,word,local_word,pos,examples,local_examples
106,вывод,conclusion,noun,"['общий вывод', 'предварительный вывод', 'правило вывода', 'простой вывод']","['general conclusion', 'preliminary finding', 'inference rule', 'simple derivation']"
107,вывод,output,noun,['стандартный вывод'],['standard output']
108,вывод,withdrawal,noun,['полный вывод'],['complete withdrawal']
109,вывод,pin,noun,['выходной вывод'],['output pin']
110,вывод,deduction,noun,['логический вывод'],['logical deduction']
111,вывод,implication,noun,['концептуальные выводы'],['policy implications']
112,вывод,display,noun,['вывод информации'],['displaying information']
113,вывод,infer,noun,[],[]
114,вывод,corollary,noun,['очевидный вывод'],['obvious corollary']
115,вывод,development,noun,[],[]
116,гласить,read,verb,[],[]
117,гласить,state,verb,[],[]
118,гласить,say,verb,[],[]
119,гласить,proclaim,verb,[],[]
120,гласить,go,verb,[],[]
121,прошлое,past,noun,['далекое прошлое'],['distant past']
122,прошлое,antecedents,noun,[],[]
123,прошлое,background,noun,['криминальное прошлое'],['criminal background']
124,прошлое,record,noun,['уголовное прошлое'],['criminal record']
125,прошлое,old,noun,[],[]
126,пустышка,pacifier,noun,[],[]
127,пустышка,comforter,noun,[],[]
128,пустышка,dummy,noun,[],[]
129,пустышка,empty,noun,[],[]
130,пустышка,shell,noun,[],[]
131,пустышка,empty shell,noun,[],[]
132,показывать,show,verb,"['также показывать', 'показывать результаты']","['also show', 'display the results']"
133,показывать,indicate,verb,['показывать вниз'],['point downwards']
134,показывать,feature,verb,[],[]
135,показывать,appear,verb,[],[]
136,показывать,prove,verb,[],[]
137,показывать,give,verb,[],[]
138,показывать,tell,verb,[],[]
139,показывать,read,verb,[],[]
140,показывать,approve,verb,[],[]
141,показывать,register,verb,[],[]
142,трудность,difficulty,noun,['финансовая трудность'],['financial difficulty']
143,трудность,problem,noun,"['трудность перевода', 'первоначальные трудности', 'сталкиваться с трудностями']","['translation problem', 'teething troubles', 'face challenges']"
144,трудность,hard,noun,[],[]
145,трудность,complication,noun,[],[]
146,трудность,constraint,noun,['серьезные трудности'],['serious constraints']
147,трудность,obstacle,noun,"['дополнительные трудности', 'технические трудности']","['additional obstacles', 'technical hurdles']"
148,развязать,untie,verb,"['развязать узел', 'развязать узлы']","['untie the knot', 'undo the knot']"
149,развязать,unleash,verb,[],[]
150,развязать,launch,verb,['развязать войну'],['launch a war']
151,развязать,loose,verb,[],[]
152,развязать,wage,verb,[],[]
153,развязать,instigate,verb,[],[]
154,прекращаться,stop,verb,[],[]
155,прекращаться,lapse,verb,[],[]
156,вытекание,issue,noun,[],[]
157,вытекание,discharge,noun,[],[]
158,ареал,area,noun,['ареал распространения'],['area of distribution']
159,ареал,habitat,noun,['гнездовой ареал'],['nesting habitat']
160,ареал,areal,noun,[],[]
161,ареал,range,noun,[],[]
162,ареал,geographic range,noun,[],[]
163,тянуть,pull,verb,"['тянуть за шнур', 'тянуть жребий', 'тянуть время']","['pull the cord', 'draw lots', 'drag out the time']"
164,тянуть,haul,verb,[],[]
165,тянуть,stretch,verb,[],[]
166,тянуть,stall,verb,[],[]
167,тянуть,delay,verb,[],[]
168,тянуть,heave,verb,[],[]
169,тянуть,protract,verb,[],[]
170,вокруг,around,preposition,"['ходить вокруг дома', 'забор вокруг сада', 'вокруг света']","['to walk around the house', 'a fense about the garden', 'round the world']"
171,папаша,daddy,noun,[],[]
172,папаша,pop,noun,[],[]
173,размах крыльев,wingspan,noun,[],[]
174,учиться,learn,verb,['учиться заново'],['learn anew']
175,учиться,study,verb,['учиться прилежно'],['study hard']
176,учиться,go,verb,['учиться в колледже'],['go to college']
177,учиться,student,verb,['группа учащихся'],['group of students']
178,учиться,attend,verb,['учиться в университете'],['attend university']
179,играть роль,play the role,verb,[],[]
180,играть роль,play a part,verb,[],[]
181,тесто,dough,noun,"['дрожжевое тесто', 'слоеное тесто', 'цементное тесто']","['yeast dough', 'puff pastry', 'cement paste']"
182,колледж,college,noun,['студент колледжа'],['college student']
183,вывести,remove,verb,['вывести токсины'],['remove toxins']
184,вывести,bring,verb,[],[]
185,вывести,take,verb,['вывести детей'],['get the children']
186,вывести,deduce,verb,['вывести формулу'],['derive the formula']
187,вывести,display,verb,['вывести сообщение'],['display a message']
188,вывести,withdraw,verb,['вывести войска'],['withdraw troops']
189,вывести,lead,verb,[],[]
190,вывести,output,verb,[],[]
191,вывести,print,verb,[],[]
192,вывести,put,verb,['вывести на орбиту'],['put into orbit']
193,вывести,pull,verb,[],[]
194,вывести,disable,verb,[],[]
195,вывести,introduce,verb,[],[]
196,принимать,take,verb,"['принимать участие', 'принимать платежи', 'принимать меры', 'принимать командование', 'принимать изменения']","['take part', 'accept payments', 'adopt measures', 'assume command', 'embrace change']"
197,принимать,receive,verb,['принимающее государство'],['receiving state']
198,принимать,host,verb,['принимающая сторона'],['host party']
199,принимать,welcome,verb,[],[]
200,принимать,pass,verb,['принимать решения'],['pass resolutions']
201,принимать,admit,verb,['принимать пациентов'],['admit patients']
202,принимать,entertain,verb,['принимать гостей'],['entertain guests']
203,принимать,carry,verb,[],[]
204,принимать,see,verb,[],[]
205,принимать,deliver,verb,[],[]
206,принимать,incorporate,verb,[],[]
207,принимать,accede,verb,[],[]
208,замерзший,frozen,participle,[],[]
209,замерзший,cold,participle,[],[]
210,моторный,motor,adjective,"['моторная лодка', 'моторное масло']","['motor boat', 'engine oil']"
211,моторный,power,adjective,[],[]
212,аттестовать,certify,verb,['аттестованная лаборатория'],['certified laboratory']
213,премьер,premier,noun,['премьер лиги'],['premier league']
214,советник,adviser,noun,"['специальный советник', 'технический советник', 'торговый советник', 'старший советник', 'юридический советник']","['special adviser', 'technical advisor', 'commercial counselor', 'senior counsellor', 'legal consultant']"
215,советник,councillor,noun,"['муниципальный советник', 'статский советник']","['municipal councillor', 'state councilor']"
216,советник,aide,noun,['высокопоставленный советник'],['senior aide']
217,советник,ea,noun,[],[]
218,стукнуться,bump,verb,[],[]
219,стукнуться,knock,verb,[],[]
220,доплата,surcharge,noun,['небольшая доплата'],['small surcharge']
221,доплата,extra,noun,[],[]
222,доплата,additional payment,noun,[],[]
223,доплата,supplement,noun,[],[]
224,загружать,download,verb,"['загружать файлы', 'загружать данные']","['download files', 'load data']"
225,загружать,upload,verb,[],[]
226,загружать,retrieve,verb,[],[]
227,загружать,charge,verb,[],[]
228,ловить рыбу,fish,verb,[],[]
229,ловить рыбу,go fishing,verb,[],[]
230,аннулирование,cancellation,noun,"['уведомление об аннулировании', 'аннулирование брака', 'аннулирование лицензии']","['notice of cancellation', 'annulment of marriage', 'revocation of license']"
231,аннулирование,cancel,noun,[],[]
232,аннулирование,reversal,noun,[],[]
233,аннулирование,invalidation,noun,[],[]
234,аннулирование,nullification,noun,[],[]
235,аннулирование,avoidance,noun,[],[]
236,аннулирование,defeat,noun,[],[]
237,асфальт,asphalt,noun,['природный асфальт'],['natural asphalt']
238,асфальт,pavement,noun,[],[]
239,асфальт,tarmac,noun,[],[]
240,подвергать,expose,verb,[],[]
241,подвергать,subject,verb,[],[]
242,подвергать,put,verb,[],[]
243,подвергать,endanger,verb,[],[]
244,подвергать,cast,verb,[],[]
245,шаблон,template,noun,"['шаблон формы', 'шаблон проектирования']","['form template', 'design pattern']"
246,шаблон,wildcard,noun,[],[]
247,шаблон,stencil,noun,[],[]
248,шаблон,master,noun,[],[]
249,шаблон,gauge,noun,[],[]
250,шаблон,model,noun,[],[]
251,шаблон,mould,noun,[],[]
252,шаблон,routine,noun,[],[]
253,шаблон,stereotype,noun,[],[]
254,шаблон,former,noun,[],[]
255,шаблон,sampler,noun,[],[]
256,единовременный,lumpsum,adjective,['единовременный платеж'],['lump sum payment']
257,единовременный,simultaneous,adjective,[],[]
258,единовременный,nonrecurrent,adjective,[],[]
259,отмена,cancellation,noun,"['отмена рейса', 'отмена рабства', 'отмена налога', 'резкая отмена', 'отмена закона', 'отмена субсидий']","['flight cancellation', 'abolition of slavery', 'tax repeal', 'abrupt withdrawal', 'abrogation of the law', 'removal of subsidies']"
260,отмена,cancel,noun,['кнопка отмены'],['cancel button']
261,отмена,undo,noun,[],[]
262,отмена,reversal,noun,[],[]
263,отмена,rescission,noun,[],[]
264,отмена,cancelling,noun,[],[]
265,отмена,abolish,noun,['отмена смертной казни'],['abolish capital punishment']
266,отмена,lifting,noun,['отмена санкций'],['lifting of sanctions']
267,отмена,elimination,noun,['отмена препарата'],['elimination of the drug']
268,отмена,lift,noun,[],[]
269,отмена,abort,noun,['отмена команды'],['abort command']
270,отмена,undoing,noun,[],[]
271,отмена,avoidance,noun,[],[]
272,полевой,field,adjective,['полевая служба'],['field service']
273,полевой,fieldwork,adjective,[],[]
274,полевой,wild,adjective,['полевой цветок'],['wild flower']
275,ясный,clear,adjective,['ясный день'],['clear day']
276,ясный,obvious,adjective,"['ясный ответ', 'ясная причина']","['obvious answer', 'apparent reason']"
277,ясный,plain,adjective,['ясный смысл'],['plain meaning']
278,ясный,bright,adjective,['ясные глаза'],['bright eyes']
279,ясный,explicit,adjective,['ясная мысль'],['distinct idea']
280,ясный,lucid,adjective,[],[]
281,ясный,understand,adjective,[],[]
282,ясный,transparent,adjective,[],[]
283,ясный,fine,adjective,[],[]
284,ясный,manifest,adjective,[],[]
285,ясный,serene,adjective,[],[]
286,ясный,pure,adjective,[],[]
287,ясный,strong,adjective,[],[]
288,ясный,coherent,adjective,[],[]
289,ясный,direct,adjective,[],[]
290,ясный,unequivocal,adjective,[],[]
291,ясный,cloudless,adjective,[],[]
292,ясный,neat,adjective,[],[]
293,ясный,tangible,adjective,[],[]
294,ясный,broad,adjective,[],[]
295,прямолинейный,straight,adjective,['прямолинейный сегмент'],['straight segment']
296,прямолинейный,straight-line,adjective,[],[]
297,прямолинейный,linear,adjective,['прямолинейное движение'],['linear motion']
298,прямолинейный,forthright,adjective,[],[]
299,прямолинейный,rectilineal,adjective,[],[]
300,прямолинейный,direct,adjective,['прямолинейный подход'],['direct approach']
301,прямолинейный,blunt,adjective,[],[]
302,сломить,break,verb,['сломить сопротивление'],['break the resistance']
303,сломить,defeat,verb,[],[]
304,сломить,crack,verb,[],[]
305,свернуть,roll up,verb,['свернуть снова'],['roll again']
306,свернуть,turn,verb,['свернуть направо'],['turn right']
307,свернуть,minimize,verb,[],[]
308,свернуть,collapse,verb,[],[]
309,свернуть,fold,verb,[],[]
310,свернуть,swerve,verb,[],[]
311,свернуть,wring,verb,[],[]
312,свернуть,break,verb,['свернуть лагерь'],['break camp']
313,свернуть,wind,verb,[],[]
314,частность,particular,noun,['школа в частности'],['school in particular']
315,частность,part,noun,[],[]
316,понять,understand,verb,"['понять разницы', 'понять ситуацию']","['know the difference', 'comprehend the situation']"
317,понять,get,verb,['понять правильно'],['get it right']
318,понять,grasp,verb,['понять концепцию'],['grasp the concept']
319,понять,see,verb,['понять разницу'],['see the difference']
320,понять,figure,verb,['понять вещи'],['figure things']
321,понять,clear,verb,[],[]
322,понять,figure out,verb,[],[]
323,понять,fathom,verb,[],[]
324,понять,seize,verb,[],[]
325,понять,twig,verb,[],[]
326,миссия,mission,noun,['дипломатическая миссия'],['diplomatic mission']
327,миссия,message,noun,[],[]
328,пальцевой,digital,adjective,[],[]
329,пальцевой,bolt,adjective,[],[]
330,вдали,away,adverb,['вдали от дома'],['away from home']
331,вдали,beyond,adverb,[],[]
332,вдали,in the distance,adverb,[],[]
333,вдали,distant,adverb,[],[]
334,мебельный гарнитур,furniture set,noun,[],[]
335,разбирательство,proceeding,noun,['устное разбирательство'],['oral hearing']
336,разбирательство,trial,noun,['справедливое судебное разбирательство'],['fair trial']
337,разбирательство,examination,noun,['судебное разбирательство'],['court examination']
338,остальной,remaining,pronoun,[],[]
339,остальной,remainder,pronoun,[],[]
340,дальше,farther,adverb,"['несколько дальше', 'идти дальше']","['somewhat farther', 'go further']"
341,дальше,beyond,adverb,[],[]
342,дальше,forth,adverb,[],[]
343,дальше,on,adverb,[],[]
344,дальше,next,adverb,[],[]
345,дальше,then,adverb,[],[]
346,дальше,any further,adverb,[],[]
347,кашица,gruel,noun,['густая кашица'],['thick gruel']
348,кашица,slurry,noun,['жидкая кашица'],['liquid slurry']
349,кашица,pulp,noun,[],[]
350,летом,in summer,noun,[],[]
351,перьевой,pen,adjective,['перьевой планшет'],['pen tablet']
352,автомеханик,mechanic,noun,[],[]
353,автомеханик,car mechanic,noun,[],[]
354,автомеханик,motor mechanic,noun,[],[]
355,затем,then,adverb,['затем вводить'],['then enter']
356,затем,next,adverb,[],[]
357,затем,after,adverb,[],[]
358,затем,further,adverb,[],[]
359,бубен,tambourine,noun,[],[]
360,бубен,timbrel,noun,[],[]
361,существенный,significant,adjective,"['существенное изменение', 'существенное увеличение', 'существенный недостаток', 'существенный сдвиг']","['significant change', 'substantial increase', 'serious drawback', 'dramatic shift']"
362,существенный,essential,adjective,"['существенная роль', 'существенный вклад', 'существенная проблема', 'существенное нарушение']","['essential role', 'important contribution', 'substantive problem', 'fundamental breach']"
363,существенный,material,adjective,['существенный факт'],['material fact']
364,существенный,vital,adjective,[],[]
365,существенный,relevant,adjective,['существенный фактор'],['relevant factor']
366,существенный,significantly,adjective,[],[]
367,существенный,intrinsic,adjective,[],[]
368,существенный,integral,adjective,[],[]
369,существенный,constitutive,adjective,[],[]
370,пролив,Strait,noun,[],[]
371,пролив,channel,noun,[],[]
372,пролив,spillage,noun,[],[]
373,пролив,passage,noun,['наветренный пролив'],['windward passage']
374,начать,start,verb,"['начать производство', 'начать кампанию', 'начать спуск', 'начать переговоры']","['start production', 'launch a campaign', 'begin the descent', 'commence negotiations']"
375,начать,develop,verb,['начать план'],['develop a plan']
376,начать,raise,verb,[],[]
377,заключительный,final,adjective,['заключительный документ'],['final document']
378,заключительный,concluding,adjective,"['заключительное замечание', 'заключительный аргумент']","['concluding remark', 'conclusive argument']"
379,заключительный,closing,adjective,['заключительное заседание'],['closing session']
380,заключительный,last,adjective,[],[]
381,заключительный,terminal,adjective,['заключительный отчет'],['terminal report']
382,уборка,cleaning,noun,['генеральная уборка'],['general cleaning']
383,уборка,clean,noun,['весенняя уборка'],['spring clean']
384,уборка,sweeping,noun,[],[]
385,уборка,harvesting,noun,['механизированная уборка'],['mechanical harvesting']
386,уборка,harvest,noun,['период уборки'],['harvest period']
387,формат,format,noun,"['новый формат', 'электронный формат']","['new format', 'electronic form']"
388,формат,size,noun,[],[]
389,формат,layout,noun,['стандартный формат'],['standard layout']
390,новейший,newest,adjective,['новейшая история'],['recent history']
391,новейший,modern,adjective,[],[]
392,новейший,neoteric,adjective,[],[]
393,популярный,popular,adjective,['популярная музыка'],['popular music']
394,популярный,pop,adjective,['популярная психология'],['pop psychology']
395,грунтовка,primer,noun,[],[]
396,грунтовка,grounding,noun,[],[]
397,грунтовка,clearcole,noun,[],[]
398,грунтовка,prime coating,noun,[],[]
399,обниматься,embrace,verb,[],[]
400,обниматься,neck,verb,[],[]
401,строить,build,verb,"['строить отношения', 'строить дороги']","['build relations', 'construct roads']"
402,строить,erect,verb,['строить здания'],['erect buildings']
403,строить,make,verb,['строить планы'],['make plans']
404,строить,frame,verb,[],[]
405,отложения,scurf,noun,[],[]
406,отложения,detritus,noun,[],[]
407,родитель,parent,noun,['одинокий родитель'],['single parent']
408,родитель,parental,noun,['доход родителей'],['parental income']
409,родитель,father,noun,[],[]
410,отзыв,comment,noun,['положительный отзыв'],['positive comment']
411,отзыв,revocation,noun,[],[]
412,отзыв,withdrawal,noun,['отзыв лицензии'],['withdrawal of the license']
413,отзыв,opinion,noun,[],[]
414,отзыв,review,noun,[],[]
415,отзыв,feedback,noun,['немедленный отзыв'],['immediate feedback']
416,отзыв,recall,noun,['отзыв продукции'],['product recall']
417,отзыв,testimonial,noun,['хороший отзыв'],['good testimonial']
418,отзыв,tip,noun,[],[]
419,отзыв,reference,noun,[],[]
420,отзыв,reviewer,noun,[],[]
421,худеть,thin,verb,[],[]
422,худеть,lose weight,verb,[],[]
423,компенсация,compensation,noun,"['денежная компенсация', 'форма компенсации']","['monetary compensation', 'form of reparation']"
424,компенсация,offset,noun,[],[]
425,компенсация,recompense,noun,[],[]
426,компенсация,compensate,noun,[],[]
427,компенсация,consideration,noun,[],[]
428,компенсация,recoupment,noun,[],[]
429,возмещение,compensation,noun,"['страховое возмещение', 'возмещение расходов', 'возмещение ущерба', 'полное возмещение']","['insurance compensation', 'reimbursement of expenses', 'reparation of damages', 'full redress']"
430,возмещение,refund,noun,['частичное возмещение'],['partial refund']
431,возмещение,recovery,noun,['возмещение затрат'],['cost recovery']
432,возмещение,consideration,noun,[],[]
433,возмещение,reimbursable,noun,[],[]
434,возмещение,offset,noun,[],[]
435,возмещение,atonement,noun,[],[]
436,возмещение,recoupment,noun,[],[]
437,итоговый,total,adjective,"['итоговая сумма', 'итоговый результат']","['total amount', 'aggregate result']"
438,итоговый,summary,adjective,['итоговая информация'],['summary information']
439,итоговый,final,adjective,['итоговый отчет'],['final report']
440,итоговый,concluding,adjective,['итоговый документ'],['concluding document']
441,итоговый,grand,adjective,[],[]
442,обуза,liability,noun,[],[]
443,обуза,drag,noun,[],[]
444,обуза,encumbrance,noun,['лишняя обуза'],['unnecessary burden']
445,объездить,travel,verb,[],[]
446,объездить,tour,verb,[],[]
447,объездить,visit,verb,[],[]
448,летать,fly,verb,['неопознанный летающий объект'],['unidentified flying object']
449,летать,navigate,verb,[],[]
450,уже,already,adverb,['уже знать'],['already know']
451,уже,more,adverb,[],[]
452,уже,even,adverb,[],[]
453,уже,before,adverb,[],[]
454,уже,by now,adverb,[],[]
455,зависание,hang,noun,['зависание системы'],['system hang']
456,зависание,hangup,noun,[],[]
457,зависание,lockup,noun,[],[]
458,зависание,lag,noun,[],[]
459,зависание,freezing,noun,[],[]
460,зависание,hover,noun,[],[]
461,излучать,radiate,verb,"['излучающая поверхность', 'излучаемый свет', 'излучать уверенность']","['radiating surface', 'emitted light', 'exude confidence']"
462,излучать,ray,verb,[],[]
463,излучать,shine,verb,[],[]
464,излучать,radiant,verb,[],[]
465,излучать,shed,verb,[],[]
466,излучать,irradiate,verb,[],[]
467,Восток,East,noun,[],[]
468,восток,eastern,noun,['ближний восток'],['middle eastern']
469,восток,eastward,noun,['расширение нато на восток'],['eastward expansion of nato']
470,устойчивость,stability,noun,"['высокая устойчивость', 'лекарственная устойчивость', 'эмоциональная устойчивость', 'устойчивость к коррозии']","['high stability', 'drug resistance', 'emotional resilience', 'resistant to corrosion']"
471,устойчивость,strength,noun,['психологическая устойчивость'],['mental strength']
472,устойчивость,immunity,noun,['устойчивость к электромагнитным помехам'],['immunity to electromagnetic interference']
473,устойчивость,tolerance,noun,[],[]
474,устойчивость,fastness,noun,[],[]
475,устойчивость,robustness,noun,"['анализ устойчивости', 'финансовая устойчивость']","['robustness analysis', 'financial soundness']"
476,выставление,exposure,noun,[],[]
477,выставление,nomination,noun,[],[]
478,выставление,exhibiting,noun,[],[]
479,выставление,display,noun,[],[]
480,нести,carry,verb,"['нести гроб', 'нести ответственность', 'нести прочь']","['carry the coffin', 'bear responsibility', 'wear away']"
481,нести,incur,verb,['нести потери'],['suffer casualties']
482,нести,bring,verb,['нести смерть'],['bring death']
483,нести,take,verb,[],[]
484,нести,convey,verb,[],[]
485,нести,tote,verb,[],[]
486,ручка,handle,noun,"['ручка двери', 'регулировочная ручка', 'резиновая ручка', 'правая ручка', 'крошечная ручка']","['door handle', 'adjustment knob', 'rubber grip', 'right arm', 'tiny hand']"
487,ручка,pen,noun,['шариковая ручка'],['ballpoint pen']
488,ручка,pull,noun,[],[]
489,ручка,holder,noun,[],[]
490,ручка,shaft,noun,[],[]
491,ручка,bail,noun,[],[]
492,отмечаться,show,verb,[],[]
493,отмечаться,note,verb,[],[]
494,отмечаться,celebrate,verb,[],[]
495,отмечаться,highlight,verb,[],[]
496,вековой,secular,adjective,['вековая вариация'],['secular variation']
497,вековой,centennial,adjective,[],[]
498,вековой,ageold,adjective,[],[]
499,вековой,centuries-old,adjective,[],[]
500,вековой,ancient,adjective,['вековая традиция'],['ancient tradition']
501,вековой,century-long,adjective,[],[]
502,разведка,intelligence,noun,"['военная разведка', 'воздушная разведка']","['military intelligence', 'aerial reconnaissance']"
503,разведка,exploration,noun,['геологическая разведка'],['geological exploration']
504,разведка,scout,noun,[],[]
505,разведка,reconnoiter,noun,[],[]
506,разведка,explore,noun,[],[]
507,разведка,prospect,noun,[],[]
508,пронзить,pierce,verb,[],[]
509,пронзить,strike,verb,[],[]
510,пронзить,transfix,verb,[],[]
511,носить,wear,verb,['носить очки'],['wear glasses']
512,носить,carry,verb,['носить оружие'],['carry arms']
513,носить,worn,verb,[],[]
514,носить,bring,verb,['носить воду'],['bring water']
515,подход,approach,noun,"['новый подход', 'гибкий подход']","['new approach', 'flexible attitude']"
516,подход,access,noun,['удобный подход'],['convenient access']
517,подход,touch,noun,['индивидуальный подход'],['personal touch']
518,подход,side,noun,[],[]
519,подход,slant,noun,[],[]
520,пункт,paragraph,noun,"['положение пункта', 'соответствующий пункт']","['provision of paragraph', 'relevant clause']"
521,пункт,item,noun,['выбранный пункт'],['selected item']
522,пункт,point,noun,['процентный пункт'],['percentage point']
523,пункт,station,noun,['медицинский пункт'],['medical station']
524,пункт,pip,noun,[],[]
525,пункт,post,noun,['командный пункт'],['command post']
526,поворачиваться,turn,verb,[],[]
527,поворачиваться,twist,verb,[],[]
528,поворачиваться,swing,verb,[],[]
529,согласоваться,agree,verb,[],[]
530,согласоваться,conform,verb,[],[]
531,согласоваться,jibe,verb,[],[]
532,продвинутый,advanced,participle,[],[]
533,продвинутый,sophisticated,participle,[],[]
534,продвинутый,promoted,participle,[],[]
535,продвинутый,moved,participle,[],[]
536,конфликтовать,conflict,verb,[],[]
