ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"60","79","Он вернулся в дом.","He returned to the house.","He, Him, His, It, Its","He","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","house, housing, houses, housed, hous'd","house","",".","","","","","","","",""
"61","79","Они вернулись к машине.","They returned to the car.","They, Them, Their, Theirs","They","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","car, carer, cars, carring, carred","car","",".","","","","","","","",""
"62","79","Он вернулся к телефону.","He returned to the phone.","He, Him, His, It, Its","He","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","phone, phones, phoning, phoned","phone","",".","","","","","","","",""
"63","79","Мы слушали музыку.","We listened to the music.","We, Our, Us, Ours","We","listened, listen, listening, listens, listenning, listen'd, listen's","listened","to, on, in, at, since, for, ago, before","to","the, then, though","the","music, musics, musicer, musics'","music","",".","","","","","","","",""
"64","79","Она ходила в парк.","She went to the park.","She, Her, Hers","She","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","park, parking, parks, parked, parks'","park","",".","","","","","","","",""
"65","79","Я разговаривал с врачом.","I talked to the doctor.","I, me, my, mine","I","talked, talk, talking, talks, talkest","talked","to, on, in, at, since, for, ago, before","to","the, then, though","the","doctor, doctors, doctoring, doctored","doctor","",".","","","","","","","",""
"66","79","Я подошёл к двери.","I came to the door.","I, me, my, mine","I","came, come, coming, comes, comest, comeing","came","to, on, in, at, since, for, ago, before","to","the, then, though","the","door, doors, doored","door","",".","","","","","","","",""
"67","79","Он пошёл на кухню.","He went to the kitchen.","He, Him, His, It, Its","He","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","kitchen, kitchens, kitchens'","kitchen","",".","","","","","","","",""
"68","79","Мы ходили в полицию.","We went to the police.","We, Our, Us, Ours","We","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","police, policing, polices, policed","police","",".","","","","","","","",""
"69","79","Он разговаривал с женщиной.","He spoke to the woman.","He, Him, His, It, Its","He","spoke, speak, speaking, spoken, speaks, speakest, speaked, speakger","spoke","to, on, in, at, since, for, ago, before","to","the, then, though","the","woman, women, womaning, womans, womaned","woman","",".","","","","","","","",""
"70","79","Он вернулся в бар.","He returned to the bar.","He, Him, His, It, Its","He","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","bar, barring, bars, barred, barther","bar","",".","","","","","","","",""
"71","79","Он разговаривал с водителем.","He spoke to the driver.","He, Him, His, It, Its","He","spoke, speak, speaking, spoken, speaks, speakest, speaked, speakger","spoke","to, on, in, at, since, for, ago, before","to","the, then, though","the","driver, driven, drives, drivel, driveway, drive","driver","",".","","","","","","","",""
"72","79","Она подошла к двери.","She came to the door.","She, Her, Hers","She","came, come, coming, comes, comest, comeing","came","to, on, in, at, since, for, ago, before","to","the, then, though","the","door, doors, doored","door","",".","","","","","","","",""
"73","79","Я сказал девушке.","I said to the girl.","I, me, my, mine","I","said, say, saying, says, sayest, sayed, sayling, saies","said","to, on, in, at, since, for, ago, before","to","the, then, though","the","girl, girls, girled","girl","",".","","","","","","","",""
"74","79","Мы побежали на пляж.","We ran to the beach.","We, Our, Us, Ours","We","ran, run, runner, running, runs, runned, runer, runnest","ran","to, on, in, at, since, for, ago, before","to","the, then, though","the","beach, beached, beaches, beaching, beachs","beach","",".","","","","","","","",""
"75","79","Я сыграл песню для него.","I played the song for him","I, me, my, mine","I","played, play, playing, plays, plaied, plaies, plays'","played","the, then, though","the","song, songs, songed, songer","song","for, on, in, at, since, ago, before, to","for","him, he, his, it, its","him","","","","","","","",""
"76","79","Они вернулись на кухню.","They returned to the kitchen.","They, Them, Their, Theirs","They","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","kitchen, kitchens, kitchens'","kitchen","",".","","","","","","","",""
"77","79","Мы разговаривали с семьёй.","We talked to the family.","We, Our, Us, Ours","We","talked, talk, talking, talks, talkest","talked","to, on, in, at, since, for, ago, before","to","the, then, though","the","family, families, familys, familier","family","",".","","","","","","","",""
"78","79","Они вернулись в дом.","They returned to the house.","They, Them, Their, Theirs","They","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","house, housing, houses, housed, hous'd","house","",".","","","","","","","",""
"79","79","Она взяла сумку у него.","She took the bag from him.","She, Her, Hers","She","took, take, taken, taking, takes, taketa, taked, takeing","took","the, then, though","the","bag, bagged, bagging, bags","bag","from, in, at, on, by, next to, beside, under","from","him, he, his, it, its","him","",".","","","","","",""
"80","79","Она взяла билет у меня.","She took the ticket from me.","She, Her, Hers","She","took, take, taken, taking, takes, taketa, taked, takeing","took","the, then, though","the","ticket, tickets, ticketed, ticketing, tickets'","ticket","from, in, at, on, by, next to, beside, under","from","me, i, my, mine","me","",".","","","","","",""
"81","79","Я принёс текст с собой.","I brought the text with me.","I, me, my, mine","I","brought, bring, bringing, brings, brung, bringed","brought","the, then, though","the","text, texts, texted, texting","text","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","",""
"82","79","Я взял хлеб с собой.","I took the bread with me.","I, me, my, mine","I","took, take, taken, taking, takes, taketa, taked, takeing","took","the, then, though","the","bread, breaded, breads, breading, breader","bread","with, withing, withim, withs","with","me, i, my, mine","me","",".","","","","","",""
"83","79","Она взяла ребёнка с собой.","She took the child with her.","She, Her, Hers","She","took, take, taken, taking, takes, taketa, taked, takeing","took","the, then, though","the","child, children, childs, childer, chilt","child","with, withing, withim, withs","with","her, she, hers","her","",".","","","","","",""
"84","79","Я взял телефон у неё.","I took the phone from her.","I, me, my, mine","I","took, take, taken, taking, takes, taketa, taked, takeing","took","the, then, though","the","phone, phones, phoning, phoned","phone","from, in, at, on, by, next to, beside, under","from","her, she, hers","her","",".","","","","","",""
"85","79","Она взяла книгу у него.","She took the book from him.","She, Her, Hers","She","took, take, taken, taking, takes, taketa, taked, takeing","took","the, then, though","the","book, booked, booking, booker, books","book","from, in, at, on, by, next to, beside, under","from","him, he, his, it, its","him","",".","","","","","",""
"86","79","Я видел ребёнка с вами.","I saw the child with you.","I, me, my, mine","I","saw, sawn, saws, sawing, sawed, sawest, sawer, saws'","saw","the, then, though","the","child, children, childs, childer, chilt","child","with, withing, withim, withs","with","you, your, yours","you","",".","","","","","",""
"87","79","Вы открыли дверь для него.","You opened the door for him.","You, Your, Yours","You","opened, open, opening, opens, openest, openned, openning, opens'","opened","the, then, though","the","door, doors, doored","door","for, on, in, at, since, ago, before, to","for","him, he, his, it, its","him","",".","","","","","",""
"88","79","Они подошли к автобусу.","They came to the bus.","They, Them, Their, Theirs","They","came, come, coming, comes, comest, comeing","came","to, on, in, at, since, for, ago, before","to","the, then, though","the","bus, busing, bussing, busses, buses, bussed, bused, buses'","bus","",".","","","","","","","",""
"89","79","Я разговаривал с полицией.","I talked to the police.","I, me, my, mine","I","talked, talk, talking, talks, talkest","talked","to, on, in, at, since, for, ago, before","to","the, then, though","the","police, policing, polices, policed","police","",".","","","","","","","",""
"90","79","Я пришёл к морю.","I came to the sea.","I, me, my, mine","I","came, come, coming, comes, comest, comeing","came","to, on, in, at, since, for, ago, before","to","the, then, though","the","sea, seas, seae, sea bed","sea","",".","","","","","","","",""
"91","79","Я вернулся в комнату.","I returned to the room.","I, me, my, mine","I","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","room, rooms, roomed, rooming, roomin'","room","",".","","","","","","","",""
"92","79","Она побежала к окну.","She ran to the window.","She, Her, Hers","She","ran, run, runner, running, runs, runned, runer, runnest","ran","to, on, in, at, since, for, ago, before","to","the, then, though","the","window, windows, windowing, windowed","window","",".","","","","","","","",""
"93","79","Они ходили в кино.","They went to the cinema.","They, Them, Their, Theirs","They","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","cinema, cinematic","cinema","",".","","","","","","","",""
"94","79","Он ходил в театр.","He went to the theatre.","He, Him, His, It, Its","He","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","theatre, theatres, theatring","theatre","",".","","","","","","","",""
"95","79","Она упала на пол.","She fell to the floor.","She, Her, Hers","She","fell, feller, felling, felled, fells, follen, fellling","fell","to, on, in, at, since, for, ago, before","to","the, then, though","the","floor, floorer, flooring, floors, floored, floors'","floor","",".","","","","","","","",""
"96","79","Они слушали радио.","They listened to the radio.","They, Them, Their, Theirs","They","listened, listen, listening, listens, listenning, listen'd, listen's","listened","to, on, in, at, since, for, ago, before","to","the, then, though","the","radio, radios, radioed, radioing, radioes, radios', radio'd","radio","",".","","","","","","","",""
"97","79","Мы ходили на пляж.","We went to the beach.","We, Our, Us, Ours","We","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","beach, beached, beaches, beaching, beachs","beach","",".","","","","","","","",""
"98","79","Я разговаривал с ребёнком.","I talked to the kid.","I, me, my, mine","I","talked, talk, talking, talks, talkest","talked","to, on, in, at, since, for, ago, before","to","the, then, though","the","kid, kids, kidding, kidded, kidder","kid","",".","","","","","","","",""
"99","79","Мы ходили на свадьбу.","We went to the wedding.","We, Our, Us, Ours","We","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","wedding","wedding","",".","","","","","","","",""
"100","79","Она разговаривала с водителем.","She spoke to the driver.","She, Her, Hers","She","spoke, speak, speaking, spoken, speaks, speakest, speaked, speakger","spoke","to, on, in, at, since, for, ago, before","to","the, then, though","the","driver, driven, drives, drivel, driveway, drive","driver","",".","","","","","","","",""
"101","79","Я поговорил с начальником.","I talked to the boss.","I, me, my, mine","I","talked, talk, talking, talks, talkest","talked","to, on, in, at, since, for, ago, before","to","the, then, though","the","boss","boss","",".","","","","","","","",""
"102","79","Они побежали к лодке.","They ran to the boat.","They, Them, Their, Theirs","They","ran, run, runner, running, runs, runned, runer, runnest","ran","to, on, in, at, since, for, ago, before","to","the, then, though","the","boat, boating, boats, boated, boatin'","boat","",".","","","","","","","",""
"103","79","Я разговаривал с бабушкой.","I talked to the grandmother.","I, me, my, mine","I","talked, talk, talking, talks, talkest","talked","to, on, in, at, since, for, ago, before","to","the, then, though","the","grandmother, grandmothers, grandmothering","grandmother","",".","","","","","","","",""
"104","79","Они вернулись в город.","They returned to the town.","They, Them, Their, Theirs","They","returned, return, returning, returns, returnest","returned","to, on, in, at, since, for, ago, before","to","the, then, though","the","town, towns, towner","town","",".","","","","","","","",""
"105","79","Я ходил в зоопарк.","I went to the zoo.","I, me, my, mine","I","went, go, going, gone, goes, gos, goed, gota","went","to, on, in, at, since, for, ago, before","to","the, then, though","the","zoo, zoos","zoo","",".","","","","","","","",""
"106","79","Она побежала в дом.","She ran to the house.","She, Her, Hers","She","ran, run, runner, running, runs, runned, runer, runnest","ran","to, on, in, at, since, for, ago, before","to","the, then, though","the","house, housing, houses, housed, hous'd","house","",".","","","","","","","",""
"107","79","Мальчик смеялся.","The boy laughed.","The, Then, Though","The","boy, boys, boies, boyling, boyed, boying","boy","laughed, laugh, laughing, laughs, laughest, laughes","laughed","",".","","","","","","","","","","","",""
"108","79","Мальчик слушал.","The boy listened.","The, Then, Though","The","boy, boys, boies, boyling, boyed, boying","boy","listened, listen, listening, listens, listenning, listen'd, listen's","listened","",".","","","","","","","","","","","",""
"109","79","Корабль остановился.","The ship stopped.","The, Then, Though","The","ship, shipping, ships, shipped, shiped","ship","stopped, stop, stopping, stops","stopped","",".","","","","","","","","","","","",""
"110","79","Мальчик улыбнулся.","The boy smiled.","The, Then, Though","The","boy, boys, boies, boyling, boyed, boying","boy","smiled, smile, smiling, smiles","smiled","",".","","","","","","","","","","","",""
"111","79","Мужчина вернулся.","The man returned.","The, Then, Though","The","man, manned, manning, men, maning, mans, maned, maner","man","returned, return, returning, returns, returnest","returned","",".","","","","","","","","","","","",""
"112","79","Девочка улыбалась.","The girl smiled.","The, Then, Though","The","girl, girls, girled","girl","smiled, smile, smiling, smiles","smiled","",".","","","","","","","","","","","",""
"113","79","Песня закончилась.","The song ended.","The, Then, Though","The","song, songs, songed, songer","song","ended, end, ending, ends, ender","ended","",".","","","","","","","","","","","",""
"114","79","Мальчик согласился.","The boy agreed.","The, Then, Though","The","boy, boys, boies, boyling, boyed, boying","boy","agreed, agree, agrees, agreeing","agreed","",".","","","","","","","","","","","",""
"115","79","Дождь продолжался.","The rain continued.","The, Then, Though","The","rain, rains, rained, raining, rainer, rains'","rain","continued, continue, continues, continuing, continueing, continue ta","continued","",".","","","","","","","","","","","",""
"116","79","День начался.","The day began.","The, Then, Though","The","day, days, daid, daies, daybed, daybest, daying, dayta","day","began, begin, beginning, begun, begins, beginnest, begining, beginer","began","",".","","","","","","","","","","","",""
"117","79","Дождь начался.","The rain began.","The, Then, Though","The","rain, rains, rained, raining, rainer, rains'","rain","began, begin, beginning, begun, begins, beginnest, begining, beginer","began","",".","","","","","","","","","","","",""
"118","79","Мальчик ждал.","The boy waited.","The, Then, Though","The","boy, boys, boies, boyling, boyed, boying","boy","waited, wait, waiting, waits, waitting","waited","",".","","","","","","","","","","","",""
