ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"50","50","То был ответ, который они хотели получить.","That was the answer they had wanted.","That, Those, Thats, That led","That","was, is, be, been, are, were, will, shall","was","the, then, though","the","answer, answered, answers, answering, answerer, answerest","answer","they, them, their, theirs","they","had, has, have, having, haves, haveta, haveing, have led","had","wanted, want, wanting, wants, wantest","wanted","",".","","","",""
"51","50","Я не знал, что случилось.","I had no idea what had happened.","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","no, not, none, neither, nore, nope","no","idea, idealist, idealism, idealize, idealistic, ideally, ideal","idea","what, where, when, why, who","what","had, has, have, having, haves, haveta, haveing, have led","had","happened, happen, happening, happens, happenest, happenned, happenning","happened","",".","","","",""
"52","50","То была цитата, которую он прочитал.","That was the quotation he'd read.","That, Those, Thats, That led","That","was, is, be, been, are, were, will, shall","was","the, then, though","the","quotation, quotations, quotations'","quotation","he'd, he'll, he's, he're","he'd","read, reader, reading, reads, readest, readed","read","",".","","","","","",""
"53","50","Она была первой милой девушкой, которую он когда-либо знал.","She was the first nice girl he had ever known.","She, Her, Hers","She","was, is, be, been, are, were, will, shall","was","the, then, though","the","first, one, once","first","nice, nicer, nicest, nices","nice","girl, girls, girled","girl","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","ever, everybody's, everyone's, everything's, evermore, everest, evergreen, everytime","ever","known, knew, know, knowing, knows, knowed, knowest, knower","known"
"54","50","Это была первая красивая вещь, которая у неё когда-либо была.","It was the first pretty thing she had ever had.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","the, then, though","the","first, one, once","first","pretty, prettier, prettiest, pretties, prettied, pretties'","pretty","thing, things, thung","thing","she, her, hers","she","had, has, have, having, haves, haveta, haveing, have led","had","ever, everybody's, everyone's, everything's, evermore, everest, evergreen, everytime","ever","had, has, have, having, haves, haveta, haveing, have led","had"
"55","50","Это была первая новая машина, которая у них когда-либо была.","It was the first new car they had ever owned.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","the, then, though","the","first, one, once","first","new, news, newest, newer, newed, newing","new","car, carer, cars, carring, carred","car","they, them, their, theirs","they","had, has, have, having, haves, haveta, haveing, have led","had","ever, everybody's, everyone's, everything's, evermore, everest, evergreen, everytime","ever","owned, own, owner, owns, owning, ownest","owned"
"56","50","Я делала это много раз в Италии.","I had done that many times in Italy.","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","done, do, does, did, doing","done","that, those, thats, that led","that","many, more, most, manys, manier, manies","many","times, time, timer, timing, timed, timeger, timest, timeing","times","in, on, at, since, for, ago, before, to","in","Italy, Italics, Italian","Italy","",".","",""
"57","50","Я прочитал имя, которое он написал.","I read the name that he had written.","I, me, my, mine","I","read, reader, reading, reads, readest, readed","read","the, then, though","the","name, names, named, naming, namest, namer","name","that, those, thats, that led","that","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","written, wrote, write, writing, writes, writeing, writes', write's","written","",".","",""
"58","50","Он написал это наконец, но это не помогло.","He had written it down at last, but it did not help.","He, Him, His, It, Its","He","had, has, have, having, haves, haveta, haveing, have led","had","written, wrote, write, writing, writes, writeing, writes', write's","written","it, he, him, his, its","it","down, downer, downs, downed, downing, downest, downin'","down","at, on, in, since, for, ago, before, to","at","last, lasting, lasted, lastest, lasts, laster, lasten, lasts'","last","",",","but, buts","but","it, he, him, his, its","it"
"59","50","Ты показала мне письмо, которое твой брат написал тебе.","You showed me a letter your brother had written to you.","You, Your, Yours","You","showed, show, shower, showing, shown, shows, showest","showed","me, i, my, mine","me","a, an","a","letter, lettered, lettering, letters, lettera, letter'd","letter","your, you, yours","your","brother, brethren, brothers, brothering","brother","had, has, have, having, haves, haveta, haveing, have led","had","written, wrote, write, writing, writes, writeing, writes', write's","written","to, on, in, at, since, for, ago, before","to"
"60","50","Он помнил, что произошло.","He remembered what had happened.","He, Him, His, It, Its","He","remembered, remember, remembering, remembers, rememberest, remembers'","remembered","what, where, when, why, who","what","had, has, have, having, haves, haveta, haveing, have led","had","happened, happen, happening, happens, happenest, happenned, happenning","happened","",".","","","","","","","",""
"61","50","Это был вопрос, которого он боялся.","This was the question he had feared.","This, It'll, It's, Its","This","was, is, be, been, are, were, will, shall","was","the, then, though","the","question, questioning, questions, questioned, questionning","question","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","feared, fear, fearing, fears, feard, fearer, fearther","feared","",".","","","",""
"62","50","Это была дорога, которой он пришёл.","This was the way he had come.","This, It'll, It's, Its","This","was, is, be, been, are, were, will, shall","was","the, then, though","the","way, ways, waid, wayer, waies, waied","way","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","come, came, coming, comes, comest, comeing","come","",".","","","",""
"63","50","Она знала, зачем он пришёл сюда.","She knew why he had come here.","She, Her, Hers","She","knew, know, knowing, known, knows, knowed, knowest, knower","knew","why, where, when, who, what","why","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","come, came, coming, comes, comest, comeing","come","here, heres, hering, hered","here","",".","","","",""
"64","50","Она интересовалась, зачем я вернулся.","She wondered why I had come back.","She, Her, Hers","She","wondered, wonder, wondering, wonders, wonderi","wondered","why, where, when, who, what","why","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","come, came, coming, comes, comest, comeing","come","back, backed, backer, backing, backs","back","",".","","","",""
"65","50","Вы интересовались, когда он вернулся.","You wondered when he had come back.","You, Your, Yours","You","wondered, wonder, wondering, wonders, wonderi","wondered","when, where, why, who, what","when","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","come, came, coming, comes, comest, comeing","come","back, backed, backer, backing, backs","back","",".","","","",""
"66","50","Я знала, что мой муж приехал в Англию.","I knew that my husband had come to England.","I, me, my, mine","I","knew, know, knowing, known, knows, knowed, knowest, knower","knew","that, those, thats, that led","that","my, i, me, mine","my","husband, husbands, husbanding, husbanded","husband","had, has, have, having, haves, haveta, haveing, have led","had","come, came, coming, comes, comest, comeing","come","to, on, in, at, since, for, ago, before","to","England, Englishpod, Englishwoman, Englishman, English","England","","."
"67","50","Коробки были меньше, чем он представлял.","The boxes were smaller than he had imagined.","The, Then, Though","The","boxes, box, boxing, boxed","boxes","were, is, be, been, are, was, will, shall","were","smaller, small, smalls, smallest, small ta, smalls'","smaller","than, thaner, thans","than","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","imagined, imagine, imagines, imagining, imagineing","imagined","",".","",""
"68","50","Условия были лучше, чем он ожидал.","The terms were better than he had expected.","The, Then, Though","The","terms, term, termed, terming","terms","were, is, be, been, are, was, will, shall","were","better, best, good, goods, gooding, goodest","better","than, thaner, thans","than","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","expected, expect, expecting, expects","expected","",".","",""
"69","50","Поездка была не такой плохой, как я представлял.","The journey was not as bad as I had imagined.","The, Then, Though","The","journey, journeys, journeying, journeyed, journey'd, journeys', journeyin'","journey","was, is, be, been, are, were, will, shall","was","not, no, none, neither, nore, nope","not","as, asses, asbest, as best","as","bad, worse, worst, baddest, bads, bader, badest","bad","as, a, aed, aren, aing, abing, a bed, abest","as","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","imagined, imagine, imagines, imagining, imagineing","imagined"
"70","50","Фильм был не так хорошо, как мы ожидали.","The film wasn't as good as we had expected.","The, Then, Though","The","film, filming, films, filmed","film","wasn't, aren't, isn't, weren't","wasn't","as, asses, asbest, as best","as","good, best, better, goods, gooding, goodest","good","as, a, aed, aren, aing, abing, a bed, abest","as","we, our, us, ours","we","had, has, have, having, haves, haveta, haveing, have led","had","expected, expect, expecting, expects","expected","","."
"71","50","Это было сложнее, чем он представлял.","This had been more difficult than he'd imagined.","This, It'll, It's, Its","This","had, has, have, having, haves, haveta, haveing, have led","had","been, is, be, are, was, were, will, shall","been","more, moring, morer, moreta, morest, moreing","more","difficult, difficultest, difficults","difficult","than, thaner, thans","than","he'd, he'll, he's, he're","he'd","imagined, imagine, imagines, imagining, imagineing","imagined","",".","",""
"72","50","Я поняла, что произошло.","I understood what had happened.","I, me, my, mine","I","understood, understanding, understand, understands, understandest, understanded, understander, understands'","understood","what, where, when, why, who","what","had, has, have, having, haves, haveta, haveing, have led","had","happened, happen, happening, happens, happenest, happenned, happenning","happened","",".","","","","","","","",""
"73","50","Она видела, что произошло.","She saw what had happened.","She, Her, Hers","She","saw, sawn, saws, sawing, sawed, sawest, sawer, saws'","saw","what, where, when, why, who","what","had, has, have, having, haves, haveta, haveing, have led","had","happened, happen, happening, happens, happenest, happenned, happenning","happened","",".","","","","","","","",""
"74","50","Они объяснили, что произошло.","They explained what had happened","They, Them, Their, Theirs","They","explained, explain, explains, explaining, explainer, explainest","explained","what, where, when, why, who","what","had, has, have, having, haves, haveta, haveing, have led","had","happened, happen, happening, happens, happenest, happenned, happenning","happened","","","","","","","","","",""
"75","50","Это была тропа, которую он выбрал.","This was the path he had chosen.","This, It'll, It's, Its","This","was, is, be, been, are, were, will, shall","was","the, then, though","the","path, paths, pathed, pathping, pathing","path","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","chosen, choose, chose, chooses, choosing, choosest, choosed","chosen","",".","","","",""
"76","50","То было слово, которое она услышала.","That was a word she had heard.","That, Those, Thats, That led","That","was, is, be, been, are, were, will, shall","was","a, an","a","word, wording, words, worded","word","she, her, hers","she","had, has, have, having, haves, haveta, haveing, have led","had","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","",".","","","",""
"77","50","Это была роль, которую он репетировал.","This was the part he had rehearsed.","This, It'll, It's, Its","This","was, is, be, been, are, were, will, shall","was","the, then, though","the","part, parted, parting, parts, parter","part","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","rehearsed, rehearse, rehearsing, rehearses, rehears'd","rehearsed","",".","","","",""
"78","50","То было слово, которое он использовал.","That was the word he had used.","That, Those, Thats, That led","That","was, is, be, been, are, were, will, shall","was","the, then, though","the","word, wording, words, worded","word","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","used, use, using, uses, useta, useing, use's","used","",".","","","",""
"79","50","Я не поняла, что он сказал.","I did not understand what he had said.","I, me, my, mine","I","did, do, does, done, doing","did","not, no, none, neither, nore, nope","not","understand, understanding, understood, understands, understandest, understanded, understander, understands'","understand","what, where, when, why, who","what","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","said, say, saying, says, sayest, sayed, sayling, saies","said","",".","",""
"80","50","Оно выглядело точно так, как он оставил его.","It looked exactly as he had left it.","It, He, Him, His, Its","It","looked, look, looking, looks, lookest","looked","exactly, exactness, exact","exactly","as, a, aed, aren, aing, abing, a bed, abest","as","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","left, leave, leaves, leaving, leavest, loven, leav'd","left","it, he, him, his, its","it","",".","",""
