ID,Page ID,Local text,English text,Mix 1,Correct 1,Mix 2,Correct 2,Mix 3,Correct 3,Mix 4,Correct 4,Mix 5,Correct 5,Mix 6,Correct 6,Mix 7,Correct 7,Mix 8,Correct 8,Mix 9,Correct 9,Mix 10,Correct 10
"30","52","Виктория не упоминала это.","Victoria hadn't mentioned it.","Victoria, Victorias, Victoriae, Victorias'","Victoria","hadn't, haven't, hasn't","hadn't","mentioned, mention, mentions, mentioning, mentionest, mentionned, mentionning, mentions'","mentioned","it, he, him, his, its","it","",".","","","","","","","","","",""
"31","52","Я не рассматривал это.","I hadn't considered it.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","considered, consider, considering, considers, considerest, consideri","considered","it, he, him, his, its","it","",".","","","","","","","","","",""
"32","52","Они не побеспокоили её.","They hadn't bothered her.","They, Them, Their, Theirs","They","hadn't, haven't, hasn't","hadn't","bothered, bother, bothering, bothers","bothered","her, she, hers","her","",".","","","","","","","","","",""
"33","52","Они не видели её.","They hadn't seen her.","They, Them, Their, Theirs","They","hadn't, haven't, hasn't","hadn't","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","her, she, hers","her","",".","","","","","","","","","",""
"34","52","Он не узнал её.","He hadn't recognized her.","He, Him, His, It, Its","He","hadn't, haven't, hasn't","hadn't","recognized, recognize, recognizing, recognizes, recogniz'd","recognized","her, she, hers","her","",".","","","","","","","","","",""
"35","52","Он не поверил им.","He hadn't believed them.","He, Him, His, It, Its","He","hadn't, haven't, hasn't","hadn't","believed, believe, believes, believing, believest, believeing","believed","them, they, their, theirs","them","",".","","","","","","","","","",""
"36","52","Они не изменили это.","They had not changed it.","They, Them, Their, Theirs","They","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","changed, change, changing, changes, changeing","changed","it, he, him, his, its","it","",".","","","","","","","",""
"37","52","Они не написали мне.","They had not written me","They, Them, Their, Theirs","They","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","written, wrote, write, writing, writes, writeing, writes', write's","written","me, i, my, mine","me","","","","","","","","","",""
"38","52","Она не заметила этого.","She had not noticed it.","She, Her, Hers","She","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","noticed, notice, notices, noticing","noticed","it, he, him, his, its","it","",".","","","","","","","",""
"39","52","Они не забыли его.","They had not forgotten him.","They, Them, Their, Theirs","They","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","forgotten, forget, forgot, forgetting, forgets, forgettest","forgotten","him, he, his, it, its","him","",".","","","","","","","",""
"40","52","Они не побеспокоили меня.","They hadn't troubled me.","They, Them, Their, Theirs","They","hadn't, haven't, hasn't","hadn't","troubled, trouble, troubles, troubling, troubler","troubled","me, i, my, mine","me","",".","","","","","","","","","",""
"41","52","Она не сказала ему.","She had not told him.","She, Her, Hers","She","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","told, tell, telling, tells, tellest, tollen","told","him, he, his, it, its","him","",".","","","","","","","",""
"42","52","Она не услышала это.","She had not heard it.","She, Her, Hers","She","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","it, he, him, his, its","it","",".","","","","","","","",""
"43","52","Он не спас её.","He hadn't saved her.","He, Him, His, It, Its","He","hadn't, haven't, hasn't","hadn't","saved, save, saving, saves, savest, saves'","saved","her, she, hers","her","",".","","","","","","","","","",""
"44","52","Она не видела их.","She hadn't seen them","She, Her, Hers","She","hadn't, haven't, hasn't","hadn't","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","them, they, their, theirs","them","","","","","","","","","","","",""
"45","52","Он никогда не рассматривал это.","He had never considered it.","He, Him, His, It, Its","He","had, has, have, having, haves, haveta, haveing, have led","had","never, nevers, never ming","never","considered, consider, considering, considers, considerest, consideri","considered","it, he, him, his, its","it","",".","","","","","","","",""
"46","52","Я не приносил это.","I hadn't brought it.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","brought, bring, bringing, brings, brung, bringed","brought","it, he, him, his, its","it","",".","","","","","","","","","",""
"47","52","Это не побеспокоило его.","It hadn't bothered him.","It, He, Him, His, Its","It","hadn't, haven't, hasn't","hadn't","bothered, bother, bothering, bothers","bothered","him, he, his, it, its","him","",".","","","","","","","","","",""
"48","52","Он не представился.","He had not introduced himself.","He, Him, His, It, Its","He","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","introduced, introduce, introducing, introduces","introduced","himself","himself","",".","","","","","","","",""
"49","52","Это был не комплимент.","It hadn't been a compliment.","It, He, Him, His, Its","It","hadn't, haven't, hasn't","hadn't","been, is, be, are, was, were, will, shall","been","a, an","a","compliment, compliments, complimented, complimenting, compliments'","compliment","",".","","","","","","","",""
"50","52","Я не увидел ребёнка.","I hadn't seen the kid.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","the, then, though","the","kid, kids, kidding, kidded, kidder","kid","",".","","","","","","","",""
"51","52","Это не была шутка.","It hadn't been a joke.","It, He, Him, His, Its","It","hadn't, haven't, hasn't","hadn't","been, is, be, are, was, were, will, shall","been","a, an","a","joke, jokes, joked, joking, jokeing","joke","",".","","","","","","","",""
"52","52","Она не верила в вампиров.","She hadn't believed in vampires.","She, Her, Hers","She","hadn't, haven't, hasn't","hadn't","believed, believe, believes, believing, believest, believeing","believed","in, on, at, since, for, ago, before, to","in","vampires, vampire, vampiring, vampired","vampires","",".","","","","","","","",""
"53","52","Я никогда не вмешивался в политику.","I had never meddled in politics.","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","never, nevers, never ming","never","meddled, meddle, meddling, meddles, meddlest","meddled","in, on, at, since, for, ago, before, to","in","politics, politically, politician, politic, political","politics","",".","","","","","",""
"54","52","Я не думала о птицах.","I hadn't thought about birds.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","thought, think, thinking, thinks, thinkest, thinked, thinks'","thought","about, from, of, by, on, in, off, out of","about","birds, bird, birt, birding","birds","",".","","","","","","","",""
"55","52","Дин не упоминал деньги.","Dean hadn't mentioned money.","Dean, Deans, Deaned, Deaning, Deaner, Deanning, Deans'","Dean","hadn't, haven't, hasn't","hadn't","mentioned, mention, mentions, mentioning, mentionest, mentionned, mentionning, mentions'","mentioned","money, monetary","money","",".","","","","","","","","","",""
"56","52","Он не произнёс ни слова.","He had not pronounced a word.","He, Him, His, It, Its","He","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","pronounced, pronounce, pronouncing, pronounces, pronounceing","pronounced","a, an","a","word, wording, words, worded","word","",".","","","","","",""
"57","52","Они не упоминали сумку.","They hadn't mentioned the bag.","They, Them, Their, Theirs","They","hadn't, haven't, hasn't","hadn't","mentioned, mention, mentions, mentioning, mentionest, mentionned, mentionning, mentions'","mentioned","the, then, though","the","bag, bagged, bagging, bags","bag","",".","","","","","","","",""
"58","52","Это не был успех.","It had not been a success.","It, He, Him, His, Its","It","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","been, is, be, are, was, were, will, shall","been","a, an","a","success, successes, successer, successed, successing, successes'","success","",".","","","","","",""
"59","52","Нет, она не забыла.","No, she hadn't forgotten.","No, Not, None, Neither, Nore, Nope","No","",",","she, her, hers","she","hadn't, haven't, hasn't","hadn't","forgotten, forget, forgot, forgetting, forgets, forgettest","forgotten","",".","","","","","","","",""
"60","52","Нет, я не слышал.","No, I had not heard.","No, Not, None, Neither, Nore, Nope","No","",",","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","",".","","","","","",""
"61","52","Нет, я не заметил.","No, I hadn't noticed.","No, Not, None, Neither, Nore, Nope","No","",",","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","noticed, notice, notices, noticing","noticed","",".","","","","","","","",""
"62","52","Они не нашли ничего полезного.","They hadn't found anything helpful.","They, Them, Their, Theirs","They","hadn't, haven't, hasn't","hadn't","found, find, finding, finds, findest, finded, finds'","found","anything, anytime","anything","helpful, helped, helping, helpfully, helplessness, helper, help, helplessly","helpful","",".","","","","","","","",""
"63","52","Чарльз продолжил так, будто он не слышал.","Charles continued as though he had not heard.","Charles, Charlatan, Charleston, Charlotte","Charles","continued, continue, continues, continuing, continueing, continue ta","continued","as, a, aed, aren, aing, abing, a bed, abest","as","though, the, then","though","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","",".","",""
"64","52","Это был сюрприз, которого они не ожидали.","It was a surprise they had not expected","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","surprise, surprising, surprised, surprises, surpriseing, surprise's","surprise","they, them, their, theirs","they","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","expected, expect, expecting, expects","expected","","","",""
"65","52","Это было лицо, которое она никогда не видела.","It was a face she had never seen.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","face, facing, faces, faced, faceing, fac'd","face","she, her, hers","she","had, has, have, having, haves, haveta, haveing, have led","had","never, nevers, never ming","never","seen, saw, see, seeing, sees, seemest, seeger, seeta","seen","",".","",""
"66","52","Это было слово, которое я никогда не понимал.","It was a word I had never understood.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","word, wording, words, worded","word","I, me, my, mine","I","had, has, have, having, haves, haveta, haveing, have led","had","never, nevers, never ming","never","understood, understanding, understand, understands, understandest, understanded, understander, understands'","understood","",".","",""
"67","52","Она жила жизнью, о которой она только мечтала.","She lived a life she'd only dreamed","She, Her, Hers","She","lived, live, liver, lives, living, livest, liveing","lived","a, an","a","life, lifer, lives, lifes, lifed, lifeing","life","she'd, she'll, she's, she're","she'd","only, onliest, onlyest, onlys","only","dreamed, dream, dreamt, dreams, dreaming, dreamest, dreamled","dreamed","","","","","",""
"68","52","Он вспомнил клятву, которую он только что принял.","He remembered the oath he had just taken.","He, Him, His, It, Its","He","remembered, remember, remembering, remembers, rememberest, remembers'","remembered","the, then, though","the","oath, oaths, oathed, oathing","oath","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","just, juster, justest, justs, justing, justed","just","taken, take, taking, took, takes, taketa, taked, takeing","taken","",".","",""
"69","52","Это был вопрос, который он никогда не задавал.","It was a question he'd never asked.","It, He, Him, His, Its","It","was, is, be, been, are, were, will, shall","was","a, an","a","question, questioning, questions, questioned, questionning","question","he'd, he'll, he's, he're","he'd","never, nevers, never ming","never","asked, ask, asking, asks, askest, asks'","asked","",".","","","",""
"70","52","Он использовал навыки, которые он только что освоил.","He utilized the skill he had just learned.","He, Him, His, It, Its","He","utilized, utilize, utilizing, utilizes, utilizeing","utilized","the, then, though","the","skill, skills, skillest","skill","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","just, juster, justest, justs, justing, justed","just","learned, learn, learning, learnt, learns, learnning","learned","",".","",""
"71","52","Я знал заклинание, которое она только что использовала.","I knew the spell she had just used.","I, me, my, mine","I","knew, know, knowing, known, knows, knowed, knowest, knower","knew","the, then, though","the","spell, spelling, spelt, spells, spelled","spell","she, her, hers","she","had, has, have, having, haves, haveta, haveing, have led","had","just, juster, justest, justs, justing, justed","just","used, use, using, uses, useta, useing, use's","used","",".","",""
"72","52","Северус продолжил, будто он не слышал.","Severus continued as if he had not heard.","Severus, Severance, Severity, Severely, Sever, Severe, Several","Severus","continued, continue, continues, continuing, continueing, continue ta","continued","as, a, aed, aren, aing, abing, a bed, abest","as","if, ifs","if","he, him, his, it, its","he","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","",".","",""
"73","52","Мег вела себя так, будто она не слышала.","Meg acted as though she hadn't heard.","Meg, Megs","Meg","acted, act, acting, acts, actest","acted","as, a, aed, aren, aing, abing, a bed, abest","as","though, the, then","though","she, her, hers","she","hadn't, haven't, hasn't","hadn't","heard, hear, hearing, hears, horne, heared, hearther, hearred","heard","",".","","","",""
"74","52","Я не осознавал, что я скучал по дому.","I hadn't realized I was homesick.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","realized, realize, realizing, realizes","realized","I, me, my, mine","I","was, is, be, been, are, were, will, shall","was","homesick, homes, homesickness, homestead","homesick","",".","","","","","",""
"75","52","Я не знал, что она болела.","I hadn't known she was sick.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","known, knew, know, knowing, knows, knowed, knowest, knower","known","she, her, hers","she","was, is, be, been, are, were, will, shall","was","sick, sicker, sicked, sickest, sicking, sicks, sick'd","sick","",".","","","","","",""
"76","52","Они не думали, что он был в сознании.","They hadn't thought he was conscious.","They, Them, Their, Theirs","They","hadn't, haven't, hasn't","hadn't","thought, think, thinking, thinks, thinkest, thinked, thinks'","thought","he, him, his, it, its","he","was, is, be, been, are, were, will, shall","was","conscious, consciously, consciousness","conscious","",".","","","","","",""
"77","52","Он не знал, что это было возможно.","He had not known it was possible.","He, Him, His, It, Its","He","had, has, have, having, haves, haveta, haveing, have led","had","not, no, none, neither, nore, nope","not","known, knew, know, knowing, knows, knowed, knowest, knower","known","it, he, him, his, its","it","was, is, be, been, are, were, will, shall","was","possible, possibles, possibles'","possible","",".","","","",""
"78","52","Она не знала, что он был таким сильным.","She hadn't known he was so strong.","She, Her, Hers","She","hadn't, haven't, hasn't","hadn't","known, knew, know, knowing, knows, knowed, knowest, knower","known","he, him, his, it, its","he","was, is, be, been, are, were, will, shall","was","so, sota, soren, soes, soing, soed","so","strong, stronger, strongest, strongs","strong","",".","","","",""
"79","52","Я не понимал, что было так поздно.","I hadn't realized it was so late.","I, me, my, mine","I","hadn't, haven't, hasn't","hadn't","realized, realize, realizing, realizes","realized","it, he, him, his, its","it","was, is, be, been, are, were, will, shall","was","so, sota, soren, soes, soing, soed","so","late, last, later, latest, latter, lates, lated, lating","late","",".","","","",""
