,trigram,chi-sq
205,"('let', ""'s"", 'see')",504043.0831765549
206,"(""'"", 'll', 'explain')",501866.81009565084
207,"('greater', 'than', 'VT')",495603.6440166657
208,"(""'"", 'll', 'see')",495542.874319475
209,"('than', 'vGS', 'minus')",493360.4335472453
210,"('end', 'up', 'with')",490272.48608068726
211,"('3', 'time', '107')",488940.16507511406
212,"('spiral', 'nebulae', 'be')",481289.7892226524
213,"('the', 'twentieth', 'century')",479393.75973717513
214,"('in', 'other', 'word')",475229.2139188333
215,"('divide', 'by', 'R')",473544.08983157884
216,"('root', 'of', 'LC')",470317.9535570938
217,"('three', 'or', 'four')",462044.2874865326
218,"('per', 'second', 'per')",460834.2943949597
219,"('far', 'enough', 'away')",460152.6230547714
220,"('Maxwell', ""'s"", 'equation')",456439.78357496264
221,"('the', 'Solar', 'system')",450671.10346368275
222,"('us', 'Solar', 'system')",449829.24982663424
223,"(""'"", 'll', 'get')",448419.41336227866
224,"('yes', 'Student', 'why')",438910.31166023767
225,"('black', 'hole', 'and')",432255.51988047856
226,"('3', 'x', '10')",430226.75763092475
227,"('hydrogen', 'and', 'helium')",428596.8965750971
228,"('op', 'amp', 'with')",422518.9484524505
229,"('with', 'op', 'amp')",422518.9484524505
230,"('expand', 'faster', 'than')",422109.71566198755
231,"('resist', 'be', 'push')",421280.26377075206
232,"('about', 'special', 'relativity')",420671.9517426625
233,"(""'"", 'll', 'show')",415091.074486552
234,"('the', 'early', '1990')",413290.80653558235
235,"('cube', 'root', 'of')",412237.59695135785
236,"('the', 'absolute', 'magnitude')",411192.48812804266
237,"('the', 'initial', 'condition')",409817.6233942024
238,"('the', 'square', 'root')",397579.5986786471
239,"('by', 'r1', 'plus')",397343.1084229671
240,"('sum', 'of', 'sine')",396274.5547397799
241,"('redshift', 'cause', 'by')",395104.144705679
242,"('the', 'escape', 'velocity')",393821.86896809546
243,"('less', 'than', '1')",391546.1909365045
244,"('let', 'i', 'show')",388471.31199906475
245,"('Charles', 'Bailyn', 'why')",386206.34866505524
246,"(""'"", 'll', 'give')",386123.7744779763
247,"('this', 'white', 'dwarf')",386074.48032252275
248,"(""'"", 'll', 'remember')",380743.02413938043
249,"('black', 'hole', 'or')",380362.6826800183
250,"('in', '6', '002')",378869.7170187495
251,"('much', 'larger', 'than')",377586.5801044205
252,"(""'s"", 'third', 'law')",375464.9010925523
253,"('light', 'year', 'away')",373943.7839848715
254,"('standard', 'candle', 'and')",373848.4864208775
255,"('fifth', 'minus', 'method')",373142.05849137454
256,"('real', 'part', 'of')",372197.82882938354
257,"('billion', 'light', 'year')",371364.19402918086
258,"('op', 'amp', 'and')",369416.55349852034
259,"('', 'will', 'not')",367802.6550175877
260,"(""'"", 'll', 'notice')",367653.1297315907
261,"('new', 'year', 'may')",355895.46254879946
262,"('Charles', 'Bailyn', 'right')",354819.318840888
263,"('the', 'x-', 'ray')",352476.3318033487
264,"('the', 'Inner', 'Solar')",350039.4232788395
265,"('the', 'saturation', 'discipline')",349287.3337538226
266,"('after', 'a', 'long')",347224.74443180294
267,"('Charles', 'Bailyn', 'no')",341057.99921678327
268,"('zero', 'state', 'response')",336922.14254961663
269,"('let', 'i', 'just')",331489.8811362291
270,"('as', 'soon', 'as')",330110.5269417772
271,"('the', '1950', 's')",329721.4816604745
272,"(""'"", 'll', 'start')",329095.417794167
273,"('the', 'real', 'part')",327172.9115570483
274,"('no', 'current', 'flow')",325314.02550768
275,"('a', 'op', 'amp')",324807.0093666047
276,"('about', 'black', 'hole')",321441.40674587036
277,"('the', 'old', 'Campus')",319297.0641793155
278,"('Charles', 'Bailyn', 'how')",318791.81131128495
279,"('r', 'divide', 'by')",317723.69046170055
280,"('op', 'amp', 'we')",317084.8871992703
281,"('mass', 'black', 'hole')",315302.6436783291
282,"('go', 'ahead', 'Student')",314293.79294125293
283,"('a', 'triangular', 'wave')",310235.634582235
284,"(""'"", 'll', 'find')",309641.27206517546
285,"('of', 'black', 'hole')",307839.41469548695
286,"('divide', 'by', 'R1')",303354.59174073744
287,"(""'"", 'll', 'call')",302850.40241461335
288,"('they', ""'"", 'll')",302664.2510372375
289,"('figure', 'out', 'how')",299340.6462010274
290,"('a', 'cubic', 'meter')",297576.11750024324
291,"('mass', 'Professor', 'Charles')",294746.4536740889
292,"('center', 'of', 'mass')",293447.9577455431
293,"('minus', 'fifth', 'minus')",293177.36538194004
294,"('a', 'event', 'horizon')",290585.89295071905
295,"('black', 'hole', 'because')",289237.4201011547
296,"('op', 'amp', 'in')",286537.499805766
297,"('the', 'black', 'hole')",285706.80524120736
298,"('let', 'i', 'draw')",284538.7253495226
299,"('much', 'greater', 'than')",280702.67340387957
300,"('Schwarzschild', 'radius', 'because')",280095.13839765365
301,"('black', 'hole', 'in')",279361.5093368378
302,"('Charles', 'Bailyn', 'we')",278900.6446607909
303,"('time', 'Professor', 'Charles')",278698.0819985801
304,"(""'"", 'll', 'say')",276759.79803435795
305,"('a', 'open', 'circuit')",275682.99774986
306,"('greater', 'than', 'or')",275600.14142260526
307,"('Charles', 'Bailyn', 'so')",275342.82403104485
308,"(""'"", 'll', 'do')",275310.5565709198
309,"('equivalent', 'circuit', 'model')",273921.491677557
310,"('black', 'hole', 'that')",273222.76406845596
311,"('black', 'hole', 'so')",273054.92173954996
312,"('Charles', 'Bailyn', 'what')",272976.5151573458
313,"('Charles', 'Bailyn', 'it')",271890.6207267037
314,"('Charles', 'Bailyn', 'and')",270735.2721165797
315,"('back', 'and', 'forth')",270412.5566363259
316,"('white', 'dwarf', 'be')",269609.62243477383
317,"('Charles', 'Bailyn', 'that')",269465.5433761607
318,"('Charles', 'Bailyn', 'this')",269384.9320309537
319,"('black', 'hole', 'you')",268557.4640799955
320,"('vGS', 'less', 'than')",268398.3902292012
321,"('op', 'amp', 'be')",267819.60557543545
322,"(""'"", 'll', 'have')",267210.0614620696
323,"('it', ""'"", 'll')",267075.2098677652
324,"('ll', 'come', 'back')",266500.96813886706
325,"(""'"", 'll', 'be')",264843.26044637803
326,"('that', ""'"", 'll')",263542.18673421844
327,"('black', 'hole', 'it')",262417.90334158234
328,"('black', 'hole', 'the')",262134.74679855426
329,"('be', 'black', 'hole')",261768.93380744077
330,"('move', 'faster', 'than')",261492.97602457262
331,"('the', 'cube', 'root')",261443.58648668844
332,"('black', 'hole', 'be')",261301.7477571342
333,"('a', 'curved', 'space')",259544.37991235725
334,"('play', 'around', 'with')",258849.96048591705
335,"('off', 'at', 'VO')",258198.42313605262
336,"('in', 'real', 'life')",254832.0536798237
337,"('figure', 'out', 'what')",253863.0913951623
338,"('Student', 'Okay', 'Professor')",251989.5646810888
339,"('omegum', 't', 'plus')",251267.8083994978
340,"('the', 'forbidden', 'region')",250526.4483266399
341,"('major', 'axis', 'of')",248584.77040996533
342,"('be', 'go', 'to')",248463.65781044902
343,"('the', 'n', 'channel')",243909.94753213078
344,"('starts', 'off', 'at')",242546.761013277
345,"('the', 'characteristic', 'equation')",242271.36543792023
346,"('the', 'operational', 'amplifier')",235875.6968690342
347,"('with', 'respect', 'to')",231487.19584576218
348,"('Schwarzschild', 'radius', 'of')",229332.7660769459
349,"('look', 'like', 'this')",227843.81069484924
350,"('cubic', 'meter', 'of')",226689.67007963467
351,"('small', 'signal', 'element')",226033.84152828236
352,"('let', 'i', 'write')",225054.77235157392
353,"('Solar', 'system', 'and')",223980.02534813466
354,"('greater', 'than', '1')",223443.5554294594
355,"('at', 'time', 'T=0')",221186.9863622458
356,"('the', 'drop', 'across')",220641.91217980903
357,"('when', 'I', '’m')",219121.4523404936
358,"('end', 'up', 'get')",218588.45109987794
359,"('from', 'under', 'from')",217807.84951939798
360,"('drop', 'across', 'this')",216969.55072855245
361,"('some', 'insight', 'into')",214366.9051829883
362,"('kilometer', 'a', 'second')",212098.93444764492
363,"('operating', 'point', 'voltage')",211428.9713823632
364,"('the', 'SR', 'model')",209480.96696854063
365,"('more', 'massive', 'than')",209436.68482602228
366,"('100', 'th', 'of')",203976.2669716679
367,"('hold', 'its', 'voltage')",202554.483970503
368,"('much', 'further', 'away')",201738.21649703113
369,"('come', 'up', 'with')",199236.97427068988
370,"('far', 'away', 'from')",199174.6496955291
371,"('turn', 'out', 'to')",197522.52675099883
372,"('absolute', 'magnitude', 'of')",197268.57656070983
373,"('frequency', 'of', 'oscillation')",196435.10212000497
374,"('', 'have', 'not')",195610.3488886854
375,"('of', 'solar', 'masse')",195546.10500051593
376,"('', 'be', 'not')",194136.73883119726
377,"('much', 'much', 'smaller')",192309.21892120285
378,"('or', 'something', 'like')",191124.37242149905
379,"('orbital', 'period', 'of')",190342.71581075047
380,"('event', 'horizon', 'and')",190334.79623093858
381,"('the', 'expansion', 'rate')",189354.62302505743
382,"('the', 'Hubble', 'diagram')",188761.45553021977
383,"('no', 'particular', 'reason')",188231.54744722674
384,"('triangular', 'wave', 'and')",187297.56225594343
385,"('divide', 'by', 'c2')",186613.88913298302
386,"('of', 'general', 'relativity')",183338.5104038553
387,"('', 'shall', 'not')",182635.14893947504
388,"('event', 'horizon', 'you')",181981.04429330453
389,"('its', 'equivalent', 'circuit')",181361.00095565413
390,"('turn', 'out', 'that')",180195.97475815317
391,"('the', 'apparent', 'magnitude')",179632.1592164358
392,"('in', 'us', 'own')",179623.81351616522
393,"('the', 'post', 'Newtonian')",178865.07177802702
394,"('further', 'away', 'from')",173596.89619775725
395,"('do', 'not', 'know')",172632.1236710795
396,"('so', 'let', 'i')",171132.78353983923
397,"('both', 'side', 'by')",170422.02833665226
398,"('the', 'complex', 'amplitude')",167657.5946952733
399,"('insight', 'into', 'how')",166884.11657355304
400,"('be', 'greater', 'than')",165834.12679195643
401,"('Schwarzschild', 'radius', 'and')",165658.0731726645
402,"('or', 'less', 'equal')",164991.59951026848
403,"('Schwarzschild', 'radius', 'so')",164765.9686005491
404,"('gravitational', 'force', 'on')",162668.1958549292
405,"('the', 'radial', 'velocity')",162198.77095201213
406,"('charge', 'and', 'discharge')",162093.24303270353
407,"('a', 'few', 'hundred')",159593.96666831523
408,"('know', 'how', 'bright')",159046.70580317345
409,"('depend', 'on', 'how')",158751.23517323512
410,"('the', 'following', 'manner')",157677.12547053013
411,"('energy', 'divid', 'by')",155380.18902879287
412,"('to', 'blast', 'through')",154467.7391454353
413,"('time', 'brighter', 'than')",154423.23017992065
414,"('key', 'th', 'to')",154038.16684005552
415,"('much', 'dark', 'energy')",153304.33197237513
416,"('law', 'of', 'motion')",152480.78127279686
417,"('event', 'horizon', 'of')",151460.6433588536
418,"('current', 'i', 'flow')",149701.73677913132
419,"('Schwarzschild', 'radius', 'be')",148555.089001577
420,"('much', 'less', 'than')",148167.9904821598
421,"('can', 'figure', 'out')",147933.44860998137
422,"('the', 'science', 'fiction')",144495.43527601575
423,"('scale', 'factor', 'be')",144372.07243883665
424,"('the', 'homogenous', 'solution')",144060.8062501369
425,"('go', 'ahead', 'and')",143361.43367671777
426,"('the', 'difference', 'between')",141975.4544137144
427,"('zero', 'rest', 'mass')",139764.61667818483
428,"('for', 'general', 'relativity')",139755.07248780678
429,"('the', 'voltage', 'across')",138975.7686487856
430,"('steady', 'state', 'be')",138268.8316372193
431,"('much', 'bigger', 'than')",137770.76477908183
432,"('alpha', 'and', 'omega')",136937.46268618022
433,"('characteristic', 'equation', 'for')",136906.6922507844
434,"('divide', 'by', 'RL')",136856.72211233652
435,"('current', 'source', 'model')",136704.70551450376
436,"('than', 'or', 'equal')",133840.2108823439
437,"('make', 'his', 'way')",133346.26264405533
438,"('steady', 'state', 'and')",130641.97396752711
439,"('the', 'y', 'axis')",129261.84551772875
440,"('as', 'far', 'as')",127811.58781639449
441,"('as', 'long', 'as')",127765.54722822574
442,"('out', 'from', 'under')",127733.19439267016
443,"('go', 'faster', 'than')",127505.15496094468
444,"('let', ""'s"", 'stare')",127458.91898184254
445,"('yes', 'go', 'ahead')",125873.77373720854
446,"('with', 'its', 'equivalent')",125120.88089089228
447,"('start', 'off', 'at')",124957.63924837408
448,"('across', 'the', 'capacitor')",124926.83408059768
449,"('the', 'last', 'lecture')",124229.68813398754
450,"('ahead', 'and', 'analyze')",123969.46593149011
451,"('you', 'can', 'see')",121403.29239222128
452,"('voltage', 'across', 'the')",121287.95288405281
453,"('the', 'transient', 'response')",120904.12511289242
454,"('the', 'left', 'hand')",120269.78888619153
455,"('little', 'bit', 'about')",119985.99704661481
456,"('start', 'off', 'with')",119699.24275252884
457,"('drop', 'across', 'the')",119603.44605167463
458,"('a', 'infinite', 'amount')",118854.82302951865
459,"('infinite', 'amount', 'of')",118591.79943457105
460,"('a', 'little', 'demonstration')",118285.99227055513
461,"('general', 'relativity', 'and')",118183.4010423413
462,"('little', 'bit', 'of')",117807.60300969426
463,"('the', 'positive', 'rail')",117689.63363592415
464,"('let', 'i', 'start')",117348.60011150895
465,"('now', 'let', 'i')",117013.25489011944
466,"('the', 'flat', 'metric')",116676.09647017145
467,"('Yeah', 'go', 'ahead')",116391.10353915633
468,"('fifth', 'plus', 'equal')",116252.10245879453
469,"('at', 'time', 't=0')",115829.86729286569
470,"('I', '', 'do')",115413.42208801028
471,"('come', 'towards', 'you')",114827.22486729201
472,"('very', 'low', 'value')",114808.62746657271
473,"('I', '’m', 'out')",114804.74412060705
474,"('I', 'end', 'up')",114177.40136423171
475,"('VIN', 'be', 'high')",113604.51212967363
476,"('to', 'figure', 'out')",112014.31336700666
477,"('to', 'talk', 'about')",111247.7533084508
478,"('plus', 'equal', 'fifth')",110510.94851709454
479,"('equal', 'fifth', 'minus')",110217.0012025221
480,"('tiny', 'piece', 'of')",109670.7391033409
481,"('let', 'i', 'explain')",109069.87376366142
482,"('at', 'very', 'high')",108796.0694328773
483,"('write', 'down', 'the')",108166.93451948569
484,"('larger', 'and', 'larger')",108060.8874187809
485,"('scale', 'factor', 'of')",107417.69851875972
486,"('my', 'small', 'signal')",106731.84008286602
487,"('keep', 'in', 'mind')",106007.77571827684
488,"('so', 'let', ""'s"")",105998.15829169909
489,"('signal', 'model', 'for')",105830.31525297811
490,"('much', 'it', 'resist')",105533.1171588346
491,"('Okay', 'let', 'i')",104621.80977775517
492,"('to', 'deal', 'with')",104467.49067096077
493,"('talk', 'about', 'relativity')",104102.6514832888
494,"('time', 'R2', 'divide')",103464.21199475207
495,"('behave', 'like', 'a')",102876.92271131992
496,"('the', 'Hubble', 'constant')",102651.82162617284
497,"('critical', 'density', 'and')",102049.45472692176
498,"('on', 'both', 'side')",101805.42142662789
499,"('the', 'inertial', 'mass')",101636.99985873395
500,"('the', 'kinetic', 'energy')",101544.7343916331
501,"('the', 'gravitational', 'force')",100948.34700565823
502,"('in', 'general', 'relativity')",100815.77451918846
503,"('saturation', 'discipline', 'and')",100587.35201156767
504,"('unit', 'of', 'length')",100324.28524582721
505,"('let', 'i', 'put')",100071.67103295884
506,"('I', 'want', 'to')",99936.85306233473
507,"('the', 'gravitational', 'field')",99187.55739194872
508,"('a', 'square', 'wave')",98751.75715145205
509,"('let', 'i', 'give')",98473.2351270859
510,"('again', 'and', 'again')",98217.0534123365
511,"('let', ""'s"", 'assume')",98025.41694087401
512,"('of', 'dark', 'energy')",97943.92440038233
513,"('let', 'i', 'call')",97890.85202452043
514,"('complex', 'amplitude', 'of')",97713.00755254958
515,"('a', 'bunch', 'of')",96424.0305788992
516,"('faster', 'than', 'the')",96416.73318299669
517,"('a', 'dependent', 'source')",96284.68950219687
518,"('my', 'bia', 'point')",95486.89540805397
519,"('greater', 'than', 'zero')",95479.29942510577
520,"('after', 'a', 'while')",95474.09385928056
521,"('small', 'sign', 'circuit')",95352.0106683215
522,"('the', 'compact', 'object')",95140.86006122637
523,"('let', ""'s"", 'try')",94472.54686517382
524,"('other', 'question', 'yes')",93307.19116505158
525,"('orbital', 'period', 'be')",92846.84875969129
526,"('we', 'talk', 'about')",92457.7575844294
527,"('star', 'move', 'too')",92174.90710452902
528,"('how', 'many', 'people')",91851.41553304999
529,"('the', 'j', 'omega')",91721.18412271008
530,"('we', '', 'do')",91414.69345920159
531,"('the', 'problem', 'set')",91353.70672464505
532,"('a', 'square', 'root')",90724.2744418676
533,"('the', 'control', 'port')",90494.09795832829
534,"('brightest', 'star', 'in')",90024.89077142908
535,"('the', 'brown', 'line')",89944.92111339413
536,"('a', 'neutron', 'star')",89425.28841665135
537,"('or', 'at', 'least')",89278.52498798085
538,"('blob', 'of', 'light')",88865.73846961834
539,"('ahead', 'and', 'compute')",88835.0746655084
540,"('into', 'each', 'other')",88757.51223520507
541,"('the', 'final', 'value')",88327.2781184093
542,"('deflection', 'of', 'light')",88211.3346064396
543,"('a', 'large', 'fraction')",88078.19536949872
544,"('the', 'exact', 'same')",87821.1840759537
545,"('this', 'scale', 'factor')",87638.88934810164
546,"('a', 'scale', 'factor')",87025.488301742
547,"('you', 'may', 'recall')",86880.81112137427
548,"('the', 'course', 'note')",86874.00086919838
549,"('large', 'fraction', 'of')",86674.94093093846
550,"('the', 'observed', 'wavelength')",86127.17180524937
551,"('on', 'top', 'of')",85831.0958966473
552,"('there', 'be', 'no')",85647.23954539112
553,"('let', 'i', 'make')",85609.90563738263
554,"('let', 'i', 'take')",84970.01236477167
555,"('a', 'short', 'circuit')",84675.18919307194
556,"('let', 'i', 'go')",84654.60354965631
