,trigram,chi-sq
122,"('take', 'a', 'deep')",110441.68432052042
123,"('a', 'little', 'bit')",109754.27824993082
124,"('cry', 'I', 'pray')",107097.4567113648
125,"('that', 'Mac', 'OS')",106631.48678041068
126,"('up', 'freedom', 'it')",106038.49750978133
127,"('need', 'just', 'what')",102673.51457526755
128,"(""'"", 'll', 'be')",98983.3246682456
129,"('mrs', 'Hurst', 'and')",96064.82009184653
130,"('I', 'don', '’t')",95941.92742970279
131,"('upon', 'my', 'word')",95673.54275968892
132,"('a', 'few', 'week')",95287.80700467413
133,"('', 'will', 'not')",93445.76676045301
134,"('version', 'of', 'Mac')",89268.81255469972
135,"('no', 'idea', 'how')",87398.40828069522
136,"('try', 'so', 'hard')",81381.62588858957
137,"('not', 'even', 'matter')",79850.29929859325
138,"('say', 'mrs', 'Bennet')",79805.22473400053
139,"('mister', 'Darcy', ""'s"")",78821.50159448026
140,"('so', 'far', 'away')",78768.79731293388
141,"('OS', 'X', 'be')",77389.6382972484
142,"('freedom', 'it', ""'s"")",77054.30315603255
143,"('what', ""'s"", 'wrong')",76549.99916075499
144,"('bad', 'romance', 'I')",75406.88743458224
145,"('Jacob', ""'s"", 'father')",74115.89613820959
146,"(""'s"", 'over', 'now')",73524.48550075766
147,"('a', 'young', 'man')",72891.74332649526
148,"('what', 'you', 'need')",72110.38514977541
149,"('do', 'not', 'know')",72015.75624020197
150,"('I', '', 'do')",71012.13058330562
151,"('thousand', 'a', 'year')",70288.07579547547
152,"('I', 'dare', 'say')",70042.07093463496
153,"('half', 'a', 'hour')",68679.62230409899
154,"('I', 'gottum', 'do')",65671.21211514254
155,"('want', 'you', 'love')",64808.783121925604
156,"('like', 'to', 'add')",64750.89757443683
157,"('“It', '’s', 'not')",61606.70013362742
158,"('write', 'a', 'bad')",58121.68797047218
159,"('do', 'not', 'want')",56325.48093086446
160,"('pill', 'to', 'make')",55119.386146887264
161,"('now', 'I', 'gottum')",54891.83341359288
162,"('he', 'hadn', '’t')",54569.828697811274
163,"('want', 'you', 'bad')",53669.88511082338
164,"('he', 'lean', 'down')",52842.20149425038
165,"('never', 'car', 'for')",52836.345407325694
166,"('oh', 'catch', 'in')",52810.40425229435
167,"('poison', 'in', 'her')",51403.28974317917
168,"('you', 'don', '’t')",49668.805710507695
169,"('', 'be', 'not')",49126.88492408899
170,"('love', 'you', 'less')",49088.60275838574
171,"('it', 'doesn', '’t')",48813.726025160184
172,"('like', 'a', 'angel')",47602.57746036057
173,"('the', 'young', 'lady')",46416.530680806805
174,"('I', '', 'can')",46246.28808769193
175,"('', 'shall', 'not')",44270.459919373745
176,"('by', 'mister', 'Darcy')",44227.79063687093
177,"('on', 'dream', 'on')",43767.91575305393
178,"('penny', 'in', 'for')",43582.990145595315
179,"('I', 'didn', '’t')",42726.029804227765
180,"('he', 'wouldn', '’t')",42606.04395036909
181,"('like', 'the', 'poison')",42594.134521993714
182,"('wouldn', '’t', 'be')",42573.34504543922
183,"('I', 'wasn', '’t')",42443.86061524433
184,"('and', 'nothing', 'else')",41865.93993512258
185,"('', 'have', 'not')",41264.73976254927
186,"('he', 'didn', '’t')",40407.347193671776
187,"('“I', '’m', 'not')",40326.54457864286
188,"('wouldn', '’t', 'have')",39116.86415478405
189,"('star', 'at', 'i')",38785.39020382019
190,"('in', 'spite', 'of')",37084.307023808455
191,"('say', 'mister', 'Bennet')",37040.395834425166
192,"('if', 'this', 'second')",36868.21879694192
193,"('her', 'arm', 'like')",35613.115780462525
194,"('make', 'it', 'happen')",35214.2250403815
195,"('a', 'lot', 'of')",34822.45420202267
196,"('I', 'star', 'at')",34323.922726156314
197,"('have', 'no', 'idea')",34306.2152653832
198,"('can', 'not', 'help')",32884.4080504547
199,"('a', 'long', 'moment')",32670.183336963997
200,"('do', 'not', 'even')",32266.111003823557
201,"('what', 'I', 'gottum')",32177.506613504647
202,"('mister', 'Darcy', 'have')",31461.384410245406
203,"('as', 'much', 'as')",31181.423082611112
204,"('his', 'arm', 'around')",30825.115471697667
205,"('mrs', 'Bennet', 'be')",29671.71352150756
206,"('only', 'one', 'who')",29583.07038081066
207,"('that', 'mister', 'Darcy')",29567.76663242327
208,"('open', 'my', 'eyes')",29483.981615603698
209,"('for', 'a', 'penny')",29476.377645600514
210,"('no', 'sign', 'of')",29440.990249768704
211,"('please', '', 'do')",29098.365476094204
212,"('it', 'didn', '’t')",28635.4738836049
213,"('to', 'mister', 'Darcy')",28397.71214764221
214,"('mister', 'Darcy', 'be')",28386.31365167275
215,"('he', 'wasn', '’t')",28354.276623212252
216,"('of', 'mister', 'Darcy')",28077.70418886837
217,"('young', 'man', 'of')",28044.95455661721
218,"('the', 'first', 'time')",27424.39238355302
219,"('there', 'be', 'no')",27058.57613433812
220,"('on', 'top', 'of')",26414.499002712866
221,"('after', 'a', 'few')",26354.299523198566
222,"('mister', 'Collins', 'be')",25994.425969541055
223,"('to', 'add', 'i')",25963.86390390644
224,"('I', 'hadn', '’t')",25911.17046969632
225,"('I', 'wonder', 'if')",25878.649465878792
226,"('the', 'same', 'time')",25632.055465807218
227,"('just', 'what', 'you')",25290.826321369987
228,"('take', 'care', 'of')",24864.500367645152
229,"('just', 'in', 'case')",24808.564024084873
230,"('I', 'wouldn', '’t')",24456.746484404754
231,"('in', 'front', 'of')",23714.427081969305
232,"('didn’t', 'want', 'to')",23565.652056493254
233,"('fall', 'in', 'love')",23074.538729113476
234,"('you', 'need', 'just')",22552.703848778416
235,"('my', 'dear', 'mister')",22515.9267372168
236,"('for', 'a', 'moment')",22416.12807091991
237,"('do', 'not', 'matter')",22099.954617861855
238,"('Oh', 'yes', 'I')",21864.726461633876
239,"('this', 'innocence', 'be')",21510.766476570418
240,"('the', 'next', 'morning')",21478.165820644837
241,"('car', 'for', 'what')",21449.68932381697
242,"('do', 'not', 'answer')",21379.10234539713
243,"('to', 'worry', 'about')",21304.77964600516
244,"('it', '', 'do')",21169.839722237357
245,"('can', 'not', 'imagine')",20893.269582386118
246,"('and', 'mister', 'Collins')",20679.328161170393
247,"('star', 'at', 'the')",20044.738055223144
248,"('do', 'not', 'believe')",20034.003699846256
249,"('as', 'well', 'as')",19910.41645638431
250,"('up', 'the', 'stair')",19141.939254772158
251,"('of', 'mister', 'Bingley')",19101.257921944434
252,"('i', 'can', 'write')",18981.879534459134
253,"('do', 'not', 'need')",18824.534161437132
254,"('do', 'not', 'think')",18674.81466844283
255,"('he', '', 'do')",18374.02121206949
256,"('look', 'at', 'her')",17977.013637902477
257,"('take', 'my', 'hand')",17909.950973579696
258,"('after', 'a', 'moment')",17118.354290754538
259,"('Surrender', 'all', 'the')",16960.186386288286
260,"('look', 'at', 'i')",16935.851918235854
261,"('gottum', 'do', 'I')",16846.046885061452
262,"('do', 'not', 'get')",16558.989230733452
263,"('a', 'penny', 'in')",16490.780315940814
264,"('mister', 'Wickham', 'and')",16429.194471477662
265,"('I', 'do', 'not')",16258.496660856634
266,"('in', 'my', 'head')",16181.320771175948
267,"('do', 'not', 'like')",15744.567174162521
268,"('do', 'not', 'go')",15739.55596791884
269,"('be', 'able', 'to')",15710.439928138148
270,"('a', 'mixture', 'of')",15373.21751073505
271,"('there', 'be', 'someth')",15349.397741301891
272,"('he', 'do', 'not')",15341.644609577883
273,"('do', 'not', 'you')",15292.704503513394
274,"('do', 'not', 'have')",15236.895148564534
275,"('until', 'the', 'day')",15156.038244893385
276,"('do', 'not', 'be')",15073.02081230045
277,"('like', 'a', 'whisper')",15024.904773793915
278,"('it', 'do', 'not')",14953.03546512187
279,"('you', '', 'do')",14877.513415933505
280,"('as', 'long', 'as')",14874.73529561967
281,"('and', 'do', 'not')",14846.802164836825
282,"('mister', 'Bingley', 'and')",14627.388480762447
283,"('glar', 'at', 'he')",14258.17188527652
284,"('as', 'far', 'as')",13916.355450835163
285,"('want', 'to', 'talk')",13800.01143514765
286,"('say', '', 'do')",13626.05470392341
287,"('but', '', 'do')",13617.135129634284
288,"('to', 'deal', 'with')",13121.991036966618
289,"('in', 'my', 'throat')",13006.542611861807
290,"('and', 'mister', 'Bingley')",12945.68576821565
291,"('Miss', 'Bingley', 'be')",12929.0008184084
292,"('a', 'pair', 'of')",12920.119290476718
293,"('the', 'same', 'thing')",12911.566791746385
294,"('begin', 'to', 'feel')",12652.266799331801
295,"('mister', 'Bingley', 'be')",12512.921920089751
296,"('romance', 'I', 'want')",12309.246712970371
297,"('glad', 'to', 'see')",12233.879767719834
298,"('I', 'can', 'see')",12152.995656317256
299,"('just', 'a', 'few')",12103.075429794122
300,"('I', 'glar', 'at')",12048.052200920947
301,"('I', 'shake', 'my')",12025.967462300698
302,"('I', 'want', 'you')",11906.102314286069
303,"('it', ""'s"", 'over')",11771.633704500118
304,"('a', 'little', 'while')",11761.394202401707
305,"('up', 'and', 'down')",11627.419489165397
306,"('as', 'a', 'friend')",11458.02943373714
307,"('arm', 'like', 'a')",11377.900428786521
308,"('ll', 'see', 'you')",11220.483315248628
309,"('a', 'couple', 'of')",11137.09083160289
310,"('nothing', 'at', 'all')",11100.268592343107
311,"('not', 'know', 'what')",10987.178788534478
312,"('I', 'be', 'sure')",10975.711475339336
313,"('it', '’s', 'hard')",10955.162552133692
314,"('in', 'a', 'million')",10891.076090097207
315,"('star', 'at', 'my')",10776.8926184604
316,"('he', 'roll', 'his')",10699.332989277818
317,"('there', 'be', 'a')",10616.535682435588
318,"('revenge', 'you', 'and')",10446.335759763248
319,"('laugh', 'at', 'my')",10420.267839459375
320,"('mister', 'Wickham', 'be')",10238.404005786324
321,"('the', 'rest', 'of')",10151.845485351463
322,"('for', 'a', 'second')",10082.128145420706
323,"('star', 'at', 'he')",9869.455990021717
324,"('try', 'to', 'make')",9842.149072026345
325,"('the', 'phantom', 'of')",9826.993214916689
326,"('do', 'you', 'want')",9815.179683918595
327,"('noth', 'to', 'do')",9597.31476410648
328,"('in', 'her', 'arm')",9441.622590718947
329,"('his', 'friend', 'mister')",9397.259322055872
330,"('not', 'want', 'to')",9383.10074734233
331,"('of', 'the', 'opera')",9369.76679984473
332,"('he', 'shake', 'his')",8996.375816286705
333,"('can', 'write', 'a')",8928.49522826325
334,"('the', 'poison', 'in')",8858.816648380644
335,"('at', 'the', 'same')",8820.262323799252
336,"('to', 'talk', 'about')",8762.454668701277
337,"('a', 'long', 'time')",8670.237188263704
338,"('the', 'day', 'before')",8617.420200946624
339,"('on', 'the', 'floor')",8616.522188152556
340,"('for', 'a', 'pound')",8581.42389006794
341,"('more', 'than', 'that')",8484.828930371774
342,"('end', 'it', '')",8472.179331827629
343,"('the', 'late', 'mister')",8429.266961285934
344,"('she', 'can', 'not')",8364.827620678883
345,"('in', 'a', 'world')",8325.234437518673
346,"('over', 'now', 'I')",8258.230515723199
347,"('I', 'wonder', 'how')",8147.65635683601
348,"('be', 'star', 'at')",7977.924325965963
349,"('a', 'whisper', 'she')",7958.356755399837
350,"('the', 'tip', 'of')",7905.6155565742
351,"('the', 'university', 'of')",7905.6155565742
352,"('phantom', 'of', 'the')",7871.450298593881
353,"('I', 'didn’t', 'want')",7769.30326315608
354,"('but', 'I', '')",7673.958390282457
355,"('in', 'the', 'end')",7506.976309591261
356,"('the', 'other', 'side')",7425.609152609639
357,"('want', 'to', 'hear')",7417.755014348077
358,"('the', 'same', 'way')",7411.994261755071
359,"('go', 'to', 'school')",7229.811961282834
360,"('can', 'not', 'get')",7224.259662040493
361,"('on', 'the', 'sea')",7169.366091633384
362,"('I', '', 'will')",7155.546750514833
363,"('for', 'a', 'long')",7057.041470073712
364,"('’s', 'hard', 'to')",7055.864175279619
365,"('the', 'next', 'day')",7037.861193402542
366,"('a', 'pill', 'to')",7033.026851742501
367,"('away', 'from', 'his')",6994.977792253663
368,"('catch', 'in', 'a')",6969.017794201363
369,"('the', 'stuff', 'we')",6963.2217267808155
370,"('my', 'body', 'with')",6956.78312204829
371,"('in', 'the', 'middle')",6900.317300964817
372,"('there', '’', 'a')",6891.147723872597
373,"('love', 'I', 'want')",6862.694305721808
374,"('you', 'know', 'what')",6835.986564414413
375,"('the', 'middle', 'of')",6832.810048570332
376,"('be', 'faster', 'on')",6780.16484384661
377,"('my', 'dear', 'you')",6723.479352033108
378,"('moment', 'and', 'then')",6678.174860942857
379,"('for', 'a', 'few')",6602.959707010049
380,"('it', 'be', 'impossible')",6503.253513668417
381,"('the', 'smell', 'of')",6343.165377595777
382,"('in', 'the', 'world')",6309.945895105925
383,"('can', 'not', 'see')",6309.273667349606
384,"('out', 'of', 'the')",6300.688484354217
385,"('it', ""'s"", 'time')",6280.675097480425
386,"('the', 'end', 'of')",6235.375930580486
387,"('how', 'I', 'wish')",6153.121452251936
388,"('the', 'fact', 'that')",6117.4683245181905
389,"('you', 'tell', 'i')",6045.920560144776
390,"('se', 'for', 'the')",5998.037891310743
391,"('mister', 'Bennet', 'and')",5942.2743882502045
392,"('the', 'corner', 'of')",5933.996691081162
393,"('what', 'be', 'real')",5913.892892378243
394,"('the', 'honour', 'of')",5901.149844364401
395,"('before', 'I', 'can')",5875.771324376777
396,"('living', 'in', 'a')",5840.178618286043
397,"('will', 'not', 'dance')",5838.451193982663
398,"('a', 'angel', 'and')",5835.296616174557
399,"('give', 'i', 'a')",5829.05910158011
400,"('he', 'pull', 'i')",5754.355040656218
401,"('on', 'the', 'subject')",5696.958684708055
402,"('in', 'the', 'same')",5646.16020570529
403,"('look', 'at', 'he')",5631.457281129221
404,"('I', 'assure', 'you')",5629.822423118289
405,"('have', 'give', 'i')",5613.9402498455
406,"('in', 'the', 'morning')",5513.932263165324
407,"('to', 'look', 'at')",5510.112152144827
408,"('on', 'his', 'face')",5474.8655185508915
409,"('a', 'good', 'thing')",5468.974246982497
410,"('part', 'of', 'the')",5454.378166834143
411,"('away', 'from', 'the')",5439.906316700687
412,"('do', 'you', 'mean')",5426.683811044173
413,"('have', 'noth', 'to')",5385.450523189398
414,"('the', 'idea', 'of')",5370.130216374582
415,"('out', 'the', 'window')",5345.858628756417
416,"('on', 'my', 'face')",5323.302027941487
417,"('soon', 'as', 'I')",5275.8402173674185
418,"('“What', 'do', 'you')",5265.3399731092595
419,"('be', 'talk', 'about')",5228.404884635388
420,"('will', 'you', 'like')",5190.64475437832
421,"('love', 'love', 'I')",5149.905811293151
422,"('but', 'I', '’m')",5136.220450196831
423,"('the', 'top', 'of')",5121.067586808631
424,"('the', 'last', 'time')",5094.334193678402
425,"('wait', 'for', 'you')",5077.243040758279
426,"('in', 'a', 'bad')",5066.769888608551
427,"('how', 'can', 'you')",5060.2449451546145
428,"('I', 'will', 'never')",5021.262480112177
429,"('in', 'the', 'darkness')",4937.029571920098
430,"('live', 'in', 'a')",4918.758253474636
431,"('the', 'advantage', 'of')",4910.124035548132
432,"('the', 'sound', 'of')",4904.365696136244
433,"('turn', 'into', 'a')",4884.130838826264
434,"('look', 'at', 'his')",4831.478578842573
435,"('away', 'from', 'he')",4819.967236269465
436,"('want', 'to', 'tell')",4796.720413799844
437,"('I', 'try', 'to')",4755.172564413021
438,"('come', 'out', 'of')",4752.442314997401
439,"('whisper', 'she', 'be')",4702.056723510189
440,"('Oh', 'how', 'I')",4665.226213670529
441,"('so', 'much', 'for')",4657.188811782488
442,"('get', 'use', 'to')",4640.238433996679
443,"('the', 'point', 'of')",4628.72083650139
444,"('a', 'number', 'of')",4489.362885341974
445,"('in', 'the', 'room')",4459.288998565907
446,"('look', 'at', 'the')",4450.70881960389
447,"('he', 'look', 'at')",4433.776706286438
448,"('not', 'at', 'all')",4425.799318378867
449,"('there', 'be', 'some')",4413.651637605848
450,"('be', 'go', 'to')",4388.555093346439
451,"('out', 'of', 'my')",4372.808974675267
452,"('it', 'be', 'not')",4371.708427412215
453,"('he', 'can', 'not')",4362.849996710353
454,"('you', 'need', 'my')",4320.7929408766695
455,"('think', 'about', 'it')",4279.198733491126
456,"('her', 'sister', 'and')",4261.214645178344
457,"('can', 'not', 'be')",4250.917596367916
458,"('you', '', 'can')",4250.837882410046
459,"('can', 'not', 'have')",4247.919998783524
460,"('%', 'of', 'the')",4241.901904779204
461,"('and', 'her', 'sister')",4217.500806920034
462,"('he', '', 'can')",4210.762527241366
463,"('tell', 'i', 'that')",4167.227543141095
464,"('into', 'the', 'room')",4166.275848884614
465,"('I', 'knew', 'it')",4146.976972114996
466,"('the', 'pleasure', 'of')",4134.815466816127
467,"('it', 'be', 'a')",4106.007561765674
468,"('as', 'if', 'he')",4092.7007695911434
469,"('I', '’m', 'not')",4052.58786578929
470,"('I', 'realize', 'that')",4040.0643668806565
471,"('’m', 'go', 'to')",4019.4757213762305
472,"('I', 'be', 'afray')",4019.2452856656105
473,"('and', 'we', '’re')",3974.2972072343064
474,"('the', 'best', 'of')",3964.3094901651452
475,"('the', 'only', 'one')",3939.331701783998
476,"('I', 'look', 'at')",3904.657733328723
477,"('I', 'love', 'you')",3814.883508425693
478,"('one', 'of', 'the')",3810.3194375050566
479,"('hold', 'on', 'to')",3792.052102079149
480,"('be', 'look', 'at')",3783.826113541371
481,"('in', 'the', 'evening')",3777.2676941175087
482,"('if', 'it', 'be')",3776.483098872262
483,"('knew', 'it', 'be')",3764.8119308917035
484,"('be', 'too', 'much')",3754.2091027191336
485,"('the', 'side', 'of')",3709.3264911479087
486,"('but', 'I', 'knew')",3685.1400396233926
487,"('at', 'his', 'face')",3685.0781577772073
488,"('to', 'make', 'sure')",3675.588202571951
489,"('I', '’m', 'go')",3667.39841367601
490,"('his', 'voice', 'be')",3656.550263526689
491,"('the', 'attention', 'of')",3644.6762277502676
492,"('the', 'back', 'of')",3640.7092509721083
493,"('the', 'course', 'of')",3639.607830128366
494,"('get', 'out', 'of')",3616.137404369281
495,"('it', 'will', 'be')",3590.1550233233215
496,"('I', 'be', 'sorry')",3587.8667444035686
497,"('tell', 'i', 'you')",3554.5068203823103
498,"('in', 'the', 'country')",3549.95787818822
499,"('of', 'the', 'house')",3539.247982069735
500,"('so', 'close', 'to')",3533.502213629972
501,"('a', 'sense', 'of')",3528.315858396692
502,"('it', 'look', 'like')",3527.732690059528
503,"('go', 'back', 'to')",3525.7630925812764
504,"('I', 'can', 'tell')",3508.4687228599446
505,"('of', 'the', 'officer')",3507.670510244252
506,"('you', 'want', 'to')",3500.035338550781
507,"('he', 'laugh', 'at')",3486.106789715068
508,"('for', 'what', 'they')",3468.106858707084
509,"('’t', 'want', 'to')",3417.0372617816147
510,"('when', 'there', 'be')",3392.8988446228122
511,"('I', 'guess', 'that')",3391.400659849537
512,"('it', 'be', 'so')",3362.107420941788
513,"('that', 'kind', 'of')",3352.137097323055
514,"('come', 'back', 'to')",3347.9614757771633
515,"('yet', 'it', 'be')",3344.83722940039
516,"('I', 'want', 'to')",3331.792217068931
517,"('in', 'the', 'whole')",3326.4698343702903
518,"('if', 'there', 'be')",3313.660475696554
519,"('you', 'know', 'how')",3307.1946433297226
520,"('there', 'be', 'not')",3305.4504723206055
521,"('rest', 'of', 'the')",3292.3419644193677
522,"('want', 'to', 'go')",3288.56099473728
523,"('be', 'try', 'to')",3286.7860388529007
524,"('know', 'how', 'it')",3278.7350979371663
525,"('and', 'her', 'daughter')",3232.231144673804
526,"('for', 'a', 'minute')",3220.035152114939
527,"('side', 'of', 'the')",3219.908910634695
528,"('but', 'it', 'be')",3213.063378609802
529,"('in', 'the', 'past')",3210.6183012115134
530,"('want', 'to', 'know')",3195.563087084482
531,"('it', 'be', 'just')",3159.6604627368265
532,"('but', 'there', 'be')",3146.8565878921613
533,"('be', 'so', 'much')",3138.3698316328573
534,"('will', 'try', 'to')",3134.740193341721
535,"('in', 'the', 'air')",3110.6646695223963
536,"('in', 'my', 'hand')",3107.807132454605
537,"('of', 'course', 'I')",3065.6503303830864
538,"('it', 'be', 'only')",3047.1821351513618
539,"('it', 'be', 'very')",3023.978043491269
540,"('and', 'then', 'his')",3022.465374138978
541,"('of', 'his', 'own')",3019.7382496494542
542,"('for', 'the', 'tear')",3015.3505381963223
543,"('nothing', 'to', 'say')",3007.0060815878114
544,"('go', 'to', 'see')",2995.475399988699
545,"('in', 'the', 'least')",2969.812077431511
546,"('that', 'it', 'be')",2959.1892768258463
547,"('you', 'lose', 'you')",2916.099236736231
548,"('in', 'the', 'house')",2884.152082996123
549,"('in', 'the', 'first')",2879.3718065050602
550,"('I', 'know', 'that')",2879.1768844591684
551,"('be', 'wait', 'for')",2875.1704332681284
552,"('that', 'there', 'be')",2867.712994184862
553,"('be', 'a', 'little')",2867.33905623294
554,"('end', 'of', 'the')",2866.2399440410472
555,"('and', 'try', 'to')",2862.0511047950663
556,"('it', 'be', 'still')",2858.165399220849
557,"('to', 'tell', 'i')",2850.0210552780154
558,"('to', 'say', 'something')",2842.712314362547
559,"('know', 'what', 'I')",2824.231876024918
560,"('out', 'there', 'be')",2813.307354828617
561,"('in', 'a', 'small')",2805.5879372234153
562,"('his', 'face', 'be')",2798.867154287412
563,"('you', 'less', 'and')",2794.881688284977
564,"('in', 'my', 'life')",2794.653156336764
565,"('and', 'then', 'I')",2768.661130152769
566,"('I', 'can', 'hear')",2759.537680535592
567,"('not', 'be', 'able')",2758.6859052489694
568,"('not', 'the', 'same')",2752.009711274561
569,"('if', 'I', '')",2747.107986392417
570,"('for', 'half', 'a')",2744.229596637121
571,"('I', '', 'have')",2741.228348637412
572,"('for', 'the', 'first')",2739.349872948645
573,"('be', 'oblige', 'to')",2729.2753032106575
574,"('get', 'up', 'and')",2702.8927347935187
575,"('think', 'it', 'be')",2677.9572096128177
576,"('no', 'I', '')",2673.1071559824204
577,"('it', 'be', 'all')",2661.820006290148
