,trigram,chi-sq
172,"('n', '=', 'n')",44978.29605218575
173,"('x', 'y', '1')",42490.15189137532
174,"('and', 'computer', 'science')",42461.91120813085
175,"('engineer', 'need', 'to')",41722.872333406194
176,"('“I', '’m', 'not')",41393.88402097532
177,"('I', 'didn’t', 'want')",40583.10176890332
178,"('year', 'old', 'and')",39971.349052261095
179,"('the', 'fix', 'point')",39272.621197334454
180,"('i', 'in', 'death')",39218.81345456086
181,"('b', 'if', '>')",39213.62945824251
182,"('it', 'turn', 'out')",38629.6409987772
183,"('', 'be', 'not')",38391.37248611345
184,"('the', 'great', 'white')",37822.29631264964
185,"('', 'have', 'not')",37806.73024969416
186,"('define', 'square', 'x')",37494.26105738055
187,"('baby', 'and', '')",37424.7506147521
188,"('have', 'no', 'idea')",37135.51557782934
189,"('he', 'wasn', '’t')",37065.20202208689
190,"('don', '’t', 'have')",36790.47858770923
191,"('smil', 'at', 'i')",36393.34639002078
192,"('they', 'didn', '’t')",36388.40705979863
193,"('I', '’m', 'go')",35946.18359518908
194,"('the', 'line', 'hold')",35277.318386677456
195,"('line', 'hold', 'the')",35271.16613511858
196,"('away', 'from', 'i')",34850.57598370079
197,"('’re', 'go', 'to')",33323.61811252821
198,"('thus', 'we', 'can')",32798.57421683216
199,"('may', 'as', 'well')",32653.23339822204
200,"('look', 'at', 'i')",32469.73895920364
201,"('’m', 'go', 'to')",32397.495216067484
202,"('“How', 'do', 'you')",31651.59741478442
203,"('as', 'far', 'from')",30763.796740578342
204,"('we', 'can', 'use')",30443.12261750889
205,"('we', 'can', 'compute')",30436.440183811228
206,"('you', 'don', '’t')",29907.163870576085
207,"('a', 'modulo', 'n')",28860.902583741783
208,"('not', 'talk', 'about')",28523.70321780187
209,"('such', 'as', '+')",28374.31025298094
210,"('in', 'front', 'of')",27994.193748342717
211,"('don', '’t', 'you')",27852.210748220547
212,"(""'"", 'll', 'be')",27823.027206749928
213,"('he', 'didn', '’t')",26867.824900525204
214,"('procedure', 'that', 'compute')",26521.82062868334
215,"('=', 'kind', 'of')",26187.030325406635
216,"('you', 'feel', 'when')",26042.650105988556
217,"('I', 'wouldn', '’t')",25380.19868185498
218,"('the', 'Fibonacci', 'number')",24667.76181452497
219,"(""'s"", 'Narration', 'I')",23899.45234268166
220,"('in', 'my', 'ear')",23642.820653920644
221,"('one', 'that', 'generate')",23355.980754318636
222,"('there', 'be', 'no')",23036.350875702894
223,"('maybe', 'in', 'time')",22643.64220898408
224,"('that', 'wasn', '’t')",22199.041483660883
225,"('in', 'which', 'case')",21813.410588480157
226,"('a', 'long', 'time')",21035.235873809183
227,"('you', '’re', 'go')",20710.04260528304
228,"('in', 'term', 'of')",20555.888932677142
229,"('check', 'to', 'see')",20414.231930273603
230,"('+', '1', 'x')",20104.891342840117
231,"('the', 'first', 'edition')",20048.944840867523
232,"('do', 'not', 'know')",19992.463730929085
233,"('do', 'not', 'you')",19804.240556144676
234,"('I', 'kept', 'my')",19791.75519017596
235,"('be', 'able', 'to')",19728.163467395036
236,"('I', '', 'do')",19193.07115683921
237,"('we', 'will', 'like')",18900.645154498037
238,"('as', 'far', 'as')",18798.064532903732
239,"('a', 'function', 'f')",18758.77740167742
240,"('of', 'good', 'enough')",18223.979710031632
241,"('we', 'can', 'express')",18171.69425438937
242,"('wasn', '’t', 'the')",17906.359118023276
243,"('the', 'other', 'hand')",17687.491844128417
244,"('wouldn', '’t', 'be')",17656.170100200532
245,"('at', 'the', 'end')",17481.004270585414
246,"('x', 'x', 'define')",17427.89295344
247,"('or', 'equal', 'to')",17252.90016316866
248,"('n', 'be', 'prime')",17079.541926743474
249,"('procedure', 'such', 'as')",16999.35568964436
250,"('the', 'rest', 'of')",16873.580174787552
251,"('’m', 'not', 'go')",16315.268370541928
252,"('how', 'do', 'you')",16221.25759727137
253,"('ll', 'want', 'to')",15991.088079501127
254,"('in', 'this', 'book')",15848.497252790015
255,"('equal', 'to', '1')",15580.07915111464
256,"('the', 'value', 'of')",15549.947870103253
257,"('f', 'a', 'b')",15202.350184457251
258,"('when', 'you', '’re')",15018.231091488298
259,"('to', 'make', 'change')",14943.706225188982
260,"('do', 'you', 'feel')",14564.225422907293
261,"('learn', 'how', 'to')",14533.805706994235
262,"('a', 'lot', 'of')",14473.660715285629
263,"('’t', 'know', 'what')",14347.193520511491
264,"('at', 'i', 'again')",14182.241377278022
265,"('people', 'who', 'have')",14178.957615996407
266,"('a', 'good', 'idea')",14122.443054610621
267,"('there', '’', 'a')",13651.320975738252
268,"('the', 'following', 'procedure')",13517.633851865921
269,"('at', 'the', 'beginning')",13478.701145042814
270,"('I', '’', 'never')",13242.65359911522
271,"('the', 'body', 'of')",13107.231564458181
272,"('I', 'can', 'hear')",13058.720996274453
273,"('turn', 'out', 'that')",12898.95778791972
274,"(""'"", 'cause', 'I')",12770.976720642064
275,"('we', 'can', 'also')",12699.74126151245
276,"('the', 'garden', 'of')",12608.946055622117
277,"('out', 'of', 'control')",12506.879260306512
278,"('in', 'the', 'garden')",12417.772332107168
279,"('first', 'kind', 'of')",12288.821230022888
280,"('in', 'you', 'head')",12258.221285929181
281,"('“What', 'do', 'you')",12254.36235027752
282,"('procedure', 'for', 'example')",12252.950173863986
283,"('of', 'section', '1')",12210.253228473242
284,"('’ll', 'see', 'you')",12007.542554026224
285,"('around', 'the', 'world')",11978.696323813765
286,"('from', 'the', 'corner')",11787.226558223103
287,"('no', 'place', 'to')",11580.434485017575
288,"('I', 'try', 'to')",11334.75832578863
289,"('wonder', 'if', 'I')",11185.82978242848
290,"('I', 'wonder', 'if')",11168.681627956063
291,"('if', 'you', '’re')",11158.434294519131
292,"(""'"", ""'"", 'we')",11092.357664726831
293,"('and', '', 'do')",11040.51689407936
294,"('it', '', 'do')",11001.142026730395
295,"('with', 'a', 'initial')",10988.402277491756
296,"('b', 'a', 'b')",10871.732613131853
297,"('the', 'end', 'of')",10837.516295978949
298,"('there', 'be', 'someth')",10791.014377584614
299,"('we', 'will', 'see')",10709.57065328923
300,"('be', 'based', 'on')",10643.325569008406
301,"('you', '', 'do')",10603.52949654537
302,"('dream', 'of', 'other')",10439.072491298753
303,"('way', 'to', 'make')",10130.017184088165
304,"('the', 'first', 'kind')",10031.386162286208
305,"('in', 'the', 'middle')",9866.745478431625
306,"('be', 'responsible', 'for')",9848.234264091432
307,"('write', 'one', 'that')",9843.584588979655
308,"('the', 'number', 'of')",9751.368860450413
309,"('for', 'a', 'minute')",9590.278670116239
310,"('a', 'recursive', 'procedure')",9526.619709227052
311,"('the', 'beginning', 'of')",9411.144137505104
312,"('example', 'we', 'can')",9286.406308445588
313,"('in', 'the', 'World')",9256.29794325413
314,"('be', 'concerned', 'with')",9143.548720918296
315,"('at', 'the', 'university')",9137.257086823509
316,"('do', 'you', 'think')",9075.034040809216
317,"('write', 'a', 'procedure')",8982.908590484616
318,"('get', 'out', 'of')",8836.84214924792
319,"('corner', 'of', 'my')",8714.835462074303
320,"('the', 'edge', 'of')",8695.949005671275
321,"('I', 'didn’t', 'know')",8654.660446202266
322,"('the', 'middle', 'of')",8503.656501161015
323,"('I', '’m', 'not')",8498.658560370235
324,"('a', 'b', 'if')",8476.770418418582
325,"('you', 'tell', 'i')",8270.907293572209
326,"('front', 'of', 'i')",8217.480953945942
327,"('for', 'a', 'moment')",8165.210923252098
328,"('you', '', 'can')",8074.24930935967
329,"('we', '’re', 'go')",8066.714722889093
330,"('to', 'talk', 'about')",8066.115184282043
331,"('look', 'at', 'his')",8040.0403703539805
332,"('a', 'b', '0')",7976.192882691279
333,"('one', 'part', 'the')",7958.948716593886
334,"('value', 'of', 'the')",7868.394211181867
335,"(""'"", ""'"", 'in')",7839.643059347496
336,"('his', 'voice', 'be')",7801.7712912295465
337,"('I', 'just', 'want')",7750.595366218423
338,"('it', 'look', 'like')",7734.276019764837
339,"('do', 'not', 'have')",7677.175672651516
340,"('just', 'want', 'to')",7629.5635570515
341,"('the', 'fact', 'that')",7622.7141097162275
342,"('let', 'expression', 'be')",7502.235397099686
343,"('number', 'of', 'way')",7433.737725960477
344,"('rest', 'of', 'the')",7288.520683646536
345,"('independent', 'of', 'the')",7264.911883517696
346,"('the', 'process', 'generate')",7264.00207211816
347,"('body', 'of', 'the')",7119.533731481108
348,"('look', 'at', 'he')",7091.515400498745
349,"('the', 'size', 'of')",7090.710496092144
350,"('to', 'go', 'home')",7008.410536885556
351,"('his', 'eyes', 'be')",6943.001796624464
352,"(""'"", ""'"", 'be')",6886.932911454969
353,"('be', 'star', 'at')",6807.015383223325
354,"('when', 'it', 'come')",6760.249805050685
355,"('want', 'to', 'ask')",6697.944036433593
356,"('just', 'a', 'little')",6621.326065785448
357,"('and', 'he', 'say')",6610.223097589163
358,"('place', 'to', 'go')",6567.9816135305655
359,"('we', 'be', 'lost')",6516.441572932067
360,"('for', 'example', 'we')",6479.875405472362
361,"('we', '’re', 'not')",6471.444960333679
362,"('to', 'deal', 'with')",6441.346887749277
363,"('the', 'remainder', 'of')",6425.383891716678
364,"('’t', 'have', 'any')",6417.50975392245
365,"('it', 'be', 'impossible')",6413.961583085965
366,"('try', 'to', 'make')",6409.643210914452
367,"('the', 'primality', 'of')",6408.072982232311
368,"('the', 'definition', 'of')",6389.992655696171
369,"('the', 'corner', 'of')",6350.212963166924
370,"('a', 'drug', 'or')",6325.718166629157
371,"('on', 'the', 'edge')",6303.3695682691105
372,"('in', 'the', 'world')",6248.234024931436
373,"('be', 'go', 'to')",6227.827070907593
374,"('the', 'meaning', 'of')",6215.078611808409
375,"('just', 'like', 'you')",6172.564307041645
376,"('be', 'wonder', 'if')",6150.417747587687
377,"('be', 'more', 'than')",6144.070317118084
378,"('the', 'university', 'of')",6000.5689323277575
379,"('but', 'I', '’m')",5917.400749405051
380,"('the', 'behavior', 'of')",5892.982412249924
381,"('I', 'didn’t', 'get')",5891.483157531054
382,"('the', 'sum', 'of')",5873.579219352007
383,"('>', 'a', 'b')",5868.707950374799
384,"('as', 'he', 'walk')",5845.755420303114
385,"('the', 'idea', 'of')",5836.2414869947115
386,"('I', 'will', 'have')",5768.324906139652
387,"('want', 'to', 'go')",5757.292014285654
388,"('the', 'development', 'of')",5747.296687417416
389,"('I', 'can', 'see')",5739.459746886869
390,"('I', 'want', 'to')",5704.565207664772
391,"('the', 'side', 'of')",5692.80865096605
392,"('+', 'a', 'b')",5670.130452375137
393,"('if', 'you', 'want')",5660.814261139556
394,"('but', 'I', 'couldn')",5640.7858286334795
395,"('there', 'be', 'a')",5613.431085567515
396,"('you', 'want', 'to')",5591.193559268867
397,"('we', 'can', 'make')",5554.570164905898
398,"('as', 'we', 'walk')",5543.167127133058
399,"('the', 'element', 'of')",5491.391862514427
400,"('his', 'face', 'be')",5476.766180672933
401,"('to', 'sit', 'by')",5432.507679283826
402,"('the', 'sequence', 'of')",5429.743449561212
403,"('the', 'problem', 'of')",5332.666162959311
404,"('the', 'top', 'of')",5299.426206324187
405,"('what', 'do', 'you')",5255.112960795456
406,"('and', 'I', 'say')",5234.006641875551
407,"('to', 'refer', 'to')",5227.943614621235
408,"('one', 'of', 'the')",5216.032072121961
409,"('not', 'go', 'to')",5189.184129129824
410,"('the', 'requirement', 'process')",5168.695340426472
411,"('the', 'amount', 'of')",5168.267193606596
412,"('the', 'result', 'of')",5168.1906666323575
413,"('do', 'you', 'want')",5153.894815679338
414,"('he', 'look', 'at')",5140.204835776807
415,"('to', 'think', 'about')",5125.767867771104
416,"('it', '’s', 'not')",5107.071286405639
417,"('be', 'wait', 'for')",5061.088486957533
418,"('give', 'i', 'a')",5046.273698988218
419,"('be', 'base', 'on')",5013.815365971237
420,"('a', 'very', 'good')",5001.571533818039
421,"('the', 'average', 'of')",4949.124774203947
422,"('I', 'look', 'up')",4913.365441842681
423,"('do', 'you', 'know')",4863.285589556031
424,"('procedure', 'that', 'take')",4854.156180302563
425,"('lost', 'in', 'the')",4850.066364178568
426,"('software', 'requirement', 'be')",4783.471947887804
427,"('song', 'in', 'the')",4758.460388519024
428,"('I', '’m', 'just')",4756.072962855046
429,"('I', 'look', 'at')",4689.580636624822
430,"('the', 'dream', 'of')",4684.552827194956
431,"('will', 'like', 'to')",4651.096608825866
432,"('why', 'do', 'you')",4641.227902895911
433,"('the', 'process', 'of')",4623.823897541961
434,"('be', 'equal', 'to')",4614.143968402731
435,"('have', 'a', 'lot')",4610.452740308419
436,"('the', 'back', 'of')",4593.245586286557
437,"('the', 'use', 'of')",4551.963748912778
438,"('will', 'need', 'to')",4536.9843617529705
439,"('to', 'look', 'at')",4535.915885530971
440,"('the', 'name', 'of')",4523.542003951907
441,"('the', 'requirement', 'of')",4506.526629985695
442,"('for', 'example', 'in')",4483.958938436478
443,"('so', 'I', '’m')",4463.600933894622
444,"('I', 'can', 'feel')",4421.843903585771
445,"('this', 'topic', 'be')",4406.013722844114
446,"('out', 'of', 'the')",4402.1164396498025
447,"('I', 'be', 'gonnon')",4347.131812464994
448,"('my', 'eye', 'and')",4324.604259814086
449,"('that', 'generate', 'a')",4313.163443554755
450,"('I', 'can', 'tell')",4286.780283827144
451,"('go', 'back', 'to')",4262.300270513642
452,"('when', 'I', 'get')",4244.100552423071
453,"('’s', 'go', 'to')",4240.041897977771
454,"('look', 'at', 'the')",4220.372497813973
455,"('to', 'see', 'if')",4174.9764420310175
456,"('go', 'to', 'go')",4164.046167548282
457,"('it', 'easy', 'to')",4154.594879038884
458,"('if', 'I', '’d')",4154.144236631712
459,"('in', 'order', 'to')",4151.722361102872
460,"('you', 'know', 'what')",4115.122559370485
461,"('this', 'kind', 'of')",4050.700817419591
462,"('you', '’re', 'not')",4048.2406732060344
463,"('I', 'close', 'my')",4046.9954277243323
464,"('a', 'sequence', 'of')",4044.565018447535
465,"('first', 'time', 'I')",3979.104833848881
466,"('I', 'look', 'down')",3935.10161424483
467,"('know', 'how', 'to')",3924.7626955098663
468,"('I', 'have', 'ever')",3878.5126420797064
469,"('middle', 'of', 'the')",3832.332664176059
470,"('it', 'be', 'just')",3814.3069098205706
471,"('end', 'of', 'the')",3807.7834283435354
472,"('the', 'people', 'who')",3762.5811495877606
473,"('then', 'I', 'say')",3754.615114148331
474,"('+', 'a', '1')",3752.208593847754
475,"('go', 'to', 'be')",3721.4258423483366
476,"('be', 'not', 'prime')",3720.1067257754885
477,"('part', 'of', 'the')",3718.8629684233747
478,"('on', 'the', 'other')",3708.371838888503
479,"('of', 'the', 'dead')",3699.048833657898
480,"('look', 'like', 'a')",3681.3243676973325
481,"('my', 'mind', 'I')",3633.8838988857415
482,"('go', 'to', 'get')",3633.5439109228464
483,"('by', 'mean', 'of')",3630.473949637078
484,"('i', 'be', 'dream')",3628.4719015886903
485,"('I', 'have', 'no')",3614.8745104188197
486,"('be', 'lost', 'in')",3601.4272339023514
487,"('but', 'you', 'know')",3579.2662869924147
488,"('there', 'be', 'two')",3563.2123119865914
489,"('time', 'you', ""'"")",3546.7053512704138
490,"('of', 'the', 'wave')",3534.5369186576318
491,"('size', 'of', 'the')",3520.246255785505
492,"('that', 'we', 'can')",3495.7444102818763
493,"('I', '’d', 'have')",3485.3004482884076
494,"('can', 'be', 'express')",3475.735790312667
495,"('the', 'ability', 'to')",3467.1590106966
496,"(""'"", 'he', 'say')",3466.73693637697
497,"('and', 'I', '’m')",3450.3434221612583
498,"('the', 'observation', 'that')",3446.617138282465
499,"('go', 'to', 'do')",3431.2495215868007
500,"('I', 'say', 'well')",3375.2697004757733
501,"('most', 'of', 'the')",3327.72875276468
502,"('I', '', 'can')",3315.6473500777392
503,"('he', 'continue', 'to')",3278.9877823195943
504,"(""'s"", 'go', 'to')",3275.9567754349623
505,"('want', 'to', 'be')",3266.0712697583763
506,"('such', 'as', 'the')",3261.7676510807755
507,"('in', 'the', 'same')",3241.4207049825623
508,"('together', 'with', 'a')",3237.456034880017
509,"('of', 'the', 'equation')",3202.2692394555465
510,"('sit', 'on', 'the')",3197.5907605513066
511,"('you', 'head', 'in')",3181.4973693647194
512,"('of', 'this', 'book')",3180.824674712614
513,"('edge', 'of', 'the')",3170.353698121798
514,"('sometimes', 'i', 'be')",3161.5601852111
515,"('front', 'of', 'the')",3136.307739710951
516,"('at', 'a', 'time')",3112.489595058413
517,"('of', 'my', 'truck')",3111.0406820281546
518,"('a', 'give', 'number')",3105.874440687002
519,"('dance', 'of', 'the')",3086.690516111115
520,"('know', 'I', 'know')",3071.503081457218
521,"('it', 'be', 'not')",3052.1601002762814
522,"('want', 'to', 'do')",3043.2975785503436
523,"('that', '’s', 'what')",3028.0447766848056
524,"('it', 'be', 'a')",2996.8231023610547
525,"('of', 'the', 'software')",2992.240595578543
526,"('refer', 'to', 'the')",2990.3969832613016
527,"('know', 'what', 'you')",2976.4108460487682
528,"('you', 'go', 'to')",2961.027622348203
529,"('that', 'I', '’m')",2940.579010343288
530,"('of', 'the', 'first')",2924.2127101904634
531,"('I', 'be', 'sure')",2884.090437247097
532,"('it', ""'s"", 'not')",2866.0243106158014
533,"('to', 'go', 'to')",2860.3218761987832
534,"('term', 'of', 'the')",2855.71256454914
535,"('but', 'it', 'be')",2828.1123161306627
536,"('sum', 'of', 'the')",2802.548540187579
537,"('we', 'go', 'to')",2798.497384445377
538,"('go', 'to', 'the')",2770.652261315642
539,"('work', 'on', 'the')",2769.588618782586
540,"('next', 'to', 'i')",2764.10181637121
541,"('of', 'the', 'combination')",2746.240450679717
542,"('side', 'of', 'the')",2744.919869318424
543,"('definition', 'of', 'the')",2720.568906279716
544,"('be', 'try', 'to')",2700.940629463726
545,"('but', 'there', 'be')",2697.3652953785504
546,"('to', 'be', 'able')",2675.473573998795
547,"('of', 'the', 'function')",2662.3269158973935
548,"('we', 'want', 'to')",2639.21528750963
549,"('of', 'the', 'problem')",2606.561478014234
550,"('for', 'comput', 'the')",2592.1167000630553
551,"('and', 'go', 'to')",2588.683668307624
552,"('for', 'a', 'long')",2586.099957828199
553,"('one', 'way', 'to')",2568.0495967283205
554,"('when', 'there', 'be')",2567.9482951830473
555,"('if', 'n', 'be')",2567.2099227017243
556,"('the', 'first', 'time')",2549.031856582072
557,"('point', 'of', 'the')",2544.021136813709
558,"('try', 'to', 'be')",2542.9621585068257
559,"('you', 'make', 'it')",2527.892931819664
560,"('of', 'the', 'procedure')",2527.7726150030494
561,"('a', 'bit', 'of')",2518.9325667540215
562,"('in', 'the', 'environment')",2500.8561358587676
563,"('of', 'the', 'particular')",2496.1561276052685
564,"('each', 'of', 'the')",2490.5222980223843
565,"('I', 'decide', 'to')",2483.4999413880687
566,"('as', 'if', 'he')",2478.048764259474
567,"('they', 'we', '’t')",2465.8422565495016
568,"('the', 'same', 'as')",2451.272719955455
569,"('of', 'the', 'truck')",2438.2818977384204
570,"('you', 'know', 'that')",2415.94260729723
571,"('a', 'procedure', 'that')",2408.323560153117
572,"('of', 'the', 'other')",2393.9618319329015
573,"('and', 'I', 'couldn')",2393.647678918879
574,"('of', 'the', 'room')",2389.5215586426957
575,"('it', 'be', 'like')",2388.803037138701
576,"('and', 'you', '’re')",2385.141442928236
577,"('he', 'seem', 'to')",2381.3876974018517
578,"('of', 'the', 'great')",2375.8438651227575
579,"('be', 'difficult', 'to')",2371.866607452894
580,"('this', 'book', 'be')",2367.472384192504
581,"('and', 'try', 'to')",2365.382107139997
