,trigram,chi-sq
76,"('silk', 'summer', 'coat')",71384801.46180506
77,"('all', 'librivox', 'recording')",71202436.48564668
78,"('librivox', 'recording', 'all')",71202436.48564668
79,"('recording', 'all', 'librivox')",70892741.78539954
80,"('brown', 'silk', 'summer')",67610166.78488523
81,"('public', 'domain', 'for')",59716651.157085374
82,"('Judge', 'Hugo', 'Marshall')",58587944.72838993
83,"('Mu', ""'"", 'ín')",57908461.566004895
84,"('seventy', 'five', 'cent')",56062411.80593994
85,"('Ole', 'think', 'box')",54905008.47132804
86,"('little', 'robber', 'maie')",54033484.67394921
87,"('Master', 'Meadow', 'MOUSE')",49600421.86618432
88,"('lady', 'De', 'Courcy')",48801640.96174212
89,"('ten', 'thousand', 'dinar')",47650989.52017711
90,"('San', 'it', 'sa-rish')",45092691.40455145
91,"('Doctor', 'Parcival', 'begin')",44826259.66963521
92,"('librivox.org', 'record', 'by')",44405920.32076023
93,"('Captain', 'Will', 'Ratlin')",40200788.11359747
94,"('ever', 'S.', 'VERNON')",38172743.88687679
95,"('church', 'male', 'Mouse')",37510994.13071706
96,"('l', ""'"", 'Estorade')",35938562.047725305
97,"('Ho', 'ho', ""'"")",35405494.14754494
98,"('prairie', 'dog', 'village')",31975814.771900102
99,"('in', 'self-', 'defence')",31924281.796478096
100,"('black', 'ey', 'Susan')",30700050.417327136
101,"('thou', 'hast', 'kil')",29354973.956190698
102,"('Vale', 'of', 'Uske')",28775713.7237701
103,"('Allin', 'a', 'Dale')",28194794.573752802
104,"('by', 'Jane', 'Austen')",27711827.26440847
105,"('O', 'Anis', 'al')",27037403.318108976
106,"('black', 'pansy', 'eyes')",25310869.91917435
107,"('mister', 'Meadow', 'Mouse')",24769245.18345732
108,"('district', 'attorney', ""'s"")",24133198.81078013
109,"('Swift', 'construction', 'company')",23927790.17638589
110,"('church', 'female', 'Mouse')",23282757.404068217
111,"('the', 'Homicide', 'Squad')",23209210.492857996
112,"('distraught', 'the', 'Thrall')",23209210.48980874
113,"('long', 'Bill', 'Wren')",22153072.868093997
114,"('Judge', 'Marshall', 'Dundee')",20543532.503557935
115,"('five', 'thousand', 'franc')",19729863.516317014
116,"('old', 'dog', 'Spot')",19427224.60158396
117,"('Edgar', ""'s"", 'building')",16732500.230945792
118,"('dat', ""'s"", 'whut')",16408105.348563321
119,"('s', ""'pose"", 'we')",16034671.477191638
120,"('farmer', 'Green', ""'s"")",15439158.238884818
121,"('a', 'abscessed', 'tooth')",15080250.702380404
122,"('Palace', 'of', 'Tears')",14922270.332538655
123,"('i', 'O', 'auspicious')",13952321.947769605
124,"('de', 'San', 'real')",13687544.042639814
125,"('well', 'ma', ""'am"")",13659402.891033808
126,"('Don', 'Leonardo', ""'s"")",13442722.949859872
127,"('the', 'Rocky', 'Mountains')",13127256.504816165
128,"('a', 'librivox', 'recording')",12595378.24872152
129,"('old', 'mister', 'Crow')",12099153.17487102
130,"('bread', 'fruit', 'tree')",11901089.330987336
131,"('the', 'pump', '-room')",11673682.709128585
132,"('the', 'United', 'States')",10991559.168865927
133,"('beg', 'you', 'pardon')",10771766.644284496
134,"('the', 'Tall', 'Enemy')",10745003.13928026
135,"('mister', 'De', 'Courcy')",10602637.29258386
136,"('a', 'hackney', 'coach')",10573668.61569094
137,"('in', 'musical', 'comedy')",10040748.785750035
138,"('from', 'planet', 'x')",9974992.919821335
139,"('', 'do', 'not')",9912591.791869102
140,"('I', 's', ""'pose"")",9888584.625748372
141,"('to', 'Mrs', 'Johnson')",9542601.663653824
142,"('miste', 'd', ""'"")",9234749.478551809
143,"('Ann', 'and', 'Hannah')",9164729.508607866
144,"('three', 'happy', 'child')",9019017.507991625
145,"('exclaim', 'Joe', 'Blunt')",8841285.953639684
146,"('librivox', 'recording', 'be')",8800721.736796994
147,"('Chamber', 'of', 'commerce')",8701918.612960162
148,"('old', 'horse', 'Ebenezer')",8676782.850742953
149,"('visit', 'librivox.org', 'read')",8428406.676807432
150,"('Clock', '-with', 'the')",8289028.888088635
151,"('the', 'public', 'domain')",8239687.614680027
152,"('lord', 'Nu', 'al')",8195060.439589004
153,"('ma', ""'am"", 'say')",8163224.786387817
154,"('to', 'Breakaway', 'Inn')",7424062.327563414
155,"('librivox.org', 'this', 'reading')",7278574.386821707
156,"('M.', 'd', ""'"")",7242370.902103019
157,"('Tom', 'Swift', 'Jr')",6995484.777484946
158,"('mister', 'deer', 'Mouse')",6648804.896328445
159,"('auspicious', 'King', 'that')",6607582.912285989
160,"('Henri', 'de', 'marsay')",6563151.384471523
161,"('the', 'district', 'attorney')",6543567.553156542
162,"('SUSAN', 'to', 'Mrs')",6494409.92413172
163,"('Thrall', 'o', ""'"")",6426834.926207883
164,"('I', ""'"", 'll')",6276994.55407727
165,"('O', 'my', 'lord')",5975960.4161520405
166,"('the', 'physician', 'Douban')",5808333.8193767
167,"('the', 'Inchcape', 'Rock')",5802298.906648863
168,"('Selim', ""'s"", 'bedroom')",5694914.879845967
169,"('young', 'bank', 'clerk')",5660333.695436392
170,"('twenty', 'five', 'cent')",5615552.918300009
171,"('in', '-', 'law')",5489261.375060169
172,"('t', ""'"", 'git')",5471015.414003305
173,"('Tody', 'the', 'Clown')",5425525.179659301
174,"('mister', 'Damon', 'Bless')",5111189.270575965
175,"('', 'can', 'not')",5109170.7383775115
176,"('twenty', 'four', 'hour')",4911366.531102939
177,"('Meadow', 'Mouse', 'family')",4850001.789866347
178,"('Joseph', 'Bumble', ""'s"")",4608247.526139129
179,"('idol', 'of', 'gold')",4575631.304686153
180,"('fore', 'and', 'aft')",4497939.903112601
181,"('Rusty', 'Wren', ""'s"")",4192474.5176711
182,"('a', 'Maxim', 'silencer')",4111997.3207904976
183,"('rat', 'and', 'mice')",4089732.966998545
184,"('his', 'motor', 'cycle')",4059074.7371052243
185,"('three', 'thousand', 'dollar')",3742432.166510401
186,"('of', 'Don', 'Leonardo')",3562484.004086402
187,"('Lady', 'Russell', ""'s"")",3561176.226278314
188,"('the', 'deer', 'mouse')",3471526.603681668
189,"('to', 'volunteer', 'please')",3438927.702642036
190,"('we', ""'"", 'll')",3330446.9645619127
191,"('Nita', 'Selim', ""'s"")",3318808.8828993766
192,"('d', ""'"", 'ye')",3191911.387628022
193,"('its', 'hind', 'leg')",3098433.855355034
194,"('cry', 'mister', 'Damon')",3092475.5864234674
195,"('about', 'fifty', 'yard')",3056392.896448441
196,"('a', 'Hill-top', 'novel')",3046530.6171602793
197,"('ma', ""'am"", 'I')",3029614.2820620416
198,"('wagge', 'his', 'tail')",3017497.5798834576
199,"('the', 'young', 'inventor')",2932781.8583936277
200,"('more', 'information', 'or')",2928216.927700936
201,"('Grandfather', 'Mole', ""'s"")",2921690.1243994073
202,"('mister', 'Je', 'Crow')",2907913.0482708076
203,"('nine', 'o', ""'"")",2867431.1069049765
204,"('at', 'any', 'rate')",2853637.1069920016
205,"('faster', 'and', 'faster')",2800210.994901824
206,"('inch', 'in', 'diameter')",2779899.022231872
207,"('de', 'l', ""'"")",2730423.357977783
208,"('la', 'Zambinella', ""'s"")",2709159.863260999
209,"('in', 'pleasant', 'valley')",2669491.48387411
210,"('my', 'collar', 'button')",2666165.3985016667
211,"('domain', 'for', 'more')",2642346.111735396
212,"('I', 'haven', ""'t"")",2565779.7545059547
213,"('once', 'or', 'twice')",2544340.3780064294
214,"('I', 'don', ""'t"")",2532513.3133562426
215,"('Bless', 'my', 'collar')",2518329.064930778
216,"('and', 'Shahrazad', 'perceive')",2483745.3313069795
217,"('attorney', ""'s"", 'office')",2464330.320934931
218,"('Courcy', 'Churchhill', 'my')",2431962.135036249
219,"('Miss', 'Crain', 'Dundee')",2431582.8146731667
220,"('Betsy', 'Butterfly', ""'s"")",2420583.4401092962
221,"('many', 'year', 'ago')",2387854.0756590837
222,"('Lois', 'Dunlap', ""'s"")",2384300.1919529554
223,"('my', 'dear', 'Charlotte')",2384283.167619852
224,"('the', 'Winesburg', 'Eagle')",2348086.920519946
225,"('the', 'Fir', 'Tree')",2314362.2124623684
226,"('mrs', 'Meadow', 'Mouse')",2294142.0168497246
227,"('gun', 'equip', 'with')",2187802.965772636
228,"('of', 'Wine', 'Creek')",2095600.2846494208
229,"('Shahrazad', 'perceive', 'the')",2089508.0294794308
230,"('SUSAN', 'VERNON', 'to')",2073901.294783371
231,"('two', 'or', 'three')",2061551.906716641
232,"('tall', 'dark', 'girl')",2051386.3434142205
233,"('Fatty', 'Coon', 'have')",2045550.7998688598
234,"('shrugge', 'his', 'shoulder')",2027798.751420841
235,"('Lady', 'Susan', ""'s"")",2010361.9248402317
236,"('Sir', 'Walter', ""'s"")",1944757.588442579
237,"('his', 'mule', 'Boomerang')",1943598.4759484958
238,"('that', 'Fatty', 'Coon')",1937980.713198324
239,"('sooner', 'or', 'later')",1900698.1193632744
240,"('Judge', 'Marshall', ""'s"")",1879961.2852079202
241,"('the', 'Mustang', 'valley')",1862693.1753506602
242,"('Monsieu', 'Valmont', ""'"")",1853866.4398688998
243,"('Fatty', 'Coon', '')",1845836.968593502
244,"('Damon', 'Bless', 'my')",1842986.7905557933
245,"('the', 'flying', 'machine')",1836516.459012233
246,"('Fatty', 'Coon', ""'s"")",1830405.7725580873
247,"('burst', 'into', 'tear')",1829105.1572243595
248,"('hath', 'reach', 'i')",1802964.235461908
249,"('new', 'Willard', 'house')",1783008.503121903
250,"('Dexter', 'Sprague', 'have')",1776466.1612502977
251,"('about', 'eleven', 'o')",1760991.2370189019
252,"('Grandfather', 'Mole', '')",1755417.5186936022
253,"('a', 'great', 'deal')",1735346.1423640926
254,"('mrs', 'miles', 'Dundee')",1721272.5292214048
255,"('a', 'few', 'minute')",1699868.639127705
256,"('mister', 'de', 'Courcy')",1678955.0158656342
257,"('my', 'dear', 'Alicia')",1678602.9909855616
258,"('the', 'conning', 'tower')",1671224.154602765
259,"(""'"", 'll', 'bet')",1663537.8650016242
260,"('my', 'dearest', 'creature')",1646965.8279544637
261,"('VERNON', 'to', 'Mrs')",1621790.3110163761
262,"('that', 'Grandfather', 'Mole')",1608311.2149837713
263,"('find', 'Grandfather', 'Mole')",1605817.9255500392
264,"('when', 'Nu', 'al')",1580186.4873479495
265,"('convenient', 'distance', 'from')",1579891.4299974544
266,"('the', 'pacific', 'ocean')",1579788.2095330816
267,"('thousand', 'year', 'ago')",1577445.49346655
268,"('say', 'Professor', 'Bumper')",1564362.7907409882
269,"('say', 'Peter', 'Mink')",1560054.3700361936
270,"('at', 'full', 'gallop')",1555312.1663180501
271,"('Grandfather', 'Mole', 'have')",1543170.997510423
272,"('Green', ""'s"", 'gare')",1536015.547957052
273,"('Grandfather', 'Mole', 'cry')",1531786.5890919245
274,"('you', 'don', ""'t"")",1494546.052302228
275,"('mrs', 'Selim', ""'s"")",1491703.4238702126
276,"('say', 'uncle', 'Phaeton')",1486634.7521563952
277,"('gallon', 'of', 'oil')",1481111.9942777716
278,"('the', '-', 'Wise')",1465839.8126616583
279,"('visit', 'librivox.org', 'this')",1449065.760095198
280,"('than', 'anything', 'else')",1447610.548930798
281,"('that', 'Daddy', 'Longlegs')",1442353.4625915233
282,"('say', 'Grandfather', 'Mole')",1426013.8031014411
283,"('and', 'Shaykh', 'Ibrahe')",1420965.761328355
284,"('the', 'Fifth', 'Avenue')",1415266.686260076
285,"('ground', 'Squirrel', ""'s"")",1412027.6246912866
286,"('the', 'sea', 'Witch')",1408402.836758792
287,"('Herminia', 'Barton', ""'s"")",1401030.0997729604
288,"('e', 'o', ""'"")",1388359.4573964085
289,"('hast', 'kil', 'my')",1383397.667439421
290,"('Meadow', 'Mouse', '')",1371620.896612169
291,"('Meadow', 'Mouse', 'cry')",1354545.9273725317
292,"('Daddy', 'Longlegs', ""'"")",1347262.844643163
293,"('the', 'south', 'Seas')",1338693.156365463
294,"('ask', 'Grandfather', 'Mole')",1335074.9191980567
295,"('bow', 'and', 'arrow')",1321249.2669509205
296,"('when', 'Grandfather', 'Mole')",1317353.7910402603
297,"('friend', 'major', 'Monkey')",1302213.6793882074
298,"('little', 'mister', 'Chippy')",1283753.564646642
299,"('the', 'duck', 'pond')",1270077.6305299061
300,"('Grandfather', 'Mole', 'say')",1269388.535076572
301,"('Benny', 'Badger', ""'s"")",1268477.6892762207
302,"('shake', 'his', 'head')",1261533.2386062152
303,"('about', 'Grandfather', 'Mole')",1258882.1572890233
304,"('now', 'Grandfather', 'Mole')",1252414.051373592
305,"('pay', 'no', 'attention')",1251748.7537397246
306,"('Rover', 'and', 'Brownie')",1236404.7030777421
307,"('and', 'Tommy', 'Fox')",1234318.5788534493
308,"('eight', 'o', ""'"")",1227585.2251223288
309,"('Meadow', 'Mouse', 'have')",1219233.1143717188
310,"('but', 'Grandfather', 'Mole')",1213818.156646071
311,"('Grandfather', 'Mole', 'be')",1206709.852892132
312,"('Wise', 'face', 'on')",1205328.3152277994
313,"('Benny', 'Badger', 'ask')",1200807.130921602
314,"('Grandfather', 'Mole', 'do')",1196045.9077968406
315,"('do', 'not', 'know')",1194346.0922893318
316,"('Buster', 'Bumblebee', 'and')",1191238.2844910307
317,"('on', 'either', 'side')",1187486.2273819228
318,"('heaven', ""'s"", 'sake')",1186276.5938324383
319,"('within', 'five', 'minute')",1182608.0570933751
320,"('at', 'Grandfather', 'Mole')",1182417.0984848258
321,"('Grandfather', 'Mole', 'that')",1182291.2462852763
322,"('be', 'Grandfather', 'Mole')",1167654.720797834
323,"('Grandfather', 'Mole', 'I')",1165526.8847900403
324,"('with', 'Grandfather', 'Mole')",1164786.3042247347
325,"('Grandfather', 'Mole', 'and')",1161855.6304010584
326,"('the', 'Pale', 'face')",1161834.1693451304
327,"('Grandfather', 'Mole', 'to')",1160480.848287625
328,"('Grandfather', 'Mole', 'in')",1159416.2125963601
329,"('Carolyn', 'Drake', ""'s"")",1159206.0791639055
330,"('of', 'Grandfather', 'Mole')",1158920.526637936
331,"('you', 'Grandfather', 'Mole')",1158140.9123587585
332,"('he', 'Grandfather', 'Mole')",1157471.8163550736
333,"('to', 'Grandfather', 'Mole')",1156912.4551697436
334,"('hither', 'and', 'thither')",1148111.558583784
335,"('as', 'soon', 'as')",1141880.86036003
336,"('Meadow', 'Mouse', 'look')",1133948.3627408294
337,"('six', 'foot', 'high')",1127530.3161548655
338,"('say', 'major', 'Monkey')",1127029.6889938384
339,"('eleven', 'o', ""'"")",1125225.4121366919
340,"('Meadow', 'Mouse', ""'s"")",1125099.940023
341,"('not', 'help', 'noticing')",1124921.76822588
342,"('the', 'electronic', 'brain')",1122949.6988647874
343,"('crow', ""'s"", 'nest')",1106041.091286967
344,"('', 'ai', 'not')",1098829.0048851795
345,"('De', 'CHAULIEU', 'to')",1096197.7614586153
346,"('few', 'hundred', 'yard')",1091717.7472597042
347,"('of', 'Kellynch', 'Hall')",1088167.0262885368
348,"('shook', 'his', 'head')",1079788.8977497548
349,"('of', 'vital', 'importance')",1077265.2304452148
350,"('Meadow', 'Mouse', 'do')",1074094.998158888
351,"('Meadow', 'Mouse', 'will')",1068555.4437916123
352,"('say', 'Master', 'Meadow')",1067731.7120202114
353,"('Meadow', 'Mouse', 'he')",1066036.5339964086
354,"('the', 'Meadow', 'Mouse')",1064011.494008454
355,"('Miss', 'Blake', ""'s"")",1063904.0565221794
356,"('Meadow', 'Mouse', 'be')",1059611.148828942
357,"('a', 'Meadow', 'Mouse')",1058377.999816574
358,"('Meadow', 'Mouse', 'and')",1057779.0530030713
359,"('Meadow', 'Mouse', 'that')",1056681.8295576745
360,"('Meadow', 'Mouse', 'I')",1056421.5216877223
361,"('Timothy', 'turtle', ""'s"")",1051181.3195867154
362,"('you', ""'"", 'll')",1044328.1894341663
363,"('say', 'Nu', 'al')",1044286.3184304289
364,"('dining', 'room', 'where')",1043774.3451511211
365,"('Flora', 'miles', ""'"")",1039869.1185021799
366,"('his', 'hunting', 'bag')",1038581.3939156908
367,"('of', 'Blue', 'mountain')",1033902.6628018522
368,"('Professor', 'Bumper', 'who')",1032466.0376991277
369,"('Jimmy', 'Rabbit', 'say')",1032341.2639013387
370,"('by', 'Allah', 'O')",1030698.9749092035
371,"('for', 'more', 'information')",1023398.4458071536
372,"('that', 'Peter', 'Mink')",1019682.0696152856
373,"('Fatty', 'Coon', 'be')",1016994.8557430339
374,"('say', 'De', 'marsay')",1012772.8351955754
375,"('city', 'of', 'Pelone')",1010231.9168664238
376,"('that', 'Rusty', 'Wren')",1007486.0607012493
377,"('the', 'sperm', 'whale')",1007221.7039941043
378,"('al', 'Din', ""'s"")",1004643.7971176923
379,"('pity', ""'s"", 'sake')",1003200.6896470658
380,"('ten', 'or', 'twelve')",990569.5924364751
381,"('al', 'Din', 'say')",987423.2952520377
382,"('Captain', 'Wentworth', ""'s"")",983698.5088440782
383,"('little', 'mrs', 'Ladybug')",983343.3394563277
384,"('the', 'Copan', 'valley')",976859.4833033973
385,"('Peter', 'Mink', 'tell')",970744.1015706111
386,"('at', 'full', 'speed')",960984.2878202301
387,"('sigh', 'of', 'relief')",954879.7635623161
388,"('say', 'Daddy', 'Longlegs')",951623.8317401789
389,"('the', 'rural', 'guard')",951400.330989608
390,"('Daddy', 'Longlegs', 'have')",947081.9947165949
391,"('Penelope', 'Crain', 'be')",941765.8003201971
392,"('-', 'law', ""'s"")",937690.3929245743
393,"('', 'will', 'not')",934766.1522043634
394,"('that', 'Betsy', 'Butterfly')",927511.2055274341
395,"('but', 'Benny', 'Badger')",923940.559973228
396,"('my', 'dearest', 'Catherine')",921524.834716276
397,"('Daddy', 'Longlegs', 'be')",915171.1831348467
398,"('Betsy', 'Butterfly', 'be')",914844.8253152145
399,"('but', 'Daddy', 'Longlegs')",911522.3573067342
400,"('but', 'Peter', 'Mink')",900955.5913218578
401,"('Winesburg', 'Eagle', 'and')",899178.5667223233
402,"('Benny', 'Badger', 'look')",897992.9889319309
403,"('the', 'police', 'director')",897061.144828831
404,"('king', 'of', 'Tartary')",895066.3004905245
405,"('say', 'Timothy', 'turtle')",888778.6102922152
406,"('Peter', 'Mink', 'have')",879503.4445788598
407,"('when', 'Master', 'Meadow')",875612.8287639496
408,"('on', 'main', 'stroot')",870392.7967519971
409,"('Peter', 'Mink', ""'s"")",867980.4687949286
410,"('ten', 'o', ""'"")",863538.8636275566
411,"('in', 'New', 'York')",861362.3505485137
412,"('Peter', 'Mink', 'say')",861199.0038649567
413,"('Peter', 'Mink', 'be')",856361.8431869283
414,"('when', 'Jimmy', 'Rabbit')",855978.4015508951
415,"('Betsy', 'Butterfly', 'have')",855409.2243883273
416,"('that', 'Benny', 'Badger')",854554.9657183887
417,"('see', 'Peter', 'Mink')",852511.4594378487
418,"('Betsy', 'Butterfly', 'she')",850790.5000442258
419,"('now', 'Master', 'Meadow')",845701.2577806083
420,"('Benny', 'Badger', '')",842966.9327896134
421,"('Professor', 'Bumper', ""'s"")",836414.2305646581
422,"('but', 'Master', 'Meadow')",831302.4114698906
423,"('for', 'Master', 'Meadow')",828188.8325116251
424,"('can', 'not', 'help')",828167.9252688446
425,"('but', 'Betsy', 'Butterfly')",828029.3974094533
426,"('exclaim', 'mister', 'Damon')",827180.7248474364
427,"('now', 'Peter', 'Mink')",821033.7162715202
428,"('Daddy', 'Longlegs', 'and')",819310.5385249357
429,"('he', 'Daddy', 'Longlegs')",815492.6767514705
430,"('to', 'Daddy', 'Longlegs')",811075.1986521621
431,"('when', 'Peter', 'Mink')",810368.952342471
432,"('and', 'Daddy', 'Longlegs')",809987.6243306686
433,"('to', 'Nu', 'al')",805140.8700794871
434,"('for', 'Betsy', 'Butterfly')",800918.9850624882
435,"('the', 'clover', 'patch')",799222.69490767
436,"('Peter', 'Mink', 'who')",794932.080028575
437,"('the', 'snow', 'Queen')",793082.5046139851
438,"('say', 'Benny', 'Badger')",790689.6205412386
439,"('in', 'total', 'darkness')",789959.1736418155
440,"('in', 'farmer', 'Green')",782555.3670120691
441,"('say', 'mister', 'Whitney')",779998.2373522533
442,"('Peter', 'Mink', 'but')",777970.8530046917
443,"('major', 'Monkey', ""'s"")",776798.732308693
444,"('Peter', 'Mink', 'and')",776586.8687746553
445,"('a', 'convenient', 'distance')",769757.8453429741
446,"('Professor', 'Bumper', 'but')",769675.5075239297
447,"('for', 'Peter', 'Mink')",767777.8150728149
448,"('Peter', 'Mink', '')",767005.623067394
449,"('I', 'won', ""'t"")",764897.3059745943
450,"('to', 'Betsy', 'Butterfly')",762488.6119466705
451,"('Peter', 'Mink', 'I')",747699.3820816904
452,"('Squirrel', ""'s"", 'hole')",747581.744879949
453,"('be', 'Peter', 'Mink')",747567.9174533612
454,"('Peter', 'Mink', 'you')",747240.2916604833
455,"('to', 'Peter', 'Mink')",747111.6800952735
456,"('at', 'Master', 'Meadow')",746411.284836953
457,"('Peter', 'Mink', 'to')",745984.0442240415
458,"('that', 'major', 'Monkey')",745866.4369695643
459,"('of', 'Peter', 'Mink')",745687.3100297886
460,"('do', 'Master', 'Meadow')",745670.9328485277
461,"('and', 'Peter', 'Mink')",745449.1821667247
462,"('Benny', 'Badger', 'have')",744655.2886228145
463,"('that', 'Master', 'Meadow')",744535.2756058348
464,"('thousand', 'sequin', 'I')",743525.7351726254
465,"('Professor', 'Bumper', 'have')",742133.934257567
466,"('Betsy', 'Butterfly', 'I')",741241.1494793473
467,"('Jimmy', 'Rabbit', 'can')",741040.2535199157
468,"('the', 'steering', 'gear')",740861.4241960087
469,"('Benny', 'Badger', 'be')",738889.8258298052
470,"('twelve', 'year', 'old')",737255.4751990908
471,"('four', 'or', 'five')",737136.4584778871
472,"('Tommy', 'Fox', 'and')",734310.26227082
473,"('of', 'Master', 'Meadow')",733123.8997406616
474,"('the', 'reform', 'school')",732610.8339141525
475,"('Shoe', 'of', 'fortune')",732487.5521941548
476,"('Ralph', 'the', 'Rover')",732430.5189346824
477,"('Jimmy', 'Rabbit', ""'s"")",731226.3249851948
478,"('but', 'major', 'Monkey')",728915.8419874845
479,"('onto', 'the', 'porch')",726837.9364519588
480,"('of', 'Betsy', 'Butterfly')",724645.5487498052
481,"('and', 'Master', 'Meadow')",724526.4051883756
482,"('on', 'Professor', 'Bumper')",722282.9781860264
483,"('Betsy', 'Butterfly', 'and')",722213.5129531515
484,"('the', 'steering', 'wheel')",720415.8044423071
485,"('the', 'Worm', 'eat')",717813.7497742799
486,"('chief', ""'s"", 'tent')",716909.1569862596
487,"('when', 'Timothy', 'turtle')",716115.6943480109
488,"('when', 'major', 'Monkey')",713086.0808049805
489,"('tar', 'and', 'feather')",709935.4212693915
490,"('the', 'electric', 'runabout')",709723.1277144451
491,"('it', 'Benny', 'Badger')",707160.8225940836
492,"('major', 'Monkey', 'be')",701910.2667104398
493,"('Professor', 'Bumper', 'and')",694576.5894235348
494,"('Jimmy', 'Rabbit', 'have')",693167.0997771884
495,"(""'"", 'll', 'get')",689843.2878621279
496,"('Lydia', 'Dundee', 'ask')",688355.8841389098
497,"('Churchhill', 'my', 'dear')",685305.3451213429
498,"('Joe', 'Blunt', 'as')",684131.075618229
499,"('the', 'whale', 'fishery')",683396.8724399285
500,"('Jimmy', 'Rabbit', '')",676958.298340691
501,"('seven', 'o', ""'"")",675579.2310341964
502,"('ask', 'mister', 'Damon')",672471.9878453315
503,"('a', 'gun', 'equip')",671834.7583372839
504,"('al', 'Din', 'and')",667458.2782910983
505,"('say', 'Jimmy', 'Rabbit')",667251.1635644706
506,"('I', '', 'do')",664020.9043602705
507,"('a', 'good', 'deal')",660118.7017591866
