,trigram,chi-sq
74,"('lump', 'circuit', 'abstraction')",2019444.3027433534
75,"('better', 'better', 'better')",1853476.3510901325
76,"('good', 'two', 'leg')",1772118.2726089875
77,"('leg', 'good', 'two')",1771831.1635649127
78,"('ai', 'not', 'new')",1709813.911133729
79,"('capital', 'D.', 'OK')",1630740.9402479257
80,"('sw', 'you', 'own')",1578106.900946727
81,"('home', 'again', 'maybe')",1534401.6222752326
82,"('pile', 'of', 'timber')",1502074.0312169038
83,"('return', 'to', 'innocence')",1412537.9734010384
84,"('', 'ai', 'not')",1400638.2174610002
85,"('design', 'patterns', 'you')",1368064.7797898105
86,"('have', 'ever', 'wanted')",1293487.7692589113
87,"('you', 'heart', 'patiently')",1280962.888312242
88,"('the', 'United', 'States')",1209402.152390681
89,"('the', 'Vietnam', 'Veterans')",1146776.3196749373
90,"('mister', 'Jones', '’s')",1106878.6288199448
91,"('we', 'don', '’t')",1097729.8419136705
92,"('weak', 'grow', 'you')",1090644.0025706396
93,"('come', 'home', 'again')",1072506.4463357616
94,"('and', '70', 'million')",1050483.8353079022
95,"('patterns', 'you', 'shall')",1045537.5108314628
96,"('chapter', 'be', 'dedicate')",1014046.9594386066
97,"('leg', 'bad', ""'"")",995601.8047193759
98,"('build', 'interesting', 'system')",972257.5532297168
99,"('Expo', 'Dweebruary', 'and')",947382.0526458211
100,"('meaningless', 'and', 'empty')",931046.8985436433
101,"('the', 'golden', 'Gate')",929501.9223535171
102,"('0', '1', '0')",849725.4082858692
103,"('truly', 'look', 'up')",797602.3894146107
104,"('I', ""'"", 'll')",773129.0516447098
105,"('dependent', 'current', 'source')",756505.9625145175
106,"('simplify', 'us', 'life')",713436.5863847637
107,"('primary', 'and', 'secondary')",698941.9994712264
108,"('my', 'mind', 'alway')",696591.8709505819
109,"('current', 'going', 'down')",692466.377129106
110,"('KVL', 'and', 'KCL')",686033.1222486626
111,"('let', ""'s"", 'say')",659944.8667121788
112,"('oh', 'oh', 'all')",657993.7112715634
113,"('the', 'middle', 'East')",649596.696762484
114,"('edit', 'and', 'translat')",636460.3661146276
115,"('peak', 'to', 'peak')",634459.184965687
116,"('from', 'now', 'onwards')",630165.8887007191
117,"('need', 'you', 'Wake')",624028.526261503
118,"('and', 'secondary', 'action')",623632.200745062
119,"('divide', 'by', 'R')",599340.3785331056
120,"('truth', 'table', 'for')",592611.7179509134
121,"('the', 'seven', 'Commandment')",588854.818721104
122,"('', 'can', 'not')",573579.5877380065
123,"('the', 'variety', 'theatre')",559405.1723900116
124,"('any', 'value', 'between')",542323.1135914503
125,"('shake', 'his', 'head')",538199.345400655
126,"('mind', 'alway', 'on')",531574.5981003325
127,"('sixth', 'minus', 'one')",529311.6185208091
128,"('Master', 'and', 'Margarita')",523712.30582392204
129,"('grow', 'you', 'heart')",516618.5595565179
130,"('comrade', ""'"", 'cry')",481565.2484908672
131,"('value', 'between', '3')",478503.7050866688
132,"('the', 'head', 'banger')",470905.1816918746
133,"('current', 'flow', 'through')",470476.1979993098
134,"('salvation', 'salvation', 'be')",469103.71288788563
135,"('or', 'less', 'linear')",436084.7189410972
136,"('send', 'any', 'value')",416084.18518782634
137,"('today', ""'s"", 'lecture')",415046.03292894503
138,"('shall', 'be', 'Pay')",403748.32125572494
139,"('work', 'harder', ""'"")",403687.2326331066
140,"('we', ""'"", 'll')",398167.812504034
141,"('more', 'or', 'less')",393648.47312207735
142,"('the', 'bay', 'bridge')",391388.31558622816
143,"(""'"", 'cry', 'Squealer')",380617.517750736
144,"('ever', 'wanted', 'be')",380259.46079811646
145,"('control', 'current', 'source')",338213.79403079074
146,"('A', 'and', 'b')",329665.2583090253
147,"('bump', 'and', 'shrink')",323329.6992088734
148,"('own', 'thing', 'word')",314397.72475955426
149,"('little', 'thing', 'give')",313823.56449758034
150,"('will', 'work', 'harder')",310049.9853493515
151,"('break', 'my', 'heart')",284808.26847120334
152,"(""'"", 'll', 'do')",283837.98595582845
153,"('of', 'switch', 'setting')",281637.13041584834
154,"('‘I', 'will', 'work')",275450.3081321522
155,"('in', 'mind', 'weak')",273564.20312269777
156,"('go', 'ahead', 'and')",267435.3270681376
157,"('the', 'store', 'sh')",265256.75638522935
158,"('over', 'before', 'before')",262214.51952929626
159,"('I', 'capital', 'D')",260577.05046870347
160,"('a', 'DC', 'offset')",259544.9522650536
161,"('’t', 'tell', 'us')",256023.40932209152
162,"('medium', 'industry', 'in')",253563.0796581182
163,"('I', '', 'ai')",251921.8439142135
164,"('the', 'harness', 'room')",242754.7011004426
165,"('at', 'any', 'rate')",241313.93979176655
166,"('Visual', 'display', 'of')",236220.4536605789
167,"('on', 'Animal', 'farm')",225651.56733046076
168,"('you', ""'"", 'll')",219624.54234052845
169,"('sum', 'to', 'zero')",217640.24420456373
170,"('so', 'let', ""'s"")",214871.7130802846
171,"('true', 'and', 'false')",213654.84538151437
172,"('the', 'Node', 'method')",213118.45566215675
173,"('', 'will', 'not')",203224.2207649929
174,"('greater', 'than', 'one')",200129.74203151843
175,"('the', 'MENA', 'region')",195964.75603689847
176,"('the', 'DC', 'offset')",191517.26750939002
177,"('a', 'power', 'supply')",190597.05160406133
178,"('little', 'bit', 'more')",187759.350358218
179,"('so', 'let', 'i')",187736.0208865646
180,"(""'"", 'll', 'show')",186892.72458020592
181,"('the', 'forbidden', 'region')",179652.5382267926
182,"('display', 'of', 'quantitative')",176535.6717510668
183,"('the', 'lump', 'matter')",169853.07240565674
184,"('the', 'static', 'discipline')",164445.66569473533
185,"('as', 'well', 'as')",164429.83851669176
186,"('COLOR', 'and', 'information')",161851.27268272385
187,"('very', 'very', 'simple')",158967.50032712394
188,"('you', 'Wake', 'up')",156334.79089559178
189,"('the', 'big', 'barn')",154907.46630000448
190,"('you', 'own', 'thing')",149297.0983132961
191,"('the', 'human', 'being')",148002.609336928
192,"('a', 'little', 'bit')",139460.0258954454
193,"('let', 'i', 'show')",138786.83760828883
194,"(""'"", 'll', 'just')",135785.00018873403
195,"('a', 'static', 'discipline')",135759.14481663992
196,"(""'"", 'll', 'see')",134549.79129181575
197,"('the', 'NAND', 'gate')",133954.00591727943
198,"('whatever', 'you', 'want')",132783.013655504
199,"('as', 'soon', 'as')",131900.48202480693
200,"('let', 'i', 'label')",131007.76474262528
201,"('a', 'few', 'minute')",130646.96984546543
202,"(""'"", 'll', 'get')",128418.73550548167
203,"('thing', 'sw', 'you')",128322.90841372182
204,"('no', 'matter', 'what')",123370.33006962965
205,"('less', 'than', 'one')",122832.95965390724
206,"('I', '', 'do')",122010.34184473832
207,"('before', 'the', 'tragedy')",120138.48989712521
208,"('the', 'control', 'port')",119665.93420441786
209,"('better', 'than', 'other')",119480.56968366129
210,"('empty', 'word', 'I')",118116.85557014128
211,"('look', 'like', 'this')",114697.2978056003
212,"('salvation', 'be', 'free')",114253.53941719877
213,"('of', 'Animal', 'farm')",113490.79548349296
214,"('rate', 'of', 'change')",112813.5303036598
215,"('the', 'noise', 'margin')",111943.09121265078
216,"('Wake', 'up', 'I')",110395.72466436558
217,"('all', 'at', 'once')",108403.2789338052
218,"('from', 'Maxwell', ""'s"")",107144.42939475556
219,"(""'"", 'll', 'give')",107038.27241190312
220,"('', 'be', 'not')",106918.88123617948
221,"('ahead', 'and', 'solve')",103830.81532240962
222,"('patiently', 'before', 'the')",102976.73799611216
223,"('it', 'ever', 'begin')",102688.95383822647
224,"('do', 'not', 'care')",99752.89236257454
225,"('piece', 'of', 'paper')",99121.70402555024
226,"('the', 'current', 'going')",98630.5990017421
227,"('to', 'truly', 'look')",95329.96748879066
228,"('be', 'greater', 'than')",94537.83595829902
229,"('', 'have', 'not')",94006.80366794215
230,"('ahead', 'and', 'analyze')",92526.57090419876
231,"('a', 'dependent', 'source')",92397.3868677194
232,"('you', 'course', 'note')",90369.03565898824
233,"('a', 'straight', 'line')",88364.91327468421
234,"('ever', 'begin', 'you')",88164.59283725962
235,"('we', 'talk', 'about')",87241.65354601765
236,"('from', 'Imhof', ""'s"")",86311.99731863767
237,"('give', 'you', 'away')",84504.99117851042
238,"('of', 'quantitative', 'information')",84182.62360528781
239,"('alway', 'on', 'my')",84110.22467194662
240,"('in', 'real', 'life')",82298.34713123446
241,"('fifth', 'notch', 'and')",79848.74618224404
242,"('they', ""'"", 'll')",79720.76014957462
243,"('the', 'Manor', 'farm')",77706.81772027907
244,"('the', 'farm', 'building')",76921.24339474246
245,"('the', 'Visual', 'display')",75581.78788755625
246,"('what', 'you', 'sayin')",75348.13628047769
247,"('speed', 'of', 'light')",75127.55728581219
248,"('the', 'medium', 'industry')",73901.19734422411
249,"('whole', 'bunch', 'of')",72969.78850110661
250,"('round', 'and', 'round')",71189.0976758931
251,"('as', 'long', 'as')",70980.52344733167
252,"('bump', 'it', 'up')",70842.08717727223
253,"('of', 'England', ""'"")",69913.0139465212
254,"('only', 'deal', 'with')",69461.4677347369
255,"('a', 'open', 'circuit')",69154.26601956195
256,"('a', 'bunch', 'of')",67982.45870347816
257,"('the', 'node', 'method')",67854.8094261893
258,"('do', 'not', 'know')",67520.37311459503
259,"('and', 'empty', 'word')",67179.88160619872
260,"('Animal', 'farm', 'and')",66899.51676649142
261,"('let', 'i', 'call')",66397.03461094147
262,"('any', 'other', 'animal')",66115.53018029088
263,"('let', ""'s"", 'take')",64951.562361365715
264,"('a', 'whole', 'bunch')",64045.87301781167
265,"('when', 'in', 'doubt')",63862.8524447028
266,"('i', 'go', 'ahead')",62599.98533517193
267,"('can', 'go', 'ahead')",62126.58641777055
268,"('let', 'i', 'go')",61980.96215016398
269,"('Boxer', 'and', 'Clover')",61846.83556101756
270,"('OK', 'so', 'let')",61821.65230325975
271,"('a', 'short', 'circuit')",61728.74194654514
272,"('dependent', 'source', 'and')",61395.64337333573
273,"('it', ""'"", 'll')",60992.34720132063
274,"('ahead', 'and', 'write')",60509.1781697259
275,"('do', 'not', 'want')",60162.41688867623
276,"(""'"", 'll', 'be')",59393.57915759407
277,"('the', 'digital', 'domain')",59364.9859036705
278,"('I', 'care', 'about')",59305.48295252908
279,"('the', 'five', 'bar')",58945.21309178932
280,"('there', 'be', 'no')",56824.00430124412
281,"(""'"", 'say', 'Boxer')",56763.786210877835
282,"('the', 'course', 'note')",56744.612549343714
283,"('a', 'few', 'second')",56329.437862941115
284,"('allow', 'user', 'to')",56089.5003853859
285,"('then', 'go', 'ahead')",55396.49413588137
286,"('side', 'to', 'side')",54719.93217329417
287,"('before', 'it', 'ever')",53684.35422837706
288,"('let', 'i', 'draw')",52374.8547445689
289,"('be', 'go', 'to')",51877.13392313147
290,"('that', 'look', 'like')",50432.46722595815
291,"('just', 'go', 'ahead')",49724.46969985135
292,"('a', 'little', 'demo')",48758.571432417826
293,"('both', 'A', 'and')",48747.0746126703
294,"('think', 'about', 'i')",47824.819546893224
295,"('high', 'and', 'low')",46954.25684826719
296,"('3', 'and', '5')",46545.81897530608
297,"('do', 'not', 'understand')",45928.14592891338
298,"('on', 'my', 'mind')",45117.55504287065
299,"('the', 'incremental', 'change')",44878.342333390625
300,"('be', 'able', 'to')",43814.70194604295
301,"('behave', 'like', 'a')",43790.89884811621
302,"('zero', 'OK', 'so')",43113.504273425664
303,"('let', 'i', 'start')",42898.744585333625
304,"('Animal', 'farm', 'be')",41608.43603846207
305,"('black', 'and', 'white')",41449.78842849319
306,"(""'s"", 'go', 'ahead')",41331.655407734586
307,"('set', 'of', 'switch')",39847.27507432195
308,"('thing', 'give', 'you')",39832.03985622005
309,"('like', 'the', 'devil')",39621.00665149735
310,"('over', 'my', 'head')",39528.2073352846
311,"('a', 'moment', 'later')",39365.26844764696
312,"('the', 'ground', 'node')",38069.683246946166
313,"('ahead', 'and', 'apply')",37717.31563138303
314,"('a', 'nice', 'little')",37147.000960593476
315,"('in', 'Jones', '’s')",35094.45367348134
316,"('be', 'less', 'than')",35014.87962875498
317,"('with', 'respect', 'to')",34520.333698728304
318,"('a', 'voltage', 'source')",34074.3068496635
319,"('I', '', 'can')",32765.898919158364
320,"('let', ""'s"", 'do')",32682.294893651622
321,"('let', 'i', 'build')",31641.36135449548
322,"('v', 'be', 'equal')",30904.310047312865
323,"('let', 'i', 'give')",30848.129352704713
324,"('the', 'new', 'dark')",29501.42762447843
325,"('tragedy', 'have', 'in')",29487.856269235075
326,"('what', 'happen', 'when')",29378.586289109033
327,"('I', 'want', 'to')",29293.167408123423
328,"('before', 'before', 'it')",29281.4074937807
329,"('the', 'digital', 'abstraction')",29110.094707152108
330,"('serve', 'as', 'a')",28660.476863403124
331,"('be', 'no', 'longer')",28205.605328247282
332,"('the', 'outside', 'world')",27978.29528864526
333,"('some', 'kind', 'of')",27723.15808038539
334,"('in', 'my', 'ear')",27264.842363584517
335,"('do', 'not', 'play')",27257.289552555525
336,"('show', 'you', 'how')",26848.712084176543
337,"('not', 'say', 'anything')",26649.01125753012
338,"('ll', 'show', 'you')",26628.640962370886
339,"('0', 'and', '2')",26548.30973505794
340,"('slow', 'down', 'the')",26503.147513113505
341,"('the', 'left', 'hand')",26474.546293268995
342,"('i', 'show', 'you')",26296.53185238748
343,"('going', 'down', 'be')",26207.121414898895
344,"('I', 'be', 'go')",26076.129441688143
345,"('I', 'can', 'plet')",26037.680832386894
346,"('again', 'and', 'again')",25866.352533306956
347,"('there', 'be', 'nothing')",25750.12867930542
348,"('someth', 'like', 'this')",25701.35659863371
349,"('’t', 'want', 'to')",25460.94632383926
350,"('a', 'ground', 'node')",25445.76886163578
351,"('let', ""'s"", 'go')",24670.280886204935
352,"('do', 'not', 'believe')",24519.97349985408
353,"('let', 'i', 'do')",24095.81567095865
354,"('do', 'not', 'matter')",23932.518895807574
355,"('some', 'function', 'of')",23719.284995461574
356,"('care', 'about', 'be')",23653.139519092365
357,"('a', 'nonlinear', 'device')",23557.941858924234
358,"('to', 'my', 'feet')",23359.42556844812
359,"('you', '', 'do')",23245.908458690326
360,"('let', 'i', 'just')",23216.65883616505
361,"('back', 'and', 'forth')",23203.719581322224
362,"('in', 'front', 'of')",22827.53758802246
363,"('do', 'not', 'think')",22750.983161962402
364,"('all', 'the', 'meaningless')",22713.315448468653
365,"('voltage', 'source', 'and')",22695.282263501456
366,"('large', 'number', 'of')",22552.768118389955
367,"('a', 'lot', 'of')",22511.455482207817
368,"('want', 'to', 'send')",22478.73839007664
369,"('my', 'mind', 'all')",22473.32196202294
370,"('a', 'give', 'set')",22189.010643160804
371,"('it', 'turn', 'out')",21954.164949347225
372,"('we', '', 'do')",21750.871683024347
373,"('OK', 'let', 'i')",21438.553763737444
374,"('look', 'at', 'this')",21402.61794815856
375,"('say', 'let', ""'s"")",21162.710298760434
376,"('a', 'very', 'simple')",20860.995191500846
377,"('a', 'couple', 'of')",20645.40814351282
378,"('she', '', 'do')",20623.317606418106
379,"('as', 'far', 'as')",20426.59687033447
380,"('give', 'set', 'of')",20341.441442742613
381,"('let', ""'s"", 'see')",20325.68034190972
382,"('a', 'large', 'number')",20288.726677522463
383,"('at', 'this', 'moment')",20256.46569839795
384,"('about', 'i', 'now')",20116.9109388879
385,"('now', 'let', ""'s"")",20113.661672712024
386,"('and', 'let', ""'s"")",20057.5274553189
387,"('figure', 'out', 'that')",19857.51024703572
388,"('OK', 'so', 'I')",19769.7927964528
389,"('let', ""'s"", 'get')",19671.88165001144
390,"('voltage', 'and', 'current')",19550.289509058835
391,"('in', 'spite', 'of')",19523.767037295936
392,"('something', 'that', 'look')",19494.993352072637
393,"('we', 'look', 'at')",19411.117897110034
394,"('do', 'not', 'even')",19381.95162675121
395,"('show', 'you', 'a')",19179.047181645863
396,"('I', 'feel', 'like')",19162.5511665075
397,"('Snowball', 'and', 'Napoleon')",19147.14070939656
398,"('so', 'notice', 'that')",19086.07397676855
399,"('and', 'let', 'i')",19080.007487722738
400,"('do', 'not', 'give')",19074.056641859508
401,"('open', 'the', 'door')",19020.973569085745
402,"('be', 'talk', 'about')",18855.31440949441
403,"('a', 'digital', 'system')",18596.29289292089
404,"('notice', 'that', 'this')",18223.161324359582
405,"('you', 'learn', 'about')",18087.440995071305
406,"('look', 'at', 'the')",17923.866617372718
407,"('be', 'some', 'function')",17905.855331776882
408,"('but', 'let', ""'s"")",17882.54120086127
409,"('if', 'you', 'want')",17850.272203787703
410,"('when', 'I', 'need')",17753.800082343398
411,"('circuit', 'OK', 'so')",17390.463777930298
412,"('on', 'top', 'of')",17361.566116771228
413,"('to', 'talk', 'about')",17301.84421895476
414,"('to', 'make', 'sure')",17148.76115129954
415,"('do', 'not', 'have')",17130.462449651095
416,"('a', 'few', 'day')",17111.247617594756
417,"('that', 'let', 'i')",17084.92170348106
418,"('but', '', 'do')",16916.29796054233
419,"('see', 'a', '2.5')",16806.920340079778
420,"('it', '', 'do')",16698.47483615837
421,"('do', 'not', 'like')",16640.786356038567
422,"('talk', 'about', 'the')",16584.54132786021
423,"('between', '3', 'and')",16375.869533091693
424,"('and', 'translat', 'by')",16190.815666443743
425,"('find', 'out', 'what')",16181.575076862338
426,"('do', 'not', 'say')",16134.744687376951
427,"('the', 'lump', 'circuit')",15740.220032269082
428,"('let', ""'s"", 'have')",15729.733314585033
429,"('to', 'deal', 'with')",15574.633738174774
430,"('he', 'do', 'not')",15547.450570988052
431,"('the', 'rest', 'of')",15544.000835936204
432,"('Woland', 'and', 'his')",15511.91240328938
433,"('new', 'to', 'this')",15507.875570837447
434,"('you', 'think', 'about')",15318.46602484372
435,"('look', 'at', 'i')",15194.144156066342
436,"('the', 'current', 'flow')",15081.629623341423
437,"('in', 'my', 'mind')",14958.888339029078
438,"('do', 'not', 'get')",14900.876938519334
439,"('say', 'for', 'example')",14888.248865777961
440,"('and', 'so', 'forth')",14768.593664505352
441,"('in', 'this', 'situation')",14706.438969454433
442,"('there', 'be', 'someth')",14704.650662796299
443,"('they', 'do', 'not')",14670.781150644245
444,"('can', 'not', 'believe')",14608.991499217957
445,"('do', 'not', 'go')",14475.270744285202
446,"('the', 'same', 'time')",14270.281385072274
447,"('the', 'other', 'animal')",14097.454650125184
448,"('the', 'other', 'side')",14046.919814383993
449,"('have', 'in', 'mind')",13836.705307611039
450,"('I', 'do', 'not')",13556.836060524869
451,"('to', 'show', 'you')",13507.026089194576
452,"('you', 'do', 'not')",13465.59132220523
453,"('do', 'not', 'you')",13463.942829952844
454,"('current', 'OK', 'so')",13344.529647314259
455,"('there', 'be', 'a')",13341.37932130758
456,"('a', 'long', 'time')",13330.306447257939
457,"('and', 'write', 'down')",13311.62060460427
458,"('in', 'this', 'case')",13276.807914215355
459,"('the', 'next', 'moment')",13152.223596109634
460,"('current', 'go', 'into')",12973.843672756557
461,"('look', 'like', 'a')",12944.783670140738
462,"('it', 'feel', 'like')",12846.15493610818
463,"('of', 'Maxwell', ""'s"")",12632.6466515737
464,"('nonlinear', 'circuit', 'and')",12632.64265628719
465,"('a', 'voltage', 'control')",12589.53446104383
466,"('OK', 'so', 'what')",12542.756191376584
467,"('I', 'can', 'do')",12540.199913469742
468,"('tell', 'i', 'what')",12475.391441575428
469,"('go', 'to', 'show')",12473.714100326693
470,"('to', 'figure', 'out')",12402.126794748236
471,"('the', 'first', 'time')",12235.544906941115
472,"('look', 'like', 'so')",12227.105744910763
473,"('the', 'Battle', 'of')",12182.409620405451
474,"('ll', 'give', 'you')",12134.206894873063
475,"('be', 'really', 'really')",12104.422797152552
476,"('in', 'addition', 'to')",12079.449216260191
477,"('all', 'I', 'care')",12060.125138410362
478,"('when', 'Celsius', 'be')",11920.450987038896
479,"('be', 'come', 'home')",11894.159657418395
480,"('by', 'mean', 'of')",11757.67708831362
481,"('a', 'nonlinear', 'circuit')",11712.412180490699
482,"('Battle', 'of', 'the')",11644.064518022758
483,"('all', 'the', 'promise')",11614.327992313703
484,"('send', 'a', 'value')",11530.627645896715
485,"('a', 'small', 'change')",11478.693032157329
486,"('kind', 'of', 'thing')",11419.050317010884
487,"('all', 'right', 'so')",11403.089684339619
488,"('bunch', 'of', 'other')",11402.492354312915
489,"('current', 'go', 'up')",11386.237310607577
490,"('why', 'do', 'we')",11371.662902494432
491,"('of', 'information', 'design')",11318.813004281503
492,"('OK', 'so', 'if')",11294.149443312346
493,"('what', 'I', 'want')",11198.615364166588
494,"('’t', 'do', 'it')",11174.367916739751
495,"('and', 'so', 'on')",11148.930704720755
496,"('on', 'the', 'farm')",11108.082067748739
497,"('have', 'died', 'in')",11105.625647596855
498,"('so', 'what', 'I')",11010.76547545558
499,"('do', 'you', 'think')",10982.946902854943
500,"('be', 'pound', 'on')",10955.356457308879
501,"('and', 'his', 'man')",10953.158065565525
502,"('between', '0', 'and')",10878.32189785918
503,"('mind', 'all', 'this')",10847.701014812106
504,"('have', 'ever', 'see')",10834.02101587634
505,"('look', 'at', 'it')",10805.911698999511
506,"('you', 'deal', 'with')",10760.634622671485
507,"('come', 'back', 'to')",10746.665478040664
508,"('the', 'voltage', 'source')",10737.010503997106
509,"('look', 'at', 'what')",10726.37535367995
510,"('in', 'the', 'middle')",10688.57579445401
511,"(""'"", 'he', 'say')",10616.147809159544
512,"('a', 'current', 'source')",10579.995221161294
513,"('focus', 'on', 'this')",10571.993729135394
514,"('think', 'about', 'it')",10405.476027350183
515,"('turn', 'out', 'that')",10359.14086988213
516,"('at', 'the', 'same')",10151.667078305996
517,"('the', 'promise', 'we')",10148.525491374561
518,"('if', 'I', 'apply')",10118.204858168483
519,"('can', 'look', 'at')",10103.382065185073
520,"('and', 'look', 'at')",10091.154743986697
521,"('will', 'look', 'at')",10062.218881851344
522,"('look', 'at', 'a')",10044.117776244328
523,"('to', 'write', 'down')",9926.388416115118
524,"('to', 'look', 'at')",9891.199274347107
525,"('0', 'and', '1')",9881.405028233485
526,"(""'s"", 'say', 'I')",9869.773697498633
527,"('you', 'want', 'to')",9822.872378361666
528,"('part', 'of', 'the')",9734.773389547465
529,"('I', 'will', 'like')",9715.248064660416
530,"('a', 'first', 'step')",9604.339737500011
531,"('what', 'have', 'happen')",9578.09183783612
532,"('you', 'know', 'what')",9569.373992547638
533,"('go', 'to', 'do')",9568.627584911183
534,"('be', 'someo', 'to')",9526.336066984812
535,"('OK', 'so', 'this')",9520.345851058471
536,"('I', 'look', 'at')",9467.41349224025
537,"('pound', 'on', 'the')",9444.837396479632
538,"('you', 'look', 'at')",9355.48637582042
539,"('a', 'look', 'at')",9353.284480255981
540,"('just', 'a', 'few')",9335.330873737843
541,"('I', 'tell', 'her')",9250.73432397084
542,"('in', 'other', 'word')",9246.812666735681
543,"('it', 'break', 'my')",9114.431993909004
544,"('the', 'voltage', 'across')",9090.280767478487
545,"('student', 'who', 'be')",9000.890955573788
546,"('it', 'be', 'impossible')",8960.29894544098
547,"('I', 'focus', 'on')",8957.853174148064
548,"('want', 'to', 'see')",8917.803059741407
549,"('build', 'a', 'gate')",8903.287031425665
550,"('all', 'the', 'way')",8885.129946485744
551,"('in', 'order', 'to')",8851.193133776222
552,"('OK', 'so', 'here')",8836.871661059213
553,"('if', 'I', 'have')",8765.168007697173
554,"('to', 'find', 'out')",8764.79672467592
555,"('you', 'have', 'ever')",8745.368432748433
556,"('if', 'I', 'take')",8697.925003031523
557,"('correspond', 'to', 'this')",8656.551259946293
558,"('all', 'the', 'animal')",8627.868798080342
559,"('to', 'look', 'like')",8610.263983721981
560,"('from', 'side', 'to')",8550.150771787721
561,"('a', 'piece', 'of')",8525.125617713771
562,"('can', 'not', 'tell')",8508.540859069957
563,"('not', 'new', 'to')",8477.711543636533
564,"('notice', 'that', 'when')",8463.130620685546
565,"('the', 'tragedy', 'have')",8446.540770409458
566,"('be', 'look', 'at')",8415.751933985548
567,"('circuit', 'like', 'this')",8398.56998726387
568,"('OK', 'so', 'that')",8377.4155999575
569,"('at', 'this', 'point')",8342.367949113432
570,"('I', 'will', 'never')",8323.799330888578
571,"('so', 'I', 'get')",8188.628377198801
