,trigram,chi-sq
60,"('rang', 'rattling', 'round')",53071607.20582631
61,"('all', 'librivox', 'recording')",50077567.61088241
62,"('recording', 'all', 'librivox')",49907459.095534414
63,"('M', ""'"", 'ling')",47973118.80458882
64,"('librivox', 'recording', 'all')",44558070.916187845
65,"('six', 'o', '’clock')",43857384.606943645
66,"('o', ""'"", 'clock')",42052746.71958034
67,"('d', ""'"", 'Artagnan')",35185422.278314434
68,"('mister', 'Tracy', 'Tupman')",34862556.16307537
69,"('public', 'domain', 'for')",32799801.280104537
70,"('Sir', 'Brian', 'de')",31683448.906541217
71,"('say', 'Stickly', 'Prickly')",30388802.702046633
72,"('upper', 'middle', 'class')",29917095.88189944
73,"('librivox.org', 'record', 'by')",28352357.802082658
74,"('little', 'pink', 'sloth')",27527631.00110532
75,"('don', '’t', 'know')",22780393.308192585
76,"('carpenter', 'from', 'Hickleybrow')",22094480.909313753
77,"('cast', 'anxious', 'glance')",21763762.658445615
78,"('warm', 'white', 'milk')",21677467.354454815
79,"('mister', 'Franklin', 'Blake')",21013948.474449404
80,"('mister', 'Thomas', 'Marvel')",20930503.945338305
81,"('Merchant', 'of', 'Venice')",19619482.830566112
82,"('Elephant', ""'s"", 'child')",16537423.120990831
83,"('time', 'graciously', 'wave')",16266754.088689541
84,"('mister', 'Duncan', 'Ross')",16208202.14027309
85,"('say', 'hello', 'Hello')",16110657.32014264
86,"('“my', 'dear', 'fellow')",16088998.404653685
87,"('s', ""'"", 'prise')",14357993.238167036
88,"('of', 'Green', 'Porcelain')",13951619.858889492
89,"('the', 'Red-', 'Head')",13102629.293327805
90,"(""'O"", 'my', 'Enemy')",11240909.389104042
91,"('mister', 'Teddy', 'Henfrey')",10366229.290731067
92,"('say', 'Auntie', 'Nan')",10164491.127205346
93,"('Sergeant', ""'s"", 'daughter')",10076319.468056992
94,"('Grey', 'Beaver', ""'s"")",9903748.61303119
95,"('the', 'PARLOR', 'MAID.')",9608607.975217976
96,"('the', 'Mock', 'turtle')",9527190.356100801
97,"('the', 'bi-', 'Coloure')",9444793.085500358
98,"('“the', 'Coroner', 'what')",9251197.328251405
99,"('butt', '-end', 'of')",8901420.715598803
100,"('the', 'Shivering', 'Sand')",8735087.913688997
101,"('', 'do', 'not')",8732815.607046412
102,"('Hello', 'hello', 'I')",8494597.47528477
103,"('the', 'March', 'Hare')",8350586.616691684
104,"('Stickly', 'Prickly', ""'"")",8024714.739081891
105,"('sooner', 'or', 'later')",7823773.357681891
106,"('the', 'turbid', 'Amazon')",7764514.845097055
107,"('part', 'grow', 'puppy')",7549132.597993048
108,"('LI', 'Z', 'a')",7510652.533389137
109,"('the', 'Encyclopaedia', 'Britannica')",7279263.091333352
110,"('a', 'jealous', 'guy')",7113953.201110731
111,"('a', 'librivox', 'recording')",7100078.131838414
112,"('the', 'eldest', 'Magician')",7046588.701657388
113,"('a', 'public', 'domain')",6819861.289688942
114,"('great', 'grey', 'gree')",6806655.140284412
115,"('wasp', ""'"", 'nest')",6782564.043904477
116,"('his', 'armou', 'rang')",6532988.42000155
117,"('graciously', 'wave', 'her')",6523106.5789392805
118,"('one', 'ey', 'elder')",6081722.985931777
119,"('librivox', 'recording', 'be')",5905965.358238026
120,"('beg', 'you', 'pardon')",5505373.1046549035
121,"('eldest', 'Magician', 'say')",5486786.0468129385
122,"('Pau', 'Amma', ""'s"")",5473507.194739013
123,"('red', 'head', 'League')",5320762.46070913
124,"('the', 'Boscombe', 'Pool')",5123045.335540167
125,"('to', 'Saxe', 'Coburg')",5005562.983709151
126,"('us', 'second', 'housemaid')",4920023.084765144
127,"(""'"", 'Stute', 'fish')",4874429.355096933
128,"('£', '4', 'a')",4686820.657164855
129,"('the', 'Zoological', 'institute')",4679508.578023006
130,"('at', 'any', 'rate')",4525194.503821929
131,"('the', 'butt', '-end')",4458546.186096189
132,"('pinch', 'of', 'snuff')",4272680.383700317
133,"('hither', 'and', 'thither')",4208243.35184599
134,"('not', 'Paint', 'Jaguar')",4200479.639234753
135,"('', 'can', 'not')",4103228.0706355763
136,"('Juley', 'and', 'Hester')",4091357.2652818104
137,"('Pusat', 'Tasek', 'and')",3950476.3335404783
138,"('“None', 'escape', 'say')",3842749.0928161005
139,"('to', 'volunteer', 'please')",3706444.2360655237
140,"('', 'ai', 'not')",3704139.4515683805
141,"('once', 'or', 'twice')",3611035.338056389
142,"('mister', 'Sherlock', 'Holmes')",3533617.0100159356
143,"('many', 'time', 'graciously')",3465188.8508744673
144,"('the', 'Hyena', 'swine')",3448053.2209567456
145,"('Palace', 'of', 'Green')",3382204.5113282925
146,"('the', 'mixing', 'bowl')",3369243.134851827
147,"('the', 'canary', 'creeper')",3320274.828062126
148,"('clump', 'of', 'spruce')",3203282.4729124694
149,"('resource', 'and', 'sagacity')",3196377.0457441374
150,"('Butterfly', ""'s"", 'wife')",3020188.7866291795
151,"('little', 'golden', 'key')",3001673.519902354
152,"('twenty', 'four', 'hour')",2839849.6855720337
153,"('bin', 'Daoud', ""'s"")",2752109.930216299
154,"('mister', 'James', 'Windibank')",2749085.6157815834
155,"('Pau', 'Amma', 'say')",2706783.817891636
156,"('more', 'information', 'or')",2639455.6065774374
157,"('I', 'don', '’t')",2606856.467629494
158,"('in', 'South', 'America')",2599059.033305552
159,"('said', 'mrs', 'Hall')",2554683.4199889936
160,"('domain', 'for', 'more')",2516408.307654447
161,"('lo', 'and', 'behold')",2510600.197835977
162,"('eldest', 'Magician', ""'"")",2432888.5995323015
163,"('inquire', 'mister', 'Tupman')",2419138.4933477114
164,"('Knight', 'of', 'Ivanhoe')",2339868.6030286937
165,"('in', '-', 'law')",2337246.7973020533
166,"('on', 'either', 'side')",2326334.888259213
167,"('of', 'Briony', 'Lodge')",2286530.7470294535
168,"('Limpopo', 'river', 'all')",2241080.0346855978
169,"('study', 'in', 'Scarlet')",2202025.6676934096
170,"('the', 'Manx', 'fairy')",2154105.580588762
171,"('son', 'of', 'Atreus')",2128642.7160335286
172,"('the', 'Lady', 'Rowena')",2067623.0611975489
173,"('of', 'St', 'Monica')",2038566.8904592886
174,"('say', 'Nancy', 'Joe')",1985486.019599859
175,"('prior', 'of', 'Jorvaulx')",1963913.3509501994
176,"('get', 'three', 'cartridge')",1956165.4681153512
177,"('come', 'forty', 'ship')",1926027.961062313
178,"('the', 'experimental', 'farm')",1897012.978724755
179,"('bless', 'my', 'soul')",1885942.5468616397
180,"('say', 'miss', 'Halcombe')",1869656.1013302712
181,"('constant', 'exposure', 'to')",1796447.645457144
182,"('bread', 'and', 'butter')",1755875.845987004
183,"('the', 'Holy', 'Sepulchre')",1747106.9637112657
184,"('reply', 'M.', 'de')",1743849.1871193063
185,"('LI', 'ZA', 'I')",1685222.3320561233
186,"('a', 'solemn', 'covenant')",1627375.5652679012
187,"('white', 'haire', 'man')",1626472.6011213234
188,"('the', 'note', 'TAKER')",1577837.4819841722
189,"('shrugge', 'his', 'shoulder')",1573471.606216505
190,"('and', 'Pau', 'Amma')",1532512.8689412915
191,"('LI', 'ZA', 'no')",1528269.2034332769
192,"('old', 'one', 'Eye')",1471259.5821728678
193,"('you', 'don', '’t')",1457009.8533779122
194,"('nine', 'o', ""'"")",1450713.0988940396
195,"('at', 'nine', 'o')",1387106.7637395998
196,"('-', 'in', '-')",1385788.1767104755
197,"('the', 'FLOWER', 'girl')",1376572.4943014614
198,"('the', 'sled', 'lashing')",1340256.8760011313
199,"('Eau', 'douce', 'and')",1335927.554711845
200,"('of', 'infinite', 'resource')",1297595.9853314538
201,"('Mock', 'turtle', ""'"")",1288043.7387584418
202,"('Rachel', ""'s"", 'birthday')",1283676.7160669866
203,"('say', 'Dr', 'Kemp')",1280707.5639182492
204,"('son', 'of', 'Tydeus')",1243306.7186148616
205,"('Portho', 'and', 'Aramis')",1221353.9549993742
206,"('LI', 'ZA', 'what')",1218381.073509492
207,"('infinite', 'resource', 'and')",1217710.7992425845
208,"('the', 'beaver', 'swamp')",1181399.212120112
209,"('Paint', 'Jaguar', 'be')",1136730.3859664353
210,"('dog', 'at', 'feedin')",1113181.0266705716
211,"('for', 'more', 'information')",1106268.320011533
212,"('wild', 'th', 'out')",1090943.0010912418
213,"('the', 'swine', 'herd')",1079378.8987463021
214,"('“On', 'the', 'contrary')",1069938.7032863046
215,"('saddle', 'of', 'mutton')",1046375.5156976725
216,"('bin', 'Daoud', 'be')",1005909.5235553967
217,"('aunt', 'the', 'Hippopotamus')",992618.311866632
218,"('Miss', 'Halcombe', ""'s"")",991480.5396813264
219,"('at', 'Baker', 'street')",983247.6222863744
220,"('God', ""'s"", 'sake')",967735.647153272
221,"('', 'Ai', 'not')",961734.4458049228
222,"('I', ""'"", 'll')",957462.8751803588
223,"('it', 'won', '’t')",955505.2651721492
224,"('reply', 'mister', 'Pickwick')",940308.3983603488
225,"('red', 'haire', 'man')",926393.0287703486
226,"('six', 'or', 'seven')",900980.885754705
227,"('the', 'parlor', 'maid')",887741.7049879021
228,"('the', 'nameless', 'city')",885166.2134542485
229,"('reply', 'mister', 'Snodgrass')",864853.0967075984
230,"('horse', ""'"", 'hoof')",861648.4756867884
231,"('eldest', 'Magician', 'and')",861211.2325510855
232,"('inquire', 'mister', 'Pickwick')",857004.8649564524
233,"('uncle', 'the', 'Baboon')",852967.7137857267
234,"('Prince', 'John', ""'s"")",851582.0528448357
235,"('the', 'stuffe', 'goddess')",839916.5906507479
236,"('hundred', 'and', 'ninety')",823471.7484782212
237,"('and', 'ninety', 'nine')",812909.20089433
238,"('', 'will', 'not')",810890.2088298684
239,"('', 'shan', 'not')",795427.6527672936
240,"('d', ""'"", 'ye')",790972.6685896635
241,"('the', 'lodge', 'keeper')",782422.4078223879
242,"('son', 'of', 'Saturn')",780186.2896537633
243,"('reply', 'mister', 'Winkle')",776127.2909202635
244,"('Coach', 'and', 'horse')",769303.4420181867
245,"('ball', 'of', 'quill')",764392.5600093321
246,"('the', 'note', 'taker')",759975.6895426314
247,"('tribe', 'of', 'Tegumai')",745023.764815962
248,"('Miss', 'Fairlie', ""'s"")",741959.6930009982
249,"('do', 'not', 'know')",741176.0870711177
250,"('many', 'year', 'ago')",723243.6516582296
251,"('moment', 'white', 'Fang')",709907.1036288127
252,"('middle', 'of', 'Australia')",705257.5082779959
253,"('a', 'respectful', 'distance')",703628.8538093653
254,"('a', 'moose', 'bird')",694539.0678179583
255,"('of', 'Irene', 'Adler')",688551.8265364242
256,"('year', 'older', 'than')",688003.6411418371
257,"('the', 'official', 'police')",671927.3230609882
258,"('king', 'of', 'Bohemia')",660193.9759094733
259,"('land', 'of', 'Mnar')",653236.4581659016
260,"('of', 'Prince', 'John')",647731.3701813838
261,"('say', 'mister', 'Marvel')",633395.0021134568
262,"('catch', 'a', 'glimpse')",632550.7778745729
263,"('my', 'daughter', 'Penelope')",632001.1039564633
264,"('at', 'Limmeridge', 'house')",627730.5868715112
265,"('town', 'of', 'Sheffield')",606847.1032771108
266,"('cup', 'of', 'tea')",606164.7458963604
267,"('red', 'head', 'man')",602445.962521014
268,"('his', 'hind', 'leg')",598844.81351075
269,"('the', 'spinster', 'aunt')",597145.7746444576
270,"('miss', 'Rachel', ""'s"")",585888.1249441925
271,"('Colonel', 'Bulder', 'and')",576699.5371774018
272,"('Professor', 'Challenger', ""'s"")",570782.7738182367
273,"('two', 'or', 'three')",567472.42537032
274,"('say', 'Prince', 'John')",565396.8721373408
275,"('old', 'Jolyon', ""'s"")",558628.1692783808
276,"('mister', 'Franklin', ""'s"")",558591.7249639605
277,"('ringe', 'the', 'bell')",557455.1820964449
278,"('', 'ave', 'not')",549590.7086126292
279,"('goo', 'enough', 'to')",543535.4314648145
280,"('Cat', 'who', 'walk')",542926.3889928147
281,"('of', 'aegis', 'bear')",542181.4006894567
282,"('', 'fi', 'not')",533268.713169688
283,"('at', 'right', 'angle')",528665.8567392506
284,"(""'"", 'say', 'Alice')",523966.7981720357
285,"('the', 'Wet', 'wild')",522073.78764063417
286,"('say', 'mister', 'Pickwick')",520399.60207776894
287,"('God', 'of', 'Abraham')",498270.32245752396
288,"('a', 'good', 'deal')",496453.78895762487
289,"('rang', 'the', 'bell')",492268.1660288685
290,"('wave', 'her', 'tail')",489512.1096841357
291,"('slow', 'and', 'solid')",486339.7153240273
292,"('son', 'of', 'Lycaon')",484602.6011630018
293,"('little', 'girl', 'daughter')",483774.7743366138
294,"('the', 'camp', 'stool')",482984.7367355728
295,"('de', 'Treville', ""'s"")",482680.6094938889
296,"('feedin', ""'"", 'time')",481699.3678149126
297,"('you', 'LI', 'ZA')",481640.62353603827
298,"('4', 'a', 'week')",478705.3221949025
299,"('white', 'Fang', ""'s"")",476927.8707355613
300,"('shake', 'his', 'head')",473174.651152662
301,"('say', 'mister', 'Snodgrass')",469431.87046230456
302,"('daughter', 'of', 'aegis')",469337.62852448266
303,"('Doctor', 'Slammer', 'of')",469106.40598645376
304,"('son', 'of', 'Peleus')",468796.1691895034
305,"('glass', 'of', 'champagne')",454191.75456332706
306,"('of', 'natural', 'philosophy')",452094.1277056702
307,"('Sherlock', 'Holmes', ""'"")",447762.4383065069
308,"('Miss', 'Rachel', ""'s"")",432308.82359003613
309,"('of', 'merry', 'England')",428832.1076378295
310,"('if', 'thou', 'wild')",421589.42744888057
311,"('three', 'year', 'old')",420603.5069149902
312,"('his', 'wild', 'lone')",417309.195772816
313,"('say', 'mister', 'Franklin')",417026.7129582732
314,"('the', 'time', 'Traveller')",416428.15260139294
315,"('a', 'few', 'minute')",414709.6423505109
316,"('say', 'M.', 'de')",413109.41643248993
317,"('Enemy', 'and', 'wife')",411188.09913620667
318,"('three', 'or', 'four')",410336.9695219491
319,"('a', 'empty', 'sleeve')",409135.6853626473
320,"('I', '', 'do')",402071.33807574585
321,"('Athos', 'Portho', 'and')",388171.6792337676
322,"('two', 'year', 'ago')",386696.7280253355
323,"('mrs', 'HIGGINS', 'Henry')",385249.5712729471
324,"('cave', 'for', 'alway')",383847.60811816686
325,"('mister', 'Pickwick', ""'"")",378573.07761529996
326,"('herd', 'of', 'swine')",374129.21519792377
327,"('the', 'prior', 'Aymer')",373798.8547254932
328,"('Trojans', 'and', 'Achaean')",373752.4684584401
329,"('say', 'mrs', 'Hall')",372705.9051766248
330,"('old', 'man', 'Kangaroo')",371795.8281800684
331,"('mean', 'no', 'harm')",367069.19764157216
332,"('mrs', 'HIGGINS', 'rise')",364620.7976789228
333,"('of', 'M.', 'de')",362360.9635084981
334,"('St', 'John', ""'s"")",357837.9566234883
335,"('a', 'false', 'alarm')",356087.5016794965
336,"('the', 'Pole', 'star')",355066.01936791994
337,"(""'"", 'say', 'Taffy')",354945.3511036873
338,"('four', 'or', 'five')",353283.2301570174
339,"('d', 'Artagnan', 'who')",347435.85940487724
340,"('say', 'Sherlock', 'Holmes')",340911.90861553146
341,"('say', 'Holmes', '“Oh')",339185.90381606575
342,"('the', 'Perak', 'river')",337203.87468323275
343,"('the', 'safe', 'keeping')",334588.37464245677
344,"('cup', 'of', 'coffee')",330447.97594473057
345,"('the', 'Mackenzie', 'river')",330325.8252811024
346,"('Jove', ""'s"", 'daughter')",330085.1255259714
347,"('five', 'or', 'six')",327614.74622164236
348,"('alway', 'and', 'alway')",326857.23923032533
349,"('as', 'soon', 'as')",326192.64645053266
350,"('king', ""'s"", 'Musketeer')",324762.4129670623
351,"('or', 'to', 'volunteer')",324028.2475364699
352,"('sat', 'down', 'beside')",322220.3894263078
353,"('say', 'mister', 'Winkle')",321387.41028636065
354,"('the', 'rue', 'd')",317692.7111512367
355,"(""'"", '', 'ave')",317491.67053574516
356,"('', 'need', 'not')",313025.0398257784
357,"('get', 'six', 'dog')",310546.66194196395
358,"('Trojan', 'and', 'Achaean')",308784.15233973257
359,"('de', 'Treville', 'have')",308078.11935576994
360,"('de', 'Treville', 'be')",306406.1036472863
361,"('sank', 'his', 'teeth')",305943.264584328
362,"('de', 'Treville', 'in')",304776.10871759907
363,"('a', 'carp', 'fish')",303433.93657135294
364,"('de', 'Treville', 'he')",300883.7255712078
365,"('reply', 'd', ""'"")",300604.7824242071
366,"('Cedric', 'the', 'Saxon')",299638.91649207217
367,"('hind', 'leg', 'and')",299139.06539158884
368,"('de', 'Treville', 'and')",298482.81054304296
369,"('the', 'dining', 'room')",297970.1189502106
370,"('smell', 'of', 'burning')",292689.2781625461
371,"('closer', 'and', 'closer')",290023.8928874884
372,"('a', 'hundred', 'yard')",288459.4762354963
373,"('eight', 'o', ""'"")",286076.109928859
374,"('', 'shall', 'not')",284765.9030146566
375,"('', 'have', 'not')",283062.47751265974
376,"('the', '97', 'th')",278447.43436493294
377,"('half', 'a', 'dozen')",277655.01122927846
378,"('mister', 'Pickwick', ""'s"")",274377.0559794018
379,"('stay', 'at', 'home')",273767.0561469354
380,"('Gurth', 'the', 'swineherd')",271150.79270949395
381,"('you', ""'"", 'll')",270341.65091534564
382,"('son', 'of', 'Capaneus')",269883.7076660728
383,"('the', 'setting', 'sun')",268774.5737787117
384,"('leisure', 'to', 'observe')",267931.84884847235
385,"('M.', 'd', ""'"")",267038.72727302357
386,"('', 'be', 'not')",265951.441494953
387,"(""'"", 'inquire', 'mister')",263695.76044154353
388,"('son', 'of', 'Telamon')",262548.0640752566
389,"('grey', 'cub', ""'s"")",261859.35113427613
390,"('', 'must', 'not')",261257.78586951402
391,"('there', 'be', 'no')",260384.682913626
392,"('', 'ought', 'not')",259719.06363796987
393,"('can', 'not', 'forbear')",254981.18425695138
394,"('say', 'mister', 'Bunt')",254777.595980605
395,"('the', 'grey', 'cub')",251167.44189193053
396,"('minute', 'or', 'two')",249919.84789679898
397,"('finger', 'and', 'thumb')",249512.2650615042
398,"('the', 'golden', 'Papa')",248979.00531290835
399,"('half', 'a', 'hour')",247650.80622291184
400,"('pain', 'and', 'fright')",245837.81751520818
401,"('can', 'not', 'imagine')",245093.1879442078
402,"('pack', 'of', 'card')",244471.32261151116
403,"('over', 'his', 'shoulder')",242705.90125671012
404,"('the', 'melting', 'snow')",242693.8192253538
405,"('settle', 'down', 'again')",237438.56042251215
406,"('be', 'goo', 'enough')",236081.91203949836
407,"('the', 'Elizabethan', 'chair')",233921.82327041292
408,"('do', 'not', 'want')",231090.0427400294
409,"('brother', 'in', '-')",229892.99131970672
410,"('city', 'of', 'Ilius')",229348.87028416625
411,"('I', '', 'can')",228774.17088214826
412,"('mister', 'Fairlie', ""'s"")",227596.96773416168
413,"('de', 'Boeuf', 'and')",226584.0754157058
414,"('can', 'not', 'help')",224022.81358206598
415,"('sigh', 'deeply', 'and')",223300.18089210743
416,"('impose', 'upon', 'i')",223026.74274091006
417,"('and', 'M.', 'de')",220857.51132740348
418,"('say', 'her', 'Daddy')",217783.0534649936
419,"('to', 'M.', 'de')",217620.20964640827
420,"('of', 'St', 'John')",214799.7419009783
421,"('know', 'anything', 'about')",210143.81050233083
422,"('say', 'mister', 'Thomas')",210117.78803734065
423,"('five', 'o', ""'"")",208142.78036621193
424,"('the', 'wild', 'Woods')",206687.89317797744
425,"('do', 'not', 'understand')",203770.1240420034
426,"('the', 'white', 'Rabbit')",201396.05912513824
427,"('Sherlock', 'Holmes', 'be')",201338.2734285806
428,"('that', 'white', 'Fang')",201250.43653165482
429,"('Scuse', 'i', ""'"")",200269.55088421085
430,"(""'"", 'Scuse', 'i')",200253.6072226965
431,"('small', 'live', 'thing')",198845.82588525114
432,"('scene', 'of', 'action')",197969.28358307827
433,"('nodd', 'his', 'head')",197925.97657913974
434,"('say', 'mister', 'Tupman')",197498.3304670856
435,"('Prince', 'John', 'he')",197430.2921040687
436,"('and', 'white', 'Fang')",197395.1295832763
437,"('white', 'Fang', 'be')",197289.35388149164
438,"('brandy', 'and', 'water')",193531.27588121066
439,"(""'I"", ""'"", 'll')",193100.7729017945
440,"('as', 'well', 'as')",192581.12541793147
441,"('outlin', 'against', 'the')",191123.42837747606
442,"(""'"", 'say', 'Tegumai')",189311.8019099023
443,"('please', 'you', 'Majesty')",186339.23329418476
444,"('the', 'high', 'Veldt')",186167.57830201028
445,"(""'"", 'wild', 'th')",183438.10261576055
446,"('the', 'Holy', 'land')",182253.63496615586
447,"(""'"", 'say', 'Stickly')",180667.9293387797
448,"('sit', 'down', 'again')",180275.25015726476
449,"('say', 'd', 'Artagnan')",178785.16143805065
450,"('join', 'the', 'dance')",178329.1809371293
451,"(""'"", 'reply', 'mister')",178186.67543811884
452,"('give', 'vent', 'to')",178108.5355464593
453,"('two', 'young', 'lady')",177781.93888396496
454,"(""'"", 'say', 'mister')",176467.79680418115
455,"('mister', 'Higgins', 'HIGGINS')",176416.8819137132
456,"('the', 'drawing', 'room')",174954.4781939849
457,"(""'I"", '', 'do')",174583.4977542111
458,"('be', 'white', 'Fang')",172909.92618671453
459,"('hairy', 'uncle', 'the')",172758.54500335274
460,"('the', 'Cat', 'listening')",172044.53259037275
461,"('information', 'or', 'to')",171481.11495059988
462,"('he', 'cower', 'down')",171125.77253339588
463,"('more', 'than', 'once')",169769.20252452666
464,"('do', 'not', 'care')",169558.2615859362
465,"('the', 'Honourable', 'John')",168852.60928456235
466,"('do', 'not', 'think')",168507.4687729318
467,"('when', 'mister', 'Windibank')",166980.3609853687
468,"('d', 'Artagnan', 'have')",166941.34490912058
469,"('say', 'lord', 'John')",163608.04887974318
470,"('raise', 'his', 'voice')",162029.83888338006
471,"('if', 'you', 'please')",161757.09963787883
472,"('the', 'white', 'Sphinx')",158141.44556940824
473,"('you', 'say', 'goodbye')",157260.8684093438
474,"('the', 'dog', 'Balthasar')",155846.76060560552
475,"(""'"", 'll', 'show')",155486.61071825962
476,"('mrs', 'Hall', ""'s"")",154862.20284973446
477,"('city', 'of', 'Priam')",153646.69269416507
478,"('say', 'mister', 'Skinner')",152467.82923124972
479,"('in', 'another', 'moment')",151627.79868065976
480,"('hotel', 'of', 'M.')",151345.76454001715
481,"('cry', 'd', ""'"")",149585.48621226143
482,"('the', 'Invisible', 'man')",149545.47436836513
483,"('the', 'Knight', 'Templar')",149404.38843823498
484,"('and', 'said', ""'O"")",148663.92320008788
485,"('son', 'of', 'Antenor')",147887.6173912937
486,"('at', 'feedin', ""'"")",147547.5825227575
487,"('become', 'acquaint', 'with')",147250.90815618463
488,"('a', 'great', 'deal')",146386.15133240147
489,"('ever', 'so', 'many')",145887.9303721228
490,"('within', 'a', 'few')",145885.71681211717
491,"('mister', 'Winkle', ""'"")",145380.27619466087
492,"('of', 'Professor', 'Challenger')",145198.82136535083
493,"('at', 'each', 'other')",145033.70546876773
494,"('chain', 'of', 'event')",143526.95790729162
495,"('so', 'far', 'as')",142751.97573848715
496,"('six', 'o', ""'"")",142622.90459374746
497,"(""'"", 'll', 'tell')",141910.93989973486
498,"('flesh', 'and', 'blood')",141100.19366774932
499,"('my', 'heart', 'beat')",140362.25286004556
500,"('draw', 'his', 'sword')",139243.46426423165
501,"('the', 'she', 'wolf')",139208.06541808398
502,"('church', 'of', 'St')",139158.10684018122
503,"('more', 'terrible', 'than')",138862.68584706832
504,"('across', 'the', 'snow')",138482.8030253525
505,"('against', 'each', 'other')",138306.63920260235
506,"('backward', 'and', 'forward')",134721.66606473704
507,"('of', 'spruce', 'tree')",134415.6756727674
508,"('kun', ""'"", 'say')",134401.32811723847
509,"('make', 'so', 'bold')",134253.145237557
510,"('one', 'or', 'two')",133248.32900444404
511,"('mrs', 'HIGGINS', 'well')",133226.24291749537
512,"('a', 'human', 'being')",133072.6070623884
513,"('more', 'or', 'less')",132324.01087334054
514,"('we', ""'"", 'll')",131860.2971500819
515,"('for', 'a', 'moment')",131779.57926123397
516,"('the', 'water', 'trough')",131731.0760640846
517,"('side', 'by', 'side')",130955.31457517772
518,"('water', ""'s"", 'edge')",129602.96838979173
519,"('rattling', 'round', 'he')",129366.49726967151
520,"('mister', 'Bensington', ""'s"")",126844.17969938689
521,"('in', 'spite', 'of')",126604.79890671509
522,"('his', 'note', 'book')",126523.74789454674
523,"('the', 'whole', 'party')",125603.35425163474
524,"('answer', 'the', 'Jester')",125234.13017975457
525,"('she', 'wolf', 'sat')",125191.07928648041
526,"('and', 'Miss', 'Rachel')",124261.18859256867
527,"('point', 'of', 'view')",124100.94950855791
528,"('the', 'she', '-wolf')",123082.99234945654
529,"('say', 'mister', 'Bensington')",122373.41321447733
530,"('nine', 'hundred', 'and')",120223.76848443977
531,"('I', '', 'ai')",119993.29131989792
