,trigram,chi-sq
60,"('you', ""'"", 'll')",116052.40966737419
61,"('experiencing', 'self', 'and')",114328.25465776847
62,"('she', 'didn', '’t')",101257.39163110238
63,"('I', '', 'ai')",99604.257891109
64,"('don', '’t', 'know')",98954.38193022332
65,"('Tonay', 'I', ""'"")",97864.40374405029
66,"('little', 'bit', 'of')",96841.49311662672
67,"('on', 'a', 'boat')",84213.75823182803
68,"('the', 'little', 'Ones')",83127.06258075916
69,"('nothing', 'without', 'you')",75311.95837921884
70,"('learn', 'more', 'about')",71684.15650321348
71,"('live', 'forever', 'I')",67116.3409080193
72,"('I', 'don', '’t')",65388.32425488026
73,"('the', 'wind', 'blow')",65353.701399805366
74,"('she', 'wasn', '’t')",62672.98920807499
75,"('or', 'at', 'least')",62584.08573711559
76,"('talk', 'about', 'how')",61344.586935970816
77,"('us', 'span', 'of')",61196.68904363571
78,"('lovin', ""'"", 'you')",60374.88635589505
79,"('my', 'love', 'my')",60006.0728188584
80,"('the', 'bad', 'giant')",58105.61560404189
81,"('alive', 'it', ""'s"")",57395.773350250165
82,"('as', 'well', 'as')",56822.95866379529
83,"('a', 'lot', 'of')",54605.490654510446
84,"('love', 'i', 'love')",53687.37161728731
85,"(""'s"", 'my', 'life')",50741.59149613251
86,"('don', '’t', 'have')",50359.982514849995
87,"('he', 'couldn', '’t')",50247.02863485036
88,"('do', 'not', 'know')",49420.47423695616
89,"('they', 'don', '’t')",48587.53816067035
90,"('it', 'wasn', '’t')",47388.627053281205
91,"('the', 'little', 'One')",47031.98351520198
92,"('“It', '’s', 'not')",45655.87372418974
93,"('my', 'love', 'I')",41435.947498143985
94,"('be', 'nothing', 'without')",38336.61414144019
95,"('be', 'no', 'longer')",37916.79490311686
96,"('didn', '’t', 'have')",37580.628002500875
97,"('“I', '’m', 'not')",37372.22032444989
98,"('', 'will', 'not')",37256.816336146716
99,"('soundtrack', 'to', 'my')",35998.82506400167
100,"('you', 'don', '’t')",35676.45310636087
101,"('live', 'while', 'I')",35097.441775384155
102,"('you', 'be', 'gonnon')",33082.55687724077
103,"('too', 'much', 'but')",32822.10001238673
104,"('the', 'remember', 'self')",32819.73901716657
105,"('he', 'wasn', '’t')",32765.12565896143
106,"('can', 'see', 'nothing')",32629.362206282465
107,"('wouldn', '’t', 'be')",30850.567656072515
108,"('as', 'soon', 'as')",30116.341936884404
109,"('the', 'most', 'important')",28642.81955170276
110,"('baby', 'take', 'it')",28640.085022363975
111,"('there', 'be', 'no')",26419.600236318907
112,"('just', 'want', 'to')",25988.763078396332
113,"('can', 'not', 'tell')",25362.295291893246
114,"('we', '’re', 'go')",25237.064522153305
115,"('I', 'be', 'takin')",23731.565162631727
116,"('hadn', '’t', 'be')",23627.128718926582
117,"('to', 'live', 'while')",23427.80910941374
118,"('take', 'it', 'take')",23166.152218045354
119,"('for', 'a', 'moment')",22928.773176147588
120,"('her', 'dance', 'with')",22676.307010692966
121,"(""'"", 'cause', 'I')",22519.75517646636
122,"('do', 'not', 'care')",22498.701001447505
123,"('', 'have', 'not')",21891.262857923382
124,"('', 'be', 'not')",21440.289679595866
125,"('be', 'able', 'to')",20760.970206700087
126,"('that', 'nobody', 'can')",20662.085155808534
127,"('do', 'not', 'understand')",20269.43796762814
128,"('I', 'just', 'want')",20018.677266433588
129,"('I', '', 'can')",19860.285481145354
130,"('there', '’', 'a')",19608.178179045488
131,"('dance', 'with', 'he')",19056.627263698534
132,"('a', 'couple', 'of')",18768.874466141515
133,"('want', 'to', 'live')",18704.17593268167
134,"('I', '', 'do')",17950.266685424143
135,"('the', 'front', 'door')",17557.699138295262
136,"('in', 'the', 'middle')",16832.06594406381
137,"('begin', 'to', 'grow')",16807.174871290343
138,"('to', 'his', 'wife')",15814.54476979433
139,"('she', '’d', 'never')",15710.18906163307
140,"('a', 'bunch', 'of')",14854.396755818272
141,"('you', 'too', 'much')",14631.241732878343
142,"('“What', 'do', 'you')",14534.488712110484
143,"('open', 'the', 'door')",14400.818135467933
144,"('do', 'not', 'want')",14358.542588820712
145,"('you', '’ve', 'get')",12469.208279655644
146,"('’re', 'go', 'to')",12276.416428636907
147,"('I', 'do', 'not')",12224.558842843595
148,"('need', 'to', 'know')",12087.942106157738
149,"('’s', 'suppose', 'to')",11844.222108018677
150,"('can', 'not', 'help')",11842.879370825043
151,"('give', 'you', 'too')",11504.68647024023
152,"('I', '’m', 'go')",11217.115513583907
153,"('look', 'at', 'i')",11094.238331967234
154,"('the', 'middle', 'of')",11088.155525837692
155,"('the', 'top', 'of')",10995.6576934039
156,"('i', 'love', 'i')",10896.771188666153
157,"('say', 'the', 'raven')",10858.798638079286
158,"('take', 'it', 'love')",10856.745695950329
159,"('nothing', 'the', 'same')",10617.545909994511
160,"('at', 'length', 'I')",10484.619814542793
161,"('tell', 'i', 'what')",10301.988401525794
162,"('want', 'to', 'know')",10250.395764345769
163,"('there', 'be', 'someth')",10171.025593197304
164,"('in', 'term', 'of')",9981.216861256551
165,"('in', 'front', 'of')",9845.171374047433
166,"('through', 'the', 'city')",9728.534691845342
167,"('lead', 'the', 'way')",9676.79873351485
168,"('let', 'i', 'go')",9669.553092654965
169,"('Raven', 'I', 'say')",9610.048356898087
170,"('the', 'same', 'as')",8770.036752293538
171,"('there', 'be', 'nothing')",8445.142975369088
172,"('there', 'be', 'a')",8123.787863836896
173,"('so', 'if', 'you')",8119.726927450431
174,"('to', 'look', 'at')",8102.89994435787
175,"('learn', 'how', 'to')",8098.044341241183
176,"('go', 'to', 'sleep')",8097.6929953294675
177,"('more', 'than', 'a')",8088.885380616416
178,"('end', 'of', 'time')",8081.3594673108555
179,"('I', '’m', 'not')",8050.415298902123
180,"('will', 'not', 'let')",8043.954286675288
181,"('the', 'edge', 'of')",7923.1142866689825
182,"('between', 'the', 'two')",7875.795364083261
183,"('it', 'turn', 'out')",7834.0676027974905
184,"('as', 'much', 'as')",7565.899137492358
185,"('do', 'not', 'come')",7563.983090414149
186,"('you', 'need', 'to')",7536.103052339625
187,"('if', 'you', '’re')",7510.170641807514
188,"('no', 'one', 'can')",7389.969330238627
189,"('I', '’ve', 'get')",7263.881722565681
190,"('they', 'will', 'love')",7049.655496403196
191,"('’m', 'go', 'to')",7021.208771608476
192,"('it', 'be', 'impossible')",7019.117383772496
193,"('one', 'of', 'the')",6970.605756117463
194,"('say', 'to', 'myself')",6660.884836847358
195,"('look', 'at', 'her')",6613.455238609378
196,"('the', 'same', 'time')",6540.508247190997
197,"('Dance', 'this', 'be')",6477.748768132582
198,"('do', 'not', 'see')",6466.0489004933115
199,"('you', 'do', 'not')",6297.678092384155
200,"('see', 'the', 'star')",6268.149889118843
201,"('middle', 'of', 'the')",6263.495532973013
202,"('part', 'of', 'the')",6222.357114910667
203,"('you', '', 'do')",6208.515902056855
204,"('think', 'about', 'it')",6192.25539972203
205,"('he', 'do', 'not')",6042.7384532865935
206,"('look', 'at', 'the')",6013.396938572306
207,"('when', 'we', 'think')",5978.456878181537
208,"('I', 'want', 'to')",5947.656000365857
209,"('the', 'end', 'of')",5909.402774169662
210,"('if', 'you', 'want')",5856.441103922575
211,"('want', 'to', 'get')",5828.461815500177
212,"('at', 'the', 'top')",5827.147800568355
213,"('you', '', 'can')",5721.9413246150925
214,"('do', 'not', 'you')",5680.359982219685
215,"('turn', 'back', 'to')",5677.691967701222
216,"('’t', 'want', 'to')",5670.5873887968255
217,"('I', 'have', 'never')",5654.908594867842
218,"('do', 'not', 'have')",5653.777228078696
219,"('the', 'other', 'side')",5594.8196444040595
220,"('in', 'the', 'library')",5589.738853683108
221,"('she', 'say', '“I')",5572.355813927083
222,"('in', 'the', 'morning')",5560.017360290903
223,"('try', 'to', 'get')",5535.191191830579
224,"('want', 'to', 'go')",5459.826500428654
225,"('my', 'life', 'my')",5454.977189337732
226,"('and', 'do', 'not')",5442.298729868653
227,"('the', 'first', 'time')",5375.113495639315
228,"('rise', 'and', 'go')",5268.455269517162
229,"('look', 'at', 'he')",5106.968805992628
230,"('in', 'the', 'air')",5041.956401365519
231,"('you', 'want', 'to')",4944.269579533456
232,"('the', 'rest', 'of')",4907.303087356461
233,"('not', 'want', 'to')",4891.776486841628
234,"('they', '', 'can')",4867.460903786073
235,"('tell', 'i', 'that')",4827.881221109597
236,"('the', 'sun', 'be')",4812.958967537884
237,"('on', 'the', 'ground')",4810.475710337495
238,"('I', 'be', 'alive')",4794.8303899474595
239,"('in', 'the', 'house')",4785.981440486366
240,"('I', 'can', 'not')",4764.13798981306
241,"('at', 'the', 'same')",4685.286269280304
242,"('of', 'the', 'river')",4670.940765168288
243,"('you', '’re', 'go')",4630.180231572491
244,"('same', 'as', 'it')",4629.747501978939
245,"('the', 'soundtrack', 'to')",4582.493731363057
246,"('part', 'of', 'what')",4549.502558633714
247,"('want', 'to', 'do')",4508.264603330175
248,"('on', 'the', 'floor')",4500.092280232528
249,"('of', 'the', 'universe')",4454.777727101601
250,"('away', 'from', 'the')",4448.808097201831
251,"('but', 'I', '’m')",4444.080561577964
252,"('there', 'be', 'many')",4437.968090986475
253,"('side', 'of', 'the')",4420.793316672648
254,"('all', 'the', 'same')",4391.864862584817
255,"('it', ""'s"", 'my')",4335.711083144881
256,"('in', 'the', 'world')",4300.3946308188
257,"('turn', 'to', 'look')",4294.893196522885
258,"('when', 'you', '’re')",4238.602081206123
259,"('it', 'love', 'i')",4181.154590915167
260,"('why', 'do', 'you')",4172.455855075716
261,"('it', '', 'can')",4157.363275139334
262,"('and', 'my', 'heart')",4108.507229909633
263,"('I', 'can', 'see')",4071.3564150785833
264,"('be', 'wait', 'for')",4045.3981733299934
265,"('they', 'want', 'to')",4014.398755131277
266,"('to', 'think', 'about')",3997.5472127821295
267,"('a', 'good', 'thing')",3968.132238307129
268,"('all', 'up', 'but')",3957.636304134885
269,"('edge', 'of', 'the')",3929.627031763705
270,"('way', 'they', 'will')",3917.7927674502826
271,"('the', 'kind', 'of')",3904.190125696246
272,"('have', 'not', 'yet')",3838.3319051834624
273,"('have', 'never', 'see')",3806.4977285544924
274,"('what', 'can', 'I')",3765.9404001604867
275,"('a', 'little', 'way')",3742.7346044675223
276,"('a', 'chance', 'to')",3734.177488809749
277,"('do', 'what', 'can')",3733.057084396964
278,"('for', 'a', 'while')",3701.0806247148216
279,"('all', 'the', 'rest')",3666.6884708356206
280,"('give', 'it', 'all')",3654.8219337399437
281,"('know', 'how', 'to')",3643.3937804802904
282,"('as', 'it', 'use')",3630.888461986741
283,"('in', 'the', 'act')",3622.659118197358
284,"('she', '’d', 'be')",3600.2059462484312
285,"('some', 'of', 'the')",3549.5879299812514
286,"('have', 'a', 'lot')",3528.622565914151
287,"('in', 'the', 'wood')",3512.3019343910537
288,"('it', 'take', 'it')",3505.1353066928195
289,"('do', 'you', 'know')",3503.6099958489103
290,"('it', '’s', 'not')",3495.281771321565
291,"('give', 'you', 'some')",3471.5971688941627
292,"('but', 'there', 'be')",3455.9986184544805
293,"('I', 'have', 'ever')",3450.331883233431
294,"('if', 'there', 'be')",3446.346113338893
295,"('that', 'there', 'be')",3426.5082764933486
296,"('it', 'be', 'possible')",3422.063036091007
297,"('she', 'want', 'to')",3374.1528224580543
298,"('in', 'the', 'hope')",3347.422166335031
299,"('top', 'of', 'the')",3346.5000545453227
300,"('we', 'need', 'to')",3321.6419671481713
301,"('of', 'the', 'same')",3274.3593700631677
302,"('out', 'of', 'the')",3264.5891204357054
303,"('end', 'of', 'the')",3260.8689025900794
304,"('branch', 'of', 'the')",3256.713639713127
305,"('there', 'be', 'more')",3246.722348264574
306,"('one', 'of', 'they')",3218.9171829343218
307,"('of', 'the', 'van')",3211.5844166227685
308,"('want', 'to', 'be')",3187.51752332812
309,"('wait', 'for', 'the')",3186.5175106024635
310,"('the', 'side', 'of')",3181.791912071762
311,"('in', 'the', 'city')",3180.6356223956227
312,"('let', 'you', 'go')",3166.858552231689
313,"('of', 'the', 'experiencing')",3163.1328642315407
314,"('the', 'foot', 'of')",3153.575284281904
315,"('and', 'there', 'be')",3131.2317447857195
316,"('in', 'the', 'sky')",3124.660405223812
317,"('the', 'happiness', 'of')",3123.323049274678
318,"('now', 'and', 'then')",3120.1854679140465
319,"('the', 'sort', 'of')",3111.3143825318493
320,"('it', '’s', 'like')",3032.315176373575
321,"('the', 'sound', 'of')",3029.717699015829
322,"('to', 'find', 'out')",2962.743177674077
323,"('the', 'form', 'of')",2949.2432623597874
324,"('happiness', 'of', 'the')",2944.3382456628156
325,"('the', 'hope', 'of')",2923.807724005878
326,"('be', 'a', 'lot')",2901.718786246631
327,"('I', '’m', 'a')",2891.2997644794045
328,"('come', 'back', 'to')",2884.307526517271
329,"('if', 'you', 'will')",2851.022630380147
330,"('I', 'will', 'give')",2841.371714639755
331,"('I', 'have', 'give')",2823.45052361605
332,"('rest', 'of', 'the')",2786.1942484893225
333,"('and', 'I', '’m')",2757.8142630644534
334,"('if', 'you', 'have')",2734.8373051577164
335,"('view', 'of', 'the')",2729.7954884728733
336,"('fear', 'that', 'I')",2716.552581437748
337,"('will', 'give', 'it')",2712.850019959948
338,"('can', 'I', 'do')",2682.1638558059144
339,"('you', 'tell', 'i')",2681.195552154958
340,"('there', 'be', 'the')",2674.6846012674628
341,"('the', 'door', 'of')",2671.9718496164246
342,"('have', 'begin', 'to')",2662.6506406360177
343,"('give', 'her', 'a')",2649.743706902269
344,"('wall', 'of', 'the')",2620.3767052579165
345,"('I', 'begin', 'to')",2617.7785504316284
346,"('I', 'thank', 'you')",2593.9429183317
347,"('the', 'back', 'of')",2590.754337236077
348,"('be', 'impossible', 'to')",2569.809883122326
349,"('the', 'people', 'who')",2568.6499369502753
350,"('go', 'back', 'to')",2524.4627413600606
351,"('live', 'in', 'the')",2503.0524941463195
352,"('be', 'full', 'of')",2497.317938794718
353,"('the', 'name', 'of')",2488.2363187735805
354,"('of', 'the', 'city')",2487.554735179393
355,"('of', 'the', 'great')",2478.2148893943713
356,"('if', 'you', 'do')",2461.885798831039
357,"('of', 'the', 'system')",2447.7408596777336
358,"('my', 'heart', 'be')",2416.8737315159115
359,"('be', 'try', 'to')",2402.064887064127
360,"('it', 'be', 'true')",2396.140698855348
361,"('of', 'the', 'house')",2395.4294401304883
362,"('of', 'the', 'most')",2372.957702029427
363,"('of', 'the', 'room')",2341.0580634761127
364,"('of', 'the', 'world')",2336.589056501753
365,"('of', 'the', 'wood')",2322.0818988825504
366,"('be', 'a', 'little')",2306.808196392591
367,"('up', 'and', 'down')",2298.1102288987613
368,"('boat', 'I', 'be')",2295.22839843428
369,"('only', 'way', 'to')",2291.2767124564202
370,"('kind', 'of', 'a')",2281.5278868237597
371,"('of', 'the', 'tree')",2270.741298037972
372,"('to', 'be', 'able')",2269.8752366082254
373,"('to', 'my', 'life')",2247.1074638712334
374,"('be', 'part', 'of')",2243.3900048818086
375,"('get', 'out', 'of')",2225.6017752741373
376,"('of', 'the', 'window')",2209.6980079381956
377,"('in', 'the', 'first')",2207.5587632323077
378,"('love', 'I', 'have')",2203.978482653507
379,"('seem', 'to', 'be')",2182.334020554279
380,"('in', 'the', 'last')",2172.5668764735565
381,"('I', 'try', 'to')",2170.0343822515006
382,"('to', 'try', 'to')",2160.324473128586
383,"('cause', 'I', 'be')",2156.420719169071
384,"('most', 'of', 'the')",2156.2359720888035
385,"('world', 'I', 'have')",2152.6302500462903
386,"('will', 'go', 'on')",2149.3755220556372
387,"('it', 'be', 'a')",2137.826930051375
388,"('some', 'of', 'they')",2121.001546708888
389,"('be', 'at', 'home')",2113.4310611920037
390,"('listen', 'to', 'the')",2103.917059568322
391,"('be', 'one', 'of')",2070.373224265968
392,"('can', 'not', 'be')",2045.2507110510924
393,"('while', 'I', 'be')",2028.5233576162957
394,"('and', 'begin', 'to')",2027.8395174885839
395,"('love', 'I', 'be')",2010.0400752878256
396,"('a', 'boat', 'I')",1950.3815930570215
397,"('on', 'the', 'other')",1949.7461443394245
398,"('down', 'in', 'the')",1944.9917058633116
399,"('be', 'go', 'to')",1937.1767618213396
400,"('they', 'seem', 'to')",1935.081771646455
401,"('up', 'in', 'the')",1929.5573140940623
402,"('it', 'all', 'up')",1919.6814605718462
403,"('I', 'will', 'not')",1916.692658470719
404,"('it', 'be', 'no')",1897.5888732487203
405,"('be', 'alive', 'it')",1896.6256106985604
406,"('come', 'out', 'of')",1885.1034840738298
407,"('of', 'the', 'people')",1880.5490511274238
408,"('for', 'a', 'long')",1866.1356182734032
409,"('you', 'can', 'see')",1865.7219121207938
410,"('think', 'of', 'the')",1861.1857603120195
411,"('my', 'life', 'and')",1857.879214147046
412,"('but', 'it', 'be')",1846.0247009183627
413,"('it', 'be', 'not')",1845.314687877718
414,"('back', 'of', 'the')",1844.6750117699555
415,"('you', 'know', 'it')",1841.4619483446925
416,"('i', 'tell', 'you')",1839.0322234617354
417,"('he', 'go', 'on')",1838.352714322918
418,"('I', 'have', 'find')",1826.7182610107836
419,"('if', 'you', 'be')",1810.0156745614995
420,"('if', 'I', 'have')",1804.8991504247738
421,"('it', 'be', 'very')",1801.204339707326
422,"('find', 'my', 'in')",1789.6394359168191
423,"('not', 'at', 'all')",1782.9915710482458
424,"('it', 'be', 'all')",1776.8815613339532
425,"('go', 'out', 'of')",1776.1778436100146
426,"('we', 'will', 'not')",1773.6569715392172
427,"('be', 'in', 'the')",1769.7706968215953
428,"('it', 'be', 'just')",1757.1748785233178
429,"('i', 'in', 'the')",1754.778884152004
430,"('do', 'in', 'the')",1751.4222960191203
431,"('do', 'you', 'think')",1749.8743126003199
432,"('thing', 'you', 'can')",1739.2446382844666
433,"('they', 'in', 'the')",1739.088481286985
434,"('it', 'in', 'the')",1735.2298831046141
435,"('out', 'into', 'the')",1727.8183150003454
436,"('do', 'you', 'want')",1700.0707624518313
437,"('I', 'look', 'up')",1696.4692621286008
438,"('I', 'have', 'just')",1686.3403307226863
439,"('if', 'it', 'be')",1672.921438449781
440,"('much', 'but', 'I')",1665.6359162687072
441,"('I', 'have', 'not')",1650.0418532043584
442,"('that', 'I', 'have')",1645.5979972639877
443,"('and', 'can', 'not')",1644.8892917568055
444,"('I', 'find', 'my')",1643.7850511341107
445,"('that', 'it', 'be')",1643.3829046046776
446,"('I', 'be', 'nothing')",1630.0341944590568
447,"('then', 'it', 'be')",1627.8164186129652
448,"('what', 'it', 'be')",1613.7051788315273
449,"('I', 'have', 'no')",1608.460953847622
450,"('I', 'be', 'not')",1596.7115014326273
451,"('I', 'see', 'come')",1585.8885359356168
452,"('it', 'seem', 'to')",1558.2771853096042
453,"('not', 'let', 'you')",1553.6313549955712
454,"('he', '’d', 'be')",1553.3325537729263
455,"('it', 'be', 'so')",1524.1859939673639
456,"('say', 'it', 'be')",1505.84801980948
457,"('as', 'it', 'be')",1499.9625448584572
458,"('it', 'be', 'my')",1476.3884684475745
459,"('you', 'can', 'get')",1470.8144750803638
460,"('there', 'it', 'be')",1467.2943827837798
461,"('one', 'of', 'my')",1466.4049680304497
462,"('how', 'do', 'you')",1462.1938145780255
463,"('need', 'to', 'be')",1459.999973714925
464,"('have', 'give', 'you')",1454.9270692289772
465,"('of', 'it', 'be')",1435.9181230177085
466,"('it', 'be', 'to')",1433.5126597253
467,"('when', 'I', 'be')",1428.804978727262
468,"('and', 'it', 'be')",1422.0783763298518
469,"('it', 'be', 'that')",1420.153854556605
470,"('it', 'be', 'in')",1417.301164139606
471,"('she', 'be', 'sure')",1412.2110224259336
472,"('I', 'do', 'what')",1411.3103363657158
473,"('it', 'be', 'the')",1406.5550747669554
474,"('give', 'he', 'a')",1396.4788639295343
475,"('I', 'have', 'a')",1381.963938664578
476,"('in', 'one', 'of')",1379.5897745299421
477,"('all', 'the', 'thing')",1340.0648590102714
478,"('what', 'I', 'have')",1339.3332397210518
479,"('it', 'may', 'be')",1328.7994772361185
480,"('I', 'have', 'be')",1320.0806292836016
481,"('the', 'table', 'and')",1314.1041762209318
482,"('not', 'one', 'of')",1307.4676155560617
483,"('you', 'can', 'do')",1272.3813389507745
484,"('I', 'have', 'to')",1265.357337202885
485,"('to', 'the', 'music')",1252.2850778741622
486,"('the', 'fact', 'that')",1249.9499762633613
487,"('but', 'I', 'be')",1245.4472569097356
488,"('it', 'use', 'to')",1224.6365050618053
489,"('I', 'have', 'do')",1221.2070845702774
490,"('you', 'have', 'any')",1212.621073176932
491,"('and', 'I', 'have')",1196.1357304705723
492,"('the', 'only', 'way')",1194.325443350421
493,"('out', 'on', 'the')",1169.553874126697
494,"('for', 'the', 'first')",1153.5584247640402
495,"('I', 'think', 'I')",1145.6653894846115
496,"('to', 'the', 'van')",1138.6283932660813
497,"('many', 'of', 'they')",1126.5694315589806
498,"('of', 'one', 'of')",1119.529847278076
499,"('form', 'of', 'a')",1111.118814179777
500,"('at', 'the', 'very')",1082.2029895413666
501,"('that', 'we', 'have')",1082.0664813456294
502,"('go', 'on', 'and')",1072.200257745019
503,"('be', 'a', 'good')",1049.0976266941343
504,"('that', 'I', 'be')",1039.460709245213
505,"('be', 'a', 'great')",1034.220399048074
506,"('I', 'be', 'on')",1031.2026663552208
507,"('will', 'not', 'have')",1024.0763452028402
508,"('will', 'like', 'to')",1011.738603657401
509,"('I', 'be', 'a')",1003.4778844165387
510,"('how', 'can', 'you')",1001.9181356484131
511,"('be', 'such', 'a')",1001.3973467165226
512,"('to', 'do', 'with')",999.5211130480031
513,"('the', 'ground', 'and')",998.7262989368768
514,"('it', '’s', 'a')",997.8353047921483
515,"('to', 'the', 'table')",996.7493404555063
516,"('I', '’ve', 'be')",995.4113750930492
517,"('I', 'think', 'it')",989.9150557439896
518,"('be', 'important', 'to')",984.1227466815858
519,"('he', 'turn', 'to')",984.0342289470391
520,"('that', 'we', 'can')",976.2672364641714
521,"('have', 'come', 'to')",974.8500725256235
522,"('they', 'will', 'have')",966.8198286397643
523,"('the', 'one', 'who')",965.669064809703
524,"('use', 'to', 'be')",964.7100732080821
525,"('appear', 'to', 'be')",959.4273846529261
526,"('all', 'the', 'way')",940.5979363979087
527,"('my', 'way', 'I')",937.4645590127249
528,"('the', 'door', 'and')",935.7683704637789
529,"('go', 'to', 'be')",909.7000013756846
530,"('not', 'go', 'to')",908.2183687215329
531,"('back', 'to', 'the')",904.7723154189331
532,"('be', 'on', 'the')",903.8642933122399
533,"('and', 'it', '’s')",903.6620771158495
534,"('can', 'you', 'get')",885.0999024364547
535,"('you', 'go', 'to')",883.5658332213211
536,"('may', 'be', 'a')",877.4979428850836
537,"('go', 'to', 'the')",861.7381754260206
538,"('we', 'have', 'a')",856.7524886878305
539,"('I', 'tell', 'you')",852.1405610423179
540,"('up', 'but', 'I')",842.698591780328
541,"('you', 'know', 'that')",838.1054643123767
542,"('but', 'I', 'can')",834.5273492385961
543,"('come', 'to', 'i')",829.0762978509742
544,"('he', 'be', 'still')",816.0386943996123
545,"('that', 'you', 'can')",810.2038249498953
546,"('the', 'raven', 'I')",805.8506125872635
547,"('I', 'will', 'have')",805.658628782105
548,"('say', 'I', 'do')",799.2515151039923
549,"('I', 'say', 'to')",797.7176216739781
550,"('I', 'think', 'of')",797.0040614479794
551,"('that', 'you', 'know')",795.0781034818898
552,"('go', 'to', 'have')",787.1123893936074
553,"('I', 'will', 'say')",784.8581634840868
554,"('I', 'see', 'the')",778.9458864971328
555,"('this', 'be', 'the')",768.2216478440911
556,"('I', 'come', 'to')",765.0809321375671
557,"('to', 'see', 'he')",761.874992236127
558,"('what', 'I', 'be')",754.5010493747654
559,"('and', 'when', 'I')",749.3778401024077
560,"('where', 'I', 'be')",749.2592774211532
561,"('out', 'of', 'you')",746.6487511987048
562,"('that', 'I', 'can')",740.8250464032334
563,"('the', 'way', 'she')",738.8431930788336
564,"('and', 'I', '')",738.0757613544108
565,"('be', 'a', 'very')",717.5382322806515
566,"('but', 'she', 'be')",716.778815406607
567,"('I', 'be', 'to')",713.5157437328535
568,"('some', 'of', 'that')",711.7122842068278
569,"('to', 'know', 'that')",704.5409742324891
570,"('and', 'I', 'be')",701.8063773902514
571,"('that', 'when', 'I')",698.8205398942956
572,"('and', 'it', ""'s"")",697.5432531603888
573,"('I', 'turn', 'to')",679.4413879295304
574,"('all', 'the', 'time')",665.7235671011819
575,"('I', 'see', 'that')",663.872454647788
576,"('the', 'way', 'they')",661.7653628809952
577,"('I', 'know', 'that')",655.4714704400532
578,"('that', 'may', 'be')",655.4627087539372
579,"('as', 'I', 'be')",655.2572019921711
580,"('it', '’', 'a')",654.3238975275359
581,"('I', 'be', 'in')",653.6466981412997
582,"('to', 'tell', 'you')",645.8356084460797
583,"('I', 'see', 'a')",634.1886107614363
584,"('this', 'be', 'not')",632.4082384157032
585,"('I', 'be', 'you')",626.2526583714961
586,"('they', 'be', 'not')",624.3126053073742
