,trigram,chi-sq
72,"('line', 'art', 'draw')",17967112.453124568
73,"('Gran', 'pum', 'Je')",16920426.5586603
74,"('little', 'Brown', 'bear')",13009792.651125168
75,"('Gran', 'pum', 'Jim')",12781937.709208764
76,"('sooner', 'or', 'later')",12537094.20537304
77,"('Mary', 'Louise', 'Burrows')",12528041.083771823
78,"(""'"", 'pum', 'Jim')",12122649.453046571
79,"('s', ""'"", 'pose')",11880445.143055068
80,"('the', 'United', 'States')",11711585.32570564
81,"('Butt', ""'n"", 'Bright')",11445884.052597007
82,"('the', 'Tin', 'Woodman')",11114264.57535068
83,"('sharpen', 'his', 'pencil')",10635398.66773486
84,"('Cragg', ""'s"", 'Crosse')",10371431.344067048
85,"('-Art', 'draw', 'full')",10288509.915332543
86,"('a', 'librivox', 'recording')",10265081.638138488
87,"('Glossie', 'and', 'Flossie')",10184209.067051893
88,"('Ugu', 'the', 'Shoemaker')",10174680.452378633
89,"('draw', 'full', 'page')",10144668.645010186
90,"('twenty', 'four', 'hour')",10131423.625706064
91,"('', 'do', 'not')",9992278.728819791
92,"('the', 'Dudley', 'Markhams')",9615785.126944229
93,"('Liberty', 'Girl', ""'"")",9596233.280574555
94,"('pay', 'no', 'attention')",9551714.005582107
95,"('the', 'Su-', 'dic')",9325805.738681324
96,"('Girl', ""'"", 'shop')",9075336.76789408
97,"('ma', ""'am"", 'say')",8188153.88086546
98,"('Gran', ""'"", 'dad')",7841777.298380077
99,"('stuffe', 'with', 'straw')",7799675.0989973415
100,"('the', 'Gray', 'Ape')",7542065.782586505
101,"('the', 'charcoal', 'burner')",7345668.740072759
102,"('old', 'King', 'Cole')",7280105.6957641905
103,"('the', 'Lonesome', 'Duck')",6863201.884926713
104,"('pluck', 'up', 'courage')",6851110.7732428815
105,"(""'"", 'pa', 'Jim')",6738298.02125229
106,"('librivox', 'recording', 'be')",6590116.466106864
107,"('hand', 'clas', 'behind')",6564970.117018783
108,"('the', 'Woggle', 'Bug')",6540905.438389112
109,"('the', 'Yell', 'maker')",6084399.281589551
110,"('the', 'Mountain', 'Ear')",5816009.974181688
111,"('Gran', ""'"", 'pa')",5813649.721976729
112,"('land', 'of', 'Oz')",5723877.818870923
113,"('pang', 'of', 'hunger')",5364041.372514747
114,"('librivox.org', 'record', 'by')",5310937.9439315535
115,"('I', 's', ""'pose"")",5201863.597771893
116,"('d', ""'"", 'ye')",5165440.6792972395
117,"('gold', 'head', 'cane')",5068544.149839649
118,"('say', 'button', 'Bright')",5065878.662069201
119,"('Loo', 'the', 'Unicorn')",4973031.489268491
120,"('the', 'Cowardly', 'Lion')",4956602.821275441
121,"('the', 'pepper', '-box')",4927297.54992709
122,"('the', 'glass', 'Cat')",4880076.823731681
123,"('', 'can', 'not')",4862569.841439482
124,"('the', 'Green', 'Monkey')",4821192.454817433
125,"('I', ""'"", 'll')",4669332.5618793275
126,"('pay', 'any', 'attention')",4659751.97554674
127,"('the', 'Emerald', 'city')",4584225.753337749
128,"('the', 'Sunset', 'Tribe')",4577479.357426789
129,"('the', 'Master', 'Woodsman')",4570679.986486898
130,"('Cap', ""'n"", 'Joe')",4504218.633790607
131,"('say', 'Ghip', 'Ghisizzle')",4369885.190408652
132,"('wait', 'patiently', 'until')",4067069.642032337
133,"('magnificent', 'Emerald', 'city')",3966705.3092825925
134,"('the', 'Diamond', 'Swan')",3917634.770345712
135,"('the', 'Cookie', 'cook')",3816742.3732716325
136,"('Coo-ee', 'oh', ""'s"")",3803489.2657364146
137,"('remark', 'Cap', ""'n"")",3755572.1830810383
138,"('beg', 'you', 'pardon')",3594840.7464743634
139,"('earth', ""'s"", 'surface')",3579335.4364105826
140,"('the', 'Treasure', 'Chamber')",3578832.137328791
141,"('Rego', 'and', 'Corego')",3566158.2414348666
142,"('the', 'nineteenth', 'century')",3506356.9346532114
143,"('the', 'cookie', 'Cake')",3496647.5492980834
144,"('ask', 'button', 'Bright')",3423512.7274243967
145,"('little', 'boy', 'Blue')",3351105.5900463057
146,"('s', ""'pose"", 'we')",3323146.2472628886
147,"('', 'ai', 'not')",3242283.160214858
148,"('three', 'inch', 'high')",3179817.892723505
149,"('more', 'information', 'or')",3035823.962152232
150,"('on', 'rare', 'occasion')",2967571.875084868
151,"('twin', 'high', 'Ki')",2936716.7545207883
152,"('the', 'grand', 'Gallipoot')",2923809.8780008
153,"('the', 'Love', 'Magnet')",2899284.0627148612
154,"('handful', 'of', 'rye')",2856215.0959976246
155,"('the', 'public', 'domain')",2854434.8042635405
156,"('ill', 'at', 'ease')",2840505.319792077
157,"('wagge', 'his', 'tail')",2704345.466265296
158,"('the', 'Li', 'Mon')",2650897.073979161
159,"('King', 'mark', '’s')",2627413.9131356864
160,"('few', 'moment', 'later')",2621706.570333676
161,"('Frank', 'Baum', 'this')",2577151.7674161014
162,"('Aunt', 'Jane', ""'s"")",2576373.8038098593
163,"('fall', 'fast', 'asleep')",2564446.508612278
164,"('I', 'don', ""'t"")",2552042.8072619527
165,"('father', 'Jason', 'Jones')",2549788.4858406885
166,"('for', 'goodness', 'sake')",2477719.751329776
167,"('the', 'Liberty', 'Girls')",2466569.945963229
168,"('uncle', 'and', 'aunt')",2456099.989722888
169,"('Tik', 'tok', ""'s"")",2414442.6509984303
170,"('women', '’s', 'room')",2260212.3874973934
171,"('the', 'Supreme', 'Dictator')",2239591.637561468
172,"('have', 'mysteriously', 'disappeare')",2224194.930231107
173,"('in', 'New', 'York')",2220404.961627426
174,"('army', 'of', 'Revolt')",2219962.8562852037
175,"('six', 'hundred', 'year')",2207157.6896523237
176,"('bread', 'and', 'butter')",2172870.176715939
177,"('the', 'Iron', 'Duck')",2136959.1995220333
178,"('once', 'or', 'twice')",2129056.7192687504
179,"('Rango', 'the', 'Gray')",2084835.8466457145
180,"('the', 'metal', 'Monarch')",2070204.0572146815
181,"('pay', 'much', 'attention')",2067822.8047376182
182,"('Woot', 'the', 'Wanderer')",2037013.2127216351
183,"('a', 'Diamond', 'Swan')",2027638.1655290176
184,"('valley', 'of', 'Voe')",1971720.25823339
185,"('the', 'Laughing', 'valley')",1954616.81603175
186,"('you', 's', ""'pose"")",1945355.8793869421
187,"('pay', 'no', 'heed')",1897347.6172802032
188,"('disappear', 'from', 'view')",1884949.2795877228
189,"('pay', 'little', 'heed')",1878483.450142528
190,"('the', 'Wheel', 'er')",1846224.4919963523
191,"('yellow', 'high', 'Ki')",1816480.0175558575
192,"('say', 'Cap', ""'n"")",1782271.0518423372
193,"('electric', 'tube', 'from')",1719688.8940685962
194,"('the', 'saw', 'horse')",1711386.0734460917
195,"('the', 'Green', 'Whisker')",1709886.9821727914
196,"('wag', 'his', 'tail')",1708444.5959132975
197,"('the', 'deadly', 'Desert')",1676365.9488481649
198,"('don', ""'t"", 'say')",1668945.7987958326
199,"('say', 'Mary', 'Louise')",1666037.0482972036
200,"('Cayke', 'the', 'Cookie')",1657948.05168684
201,"('the', 'red', 'Wagon')",1641267.4893198004
202,"('cockle', 'shell', 'and')",1602790.1412092755
203,"('and', 'cockle', 'shell')",1602785.750329335
204,"('the', 'Woggle', '-Bug')",1601205.6437226061
205,"('gardener', ""'s"", 'boy')",1599456.4841981693
206,"('Master', 'Woodsman', 'of')",1528258.4039247304
207,"('Uncle', 'Bob', ""'s"")",1514244.1592895314
208,"('Hee', 'haw', 'and')",1500612.4210621556
209,"('said', 'Cap', ""'n"")",1483959.9755295657
210,"('the', 'cockle', 'shell')",1476158.4097100175
211,"('Woggle', 'Bug', 'with')",1475097.91421206
212,"('I', 'won', ""'t"")",1467393.8469187308
213,"('ask', 'Mary', 'Louise')",1446276.59127176
214,"('his', 'hind', 'leg')",1440031.1660241396
215,"('the', 'Fog', 'bank')",1433556.426041555
216,"('Nimmie', 'Amee', 'and')",1430280.2818142157
217,"('the', 'yellow', 'hen')",1417687.4682834123
218,"('exclaim', 'Mary', 'Louise')",1415923.81797152
219,"('a', 'Canary', 'Bird')",1401341.301952693
220,"('domain', 'for', 'more')",1376325.8584445268
221,"('no', 'easy', 'task')",1376324.1080786977
222,"('inquire', 'Cap', ""'n"")",1347910.8597269177
223,"('and', 'Googly', 'Goo')",1346645.8664373537
224,"('add', 'Cap', ""'n"")",1339936.3136716038
225,"('set', 'close', 'together')",1336764.7660160034
226,"('the', 'truth', 'Pond')",1332489.0360308806
227,"('Hair', 'of', 'gold')",1322355.8281013123
228,"('in', 'single', 'file')",1315123.3481607737
229,"('ask', 'Cap', ""'n"")",1306333.0019318722
230,"('United', 'States', 'and')",1305381.880252087
231,"('royal', 'historian', 'of')",1292729.097076215
232,"('the', 'wicked', 'Witch')",1272219.6826370766
233,"('Tin', 'Woodman', 'who')",1268157.0225849343
234,"('', 'will', 'not')",1254652.8911904113
235,"('resum', 'their', 'journey')",1252876.6489278167
236,"('to', 'volunteer', 'please')",1251009.3987682732
237,"('a', 'Green', 'Monkey')",1247826.162230505
238,"('Dr', 'Leete', ""'s"")",1237571.269467654
239,"('good', 'gracious', 'exclaim')",1226941.1576402888
240,"('Oz', 'by', 'l')",1213370.5035185262
241,"('inquire', 'button', 'Bright')",1212819.8841756496
242,"('under', 'any', 'circumstance')",1212776.7006204787
243,"('say', 'Dr', 'Leete')",1187977.3995658932
244,"('kingdom', 'of', 'Spor')",1184221.8567119215
245,"('Woet', 'the', 'Wanderer')",1178851.8771734023
246,"('utter', 'a', 'exclamation')",1162272.3557364654
247,"('the', 'dingle', 'bell')",1162231.3043241303
248,"('pum', 'Je', 'she')",1159756.9726375681
249,"('sack', 'of', 'rye')",1152399.0850943923
250,"('the', 'shaggy', 'man')",1144931.1695116125
251,"('as', 'soon', 'as')",1143338.31439165
252,"('starve', 'to', 'death')",1110569.6373143173
253,"('Mary', 'Louise', 'reflect')",1105101.1474254897
254,"('assert', 'Mary', 'Louise')",1105101.1474254895
255,"('I', 'remember', 'rightly')",1097521.8581447129
256,"('Mary', 'Louise', 'felt')",1088879.4350204135
257,"('observe', 'Mary', 'Louise')",1080242.2371297332
258,"('won', ""'t"", 'say')",1077998.8088148965
259,"('Tik', 'tok', 'and')",1077374.684841685
260,"('observe', 'Cap', ""'n"")",1070781.3675471817
261,"('Demon', 'of', 'electricity')",1069396.8310114872
262,"('a', 'golden', 'Pig')",1067872.3748053852
263,"('sigh', 'of', 'relief')",1065658.1078194554
264,"('Ozma', ""'s"", 'birthday')",1064848.1091356317
265,"('admit', 'Cap', ""'n"")",1063526.0396627435
266,"('do', 'not', 'know')",1049930.888916425
267,"('to', 'Nimmie', 'Amee')",1040510.2211185728
268,"('reply', 'Cap', ""'n"")",1040462.370171518
269,"(""'n"", 'Bill', ""'s"")",1031432.3986730421
270,"('for', 'more', 'information')",1031006.6773166122
271,"('on', 'either', 'side')",1021805.2412334275
272,"('', 'n', 'not')",1018408.1740277151
273,"('button', 'Bright', ""'s"")",1013341.371641857
274,"('Cowardly', 'Lion', 'and')",1008474.0641657226
275,"('the', 'Liberty', 'Girl')",1003655.2946220275
276,"('remark', 'button', 'Bright')",1000910.4408332425
277,"('the', 'hungry', 'tiger')",994397.2323605148
278,"('the', 'yellow', 'Hen')",990607.6568232671
279,"('the', 'fool', 'Killer')",986269.2825149307
280,"('dollar', ""'"", 'worth')",984738.7362308345
281,"('answer', 'Cap', ""'n"")",980339.4345009445
282,"('shell', 'and', 'cowslip')",975889.9596234472
283,"('Coo-ee', 'oh', 'will')",971360.3033772565
284,"('and', 'Cap', ""'n"")",956471.7761465826
285,"('shake', 'his', 'head')",950704.7736747013
286,"('declare', 'Mary', 'Louise')",938981.559358913
287,"('three', 'hundred', 'year')",915380.5197837489
288,"('say', 'Jason', 'Jones')",913383.730946861
289,"('declare', 'Cap', ""'n"")",904971.9620440211
290,"('exclaim', 'Cap', ""'n"")",899861.9340742743
291,"('Tik', 'tok', 'be')",898725.8356400481
292,"('a', 'Woggle', 'Bug')",898069.0979113171
293,"('Miss', 'Stearne', ""'s"")",894156.86322817
294,"('the', 'traveling', 'machine')",892029.5924641934
295,"('button', 'Bright', 'who')",890016.7816131426
296,"('button', 'Bright', 'I')",889209.164670535
297,"('Oh', 'Cap', ""'n"")",879820.7030754619
298,"('we', ""'"", 'll')",875692.9084665049
299,"('a', 'marble', 'statue')",874675.4136544201
300,"('and', 'button', 'Bright')",874638.9373901407
301,"('Mary', 'Louise', ""'s"")",873427.3931654693
302,"('Miss', 'Tellwright', ""'"")",864199.6326234299
303,"('Coo-ee', 'oh', 'have')",859319.9402593533
304,"('button', 'Bright', 'and')",856854.6429582679
305,"('cry', 'Mary', 'Louise')",854703.5336653367
306,"('but', 'Cap', ""'n"")",853750.8561895402
307,"('while', 'Cap', ""'n"")",851938.0876340906
308,"('Cap', ""'n"", 'and')",847609.6453272303
309,"('reply', 'button', 'Bright')",847072.7704540297
310,"('Tin', 'Woodman', 'and')",846205.6234084928
311,"('be', 'Cap', ""'n"")",845578.5857770094
312,"('button', 'Bright', 'how')",845102.2463027007
313,"('button', 'Bright', 'no')",841898.8567339808
314,"('so', 'Cap', ""'n"")",841580.4629305362
315,"('be', 'Tik', 'tok')",837580.691262791
316,"('of', 'Cap', ""'n"")",837478.5308813038
317,"('button', 'Bright', '')",833479.6764636618
318,"('Cap', ""'n"", 'she')",833043.9237755275
319,"('then', 'Cap', ""'n"")",832769.2671528357
320,"('a', 'few', 'minute')",832107.0791112803
321,"('to', 'Cap', ""'n"")",831862.1665615833
322,"('for', 'Cap', ""'n"")",831463.2152292212
323,"('as', 'Cap', ""'n"")",830737.2484180363
324,"('on', 'Cap', ""'n"")",830340.9892338152
325,"('at', 'Cap', ""'n"")",829964.1169448108
326,"('it', 'Cap', ""'n"")",829506.0146510139
327,"('that', 'Cap', ""'n"")",829390.2530444121
328,"('do', 'Cap', ""'n"")",829284.0917391476
329,"('button', 'Bright', 'be')",827001.3948452073
330,"('Gran', ""'dad"", '')",826343.1059786492
331,"('dingle', 'bell', 'and')",820312.8077878673
332,"('button', 'Bright', 'but')",820276.034638872
333,"('the', 'twentieth', 'century')",815277.8680256727
334,"('Gran', ""'dad"", ""'s"")",812928.5075716666
335,"('not', 's', ""'pose"")",811926.2669947374
336,"(""'n"", 'Bill', 'but')",809780.5482906591
337,"('button', 'Bright', 'there')",808927.8038375854
338,"('button', 'Bright', 'the')",806203.8888221701
339,"('two', 'or', 'three')",804409.5698056936
340,"('button', 'Bright', 'to')",797272.9218424903
341,"('the', 'Wicked', 'Witch')",793655.9480994622
342,"('button', 'Bright', 'say')",792200.2139831925
343,"('button', 'Bright', 'do')",791506.7373010434
344,"('button', 'Bright', 'that')",790380.8269995712
345,"('button', 'Bright', 'have')",789870.2548507715
346,"('button', 'Bright', 'he')",789860.3963970165
347,"('to', 'button', 'Bright')",789795.1746204876
348,"('button', 'Bright', 'you')",789786.524146411
349,"('be', 'button', 'Bright')",789614.4296458121
350,"('that', 'button', 'Bright')",789557.3844469892
351,"('clapp', 'her', 'hand')",788337.7193100519
352,"('Tin', 'Woodman', 'I')",787416.814105098
353,"('many', 'year', 'ago')",787363.3871481622
354,"('even', 'Mary', 'Louise')",784208.3686345525
355,"('Tin', 'Woodman', 'but')",778944.3414985095
356,"('Mary', 'Louise', 'who')",778459.9972685694
357,"('Nick', 'Chopper', 'the')",778384.7579023353
358,"('the', 'high', 'Coco')",778028.6933316957
359,"('Mary', 'Louise', 'with')",776041.4668810655
360,"('Mary', 'Louise', 'the')",775248.4599915177
361,"(""'n"", 'Bill', 'I')",775001.4112117608
362,"('Mary', 'Louise', 'have')",771851.6945696209
363,"('Tin', 'Woodman', 'we')",771622.9867844571
364,"(""'n"", 'Bill', 'who')",771149.9260026406
365,"('eleven', 'year', 'old')",770830.323396171
366,"('Tin', 'Woodman', 'the')",768630.611329461
367,"('Tin', 'Woodman', ""'s"")",767787.2707218258
368,"('bread', 'and', 'cheis')",767203.5087191545
369,"('when', 'Mary', 'Louise')",764282.393746717
370,"('Mary', 'Louise', 'go')",764267.9962410019
371,"(""'n"", 'Bill', 'ask')",764229.9184893351
372,"('Mary', 'Louise', 'tell')",763629.9231419228
373,"('Dear', 'i', 'exclaim')",760642.942943535
374,"('Mary', 'Louise', 'be')",760472.5212399119
375,"('reply', 'Mary', 'Louise')",758818.7975829567
376,"('of', 'Coo-ee', 'oh')",758424.8764512128
377,"(""'n"", 'Bill', 'look')",757403.5228899696
378,"('here', 'Mary', 'Louise')",756771.0598866217
379,"(""'n"", 'Bill', 'the')",756607.6608113266
380,"('Mary', 'Louise', '')",756246.6085001423
381,"('and', 'slept', 'soundly')",755962.6148590515
382,"('Mary', 'Louise', 'I')",755631.446949707
383,"('block', 'of', 'marble')",755431.6015535742
384,"('Tin', 'Woodman', 'have')",755246.0406728311
385,"('Tin', 'Woodman', 'in')",753403.9142599037
386,"('be', 'Mary', 'Louise')",753285.6290773267
387,"('Mary', 'Louise', 'but')",752356.7599444235
388,"('girl', 'Mary', 'Louise')",752056.5680664869
389,"(""'n"", 'Bill', '')",751588.4289111777
390,"('as', 'Mary', 'Louise')",751285.8325364763
391,"('his', 'traveling', 'machine')",751185.1659789887
392,"('so', 'Mary', 'Louise')",751051.531058808
393,"('Mary', 'Louise', 'we')",750289.1168407951
394,"('that', 'Mary', 'Louise')",750179.8528411314
395,"('at', 'Mary', 'Louise')",750163.7051959787
396,"('Tin', 'Woodman', 'be')",749838.8597128887
397,"('Mary', 'Louise', 'and')",748850.3911840743
398,"('but', 'Mary', 'Louise')",747541.511119544
399,"('Mary', 'Louise', 'to')",747290.3363400513
400,"('Tin', 'Woodman', 'to')",747187.9405358599
401,"('a', 'Tin', 'Woodman')",747060.4455709741
402,"('Mary', 'Louise', 'do')",746890.6184931379
403,"('Tin', 'Woodman', 'that')",746539.4936299586
404,"('Tin', 'Woodman', 'you')",745631.3612521418
405,"('Mary', 'Louise', 'it')",745092.5762564586
406,"('Mary', 'Louise', 'no')",744903.2482352813
407,"('Colonel', 'Hathaway', ""'s"")",744667.5736219692
408,"('i', 'Mary', 'Louise')",744659.565844854
409,"('Mary', 'Louise', 'will')",744426.6209787495
410,"('Mary', 'Louise', 'can')",743881.7895977922
411,"('with', 'Mary', 'Louise')",743732.259137955
412,"('you', 'Mary', 'Louise')",743664.4995619709
413,"('Mary', 'Louise', 'as')",743567.6708164068
414,"('Mary', 'Louise', 'he')",743386.586040404
415,"('it', 'Mary', 'Louise')",743105.316258426
416,"('Mary', 'Louise', 'say')",743090.1140894854
417,"(""'n"", 'Bill', 'if')",742986.9738474251
418,"('and', 'Mary', 'Louise')",742982.3844980523
419,"('Mary', 'Louise', 'you')",742930.0455331494
420,"('to', 'Mary', 'Louise')",742845.5297346035
421,"('of', 'Mary', 'Louise')",742768.2933208621
422,"('Mary', 'Louise', 'that')",742591.6491203372
423,"('Mary', 'Louise', 'she')",742421.5045643344
424,"('Mary', 'Louise', 'in')",742029.4675595522
425,"('Mary', 'Louise', 'for')",741975.2753389225
426,"('for', 'Mary', 'Louise')",741975.2753389225
427,"(""'n"", 'Bill', 'get')",741758.518574533
428,"(""'n"", 'Bill', 'with')",741596.1597544966
429,"('satisfy', 'his', 'hunger')",739692.0830746389
430,"(""'n"", 'Bill', 'we')",739688.4718017878
431,"(""'n"", 'Bill', 'and')",739221.4550971651
432,"(""'n"", 'Bill', 'to')",738170.5848051723
433,"(""'n"", 'Bill', 'as')",738124.008906288
434,"(""'n"", 'Bill', 'say')",737256.7700673558
435,"(""'n"", 'Bill', 'have')",734333.0983838633
436,"(""'n"", 'Bill', 'she')",733028.4417332206
437,"(""'n"", 'Bill', 'so')",732763.2165939073
438,"(""'n"", 'Bill', 'a')",731702.0859218504
439,"(""'n"", 'Bill', 'be')",731606.2879593206
440,"(""'n"", 'Bill', 'that')",730918.72950996
441,"(""'n"", 'Bill', 'in')",730592.237695032
442,"(""'n"", 'Bill', 'not')",730347.6664554704
443,"(""'n"", 'Bill', 'do')",730220.5359591625
444,"(""'n"", 'Bill', 'it')",730164.0374019636
445,"(""'n"", 'Bill', 'you')",730109.9879875043
446,"(""'n"", 'Bill', 'for')",730037.0496388591
447,"(""'n"", 'Bill', 'they')",729925.6273852478
448,"(""'n"", 'Bill', 'he')",729904.7981442084
449,"('ask', 'Prince', 'Marvel')",726700.8909964575
450,"('I', '', 'do')",719969.7290566296
451,"('Dr', 'Leete', 'but')",712814.534358783
452,"('in', 'quick', 'succession')",712032.9740890651
453,"('Coo-ee', 'oh', 'be')",702874.7876579767
454,"('Santa', 'Claus', 'find')",698398.4031002893
455,"('the', 'electric', 'tube')",692429.0502502703
456,"('book', 'of', 'record')",686279.2443733895
457,"(""'"", 'll', 'bet')",686022.2886240365
458,"('Uncle', 'Henry', 'and')",682782.2581329724
459,"('the', 'black', 'Sheep')",682335.9455947581
460,"('the', 'Pink', 'Pearl')",679447.8076434885
461,"('mrs', 'Yoop', ""'s"")",671314.2392893207
462,"('s', ""'pose"", 'you')",660829.0018611391
463,"('ask', 'Aunt', 'Em')",659720.6574103293
464,"('wave', 'her', 'wand')",651872.536488528
465,"('in', '-', 'law')",651033.5335599167
466,"('the', 'prime', 'minister')",649396.756378311
467,"('O', ""'"", 'Gorman')",648254.9230359966
468,"('and', 'Aunt', 'Em')",640109.3505042447
469,"('go', 'somewhere', 'else')",633742.4473077027
470,"('answer', 'Prince', 'Marvel')",631631.4602287739
471,"('soon', 'as', 'possible')",630963.7589270204
472,"('heave', 'a', 'deep')",628336.5923374814
473,"('the', 'sandy', 'beach')",628320.5994133493
474,"('the', 'Liberty', 'Bond')",627164.9695452544
475,"('John', 'and', 'Michael')",622452.0540162465
476,"('', 'Will', 'not')",610454.2185503475
477,"('Emerald', 'city', 'where')",604355.6795362502
478,"('resume', 'their', 'journey')",603598.0582730358
479,"('', 'hai', 'not')",595788.1897854259
480,"('bow', 'low', 'before')",590543.6992688621
481,"('than', 'anything', 'else')",582589.4419294918
482,"('record', 'of', 'event')",580673.5237295156
483,"('Powder', 'of', 'life')",576034.6811189672
484,"('Queen', 'Cor', 'who')",575764.9714571182
485,"('first', 'and', 'Foremost')",572670.1204238237
486,"('', 'Ai', 'not')",572576.1212209127
487,"('say', 'Uncle', 'Henry')",568947.5919072485
488,"('seem', 'to', 'me')",561704.0479483597
489,"('the', 'Chief', 'Steward')",560089.0867776874
490,"('Ki', 'of', 'Twi')",558123.7456599773
491,"('her', 'suit', 'case')",555530.7327425341
492,"('her', 'silver', 'wand')",554755.6532125145
493,"('pum', 'Je', 'be')",554455.4108174767
494,"('I', ""'ve"", 'heard')",553753.0168866811
495,"('little', 'Kansas', 'girl')",552100.2530305985
496,"('Roquat', 'the', 're')",549458.7301525119
497,"('in', 'mid', 'air')",545913.6164028906
498,"('the', 'Wooden', 'Sawhorse')",543921.1631423876
499,"('reply', 'Prince', 'Marvel')",543236.9622247439
500,"('the', 'Tin', 'Owl')",540682.9161562511
501,"('you', ""'"", 'll')",534192.333306052
502,"('metal', 'Monarch', 'and')",517071.7588343803
503,"('O', 'Gorman', 'have')",506134.3394435862
504,"('army', 'of', 'Oogaboo')",502859.2294401442
505,"('more', 'or', 'less')",502811.0254932028
506,"('hold', 'on', 'tight')",498497.16662346927
507,"('his', 'wooden', 'leg')",497472.0157302072
508,"('six', 'o', ""'"")",496619.2267402482
509,"('in', 'every', 'direction')",495397.3996624953
510,"('Jason', 'Jones', 'be')",492961.32463789295
511,"('there', 'be', 'no')",486416.28491994535
512,"('pum', 'Je', 'have')",485432.46439479117
513,"('', 'be', 'not')",484204.89410690835
514,"('o', ""'"", 'yer')",480000.4866328461
515,"('five', 'or', 'six')",476323.8652908948
516,"('', 'have', 'not')",474178.4422943893
517,"('bell', 'and', 'cockle')",473708.5894000326
518,"('a', 'good', 'deal')",472907.8031581179
519,"('', 'shan', 'not')",472449.8170280139
