,trigram,chi-sq
64,"('this', 'colour', '')",185967.61703354047
65,"('up', 'Wake', 'i')",183540.99206170632
66,"('that', ""'s"", 'shit')",181694.63364603388
67,"('without', 'you', 'baby')",171529.0458242947
68,"('this', 'opportunity', 'come')",161937.5551000707
69,"('two', 'or', 'three')",156521.00736734737
70,"('y', ""'"", 'all')",151657.61407985457
71,"('the', 'proprietary', 'estate')",150241.97459203328
72,"('music', 'the', 'moment')",150025.18156929823
73,"('one', 'shot', 'do')",148263.18740045038
74,"('a', 'few', 'minute')",147802.75096566405
75,"('now', 'you', 'wannon')",145995.14853938622
76,"('drink', 'and', 'drive')",145384.6042138597
77,"(""'"", ""'"", 'yes')",141477.63754792404
78,"('cross', 'the', 'road')",139141.74252584975
79,"('i', 'half', 'way')",128284.70275652752
80,"('further', 'then', 'this')",127821.24926934518
81,"('hundred', 'and', 'fifty')",122734.73947809878
82,"('you', 'better', 'lose')",121721.71785043561
83,"('across', 'the', 'road')",112776.47892369614
84,"(""'I"", 'be', 'sorry')",109854.99840132623
85,"('a', 'police', 'officer')",96000.74967442965
86,"('i', 'up', 'inside')",95622.39689717637
87,"('his', 'lordship', ""'s"")",95503.69064067789
88,"('I', '', 'do')",95440.11010282322
89,"('beside', 'the', 'grave')",88279.43649228063
90,"('road', 'in', 'front')",87733.75738322572
91,"('moment', 'you', 'own')",81584.77722308076
92,"('shot', 'do', 'not')",81028.96110523626
93,"('star', 'at', 'i')",78301.61983924964
94,"('smil', 'at', 'i')",78245.4709603794
95,"('as', 'soon', 'as')",77786.95143380886
96,"('save', 'i', 'from')",77580.9652707755
97,"('do', 'not', 'know')",75713.86557198345
98,"('year', 'of', 'age')",75292.61169771063
99,"('die', 'for', 'you')",74026.30112952675
100,"('his', 'printing', 'house')",71642.25567800042
101,"(""'s"", 'shit', 'you')",71039.78682004687
102,"('good', 'deal', 'of')",69494.55950996913
103,"('in', 'public', 'affair')",66897.89934502418
104,"('for', 'her', 'life')",66723.49211449693
105,"('in', 'front', 'of')",66716.27141702098
106,"('see', 'you', 'cry')",66230.9049900915
107,"('and', 'sat', 'down')",65111.86231117242
108,"('and', 'she', 'fight')",63879.89130681647
109,"('mister', 'Jackson', 'I')",62752.241602608
110,"('a', 'few', 'day')",62698.026418776026
111,"('so', 'beautiful', 'and')",61397.79361728492
112,"('walk', 'in', 'front')",59672.92800516975
113,"('be', 'someone', 'get')",55815.61244591748
114,"('came', 'to', 'me')",55290.3294598624
115,"('do', 'not', 'remember')",54947.44816258257
116,"('do', 'not', 'care')",54767.105498879064
117,"('as', 'well', 'as')",54383.40291315497
118,"('the', 'little', 'girl')",54318.27231832601
119,"('my', 'only', 'wish')",54147.27821181088
120,"('', 'be', 'not')",52044.41291150592
121,"('do', 'not', 'miss')",49266.781718858154
122,"('do', 'not', 'need')",48323.888563021246
123,"('can', 'you', 'moot')",47665.384631825444
124,"('', 'have', 'not')",46755.685349213265
125,"('not', 'run', 'from')",44706.498709052874
126,"('be', 'sorry', 'mister')",44400.7784983406
127,"('', 'will', 'not')",43669.311983197586
128,"('you', 'smile', 'so')",43089.10336875738
129,"('someone', 'get', 'the')",42716.40015883279
130,"('do', 'not', 'run')",42587.193216744854
131,"('never', 'drink', 'and')",41714.48581740495
132,"('do', 'not', 'like')",41484.19676596965
133,"('her', 'life', 'as')",40403.76980831753
134,"('the', 'little', 'boy')",40327.945166864076
135,"('appear', 'to', 'me')",39122.527911561
136,"('the', 'second', 'car')",38495.55369123639
137,"('young', 'man', 'who')",38175.210696398775
138,"('for', 'no', 'reason')",37348.57556029125
139,"('life', 'as', 'she')",37311.834797821175
140,"('do', 'not', 'think')",37101.516776747136
141,"('a', 'few', 'year')",36903.519433459616
142,"('for', 'a', 'moment')",36254.08346393056
143,"('you', ""'"", 'll')",36240.73836032032
144,"('never', 'let', 'it')",36005.78839283174
145,"('a', 'young', 'man')",35436.73058804765
146,"(""'s"", 'that', 'sound')",35348.70851253746
147,"('new', 'York', 'and')",35046.48195642905
148,"('only', 'get', 'one')",35041.807047098235
149,"('kill', 'i', 'with')",34895.47693703884
150,"('country', 'that', ""'s"")",34610.539352660526
151,"('mister', 'Jackson', 'be')",34219.64554811254
152,"('you', 'partner', ""'s"")",34141.01605030409
153,"('for', 'that', 'purpose')",33294.67494866489
154,"('I', 'say', ""'I"")",32867.1972483511
155,"('printing', 'house', 'I')",32370.51281778257
156,"('try', 'to', 'stop')",32054.447749430972
157,"('here', 'without', 'you')",32043.01983590777
158,"('for', 'you', 'government')",31952.848591089245
159,"('do', 'not', 'matter')",31831.98270303633
160,"('a', 'great', 'deal')",31597.67851088367
161,"('write', 'and', 'publish')",30508.09880108627
162,"('I', '', 'can')",30476.276698683447
163,"('a', 'long', 'time')",30113.418406520006
164,"('come', 'once', 'in')",29696.98649898115
165,"('give', 'i', 'reason')",29431.617420664552
166,"('you', 'better', 'never')",29004.129909233776
167,"('do', 'not', 'want')",28261.75623432441
168,"('piece', 'of', 'paper')",27294.626582939665
169,"('to', 'pick', 'up')",26817.008543405966
170,"('arrfourth', 'will', 'at')",26773.85731120929
171,"('for', 'you', 'country')",26233.857237411514
172,"('the', 'printing', 'house')",26144.230562857116
173,"('we', ""'"", 'll')",25686.68264422152
174,"('you', 'baby', 'but')",25651.400168788856
175,"('baby', 'but', 'you')",25634.38910516489
176,"('waiting', 'for', 'you')",25397.226133861957
177,"(""'"", 'he', 'say')",25179.03712818348
178,"('a', 'pretty', 'good')",24301.37942077344
179,"('say', ""'I"", 'be')",24021.033389742865
180,"('and', 'wild', 'so')",23949.691962180506
181,"('into', 'my', 'hand')",23511.77203440093
182,"('so', 'far', 'as')",23483.259482833295
183,"('want', 'to', 'know')",23451.17304630716
184,"('after', 'some', 'time')",23252.6407542942
185,"('it', '', 'do')",22779.7708410167
186,"('I', '’ve', 'get')",22678.99025493268
187,"('you', 'kill', 'i')",22311.670685215595
188,"('let', 'i', 'know')",22266.422693483797
189,"('with', 'you', 'smile')",21845.24493848558
190,"(""'s"", 'my', 'job')",21553.027948309787
191,"('you', 'moot', 'i')",21169.663886769566
192,"('about', 'this', 'time')",20973.907798152406
193,"('the', 'king', ""'s"")",20405.638285663874
194,"('he', '', 'do')",20385.130952528383
195,"('we', 'be', 'warrior')",20291.462665507686
196,"(""'"", 'cause', 'we')",20101.212001410164
197,"(""'"", 'yes', 'I')",19615.073682092694
198,"('as', 'long', 'as')",19491.28825319441
199,"('at', 'liberty', 'to')",18998.15149325386
200,"('he', 'say', ""'but"")",18949.191871278374
201,"('into', 'the', 'cemetery')",18886.598637024726
202,"('we', '', 'do')",18459.72237722757
203,"('great', 'deal', 'of')",18378.026633689475
204,"('do', 'not', 'see')",18112.299992005414
205,"('so', 'bad', 'it')",18008.386967620878
206,"('to', 'quicke', 'my')",17533.370213562153
207,"('that', '', 'do')",17061.900090894516
208,"(""'"", 'yes', ""'"")",16997.49652242683
209,"('you', '', 'do')",16935.451459795637
210,"('they', '', 'do')",16777.076006347135
211,"('to', 'blow', 'this')",16652.650927536786
212,"('they', 'do', 'not')",16361.913706522677
213,"('we', '', 'can')",16147.09655551926
214,"('get', 'the', 'best')",15908.936789911919
215,"('do', 'not', 'say')",15756.505036401393
216,"('not', 'miss', 'you')",15573.528205012322
217,"('take', 'notice', 'of')",15325.124253551172
218,"('look', 'at', 'i')",15314.643009248392
219,"('do', 'not', 'have')",15307.244391151504
220,"('do', 'not', 'you')",15278.536794645643
221,"('I', 'do', 'not')",15209.658163405977
222,"('we', 'do', 'not')",15200.278420274437
223,"('let', 'it', 'go')",15128.999855377706
224,"('he', 'do', 'not')",15119.382536936302
225,"('there', 'be', 'no')",15040.828626492994
226,"('there', ""'s"", 'just')",14985.066904282114
227,"('in', 'a', 'lifetime')",14898.892622779838
228,"('you', 'do', 'not')",14847.938003417157
229,"(""'"", ""'"", 'Oh')",14682.431258509028
230,"('give', 'i', 'a')",14478.35063454646
231,"('minute', 'and', 'then')",14356.681721779505
232,"('I', ""'"", 'll')",14296.488895660908
233,"('the', 'next', 'day')",14011.50123602277
234,"('you', 'to', 'quicke')",13792.62704989652
235,"('the', 'same', 'time')",13681.195070308222
236,"('the', 'young', 'man')",13299.72440361387
237,"('he', ""'"", 'll')",13269.629069892919
238,"('all', 'right', ""'"")",13213.619782452284
239,"('you', 'country', 'that')",13187.31320987804
240,"('oblig', 'will', 'to')",12872.29947088639
241,"('you', 'so', 'bad')",12714.211034883514
242,"('time', 'or', 'other')",12710.367756969805
243,"('be', 'right', 'here')",12471.585965937733
244,"('i', 'a', 'lift')",12319.7362657436
245,"('front', 'of', 'i')",12297.622622430072
246,"('I', 'look', 'at')",12256.295021850561
247,"('very', 'pale', 'and')",12131.296364858103
248,"('can', 'not', 'go')",11907.912095229345
249,"('a', 'lot', 'of')",11728.790393330539
250,"('you', 'only', 'get')",11582.884102223476
251,"(""'"", 'll', 'be')",11519.197654736972
252,"('for', 'some', 'time')",10821.27609190551
253,"('bad', 'it', ""'s"")",10773.830968439257
254,"('be', 'very', 'kind')",10597.268134812437
255,"('be', 'here', 'without')",10560.577253323812
256,"('he', 'smil', 'at')",10546.360633074877
257,"(""'"", 'I', 'say')",10409.905861992684
258,"('in', 'a', 'few')",10355.661475309847
259,"('some', 'time', 'or')",10326.966396888423
260,"('can', 'not', 'find')",9994.814850140257
261,"('can', 'not', 'see')",9886.92383222267
262,"('at', 'the', 'same')",9745.543487524707
263,"('the', 'centre', 'of')",9442.606843984688
264,"('a', 'number', 'of')",9264.955562389156
265,"('not', 'go', 'any')",9113.816113447236
266,"('stop', 'the', 'car')",9074.661514150548
267,"('you', 'chance', 'to')",9021.873428750354
268,"('as', 'much', 'as')",8855.228380537637
269,"('now', 'and', 'then')",8746.459625018706
270,"('at', 'the', 'university')",8693.84529365756
271,"('the', 'end', 'of')",8664.904300184884
272,"('the', 'side', 'of')",8552.852517034642
273,"('young', 'man', 'of')",8497.859062908308
274,"('be', 'able', 'to')",8454.234708656702
275,"('the', 'first', 'car')",8424.1687779513
276,"('face', 'be', 'very')",8346.054817583838
277,"('in', 'the', 'evening')",8283.946805553587
278,"('now', 'you', 'want')",8179.528395851067
279,"('be', 'all', 'right')",8147.231280463397
280,"('tho', ""'"", 'I')",8100.034352972191
281,"('for', 'a', 'few')",8006.400104528046
282,"('I', 'think', 'it')",7930.997424258365
283,"('tho', ""'"", 'he')",7899.924885029402
284,"('you', '', 'can')",7899.592226491174
285,"('the', 'middle', 'of')",7896.076601644406
286,"('every', 'day', 'I')",7721.163436392616
287,"('of', 'great', 'use')",7648.450244264123
288,"('the', 'same', 'way')",7641.633242958005
289,"('the', 'driver', 'of')",7615.327692760973
290,"('centre', 'of', 'the')",7540.962346663338
291,"('he', 'say', ""'"")",7477.622083032928
292,"('he', '', 'can')",7362.158355747944
293,"('go', 'you', 'only')",7132.322043822774
294,"('if', 'you', 'like')",6840.214089686362
295,"('I', 'think', 'perhaps')",6592.8535250258765
296,"('the', 'rest', 'of')",6570.799721342906
297,"('and', 'tho', ""'"")",6551.932144888371
298,"('by', 'the', 'side')",6389.373728453111
299,"('he', 'look', 'at')",6326.892685209054
300,"('look', 'at', 'the')",6293.3659154289935
301,"('look', 'at', 'he')",6253.968451448612
302,"('side', 'of', 'the')",6180.026767419448
303,"('in', 'you', 'eye')",6155.720045515559
304,"('I', 'can', 'not')",6103.542574461337
305,"('be', 'go', 'down')",6079.360422770708
306,"('be', 'the', 'champion')",6061.875253010416
307,"('the', 'art', 'of')",6055.717694749117
308,"('I', 'just', 'want')",5933.444315100344
309,"('in', 'order', 'to')",5922.282992841271
310,"('the', 'loss', 'of')",5827.1592464692085
311,"('one', 'of', 'the')",5797.879388950797
312,"('for', 'the', 'sake')",5725.648899349927
313,"('the', 'best', 'of')",5696.217999925736
314,"('I', 'think', 'about')",5669.980143267774
315,"('in', 'my', 'mind')",5667.94814523453
316,"('the', 'use', 'of')",5653.451810307835
317,"('I', 'propo', 'will')",5645.953450099398
318,"('in', 'the', 'middle')",5589.1884381878435
319,"('the', 'conduct', 'of')",5564.754874855981
320,"('but', 'my', 'father')",5548.892694226315
321,"('if', 'we', 'can')",5516.980137602753
322,"('will', 'to', 'me')",5513.216928959645
323,"('the', 'best', 'the')",5484.841515365205
324,"('the', 'sake', 'of')",5475.109239300236
325,"('he', 'can', 'not')",5467.342707968421
326,"('there', 'be', 'two')",5427.848187060004
327,"('of', 'the', 'World')",5383.804946065252
328,"('Warrior', 'of', 'the')",5383.80494606525
329,"('in', 'the', 'music')",5368.448091842777
330,"('the', 'advantage', 'of')",5348.621372005821
331,"('the', 'beginning', 'of')",5310.914742606481
332,"('do', 'you', 'mean')",5296.47776409015
333,"('be', 'oblig', 'will')",5269.953275044772
334,"('want', 'you', 'so')",5253.634365462421
335,"('refus', 'will', 'to')",5230.852111090307
336,"('his', 'face', 'be')",5057.184763641586
337,"('I', 'can', 'see')",4992.806996104066
338,"('of', 'the', 'road')",4985.703615181141
339,"('it', ""'s"", 'time')",4948.155969382951
340,"('it', 'be', 'thotch')",4875.528570344037
341,"('of', 'the', 'province')",4862.922542153044
342,"('the', 'defense', 'of')",4836.135181524273
343,"('can', 'not', 'be')",4825.405736960113
344,"('a', 'acquaintance', 'with')",4813.776833376894
345,"('you', 'want', 'to')",4788.104925074598
346,"('away', 'all', 'of')",4761.978982790646
347,"('at', 'that', 'time')",4738.441838184661
348,"('then', 'I', 'ask')",4683.159231840428
349,"('the', 'management', 'of')",4628.934117520913
350,"('br', 'i', 'to')",4620.140930238708
351,"('I', 'say', ""'"")",4569.971946928662
352,"('part', 'of', 'the')",4519.23589826528
353,"('driver', 'of', 'the')",4512.450214616116
354,"('the', 'practice', 'of')",4485.689214921225
355,"('from', 'the', 'side')",4477.80492103968
356,"('on', 'the', 'subject')",4460.282431772374
357,"('front', 'of', 'the')",4435.142156702792
358,"('but', 'no', 'one')",4426.094287790675
359,"('his', 'job', 'and')",4409.544447203969
360,"('about', 'the', 'accident')",4408.560137548381
361,"('in', 'you', 'eyes')",4406.722390667338
362,"('I', 'have', 'since')",4398.35242111784
363,"('the', 'success', 'of')",4384.51158982427
364,"('the', 'government', 'of')",4353.549994429766
365,"('have', 'got', 'to')",4347.907975672615
366,"('this', 'I', 'want')",4330.922658869275
367,"('the', 'name', 'of')",4309.19157558017
368,"(""'"", 'what', ""'s"")",4271.30819897123
369,"('the', 'hand', 'of')",4268.60574052368
370,"('the', 'service', 'of')",4266.5374075942
371,"('soon', 'as', 'I')",4249.829646836247
372,"('of', 'my', 'life')",4231.4589867673785
373,"('look', 'what', 'be')",4190.22448585075
374,"('the', 'back', 'of')",4175.161554385686
375,"('the', 'mean', 'of')",4161.45523675967
376,"('propo', 'will', 'to')",4143.893435437689
377,"('the', 'head', 'of')",4135.923619907906
378,"('I', 'just', 'know')",4132.528730725236
379,"('into', 'the', 'hand')",4131.816752570735
380,"('it', 'seem', 'that')",4115.183565344441
381,"('there', 'be', 'a')",4114.028150496796
382,"('I', 'be', 'sure')",4110.257287369385
383,"('of', 'the', 'assembly')",4042.554432898789
384,"(""'s"", 'my', 'only')",4012.723883594771
385,"('the', 'time', 'of')",3982.184305136271
386,"('in', 'the', 'morning')",3965.9770171926766
387,"('see', 'a', 'man')",3941.0704325633283
388,"('best', 'of', 'you')",3938.872077723452
389,"('yourself', 'in', 'the')",3926.2047960537816
390,"('say', 'we', '')",3903.6128110705554
391,"('the', 'business', 'of')",3902.768200193964
392,"('the', 'governor', ""'s"")",3876.4085106616853
393,"(""'"", 'I', '')",3869.175850793033
394,"('have', 'no', 'other')",3861.8814361173645
395,"('of', 'his', 'own')",3829.258615756933
396,"('sure', 'that', 'he')",3798.304813664947
397,"('away', 'from', 'the')",3797.534443166465
398,"('because', 'they', 'be')",3787.936327013413
399,"('of', 'the', 'town')",3768.9516252667236
400,"('be', 'bear', 'in')",3751.477731797261
401,"('say', 'I', 'think')",3675.114391628985
402,"('the', 'two', 'car')",3656.2126214167197
403,"('but', 'I', 'think')",3556.1318383431217
404,"('the', 'mean', 'time')",3538.7824504295354
405,"('thro', ""'"", 'the')",3528.442468500458
406,"('a', 'man', 'who')",3516.3506037279703
407,"('of', 'the', 'same')",3504.831267375789
408,"('on', 'the', 'whole')",3504.0279510241157
409,"('and', 'his', 'face')",3495.7268538790127
410,"('in', 'the', 'province')",3429.4887150855184
411,"('out', 'of', 'his')",3422.0155533133134
412,"('what', ""'s"", 'that')",3421.162520760628
413,"('to', 'look', 'at')",3390.4317226123267
414,"('a', 'moment', 'I')",3352.1993636865
415,"('it', 'appear', 'will')",3278.931426934602
416,"('you', 'own', 'it')",3257.45620992189
417,"('if', 'you', 'can')",3250.927008539848
418,"('in', 'the', 'world')",3241.74086332029
419,"(""'"", ""'"", 'what')",3234.9284442446865
420,"('at', 'this', 'time')",3233.0309476344423
421,"('you', 'cry', 'I')",3202.3252971553047
422,"('own', 'it', 'you')",3198.9407868342746
423,"('up', 'before', 'I')",3198.640272701273
424,"('tell', 'i', 'he')",3184.352971457009
425,"('I', 'be', 'sorry')",3169.36780525011
426,"('I', 'think', 'you')",3168.8384011891108
427,"('of', 'the', 'world')",3127.4589588145022
428,"('a', 'account', 'of')",3113.2925132049972
429,"('account', 'of', 'the')",3096.7348274403394
430,"('in', 'the', 'assembly')",3087.489205390921
431,"('car', ""'"", ""'"")",3059.3003332778962
432,"('as', 'I', 'can')",3050.961649140032
433,"('for', 'the', 'purpose')",3027.61841035192
434,"('in', 'the', 'same')",2986.7597540274865
435,"('it', 'you', 'better')",2986.3845642240194
436,"('end', 'of', 'the')",2958.7930943758593
437,"(""'"", 'I', 'think')",2943.324701022396
438,"('out', 'of', 'the')",2939.54814840508
439,"('employ', 'will', 'in')",2925.9527911450136
440,"('of', 'the', 'bed')",2882.170714065405
441,"('yes', ""'"", 'I')",2871.4932476545364
442,"('on', 'account', 'of')",2812.4518679024504
443,"('at', 'the', 'door')",2807.282679690008
444,"('of', 'the', 'first')",2796.3978326229026
445,"('into', 'the', 'car')",2775.6590406691034
446,"('I', 'think', 'he')",2761.105382976504
447,"('on', 'the', 'same')",2733.8846341632106
448,"('he', 'give', 'i')",2717.098815797537
449,"('but', 'I', '')",2704.8773262774007
450,"('I', 'need', 'to')",2698.4815437442444
451,"('once', 'in', 'a')",2697.2851879576715
452,"('be', 'a', 'police')",2682.64537487477
453,"('of', 'the', 'car')",2672.3258113084557
454,"('it', ""'s"", 'my')",2659.910046784408
455,"('I', 'be', 'trouble')",2656.000417898547
456,"('be', 'propo', 'will')",2646.463279260153
457,"('I', 'want', 'to')",2643.7040900270863
458,"('I', 'want', 'you')",2642.4444856428026
459,"('time', 'to', 'time')",2639.281360289329
460,"('to', 'talk', 'to')",2621.424798573147
461,"('accord', 'to', 'the')",2581.328863401243
462,"('get', 'into', 'the')",2558.0593964153945
463,"('most', 'of', 'the')",2554.388449207046
464,"('that', ""'s"", 'all')",2540.229596483321
465,"('for', 'a', 'long')",2517.006089876061
466,"('rest', 'of', 'the')",2504.904278740318
467,"('I', 'be', 'afray')",2495.9458380780684
468,"('of', 'the', 'virtue')",2476.7095109321817
469,"('I', 'suppose', 'it')",2465.8521767908974
470,"('all', 'over', 'the')",2429.819922322966
471,"('of', 'the', 'people')",2417.5896847791278
472,"('front', 'of', 'he')",2416.458063195103
473,"('to', 'tell', 'i')",2382.302799003735
474,"('I', 'shall', 'have')",2367.6603356186138
475,"('it', 'to', 'me')",2356.416644408626
476,"('I', 'think', 'this')",2353.116070590742
477,"('that', 'be', 'why')",2337.5979251723634
478,"('all', 'the', 'time')",2326.945950283082
479,"('not', 'know', 'but')",2325.940299470547
480,"('in', 'the', 'house')",2324.244272231209
481,"('no', 'one', 'have')",2313.898655082926
482,"('the', 'other', 'car')",2306.201094580772
483,"('we', 'have', 'no')",2286.4748312180905
484,"('can', 'you', 'see')",2272.3985973677004
485,"('no', 'one', 'will')",2256.7543216608956
486,"('i', 'reason', 'to')",2252.947862095406
487,"('from', 'time', 'to')",2224.951675020733
488,"('not', 'want', 'to')",2210.611740639993
489,"('at', 'the', 'time')",2206.4537940438645
490,"('in', 'the', 'street')",2200.694243977588
491,"('and', 'after', 'some')",2189.5081763488647
492,"('at', 'the', 'end')",2189.4846203299626
493,"('and', 'I', 'think')",2184.75321713016
494,"('of', 'the', 'accident')",2181.359372609611
495,"('a', 'opportunity', 'of')",2159.858585455057
496,"('because', 'of', 'the')",2151.670553043747
497,"('what', 'be', 'go')",2149.420179899633
498,"('but', 'I', 'have')",2128.566852631211
499,"('a', 'moment', 'he')",2128.1630319549186
500,"('of', 'the', 'other')",2125.429739987079
501,"('there', 'be', 'one')",2118.4090690701946
502,"('of', 'the', 'company')",2106.181699017426
503,"('which', 'I', 'have')",2104.1999749995625
504,"('when', 'I', 'have')",2096.108255974916
505,"('that', 'I', 'have')",2081.9766238044162
506,"('I', 'have', 'never')",2066.7193825517934
507,"('I', 'think', 'I')",2060.3942708710074
508,"('the', 'road', 'and')",2052.6954205010675
509,"('which', 'I', 'shall')",2048.579695299966
510,"('I', 'be', 'not')",2044.6723849575171
511,"('be', 'employ', 'will')",2032.7589584773016
512,"('that', 'he', 'may')",2028.8918534024262
513,"('it', 'be', 'not')",2027.097669473361
514,"('but', 'they', '')",2027.0730504537132
515,"('some', 'of', 'the')",2019.2558742053009
516,"('I', 'think', 'a')",2015.3030319797035
517,"('I', 'have', 'read')",2010.3913966610123
518,"('to', 'give', 'i')",2009.0225915976825
519,"('think', 'it', ""'s"")",2002.3692026552283
520,"('than', 'I', 'have')",1994.7389145356767
521,"('the', 'end', 'we')",1985.928910218759
522,"('think', 'it', 'be')",1980.7368972901886
523,"('I', 'think', 'the')",1973.5989998545786
524,"('there', ""'"", ""'"")",1956.3133487634657
525,"('one', 'of', 'they')",1954.5747311340515
526,"('hand', 'of', 'the')",1922.374338735518
527,"('wish', 'will', 'to')",1900.7089759697055
528,"('people', 'of', 'the')",1889.9934415810444
529,"('it', 'be', 'very')",1879.5248798739635
530,"('what', 'may', 'be')",1878.388713816293
531,"(""'"", 'do', 'you')",1878.1784488805372
532,"('of', 'the', 'time')",1865.0538181576508
533,"('much', 'of', 'the')",1860.2913945343764
534,"('in', 'my', 'way')",1851.2179128545786
535,"('it', 'may', 'be')",1835.414702048287
536,"('I', 'have', 'be')",1826.9302561188545
537,"('need', 'you', 'to')",1815.0223866173355
538,"('that', 'of', 'the')",1803.1818837363767
539,"('I', 'have', 'not')",1802.886573256097
540,"('in', 'the', 'way')",1770.5814242100396
541,"('I', 'tell', 'he')",1766.5293484370343
542,"('you', 'know', 'I')",1755.2115148099992
543,"('in', 'the', 'town')",1735.4857929545026
544,"('to', 'keep', 'his')",1721.237236943703
545,"('the', 'road', 'in')",1705.4767547326207
546,"('have', 'a', 'good')",1696.2197277668377
547,"('in', 'the', 'mean')",1673.856642821306
548,"('my', 'friend', 'and')",1672.5316012041321
549,"('be', 'move', 'to')",1670.586144297537
550,"('be', 'try', 'to')",1656.71440081698
551,"('I', 'ask', ""'"")",1650.5530570936319
552,"('i', 'to', 'life')",1646.1737707861205
553,"('in', 'the', 'first')",1639.3494375569583
554,"('that', 'there', 'be')",1631.9268494243227
555,"('but', 'there', 'be')",1628.5533631898268
556,"('I', 'have', 'a')",1621.0785072765707
557,"('I', '', 'have')",1613.874791522345
558,"('will', 'a', 'little')",1594.8359623380857
559,"('I', 'have', 'to')",1592.055541991996
560,"('as', 'I', 'have')",1586.1824579548593
561,"('the', 'roof', 'the')",1584.2610449881722
562,"('that', 'it', 'be')",1579.386803593757
563,"('one', 'of', 'his')",1579.337142002714
564,"('one', 'of', 'us')",1571.016737283577
565,"('be', 'the', 'same')",1569.7057529100402
566,"('the', 'music', 'the')",1566.7174345334408
567,"('in', 'case', 'of')",1559.7557442967325
568,"('I', 'try', 'to')",1546.6787265432224
569,"('of', 'my', 'friend')",1540.268680500809
570,"('he', 'say', 'he')",1506.272361036063
571,"('it', 'be', 'a')",1504.5253261722853
572,"('if', 'you', 'have')",1497.9552994315068
573,"('and', 'I', 'have')",1496.122423595029
574,"('when', 'I', 'be')",1485.304075680466
575,"('to', 'me', 'and')",1473.6768388915907
576,"('change', 'I', 'be')",1468.631387736866
577,"('I', 'begin', 'to')",1462.1697249072133
578,"('in', 'the', 'other')",1457.9792869535108
579,"('we', 'have', 'a')",1454.4562801768018
580,"('and', 'I', '')",1450.5333664265047
581,"('but', 'he', '')",1449.6375748896637
