,word_id,word,wordform
39,1067875,reallocations,"['reallocate', 'complications', 'exploration', 'recitations', 'reallocation']"
40,1544425,ethnographies,"['ethnographers', 'ethnography', 'photograph', 'ethnographical', 'ethnographer']"
41,1544502,violents,"['violently', 'violent', 'violence', 'violences']"
42,1546568,craming,"['crammer', 'crams', 'crammers', 'crammed', 'cram', 'cramming']"
43,1547763,flabbergasts,"['flabbergasting', 'flabbergast', 'flabbergasted']"
44,1547962,troted,"['trot', 'trotting', 'trotted', 'trotter', 'trotters', 'trots']"
45,1547996,skined,"['skin', 'skinniness', 'skinny', 'skinninesses', 'skinner', 'skinning', 'skinners', 'skinned', 'skins', 'skinnies']"
46,1548295,finalises,"['finalisation', 'finalisations', 'finalise']"
47,1548296,refocussed,"['refocusings', 'refocusing', 'becomes', 'recourse', 'refocus', 'rictus']"
48,1548298,refocussing,"['refocusings', 'refocusing', 'becomes', 'recourse', 'refocus', 'rictus']"
49,1548299,institutionalise,"['institutionally', 'institute', 'institutionalizing', 'institutionalizes', 'institutional', 'institution', 'institutionalize', 'instituted', 'institutionalized', 'institutes', 'institutions', 'instituting']"
50,1548300,institutionalises,"['institutionally', 'institute', 'institutionalizing', 'institutionalizes', 'institutional', 'institution', 'institutionalize', 'instituted', 'institutionalized', 'institutes', 'institutionalise', 'institutions', 'instituting']"
51,1548303,deregulates,"['deregulate', 'deregulatings', 'deregulating', 'deregulations', 'deregulation']"
52,1548313,immigrates,"['immigrant', 'immigrating', 'immigration', 'immigrants', 'immigrated', 'immigrate', 'immigrations']"
53,1548328,stylise,"['stylisation', 'stylisations']"
54,1548329,stylises,"['stylisation', 'stylisations', 'stylise']"
55,1548330,stylising,"['stylisation', 'stylisations', 'stylise']"
56,1548331,stylizes,"['stylizations', 'stylers', 'stylized', 'stylists', 'stylist', 'styled', 'styles', 'stylize', 'stylistic', 'styling', 'stylistically', 'stylizing', 'styler', 'style', 'stylization']"
57,1548332,stylizing,"['stylized', 'stylist', 'styles', 'styler', 'style', 'styled', 'stylization', 'stylizations', 'stylers', 'stylists', 'stylize', 'stylistic', 'stylizes', 'styling', 'stylistically']"
58,1548336,reassigns,"['reassign', 'reassigning', 'reassignments', 'reassigned', 'reassignment']"
59,1548344,rationalises,"['rationalisation', 'rationalisations', 'rationalise']"
60,1548350,paragraphing,"['paragraph', 'paragraphed', 'paragrapher', 'paragraphs', 'paragraphers']"
61,1548356,minimalists,"['minimalism', 'minimalisms', 'invalided', 'militants', 'minimalist']"
62,1548360,revolutionises,"['revolutionism', 'revolutionary', 'revolutionized', 'revolutionisms', 'revolutionise', 'revolved', 'revolt', 'revolutionizing', 'revolves', 'revolts', 'revolution', 'revolve', 'revolted', 'revolutionist', 'revolving', 'revolutionists', 'revolutionize', 'revolutionaries', 'revolutionizes', 'revolting', 'revolutions']"
63,1549081,candidacies,"['cardigan', 'handyman', 'cannibals', 'sanitary', 'candidacy']"
64,1549840,doomsdays,"['nowaday', 'doormat', 'holiday', 'mondays', 'doomsday']"
65,273086,mushes,"['mushy', 'mushiness', 'mushinesses', 'mushers', 'mush', 'musher']"
66,273110,wheaties,"['hotties', 'weathered', 'shatter', 'heaters', 'chested', 'shelters']"
67,273113,braised,"['braise', 'rises', 'brave', 'braises', 'braising']"
68,273115,sauvignon,"['souvenirs', 'washington', 'cautioning', 'audiences', 'assigned', 'cardigan']"
69,273117,four’s,"['mob', 'its', 'clare', 'coal', 'four', 'fours']"
70,273120,schoolchild,"['schoolchilds', 'schoolgirl', 'stronghold', 'schoolmate', 'shoplifting']"
71,273133,residencies,"['reside', 'residing', 'residency', 'resident', 'resided', 'resides', 'residents', 'residence', 'residentially', 'residential', 'residences']"
72,273154,hoochie,"['hoopla', 'cocaine', 'woozle', 'hunching', 'psyche', 'hoodlum']"
73,273160,atv,"['hats', 'oats', 'path', 'div', 'ail', 'cctv']"
74,273239,continuities,"['continuousness', 'continuity', 'continuously', 'continuum', 'continuous', 'continuums', 'continuousnesses']"
75,273243,millionths,"['millionth', 'silicate', 'militants', 'trillion', 'glinting']"
76,273256,shoehorned,"['shocker', 'shorter', 'shoehorn', 'swooning', 'showdown', 'shoehorns']"
77,273362,cloakrooms,"['confront', 'cloakroom', 'playroom', 'cookbook', 'homeroom']"
78,273484,everythin,"['retained', 'iterations', 'venetian', 'aversions', 'everybody', 'overturn']"
79,273487,outstandingly,"['frustratingly', 'outstanding', 'painstakingly', 'longstanding', 'increasingly']"
80,273492,erent,"['pent', 'event', 'gent', 'crests', 'exert', 'scents']"
81,273558,jrs,"['jam', 'wet', 'dew', 'div', 'rms', 'hop']"
82,273563,uncooperative,"['introspective', 'incorporated', 'incorporating', 'recuperating', 'comparatives']"
83,273626,inhibiting,"['inhibitory', 'inhibits', 'inhibitors', 'inhibitor', 'inhibitions', 'inhibition', 'inhibited', 'inhibit']"
84,273685,thievings,"['thieved', 'thieves', 'thieveries', 'thievery', 'thieving', 'thieve']"
85,273745,daming,"['dame', 'dams', 'dammed', 'bam', 'damming', 'dam']"
86,273779,mbss,"['jam', 'lamb', 'hop', 'poc', 'pare', 'wtf']"
87,273814,weii,"['wet', 'wil', 'veils', 'welts', 'wells', 'whip']"
88,273819,warmhearted,"['carpenters', 'hammerhead', 'warmheartednesses', 'warmheartedness', 'threatened']"
89,273929,hairdressers,"['hairdresser', 'overdressed', 'overpressure', 'sacredness', 'winchester']"
90,274087,going,"['goings', 'goers', 'goer', 'gone', 'goes', 'went', 'go']"
91,274098,eps,"['ness', 'elk', 'rms', 'gps', 'apse', 'cept']"
92,274137,tycoons,"['tycoon', 'spoons', 'racoon', 'maroon', 'acorn']"
93,274138,hill’s,"['hilled', 'hilling', 'hilliness', 'hill', 'hills', 'hillinesses', 'hilly']"
94,274146,dollars’,"['hollers', 'dollar', 'molars', 'pillar', 'dollars', 'collars']"
95,274151,elbert,"['elbow', 'albert', 'slept', 'members', 'exert', 'ether']"
96,274184,mastoid,"['nipple', 'mastoids', 'nipples']"
97,274186,reinvested,"['reinforce', 'delineated', 'reiterates', 'tennessee', 'renovating', 'reignited']"
98,274190,religionists,"['religiousnesses', 'religiousness', 'religiosities', 'religionisms', 'religion', 'religionist', 'religionism', 'religions', 'religious', 'religiouses', 'religiosity', 'religiously']"
99,274191,orchestrations,"['orchestration', 'orchestrated', 'orchestral', 'orchestrate', 'orchestrators', 'orchestras', 'orchestrator', 'orchestrates', 'orchestrating', 'orchestra']"
100,274208,cheapening,"['cheapen', 'cheapened', 'cheapens', 'chicken', 'cheater']"
101,6515851,puces,"['puce', 'sues', 'sauce', 'ace', 'paces']"
102,6521644,disembodies,"['disembody', 'disembodying', 'disembodied']"
103,6524577,mistletoes,"['obsolete', 'waistline', 'pestilence', 'distressed', 'mistletoe']"
104,6533678,yarrows,"['furrow', 'yarrow', 'sorrow', 'arrow', 'eyebrow']"
105,6549857,larynges,"['arenas', 'latent', 'larynx', 'laryngeal', 'larynxes', 'arent']"
106,6551376,godsends,"['godsend', 'oddment', 'sobbed', 'sanding', 'dreading']"
107,6560393,interregnums,"['intriguing', 'interweaving', 'interfered', 'interceptor', 'interregnum']"
108,6570334,watchmans,"['anchorman', 'matches', 'batches', 'watchword', 'watchmen', 'watchman']"
109,6573260,impoundments,"['impoundment', 'impound', 'impounded', 'impounds', 'impoundings', 'impounding']"
110,6575299,eavesdroping,"['eavesdropper', 'eavesdropping', 'eavesdroppers', 'eavesdropped', 'eavesdrop', 'eavesdrops']"
111,6584544,discretes,"['discrete', 'discreteness', 'discretenesses']"
112,6589676,resellers,"['receives', 'jeweller', 'preserver', 'reckless', 'revellers', 'resolved']"
113,6591714,wherefores,"['wherefore', 'whenever', 'wherewith', 'hartford', 'wheezing']"
114,6600981,philologies,"['phishing', 'philological', 'philologist', 'philologists', 'philology']"
115,6602664,predestines,"['predestine', 'predestinationists', 'predestinationist', 'predestination', 'predestinations', 'predestined', 'predestinarians', 'predestinarian', 'predestining']"
116,6610233,otolaryngologists,"['anthropologists', 'otolaryngologies', 'otolaryngology', 'otolaryngologist', 'counterclockwise']"
117,6610490,lotting,"['mot', 'lotted', 'lots', 'lot', 'rot']"
118,6611044,intenses,"['intensifies', 'intensifying', 'intensified', 'intensely', 'intensifications', 'intensifier', 'intense', 'intensifiers', 'intensify', 'intensities', 'intensity', 'intensification']"
119,125257,retargeting,"['restrained', 'restraints', 'retribution', 'resurgence', 'rearranging', 'jettisoning']"
120,125258,transposing,"['transposes', 'transpositions', 'transposition', 'transposed', 'transpose']"
121,125259,hoods,"['hooding', 'hooded', 'foo', 'hood', 'stood']"
122,125260,transposed,"['transposes', 'transpositions', 'transposing', 'transposition', 'transpose']"
123,125261,timings,"['time', 'timed', 'timer', 'timely', 'timing', 'timeliness', 'timelinesses', 'times', 'timers']"
124,125264,sandblasts,"['sandblaster', 'sandblasting', 'sandblasted', 'sandblast', 'sandblasters']"
125,125265,hairstyles,"['hailstorm', 'hairstyle', 'hailstone', 'fairytales', 'lifestyle']"
126,125267,haircut,"['haircuts', 'halibut', 'arches', 'handouts', 'routing']"
127,125268,foreplay,"['complying', 'wordplay', 'foregoing', 'foreplays', 'repeating']"
128,125269,grebes,"['greet', 'rebels', 'creme', 'grubs', 'grebe']"
129,125271,adapters,"['adapted', 'adaptabilities', 'adaption', 'adaptability', 'adaptor', 'adaptors', 'adapter', 'adaptation', 'adapt', 'adapts', 'adaptable', 'adaptations', 'adaptions', 'adaptative', 'adapting', 'adaptive']"
130,125272,wastewater,"['carpenters', 'westerner', 'fascinates', 'notepaper', 'wastewaters']"
131,125275,seashell,"['stately', 'eggshells', 'feathery', 'seashells', 'seaweed']"
132,125277,ions,"['ionize', 'ionizations', 'ionization', 'ionized', 'ionic', 'ionisation', 'ionisations', 'ionise', 'ion', 'ionate', 'ionizes', 'ionizing']"
133,125278,silos,"['rio', 'silk', 'silo', 'sin', 'ail']"
134,125281,hairdo,"['hazards', 'shards', 'halos', 'hairdos', 'harden']"
135,125282,carcinogens,"['carcinogenic', 'carcinomatous', 'carcinogen', 'carcinoma', 'carcinomas']"
136,125284,knothole,"['inhaling', 'loopholes', 'knuckles', 'knotholes', 'entitled']"
137,125291,silicates,"['silicate', 'relocate', 'sufficate', 'satiate', 'syndicate']"
138,125295,solidifies,"['solidness', 'solidifications', 'solidity', 'solidified', 'solidly', 'solid', 'solidifyings', 'solids', 'solidnesses', 'solidities', 'solidifying', 'solidify', 'solidification']"
139,125300,feedstock,"['headlock', 'festoons', 'rednecks', 'predator', 'feedstocks']"
140,125303,starches,"['starch', 'starching', 'stench', 'starchy', 'starched']"
141,125313,activations,"['activation', 'activated', 'activator', 'activating', 'activates', 'activators', 'activate']"
142,125315,tubercles,"['tuberous', 'tubercle', 'tuberculars', 'tuberculosis', 'tubercular', 'tubers', 'tuber', 'tuberosities', 'tuberosity', 'tuberculous', 'tuberculoses']"
143,125319,autonomously,"['ludicrously', 'anonymously', 'incongruously', 'luxuriously', 'obnoxiously', 'consciously']"
144,125322,stuntmen,"['sustained', 'Turkmen', 'station', 'stinkers', 'squatters', 'specimens']"
145,125324,stunts,"['stunted', 'stunting', 'stunt', 'stuntings', 'tuft']"
146,125326,bungee,"['buggers', 'burger', 'bungees', 'burgle', 'burgers']"
147,125327,chelate,"['chelating', 'chelates', 'chela', 'chelated', 'chelation', 'chelations', 'chelas']"
148,125328,skydive,"['skydivers', 'skydivings', 'sky_dive', 'skydived', 'skydiving', 'skydiver', 'skydives']"
149,125330,solvents,"['solvency', 'solving', 'solutions', 'solvate', 'solution', 'solve', 'solvent', 'solver', 'solvation', 'solvating', 'solvers', 'solvings', 'solved', 'solvencies', 'solvations', 'solvated', 'solvates', 'solves']"
150,125335,bizarrely,"['marrying', 'brackety', 'scarcely', 'squarely', 'hoarsely', 'ornately']"
151,125336,refrigerated,"['refrigerations', 'refrigerator', 'refrigerating', 'refrigeration', 'refrigerate', 'refrigerant', 'refrigerates', 'refrigerators', 'refrigerants']"
152,125339,ranching,"['ranches', 'ranchings', 'ranched', 'rancher', 'ranchers', 'ranch']"
153,125340,punctuated,"['punctuation', 'punctuations', 'punctuates', 'punctuating', 'punctuate']"
154,125341,distinctively,"['distinctive', 'distinguishes', 'dismissively', 'distinctivenesses', 'distinctiveness']"
155,125342,ferrari,"['degraded', 'hectares', 'earning', 'ferrets', 'terrors', 'furnace']"
156,125343,bookshops,"['bookstore', 'bookshop', 'cookbook', 'doorstep', 'bookcase']"
157,125348,outlining,"['outfit', 'outlets', 'outlines', 'outline', 'outlined']"
158,125353,heros,"['held', 'lego', 'hero', 'mer', 'heroes', 'heroical']"
159,125354,anthill,"['intire', 'mothball', 'stills', 'artfully', 'anthills']"
160,125355,perimeters,"['perimeter', 'prisoner', 'retriever', 'parameter', 'trumpeter']"
161,125357,psychoanalysis,"['psychoanalytical', 'psychoanalytic', 'decompressing', 'psychoanalyses', 'proselytizing']"
162,125359,crueler,"['clusters', 'scruples', 'rulers', 'greener', 'critter', 'cradle']"
163,125364,smelting,"['smelted', 'smelter', 'smelled', 'smelters', 'smelling', 'smelts', 'smells', 'smelt', 'smell']"
164,125365,archaeologists,"['archaeological', 'archaeology', 'archeologists', 'archeological', 'archeologic', 'archaeologies', 'archaeologic', 'archeologies', 'archaeologist', 'archeology', 'archeologist']"
165,125366,battleships,"['bottlenecks', 'dealership', 'battlements', 'artlessly', 'battleship']"
166,125368,communists,"['communization', 'communizes', 'communistic', 'communism', 'communized', 'communisms', 'communize', 'Communists', 'communist', 'Communist', 'communizing', 'communizations']"
167,125370,marilyn,"['maidens', 'darlin', 'marten', 'familys', 'mailman', 'marzipan']"
168,125372,depicts,"['depicted', 'depictings', 'pictured', 'picturing', 'depicting', 'depict', 'picturings', 'pictural', 'pictures', 'depictions', 'picture', 'depiction', 'depictive']"
169,125373,blaise,"['lapse', 'malaise', 'lapses', 'praise', 'elapse', 'chaise']"
170,125376,genomes,"['grenade', 'becomes', 'sence', 'incomes', 'genome']"
171,125377,decoded,"['becomes', 'decoding', 'decode', 'decodings', 'decodes']"
172,125378,magically,"['magic', 'magicians', 'magician', 'magical', 'magics']"
173,125379,sizing,"['size', 'sizings', 'vie', 'sizes', 'sized']"
174,125388,cranking,"['cranked', 'crankinesses', 'cranks', 'cranky', 'crankiness', 'crank']"
175,125390,aromas,"['aromatic_compounds', 'aroma', 'aromatized', 'aromatizing', 'aromatize', 'aromatizes', 'aromatic_compound', 'aromatise', 'aromatic']"
176,125394,fertilizers,"['fertilize', 'fertilizes', 'fertilizer', 'fertilized', 'fertilizing', 'fertilizations', 'fertilization']"
177,125397,lipid,"['lipids', 'limits', 'libido', 'limit', 'rapids']"
178,125399,daydreamed,"['day-dream', 'daydreamers', 'daydreaming', 'daydream', 'daydreamings', 'daydreamer', 'daydreams', ""daydreams'"", 'day-dreamed']"
179,125400,feminists,"['feminist', 'feminism', 'feminisms', 'emitting', 'reminder']"
180,125404,doodles,"['domes', 'doodling', 'doodled', 'doodle', 'cobbles']"
181,125424,nico,"['rio', 'limo', 'ciao', 'silos', 'kicks', 'mica']"
182,125426,heisenberg,"['hindering', 'persevered', 'hemisphere', 'messengers', 'tenseness', 'engendered']"
183,403882,downest,"['docket', 'bonnets', 'honesty', 'bonnet', 'downbeat', 'earnest']"
184,403894,legses,"['leggy', 'leg', 'legs', 'seas', 'leeks', 'egos']"
185,403919,dreamies,"['dreamer', 'dreamy', 'dream', 'dreamings', 'dreaminesses', 'dreamers', 'dreamt', 'dreamily', 'dreams', 'dreaminess', 'dreaming']"
186,403921,locus,"['locum', 'onus', 'loci', 'hocus', 'locals']"
187,403957,misplacing,"['misplace', 'misplacements', 'misplaces', 'misplacement', 'misplaced']"
188,403960,levelest,"['levels', 'level', 'leveler', 'levelled', 'levelling', 'leveller', 'levellers', 'levelers']"
189,404020,botching,"['batching', 'bracings', 'bitchin', 'brushing', 'bombing', 'tithing']"
190,404085,superfluously,"['superfluities', 'superfluous', 'superfluity']"
191,404089,acing,"['ache', 'aye', 'aces', 'ave', 'ace', 'ages']"
192,404103,doned,"['donned', 'don', 'dons', 'donning']"
193,404145,shouid,"['slough', 'thuds', 'squad', 'sound', 'hoards', 'phobia']"
194,404176,shrinkings,"['shrunken', 'shrunk', 'shrinkages', 'shrinking', 'shrink', 'shrinks', 'shrinkage']"
195,404187,pretermitted,"['pretermitting', 'pretermit', 'pretermission', 'pretermissions', 'pretermits']"
196,404254,yins,"['mix', 'yin', 'kin', 'lin', 'digs']"
197,404328,gulling,"['url', 'gull', 'gulled', 'gui', 'gulls']"
198,404379,adducing,"['adduced', 'adduces', 'sauce', 'adduce', 'adducings']"
199,404496,immobilised,"['immobilize', 'immortality', 'immobilisation', 'immobilisations', 'immobilise', 'symbolism']"
200,404497,faubourgs,"['factories', 'laboring', 'factory', 'faubourg', 'parlour']"
201,404499,squiring,"['squire', 'squired', 'shires', 'squires', 'require']"
202,404536,hass,"['hob', 'noun', 'hums', 'ada', 'pax', 'jee']"
203,404575,stuccoing,"['stucco', 'stuccoed', 'stuccos', 'sauce', 'turbo']"
204,404639,unsling,"['darling', 'singed', 'singing', 'clinging', 'uncaring', 'inkling']"
205,404652,rended,"['rending', 'rent', 'mead', 'creed', 'rends', 'rend']"
206,651677,hag’s,"['hag', 'hags', 'rags', 'jag', 'han', 'haw']"
207,651731,cog’s,"['cog', 'cod', 'cogged', 'cop', 'cogs', 'cogging']"
208,651738,bracken’s,"['bracings', 'cracker', 'wracked', 'bracken', 'brackens', 'batten']"
209,651800,grumkins,"['ramekin', 'remains', 'brimming', 'remained', 'jumping', 'grueling']"
210,651847,ratters,"['rats', 'rattings', 'ratting', 'ratted', 'ratty', 'rat', 'ratter']"
211,9519369,overlayers,"['overlay', 'overlays', 'overlie', 'overlies', 'overlain', 'overlaid', 'overlaying', 'overlying', 'overlayer']"
212,9531835,hepatitises,"['hypnotic', 'hepatitis', 'nuptials', 'inhabits', 'gelatinous']"
213,9533965,cakewalks,"['sleepwalk', 'firewall', 'caraway', 'cakewalk', 'cereals']"
214,9534518,hulas,"['gulf', 'hula', 'hunt', 'gulps', 'helps']"
215,9539727,overpopulates,"['overpopulation', 'overpopulate', 'overpopulations']"
216,9545108,reprieving,"['reprisal', 'reprieved', 'reprieves', 'reprint', 'reprieve']"
217,9547986,chinamens,"['churchman', 'clinical', 'chipmunks', 'chinatown', 'charlatan', 'chicken']"
218,9548032,fandangos,"['gandalf', 'tapdance', 'fanatic', 'fandango', 'fandangoes', 'fainting']"
219,9551158,malnutritions,"['malnutrition', 'palpitations', 'palpitation', 'malfunction', 'calculations']"
220,9555095,divagated,"['divagates', 'divagations', 'divagate', 'divagation', 'divagating']"
221,9565199,rackets,"['racketeered', 'racket', 'racketinesses', 'racketeerings', 'rackety', 'racketeers', 'racketeering', 'racketiness', 'racketeer']"
222,9571899,terns,"['horn', 'tri', 'tyres', 'tern', 'beans']"
223,9582198,matos,"['mayo', 'math', 'mater', 'eats', 'match', 'majors']"
224,9582581,bestialities,"['bestial', 'bestializes', 'bestially', 'beast', 'beasts', 'beastliness', 'bestialized', 'beastly', 'bestializing', 'beastlinesses', 'bestiality', 'bestialize']"
225,9586734,faints,"['fainted', 'faintnesses', 'faintly', 'faint', 'faintness', 'fainting']"
226,9586735,breakages,"['breakableness', 'broke', 'breakables', 'breakability', 'breaker', 'breakable', 'breaks', 'breaking', 'broken', 'break', 'breakers', 'breakablenesses', 'breakage', 'breakabilities']"
227,9586740,sixes,"['irs', 'nine', 'mit', 'two', 'six']"
228,9586742,curiosities,"['curiosity', 'curiously', 'curious', 'curiousnesses', 'curiousness']"
229,9606674,soups,"['sobs', 'seep', 'soles', 'soup', 'south']"
230,9606693,leavings,"['weaving', 'delving', 'loving', 'leaving', 'ceased']"
231,9606803,racetracks,"['paperback', 'accuracy', 'abstract', 'barracks', 'racetrack']"
232,9606819,discos,"['disco', 'inches', 'dotcom', 'risin', 'discoes', 'fiasco']"
233,9606996,heifers,"['heifer', 'snipers', 'heirs', 'healer', 'setter']"
234,9607061,fasteners,"['fastening', 'fastened', 'fasten', 'fastener', 'fastens', 'fastenings']"
235,9607106,anticlimax,"['anticlimactic', 'anticlimaxes', 'intimidated', 'antipathies', 'musicians']"
236,9609565,trends,"['arenas', 'trending', 'trendy', 'trended', 'trend']"
237,9611154,magnetizations,"['magnetisms', 'magnetization', 'magnet', 'magnetizing', 'magnetic', 'magnetise', 'magnetized', 'magnetism', 'magnets', 'magnetically', 'magnetize', 'magnetisations', 'magnetisation', 'magnetizes']"
238,9611158,apogees,"['apogean', 'apace', 'awoken', 'brogue', 'apogee']"
239,9619982,spurns,"['spurning', 'spurner', 'spurners', 'spurn', 'spurned']"
240,9644203,ensconces,"['ensconcing', 'ensconced', 'ensconce']"
241,9649056,avocados,"['averaged', 'gonads', 'cicada', 'goading', 'avocado']"
242,9661678,howlers,"['howler', 'howl', 'howls', 'howlings', 'howling', 'howled']"
243,9671573,heresies,"['heretical', 'herself', 'hereby', 'heresy', 'dresses']"
244,9678179,stiffnesses,"['stiffly', 'stiff', 'stiffs', 'stiffness', 'fairness']"
245,9679590,albums,"['album', 'allude', 'alibis', 'allay', 'annum']"
246,9679706,acmes,"['paces', 'acme', 'ace', 'ame', 'races']"
247,9682011,barrows,"['furrow', 'barrow', 'sorrow', 'arrow', 'parrots']"
248,9691104,legalises,"['legalisation', 'legalisations', 'legalise']"
249,9701298,housebreakings,"['housebreaking', 'spearheading', 'cheeseburger', 'soundproofing', 'gooseberries']"
250,9703376,stammers,"['stammered', 'stammer', 'stammering', 'stammerers', 'stammerer']"
251,9703400,girdles,"['girdling', 'girdled', 'sidle', 'girdle', 'circle']"
252,9726195,unconsciousnesses,"['unconsciousness', 'unconscious', 'unconsciously', 'unconditionally', 'unconsciouses']"
253,9732154,viziers,"['vizier', 'timber', 'viziership', 'bitter', 'vizierships']"
254,9732437,scarves,"['scales', 'scarf', 'scarfed', 'scarfing', 'scarfs']"
255,9735521,columbuses,"['calculus', 'crumbling', 'alumnus', 'humbugs', 'clambered', 'cucumber']"
256,9735628,middays,"['midday', 'paddies', 'milder', 'mighty', 'median']"
257,9736188,monads,"['molars', 'monad', 'mounds', 'loads', 'mend']"
258,301199,camisoles,"['variables', 'capsule', 'garishly', 'carnivore', 'camisole']"
259,301238,cognisance,"['cognisant', 'coexistence', 'vigilance', 'cognisances', 'cognise']"
260,301251,effluviums,"['emporium', 'afflicting', 'effluvium', 'effluent', 'effusion']"
261,301252,celeries,"['relent', 'silvery', 'culvert', 'lechery', 'celery']"
262,301255,gumbos,"['symbol', 'gums', 'gumbo', 'guilt', 'turbo']"
263,301257,chowders,"['chopper', 'shower', 'powder', 'chowder', 'orders']"
264,301264,swashed,"['swashes', 'swashing', 'swash', 'awash', 'wasn']"
265,301269,aliens,"['alien', 'allie', 'aliening', 'agin', 'aliened']"
266,301290,gabbing,"['earring', 'machine', 'tainting', 'clinging', 'saints', 'gained']"
267,301302,earflaps,"['leaflets', 'earflap', 'waffles', 'warmup', 'relaxing']"
268,301305,primuses,"['primus', 'prompt', 'prick', 'priest', 'rictus']"
269,301310,porticos,"['portray', 'notice', 'porter', 'portico', 'porticoes', 'portents']"
270,301328,filets,"['tile', 'filet', 'filter', 'fire', 'flit']"
271,301350,dachas,"['aura', 'dacha', 'danes', 'ucla', 'gashes']"
272,301385,sidecars,"['several', 'sneaking', 'pillars', 'shiner', 'sidecar']"
273,301421,frankfurters,"['blockbuster', 'manchester', 'headhunter', 'frankfurter', 'hindquarters']"
274,301434,pouffe,"['pouches', 'chuffed', 'ruffles', 'pouffes', 'mouse']"
275,301498,exit,"['gaits', 'expo', 'exited', 'exits', 'exiting']"
276,301507,muscovites,"['muscovite', 'musicians', 'discounts', 'missiles', 'subdivided']"
277,301534,temperamentally,"['comprehensively', 'comprehensible', 'temperaments', 'temperamental', 'temperament']"
