,word_id,word,wordform
26,515126,hopeing,"['hoping', 'hoper', 'hope', 'hopers', 'hopes', 'hoped']"
27,515320,voracities,"['voraciously', 'voraciousness', 'voracity', 'voracious', 'voraciousnesses']"
28,515367,sheers,"['sheering', 'sheered', 'chekers', 'hears', 'sheer']"
29,16500,fluorescence,"['fluorescents', 'fluoresce', 'fluoresced', 'fluorescences', 'fluoresces', 'fluorescing', 'fluorescent']"
30,16501,fluorescent,"['fluorescents', 'fluoresce', 'fluoresced', 'fluorescences', 'fluoresces', 'fluorescence', 'fluorescing']"
31,16502,fluorine,"['favourite', 'footing', 'favorite', 'closing', 'fluorines']"
32,16504,flurry,"['fluency', 'quarry', 'flurried', 'flurries', 'flurrying']"
33,16505,flush,"['kush', 'flushes', 'push', 'flushed', 'flushing']"
34,16506,fluster,"['clutter', 'flustering', 'flusters', 'flustered', 'plaster']"
35,16507,flute,"['flutings', 'flautists', 'fluting', 'flautist', 'flutist', 'flutists', 'flutes', 'fluted']"
36,16509,flutter,"['flutterings', 'shutter', 'flutters', 'fluttering', 'fluttered']"
37,16511,fluvial,"['river', 'reveal', 'funerals', 'diurnal', 'rivers']"
38,16512,flux,"['fluxion', 'fluxing', 'fluxions', 'fluxed', 'fluxes']"
39,16514,fly,"['flying', 'flew', 'flown', 'flies', 'flier', 'fliers', 'flyers', 'flyer', 'flyings']"
40,16528,flyer,"['flying', 'flew', 'fly', 'flown', 'flies', 'flier', 'fliers', 'flyers', 'flyings']"
41,16529,flying,"['flew', 'flier', 'flyers', 'flyings', 'fly', 'flown', 'flies', 'fliers', 'flyer']"
42,16537,flyover,"['flowery', 'flyovers', 'looser', 'movers', 'sliver']"
43,16539,foal,"['goad', 'foaling', 'foals', 'foo', 'foaled']"
44,16541,foam,"['foams', 'foaminess', 'foaminesses', 'foamed', 'foamy', 'foaming']"
45,16544,foamy,"['foams', 'foaminess', 'foaminesses', 'foam', 'foamed', 'foaming']"
46,16545,fob,"['hob', 'fobbed', 'fobs', 'bob', 'fobbing']"
47,16546,focal,"['focuses', 'focussing', 'focus', 'focussings', 'focussed', 'focusings', 'focusing', 'focally']"
48,16547,foci,"['focuses', 'focussing', 'focus', 'focussings', 'focussed', 'focusings', 'focusing', 'focally', 'focal']"
49,16548,focus,"['focuses', 'focussing', 'focussings', 'focussed', 'focusings', 'focusing', 'focally', 'focal']"
50,16549,fodder,"['foddering', 'doddery', 'fodders', 'orders', 'foddered']"
51,16550,foe,"['foes', 'foo', 'dove', 'rot', 'sees']"
52,16551,foetid,"['sordid', 'forth', 'eyelid', 'foetal', 'fetuses']"
53,16552,foetus,"['fetal', 'foetal', 'fetuses', 'fetus', 'foetuses']"
54,16553,fog,"['fogginesses', 'foggy', 'fogginess', 'fogs', 'fogged', 'fogging']"
55,16556,foggy,"['fogginesses', 'fogginess', 'fogs', 'fogged', 'fogging', 'fog']"
56,16558,foible,"['hubble', 'foibles', 'jumble', 'bobble', 'fumble']"
57,16559,foil,"['foliates', 'foiling', 'foliation', 'foliages', 'foliage', 'foliate', 'foiled', 'foliating', 'foliations', 'foliated', 'foils', 'foilings']"
58,16561,fold,"['folder', 'folded', 'folders', 'folding', 'foldings', 'folds']"
59,16562,folder,"['folded', 'folders', 'folding', 'foldings', 'folds', 'fold']"
60,16563,folding,"['folder', 'folded', 'folders', 'foldings', 'folds', 'fold']"
61,16568,foliage,"['foliates', 'foil', 'foiling', 'foliation', 'foliages', 'foliate', 'foiled', 'foliating', 'foliations', 'foliated', 'foils', 'foilings']"
62,16570,foliate,"['foliates', 'foil', 'foiling', 'foliation', 'foliages', 'foliage', 'foiled', 'foliating', 'foliations', 'foliated', 'foils', 'foilings']"
63,16571,folio,"['folios', 'boos', 'frolic', 'folk', 'falcon']"
64,16572,folk,"['books', 'york', 'mook', 'foo', 'folks']"
65,16575,folksy,"['jokey', 'hockey', 'folks', 'folkss']"
66,16576,folkways,"['forward', 'follies', 'someway', 'fallaway', 'holiday', 'workday']"
67,16577,follicle,"['pollute', 'clavicle', 'hostile', 'follicles', 'follicular']"
68,16578,follow,"['follows', 'follower', 'followers', 'followings', 'followed', 'following']"
69,16581,follower,"['follows', 'followers', 'followings', 'follow', 'followed', 'following']"
70,16582,following,"['follows', 'follower', 'followers', 'followings', 'follow', 'followed']"
71,16583,folly,"['boldly', 'follies', 'nelly', 'bally', 'fondly']"
72,16584,foment,"['fomentation', 'fomented', 'fomenters', 'foments', 'fomentations', 'fomenter', 'fomenting']"
73,16586,fond,"['fondness', 'ponds', 'fondnesses', 'foo', 'fondly']"
74,16587,fondant,"['fondants', 'contact', 'rodent', 'mondays', 'rodents']"
75,16588,fondle,"['modes', 'fondling', 'fondlings', 'fondled', 'fondles']"
76,16589,fondling,"['modes', 'fondle', 'fondlings', 'fondled', 'fondles']"
77,16590,fondly,"['fondness', 'fond', 'boldly', 'hotly', 'fondnesses']"
78,16591,fondness,"['fond', 'fondnesses', 'fondly', 'fairness', 'soundness']"
79,16592,font,"['ponds', 'int', 'fonts', 'mot', 'wot']"
80,16593,food,"['foods', 'moods', 'boot', 'pool', 'wood']"
81,16597,fool,"['fooling', 'fools', 'fooled', 'foolery', 'fooleries']"
82,16598,foolery,"['fooling', 'fools', 'fool', 'fooled', 'fooleries']"
83,16599,foolhardy,"['orchards', 'formerly', 'foolhardiness', 'foolhardinesses', 'northwards']"
84,16600,foolish,"['foolishly', 'ghoulish', 'dervish', 'foolishnesses', 'foolishness']"
85,16601,foolishness,"['foolishly', 'callousness', 'wilderness', 'foolishnesses', 'foolish']"
86,16602,foolproof,"['loopholes', 'goalposts', 'footprint', 'cookbook', 'homeroom']"
87,16604,foot,"['footers', 'feet', 'footer', 'footing', 'foots', 'footed']"
88,16622,football,"['softball', 'footballers', 'freefall', 'footballer', 'footballs']"
89,16624,footballer,"['containers', 'footballers', 'football', 'postmaster', 'footballs']"
90,16626,footer,"['footers', 'foot', 'feet', 'footing', 'foots', 'footed']"
91,16627,footfall,"['meatball', 'footfalls', 'mortals', 'totaled', 'fitfully']"
92,16628,foothold,"['loopholes', 'footholds', 'footing', 'twofold', 'controls']"
93,16629,footing,"['blowing', 'voting', 'closing', 'booing', 'footings']"
94,16633,footling,"['footle', 'footles', 'footled']"
95,16634,footloose,"['monologue', 'loopholes', 'footprint', 'bootlegger', 'dollhouse']"
96,16635,footman,"['footing', 'doormat', 'foetal', 'footmen', 'foreman']"
97,16636,footpad,"['doormat', 'foetal', 'footpads', 'soothe', 'totaled']"
98,16637,footprint,"['latrines', 'footprints', 'coatings', 'imprints', 'toppings']"
99,16639,footsore,"['forsaking', 'factories', 'floored', 'footing', 'forlorn']"
100,16641,footstep,"['bootstrap', 'foretaste', 'footsteps', 'rotates', 'foresee']"
101,16642,footstool,"['bootstrap', 'festoons', 'forestall', 'footstools', 'foothold']"
102,416639,pretendin,"['pretended', 'pretender', 'precedent', 'retained', 'preventive', 'preceded']"
103,416649,stumblin,"['sustained', 'standin', 'fumbled', 'symbolic', 'stimulus', 'straining']"
104,416706,slews,"['slays', 'slay', 'slew', 'slain', 'slaying']"
105,416735,definately,"['privately', 'delineated', 'definitions', 'detonates', 'defecates', 'intimately']"
106,416748,tremblin,"['reclined', 'semolina', 'brambles', 'regained', 'trestle', 'trillion']"
107,416775,shareholding,"['sandboarding', 'shareholdings', 'shortcoming', 'shareholders', 'maneuvering']"
108,416786,moonlights,"['moonlighter', 'moonlighters', 'moonlighting', 'moonlight', 'moonlighted']"
109,416817,leonards,"['laggard', 'lemonade', 'lizards', 'regard', 'jeopardy', 'hoards']"
110,416927,athame,"['thyme', 'thawed', 'actuate', 'tales', 'abase', 'throes']"
111,416962,anderson’s,"['underpin', 'underfoot', 'ponders', 'bannerman', 'afternoon', 'aversions']"
112,416984,armoring,"['armlets', 'armaments', 'arming', 'arms', 'arm', 'armorers', 'armorer', 'armament', 'armors', 'armlet', 'armed', 'armor']"
113,416988,vessel’s,"['mussels', 'vessel', 'averse', 'herself', 'passer', 'vessels']"
114,417003,mainlining,"['airline', 'bailing', 'midlife', 'mainline', 'fainting', 'mainland']"
115,417011,assassin’s,"['assassination', 'assassinator', 'assassinating', 'assassinates', 'assassinate', 'assassin', 'assassinators', 'assassinations', 'assassins', 'assassinated']"
116,417016,sanders’s,"['sands', 'sanders', 'sanded', 'sandinesses', 'sand', 'sandiness', 'sander', 'sanding', 'sandy']"
117,417035,copilot’s,"['concerts', 'copilots', 'rollout', 'cobalt', 'copilot', 'soiled']"
118,417039,bay’s,"['ebay', 'way', 'bayed', 'bay', 'baying', 'bays']"
119,417054,mushrooming,"['mushroom', 'restrooms', 'mushroomed', 'mushrooms', 'homeroom']"
120,417226,sauté,"['aunts', 'sup', 'sot', 'saint', 'scant', 'sails']"
121,417258,valedictorians,"['lamentations', 'satisfactorily', 'palpitations', 'manufacturing', 'valedictorian']"
122,417265,crasher,"['crashes', 'crashed', 'crash', 'crashing', 'crashers']"
123,417319,effluents,"['leaflets', 'effluent', 'emergent', 'effluences', 'effluence']"
124,417338,quicklier,"['quibbling', 'livelier', 'supplier', 'stickler', 'quickness', 'likelier']"
125,417443,weee,"['peers', 'wet', 'welts', 'dweeb', 'teens', 'jee']"
126,417520,mobilisation,"['mobilise', 'mobilisations']"
127,417552,praught,"['trough', 'laughs', 'sought', 'caught', 'tought', 'aright']"
128,417617,cattles,"['cattle', 'battle', 'cattleship', 'wattle', 'cattleships']"
129,417631,sneakin,"['season', 'speaker', 'strains', 'breakin', 'sneaker', 'freakin']"
130,535350,allots,"['allotments', 'allotting', 'allotted', 'allot', 'allotment']"
131,535395,speedups,"['sweeps', 'speckled', 'speedup', 'seethed', 'speed_up']"
132,535409,dummied,"['summit', 'dummying', 'cushy', 'dummy', 'dummies']"
133,535437,savvier,"['slaver', 'caviar', 'waiver', 'carver', 'savagery', 'sliver']"
134,535482,gss,"['arc', 'lit', 'hor', 'rms', 'g', 'gs']"
135,535488,procrastinates,"['procrastinate', 'procrastinating', 'procrastination', 'procrastinations', 'procrastinated', 'procrastinator', 'procrastinators']"
136,535511,inters,"['interring', 'inter', 'interments', 'interred', 'interment']"
137,535571,interconnects,"['interconnect', 'interconnection', 'interconnections']"
138,535575,backgrounded,"['backgrounds', 'blackouts', 'bloodhound', 'backgrounders', 'backgrounder', 'background']"
139,535622,matriculates,"['matriculating', 'matriculations', 'matriculation', 'matriculated', 'matriculate']"
140,535629,fasters,"['quicks', 'quick', 'quicknesses', 'quickness', 'quickly', 'faster']"
141,535790,kissings,"['kissing', 'kisser', 'kiss', 'kissers', 'kisses', 'kissed']"
142,535792,characterisation,"['characteristics', 'characterization', 'charactered', 'characterizes', 'characterisations', 'characteristic', 'characterise', 'character', 'charactering', 'characterized', 'characterizing', 'characteristically', 'characterize', 'characters', 'characterizations']"
143,535833,tannins,"['satin', 'tannin', 'talkin', 'anvil', 'tannic']"
144,536127,amnesties,"['amassing', 'amnestying', 'baddest', 'amnestied', 'amnesty']"
145,536189,fractioned,"['fractional', 'fractionate', 'fractionations', 'fractionation', 'fractionated', 'fractionating', 'fractions', 'fractionates', 'fractioning', 'fraction']"
146,536282,durables,"['durable', 'durabilities', 'deranged', 'mutable', 'hearable', 'durability']"
147,536300,villa’s,"['pillar', 'fella', 'villas', 'villa', 'viola', 'viva']"
148,536314,mdt,"['mit', 'mia', 'math', 'maw', 'emt', 'met']"
149,536340,reflexives,"['reflexiveness', 'reflexivenesses', 'reflexivity', 'reflexive', 'reflexivities']"
150,536398,transmogrifying,"['transmogrifications', 'transmogrify', 'transmogrification', 'transmogrifies', 'transmogrified']"
151,536418,gennady,"['dental', 'germane', 'lemonade', 'vending', 'sentries', 'gentry']"
152,536459,loon’s,"['loons', 'loony', 'loon', 'loin', 'loonies', 'loops']"
153,536478,structure’,"['structure', 'pictures', 'fractured', 'structuring', 'structures', 'structured']"
154,110175,usurpers,"['usurped', 'usurpations', 'usurps', 'usurping', 'usurpation', 'usurp', 'usurper']"
155,110180,tattooing,"['tattoos', 'yahoo', 'tattooed', 'titters', 'tattoo']"
156,110181,entwining,"['entrants', 'entwine', 'anywise', 'entities', 'entree', 'bitwise']"
157,110189,grooved,"['groove', 'groovings', 'groover', 'groovers', 'grooving', 'grooves']"
158,110190,modernists,"['modernist', 'novelists', 'modernisms', 'modernism', 'modernistic']"
159,110193,shotgun,"['noggin', 'shotguns', 'photon', 'showman', 'notions']"
160,110197,compartmentalized,"['compartmentalizing', 'compartment', 'compartmentalisation', 'compartmentalise', 'compartmentalization', 'compartments', 'compartmentalisations', 'compartmental', 'compartmentalize', 'compartmentalizes', 'compartmentalizations']"
161,110202,childbirth,"['chirruping', 'childishly', 'chinchilla', 'childbirths', 'wildlings']"
162,110203,seattle,"['battle', 'settler', 'prattle', 'wattle', 'scales', 'senile']"
163,110204,dispensers,"['dispensary', 'dispenses', 'dispensations', 'dispensed', 'dispense', 'dispensing', 'dispensation', 'dispensaries', 'dispenser']"
164,110206,librarians,"['librarianships', 'invariant', 'agrarian', 'librarianship', 'librarian']"
165,110207,rooftops,"['rooftop', 'worktop', 'rafters', 'cotton', 'croutons']"
166,110212,recombined,"['examined', 'reclined', 'remained', 'recombinations', 'recombine', 'recombination']"
167,110219,dewey,"['dewy', 'dopey', 'sewers', 'deem', 'downy', 'defy']"
168,110224,stressed,"['stressor', 'stressors', 'stresses', 'stress', 'stressing']"
169,110226,micro,"['fibres', 'mart', 'heroes', 'Virgo', 'birds']"
170,110227,penn,"['pent', 'paean', 'bein', 'pence', 'len', 'penal']"
171,110228,unequaled,"['untouched', 'unusually', 'unabated', 'unrequited', 'adequate']"
172,110229,malls,"['alf', 'wall', 'maid', 'val', 'mall']"
173,110236,hustles,"['hustle', 'hustler', 'hustlers', 'hustling', 'hustled']"
174,110238,dallas,"['fallacy', 'callow', 'ballade', 'allay', 'mallets', 'collars']"
175,110240,beckett,"['brackety', 'basket', 'beckons', 'rockets', 'bucket', 'baskets']"
176,110247,wracking,"['wracks', 'wrack', 'racy', 'wracked', 'lacks']"
177,110251,teds,"['sold', 'are', 'sled', 'used', 'goes', 'went']"
178,110257,kryptonite,"['cantonese', 'reproduce', 'replicated', 'porpoises', 'profanities', 'reignited']"
179,110258,discretely,"['disconcert', 'directory', 'discovering', 'listlessly', 'distressed', 'discontent']"
180,110259,locusts,"['lusty', 'occult', 'hocus', 'locust', 'mouse']"
181,110262,backdrop,"['dewdrop', 'teardrops', 'backdrops', 'backfired', 'backflip']"
182,110267,motorcycles,"['motorcyclings', 'stockpiles', 'motorcycle', 'lifecycle', 'motorcycling']"
183,110272,configurations,"['configuring', 'configuration', 'configure', 'configures', 'configured']"
184,110277,oregon,"['octagon', 'regions', 'dragons', 'begone', 'begins', 'begot']"
185,110279,louisville,"['courtside', 'obliviate', 'downsides', 'outsourcing', 'landslide', 'admissible']"
186,110286,ymca,"['ice', 'yea', 'Kura', 'cars', 'scars', 'races']"
187,110292,banjos,"['bandy', 'danes', 'banjo', 'mayo', 'bain', 'banjoes']"
188,110296,floodplain,"['footprint', 'floodplains', 'bloodline', 'complained', 'explained']"
189,110299,asshole,"['awhile', 'asphalt', 'insole', 'onshore', 'assholes']"
190,110306,reroute,"['arouse', 'vermouth', 'perfumes', 'recourse', 'resource', 'recluse']"
191,110307,apnea,"['santa', 'spread', 'manner', 'apneas', 'aliens']"
192,110309,worsting,"['worsts', 'worst', 'black', 'worsted', 'weak']"
193,110310,dissembled,"['dissemblers', 'dissembling', 'dissembles', 'dissemblings', 'dissembler', 'dissemble']"
194,110314,smoothe,"['toothy', 'snooty', 'sloths', 'smoother', 'smoothie', 'soothe']"
195,110319,flattens,"['flattened', 'flattening', 'flutters', 'flatten', 'flatterer']"
196,110320,hangars,"['santa', 'manga', 'mania', 'hatter', 'hangar']"
197,110325,Cuba,"['aura', 'Cubas', 'Cubans', 'Cuban', 'lube']"
198,110343,tyres,"['tyre', 'cure', 'gyro', 'tire', 'tyke']"
199,110344,rivaling,"['rivalrous', 'rival', 'rivalling', 'rivalled', 'rivals', 'rivalry', 'rivalries']"
200,110349,slinks,"['slides', 'lurks', 'slink', 'slunk', 'slinking']"
201,110355,enlistments,"['enlistee', 'enlistees', 'enlisted', 'enlistment', 'enlists', 'enlisting', 'enlist', 'enlistings']"
202,110371,bloodily,"['bloodinesses', 'bloodies', 'bloodiness', 'blooded', 'bloods', 'bloodied', 'blood', 'bloodying', 'bloody', 'blooding']"
203,110379,moldering,"['modes', 'solver', 'molars', 'holler', 'orders', 'molder']"
204,110388,unmasking,"['unease', 'unmaskings', 'unmask', 'unmasked', 'unmasks']"
205,110395,wayne,"['wage', 'whines', 'danes', 'payee', 'wasn', 'sane']"
206,110410,risings,"['rise', 'riser', 'rises', 'risen', 'rose', 'rising', 'risers']"
207,110414,worshiped,"['worshipped', 'worshippers', 'worshiper', 'worship', 'worshipers', 'worshipping', 'worshipper', 'worships']"
208,110418,dwelled,"['dwell', 'dwellings', 'dwelling', 'dwelt', 'dwellers', 'dwells', 'dweller']"
209,110421,choruses,"['choir', 'chorused', 'chorally', 'chorister', 'chorusing', 'choric', 'choristers', 'choral', 'chorals', 'choirs', 'chorus']"
210,110427,inelegantly,"['inelegance', 'inelegant', 'inelegances']"
211,110429,transiently,"['transient', 'transiences', 'transience', 'transients', 'transiency', 'transiencies']"
212,110452,lulls,"['bells', 'lulling', 'hula', 'lull', 'lulled']"
213,110453,forelands,"['foreland', 'portland', 'forecasts', 'foreman', 'outland']"
214,122037,uh,"['pro', 'lamb', 'rug', 'eddy', 'rms', 'wtf']"
215,122038,aristotle,"['barstool', 'articles', 'whistles', 'rattling', 'prostate', 'grisaille']"
216,122039,sparklers,"['sparkled', 'sparklings', 'sparkly', 'sparkle', 'sparkler', 'sparkling', 'sparkles']"
217,122040,visuals,"['sights', 'sighted', 'sight', 'sighting', 'visual', 'sightings']"
218,122041,hobbes,"['hostels', 'sobbed', 'hocus', 'horses', 'hopes', 'bomber']"
219,122042,impeding,"['impeded', 'impedes', 'impede', 'impediments', 'impediment']"
220,122044,km,"['jam', 'rms', 'wet', 'div', 'kms']"
221,122049,throwback,"['cutbacks', 'rollicking', 'hijacked', 'throwbacks', 'blowback']"
222,122052,goddamn,"['maddened', 'bowman', 'moaning', 'podcast', 'toddlers']"
223,122054,inching,"['inches', 'inch', 'int', 'finch', 'dinah', 'arch']"
224,122055,sven,"['aspen', 'keep', 'eave', 'ever', 'oven', 'pen']"
225,122060,warmers,"['warm', 'warmings', 'warmness', 'warmed', 'warming', 'warms', 'warmnesses', 'warmer']"
226,122062,princeton,"['principles', 'principal', 'printouts', 'pancetta', 'princess', 'arlington']"
227,122066,hyping,"['dyke', 'hype', 'cope', 'hehe', 'hypes', 'pipes']"
228,122068,irreversibly,"['irreversibilities', 'irreversibility', 'reprehensible', 'irreversible', 'diversifying']"
229,122069,tactically,"['tacticss', 'tactic', 'tactical', 'tactics', 'tactician', 'tacticians']"
230,122071,exponentially,"['expoundings', 'expounding', 'expound', 'exponent', 'exponents', 'expounded', 'expository', 'exponential', 'expounds', 'exponentials']"
231,122073,dvds,"['dew', 'wmd', 'buds', 'div', 'dams', 'dow']"
232,122074,terabytes,"['paralyse', 'terrible', 'terabyte', 'trampling', 'hearable']"
233,122084,alienating,"['alienator', 'alienated', 'alienate', 'alienators', 'alienable', 'alienates']"
234,122086,avatars,"['avatar', 'astir', 'neater', 'orator', 'sitar']"
235,122087,zoned,"['zone', 'zoning', 'ponds', 'zonary', 'zones']"
236,122088,nightclub,"['tightrope', 'nightclubs', 'lighting', 'sightseers', 'digitally']"
237,122089,boardwalk,"['handball', 'firewall', 'sleepwalk', 'barracks', 'boardwalks']"
238,122094,nuanced,"['unwashed', 'unpacked', 'gunner', 'slander', 'pounces', 'nuzzled']"
239,122098,adopters,"['adoptive', 'adoptees', 'adopt', 'adopts', 'adopter', 'adopted', 'adopting', 'adoption', 'adoptee', 'adoptable', 'adoptions']"
240,122101,backpedaling,"['cathedral', 'backpedal', 'mackerel', 'backpedalling', 'backpedals', 'backpedalled']"
241,122103,caltech,"['crotch', 'matches', 'clutch', 'caters', 'canteen', 'falters']"
242,122105,emerson,"['season', 'emerge', 'emergent', 'embryos', 'sermon', 'lessons']"
243,122106,setbacks,"['cutbacks', 'jetpack', 'setback', 'strick', 'set_back']"
244,122108,improvisational,"['excruciatingly', 'hallucinations', 'prioritization', 'specifications', 'unconstitutional', 'multifunctional']"
245,122112,geologists,"['geologist', 'geologically', 'geologic', 'geology', 'geological', 'geologies']"
246,122113,aligned,"['align', 'alignment', 'salmon', 'glean', 'alignments']"
247,122115,craig,"['cranes', 'chains', 'brags', 'chain', 'brag', 'crap']"
248,122125,jettisoned,"['jettison', 'jettisons', 'festoons', 'objection', 'jettisoning']"
249,122127,actuators,"['actings', 'action', 'actuate', 'actuations', 'actuated', 'actor', 'actionable', 'actuation', 'actors', 'acted', 'actuates', 'actions', 'acts', 'act', 'actable', 'actuator', 'acting', 'actuating']"
250,122129,cams,"['bam', 'caps', 'ham', 'dams', 'cam']"
251,122130,parachutes,"['parachuters', 'parachuter', 'parachutist', 'parachuted', 'parachuting', 'parachute', 'parachutings', 'parachutists']"
252,122132,deploying,"['deployments', 'deployment', 'deployed', 'deploy', 'deploys']"
253,122133,airbags,"['abating', 'handbags', 'ribald', 'bagged', 'airplane', 'barrage']"
254,122136,cocktails,"['complain', 'curtail', 'voicemail', 'cockles', 'cocktail']"
255,122137,testbed,"['tastes', 'esteem', 'testify', 'tethers', 'jostled', 'trestle']"
256,122143,zoomed,"['zooming', 'foo', 'pools', 'zooms', 'zoom']"
257,122145,homeroom,"['playroom', 'honeymoon', 'humerus', 'hovered', 'homerooms']"
258,122149,episcopalians,"['anticipation', 'elucidation', 'cosmopolitan', 'occupations', 'disqualified', 'expostulation']"
259,122151,checkbook,"['textbook', 'playbook', 'checkbooks', 'checklist', 'heirlooms']"
260,122154,moms,"['mom', 'sim', 'mob', 'moon', 'mot']"
261,122157,oz,"['roar', 'sad', 'rem', 'duty', 'saws', 'kith']"
262,122160,technicians,"['technicals', 'technically', 'technique', 'technologists', 'technologically', 'technicalities', 'technician', 'technological', 'technologies', 'technology', 'technologist', 'technicality', 'techniques', 'technical']"
263,122163,calculators,"['calculated', 'calculative', 'calculable', 'calculations', 'calculates', 'calculate', 'calculator', 'calculuses', 'calculous', 'calculation', 'calculating', 'calculus']"
264,122164,enrolling,"['expo', 'gyro', 'enrolment', 'pools', 'enrolments', 'enrol']"
265,122165,reimbursed,"['reimbursements', 'reimburse', 'reimbursement', 'reimbursing', 'reimburses']"
266,122166,flunking,"['flunk', 'chunks', 'frank', 'flunks', 'flunked']"
267,122169,marty,"['mart', 'marten', 'math', 'murky', 'meaty', 'salty']"
268,122181,dakota,"['pasta', 'santa', 'depot', 'darth', 'diazoma', 'aloha']"
269,122183,grammy,"['grassy', 'granny', 'gamey', 'jimmies', 'trampy', 'mommy']"
270,608973,credentialed,"['unidentified', 'presentable', 'resentfully', 'preventable', 'presentiment', 'residential']"
271,609077,brauns,"['brag', 'bray', 'beans', 'brads', 'brags', 'bain']"
272,609082,googolplex,"['goalposts', 'lookalike', 'googolplexes', 'loopholes', 'monopolize']"
273,609148,vioiation,"['flotation', 'violations', 'validation', 'expiation', 'vacations', 'citations']"
274,609524,objectifies,"['objectifying', 'object', 'objector', 'objects', 'objectifications', 'objectors', 'objectify', 'objected', 'objections', 'objectification', 'objection', 'objecting', 'objectified']"
275,609902,juiciness,"['juice', 'juicy', 'juicinesses', 'juices']"
276,610004,evryone,"['enrolled', 'sermon', 'zoning', 'evaded', 'cranes', 'exposing']"
277,610163,hibiscuses,"['hibiscus', 'dinosaur', 'hoisting', 'minister', 'miniscule']"
278,610449,granduncles,"['trundling', 'announcing', 'granduncle', 'tranquilly', 'fragrances']"
279,62411,poking,"['pokeys', 'poke', 'poked', 'poker', 'pokings', 'poky', 'pokies', 'pokes', 'pokers', 'pokey']"
280,62412,concurred,"['concurrently', 'concurrences', 'concur', 'concurring', 'concurs', 'concurrent', 'concurrence']"
281,62414,dominated,"['dominances', 'dominion', 'dominant', 'dominance', 'dominions', 'dominants', 'dominate', 'dominating', 'domination', 'dominates', 'dominations']"
282,62415,jolts,"['jolt', 'dolt', 'jolted', 'jolting', 'jolty']"
283,62417,conjured,"['conjuration', 'conjurations', 'conjuries', 'conjure', 'conjures', 'conjurers', 'conjurer', 'conjuror', 'conjury', 'conjuring', 'conjurings', 'conjurors']"
284,62418,liquefied,"['liquefying', 'liquefactions', 'liquefaction', 'liquefiable', 'liquefies', 'liquefy']"
285,62421,dolefully,"['doleful', 'dolefulness', 'gratefully', 'dolefulnesses', 'fitfully']"
286,62424,terrorizing,"['terrorized', 'terrified', 'terror', 'terrorizations', 'terrorisations', 'terrorism', 'terrorisms', 'terrifying', 'terrorizes', 'terrorists', 'terrorization', 'terrorise', 'terrorisation', 'terrify', 'terrorist', 'terrors', 'terrifies', 'terrorize']"
287,62425,forged,"['forging', 'forgings', 'forgeries', 'forgers', 'forge', 'forges', 'forger', 'forgery']"
288,62426,plashing,"['plashed', 'plaits', 'path', 'plashes', 'plash']"
289,62427,expostulated,"['expostulate', 'expostulates', 'expostulating', 'expostulations', 'expostulation']"
290,62431,sous,"['tough', 'own', 'same', 'sou', 'scan']"
