,word_id,word,wordform
36,77739,windowless,"['penniless', 'mirthless', 'mindfulness', 'kindliness', 'wickedness', 'borderless']"
37,77751,alors,"['glory', 'floss', 'abhors', 'valor', 'alert', 'alarm']"
38,77752,pinewood,"['vineyard', 'plywood', 'pinafore', 'pinhole', 'piteous', 'dogwoods']"
39,77763,mort,"['mart', 'mit', 'sot', 'mer', 'met', 'mar']"
40,77781,snubbed,"['stabbed', 'sobbed', 'sniffed', 'lubber', 'nubbin', 'gabbed']"
41,77786,footfalls,"['meatball', 'footfall', 'mortals', 'totaled', 'fitfully']"
42,77792,incurably,"['incurables', 'incurabilities', 'incurableness', 'incurability', 'incurablenesses', 'incurable']"
43,77793,sobered,"['sobers', 'soberly', 'sobernesses', 'sobering', 'soberness', 'sober']"
44,77795,pursed,"['puss', 'purses', 'purse', 'push', 'pursing']"
45,77812,ne,"['hob', 'wet', 'dew', 'dope', 'noun', 'hop']"
46,77824,emancipated,"['emancipationist', 'emancipation', 'emancipators', 'emancipate', 'emancipating', 'emancipationists', 'emancipator', 'emancipates', 'emancipative', 'emancipations']"
47,77825,hoarsely,"['shapely', 'hoarse', 'hoarseness', 'hoarsenesses', 'happily']"
48,50758,knows,"['knew', 'knowingly', 'knowings', 'knower', 'knowers', 'knowable', 'know', 'known', 'knowing', 'knowingnesses', 'knowingness']"
49,50759,estates,"['stave', 'stares', 'estate', 'mutate', 'elate']"
50,50760,feasting,"['feasts', 'feasted', 'feastings', 'beast', 'feast']"
51,50762,bringing,"['bringings', 'brings', 'bring', 'things', 'brought']"
52,50763,provisions,"['providing', 'provided', 'providently', 'provides', 'provisioner', 'providential', 'provision', 'provisioners', 'provider', 'providentially', 'provisioning', 'provisioned', 'providence', 'provide', 'provident', 'providers', 'providences', 'provisionary']"
53,50765,atrociously,"['atrocities', 'atrocity', 'atrocious', 'atrociousnesses', 'atrociousness']"
54,50766,behaving,"['bracings', 'behavior', 'cravings', 'bloating', 'headings', 'beheading']"
55,50767,regards,"['hazards', 'shards', 'regarded', 'regard', 'regarding']"
56,50768,willed,"['willingness', ""won't"", 'willingly', 'will', 'willing', 'wills', 'willingnesses', 'willings']"
57,50769,died,"['dying', 'dies', 'death', 'deaths', 'Deaths', 'dyings', 'Death', 'die', 'dice', 'deathly']"
58,50770,ashes,"['ashy', 'aah', 'ashe', 'bash', 'ash']"
59,50772,leaving,"['leaves', 'leaver', 'leave', 'leavings', 'leaved', 'leavers']"
60,50773,sorrows,"['sorrow', 'sorrowers', 'sorrowing', 'sorrowed', 'sorrower']"
61,50774,chiefs,"['chief', 'thief', 'griefs', 'chin', 'chiefly']"
62,50775,islands,"['shards', 'islander', 'stands', 'island', 'islanders']"
63,50778,matters,"['matter', 'mattered', 'mattering', 'waiter', 'fetter']"
64,50779,exclaimed,"['exclaiming', 'exclaimings', 'exclamations', 'exclaims', 'exclamation', 'exclamatory', 'exclaim']"
65,50780,lances,"['ranch', 'lancing', 'lance', 'lanced', 'lank']"
66,50781,drinking,"['drunkards', 'drinkings', 'drank', 'drunkard', 'drunk', 'drinks', 'drink', 'drinkers', 'drinker']"
67,50783,arrows,"['furrow', 'errors', 'apron', 'throws', 'arrow']"
68,50786,feared,"['fear', 'char', 'flaws', 'fears', 'fearing']"
69,50788,rests,"['rester', 'resters', 'rest', 'rested', 'resting']"
70,50792,marrying,"['marrieds', 'marriages', 'marries', 'marriage', 'marry', 'married']"
71,50793,gifts,"['gaits', 'gift', 'int', 'gifting', 'gifted']"
72,50797,Months,"['north', 'aunt', 'poncho', 'toothy', 'jones', 'coitus']"
73,50798,rites,"['rite', 'religious_rites', 'ritualized', 'ritualizes', 'religious_rite', 'rituals', 'ritual', 'ritualizing', 'ritualize']"
74,50800,praises,"['raises', 'praise', 'praised', 'erase', 'praising']"
75,50801,refreshed,"['refreshment', 'refreshing', 'refreshments', 'refresher', 'refresh', 'refreshers', 'refreshes']"
76,50803,disposed,"['dispose', 'disposition', 'disposes', 'dispositions', 'disposal', 'disposing', 'disposals']"
77,50804,words,"['cords', 'word', 'wordings', 'wording', 'worded']"
78,50805,wondered,"['wondrously', 'wonderment', 'wonder', 'wonderer', 'wonderers', 'wondering', 'wondrous', 'wonderments', 'wonders']"
79,50806,hearers,"['hears', 'hearable', 'hearings', 'hear', 'heard', 'hearer', 'hearing']"
80,50807,ills,"['illnesses', 'int', 'ill', 'cell', 'illness']"
81,50809,attended,"['attending', 'attends', 'attendance', 'attendant', 'attend', 'attendants', 'attentiveness', 'attentivenesses', 'attentions', 'attentive', 'attention', 'attendances', 'attender', 'attenders', 'attentively']"
82,50810,handmaids,"['handmaid', 'handbags', 'landmark', 'handball', 'barmaid']"
83,50811,reached,"['reach', 'reachings', 'reaches', 'belch', 'reaching']"
84,50812,posts,"['postages', 'poster', 'posted', 'postings', 'posters', 'posting', 'post', 'postal', 'postage']"
85,50813,supported,"['supportings', 'supporters', 'supporting', 'supportive', 'support', 'supporter', 'supports']"
86,50814,cloisters,"['cloister', 'twisters', 'cloistered', 'cloistering', 'cloistral']"
87,50815,poets,"['poetizing', 'poetiser', 'poetic', 'poetizes', 'poetry', 'poetically', 'poet', 'poetries', 'poetise', 'poetized', 'poetize', 'poetizer', 'poetizers', 'poetical', 'poetisers']"
88,50816,breaks,"['breakableness', 'breakages', 'broke', 'breakables', 'breakability', 'breaker', 'breakable', 'breaking', 'broken', 'break', 'breakers', 'breakablenesses', 'breakage', 'breakabilities']"
89,50817,reminds,"['reminders', 'reminding', 'reminder', 'remind', 'reminded']"
90,50820,bards,"['lard', 'bawdy', 'bangs', 'warps', 'bard']"
91,50821,makes,"['making', 'maker', 'makers', 'make', 'makings', 'made']"
92,50822,sends,"['sendee', 'sendings', 'sendees', 'sender', 'sending', 'sent', 'send', 'senders']"
93,50824,songs,"['songster', 'singers', 'singing', 'sings', 'songsters', 'singings', 'sing', 'singer', 'song', 'sung']"
94,50825,duties,"['itty', 'rut', 'duteous', 'duty', 'dun']"
95,50826,ordering,"['orderlinesses', 'orderings', 'orders', 'order', 'ordered', 'orderly', 'orderers', 'orderer', 'orderlies', 'orderliness']"
96,50829,wondering,"['wondrously', 'wonderment', 'wondered', 'wonder', 'wonderer', 'wonderers', 'wondrous', 'wonderments', 'wonderingly', 'wonders']"
97,50831,mourned,"['mourns', 'mourner', 'mournings', 'mourning', 'mourners', 'mourn']"
98,50832,prayed,"['sprayed', 'frayed', 'payee', 'stayed', 'prayers', 'player']"
99,50833,brawling,"['barking', 'bracings', 'bailing', 'brushing', 'browsing', 'blabbing']"
100,50835,houses,"['house', 'housing', 'housed', 'housings', 'mice']"
101,50837,lips,"['yip', 'pip', 'lit', 'lin', 'lip']"
102,50838,marvelled,"['marvels', 'marvel', 'marvellous', 'marvelous', 'marvellously', 'marveller', 'marvelling', 'marvellers']"
103,50839,boldness,"['boldly', 'boldnesses', 'bold', 'bolds', 'soundness']"
104,50842,lessons,"['season', 'cession', 'lesson', 'messin', 'lasso']"
105,50843,brings,"['bringing', 'bring', 'bangs', 'tidings', 'brought']"
106,50846,possessions,"['possessiveness', 'possesses', 'possessive_cases', 'possessed', 'possess', 'possessives', 'possessor', 'possession', 'possessive', 'possessing', 'possessivenesses', 'possessive_case', 'possessors', 'possessively']"
107,50847,seemed,"['seep', 'seem', 'seems', 'seeming', 'sees']"
108,50848,reaches,"['reached', 'reach', 'reachings', 'belch', 'reaching']"
109,50850,returned,"['secure', 'refund', 'return', 'returning', 'returns']"
110,50853,looked,"['look', 'looks', 'lookers', 'looking', 'looker']"
111,50854,hied,"['hie', 'sues', 'hying', 'kin', 'hies']"
112,50856,ops,"['mop', 'dope', 'oho', 'hop', 'gps', 'owls']"
113,50858,torches,"['torch', 'morph', 'torched', 'torching', 'arch']"
114,50859,shewed,"['shew', 'shews', 'shewn', 'seeks', 'shewing']"
115,129304,microchips,"['crocheted', 'microchip', 'parochial', 'pistachio', 'acrostic']"
116,129311,diplomatically,"['diplomat', 'diplomacy', 'diplomatists', 'diplomacies', 'diplomats', 'diplomatic', 'diplomatist', 'diplomatical', 'undiplomatically']"
117,129319,mapper,"['mapped', 'maps', 'mappings', 'map', 'mapping', 'mappers']"
118,129326,tnt,"['tad', 'emt', 'try', 'bat', 'oats', 'knit']"
119,129330,microbiologist,"['microbiologists', 'microbiology', 'microbiologies']"
120,129331,halide,"['halides', 'slides', 'valise', 'rapids', 'insides']"
121,129335,underpinnings,"['underpinning', 'undergarments', 'surroundings', 'unremittingly', 'underprepared', 'independence']"
122,129348,bitches,"['bitch', 'bitchiness', 'bitchery', 'bitchinesses', 'bitched', 'bitchy', 'bitching', 'bitcheries']"
123,129350,dominances,"['dominion', 'dominant', 'dominance', 'dominants', 'dominate', 'dominated', 'dominations', 'dominions', 'dominating', 'domination', 'dominates']"
124,129351,esl,"['fest', 'ease', 'cell', 'err', 'elle', 'egos']"
125,129355,jamie,"['jams', 'amid', 'comics', 'jade', 'jane', 'jails']"
126,129361,doorman,"['doormen', 'doormat', 'oarsmen', 'foreman', 'dharma']"
127,129364,euthanized,"['summarize', 'estranged', 'womanizing', 'organized', 'reorganize', 'patronizing']"
128,129375,mainframe,"['mainframes', 'timeframe', 'marinate', 'marinating', 'mainland']"
129,129377,ignores,"['ignorantnesses', 'ignorant', 'ignoring', 'ignorantness', 'ignorantly', 'ignored', 'ignorance', 'ignore', 'ignorances']"
130,129380,minivans,"['nubian', 'mingling', 'minivan', 'driven', 'inseam']"
131,129382,ethnically,"['ethnic', 'ethnicity', 'ethnicities', 'ethnics', 'frantically']"
132,129384,commercialization,"['commercializations', 'commercialize', 'commercializing', 'commercializes', 'commercialized']"
133,129389,transactional,"['aspirational', 'organisation', 'proportional', 'transcription', 'foundational', 'transcendental']"
134,129394,earthbound,"['turnaround', 'warehouses', 'earthworms', 'vagabonds', 'marshland']"
135,129395,cephalopods,"['Cephalopoda', 'reshaping', 'cephalopod', 'enveloped', 'Cephalopodas']"
136,129398,flashlight,"['alighting', 'lamplight', 'spotlight', 'floodlight', 'flashlights']"
137,129401,seesaws,"['oversaw', 'seesawing', 'seesaw', 'seeds', 'seesawed']"
138,129403,haus,"['haute', 'hugs', 'hap', 'heals', 'hour', 'hauls']"
139,129405,heartbeats,"['heartened', 'hellbent', 'heartbeat', 'heartfelt', 'heartland']"
140,129408,ww,"['jam', 'wet', 'park', 'dew', 'lei', 'robe']"
141,129409,catapults,"['catapultic', 'catapulted', 'catapulting', 'catapultian', 'catapult']"
142,129413,humpty,"['jumpy', 'humbugs', 'musty', 'lusty', 'pulpy', 'hummer']"
143,129414,dumpty,"['jumpy', 'jumped', 'doughty', 'dummy', 'supply', 'pulpy']"
144,129419,pelts,"['peltings', 'pelt', 'pelter', 'pelting', 'pelted', 'pelters']"
145,129420,honeymoons,"['honeymooners', 'honeymooning', 'honeymooned', 'honeymooner', 'honeymoon']"
146,129422,jfk,"['jet', 'jigs', 'elk', 'yak', 'joke', 'juke']"
147,129424,lockheed,"['loathed', 'lockjaw', 'cockerel', 'couched', 'exceeded', 'succeed']"
148,129433,payloads,"['parlor', 'payload', 'raymond', 'warlord', 'paella']"
149,129442,bureaucracies,"['bureaucrats', 'bureaucracy', 'bureaucrat', 'bureaucratically', 'bureaucratic']"
150,129449,cis,"['jam', 'wet', 'ci', 'wtf', 'jee', 'cole']"
151,129453,chemist’s,"['chemists', 'chemicals', 'chemist', 'chemic', 'chemical', 'chemically', 'chemistries', 'chemistry']"
152,129467,tunneling,"['tunnelling', 'winners', 'tunnel', 'tunnels', 'tunnelled', 'tannery']"
153,129474,macular,"['scalar', 'molars', 'manuals', 'modular', 'peculiar', 'titular']"
154,129475,midair,"['minors', 'milder', 'tidal', 'midairs', 'sitar']"
155,129476,hallucinating,"['hallucinates', 'hallucinations', 'hallucinate', 'hallucinatory', 'hallucinated', 'hallucination']"
156,129480,determinants,"['determiner', 'determinant', 'determiners', 'determination', 'determinations', 'determine', 'determined', 'determining', 'determines']"
157,129484,hallucinates,"['hallucinations', 'hallucinate', 'hallucinatory', 'hallucinated', 'hallucination', 'hallucinating']"
158,129487,hexagons,"['hexagon', 'lexicons', 'octagon', 'dragons', 'hexagonal']"
159,129488,qualitatively,"['qualitative_analyses', 'quantitative', 'dismissively', 'qualitative_analysis', 'qualitative']"
160,129493,regionally,"['region', 'regions', 'digitally', 'personally', 'regional']"
161,129494,feedbacks,"['cutbacks', 'feed_back', 'jetpack', 'feedback', 'blowback']"
162,129496,maxed,"['abed', 'maxim', 'males', 'makers', 'gaped', 'mater']"
163,129514,albedo,"['amped', 'albert', 'albino', 'albedoes', 'aliens']"
164,129522,jellyfish,"['angelfish', 'shellfish', 'realised', 'analysis', 'bellowing']"
165,323135,lus,"['dew', 'ada', 'same', 'robe', 'hop', 'jee']"
166,323209,acrylics,"['acrylic', 'arabic', 'erratic', 'acrostic', 'cretin']"
167,323213,topses,"['topping', 'tops', 'toppers', 'topper', 'topped', 'top']"
168,323244,hardass,"['harvest', 'hardware', 'harry', 'sarcasm', 'badass', 'morass']"
169,323267,faggoty,"['category', 'maggots', 'nastiest', 'targets', 'raggedy', 'vagary']"
170,323276,holing,"['holey', 'holed', 'holes', 'hole', 'hone']"
171,323278,inkblots,"['inhaling', 'insolent', 'inkblot', 'enabled', 'inflow']"
172,323297,hafts,"['hats', 'hap', 'hares', 'oats', 'haft']"
173,323310,newsies,"['newsy', 'news']"
174,323322,spics,"['slips', 'sin', 'spic', 'poc', 'spike']"
175,323343,greeters,"['greeter', 'greetings', 'greets', 'greet', 'greeted', 'greeting']"
176,323350,sumbitch,"['itching', 'twitching', 'scratch', 'switches', 'snitched', 'subtitles']"
177,323355,showerhead,"['hammerhead', 'showerheads', 'threading', 'shortening', 'overloaded']"
178,323357,chevies,"['chevy', 'chevying', 'chevied']"
179,323380,suckin,"['satin', 'sippin', 'fuckin', 'sunken', 'suntan', 'sittin']"
180,323384,squeezin,"['sustained', 'souvenirs', 'squalid', 'squeaky', 'squealing', 'screening']"
181,323390,beatin,"['beading', 'satin', 'breakin', 'bestir', 'begins', 'beans']"
182,323395,honkies,"['junky', 'hone', 'honky', 'homey', 'hockey']"
183,323403,cozied,"['coiled', 'croquet', 'dolled', 'cabin', 'chisel', 'dodging']"
184,323407,assed,"['aspen', 'mused', 'sped', 'fred', 'ageing', 'lost']"
185,323409,blackball,"['blackballs', 'blackballing', 'meatball', 'handball', 'blackballed']"
186,323418,disneys,"['discern', 'danes', 'mislay', 'dispel', 'downy', 'diane']"
187,323419,fiberboard,"['hibernating', 'lifeguard', 'fiberboards', 'motherboard', 'overloaded']"
188,323422,brownstones,"['brownstone', 'downsides', 'bookstore', 'hailstone', 'gravestones']"
189,323424,hypes,"['dyke', 'hype', 'cope', 'hehe', 'pipes']"
190,323428,uppercuts,"['suspects', 'piercing', 'tuppence', 'uppercut', 'pierces']"
191,323435,smogs,"['mob', 'smogginess', 'smoggy', 'smogginesses', 'smog']"
192,323445,blatted,"['blat', 'blats', 'blatting']"
193,323456,bunted,"['bunters', 'bunting', 'bunts', 'bunter', 'bunt']"
194,323458,shockproof,"['knockoffs', 'shortening', 'shockingly', 'whirlpool', 'shoplifting', 'boardrooms']"
195,323474,starburst,"['starbuck', 'starfish', 'starting', 'starlight', 'thrusting', 'stalwart']"
196,323476,heliographing,"['heliograph', 'heliographs']"
197,323481,wester,"['west', 'westerly', 'wests', 'westers', 'westerlies']"
198,323482,troopers,"['prosper', 'trainer', 'bloomers', 'tosser', 'trooper']"
199,323507,bullhorns,"['bullhorn', 'unicorns', 'bullish', 'mullion', 'forlorn']"
200,323522,chocks,"['cork', 'chock', 'chocked', 'crook', 'chocking']"
201,323523,taxiway,"['taxicab', 'tramway', 'taliban', 'caraway', 'taxiways']"
202,323538,stompers,"['stomped', 'stomps', 'stomping', 'stomper', 'stomp']"
203,323539,stomper,"['stomped', 'stompers', 'stomps', 'stomping', 'stomp']"
204,323542,flatbeds,"['flatbed', 'frayed', 'flakes', 'stabbed', 'father']"
205,323547,goosed,"['goose', 'goosy', 'gosling', 'gooses', 'geese', 'goslings', 'goosing', 'goosey']"
206,323556,bitchin,"['batching', 'within', 'betcha', 'kitchens', 'tithing', 'sittin']"
207,323562,hotplate,"['workmate', 'hotplates', 'actuate', 'obviate', 'hydrate']"
208,118659,day,"['days', 'way', 'daily', 'dailies', 'bays']"
209,118668,blackmailers,"['blackmails', 'blackmail', 'blackmailer', 'blackmailed', 'blackmailing']"
210,118689,boggling,"['muggings', 'barging', 'budging', 'bailing', 'juggling', 'binging']"
211,118698,burgling,"['muggings', 'bracings', 'budging', 'burping', 'budding', 'darlings']"
212,118706,growly,"['greenly', 'gravely', 'giggly', 'hotly', 'truly', 'slowly']"
213,118716,budges,"['budge', 'budging', 'ridge', 'pudgy', 'budged']"
214,118717,yellowing,"['yellows', 'yellowness', 'yellownesses', 'yellowed', 'yellow']"
215,118724,prosecutes,"['prosecutors', 'prosecuted', 'prosecutions', 'prosecuting', 'prosecute', 'prosecution', 'prosecutor']"
216,118763,aesthetically,"['aestheticss', 'aestheticians', 'aesthetician', 'aesthetical', 'aesthetics', 'aesthetic']"
217,118766,busts,"['busted', 'busty', 'bust', 'busting', 'busters', 'buster']"
218,118773,halfpennies,"['salience', 'sharpening', 'halfpenny', 'clemency', 'palpably']"
219,118779,swilled,"['swill', 'swilling', 'swills', 'swillings', 'bill']"
220,118783,beneficiaries,"['benefice', 'benefices', 'beneficing', 'beneficed', 'beneficiary']"
221,118787,shards,"['spare', 'shires', 'shard', 'shawls', 'shack']"
222,118800,knifed,"['nifty', 'sniffy', 'sniffed', 'knead', 'snipers', 'infer']"
223,118844,scrapbooks,"['scrapbook', 'chaperoned', 'scrawling', 'cookbook', 'scaffolds']"
224,118848,examiners,"['examined', 'examining', 'examinee', 'examinations', 'examination', 'examines', 'examiner', 'examinees', 'examine']"
225,118851,printers,"['printing', 'printed', 'printings', 'print', 'printer', 'prints']"
226,118859,ras,"['bel', 'melt', 'div', 'pare', 'wtf', 'jee']"
227,118872,dribbled,"['dribbling', 'dribblings', 'dribble', 'dribblers', 'dribbler', 'dribbles']"
228,118874,nn,"['low', 'wet', 'ada', 'sons', 'div', 'rms']"
229,118877,faber,"['fairs', 'umber', 'abel', 'makers', 'favors', 'faster']"
230,118904,soleil,"['spleen', 'solids', 'soles', 'sleigh', 'toefl', 'conseil']"
231,118909,jeopardise,"['jeopardize', 'jeopardies', 'jeopardized', 'jeopardizes', 'jeopardizing', 'jeopardy']"
232,118921,predilections,"['predilection', 'preparation', 'malediction', 'procreation', 'regulations']"
233,118926,day—,"['days', 'way', 'daily', 'day', 'dailies', 'bays']"
234,118929,molehills,"['molehill', 'molecules', 'chilled', 'monthly', 'hornbill']"
235,118934,bothers,"['bothered', 'botherations', 'botheration', 'bother', 'bothering']"
236,118951,opticians,"['Italian', 'optician', 'specials', 'optimize', 'musicians']"
237,118954,andaman,"['gunmen', 'handbags', 'handyman', 'angular', 'damping', 'cardigan']"
238,118984,diplomas,"['diploma', 'piloting', 'slalom', 'dialing', 'deplore']"
239,119032,dribbling,"['dribblings', 'dribble', 'dribbled', 'dribbles', 'dribbler', 'dribblers']"
240,119033,divorcing,"['divorce', 'divorcement', 'divorcee', 'divorcements', 'divorcees', 'divorced', 'divorces']"
241,119036,touchline,"['outlines', 'touchlines', 'reclined', 'porcupine', 'coralline']"
242,119040,fliers,"['flew', 'flier', 'flyers', 'flyings', 'flying', 'fly', 'flown', 'flies', 'flyer']"
243,119043,skippered,"['skippers', 'skipping', 'skips', 'skippering', 'skipped', 'skipper', 'skip']"
244,119045,internationals,"['international', 'interjection', 'internationality', 'interventions', 'internationalities', 'internationally']"
245,119062,newsvendor,"['pensioner', 'remainder', 'newsvendors', 'passenger', 'heavenward']"
246,119077,scandalising,"['scandalously', 'scandalousness', 'scandalizing', 'scandalisation', 'scandals', 'scandalizations', 'scandalousnesses', 'scandal', 'scandalous', 'scandalizes', 'scandalization', 'scandalise', 'scandalized', 'scandalize', 'scandalisations']"
247,119100,distracts,"['distracting', 'distract', 'distracted', 'distractions', 'distraction']"
248,119137,chaffinches,"['charmingly', 'champion', 'starfish', 'reaffirms', 'chaffinch']"
249,119146,reawakened,"['reshaping', 'remained', 'breakages', 'breakeven', 'seaweed', 'reawaken']"
250,119161,wriggles,"['wriggling', 'wriggler', 'wriggled', 'wriggle', 'wriggly', 'wrigglers']"
251,119172,squirming,"['squirmers', 'squirmer', 'squirms', 'squirmed', 'squirm']"
252,119176,reentry,"['re-enter', 'reentries', 'greener', 'sentries', 'gentry']"
253,119184,unusuals,"['unusualness', 'unusually', 'unusual', 'unusualnesses']"
254,119187,minors,"['minority', 'mint', 'minorities', 'minor', 'wino']"
255,119189,inheritances,"['inheritor', 'inherit', 'inheritance', 'inherited', 'inherits', 'inheriting', 'inheritors']"
256,567961,poons,"['pro', 'poon', 'goin', 'roan', 'poems']"
257,568020,welches,"['welching', 'welched', 'welch']"
258,568298,onyxes,"['onus', 'org', 'loner', 'onyx', 'unit']"
259,568451,jihads,"['jihad', 'dread', 'Jihadists', 'viva', 'Jihadist']"
260,568474,indelibles,"['indelible', 'indelibly']"
261,568599,fitzgerald’s,"['dispersal', 'misreading', 'fingertips', 'fingernails', 'cathedral', 'lifeguard']"
262,568622,chewies,"['chewer', 'chews', 'chewy', 'chewing', 'chewings', 'chew', 'chewers', 'chewed']"
263,568652,retools,"['retooling', 'retool', 'retooled']"
264,568727,novelizations,"['novelize', 'novelizing', 'novelizes', 'novelization', 'novelized']"
265,568803,crisscrosses,"['crisscrossing', 'conscious', 'crosshairs', 'crisscrossed', 'crisscross']"
266,568975,cable’s,"['cables', 'cakes', 'cane', 'cable', 'cabled', 'cabling']"
267,568993,rendezvousing,"['rediculous', 'rendezvouses', 'undergoes', 'rendezvoused', 'rendezvous']"
268,569014,toyo,"['tours', 'boy', 'moo', 'oho', 'tones', 'boos']"
269,569027,interactives,"['interacting', 'interactional', 'interactive', 'interaction', 'interacted', 'interactions', 'interacts', 'interact']"
270,569059,mainlands,"['heartland', 'martian', 'applauded', 'manliest', 'mainland']"
271,569157,implosions,"['imploding', 'implosion', 'implode', 'imploded', 'implodes']"
272,569245,froths,"['frothinesses', 'froth', 'frothed', 'frothiness', 'frothy', 'frothily', 'frothing']"
273,569294,trammeling,"['trammelled', 'trammelling', 'trammel', 'trammels']"
274,569302,transcriber,"['transcribing', 'transcribes', 'transcribers', 'transcribed', 'transcriptions', 'transcription', 'transcribe']"
275,569478,huaraches,"['huarachess', 'huarache']"
276,569479,mimeographs,"['mimeographed', 'mimeographing', 'mimeograph', 'monograph', 'timeframe']"
277,6270,brow,"['flows', 'dow', 'rot', 'brows', 'books']"
278,6272,browbeat,"['browbeats', 'browbeaten', 'protected', 'protested', 'browbeating']"
279,6273,brown,"['browns', 'brownnesses', 'brownness', 'browning', 'browned']"
280,6276,brownie,"['ironic', 'brownies', 'drowse', 'bionic', 'brogue']"
281,6277,browning,"['bracings', 'brimming', 'brownings', 'browsing', 'bombing']"
282,6279,browse,"['browser', 'browses', 'browsed', 'browsers', 'browsing']"
283,6280,bruise,"['bruised', 'bruises', 'bruiser', 'bruisers', 'bruising']"
284,6281,bruiser,"['bruised', 'bruise', 'bruises', 'bruisers', 'bruising']"
285,6287,brunch,"['punches', 'crutch', 'brunches', 'crunchy', 'punch']"
286,6288,brunette,"['buttered', 'frenetic', 'erudite', 'roulette', 'brunettes']"
287,6289,brunt,"['mounts', 'abrupt', 'aunt', 'stunt', 'brunts']"
288,6290,brush,"['brushy', 'brushes', 'brushing', 'push', 'brushed']"
289,6295,brushwood,"['barstool', 'roughshod', 'brushwoods', 'dogwoods', 'backwoods']"
290,6297,brusque,"['masque', 'brusqueness', 'brusquenesses', 'brogue', 'brusquely']"
291,6299,brutal,"['brutalize', 'brutalized', 'brutalizes', 'brutalizing', 'brutality', 'brutalization', 'brutalizations', 'brutalities']"
292,6300,brutality,"['brutalize', 'brutalized', 'brutal', 'brutalizes', 'brutalizing', 'brutalization', 'brutalizations', 'brutalities']"
293,6301,brutalize,"['brutalized', 'brutal', 'brutalizes', 'brutalizing', 'brutality', 'brutalization', 'brutalizations', 'brutalities']"
294,6302,brute,"['brutes', 'crates', 'brace', 'mute', 'braces']"
