,bigram,freq
71869,"('poor_ADJ', 'man_NOUN')",17
107375,"('young_ADJ', 'people_NOUN')",17
125104,"('good_ADJ', 'humour_NOUN')",16
165736,"('electronic_ADJ', 'brain_NOUN')",16
12641,"('never_ADJ', 'mind_NOUN')",16
35351,"('whole_ADJ', 'world_NOUN')",16
259078,"('mrs_NOUN', 'mile_NOUN')",16
32490,"('good_ADJ', 'look_NOUN')",16
285763,"('mister_NOUN', 'Coyote_NOUN')",16
163494,"('brain_ADJ', 'energy_NOUN')",16
166788,"('shock_NOUN', 'wave_NOUN')",16
141304,"('little_ADJ', 'later_NOUN')",16
308383,"('left_ADJ', 'hind_NOUN')",16
235784,"('love_NOUN', 'letter_NOUN')",15
19980,"('great_ADJ', 'city_NOUN')",15
285322,"('prairie_NOUN', 'dog_NOUN')",15
4937,"('good_ADJ', 'old_ADJ')",15
35851,"('thousand_NOUN', 'time_NOUN')",15
6764,"('much_ADJ', 'trouble_NOUN')",15
85056,"('great_ADJ', 'big_ADJ')",15
19592,"('wise_NOUN', 'man_NOUN')",15
292330,"('little_ADJ', 'mister_NOUN')",15
25111,"('first_ADJ', 'sight_NOUN')",15
142336,"('new_ADJ', 'bank_NOUN')",15
3466,"('good_ADJ', 'deal_ADJ')",15
11246,"('thousand_NOUN', 'year_NOUN')",14
266306,"('flying_ADJ', 'machine_NOUN')",14
126117,"('auspicious_ADJ', 'King_NOUN')",14
329971,"('silver_NOUN', 'rifle_NOUN')",14
52898,"('wild_ADJ', 'animal_NOUN')",14
35337,"('good_ADJ', 'bye_NOUN')",14
76628,"('long_ADJ', 'way_NOUN')",14
8831,"('poor_ADJ', 'old_ADJ')",14
197748,"('dear_ADJ', 'boy_NOUN')",14
288820,"('little_ADJ', 'mrs_NOUN')",14
7765,"('good_ADJ', 'place_NOUN')",14
5295,"('new_ADJ', 'suit_NOUN')",14
85057,"('big_ADJ', 'dog_NOUN')",14
139672,"('storage_NOUN', 'battery_NOUN')",14
139665,"('electric_ADJ', 'runabout_NOUN')",14
240637,"('mrs_NOUN', 'Hughe_NOUN')",14
238124,"('mister_NOUN', 'Tilney_NOUN')",14
39846,"('good_ADJ', 'woman_NOUN')",14
15875,"('business_NOUN', 'man_NOUN')",13
91007,"('little_ADJ', 'soldier_NOUN')",13
10760,"('rich_ADJ', 'man_NOUN')",13
328835,"('full_ADJ', 'gallop_NOUN')",13
95882,"('little_ADJ', 'dog_NOUN')",13
58083,"('way_NOUN', 'home_NOUN')",13
30491,"('single_ADJ', 'word_NOUN')",13
76051,"('whole_ADJ', 'year_NOUN')",13
142263,"('good_ADJ', 'idea_NOUN')",13
7576,"('left_ADJ', 'hand_NOUN')",13
73632,"('little_ADJ', 'bird_NOUN')",13
296218,"('hind_NOUN', 'foot_NOUN')",13
118194,"('dear_ADJ', 'sister_NOUN')",13
210656,"('mrs_NOUN', 'Jone_NOUN')",13
1017,"('mister_NOUN', 'Greyson_NOUN')",13
5240,"('last_ADJ', 'week_NOUN')",13
63191,"('wonderful_ADJ', 'thing_NOUN')",13
346128,"('sperm_NOUN', 'whale_NOUN')",13
288693,"('field_NOUN', 'people_NOUN')",13
216149,"('house_NOUN', 'cleaning_NOUN')",13
107371,"('several_ADJ', 'year_NOUN')",12
86435,"('little_ADJ', 'piece_NOUN')",12
248863,"('great_ADJ', 'house_NOUN')",12
4112,"('young_ADJ', 'gentleman_NOUN')",12
23961,"('beautiful_ADJ', 'woman_NOUN')",12
148088,"('young_ADJ', 'bank_NOUN')",12
50655,"('first_ADJ', 'day_NOUN')",12
211310,"('convenient_ADJ', 'distance_NOUN')",12
247665,"('half_ADJ', 'dozen_NOUN')",12
121846,"('young_ADJ', 'prince_NOUN')",12
196113,"('many_ADJ', 'day_NOUN')",12
13306,"('little_ADJ', 'room_NOUN')",12
341490,"('young_ADJ', 'doctor_NOUN')",12
29629,"('poor_ADJ', 'creature_NOUN')",12
291634,"('duck_ADJ', 'pond_NOUN')",12
73770,"('good_ADJ', 'care_NOUN')",12
32375,"('last_ADJ', 'year_NOUN')",12
30118,"('little_ADJ', 'bit_NOUN')",12
96572,"('third_ADJ', 'time_NOUN')",12
96702,"('great_ADJ', 'king_NOUN')",12
16635,"('much_ADJ', 'time_NOUN')",12
38365,"('long_ADJ', 'line_NOUN')",12
352334,"('mister_NOUN', 'Faulkner_NOUN')",12
29826,"('whole_ADJ', 'life_NOUN')",12
102345,"('young_ADJ', 'wife_NOUN')",11
93622,"('whole_ADJ', 'army_NOUN')",11
52552,"('next_ADJ', 'week_NOUN')",11
13688,"('half_ADJ', 'past_NOUN')",11
87071,"('white_ADJ', 'horse_NOUN')",11
10731,"('good_ADJ', 'spirit_NOUN')",11
314864,"('native_ADJ', 'land_NOUN')",11
14438,"('year_NOUN', 'older_ADJ')",11
61690,"('great_ADJ', 'surprise_NOUN')",11
20440,"('little_ADJ', 'white_ADJ')",11
334249,"('old_ADJ', 'bull_NOUN')",11
35130,"('deep_ADJ', 'sigh_NOUN')",11
145553,"('mister_NOUN', 'Mason_NOUN')",11
91181,"('loud_ADJ', 'voice_NOUN')",11
291218,"('whole_ADJ', 'company_NOUN')",11
97669,"('little_ADJ', 'old_ADJ')",11
26608,"('last_ADJ', 'moment_NOUN')",11
65151,"('least_ADJ', 'bit_NOUN')",11
140899,"('Damon_NOUN', 'Bless_ADJ')",11
218825,"('Lady_NOUN', 'Susan_NOUN')",11
52001,"('old_ADJ', 'age_NOUN')",11
362975,"('aide_NOUN', 'de_NOUN')",11
84889,"('little_ADJ', 'yellow_NOUN')",11
237013,"('intimate_ADJ', 'friend_NOUN')",11
230775,"('thousand_NOUN', 'pound_NOUN')",11
16813,"('last_ADJ', 'time_NOUN')",11
4212,"('good_ADJ', 'fellow_NOUN')",11
186056,"('police_NOUN', 'director_NOUN')",11
266498,"('flying_NOUN', 'machine_NOUN')",11
116298,"('grand_ADJ', 'vizier_NOUN')",11
339039,"('first_ADJ', 'mate_NOUN')",11
11285,"('many_ADJ', 'mile_NOUN')",11
47045,"('old_ADJ', 'day_NOUN')",11
63551,"('great_ADJ', 'danger_NOUN')",11
144081,"('long_ADJ', 'distance_NOUN')",11
16574,"('twelve_ADJ', 'year_NOUN')",11
338662,"('second_ADJ', 'mate_NOUN')",11
94563,"('red_ADJ', 'cap_NOUN')",11
78584,"('several_ADJ', 'minute_NOUN')",11
211074,"('mrs_NOUN', 'Jones_NOUN')",11
43726,"('whole_ADJ', 'body_NOUN')",10
37338,"('nothing_NOUN', 'else_ADJ')",10
40813,"('long_ADJ', 'breath_NOUN')",10
120643,"('thy_ADJ', 'life_NOUN')",10
45601,"('whole_ADJ', 'story_NOUN')",10
239854,"('open_ADJ', 'carriage_NOUN')",10
94090,"('old_ADJ', 'horse_NOUN')",10
363070,"('dear_ADJ', 'fellow_NOUN')",10
240542,"('mrs_NOUN', 'Hughes_NOUN')",10
43619,"('whole_ADJ', 'thing_NOUN')",10
362823,"('Duc_ADJ', 'de_NOUN')",10
24002,"('black_NOUN', 'hair_NOUN')",10
237532,"('mister_NOUN', 'Allen_NOUN')",10
121127,"('physician_ADJ', 'Douban_NOUN')",10
126307,"('gold_ADJ', 'piece_NOUN')",10
102466,"('old_ADJ', 'time_NOUN')",10
4532,"('turn_ADJ', 'round_NOUN')",10
54198,"('flat_ADJ', 'stone_NOUN')",10
146906,"('brave_ADJ', 'man_NOUN')",10
139679,"('mister_NOUN', 'Swift_NOUN')",10
139415,"('dear_ADJ', 'mother_NOUN')",10
292352,"('mister_NOUN', 'Chippy_NOUN')",10
56934,"('fresh_ADJ', 'meat_NOUN')",10
328328,"('far_ADJ', 'west_NOUN')",10
33123,"('low_ADJ', 'tone_NOUN')",10
174454,"('whole_ADJ', 'country_NOUN')",10
77040,"('little_ADJ', 'robber_NOUN')",10
52493,"('great_ADJ', 'river_NOUN')",10
180438,"('whole_ADJ', 'village_NOUN')",10
51319,"('month_NOUN', 'old_ADJ')",10
35007,"('strong_ADJ', 'man_NOUN')",10
140984,"('eccentric_ADJ', 'man_NOUN')",10
158451,"('right_ADJ', 'side_NOUN')",10
289224,"('old_ADJ', 'Spot_NOUN')",10
60177,"('small_ADJ', 'piece_NOUN')",10
256737,"('main_ADJ', 'hall_NOUN')",10
6338,"('young_ADJ', 'friend_NOUN')",10
305983,"('mrs_NOUN', 'Rabbit_NOUN')",10
67267,"('open_ADJ', 'door_NOUN')",10
256022,"('district_ADJ', 'attorney_NOUN')",10
257217,"('last_ADJ', 'hand_NOUN')",10
150772,"('big_ADJ', 'man_NOUN')",10
154294,"('bank_NOUN', 'clerk_NOUN')",10
49646,"('human_ADJ', 'nature_NOUN')",10
6790,"('new_ADJ', 'york_NOUN')",10
88294,"('apple_ADJ', 'tree_NOUN')",10
256330,"('Maxim_ADJ', 'silencer_NOUN')",10
151757,"('British_ADJ', 'tank_NOUN')",10
323207,"('last_ADJ', 'chapter_NOUN')",10
27425,"('first_ADJ', 'man_NOUN')",9
319978,"('coral_ADJ', 'reef_NOUN')",9
285320,"('ground_NOUN', 'squirrel_NOUN')",9
287360,"('dog_NOUN', 'village_NOUN')",9
53385,"('next_ADJ', 'instant_NOUN')",9
69063,"('whole_ADJ', 'affair_NOUN')",9
53040,"('left_ADJ', 'behind_NOUN')",9
30129,"('good_ADJ', 'night_NOUN')",9
9315,"('new_ADJ', 'leaf_NOUN')",9
71697,"('next_ADJ', 'room_NOUN')",9
320031,"('quarter_NOUN', 'deck_NOUN')",9
165402,"('following_ADJ', 'morning_NOUN')",9
42235,"('new_ADJ', 'idea_NOUN')",9
29679,"('great_ADJ', 'difficulty_NOUN')",9
21266,"('new_ADJ', 'acquaintance_NOUN')",9
66030,"('following_ADJ', 'day_NOUN')",9
16560,"('first_ADJ', 'lesson_NOUN')",9
320870,"('hoop_NOUN', 'iron_NOUN')",9
100056,"('dressing_NOUN', 'table_NOUN')",9
118358,"('long_ADJ', 'journey_NOUN')",9
33206,"('good_ADJ', 'man_NOUN')",9
2354,"('greater_ADJ', 'part_NOUN')",9
213613,"('shirt_NOUN', 'button_NOUN')",9
33141,"('strange_ADJ', 'thing_NOUN')",9
63273,"('great_ADJ', 'joy_NOUN')",9
55377,"('new_ADJ', 'kind_NOUN')",9
306157,"('wood_NOUN', 'pile_NOUN')",9
72252,"('eldest_ADJ', 'son_NOUN')",9
149138,"('single_ADJ', 'glance_NOUN')",9
22140,"('last_ADJ', 'word_NOUN')",9
71477,"('fairy_ADJ', 'tale_NOUN')",9
291373,"('dusty_ADJ', 'Moth_NOUN')",9
69926,"('open_ADJ', 'window_NOUN')",9
39554,"('deep_ADJ', 'breath_NOUN')",9
22822,"('half_ADJ', 'past_ADJ')",9
56676,"('best_ADJ', 'thing_NOUN')",9
53490,"('first_ADJ', 'night_NOUN')",9
53935,"('next_ADJ', 'night_NOUN')",9
169017,"('good_ADJ', 'news_NOUN')",9
328803,"('broad_ADJ', 'grin_NOUN')",9
155700,"('much_ADJ', 'longer_NOUN')",9
8333,"('old_ADJ', 'chap_NOUN')",9
151782,"('machine_NOUN', 'gun_NOUN')",9
11610,"('little_ADJ', 'chance_NOUN')",9
96207,"('sound_ADJ', 'asleep_NOUN')",9
545,"('good_ADJ', 'looking_NOUN')",9
24608,"('morrow_ADJ', 'morning_NOUN')",9
126580,"('thousand_NOUN', 'dinar_NOUN')",9
88285,"('fine_ADJ', 'day_NOUN')",9
196188,"('next_ADJ', 'minute_NOUN')",9
85777,"('way_NOUN', 'mister_NOUN')",9
362976,"('de_NOUN', '-camp_NOUN')",9
158518,"('easy_ADJ', 'matter_NOUN')",9
85190,"('little_ADJ', 'Wienerwurst_NOUN')",9
87099,"('dark_ADJ', 'blue_NOUN')",9
3950,"('much_ADJ', 'money_NOUN')",9
97456,"('long_ADJ', 'life_NOUN')",9
269705,"('pacific_ADJ', 'ocean_NOUN')",9
80752,"('space_NOUN', 'station_NOUN')",9
51909,"('white_ADJ', 'hair_NOUN')",9
140795,"('time_NOUN', 'mister_NOUN')",9
193514,"('rural_ADJ', 'guard_NOUN')",9
114476,"('trap_NOUN', 'door_NOUN')",9
1339,"('large_ADJ', 'number_NOUN')",9
255491,"('Primrose_ADJ', 'Meadows_NOUN')",8
68301,"('bread_NOUN', 'fruit_NOUN')",8
54837,"('young_ADJ', 'tree_NOUN')",8
106060,"('broad_ADJ', 'chest_NOUN')",8
255334,"('slave_NOUN', 'chain_NOUN')",8
67133,"('present_ADJ', 'time_NOUN')",8
31475,"('pretty_ADJ', 'girl_NOUN')",8
19310,"('little_ADJ', 'hope_NOUN')",8
258898,"('death_NOUN', 'hand_NOUN')",8
302961,"('Mouse_NOUN', 'family_NOUN')",8
255820,"('summer_NOUN', 'coat_NOUN')",8
14855,"('good_ADJ', 'sense_NOUN')",8
86234,"('oat_ADJ', 'field_NOUN')",8
332100,"('pack_NOUN', 'horse_NOUN')",8
255819,"('silk_NOUN', 'summer_NOUN')",8
72728,"('wide_ADJ', 'world_NOUN')",8
7244,"('many_ADJ', 'month_NOUN')",8
338871,"('open_ADJ', 'water_NOUN')",8
14780,"('good_ADJ', 'dinner_NOUN')",8
255611,"('cocktail_NOUN', 'party_NOUN')",8
109946,"('older_ADJ', 'man_NOUN')",8
13374,"('first_ADJ', 'week_NOUN')",8
48490,"('poor_ADJ', 'thing_NOUN')",8
257332,"('bridge_NOUN', 'table_ADJ')",8
56014,"('little_ADJ', 'finger_NOUN')",8
14294,"('much_ADJ', 'attention_NOUN')",8
152748,"('weak_ADJ', 'point_NOUN')",8
6650,"('particular_ADJ', 'friend_NOUN')",8
119774,"('thousand_NOUN', 'sequin_NOUN')",8
58478,"('little_ADJ', 'house_NOUN')",8
115772,"('great_ADJ', 'speed_NOUN')",8
258639,"('bridge_NOUN', 'table_NOUN')",8
18498,"('ill_ADJ', 'luck_NOUN')",8
119863,"('elder_ADJ', 'brother_NOUN')",8
258481,"('abscessed_ADJ', 'tooth_NOUN')",8
118593,"('wonderful_ADJ', 'story_NOUN')",8
57857,"('great_ADJ', 'delight_NOUN')",8
58468,"('many_ADJ', 'hour_NOUN')",8
306517,"('mister_NOUN', 'Rabbit_NOUN')",8
61943,"('open_ADJ', 'space_NOUN')",8
170016,"('good_ADJ', 'meal_NOUN')",8
285309,"('Scott_ADJ', 'Bailey_NOUN')",8
124275,"('young_ADJ', 'king_NOUN')",8
34449,"('human_ADJ', 'life_NOUN')",8
283054,"('long_ADJ', 'neck_NOUN')",8
66218,"('handsome_NOUN', 'young_ADJ')",8
9131,"('poor_ADJ', 'people_NOUN')",8
9439,"('side_NOUN', 'street_NOUN')",8
179869,"('electric_ADJ', 'rifle_NOUN')",8
23802,"('English_ADJ', 'people_NOUN')",8
244873,"('great_ADJ', 'hurry_NOUN')",8
162445,"('coat_ADJ', 'pocket_NOUN')",8
78098,"('hind_NOUN', 'leg_NOUN')",8
219361,"('first_ADJ', 'came_NOUN')",8
65873,"('good_ADJ', 'day_NOUN')",8
141112,"('little_ADJ', 'party_NOUN')",8
141044,"('mrs_NOUN', 'Baggert_NOUN')",8
78729,"('public_ADJ', 'place_NOUN')",8
141468,"('little_ADJ', 'longer_NOUN')",8
98332,"('young_ADJ', 'master_NOUN')",8
78641,"('tall_ADJ', 'man_NOUN')",8
277277,"('great_ADJ', 'temple_NOUN')",8
269596,"('unknown_ADJ', 'land_NOUN')",8
126172,"('Sulayman_ADJ', 'al_ADJ')",8
80919,"('whole_ADJ', 'business_NOUN')",8
142450,"('old_ADJ', 'bank_NOUN')",8
269838,"('great_ADJ', 'haste_NOUN')",8
238301,"('mrs_NOUN', 'Thorpe_NOUN')",8
103661,"('left_ADJ', 'side_NOUN')",8
103572,"('younger_ADJ', 'man_NOUN')",8
238322,"('fine_ADJ', 'young_ADJ')",8
103735,"('long_ADJ', 'day_NOUN')",8
94645,"('little_ADJ', 'tail_NOUN')",8
292005,"('duck_NOUN', 'pond_NOUN')",8
84848,"('large_ADJ', 'tree_NOUN')",8
328842,"('young_ADJ', 'Varley_NOUN')",8
74690,"('market_NOUN', 'place_NOUN')",8
14972,"('poor_ADJ', 'dick_NOUN')",8
296487,"('Grandfather_NOUN', 'Mole_NOUN')",8
121124,"('Grecian_ADJ', 'king_NOUN')",8
7888,"('fast_ADJ', 'asleep_NOUN')",8
113290,"('young_ADJ', 'Prince_NOUN')",8
328640,"('Indian_ADJ', 'woman_NOUN')",8
210160,"('cabinet_NOUN', 'maker_NOUN')",8
54067,"('third_ADJ', 'day_NOUN')",8
176253,"('ancient_ADJ', 'city_NOUN')",8
104259,"('great_ADJ', 'number_NOUN')",8
35688,"('poor_ADJ', 'child_NOUN')",8
139695,"('new_ADJ', 'invention_NOUN')",8
66330,"('old_ADJ', 'king_NOUN')",8
139970,"('electric_ADJ', 'light_NOUN')",8
11988,"('little_ADJ', 'distance_NOUN')",8
199175,"('quarter_ADJ', 'deck_NOUN')",8
20686,"('honest_ADJ', 'man_NOUN')",7
219344,"('last_ADJ', 'letter_NOUN')",7
158016,"('hold_ADJ', 'fast_NOUN')",7
21226,"('blue_NOUN', 'eye_NOUN')",7
219628,"('whole_ADJ', 'course_NOUN')",7
31451,"('pretty_NOUN', 'girl_NOUN')",7
30283,"('total_ADJ', 'darkness_NOUN')",7
164705,"('target_NOUN', 'practice_NOUN')",7
162188,"('space_NOUN', 'friend_NOUN')",7
126703,"('ten_NOUN', 'thousand_NOUN')",7
320,"('boot_ADJ', 'black_NOUN')",7
141113,"('machine_NOUN', 'shop_NOUN')",7
35177,"('big_ADJ', 'black_NOUN')",7
185899,"('broad_ADJ', 'daylight_NOUN')",7
127165,"('slave_NOUN', 'girl_NOUN')",7
187385,"('trembling_NOUN', 'hand_NOUN')",7
124813,"('man_NOUN', 'women_NOUN')",7
124805,"('little_ADJ', 'water_NOUN')",7
204307,"('wild_ADJ', 'cat_NOUN')",7
124186,"('dead_ADJ', 'man_NOUN')",7
59993,"('open_ADJ', 'air_NOUN')",7
205555,"('beautiful_ADJ', 'girl_NOUN')",7
205188,"('golden_ADJ', 'pool_NOUN')",7
60579,"('deep_ADJ', 'water_NOUN')",7
60583,"('shallow_ADJ', 'water_NOUN')",7
183344,"('new_ADJ', 'world_NOUN')",7
141904,"('steering_NOUN', 'wheel_NOUN')",7
36488,"('new_ADJ', 'comer_NOUN')",7
129816,"('wax_NOUN', 'candle_NOUN')",7
37419,"('dear_NOUN', 'old_ADJ')",7
130915,"('wide_ADJ', 'open_ADJ')",7
37725,"('brown_ADJ', 'eyes_NOUN')",7
136430,"('al_ADJ', 'Kulub_NOUN')",7
36300,"('mrs_NOUN', 'Dewsbury_NOUN')",7
189322,"('excellent_ADJ', 'spirit_NOUN')",7
28892,"('important_ADJ', 'business_NOUN')",7
28754,"('good_ADJ', 'reason_NOUN')",7
33019,"('sure_ADJ', 'mister_NOUN')",7
212318,"('present_ADJ', 'occasion_NOUN')",7
153666,"('old_ADJ', 'story_NOUN')",7
165650,"('star_ADJ', 'head_NOUN')",7
151773,"('steel_ADJ', 'belt_NOUN')",7
27360,"('everybody_NOUN', 'else_ADJ')",7
178455,"('blue_NOUN', 'water_NOUN')",7
208125,"('old_ADJ', 'coat_NOUN')",7
22860,"('medicine_ADJ', 'man_NOUN')",7
143795,"('friend_NOUN', 'mister_NOUN')",7
175835,"('buried_ADJ', 'city_NOUN')",7
147070,"('big_ADJ', 'machine_NOUN')",7
146907,"('mister_NOUN', 'Damon_ADJ')",7
174905,"('Copan_ADJ', 'valley_NOUN')",7
73142,"('picture_NOUN', 'book_NOUN')",7
73302,"('whole_ADJ', 'place_NOUN')",7
104688,"('young_ADJ', 'women_NOUN')",7
297160,"('mister_NOUN', 'Blackbird_ADJ')",7
11767,"('much_ADJ', 'use_NOUN')",7
299689,"('red_ADJ', 'apple_NOUN')",7
236998,"('little_ADJ', 'book_NOUN')",7
7315,"('great_ADJ', 'quantity_NOUN')",7
15381,"('elderly_ADJ', 'man_NOUN')",7
237801,"('agreeable_ADJ', 'young_ADJ')",7
84937,"('little_ADJ', 'Hepzebiah_NOUN')",7
55369,"('back_ADJ', 'home_NOUN')",7
85266,"('harsh_ADJ', 'voice_NOUN')",7
18670,"('Hill-top_ADJ', 'novel_NOUN')",7
85205,"('little_ADJ', 'wienerwurst_NOUN')",7
302604,"('Master_ADJ', 'Meadow_NOUN')",7
984,"('right_ADJ', 'sir_NOUN')",7
303159,"('mister_NOUN', 'Frog_NOUN')",7
6898,"('little_ADJ', 'better_NOUN')",7
302484,"('good_ADJ', 'nature_ADJ')",7
303581,"('Mos_NOUN', 'Mouse_NOUN')",7
235720,"('prettiest_ADJ', 'girl_NOUN')",7
53089,"('full_ADJ', 'length_NOUN')",7
10740,"('last_ADJ', 'winter_NOUN')",7
97841,"('front_ADJ', 'porch_NOUN')",7
97869,"('long_ADJ', 'year_NOUN')",7
285574,"('many_ADJ', 'hole_NOUN')",7
77655,"('country_NOUN', 'house_NOUN')",7
52464,"('church_NOUN', 'steeple_NOUN')",7
277254,"('great_ADJ', 'King_NOUN')",7
78095,"('polar_ADJ', 'bear_NOUN')",7
347483,"('blow_NOUN', 'hole_NOUN')",7
347402,"('mast_ADJ', 'head_NOUN')",7
98780,"('dark_ADJ', 'girl_NOUN')",7
347546,"('give_ADJ', 'way_NOUN')",7
53167,"('whole_ADJ', 'night_NOUN')",7
97034,"('little_ADJ', 'fire_NOUN')",7
290487,"('new_ADJ', 'coat_NOUN')",7
53761,"('many_ADJ', 'kind_NOUN')",7
267098,"('peculiar_ADJ', 'circumstance_NOUN')",7
