,bigram,freq
76475,"('short_ADJ', 'form_NOUN')",8
31298,"('high_ADJ', 'school_NOUN')",8
49602,"('ah_ADJ', 'hah_NOUN')",8
20576,"('next_ADJ', 'day_NOUN')",7
24807,"('progressive_ADJ', 'disclosure_NOUN')",7
80977,"('total_ADJ', 'signal_NOUN')",7
30148,"('whole_ADJ', 'bunch_NOUN')",7
57726,"('graphical_ADJ', 'timetable_NOUN')",7
74723,"('low_ADJ', 'value_NOUN')",7
27804,"('science_NOUN', 'fiction_NOUN')",7
43815,"('white_ADJ', 'space_NOUN')",7
51088,"('information_NOUN', 'display_NOUN')",7
79272,"('music_ADJ', 'signal_NOUN')",7
65244,"('light_ADJ', 'bulb_NOUN')",7
24466,"('Web_NOUN', 'form_NOUN')",7
75816,"('voltage_NOUN', 'threshold_NOUN')",7
2854,"('last_ADJ', 'week_NOUN')",7
25721,"('large_ADJ', 'number_NOUN')",7
76878,"('real_ADJ', 'life_NOUN')",7
51176,"('design_NOUN', 'strategy_NOUN')",6
81261,"('order_NOUN', 'term_NOUN')",6
74893,"('nice_NOUN', 'little_ADJ')",6
25078,"('primary_ADJ', 'action_NOUN')",6
74864,"('noise_NOUN', 'margin_NOUN')",6
70307,"('analog_ADJ', 'system_NOUN')",6
74702,"('digital_ADJ', 'signal_NOUN')",6
4581,"('mind_NOUN', 'weak_NOUN')",6
10542,"('hind_NOUN', 'leg_NOUN')",6
73454,"('node_ADJ', 'equation_NOUN')",6
6053,"('business_NOUN', 'model_NOUN')",6
80449,"('linear_ADJ', 'response_NOUN')",6
72432,"('left_ADJ', 'hand_NOUN')",6
50553,"('Visual_ADJ', 'display_NOUN')",6
76300,"('digital_ADJ', 'domain_NOUN')",6
73093,"('intuitive_ADJ', 'method_NOUN')",6
82447,"('control_ADJ', 'port_NOUN')",6
15500,"('young_ADJ', 'pig_NOUN')",6
82595,"('control_NOUN', 'port_NOUN')",6
76058,"('input_NOUN', 'signal_NOUN')",6
9697,"('harness_NOUN', 'room_NOUN')",6
32035,"('last_ADJ', 'time_NOUN')",6
4716,"('empty_NOUN', 'word_NOUN')",6
60464,"('strong_ADJ', 'color_NOUN')",6
69980,"('new_ADJ', 'element_NOUN')",6
77255,"('little_ADJ', 'demo_NOUN')",6
25174,"('different_ADJ', 'color_NOUN')",5
43616,"('font_ADJ', 'size_NOUN')",5
80626,"('DC_ADJ', 'offset_NOUN')",5
50555,"('quantitative_ADJ', 'information_NOUN')",5
78555,"('fictitious_ADJ', 'device_NOUN')",5
70158,"('software_ADJ', 'system_NOUN')",5
24400,"('user_NOUN', 'interface_NOUN')",5
50007,"('visual_ADJ', 'effect_NOUN')",5
24549,"('lazy_ADJ', 'registration_NOUN')",5
37259,"('memory_NOUN', 'stick_NOUN')",5
44098,"('web_NOUN', 'designer_NOUN')",5
79490,"('input_NOUN', 'voltage_NOUN')",5
78729,"('ah_ADJ', 'ha_NOUN')",5
80737,"('small_ADJ', 'fifth_ADJ')",5
70096,"('abstraction_NOUN', 'layer_NOUN')",5
5479,"('middle_ADJ', 'East_NOUN')",5
80975,"('fifth_ADJ', 'small_ADJ')",5
79317,"('light_ADJ', 'intensity_NOUN')",5
70446,"('simple_ADJ', 'algebraic_ADJ')",5
9490,"('next_ADJ', 'moment_NOUN')",5
75363,"('tougher_ADJ', 'standard_NOUN')",5
26543,"('cell_NOUN', 'phone_NOUN')",5
29246,"('gait_NOUN', 'recognition_NOUN')",5
76358,"('Nand_ADJ', 'gate_NOUN')",5
82091,"('low_ADJ', 'noise_NOUN')",5
73850,"('v_ADJ', 'nuy_NOUN')",5
72594,"('complicated_ADJ', 'circuit_NOUN')",5
73800,"('constant_ADJ', 'term_NOUN')",5
54898,"('small_ADJ', 'multiple_NOUN')",5
12153,"('whole_ADJ', 'thing_NOUN')",5
74486,"('analog_ADJ', 'signal_NOUN')",5
76016,"('truth_NOUN', 'table_NOUN')",5
78058,"('output_NOUN', 'voltage_NOUN')",5
81260,"('higher_ADJ', 'order_NOUN')",5
15558,"('outside_ADJ', 'world_NOUN')",5
73417,"('ground_ADJ', 'node_NOUN')",5
70640,"('mass_ADJ', 'simplification_NOUN')",5
2952,"('last_ADJ', 'night_NOUN')",5
55580,"('information_NOUN', 'desing_NOUN')",5
8675,"('whole_ADJ', 'farm_NOUN')",5
73481,"('node_ADJ', 'voltage_NOUN')",5
71245,"('lump_ADJ', 'matter_NOUN')",5
29351,"('many_ADJ', 'people_NOUN')",5
11954,"('late_ADJ', 'summer_NOUN')",4
73462,"('node_NOUN', 'voltage_NOUN')",4
6222,"('new_ADJ', 'convergent_ADJ')",4
54242,"('station_NOUN', 'stop_NOUN')",4
50440,"('aerial_ADJ', 'photograph_NOUN')",4
76038,"('truth_NOUN', 'table_ADJ')",4
79462,"('little_ADJ', 'graph_NOUN')",4
44488,"('graphic_ADJ', 'designer_NOUN')",4
74230,"('voltage_NOUN', 'fifth_ADJ')",4
74216,"('analog_ADJ', 'circuit_NOUN')",4
34863,"('school_NOUN', 'student_NOUN')",4
80033,"('good_ADJ', 'old_ADJ')",4
75585,"('high_ADJ', 'voltage_NOUN')",4
35765,"('plastic_ADJ', 'cuff_NOUN')",4
57276,"('micro_NOUN', 'macro_ADJ')",4
74181,"('signal_ADJ', 'value_NOUN')",4
7460,"('much_ADJ', 'time_NOUN')",4
77520,"('particular_ADJ', 'situation_NOUN')",4
17745,"('first_ADJ', 'class_NOUN')",4
71407,"('current_ADJ', 'flow_NOUN')",4
77636,"('terminal_ADJ', 'element_NOUN')",4
37044,"('interrogation_NOUN', 'room_NOUN')",4
37130,"('wrong_ADJ', 'place_NOUN')",4
9586,"('main_ADJ', 'road_NOUN')",4
17287,"('terrible_ADJ', 'voice_NOUN')",4
9355,"('whole_ADJ', 'day_NOUN')",4
78365,"('nonlinear_ADJ', 'function_NOUN')",4
70471,"('course_ADJ', 'note_NOUN')",4
70838,"('simple_ADJ', 'stuff_NOUN')",4
70709,"('point_NOUN', 'mass_ADJ')",4
51198,"('datum_NOUN', 'density_NOUN')",4
8036,"('human_ADJ', 'race_NOUN')",4
78186,"('nonlinear_ADJ', 'analysis_NOUN')",4
71208,"('lump_NOUN', 'matter_NOUN')",4
78441,"('many_ADJ', 'many_ADJ')",4
71275,"('lump_ADJ', 'element_NOUN')",4
51073,"('spatial_ADJ', 'dimension_NOUN')",4
10903,"('old_ADJ', 'day_NOUN')",4
76297,"('analog_ADJ', 'domain_NOUN')",4
69403,"('dark_ADJ', 'age_NOUN')",4
76519,"('many_ADJ', 'gate_NOUN')",4
79219,"('door_NOUN', 'opener_NOUN')",4
79218,"('garage_NOUN', 'door_NOUN')",4
79193,"('sign_NOUN', 'method_NOUN')",4
69398,"('dark_ADJ', 'ages_NOUN')",4
50564,"('statistical_ADJ', 'graphic_NOUN')",4
69904,"('discrete_ADJ', 'object_NOUN')",4
7145,"('white_ADJ', 'stripe_NOUN')",4
76889,"('equivalent_ADJ', 'circuit_NOUN')",4
72116,"('positive_ADJ', 'terminal_NOUN')",4
55127,"('new_ADJ', 'York_NOUN')",4
72644,"('second_ADJ', 'step_NOUN')",4
6876,"('back_ADJ', 'door_NOUN')",4
54884,"('high_ADJ', 'density_NOUN')",4
72498,"('total_ADJ', 'assumption_NOUN')",4
47186,"('total_ADJ', 'chao_NOUN')",4
25230,"('web_NOUN', 'form_NOUN')",4
4819,"('free_ADJ', 'salvation_NOUN')",4
64696,"('value_NOUN', 'scale_NOUN')",4
49675,"('free_ADJ', 'loan_NOUN')",4
30772,"('next_ADJ', 'time_NOUN')",4
47189,"('mass_ADJ', 'confusion_NOUN')",4
28068,"('first_ADJ', 'century_NOUN')",4
82586,"('dependent_ADJ', 'current_ADJ')",4
1254,"('real_ADJ', 'problem_NOUN')",4
402,"('right_ADJ', 'fist_NOUN')",4
80647,"('Dc_ADJ', 'offset_NOUN')",4
392,"('fool_NOUN', 'new_ADJ')",4
394,"('Fuck_NOUN', 'around_NOUN')",4
26417,"('little_ADJ', 'box_NOUN')",4
31232,"('onion_NOUN', 'router_NOUN')",4
82049,"('cell_ADJ', 'phone_NOUN')",4
27387,"('favorite_ADJ', 'writer_NOUN')",4
82850,"('sixth_ADJ', 'less_NOUN')",4
5046,"('audience_NOUN', 'measurement_NOUN')",4
24796,"('current_ADJ', 'step_NOUN')",4
24772,"('next_ADJ', 'step_NOUN')",4
24748,"('user_ADJ', 'interface_NOUN')",4
81051,"('capital_NOUN', 'fifth_ADJ')",4
60474,"('large_ADJ', 'area_NOUN')",4
49205,"('lonely_ADJ', 'sea_NOUN')",4
78535,"('incremental_ADJ', 'analysis_NOUN')",3
78539,"('sign_NOUN', 'analysis_NOUN')",3
7456,"('long_ADJ', 'life_NOUN')",3
76087,"('digital_ADJ', 'gate_NOUN')",3
45644,"('whole_ADJ', 'new_ADJ')",3
78391,"('linear_ADJ', 'technique_NOUN')",3
11976,"('neighbouring_NOUN', 'farm_NOUN')",3
70959,"('charge_NOUN', 'buildup_NOUN')",3
73383,"('third_ADJ', 'method_NOUN')",3
81436,"('small_ADJ', 'excursion_NOUN')",3
71165,"('del_ADJ', 'phi_NOUN')",3
82845,"('sixth_ADJ', 'minus_NOUN')",3
77821,"('current_ADJ', 'id_NOUN')",3
8639,"('wildest_ADJ', 'excitement_NOUN')",3
28009,"('good_ADJ', 'news_NOUN')",3
18423,"('third_ADJ', 'time_NOUN')",3
37131,"('wrong_ADJ', 'time_NOUN')",3
19638,"('high_ADJ', 'speed_NOUN')",3
71137,"('cool_ADJ', 'thing_NOUN')",3
52664,"('small_ADJ', 'multiple_ADJ')",3
70438,"('large_ADJ', 'part_NOUN')",3
78048,"('versus_NOUN', 'fifth_ADJ')",3
33094,"('access_NOUN', 'point_NOUN')",3
39571,"('enough_ADJ', 'money_NOUN')",3
47914,"('high_ADJ', 'level_NOUN')",3
65740,"('ocean_NOUN', 'map_NOUN')",3
78315,"('transfer_ADJ', 'function_NOUN')",3
15083,"('critical_ADJ', 'moment_NOUN')",3
81042,"('operating_NOUN', 'point_NOUN')",3
70829,"('lump_ADJ', 'object_NOUN')",3
51267,"('visual_ADJ', 'dimension_NOUN')",3
81275,"('small_ADJ', 'input_NOUN')",3
25457,"('important_ADJ', 'thing_NOUN')",3
81252,"('first_ADJ', 'derivative_NOUN')",3
51229,"('datum_NOUN', 'compression_NOUN')",3
70724,"('resistance_NOUN', 'value_NOUN')",3
70785,"('electrical_ADJ', 'engineering_NOUN')",3
70782,"('simple_ADJ', 'way_NOUN')",3
70294,"('digital_ADJ', 'world_NOUN')",3
72111,"('following_ADJ', 'manner_NOUN')",3
54756,"('power_NOUN', 'plant_NOUN')",3
72830,"('OK_NOUN', 'good_ADJ')",3
31510,"('library_ADJ', 'book_NOUN')",3
60450,"('first_ADJ', 'rule_NOUN')",3
72040,"('algebraic_ADJ', 'equation_NOUN')",3
76602,"('sign_NOUN', 'circuit_NOUN')",3
72793,"('unknown_ADJ', 'voltage_NOUN')",3
82328,"('minimum_ADJ', 'amplification_NOUN')",3
72920,"('independent_ADJ', 'equation_NOUN')",3
17343,"('terrible_ADJ', 'thing_NOUN')",3
10830,"('hour_NOUN', 'earlier_ADJ')",3
71959,"('current_ADJ', 'law_NOUN')",3
60436,"('dull_ADJ', 'background_NOUN')",3
77191,"('digital_ADJ', 'component_NOUN')",3
72020,"('quick_ADJ', 'review_NOUN')",3
60426,"('color_ADJ', 'field_NOUN')",3
9650,"('Manor_ADJ', 'farm_NOUN')",3
54967,"('grand_ADJ', 'total_NOUN')",3
82092,"('noise_NOUN', 'amplifier_NOUN')",3
10226,"('end_NOUN', 'wall_NOUN')",3
76837,"('everyday_ADJ', 'life_NOUN')",3
10177,"('white_ADJ', 'paint_NOUN')",3
72641,"('element_NOUN', 'sixth_ADJ')",3
38754,"('real_ADJ', 'world_NOUN')",3
72673,"('element_ADJ', 'relationship_NOUN')",3
48438,"('second_ADJ', 'part_NOUN')",3
76929,"('mechanic_ADJ', 'pressure_NOUN')",3
71894,"('right_ADJ', 'hand_NOUN')",3
73136,"('form_ADJ', 'method_NOUN')",3
27915,"('paper_NOUN', 'book_NOUN')",3
71367,"('fourth_ADJ', 'characteristic_NOUN')",3
82454,"('input_NOUN', 'port_NOUN')",3
42550,"('internet_NOUN', 'connection_NOUN')",3
26144,"('good_ADJ', 'thing_NOUN')",3
65190,"('low_ADJ', 'resolution_NOUN')",3
76197,"('voltage_NOUN', 'level_NOUN')",3
25892,"('good_ADJ', 'way_NOUN')",3
25900,"('user_ADJ', 'hover_NOUN')",3
77789,"('threshold_NOUN', 'voltage_NOUN')",3
55673,"('computer_NOUN', 'interface_NOUN')",3
31172,"('operating_ADJ', 'system_NOUN')",3
41457,"('power_NOUN', 'cable_ADJ')",3
76241,"('low_ADJ', 'voltage_NOUN')",3
11190,"('retiring_NOUN', 'age_NOUN')",3
82445,"('output_NOUN', 'port_NOUN')",3
72981,"('minus_ADJ', 'fifth_ADJ')",3
27689,"('first_ADJ', 'place_NOUN')",3
64670,"('primary_ADJ', 'color_NOUN')",3
2559,"('new_ADJ', 'school_NOUN')",3
9452,"('draw_NOUN', 'room_NOUN')",3
71632,"('fourth_ADJ', 'curve_NOUN')",3
71519,"('photo_ADJ', 'resistor_NOUN')",3
2775,"('next_ADJ', 'year_NOUN')",3
80299,"('little_ADJ', 'animation_NOUN')",3
79109,"('id_ADJ', 'versus_ADJ')",3
44408,"('information_NOUN', 'designer_NOUN')",3
80293,"('transfer_NOUN', 'function_NOUN')",3
79850,"('linear_ADJ', 'device_NOUN')",3
5658,"('recent_ADJ', 'year_NOUN')",3
56916,"('micro_NOUN', 'macro_NOUN')",3
74208,"('simple_ADJ', 'example_NOUN')",3
79222,"('light_ADJ', 'beam_NOUN')",3
29991,"('recognition_NOUN', 'camera_NOUN')",3
53707,"('fine_ADJ', 'detail_NOUN')",3
69509,"('murder_NOUN', 'wind_NOUN')",3
69511,"('many_ADJ', 'life_NOUN')",3
4288,"('hip_ADJ', 'hop_NOUN')",3
20352,"('green_ADJ', 'flag_NOUN')",3
69505,"('Palm_ADJ', 'tree_NOUN')",3
43727,"('text_NOUN', 'size_NOUN')",3
43721,"('font_NOUN', 'size_NOUN')",3
79058,"('graphical_ADJ', 'technique_NOUN')",3
4939,"('medium_NOUN', 'company_NOUN')",3
4946,"('international_ADJ', 'company_NOUN')",3
50616,"('right_ADJ', 'place_NOUN')",3
79591,"('negative_ADJ', 'incursion_NOUN')",3
74451,"('wave_NOUN', 'form_NOUN')",3
29381,"('best_ADJ', 'game_NOUN')",3
74419,"('square_NOUN', 'wave_NOUN')",3
35899,"('toilet_NOUN', 'paper_NOUN')",3
6020,"('digital_ADJ', 'age_NOUN')",3
53784,"('average_ADJ', 'value_NOUN')",3
58637,"('datum_NOUN', 'arc_ADJ')",3
57277,"('macro_ADJ', 'design_NOUN')",3
74428,"('triangular_ADJ', 'wave_NOUN')",3
12641,"('stable_ADJ', 'lad_NOUN')",3
80353,"('transfer_NOUN', 'curve_NOUN')",3
6289,"('value_NOUN', 'chain_NOUN')",3
61844,"('small_ADJ', 'area_NOUN')",3
494,"('pop_NOUN', 'pop_NOUN')",3
49678,"('accessible_ADJ', 'medium_NOUN')",3
74333,"('voltage_NOUN', 'divider_NOUN')",3
57041,"('grid_ADJ', 'square_NOUN')",3
6223,"('convergent_ADJ', 'world_NOUN')",3
50413,"('complex_ADJ', 'datum_NOUN')",3
44846,"('graphic_ADJ', 'design_NOUN')",3
21483,"('several_ADJ', 'year_NOUN')",3
59167,"('equal_ADJ', 'width_NOUN')",3
24391,"('design_NOUN', 'pattern_NOUN')",3
69797,"('useful_ADJ', 'thing_NOUN')",3
54076,"('time_NOUN', 'series_NOUN')",3
28792,"('old_ADJ', 'man_NOUN')",3
13497,"('long_ADJ', 'pasture_NOUN')",3
75637,"('sign_ADJ', 'value_NOUN')",3
5328,"('production_NOUN', 'company_NOUN')",3
7251,"('small_ADJ', 'paddock_NOUN')",3
30487,"('East_ADJ', 'bay_NOUN')",3
56414,"('square_NOUN', 'centimeter_NOUN')",3
33613,"('video_NOUN', 'game_NOUN')",3
69840,"('lump_NOUN', 'circuit_NOUN')",3
5047,"('measurement_NOUN', 'system_NOUN')",3
53638,"('micro_NOUN', 'detail_NOUN')",3
80170,"('nonlinear_ADJ', 'space_NOUN')",3
57884,"('leaf_ADJ', 'plot_NOUN')",3
80711,"('little_ADJ', 'signal_NOUN')",3
75662,"('corresponding_ADJ', 'output_NOUN')",3
57931,"('graphical_ADJ', 'element_NOUN')",3
35098,"('third_ADJ', 'step_NOUN')",3
75534,"('minus_ADJ', 'Vol_NOUN')",3
75500,"('next_ADJ', 'lecture_NOUN')",3
80882,"('ha_NOUN', 'moment_NOUN')",3
80881,"('big_ADJ', 'ah_ADJ')",3
6918,"('old_ADJ', 'major_NOUN')",3
40441,"('way_NOUN', 'home_NOUN')",3
14444,"('tremendous_ADJ', 'bleating_NOUN')",3
72583,"('basic_ADJ', 'Kvl_NOUN')",2
72581,"('circuit_NOUN', 'analysis_NOUN')",2
74472,"('little_ADJ', 'sketch_NOUN')",2
60904,"('facsimile_ADJ', 'edition_NOUN')",2
29485,"('dramatic_ADJ', 'effect_NOUN')",2
74414,"('quick_ADJ', 'demo_NOUN')",2
72990,"('plus_ADJ', 'sign_NOUN')",2
61978,"('visual_ADJ', 'presence_NOUN')",2
53771,"('recent_ADJ', 'time_NOUN')",2
72969,"('first_ADJ', 'sign_NOUN')",2
63798,"('good_ADJ', 'place_NOUN')",2
62176,"('empty_NOUN', 'space_NOUN')",2
31393,"('love_NOUN', 'story_NOUN')",2
27701,"('free_ADJ', 'lunch_NOUN')",2
54751,"('top_ADJ', 'row_NOUN')",2
74594,"('discretize_NOUN', 'value_NOUN')",2
13526,"('electric_ADJ', 'power_NOUN')",2
74575,"('noise_NOUN', 'problem_NOUN')",2
53640,"('individual_ADJ', 'observation_NOUN')",2
72749,"('capital_ADJ', 'fifth_ADJ')",2
74635,"('continuous_ADJ', 'value_NOUN')",2
74624,"('number_NOUN', 'system_NOUN')",2
60893,"('subjective_ADJ', 'contour_NOUN')",2
53723,"('visual_ADJ', 'measure_NOUN')",2
72661,"('element_ADJ', 'relation_NOUN')",2
16024,"('farmhouse_NOUN', 'bed_NOUN')",2
53734,"('quantitative_ADJ', 'reasoning_NOUN')",2
30020,"('school_NOUN', 'administrator_NOUN')",2
72651,"('element_ADJ', 'rule_NOUN')",2
72682,"('source_NOUN', 'voltage_NOUN')",2
29737,"('reliable_ADJ', 'intelligence_NOUN')",2
27536,"('music_ADJ', 'fan_NOUN')",2
62360,"('multiple_ADJ', 'design_NOUN')",2
53622,"('relevant_ADJ', 'dimension_NOUN')",2
16391,"('death_NOUN', 'sentence_NOUN')",2
30406,"('Fun_NOUN', 'madness_NOUN')",2
73509,"('old_ADJ', 'faithful_NOUN')",2
14463,"('new_ADJ', 'arrangement_NOUN')",2
74026,"('first_ADJ', 'lecture_NOUN')",2
15150,"('exhausting_ADJ', 'effort_NOUN')",2
61365,"('page_NOUN', 'number_NOUN')",2
61383,"('white_ADJ', 'background_NOUN')",2
63241,"('geographic_ADJ', 'distribution_NOUN')",2
54028,"('complex_ADJ', 'information_NOUN')",2
73567,"('voltage_NOUN', 'zero_NOUN')",2
63419,"('bar_NOUN', 'chart_NOUN')",2
73440,"('label_ADJ', 'voltage_NOUN')",2
14394,"('several_ADJ', 'time_NOUN')",2
28175,"('first_ADJ', 'story_NOUN')",2
15355,"('dog_NOUN', 'biscuit_NOUN')",2
73479,"('branch_ADJ', 'voltage_NOUN')",2
54376,"('double_ADJ', 'function_NOUN')",2
73471,"('unknown_ADJ', 'node_NOUN')",2
39419,"('eep_NOUN', 'eep_NOUN')",2
54390,"('2nd_ADJ', 'edition_NOUN')",2
74055,"('Kcl_ADJ', 'method_NOUN')",2
74054,"('Kvl_NOUN', 'Kcl_ADJ')",2
61532,"('interaction_NOUN', 'effect_NOUN')",2
54192,"('upper_ADJ', 'right_NOUN')",2
54224,"('Graphical_ADJ', 'timetable_NOUN')",2
73734,"('minus_ADJ', 'zero_NOUN')",2
73910,"('matrix_NOUN', 'form_NOUN')",2
73830,"('minus_ADJ', 'g3_NOUN')",2
28756,"('terrorist_ADJ', 'attack_NOUN')",2
61547,"('negative_ADJ', 'white_ADJ')",2
63051,"('local_ADJ', 'expert_NOUN')",2
54175,"('upper_ADJ', 'left_ADJ')",2
61603,"('student_ADJ', 'project_NOUN')",2
39514,"('legendary_ADJ', 'city_NOUN')",2
28531,"('free_ADJ', 'speech_NOUN')",2
73949,"('Gaussian_ADJ', 'elimination_NOUN')",2
73624,"('voltage_NOUN', 'V0_NOUN')",2
61635,"('international_ADJ', 'Yearbook_NOUN')",2
14966,"('previous_ADJ', 'year_NOUN')",2
54233,"('measur_NOUN', 'distance_NOUN')",2
63153,"('visual_ADJ', 'signal_NOUN')",2
39535,"('Italian_ADJ', 'restaurant_NOUN')",2
14603,"('general_ADJ', 'feeling_NOUN')",2
73925,"('linear_ADJ', 'algebraic_ADJ')",2
14973,"('early_ADJ', 'summer_NOUN')",2
62612,"('capital_NOUN', 'letter_NOUN')",2
61867,"('bright_ADJ', 'area_NOUN')",2
61866,"('smaller_NOUN', 'bright_ADJ')",2
74354,"('resistor_NOUN', 'divider_NOUN')",2
74268,"('heat_NOUN', 'sensor_NOUN')",2
73195,"('resistor_NOUN', 'r1_NOUN')",2
54546,"('movement_NOUN', 'notation_NOUN')",2
54538,"('time_NOUN', 'sequence_NOUN')",2
73205,"('single_ADJ', 'resistor_NOUN')",2
61858,"('base_NOUN', 'color_NOUN')",2
61105,"('cognitive_ADJ', 'contour_NOUN')",2
31178,"('hard_ADJ', 'drive_NOUN')",2
53862,"('time_NOUN', 'sery_NOUN')",2
27946,"('form_ADJ', 'work_NOUN')",2
14763,"('hard_ADJ', 'work_NOUN')",2
74290,"('first_ADJ', 'thing_NOUN')",2
74289,"('multiple_ADJ', 'source_NOUN')",2
27798,"('free_ADJ', 'copy_NOUN')",2
15850,"('early_ADJ', 'day_NOUN')",2
63781,"('right_ADJ', 'color_NOUN')",2
27766,"('free_ADJ', 'ebook_NOUN')",2
63689,"('rainbow_NOUN', 'color_NOUN')",2
29314,"('social_ADJ', 'study_NOUN')",2
61035,"('visual_ADJ', 'activity_NOUN')",2
54474,"('macro_ADJ', 'reading_NOUN')",2
54484,"('direct_ADJ', 'analogy_NOUN')",2
14275,"('huge_ADJ', 'dog_NOUN')",2
74142,"('rinky_NOUN', 'dinky_NOUN')",2
54466,"('overall_ADJ', 'structure_NOUN')",2
39909,"('wine_ADJ', 'country_NOUN')",2
28067,"('twenty_NOUN', 'first_ADJ')",2
54465,"('distant_ADJ', 'view_NOUN')",2
73295,"('element_ADJ', 'combination_NOUN')",2
14329,"('special_ADJ', 'committee_NOUN')",2
31062,"('madness_NOUN', 'site_NOUN')",2
39875,"('bay_NOUN', 'bridge_NOUN')",2
73345,"('single_ADJ', 'current_NOUN')",2
54456,"('graphical_ADJ', 'timetable_ADJ')",2
73296,"('combination_NOUN', 'rule_NOUN')",2
61841,"('heavy_NOUN', 'rich_ADJ')",2
61840,"('strong_ADJ', 'heavy_NOUN')",2
14108,"('cold_ADJ', 'water_NOUN')",2
61851,"('colored_ADJ', 'area_NOUN')",2
30244,"('whole_ADJ', 'team_NOUN')",2
22998,"('whole_ADJ', 'country_NOUN')",2
36734,"('diesel_ADJ', 'engine_NOUN')",2
69631,"('thing_NOUN', 'simple_ADJ')",2
24237,"('act_ADJ', 'smarter_NOUN')",2
24236,"('harder_ADJ', 'act_ADJ')",2
24232,"('Tasted_NOUN', 'sweeter_NOUN')",2
56666,"('overall_ADJ', 'pattern_NOUN')",2
69721,"('simple_ADJ', 'statement_NOUN')",2
56885,"('divergent_ADJ', 'result_NOUN')",2
56890,"('correct_ADJ', 'curve_NOUN')",2
56852,"('various_ADJ', 'element_NOUN')",2
56868,"('identification_NOUN', 'number_NOUN')",2
69108,"('fool_ADJ', 'around_NOUN')",2
69121,"('stupid_ADJ', 'lie_NOUN')",2
33877,"('young_ADJ', 'man_NOUN')",2
20605,"('grazing_NOUN', 'ground_NOUN')",2
69285,"('blonde_NOUN', 'reply_NOUN')",2
36466,"('last_ADJ', 'chance_NOUN')",2
36446,"('private_ADJ', 'stuff_NOUN')",2
24760,"('multi-step_ADJ', 'process_NOUN')",2
24784,"('step_NOUN', 'visible_ADJ')",2
24783,"('previous_ADJ', 'step_NOUN')",2
70159,"('system_NOUN', 'abstraction_NOUN')",2
