,word,local_word,examples,local_examples
77,fact,факт,"['simple fact', 'well known fact', 'distortion of historical facts', 'proof of this fact', 'facts of his biography', 'fact of its existence', 'represent the facts', 'new fact']","['простой факт', 'хорошо известный факт', 'искажение исторических фактов', 'подтверждение этого факта', 'факты его биографии', 'факт своего существования', 'соответствовать действительности', 'новое обстоятельство']"
78,fact,сущность,[],[]
79,fact,то,[],[]
80,dream,мечта,"['great american dream', 'long cherished dream', 'girl of his dreams', 'man of her dreams', 'childhood dream', 'bad dream', 'dream of red mansions', 'interpretation of dreams', 'dream factory', 'strange dream', 'ultimate dream']","['великая американская мечта', 'давняя мечта', 'девушка его мечты', 'мужчина ее мечты', 'детская мечта', 'дурной сон', 'сон в красном тереме', 'толкование сновидений', 'фабрика грез', 'странное видение', 'предел мечтаний']"
81,dream,чаяние,[],[]
82,dream,мечтать,['dream again'],['мечтать снова']
83,dream,видеть во сне,['dream at night'],['сниться по ночам']
84,dream,спать,[],[]
85,dream,помышлять,[],[]
86,dream,во сне,[],[]
87,alarm,сигнал тревоги,[],[]
88,alarm,тревога,"['false alarm', 'general quarters alarm', 'audio alarm']","['ложная тревога', 'общая тревога', 'звуковое оповещение']"
89,alarm,сигнализация,[],[]
90,alarm,будильник,[],[]
91,alarm,предупредительный сигнал,[],[]
92,alarm,сигнализатор,[],[]
93,alarm,набат,[],[]
94,alarm,встревожить,[],[]
95,alarm,настораживать,[],[]
96,alarm,аварийный,"['alarm signal', 'alarm relay']","['тревожный сигнал', 'сигнальное реле']"
97,alarm,сигнализационный,[],[]
98,along,по,['along the length'],['по длине']
99,along,вдоль,[],[]
100,along,вместе,['come along'],['идти вместе']
101,along,вперед,[],[]
102,along,с собой,[],[]
103,along,рядом,[],[]
104,warm,теплый,"['warm weather', 'warm air mass', 'warm summer evening', 'warm salt water', 'warm sunny day', 'warm apple pie', 'warm subtropical climate', 'warm yellow light', 'receive a warm welcome', 'very warm', 'warm country', 'warm reception']","['теплая погода', 'теплая воздушная масса', 'теплый летний вечер', 'теплая соленая вода', 'теплый солнечный день', 'теплый яблочный пирог', 'теплый субтропический климат', 'теплый желтый свет', 'получать теплый прием', 'очень теплый', 'жаркая страна', 'горячий прием']"
105,warm,сердечный,['warm congratulations'],['сердечные поздравления']
106,warm,согревать,"['warm the soul', 'warmed oil']","['греть душу', 'подогретое масло']"
107,warm,погреться,[],[]
108,warm,утеплить,[],[]
109,warm,тепло,[],[]
110,warm,разминка,[],[]
111,collide,сталкиваться,[],[]
112,collide,конфликтовать,[],[]
113,collide,наехать,[],[]
114,collide,соударяться,[],[]
115,collide,в конфликт,[],[]
116,excellent,отличный,"['excellent customer service', 'excellent image quality', 'achieve excellent results', 'excellent sense of humor', 'excellent state of health', 'excellent source of information', 'excellent opportunity', 'excellent physical shape', 'excellent restaurant', 'excellent beer', 'excellent cuisine', 'excellent taste', 'excellent acoustics']","['отличный сервис', 'отличное качество изображения', 'добиваться отличных результатов', 'отличное чувство юмора', 'отличное состояние здоровья', 'отличный источник информации', 'прекрасная возможность', 'прекрасная физическая форма', 'превосходный трактир', 'отменное пиво', 'великолепная кухня', 'хороший вкус', 'замечательная акустика']"
117,excellent,исключительный,[],[]
118,excellent,блестящий,['excellent representative'],['выдающийся представитель']
119,excellent,первоклассный,[],[]
120,break,ломать,"['broken line', 'break the resistance', 'broken leg']","['ломанная линия', 'сломить сопротивление', 'сломанная нога']"
121,break,нарушать,"['break the rules', 'spontaneously broken symmetry']","['нарушать правила', 'спонтанно нарушенная симметрия']"
122,break,разбивать,"['break hearts', 'break a bottle']","['разбивать сердца', 'разбить бутылку']"
123,break,разорвать,['broken chain'],['разорванная цепь']
124,break,прорваться,[],[]
125,break,разрушить,[],[]
126,break,вырваться,['break forth'],['вырваться наружу']
127,break,разбиться,[],[]
128,break,разразиться,[],[]
129,break,пробить,[],[]
130,break,преодолеть,[],[]
131,break,отколоться,[],[]
132,break,вырывать,[],[]
133,break,преломлять,[],[]
134,break,перерыв,['top break'],['верхний брейк']
135,break,разрыв,['page break'],['разрыв страницы']
136,break,пролом,['big break'],['большой пролом']
137,break,каникулы,[],[]
138,break,передышка,[],[]
139,examination,обследование,"['thorough medical examination', 'complete physical examination', 'eye examination', 'psychiatric examination', 'customs examination']","['тщательное медицинское обследование', 'полный медицинский осмотр', 'проверка зрения', 'психиатрическое освидетельствование', 'таможенный досмотр']"
140,examination,изучение,"['further examination', 'microscopic examination', 'results of these examinations']","['дальнейшее изучение', 'микроскопический анализ', 'результаты этих исследований']"
141,examination,экспертиза,"['ecological examination', 'preliminary expert examination']","['экологическая экспертиза', 'предварительная экспертиза']"
142,examination,экзамен,"[""candidate's examination"", 'competitive entrance examination', 'examination of conscience']","['кандидатский экзамен', 'конкурсный вступительный экзамен', 'испытание совести']"
143,examination,рассмотрение,['examination of his case'],['рассмотрение его дела']
144,examination,допрос,['cross examination'],['перекрестный допрос']
145,examination,разбирательство,['court examination'],['судебное разбирательство']
146,examination,ознакомление,[],[]
147,examination,проведение экспертизы,[],[]
148,examination,проведение экзаменов,[],[]
149,examination,экзаменационная сессия,[],[]
150,examination,экзаменационный,['examination session'],['экзаменационная сессия']
151,examination,смотровой,[],[]
152,examination,досмотровый,[],[]
153,tiger,тигр,['asian tiger'],['азиатский тигр']
154,tiger,зверь,[],[]
155,tiger,тигриный,"[""tiger's eye""]",['тигровый глаз']
156,engineer,инженер,"['chief engineer', 'deputy chief engineer', 'highly skilled engineers', 'engineer of human souls', 'society of civil engineers', 'mining engineer', 'engineer of the company', 'genetic engineer']","['главный инженер', 'заместитель главного инженера', 'высококвалифицированные инженеры', 'инженер человеческих душ', 'общество гражданских инженеров', 'горный инженер', 'технолог предприятия', 'генная инженерия']"
157,engineer,конструктор,[],[]
158,engineer,сапер,[],[]
159,engineer,специалист,[],[]
160,engineer,звукоинженер,[],[]
161,engineer,машинист,['engineer bob'],['машинист боб']
162,engineer,ИТР,[],[]
163,engineer,инженерные войска,[],[]
164,engineer,теплотехник,[],[]
165,engineer,наладчик,[],[]
166,engineer,проектировать,[],[]
167,engineer,работать инженером,[],[]
168,engineer,инженерный,['regional engineering geology'],['региональная инженерная геология']
169,lion,лев,['sea lion'],['морской лев']
170,lion,львиный,"[""lion's share""]",['львиная доля']
171,even,даже,"['even then', 'even more']","['даже тогда', 'еще больше']"
172,even,ровный,"['even layer', 'even distribution']","['ровный слой', 'равномерное распределение']"
173,even,четный,[],[]
174,even,эвенский,[],[]
175,even,вечер,[],[]
176,even,эвен,[],[]
177,even,выравнивать,[],[]
178,even,и,[],[]
179,even,пусть,[],[]
180,field,поле,"['electromagnetic field', 'strong magnetic field', 'locally compact field']","['электромагнитное поле', 'сильное магнитное поле', 'локально компактное поле']"
181,field,область,"['professional field', 'financial field', 'sports field', 'promising field']","['профессиональная область', 'финансовая сфера', 'спортивная площадка', 'перспективное направление']"
182,field,пространство,['information field'],['информационное пространство']
183,field,месторождение,"['natural gas field', 'field development plan']","['газовое месторождение', 'план разработки месторождения']"
184,field,отрасль,['field of economy'],['отрасль экономики']
185,field,нива,['fertile field'],['плодородная нива']
186,field,поприще,[],[]
187,field,промысел,[],[]
188,field,полевой,"['field effect transistor', 'field tax audit']","['полевой транзистор', 'выездная налоговая проверка']"
189,field,промысловый,[],[]
190,field,походный,[],[]
191,field,в полевых условиях,[],[]
192,background,фон,"['background color', 'natural radiation background', 'dark blue background', 'text on white background']","['цвет фона', 'естественный радиационный фон', 'синий фон', 'текст на белом фоне']"
193,background,предпосылка,"['genetic background', 'political background', 'conceptual background']","['генетическая предпосылка', 'политическая подоплека', 'концептуальная основа']"
194,background,происхождение,['ethnic background'],['этническое происхождение']
195,background,подготовка,['scientific background'],['научная подготовка']
196,background,история,"['background of the conflict', 'professional background']","['предыстория конфликта', 'профессиональная биография']"
197,background,сведения,[],[]
198,background,фоновый режим,[],[]
199,background,опыт,['diverse background'],['разнообразный опыт']
200,background,справочная информация,[],[]
201,background,история вопроса,[],[]
202,background,прошлое,['rich historical background'],['богатое историческое прошлое']
203,background,образование,[],[]
204,background,корень,[],[]
205,background,исходная информация,[],[]
206,background,контекст,[],[]
207,background,общие сведения,[],[]
208,background,исток,[],[]
209,background,фоновое изображение,[],[]
210,background,фоновая,[],[]
211,background,фоновый,"['background noise level', 'soft background music', 'background data']","['уровень фонового шума', 'легкая фоновая музыка', 'исходные данные']"
212,background,справочный,['background document'],['справочный документ']
213,background,второстепенный,[],[]
214,easily,легко,['easily accessible'],['легко доступный']
215,easily,без труда,[],[]
216,easily,спокойно,['sleep easily'],['спать спокойно']
217,easily,доступно,[],[]
218,easily,просто,[],[]
219,easily,удобно,[],[]
220,easily,нетрудно,[],[]
221,write,писать,"['write science fiction', 'write new songs', 'write short stories', 'write a letter', 'write music']","['писать научную фантастику', 'писать новые песни', 'писать рассказы', 'написать письмо', 'сочинять музыку']"
222,write,записывать,"['write files', 'write code']","['записывать файлы', 'записать код']"
223,write,выписывать,"['write a check', 'write a cheque']","['выписывать чек', 'выписать чек']"
224,write,вписать,[],[]
225,write,списать,[],[]
226,write,письменный,[],[]
227,ravioli,равиоли,[],[]
228,ravioli,пельменный,[],[]
229,apologise,извиниться,[],[]
230,fire,огонь,"['machine gun fire', 'heavy artillery fire', 'cold blue fire', 'make a fire', 'large forest fire', 'hell fire']","['пулеметный огонь', 'сильный артиллерийский огонь', 'холодный синий огонь', 'разжечь костер', 'крупный лесной пожар', 'адское пламя']"
231,fire,возгорание,['risk of fire'],['опасность возгорания']
232,fire,камин,['gas fire'],['газовый камин']
233,fire,стрельба,['rate of fire'],['темп стрельбы']
234,fire,обстрел,['rocket fire'],['ракетный обстрел']
235,fire,стрелять,"['fire again', 'fire twice']","['стрелять снова', 'выстрелить дважды']"
236,fire,увольнять,['fire employees'],['увольнять сотрудников']
237,fire,поджечь,[],[]
238,fire,обстрелять,[],[]
239,fire,огневой,['fire power'],['огневая мощь']
240,fire,противопожарный,"['fire damper', 'fire alarm system', 'voluntary fire brigade', 'fire protection service', 'fire engine']","['противопожарная заслонка', 'пожарная сигнализация', 'добровольная пожарная дружина', 'пожарная охрана', 'пожарная машина']"
241,fire,огненный,['huge ball of fire'],['огромный огненный шар']
242,fly,летать,"['unidentified flying object', 'fly home', 'fly away', 'fly further', 'fly over']","['неопознанный летающий объект', 'полететь домой', 'лететь прочь', 'пролететь дальше', 'прилететь сюда']"
243,fly,вылететь,"['fly to london', 'fly upwards']","['вылететь в лондон', 'взлететь вверх']"
244,fly,влететь,[],[]
245,fly,подлететь,[],[]
246,fly,отлететь,[],[]
247,fly,слетаться,[],[]
248,fly,муха,['fruit fly'],['фруктовая муха']
249,fly,полет,['fly ball'],['полет мяча']
250,beaver,бобр,['grey beaver'],['серый бобр']
251,beaver,Бобрик,[],[]
252,beaver,Бивер,[],[]
253,beaver,работяга,[],[]
254,beaver,бородач,[],[]
255,beaver,бобровый,['beaver dam'],['бобровая плотина']
256,duck,утка,"['wild duck', 'roast duck', 'rubber duck', 'little duck']","['дикая утка', 'жареная утка', 'резиновый утенок', 'маленькая уточка']"
257,duck,парусина,[],[]
258,duck,утятина,[],[]
259,duck,душка,[],[]
260,duck,нырок,[],[]
261,duck,нагнуться,[],[]
262,duck,нырять,[],[]
263,duck,увернуться,[],[]
264,duck,наклонить,[],[]
265,duck,утиный,['duck hunt'],['утиная охота']
266,coincide,совпадать,[],[]
267,coincide,совмещаться,[],[]
268,exactly,именно,['contain exactly'],['содержать ровно']
269,exactly,точно,['exactly solvable model'],['точно решаемая модель']
270,exactly,совсем,[],[]
271,exactly,как раз,[],[]
272,exactly,конкретно,[],[]
273,exactly,в точности,[],[]
274,exactly,аккурат,[],[]
275,exactly,точь,[],[]
276,exactly,совершенно верно,[],[]
277,exhaustively,исчерпывающе,[],[]
278,exhaustively,полностью,[],[]
279,exhaustively,тщательно,[],[]
280,apoplexy,удар,[],[]
281,apoplexy,инсульт,[],[]
282,apoplexy,кровоизлияние,[],[]
283,apoplexy,апоплексический,[],[]
284,coconut,кокос,['green coconut'],['зеленый кокос']
285,coconut,мякоть кокоса,[],[]
286,coconut,кокосовый,"['coconut oil', 'coconut palm tree', 'coconut milk']","['кокосовое масло', 'кокосовая пальма', 'кокосовое молоко']"
287,international,международный,"['international covenant', 'international monetary fund', 'international olympic committee', 'international finance corporation', 'international civil aviation', 'international economic relations', 'international polar year', 'international armed conflict', 'international red cross', 'international duty']","['международный пакт', 'международный валютный фонд', 'международный олимпийский комитет', 'международная финансовая корпорация', 'международная гражданская авиация', 'международные экономические отношения', 'международный полярный год', 'международный вооруженный конфликт', 'международный красный крест', 'интернациональный долг']"
288,international,Интернационал,[],[]
289,synchrophasotron,синхрофазотрон,[],[]
290,best,лучший,['best quality'],['лучшее качество']
291,best,наивысший,[],[]
292,best,лучше всего,[],[]
293,best,Бест,[],[]
294,parent,родитель,['love for his parents'],['любовь к родителям']
295,parent,предок,[],[]
296,parent,отец,[],[]
297,parent,родительский элемент,[],[]
298,parent,родительница,[],[]
299,parent,родительский,"['parent element', 'ultimate parent company']","['родительский элемент', 'материнская компания']"
300,parent,исходный,['parent compound'],['исходное соединение']
301,parent,вышестоящий,['parent body'],['вышестоящий орган']
302,parent,один из родителей,[],[]
303,ocean,океан,"['world ocean', 'ocean surface temperature', 'deep blue ocean', 'great western ocean', 'turquoise ocean']","['мировой океан', 'температура поверхности океана', 'синий океан', 'великий западный океан', 'бирюзовое море']"
304,ocean,дно океана,[],[]
305,ocean,океанский,"['fresh ocean air', 'luxury ocean liner', 'warm ocean current', 'ocean basin', 'ocean carrier']","['свежий океанский воздух', 'роскошный океанский лайнер', 'теплое океанское течение', 'океанический бассейн', 'морской перевозчик']"
306,coincidental,случайный,['coincidental events'],['случайные события']
307,coincidental,совпадающий,[],[]
308,coincidental,случайное совпадение,[],[]
309,buzzer,сирена,"['final buzzer', 'buzzer sound']","['финальная сирена', 'звук зуммера']"
310,buzzer,звонок,['alarm buzzer'],['тревожный звонок']
311,buzzer,пищалка,[],[]
312,buzzer,зуммерный,[],[]
313,century,век,"['century ad', 'beginning of last century']","['столетие нашей эры', 'начало прошлого столетия']"
314,century,столетье,[],[]
315,century,центурия,[],[]
316,century,вековой,['century oak'],['вековой дуб']
317,century,в.,[],[]
318,euro,евро,['euro exchange rate'],['курс евро']
319,euro,ЕРБ,[],[]
320,euro,европейский,[],[]
321,dynamite,динамит,[],[]
322,dynamite,динамитная шашка,[],[]
323,dynamite,динамитный,['dynamite bomb'],['динамитная бомба']
324,dynamite,взрывной,[],[]
325,afraid,испуганный,[],[]
326,afraid,боящийся,[],[]
327,afraid,напуганный,[],[]
328,afraid,страшно,[],[]
329,afraid,боязно,[],[]
330,peremptory,императивный,"['peremptory rule', 'peremptory tone']","['императивная норма', 'повелительный тон']"
331,peremptory,безапелляционный,[],[]
332,member,член,"['member of congress', 'flight crew member', 'full fledged member', 'stock exchange member', 'members of nongovernmental organizations', 'member of civil society', 'foreign honorary member', 'local community members', 'expedition member']","['член конгресса', 'член летного экипажа', 'полноправный член', 'член биржи', 'члены неправительственных организаций', 'член гражданского общества', 'иностранный почетный член', 'члены местного сообщества', 'участник экспедиции']"
333,member,представитель,['members of ethnic minorities'],['представители этнических меньшинств']
334,member,элемент,['calculated member'],['вычисляемый элемент']
335,member,депутат,[],[]
336,member,член организации,[],[]
337,member,членский,[],[]
338,childhood,детство,"['happy childhood', 'early childhood education', 'friends of his childhood']","['счастливое детство', 'образование в раннем детстве', 'друзья детства']"
339,childhood,детский,['childhood dream'],['детская мечта']
340,plate,пластина,"['thin metal plate', 'nail plate', 'guide plate']","['тонкие металлические пластины', 'ногтевая пластинка', 'направляющая планка']"
341,plate,плита,"['reinforced concrete plate', 'memorial plate', 'mounting plate']","['железобетонная плита', 'памятная доска', 'монтажная плата']"
342,plate,тарелка,"['paper plate', 'silver plate', 'little plates']","['бумажная тарелка', 'серебряное блюдо', 'маленькие тарелочки']"
343,plate,лист,['steel plate'],['стальной лист']
344,plate,номерной знак,[],[]
345,plate,дощечка,"['wooden plates', 'name plate']","['деревянные дощечки', 'фирменная табличка']"
346,plate,панель,['front plate'],['передняя панель']
347,plate,накладка,['decorative plates'],['декоративные накладки']
348,plate,платформа,['tectonic plate'],['тектоническая платформа']
349,plate,стяжка,[],[]
350,plate,бляха,[],[]
351,plate,толстый лист,[],[]
352,plate,листовой,[],[]
353,plate,пластинчатый,"['plate heat exchanger', 'plate material']","['пластинчатый теплообменник', 'плитный материал']"
354,fish,рыба,"['fresh water fish', 'large predatory fish', 'deep sea fish', 'length of this fish', 'tropical fish', 'golden fish']","['пресноводная рыба', 'крупная хищная рыба', 'глубоководная рыба', 'длина этой рыбы', 'тропическая рыба', 'золотая рыбка']"
355,fish,Фиш,[],[]
356,fish,рыбный,"['fish dish', 'local fish market', 'fish liver oil']","['рыбное блюдо', 'местный рыбный рынок', 'рыбий жир']"
357,fish,ловить рыбу,[],[]
358,fish,удить,[],[]
359,fish,выудить,[],[]
360,farmer,фермер,"['local farmer', 'national farmers union', 'small scale farmers', 'dairy farmers']","['местный фермер', 'национальный союз фермеров', 'мелкие фермеры', 'молочные фермы']"
361,farmer,хуторянин,['old farmer'],['старый хуторянин']
362,farmer,откупщик,[],[]
363,farmer,сельхозпроизводитель,['large farmers'],['крупные сельхозпроизводители']
364,farmer,крестьянин,['wealthy farmer'],['зажиточный крестьянин']
365,farmer,колхозник,['young farmer'],['молодой колхозник']
366,farmer,земледелец,['sedentary farmers'],['оседлые земледельцы']
367,farmer,фармер,[],[]
368,farmer,фермерство,[],[]
369,farmer,хозяин,[],[]
370,farmer,животновод,[],[]
371,farmer,огородник,[],[]
372,farmer,хлебороб,[],[]
373,farmer,сельский хозяин,[],[]
374,farmer,единоличник,[],[]
375,farmer,фермерша,[],[]
376,farmer,фермерский,['farmers market'],['фермерский рынок']
377,drawing,рисунок,"['drawings by old masters', 'general arrangement drawing', 'complete set of drawings', 'own drawing']","['рисунки старых мастеров', 'компоновочный чертеж', 'комплект чертежей', 'собственный эскиз']"
378,drawing,рисование,"['drawing tool', 'drawing area']","['инструмент рисования', 'область черчения']"
379,drawing,волочение,['cold drawing'],['холодное волочение']
380,drawing,розыгрыш,['big drawing'],['большой розыгрыш']
381,drawing,заимствование,"['special drawing right', 'drawing attention']","['специальное право заимствования', 'привлечение внимания']"
382,drawing,графика,['book drawing'],['книжная графика']
383,drawing,нанесение,[],[]
384,drawing,составление,[],[]
385,drawing,вытяжка,['deep drawing'],['глубокая вытяжка']
386,drawing,тираж,[],[]
387,drawing,чертежный,['drawing board'],['чертежная доска']
388,drawing,графический,['drawing object'],['графический объект']
389,drawing,рисующий,[],[]
390,drawing,привлекающий,[],[]
391,drawing,рисуемый,[],[]
392,explain,объяснять,"['explain the difference', 'explain to people', 'explain the phenomena']","['объяснять разницу', 'разъяснять людям', 'объяснить феномены']"
393,explain,раскрывать,[],[]
394,explain,изложить,['explain briefly'],['изложить вкратце']
395,explain,растолковать,[],[]
396,explain,объясниться,[],[]
397,explain,изъяснять,[],[]
398,explain,давать объяснения,[],[]
399,typhus,сыпной тиф,['abdominal typhus'],['брюшной тиф']
400,typhus,сыпняк,[],[]
401,typhus,тифозный,[],[]
402,precedent,прецедент,['historical precedent'],['исторический прецедент']
403,precedent,предыдущий,[],[]
404,precedent,прецедентный,['precedent case'],['прецедентное дело']
405,precedent,предшествующий,[],[]
406,advertisement,реклама,"['television advertisement', 'public service advertisement', 'advertisements in newspapers']","['телевизионная реклама', 'социальная реклама', 'объявления в газетах']"
407,advertisement,анонс,[],[]
408,advertisement,рекламный материал,[],[]
409,advertisement,рекламный ролик,[],[]
410,advertisement,рекламное сообщение,[],[]
411,advertisement,рекламоноситель,[],[]
412,advertisement,рекламирование,[],[]
413,advertisement,рекламный,['advertisement banner'],['рекламный баннер']
414,issue,вопрос,"['key issue', ""women's issue"", 'foreign policy issue', 'issue of death penalty', 'national security issue', 'human rights issue', 'important global issue', 'sensitive issue', 'priority issue']","['ключевой вопрос', 'женский вопрос', 'вопрос внешней политики', 'вопрос о смертной казни', 'вопрос национальной безопасности', 'проблема прав человека', 'важная глобальная проблема', 'щекотливая тема', 'приоритетная задача']"
415,issue,выпуск,['special issue'],['специальный выпуск']
416,issue,выдача,['place of issue'],['место выдачи']
417,issue,номер,"[""today's issue""]",['сегодняшний номер']
418,issue,вытекание,[],[]
419,issue,эмиссия,[],[]
420,issue,выдавать,['issue certificates'],['выдавать сертификаты']
421,issue,выпускать,"['issue shares', 'issued share capital']","['выпускать акции', 'выпущенный акционерный капитал']"
422,issue,издавать,"['issue orders', 'issue a decree', 'issue a report']","['издавать приказы', 'издать указ', 'опубликовать доклад']"
423,issue,оформить,[],[]
424,issue,эмиссионный,[],[]
425,fifty,пятьдесят,[],[]
426,fifty,полсотни,[],[]
427,fifty,пятьдесят человек,[],[]
428,fifty,полусотня,[],[]
429,fifty,полтинник,[],[]
430,fifty,пятидесятый,[],[]
431,thousand,тыс.,[],[]
432,thousand,тысячелетие,[],[]
433,thousand,множество,[],[]
434,thousand,тысяча долларов,[],[]
435,thousand,тысяча,[],[]
436,thousand,тысячный,[],[]
437,aged,престарелый,[],[]
438,aged,взрослый,[],[]
439,aged,выдержанный,[],[]
440,aged,состаренный,[],[]
441,aged,достигший,[],[]
442,aged,постаревший,[],[]
443,aged,в возрасте,[],[]
444,file,папка,"['green file', 'medical files', 'new file', 'file name extension', 'transaction log file', 'file transfer protocol', 'file allocation table', 'package definition file', 'workgroup information file', 'data text file', 'executable file']","['зеленая папка', 'медицинский архив', 'новый файл', 'расширение имени файла', 'файл журнала транзакций', 'протокол передачи файлов', 'таблица размещения файлов', 'файл определения пакета', 'файл рабочей группы', 'текстовый файл данных', 'исполняемый файл']"
445,file,напильник,['round file'],['круглый напильник']
446,file,досье,['credit file'],['кредитное досье']
447,file,дело,['personal file'],['личное дело']
448,file,массив,[],[]
449,file,подача,[],[]
450,file,картотека,['electronic file'],['электронная картотека']
451,file,файловый,['root file system'],['корневая файловая система']
452,file,подавать,[],[]
453,file,хранить,[],[]
454,pen,ручка,"['ballpoint pen', 'ball point pen', 'light pen']","['шариковая ручка', 'шариковая ручка', 'световое перо']"
455,pen,рейсфедер,[],[]
456,pen,фломастер,[],[]
457,pen,загон,['sheep pen'],['овечий загон']
458,pen,Перу,[],[]
459,pen,пена,[],[]
460,pen,пенал,[],[]
461,pen,световое перо,[],[]
462,pen,писать,[],[]
463,pen,перьевой,['pen tablet'],['перьевой планшет']
464,fan,вентилятор,"['ceiling fan', 'axial flow fan']","['потолочный вентилятор', 'осевой вентилятор']"
465,fan,фанат,"['real fan', 'fans of football club', 'ice hockey fan', 'fan of computer games', 'true fans', 'fan of classical music', 'long time fan', 'loyal fan']","['настоящий фанат', 'болельщики футбольного клуба', 'хоккейный болельщик', 'любитель компьютерных игр', 'истинные почитатели', 'поклонник классической музыки', 'давний поклонник', 'преданная поклонница']"
466,fan,веер,['fan of peacock feathers'],['веер из павлиньих перьев']
467,fan,фэн,['new fans'],['новые фэны']
468,fan,болельщица,[],[]
469,fan,веялка,[],[]
470,fan,обмахивать,[],[]
471,fan,раздувать,['fan the flames'],['раздувать пламя']
472,fan,дуть,[],[]
473,fan,вентиляторный,[],[]
474,fan,фанатский,['fan group'],['фанатская группировка']
475,fan,веерный,['fan palm'],['веерная пальма']
476,pasta,паста,['type of pasta'],['вид пасты']
477,pasta,блюда из макарон,[],[]
478,hot,горячий,"['hot spot', 'hot water supply', 'hot plastic deformation', 'hot green tea', 'natural hot spring', 'hot exhaust gas', 'hot apple pie', 'long hot summer', 'hot towel', 'hot desert']","['горячая точка', 'горячее водоснабжение', 'горячая пластическая деформация', 'горячий зеленый чай', 'природный горячий источник', 'горячий выхлопной газ', 'горячий яблочный пирог', 'долгое жаркое лето', 'теплое полотенце', 'знойная пустыня']"
479,hot,острый,['hot red pepper'],['острый красный перец']
480,hot,популярный,[],[]
481,hot,жгучий,['hot taste'],['жгучий вкус']
482,hot,горячительный,[],[]
483,hot,жарко,[],[]
484,hot,горячо,['hot cocoa'],['горячее какао']
485,hot,разгоряченный,[],[]
486,hot,горящий,[],[]
487,hot,накалиться,[],[]
