"?column?","word_rating"
"grind",15
"whomp",15
"peru",15
"competitive",15
"jove",15
"outrageous",15
"let alone",15
"pigment",15
"dare",15
"animosity",15
"earnings",15
"design",15
"incidence",15
"countryman",15
"pigment",15
"dib",15
"insure",15
"sagittarian",15
"revenue share",15
"go",15
"reverse",15
"gangway",15
"shyly",15
"popularly",15
"permanent",15
"handy",15
"conversely",15
"pipeclay",15
"golfer",15
"ambidextrous",15
"robber",15
"retire",15
"axis",15
"fade",15
"insinuation",15
"folk",15
"dare",15
"behoove",15
"dimly",15
"bid",15
"admittance",15
"flip",15
"unenforceable",15
"crash",15
"chick",15
"escalation",15
"sheaf",15
"undo",15
"iam",15
"huddle",15
"elope",15
"flask",15
"skull",15
"sort",15
"pain reliever",15
"expansionary",15
"murder",15
"acerbic",15
"stand",15
"coursework",15
"permanent",15
"hoard",15
"whaddaya",15
"truly",15
"tennant",15
"whereas",15
"league",15
"elope",15
"conk",15
"sulphate",15
"wheelhouse",15
"on",15
"goldfinger",15
"combustion",15
"sulphate",15
"sap",15
"incarnate",15
"furiously",15
"elope",15
"essay",15
"scorch",15
"softly",15
"stand",15
"dull",15
"majesty",15
"malign",15
"sonnet",15
"resuscitation",15
"frivolous",15
"fiction",15
"measurement",15
"retail",15
"respond",15
"repercussion",15
"cheer up",15
"untanned",15
"finally",15
"unbearable",15
"thief",15
"though",15
"truly",15
"check out",15
"tricky",15
"fuse",15
"nephilim",15
"ripen",15
"universality",15
"repair",15
"hidden",15
"splitsville",15
"pupil",15
"loofah",15
"diameter",15
"extinguish",15
"lovelace",15
"skillful",15
"la",15
"assertion",15
"appeal",15
"extinguish",15
"rightful",15
"plot",15
"ineradicable",15
"creep",15
"flask",15
"sling",15
"emanate",15
"warlock",15
"tackle",15
"outcrop",15
"commotion",15
"whirl",15
"conversazione",15
"descent",15
"utter",15
"descent",15
"addison",15
"sew",15
"swell",15
"clot",15
"whole",15
"sufficiency",15
"contender",15
"justifiable",15
"candice",15
"appeal",15
"though",15
"twist",15
"sunrise",15
"hypothesis",15
"genie",15
"devour",15
"scholarship",15
"qualm",15
"meticulous",15
"acclaim",15
"demure",15
"AFT",15
"option",15
"bellhop",15
"browse",15
"gasp",15
"intergenerational",15
"backup",15
"neatly",15
"stamp",15
"cuspidor",15
"painful",15
"rind",15
"rind",15
"seclude",15
"tormentor",15
"unaccustomed",15
"moat",15
"bronx",15
"alternation",15
"pristine",15
"refine",15
"collar",15
"hurtle",15
"prowl",15
"brew",15
"squabble",15
"wiry",15
"separation",15
"dimly",15
"corsage",15
"saber-toothed",15
"link",15
"moral",15
"trifle",15
"installation",15
"installation",15
"hinterland",15
"prayer",15
"cost",15
"accept",15
"crabwise",15
"abolition",15
"scream",15
"visual",15
"pertain",15
"softly",15
"socialist",15
"re",15
"installation",15
"impart",15
"massive",15
"emasculation",15
"implication",15
"prosperity",15
"big",15
"backup",15
"cellophane",15
"consulship",15
"clumsy",15
"peel",15
"rigidity",15
"mineralogical",15
"complain",15
"non-volatile",15
"countryman",15
"relation",15
"outlier",15
"possibly",15
"ad",15
"sight",15
"introduce",15
"double-clicking",15
"conclude",15
"handler",15
"inferno",15
"famously",15
"sistine",15
"car",15
"roy",15
"mp",15
"portray",15
"instigate",15
"mastic",15
"handicap",15
"gantry",15
"densely",15
"densely",15
"ravage",15
"turnpike",15
"ravage",15
"rod",15
"grayscale",15
"sucker",15
"permanent",15
"emilia",15
"toll",15
"wardship",15
"length",15
"incapable",15
"quickly",15
"keynesian",15
"handicap",15
"fiction",15
"year",15
"institutional",15
"occasional",15
"restore",15
"concern",15
"stipend",15
"violation",15
"abrasive",15
"initiate",15
"whichever",15
"basin",15
"saguaro",15
"lubricator",15
"tensile force",15
"appologize",15
"visitor",15
"neil",15
"wistful",15
"quaint",15
"tectonic",15
"meaninglessly",15
"embarrass",15
"block",15
"mimetic",15
"injury",15
"electric",15
"turmoil",15
"pride",15
"ferret",15
"kitkat",15
"nadir",15
"host",15
"tectonic",15
"collation",15
"omen",15
"retiree",15
"pie",15
"fallow",15
"hawkweed",15
"utmost",15
"ravage",15
"Japanese",15
"voluntarily",15
"provide",15
"acutely",15
"hous",15
"evacuation",15
"breath",15
"accurate",15
"oblivion",15
"bringeth",15
"veritaserum",15
"smooth",15
"abreast",15
"host",15
"restore",15
"caveat",15
"relent",15
"embark",15
"redundant",15
"greasy",15
"provide",15
"timeless",15
"marcher",15
"condiment",15
"extraordinary",15
"coca-cola",15
"hurt",15
"peel",15
"fervor",15
"refer",15
"tow",15
"coruscate",15
"offset",15
"hanger",15
"rupture",15
"instantly",15
"enrol",15
"relationship",15
"lung",15
"slavery",15
"commutation",15
"echo",15
"enable",15
"offset",15
"deck",15
"average",15
"turncloak",15
"pop",15
"rebuke",15
"upset",15
"peak",15
"eliminate",15
"quaint",15
"shut",15
"persistent",15
"closely",15
"rave",15
"rush",15
"gazprom",15
"bungee-jumping",15
"lose",15
"buy back",15
"desiree",15
"kitchenette",15
"tease",15
"cleanly",15
"retiree",15
"itself",15
"benefit",15
"cognizant",15
"suggestive",15
"unquestionable",15
"injury",15
"mangle",15
"rid",15
"desperately",15
"Philippines",15
"argumentation",15
"decedent",15
"biomarker",15
"awe",15
"ilex",15
"weather",15
"mangle",15
"joseph",15
"girder",15
"tropic",15
"dull",15
"legit",15
"suffice",15
"hail",15
"mother",15
"insurance",15
"protector",15
"settlement",15
"suffereth",15
"crossly",15
"comprehension",15
"splurge",15
"pacemaker",15
"auction",15
"cane",15
"sheer",15
"weary",15
"math",15
"significant",15
"instruct",15
"sight",15
"balustrade",15
"luster",15
"discernment",15
"gout",15
"embrace",15
"pinhead",15
"lose",15
"ay",15
"riband",15
"transfigure",15
"paltry",15
"brew",15
"vehicle",15
"overcharge",15
"eyesore",15
"cutoff",15
"splash",15
"bismuth",15
"make sure",15
"amaze",15
"yet",15
"register",15
"buffalo",15
"impart",15
"bine",15
"account",15
"overcharge",15
"tenet",15
"haploid",15
"instruct",15
"marquee",15
"quadrant",15
"brood",15
"convulsive",15
"anda",15
"sensor",15
"capitalist",15
"bash",15
"restraint",15
"perhaps",15
"vest",15
"girlfriend",15
"damp",15
"ox",15
"em",15
"sneak",15
"serve",15
"repulsively",15
"disorder",15
"follow",15
"account",15
"spend",15
"belittle",15
"adjust",15
"unto",15
"call",15
"sight",15
"programmer",15
"pork",15
"buff",15
"ricochet",15
"crowd",15
"underneath",15
"affirm",15
"deductive",15
"cure",15
"embarrassment",15
"ebert",15
"anti",15
"search",15
"bill",15
"come down",15
"all-out",15
"adjust",15
"bill",15
"bombastic",15
"resilient",15
"cellist",15
"hurt",15
"embouchure",15
"cure",15
"casebook",15
"walk up",15
"courageously",15
"authority",15
"youve",15
"mia",15
"rave",15
"itinerant",15
"backflush accounting",15
"girder",15
"mat",15
"projectized",15
"intransigent",15
"join",15
"artist",15
"rewrite",15
"ashamed",15
"reemerge",15
"bezel",15
"hurt",15
"valedictorian",15
"anodize",15
"spawn",15
"substantial",15
"tramp",15
"dig",15
"rod",15
"taxicab",15
"veil",15
"loose",15
"tear",15
"follow",15
"appreciable",15
"receptacle",15
"walk up",15
"demographic",15
"loose",15
"heat",15
"adopt",15
"reword",15
"cus",15
"roadmap",15
"traction",15
"metonymy",15
"unsuspected",15
"apologetically",15
"down",15
"pregnancy",15
"instruction",15
"heaviness",15
"appreciation",15
"dead",15
"error",15
"cinder",15
"receptacle",15
"beguile",15
"emission",15
"dissolve",15
"tale",15
"infringe",15
"negotiate",15
"indignation",15
"tale",15
"authenticity",15
"statement",15
"material evidence",15
"upwards",15
"markdown",15
"statement",15
"infiltrate",15
"spawn",15
"ingratiatingly",15
"umbilical cord",15
"underneath",15
"colonize",15
"asinine",15
"handout",15
"northward",15
"tpe",15
"denomination",15
"rheumatism",15
"VAT",15
"Jordan",15
"wake",15
"denomination",15
"putridity",15
"flunk",15
"early",15
"additionally",15
"acidity",15
"ease",15
"statement",15
"forehead",15
"denomination",15
"simulacrum",15
"innately",15
"whip",15
"past",15
"loose",15
"nick",15
"fire",15
"affluence",15
"why",15
"chamber",15
"confident",15
"flunk",15
"accept",15
"soapbox",15
"krone",15
"additionally",15
"refine",15
"lovely",15
"lumber",15
"arrange",15
"unschooled",15
"cos",15
"sustainable",15
"racing driver",15
"barnacle",15
"responsively",15
"wat",15
"flunk",15
"pius",15
"jihad",15
"intestine",15
"evince",15
"generation",15
"disclaimer",15
"stomach",15
"so that",15
"gaol",15
"disclaimer",15
"adversity",15
"unfriended",15
"per",15
"lastly",15
"soap",15
"dentifrice",15
"choosy",15
"mesmerize",15
"retake",15
"anchorman",15
"retreat",15
"toll",15
"mean",15
"mean",15
"paralegal",15
"code",15
"remnant",15
"supervisor",15
"mean",15
"compassionate",15
"steer",15
"indignation",15
"python",15
"wifeless",15
"contractor",15
"score",15
"mom",15
"capricious",15
"abolish",15
"emergence",15
"ganger",15
"imperious",15
"cultivation",15
"come off",15
"come off",15
"exoplanet",15
"come off",15
"inclusive",15
"denis",15
"case",15
"scan",15
"glendale",15
"mean",15
"superabundant",15
"gooey",15
"open",15
"occur",15
"bleacher",15
"microscopic",15
"iate",15
"appointment",15
"headed",15
"mean",15
"ringin",15
"expiation",15
"flimsy",15
"tailor",15
"encarta",15
"invention",15
"drizzly",15
"throw away",15
"certification",15
"groundmist",15
"fanciful",15
"past",15
"gestate",15
"sluggish",15
"consume",15
"tendency",15
"assign",15
"trajectory",15
"draught",15
"separate",15
"suspend",15
"shovel",15
"endorsement",15
"newsreader",15
"breed",15
"swag",15
"hostess",15
"fundraiser",15
"magnitude",15
"tater",15
"inquisitive",15
"tremendously",15
"toot",15
"stiff",15
"artificially",15
"exactness",15
"hang",15
"upland",15
"shut",15
"technique",15
"demotion",15
"fall off",15
"apposite",15
"fall off",15
"shutout",15
"vogue",15
"venereal",15
"cancer",15
"year-long",15
"trouble-shooter",15
"tailor",15
"negligee",15
"salisbury",15
"solace",15
"cancer",15
"negligee",15
"cancer",15
"lyricist",15
"swagger",15
"skimpy",15
"doorway",15
"squat",15
"obtusity",15
"allright",15
"commercial",15
"typical",15
"severely",15
"broomstick",15
"tabard",15
"lefty",15
"vari",15
"force",15
"shear",15
"constructive",15
"upholster",15
"past",15
"ground-swell",15
"wayward",15
"aground",15
"swell",15
"discrete",15
"columnar",15
"ale",15
"skew",15
"perish",15
"bloodshot",15
"level",15
"fraud",15
"awhile",15
"waveguide",15
"theoretical",15
"cowrie",15
"unidirectional",15
"slack-jawed",15
"advertise for",15
"wastefulness",15
"compulsion",15
"outdated",15
"trump",15
"bled",15
"needful",15
"broadsheet",15
"puzzle",15
"intensive",15
"evasive",15
"bloodshot",15
"eminem",15
"negativity",15
"grit",15
"nighttime",15
"pick",15
"employ",15
"uncommitted",15
"reminisce",15
"woody",15
"appointment",15
"devotion",15
"sublease",15
"mildew",15
"receipt",15
"pull off",15
"contingent",15
"methodology",15
"gear",15
"alleyway",15
"awe",15
"visualization",15
"scourge",15
"mountain",15
"bleep",15
"train",15
"discordance",15
"urgently",15
"deaf",15
"gesture",15
"rest",15
"hamstring",15
"supervisor",15
"ancestral",15
"esprit",15
"ceil",15
"ring",15
"mafia",15
"flick",15
"youself",15
"annum",15
"hyperviscosity",15
"solidify",15
"conviction",15
"solace",15
"apparatus",15
"screech",15
"haberdashery",15
"pull off",15
"frenzy",15
"work",15
"malawi",15
"pull off",15
"misterduncan",15
"garden",15
"emerald",15
"arse",15
"within",15
"reverie",15
"hi",15
"within",15
"skulk",15
"mat",15
"rub",15
"mat",15
"skulk",15
"syncope",15
"begrudge",15
"devotion",15
"weirdo",15
"bottom",15
"da",15
"apartheid",15
"garden",15
"property",15
"puzzlement",15
"national",15
"slack",15
"ponytail",15
"grit",15
"confidence",15
"possessive",15
"support",15
"bottom",15
"scourge",15
"road",15
"internationally",15
"carrot",15
"purchase",15
"oration",15
"blowtorch",15
"radial artery",15
"work",15
"numeracy",15
"revocation",15
"mencken",15
"sentence",15
"grit",15
"seasonal",15
"flicker",15
"trite",15
"really",15
"discreet",15
"blank",15
"ponytail",15
"couid",15
"applied research",15
"classifier",15
"instead",15
"bender",15
"object",15
"penalty box",15
"personally",15
"compare",15
"harmlessly",15
"reservation",15
"lease",15
"lobby",15
"itchy",15
"breach",15
"purchase",15
"reciprocity",15
"loosely",15
"arrange",15
"ruffle",15
"intent",15
"meet",15
"money",15
"Czech",15
"stall",15
"proportion",15
"unheeding",15
"tactless",15
"beatify",15
"utterance",15
"watermelon",15
"September",15
"nick",15
"sentence",15
"sew",15
"rub",15
"chopper",15
"persistence",15
"emit",15
"least",15
"murrain",15
"boob",15
"tease",15
"hamstring",15
"emphasize",15
"pick up",15
"wench",15
"fable",15
"obscure",15
"rub",15
"perky",15
"freight",15
"antipodes",15
"sedentary",15
"entombment",15
"mellow",15
"endure",15
"presently",15
"comic",15
"maneuverable",15
"disdain",15
"case",15
"yet",15
"lonely",15
"remit",15
"diligent",15
"greasy",15
"Raster graphics",15
"hang up",15
"job enrichment",15
"ham",15
"tell",15
"cancel",15
"dull",15
"vocabulary",15
"disassemble",15
"harvest",15
"ungracefully",15
"classifier",15
"persistence",15
"stutter",15
"ardent",15
"outhouse",15
"occasion",15
"take out",15
"colorblind",15
"blur",15
"coffe",15
"blur",15
"microscopic",15
"discretion",15
"discretion",15
"chickenpox",15
"lusty",15
"column",15
"poignant",15
"magnitude",15
"one-fifth",15
"inwardly",15
"deposit account",15
"preposterous",15
"take out",15
"unifier",15
"splotch",15
"vacate",15
"bristly",15
"surely",15
"cute",15
"reverser",15
"reignite",15
"muster",15
"loot",15
"oppose",15
"trunk",15
"attempt",15
"cushion",15
"far-sighted",15
"backside",15
"satisfy",15
"broadcast",15
"reception",15
"ship-shape",15
"flare-up",15
"sana",15
"train",15
"twitter",15
"putrid",15
"negros",15
"mileage",15
"tug",15
"disengagement",15
"early",15
"occasion",15
"take",15
"tantamount",15
"omicron",15
"ledge",15
"epinephrine",15
"unemotional",15
"surgery",15
"favourite",15
"curiosity",15
"chum",15
"Hamlet",15
"axe",15
"capsize",15
"bonefish",15
"scourge",15
"consist",15
"slam",15
"thoughtful",15
"nowhere",15
"shrine",15
"fierce",15
"lullaby",15
"arrest",15
"onlooker",15
"settle down",15
"careful",15
"board-certified",15
"wither",15
"across",15
"logician",15
"sylvester",15
"debacle",15
"skulk",15
"cull",15
"anecdotal",15
"thirsty",15
"sheer",15
"animate",15
"wobbly",15
"sprightly",15
"negligence",15
"trust",15
"pushy",15
"splurge",15
"unbreak",15
"stall",15
"refine",15
"frivolity",15
"manhattan",15
"rebel",15
"armageddon",15
"normalisation",15
"ounce",15
"contender",15
"reasonable",15
"stun",15
"Sink",15
"counterclockwise",15
"trap",15
"tamper",15
"require",15
"prompt",15
"broaden",15
"gain",15
"trucker",15
"drain",15
"pledge",15
"originate",15
"slam",15
"horror",15
"areola",15
"originate",15
"femme",15
"dull",15
"shadow",15
"possessor",15
"cargo",15
"reunion",15
"startle",15
"charge",15
"plate",15
"daunt",15
"account docket",15
"revolt",15
"casual",15
"chooser",15
"rub",15
"racin",15
"exercise",15
"capillary",15
"remnant",15
"caution",15
"pledge",15
"coauthor",15
"consumption",15
"decipher",15
"wane",15
"spike",15
"burp",15
"brotherhood",15
"anthropomorphic",15
"psychoanalysis",15
"figure out",15
"astylar",15
"sway",15
"spike",15
"obscure",15
"coral",15
"accurate",15
"trite",15
"bradshaw",15
"argue",15
"troubleshooter",15
"quickly",15
"pattern",15
"puddle",15
"spreadsheet",15
"betwixt",15
"case study",15
"unpresentable",15
"price",15
"convoluted",15
"United Kingdom",15
"drain",15
"aggregate",15
"deftly",15
"complex",15
"drain",15
"judicial",15
"lure",15
"firestorm",15
"blueprint",15
"motor",15
"legitimate",15
"gatt",15
"clicker",15
"dull",15
"spotless",15
"wool",15
"family",15
"putter",15
"coarse",15
"serve",15
"hallucinogen",15
"wouid",15
"overboard",15
"state",15
"Welshman",15
"junk",15
"spotless",15
"state",15
"benefice",15
"rush",15
"object",15
"previously",15
"deeply",15
"rsvp",15
"resilience",15
"acquisition",15
"legitimate",15
"dean",15
"app",15
"truancy",15
"duda",15
"please",15
"figure-head",15
"management",15
"symmetry",15
"same",15
"discriminate",15
"get",15
"stigma",15
"arbitrarily",15
"high-flown",15
"convoluted",15
"sojourn",15
"enforcement",15
"succession",15
"camlet",15
"junk",15
"immensity",15
"get",15
"aint",15
"scrabble",15
"apparent",15
"dependence",15
"woo",15
"timely",15
"schedule",15
"trad",15
"trump",15
"happy",15
"cloth",15
"Argentinian",15
"fierce",15
"ignorant",15
"dishonesty",15
"dependently",15
"confirm",15
"hopelessness",15
"smashed-up",15
"Yemenite",15
"carry",15
"synchronize",15
"discursive",15
"stalwart",15
"least",15
"slugger",15
"rodent",15
"stream",15
"blueprint",15
"surreptitiously",15
"hither",15
"anyplace",15
"kind of",15
"set",15
"position",15
"martin",15
"emperor",15
"gather",15
"pussy-willow",15
"cartel",15
"mischief",15
"well-coordinated",15
"gentle",15
"slowly",15
"slaughter",15
"toilet-table",15
"unlikelihood",15
"dial",15
"mind",15
"feverishly",15
"alloy",15
"spirit",15
"prior",15
"cry",15
"lonely",15
"enforcement",15
"unfairness",15
"expression",15
"logpile",15
"occur",15
"mind",15
"only",15
"cosily",15
"blatantly",15
"knockin",15
"lure",15
"anticipate",15
"place",15
"sprinkle",15
"dear",15
"scruffy",15
"stomachache",15
"empower",15
"instalment",15
"cytochrome",15
"such",15
"shack",15
"abandonment",15
"vigil",15
"aery",15
"exactly",15
"perpetrate",15
"grasp",15
"confuse",15
"casual",15
"courteous",15
"fledgling",15
"idleness",15
"perk",15
"chunk",15
"allay",15
"mind",15
"state",15
"genuine",15
"throw",15
"angry",15
"beatle",15
"valve",15
"disguise",15
"throw",15
"calcium",15
"rigid",15
"footman",15
"walk",15
"disguise",15
"note",15
"loin",15
"yet",15
"contribution",15
"equality",15
"totally",15
"mauna",15
"noisemaker",15
"restrain",15
"wind power",15
"truancy",15
"rave",15
"study",15
"backtrack",15
"note",15
"swagger",15
"genuine",15
"Imaginary",15
"vision",15
"lateral",15
"militia",15
"such",15
"irritable",15
"fumble",15
"lateral",15
"emulate",15
"hind",15
"famously",15
"stoppage",15
"discard",15
"aspiration",15
"combat",15
"crackdown",15
"endeavor",15
"hyacinth",15
"emphasis",15
"amusingly",15
"support",15
"slavonic",15
"scoop",15
"sober",15
"deplorable",15
"giveaway",15
"attitude",15
"reassure",15
"restrain",15
"aerial",15
"readjust",15
"idiosyncrasy",15
"breach",15
"unimaginative",15
"briefly",15
"retention",15
"knock out",15
"paddle",15
"valve",15
"buttock",15
"bene",15
"sway",15
"frailty",15
"sporadic",15
"grade",15
"careful",15
"poorly",15
"sneeze",15
"envelope",15
"tuscany",15
"common",15
"authority",15
"prior",15
"petite",15
"mia",15
"kind of",15
"self-belief",15
"band",15
"northwestern",15
"course",15
"band",15
"get",15
"thirsty",15
"invite",15
"glow",15
"precipitous",15
"persecute",15
"exceed",15
"wordless",15
"charge",15
"abate",15
"care",15
"colour",15
"abate",15
"negligible",15
"take",15
"unhelpfully",15
"retention",15
"malleable",15
"imposter",15
"pesky",15
"unsnap",15
"terrific",15
"gosh",15
"occasionally",15
"other",15
"revert",15
"agonize",15
"figurative",15
"dejectedly",15
"dauntingly",15
"sumatran",15
"commitment",15
"steeple",15
"occasionally",15
"insolence",15
"disjunction",15
"failsafe",15
"carton",15
"fledge",15
"riddle",15
"loll",15
"scar",15
"belinda",15
"newsreel",15
"clicker",15
"photo",15
"confound",15
"felony",15
"marshy",15
"tah",15
"deadly",15
"groundwork",15
"occasionally",15
"glory",15
"outline",15
"sheep",15
"negation",15
"makeup",15
"waste",15
"barrel-rider",15
"emu",15
"exponentially",15
"lightweight",15
"mayo",15
"ardent",15
"uphold",15
"continuously",15
"eidetic",15
"scarcely",15
"rebuff",15
"plow",15
"look through",15
"presently",15
"dumbness",15
"computer",15
"outline",15
"pliant",15
"containment",15
"when",15
"chop",15
"dislike",15
"devout",15
"axe",15
"jackrabbit",15
"strict",15
"substance",15
"gestation",15
"semblance",15
"tache",15
"kibitz",15
"resurrect",15
"eidetic",15
"brim",15
