,eng_word,rus,fr
174,plate,толстый лист,no_equality
175,plate,листовой,no_equality
176,plate,пластинчатый,no_equality
177,fish,рыба,poisson
178,fish,Фиш,no_equality
179,fish,рыбный,no_equality
180,fish,ловить рыбу,no_equality
181,fish,удить,no_equality
182,fish,выудить,no_equality
183,stand,стоять,tenir
184,stand,устоять,no_equality
185,stand,выдерживать,tenir
186,stand,отстаивать,no_equality
187,stand,выступать,no_equality
188,stand,остановиться,no_equality
189,stand,предстать,no_equality
190,stand,остаться,no_equality
191,stand,замереть,no_equality
192,stand,стенд,stand
193,stand,подставка,no_equality
194,stand,позиция,no_equality
195,stand,трибуна,no_equality
196,precedent,прецедент,no_equality
197,precedent,предыдущий,no_equality
198,precedent,прецедентный,no_equality
199,precedent,предшествующий,no_equality
200,issue,вопрос,question
201,issue,выпуск,no_equality
202,issue,выдача,no_equality
203,issue,номер,no_equality
204,issue,вытекание,no_equality
205,issue,эмиссия,no_equality
206,issue,выдавать,émettre
207,issue,выпускать,no_equality
208,issue,издавать,no_equality
209,issue,оформить,émettre
210,issue,эмиссионный,no_equality
211,thousand,тыс.,no_equality
212,thousand,тысячелетие,no_equality
213,thousand,множество,no_equality
214,thousand,тысяча долларов,no_equality
215,thousand,тысяча,no_equality
216,thousand,тысячный,no_equality
217,pen,ручка,stylo
218,pen,рейсфедер,no_equality
219,pen,фломастер,no_equality
220,pen,загон,enclos
221,pen,Перу,no_equality
222,pen,пена,no_equality
223,pen,пенал,no_equality
224,pen,световое перо,no_equality
225,pen,писать,no_equality
226,pen,перьевой,no_equality
227,pasta,паста,pâte
228,pasta,блюда из макарон,no_equality
229,hot,горячий,chaud
230,hot,острый,no_equality
231,hot,популярный,no_equality
232,hot,жгучий,no_equality
233,hot,горячительный,no_equality
234,hot,жарко,chaud
235,hot,горячо,no_equality
236,hot,разгоряченный,no_equality
237,hot,горящий,no_equality
238,hot,накалиться,no_equality
239,that,что,que
240,that,что,qui
241,that,что,ce
242,that,будто,no_equality
243,that,дабы,no_equality
244,that,который,qui
245,that,это,ce
246,that,тот самый,no_equality
247,that,так,no_equality
248,that,таковой,no_equality
249,be,быть,être
250,be,происходить,no_equality
251,be,находиться,être
252,be,составлять,no_equality
253,be,заключаться,no_equality
254,be,идти,no_equality
255,be,относиться,no_equality
256,be,равно,no_equality
257,but,но,mai
258,but,а,mai
259,but,однако,no_equality
260,but,только,no_equality
261,but,кроме,no_equality
262,and,и,et
263,and,а также,no_equality
264,and,причем,no_equality
265,and,так и,no_equality
266,and,с,no_equality
267,expertise,экспертиза,expertise
268,expertise,компетентность,no_equality
269,expertise,мастерство,no_equality
270,expertise,квалификация,no_equality
271,expertise,опыт,expertise
272,expertise,экспертные знания,no_equality
273,expertise,эксперт,no_equality
274,expertise,профессионализм,no_equality
275,expertise,экспертный потенциал,no_equality
276,expertise,знание дела,expertise
277,expertise,деловой опыт,no_equality
278,expertise,экспертный,no_equality
279,tell,рассказывать,no_equality
280,tell,говорить,dire
281,tell,сообщать,dire
282,tell,указывать,no_equality
283,tell,уверять,no_equality
284,tell,велеть,no_equality
285,tell,подсказать,no_equality
286,tell,поведать,no_equality
287,tell,объяснить,no_equality
288,tell,передать,dire
289,tell,попросить,no_equality
290,tell,поделиться,no_equality
291,tell,отличить,no_equality
292,tell,сказаться,no_equality
293,feel,чувствовать,sentir
294,feel,полагать,no_equality
295,feel,ощупывать,no_equality
296,feel,испытывать,sentir
297,feel,стесняться,no_equality
298,feel,ощущение,no_equality
299,news,новость,nouvelle
300,news,весточка,nouvelle
301,news,Ньюс,no_equality
302,news,новинка,no_equality
303,news,выпуск новостей,no_equality
304,news,известия,no_equality
305,news,новостной,no_equality
306,start,начать,commencer
307,start,запустить,no_equality
308,start,вздрагивать,no_equality
309,start,завести,no_equality
310,start,заняться,no_equality
311,start,затеять,no_equality
312,start,начало,début
313,start,старт,début
314,start,начальный,no_equality
315,intelligent,умный,intelligent
316,intelligent,разумный,no_equality
317,intelligent,осмысленный,no_equality
318,intelligent,продуманный,no_equality
319,intelligent,неглупый,no_equality
320,intelligent,микропроцессорный,no_equality
321,intelligent,понятливый,intelligent
322,intelligent,мыслящий,no_equality
323,intelligent,программируемый,no_equality
324,intelligent,настраиваемый,no_equality
325,intelligent,понимающий,no_equality
326,refugee,беженец,réfugié
327,refugee,беженка,réfugié
328,refugee,беглец,no_equality
329,refugee,беженский,no_equality
330,create,создавать,créer
331,create,порождать,no_equality
332,create,вызывать,no_equality
333,create,производить,no_equality
334,create,разработать,no_equality
335,create,образовать,no_equality
336,nobody,никто,no_equality
337,nobody,некого,no_equality
338,nobody,ничей,no_equality
339,nobody,ничтожество,no_equality
340,word,слово,mot
341,word,известие,no_equality
342,word,слова,mot
343,word,говорить,no_equality
344,word,сформулировать,no_equality
345,word,текстовый,no_equality
346,word,словесный,no_equality
347,genetically,генетически,génétiquement
348,genetically,генетический,no_equality
349,mug,кружка,tasse
350,mug,рожица,no_equality
351,mug,бокал,no_equality
352,mug,рыло,no_equality
353,mug,балбес,no_equality
354,mug,мурло,no_equality
355,mug,ебальник,no_equality
356,mug,грабить,no_equality
357,countryside,сельская местность,campagne
358,countryside,природа,no_equality
359,countryside,пригород,no_equality
360,countryside,сельские районы,no_equality
361,countryside,загородная местность,no_equality
362,countryside,сельский ландшафт,no_equality
363,countryside,сельский,no_equality
364,spoon,ложка,cuillère | cuillérée
365,spoon,блесна,no_equality
366,spoon,обниматься,no_equality
367,spoon,черпать ложкой,no_equality
368,journey,путешествие,voyage
369,journey,путь,no_equality
370,journey,рейс,no_equality
371,journey,проезд,no_equality
372,journey,переезд,no_equality
373,journey,странствование,no_equality
374,journey,путешествовать,no_equality
375,you,вы,vous
376,you,ты,vous
377,table,таблица,table
378,table,таблица,tableau
379,table,стол,table
380,table,скрижаль,table
381,table,расписание,no_equality
382,table,табель,no_equality
383,table,столовая,no_equality
384,table,табличка,no_equality
385,table,настольный,no_equality
386,table,табличный,no_equality
387,table,застольный,no_equality
388,table,на стол,no_equality
389,thing,вещь,chose
390,thing,дело,chose
391,thing,предмет,chose
392,thing,событие,no_equality
393,thing,существо,no_equality
394,thing,штучка,no_equality
395,thing,поступок,no_equality
396,thing,задача,no_equality
397,thing,что-то,no_equality
398,shampoo,шампунь,shampooing
399,shampoo,мытье головы,shampoing
400,shampoo,мыть,no_equality
401,come,приходить,venir
402,come,приезжать,venir
403,come,вступать,no_equality
404,come,появиться,no_equality
405,come,поставляться,no_equality
406,come,поступать,no_equality
407,come,исходить,venir
408,come,попасть,no_equality
409,come,давай,no_equality
410,grandchild,внук,no_equality
411,point,точка,point
412,point,очко,point
413,point,место,point
414,point,вопрос,no_equality
415,point,пойнт,no_equality
416,point,смысл,no_equality
417,point,этап,no_equality
418,point,точка зрения,point
419,point,указывать,no_equality
420,point,дело,no_equality
421,point,отмечать,pointer
422,point,показать,no_equality
423,point,подчеркивать,no_equality
424,point,навести,no_equality
425,point,точечный,no_equality
426,lie,лежать,no_equality
427,lie,находиться,résider
428,lie,лгать,mentir
429,lie,крыться,no_equality
430,lie,пролегать,no_equality
431,lie,залегать,no_equality
432,lie,ложь,mensonge
433,lie,лиев,no_equality
434,curriculum,учебный план,curriculum
435,curriculum,курс обучения,no_equality
436,curriculum,программа,no_equality
437,curriculum,куррикулум,no_equality
438,curriculum,расписание,no_equality
439,curriculum,содержание образования,no_equality
440,tip,кончик,no_equality
441,tip,чаевые,no_equality
442,tip,тонкий конец,no_equality
443,tip,верхушка,no_equality
444,tip,подсказка,no_equality
445,tip,Совет,conseil
446,tip,оконечность,no_equality
447,tip,отзыв,no_equality
448,tip,полезный Совет,no_equality
449,tip,зонд,no_equality
450,tip,подачка,no_equality
451,tip,вершинка,no_equality
452,tip,наклонять,no_equality
453,tip,опрокинуться,no_equality
454,tip,давать чаевые,no_equality
455,tip,на чай,no_equality
456,entire,целый,entier
457,entire,целостный,no_equality
458,entire,весь,entier
459,entire,целиком,no_equality
460,hear,слышать,entendre
461,hear,узнать,no_equality
462,hear,звучать,entendre
463,hear,слыхать,no_equality
464,hear,расслышать,entendre
465,hear,заслышать,entendre
466,hear,слышный,no_equality
467,right,право,droit
468,right,правая сторона,no_equality
469,right,правда,no_equality
470,right,правота,no_equality
471,right,правый,droit
472,right,нужный,no_equality
473,right,подходящий,no_equality
474,right,вправо,no_equality
475,right,правильно,no_equality
476,right,сразу,no_equality
477,right,хорошо,no_equality
478,right,прямо,droit
479,secret,секрет,secret
480,secret,тайный,secret
481,secret,потайной,secret
482,secret,скрытный,secret
483,secret,негласный,secret
484,secret,закулисный,secret
485,secret,конспиративный,no_equality
486,secret,засекреченный,secret
487,secret,скрытый,no_equality
488,secret,закрытый,no_equality
489,secret,затаенный,no_equality
490,secret,тайно,no_equality
491,secret,в секрете,no_equality
492,this,этот,ce
493,this,это,ce
494,this,это,cela
495,this,настоящий,no_equality
496,this,то,ce
497,this,так,no_equality
498,guru,гуру,gourou
499,star,звезда,étoile
500,star,звезда,star
501,star,светило,no_equality
502,star,кинозвезда,star
503,star,стар,no_equality
504,star,главные роли,no_equality
505,star,дива,vedette
506,star,звездный,no_equality
507,star,сниматься,no_equality
508,star,играть главные роли,no_equality
509,benefit,выгода,avantage
510,benefit,преимущество,avantage
511,benefit,привилегия,no_equality
512,benefit,пособие,no_equality
513,benefit,благо,no_equality
514,benefit,прибыль,no_equality
515,benefit,эффект,avantage
516,benefit,выигрыш,no_equality
