,eng_word,rus,fr
174,plate,толстый лист,no_equality
175,plate,листовой,no_equality
176,plate,пластинчатый,no_equality
177,fish,рыба,poisson
178,fish,Фиш,no_equality
179,fish,рыбный,no_equality
180,fish,ловить рыбу,no_equality
181,fish,удить,no_equality
182,fish,выудить,no_equality
183,stand,стоять,tenir
184,stand,устоять,no_equality
185,stand,выдерживать,tenir
186,stand,отстаивать,no_equality
187,stand,выступать,no_equality
188,stand,остановиться,no_equality
189,stand,предстать,no_equality
190,stand,остаться,no_equality
191,stand,замереть,no_equality
192,stand,стенд,stand
193,stand,подставка,no_equality
194,stand,позиция,no_equality
195,stand,трибуна,no_equality
196,precedent,прецедент,no_equality
197,precedent,предыдущий,no_equality
198,precedent,прецедентный,no_equality
199,precedent,предшествующий,no_equality
200,issue,вопрос,question
201,issue,выпуск,no_equality
