,eng_word,rus,fr
91,break,вырывать,no_equality
92,break,преломлять,no_equality
93,break,перерыв,pause
94,break,перерыв,break
95,break,перерыв,interruption
96,break,разрыв,rupture
97,break,разрыв,fracture
98,break,пролом,no_equality
99,break,каникулы,vacance
100,break,передышка,no_equality
101,tiger,тигр,tigre
102,tiger,тигр,tiger
103,tiger,зверь,no_equality
104,tiger,тигриный,no_equality
105,lion,лев,lion
106,lion,лев,lev
107,lion,львиный,no_equality
108,background,фон,fond
109,background,фон,arrière-plan
110,background,предпосылка,no_equality
111,background,происхождение,origine
112,background,подготовка,formation
113,background,история,antécédent
114,background,история,historique
115,background,история,passé
116,background,история,histoire
117,background,сведения,information
118,background,фоновый режим,de fond
119,background,опыт,expérience
120,background,справочная информация,historique
121,background,история вопроса,historique
122,background,прошлое,antécédent
123,background,прошлое,passé
124,background,прошлое,histoire
125,background,образование,formation
126,background,корень,no_equality
127,background,исходная информация,no_equality
128,background,контекст,contexte
129,background,общие сведения,historique
130,background,исток,no_equality
131,background,фоновое изображение,no_equality
132,background,фоновая,no_equality
133,background,фоновый,de fond
134,background,справочный,référence
135,background,второстепенный,no_equality
136,write,писать,écrire
137,write,писать,écriture
138,write,записывать,écrire
139,write,записывать,enregistrer
140,write,записывать,noter
141,write,выписывать,prescrire
142,write,вписать,écrire
143,write,списать,no_equality
144,write,письменный,no_equality
145,apologise,извиниться,s'excuser
146,apologise,извиниться,demander pardon
147,apologise,извиниться,m'excuser | t'excuser
148,apologise,извиниться,suis désolé
149,apologise,извиниться,m'excuse | t'excuse
150,fly,летать,voler
151,fly,летать,piloter
152,fly,летать,vol
153,fly,вылететь,s'envoler
154,fly,вылететь,décoller
155,fly,влететь,no_equality
156,fly,подлететь,no_equality
157,fly,отлететь,no_equality
158,fly,слетаться,no_equality
159,fly,муха,mouche
160,fly,полет,voler
161,fly,полет,vol
162,beaver,бобр,castor
163,beaver,Бобрик,beaver
164,beaver,Бивер,beaver
165,beaver,работяга,no_equality
166,beaver,бородач,no_equality
167,beaver,бобровый,no_equality
168,coincide,совпадать,coïncider
169,coincide,совмещаться,no_equality
170,anything,что угодно,quelque chose
171,anything,что угодно,quoi que ce soit
172,anything,что угодно,n'importe quoi
173,anything,ничего,quelque chose
174,anything,ничего,tout
175,anything,ничего,ça
176,anything,ничего,mal
177,anything,ничего,personne
178,anything,все,tout
179,anything,все,ça
180,exhaustively,исчерпывающе,exhaustivement
181,exhaustively,полностью,no_equality
182,exhaustively,тщательно,no_equality
183,apoplexy,удар,no_equality
184,apoplexy,инсульт,no_equality
185,apoplexy,кровоизлияние,no_equality
186,apoplexy,апоплексический,no_equality
187,coconut,кокос,noix de coco
188,coconut,мякоть кокоса,noix de coco
189,coconut,кокосовый,no_equality
190,not,не,pas
191,not,не,ne
192,not,не,sans
193,not,не,jamais
194,not,не,n
195,not,не,rien
196,not,не,non
197,not,не,ni
198,not,нет,pas
199,not,нет,ne
200,not,нет,sans
201,not,нет,non
202,not,нет,plus
203,international,международный,international
204,international,международный,mondial
205,international,Интернационал,no_equality
206,parent,родитель,parent
207,parent,родитель,père
208,parent,предок,no_equality
209,parent,отец,parent
210,parent,отец,père
211,parent,родительский элемент,parental
212,parent,родительница,no_equality
213,parent,родительский,parental
214,parent,исходный,no_equality
215,parent,вышестоящий,no_equality
216,parent,один из родителей,no_equality
217,ocean,океан,océan
218,ocean,океан,mer
219,ocean,океан,atlantique
220,ocean,дно океана,no_equality
221,ocean,океанский,no_equality
222,coincidental,случайный,fortuit
223,coincidental,случайный,hasard
