,eng_word,rus,fr
65,follow,идти,observer | rentrer
66,follow,идти,se conformer | continuer
67,follow,идти,emprunter | rentrer | continuer
68,follow,идти,accompagner | marcher
69,follow,идти,pratiquer | partir
70,follow,выполнять,respecter | exercer | exécuter | se conformer | mettre en œuvre | prendre | observer | emprunter
71,follow,выполнять,appliquer | remplir
72,follow,выполнять,se conformer
73,follow,выполнять,poursuivre | jouer
74,follow,выполнять,imiter | tenir
75,follow,выполнять,accompagner | accomplir
76,follow,выполнять,faire suite | s'acquitter | faire | tenir | satisfaire
77,follow,выполнять,longer | honorer
78,follow,выполнять,pratiquer | s'acquitter | appliquer
79,follow,вытекать,découler | succéder
80,follow,далее следовать,suivre | poursuivre
81,follow,далее следовать,respecter | se conformer | prendre | observer
82,follow,далее следовать,poursuivre
83,follow,далее следовать,appliquer | par ailleurs | pratiquer
84,follow,далее следовать,se conformer
85,follow,далее следовать,adopter | en outre
86,follow,далее следовать,emprunter | en outre | respecter
87,follow,далее следовать,faire suite | ensuite | suivre
88,follow,далее следовать,longer | en outre
89,follow,далее следовать,s'ensuivre | ensuite
90,follow,повторять,no_equality
91,follow,последующий,poursuivre | ultérieur | ultérieurement
92,follow,последующий,pratiquer | ultérieur
93,warm,теплый,chaud
94,warm,теплый,chaleureux | chauffer | se réchauffer | chaleur | accueil | chaleureusement | accueillante
95,warm,сердечный,cordial | cardiaque
96,warm,сердечный,chaleur | cardiaque
97,warm,сердечный,accueil | cardiaque
98,warm,сердечный,accueillante | cardiaque
99,warm,согревать,chaud
100,warm,согревать,réchauffer | chauffer | échauffer | se réchauffer | chaleur
101,warm,погреться,se réchauffer | chaleureux | réchauffer | chauffer | échauffer | chaleur | chaleureusement
102,warm,утеплить,no_equality
103,warm,тепло,chaud
104,warm,тепло,chaleureux | chaleur | chaleureusement | chauffer | se réchauffer | accueil | accueillante
105,warm,тепло,chaleur
106,warm,тепло,chaleureusement
107,warm,тепло,conviviale | vivement
108,warm,разминка,chaleureux | un exercice
109,warm,разминка,réchauffer | échauffement
110,warm,разминка,chauffer | échauffement
111,warm,разминка,échauffer | échauffement
112,warm,разминка,se réchauffer | échauffement
113,warm,разминка,accueil | occupe l' | un exercice
114,warm,разминка,chaleureusement | échauffement | entrainement
115,collide,сталкиваться,entrer en collision | rencontrer
116,collide,сталкиваться,heurter | rencontrer | se heurter
117,collide,сталкиваться,se heurtent | rencontrer
118,collide,сталкиваться,s'entrechoquent | rencontrer | confrontés
119,collide,сталкиваться,se rencontrent | rencontrer
120,collide,конфликтовать,no_equality
121,collide,наехать,se heurtent | tomberont dessus
122,collide,наехать,s'entrechoquent | tomberont dessus
123,collide,наехать,se rencontrent | tomberont dessus
124,collide,соударяться,no_equality
125,collide,в конфликт,entrer en collision | en conflit | dans le conflit | au conflit
126,collide,в конфликт,s'entrechoquent | en conflit
127,collide,в конфликт,se rencontrent | en conflit
128,break,ломать,briser | se briser
129,break,ломать,casser | cassure | se casser
130,break,нарушать,briser | se briser
131,break,нарушать,enfreindre
132,break,нарушать,violer
133,break,разбивать,briser | se briser
134,break,разбивать,casser | cassure | se casser
135,break,разорвать,briser | se briser
136,break,разорвать,rompre | percer | rompu | repos | se rompre
137,break,разорвать,sortir | interruption
138,break,прорваться,percer | rompre | forcer | se rompre | relâche
139,break,прорваться,briser | traverser | retraverser
140,break,прорваться,arrêter | traverser
141,break,прорваться,fracture | traverser
142,break,прорваться,se briser | traverser
143,break,разрушить,briser | ruiner | se briser
144,break,разрушить,rompre | percer | rompu | repos | se rompre
145,break,разрушить,rupture | détruire
146,break,разрушить,relâche | gâcher
147,break,вырваться,rompre | percer | rompu | repos | se rompre
148,break,вырваться,sortir | interruption
149,break,вырваться,échappée | échapper
150,break,разбиться,casser | s'écraser | se crasher
151,break,разбиться,rupture | te tuer
152,break,разбиться,cassure | s'écraser
153,break,разбиться,fracture | te tuer
154,break,разразиться,no_equality
155,break,пробить,briser | se briser
156,break,пробить,percer | rompre | perforer | tracer | frapper | se rompre | relâche
157,break,пробить,enfreindre | perforer | transpercer
158,break,пробить,interruption | immatriculation
159,break,пробить,coupure | coque
160,break,пробить,péter | pénétrer
161,break,преодолеть,sortir | surmonter | interruption
162,break,преодолеть,rompre | surmonter | combler
163,break,преодолеть,enfreindre | transcender
164,break,преодолеть,percer | relever
165,break,преодолеть,fracture | franchir | combattre
166,break,отколоться,no_equality
167,break,вырывать,arrêter | arracher
168,break,вырывать,fracture | arracher
169,break,преломлять,no_equality
170,break,перерыв,pause | suspendue
171,break,перерыв,break
172,break,перерыв,interruption | sortir | rupture
173,break,разрыв,rupture | fracture | interruption | coupure
174,break,разрыв,fracture | arrêter
175,break,разрыв,enfreindre | différence
176,break,пролом,relâche | brèche
177,break,каникулы,vacance | chance
178,break,передышка,enfreindre | faire une pause
179,break,передышка,pause | d'une pause | faire une pause
180,break,передышка,fracture | du retard
181,break,передышка,péter | répit
182,tiger,тигр,tigre | tiger | tigrée
183,tiger,тигр,tiger
184,tiger,зверь,no_equality
185,tiger,тигриный,no_equality
186,lion,лев,lion
187,lion,лев,lev
188,lion,львиный,no_equality
189,background,фон,fond | de fond | fond d'écran
190,background,фон,arrière-plan | arrière plan | arrière-fond
191,background,предпосылка,arrière-plan | condition préalable
192,background,предпосылка,information | condition préalable | condition
193,background,предпосылка,arrière plan | condition préalable
194,background,предпосылка,formation | condition préalable
195,background,предпосылка,background | condition préalable
196,background,предпосылка,second plan | condition préalable
197,background,предпосылка,arrière-fond | condition préalable
198,background,происхождение,origine | information | histoire
199,background,происхождение,expérience | provenance
200,background,происхождение,second plan | provenance | ascendance
201,background,происхождение,arrière-fond | provenance
202,background,подготовка,formation | information | élaboration | rédaction | production | arrière-fond
203,background,подготовка,contexte | entraînement
204,background,подготовка,arrière-plan | préparation
205,background,подготовка,antécédent | rédaction
206,background,подготовка,historique | production
207,background,подготовка,arrière plan | préparation
208,background,история,antécédent
209,background,история,historique | histoire | version
210,background,история,passé
211,background,история,histoire | origine
212,background,история,contexte | conte
213,background,сведения,information | intention | origine | formation | arrière-fond
214,background,сведения,contexte | attention
215,background,сведения,expérience | renseignement | renseignement
216,background,сведения,second plan | connaissance
217,background,фоновый режим,de fond | fond | fond d'écran
218,background,фоновый режим,contexte | traitement
219,background,фоновый режим,arrière-plan | en arrière-plan
220,background,фоновый режим,information | situation
221,background,фоновый режим,historique | situation
222,background,фоновый режим,arrière plan | en arrière-plan
223,background,фоновый режим,histoire | situation
224,background,фоновый режим,arrière-fond | en arrière-plan
225,background,опыт,expérience | référence | expertise
226,background,опыт,contexte | compétence
227,background,опыт,arrière-plan | savoir-faire
228,background,опыт,historique | pratique
229,background,опыт,arrière plan | savoir-faire
230,background,опыт,arrière-fond | savoir-faire
231,background,справочная информация,historique | histoire
232,background,справочная информация,information | informations générales
233,background,справочная информация,formation | informations générales
234,background,справочная информация,arrière-fond | informations générales
235,background,история вопроса,historique | histoire
236,background,прошлое,antécédent
237,background,прошлое,passé
238,background,прошлое,histoire | origine | historique
239,background,образование,formation | information | instruction | arrière-fond
240,background,образование,historique | instruction | scolarisation
241,background,корень,arrière-plan | racine
242,background,корень,arrière plan | racine
243,background,корень,arrière-fond | racine
244,background,исходная информация,information | informations générales
245,background,исходная информация,formation | informations générales
246,background,исходная информация,arrière-fond | informations générales
247,background,контекст,contexte
248,background,общие сведения,historique | histoire
249,background,общие сведения,arrière-plan | renseignements de caractère général
250,background,общие сведения,information | informations générales | information de base
251,background,общие сведения,référence | cadre général
252,background,общие сведения,arrière plan | renseignements de caractère général
253,background,общие сведения,formation | informations générales
254,background,общие сведения,expérience | renseignements généraux | renseignements de caractère général
255,background,общие сведения,arrière-fond | informations générales
256,background,исток,historique | istok
257,background,исток,histoire | istok
258,background,фоновое изображение,arrière-plan | d'arrière-plan | représentation
259,background,фоновое изображение,arrière plan | d'arrière-plan
260,background,фоновое изображение,arrière-fond | d'arrière-plan
261,background,фоновая,contexte | concentration
262,background,фоновая,information | concentration
263,background,фоновая,formation | concentration
264,background,фоновая,second plan | concentration
265,background,фоновый,de fond | fond | fond d'écran
266,background,фоновый,arrière-plan | en arrière-plan
267,background,фоновый,arrière plan | en arrière-plan
268,background,фоновый,arrière-fond | en arrière-plan
269,background,справочный,référence | expérience
270,background,второстепенный,no_equality
271,write,писать,écrire | écriture | rédiger | prescrire
272,write,писать,écriture
273,write,писать,inscrire | peindre
274,write,писать,enregistrer | peindre
275,write,записывать,écrire | rédiger | écriture
276,write,записывать,enregistrer | inscrire | graver | prescrire | noter
277,write,записывать,noter
278,write,выписывать,prescrire | écrire | inscrire | enregistrer
279,write,выписывать,noter | contravention
280,write,выписывать,note | contravention
281,write,вписать,écrire | rédiger | prescrire | écriture
282,write,вписать,faire | faire rentrer | faire entrer
283,write,вписать,inscrire | faire rentrer
284,write,вписать,graver | faire rentrer
285,write,вписать,enregistrer | replacer | faire rentrer
286,write,списать,no_equality
287,write,письменный,écrire | écrit | écrite | par écrit
288,write,письменный,écriture | écrit
289,apologise,извиниться,s'excuser | excuser | m'excuser | t'excuser | m'excuse | vous excuser | des excuses | m'en excuse | t'excuse | vous excusez
290,apologise,извиниться,demander pardon
291,apologise,извиниться,m'excuser
292,apologise,извиниться,suis désolé
293,apologise,извиниться,m'excuse
294,fly,летать,voler | vol | survoler | s'envoler | faire voler
295,fly,летать,piloter
296,fly,летать,vol
297,fly,вылететь,s'envoler | voler | survoler | prendre l'avion | faire voler
298,fly,вылететь,décoller
299,fly,вылететь,piloter | prendre l'avion
300,fly,вылететь,braguette | être exclu
301,fly,влететь,no_equality
302,fly,подлететь,no_equality
303,fly,отлететь,no_equality
304,fly,слетаться,no_equality
305,fly,муха,mouche
306,fly,полет,voler | vol | survoler | s'envoler | faire voler
307,fly,полет,vol
308,beaver,бобр,castor
309,beaver,бобр,beaver | beav
310,beaver,Бобрик,beaver
311,beaver,Бивер,beaver
312,beaver,работяга,no_equality
313,beaver,бородач,beaver | beardface
314,beaver,бобровый,castor | castral rock
315,coincide,совпадать,coïncider | correspondre | concordent | coïncidence
316,coincide,совмещаться,coïncider | compatible
317,anything,что угодно,quelque chose | que vous voulez | quoi que ce soit | que vous voudrez | autre chose
318,anything,что угодно,quoi que ce soit
319,anything,что угодно,n'importe quoi | peu importe | qu'on veut | quoique ce soit | contraire
320,anything,ничего,quelque chose | quoi que ce soit | autre chose | quoique ce soit
321,anything,ничего,tout
322,anything,ничего,ça
323,anything,ничего,mal
324,anything,ничего,personne
325,anything,ничего,n'importe quoi | quoi
326,anything,ничего,nouveau | aucun
327,anything,ничего,contraire | rien
328,anything,все,tout | tu
329,anything,все,ça
330,anything,все,autre chose | tout le monde
331,anything,все,reste | est
332,anything,все,compte | tout le monde
333,exhaustively,исчерпывающе,exhaustivement | façon exhaustive | manière exhaustive
334,exhaustively,полностью,exhaustivement | pleinement | entièrement | totalement | intégralement | parfaitement | vraiment | exclusivement
335,exhaustively,тщательно,exhaustivement | soigneusement | attentivement | minutieusement | méticuleusement | scrupuleusement
336,exhaustively,тщательно,façon exhaustive | soigneusement | avec soin | manière approfondie
337,exhaustively,тщательно,manière exhaustive | soigneusement
338,apoplexy,удар,no_equality
339,apoplexy,инсульт,no_equality
340,apoplexy,кровоизлияние,no_equality
341,apoplexy,апоплексический,no_equality
342,coconut,кокос,noix de coco | coconut | cocotier | cocoteraie
343,coconut,мякоть кокоса,noix de coco | coconut | cocotier | cocoteraie
344,coconut,кокосовый,noix de coco | de coco | cocoanut
345,coconut,кокосовый,cocoteraie | de coco
346,not,не,pas
347,not,не,ne
348,not,не,sans
349,not,не,jamais
350,not,не,n
351,not,не,rien
352,not,не,non | on
353,not,не,ni
354,not,не,tout | tu
355,not,нет,pas
356,not,нет,ne
357,not,нет,sans
358,not,нет,non
359,not,нет,plus
360,not,нет,tout | tu
361,international,международный,international | organisation | internationalement | internationalisation | internacional
362,international,международный,mondial | mondiale
363,international,Интернационал,international | internationale | liberal international | isis international
364,international,Интернационал,internationalement | internationale
365,international,Интернационал,internationalisation | internationale
366,international,Интернационал,internacional | internationale
367,parent,родитель,parent | parental
368,parent,родитель,père
369,parent,предок,parent | ancêtre | ancêtre
370,parent,отец,parent | parental
371,parent,отец,père
372,parent,отец,principale | parrain
373,parent,родительский элемент,parental | parent
374,parent,родительский элемент,géniteur | entrée
375,parent,родительница,no_equality
376,parent,родительский,parental | parent
377,parent,исходный,no_equality
378,parent,вышестоящий,parent | notateur | notateur
379,parent,вышестоящий,origine | juridiction supérieure
380,parent,вышестоящий,géniteur | supérieur | juridiction supérieure | instance supérieure
381,parent,один из родителей,parent | l'un des parents | un parent | l'un des parents
382,ocean,океан,océan | océane
383,ocean,океан,mer
384,ocean,океан,atlantique | paquebot
385,ocean,дно океана,no_equality
386,ocean,океанский,océane | ocean
387,ocean,океанский,ocean's | ocean
388,coincidental,случайный,fortuit
389,coincidental,случайный,hasard
390,coincidental,случайный,coïncidence | accidentel | occasionnel | accident | accidentellement
391,coincidental,совпадающий,no_equality
392,coincidental,случайное совпадение,coïncidence | simple coïncidence
393,coincidental,случайное совпадение,hasard | un hasard
394,buzzer,сирена,sonnerie | serena | sirène
395,buzzer,сирена,avertisseur sonore | serena
396,buzzer,звонок,sonnette
397,buzzer,звонок,sonnerie | sonne | sonner | avertisseur sonore
398,buzzer,звонок,ronfleur | coup de fil
399,buzzer,пищалка,no_equality
400,buzzer,зуммерный,no_equality
401,dynamite,динамит,dynamite | dynamiter
402,dynamite,динамитная шашка,no_equality
403,dynamite,динамитный,dynamite | dynamique
404,dynamite,динамитный,dynamiter | dynamique
405,dynamite,взрывной,explosif
406,buy,купить,acheter | racheter | chercher | s'acheter
407,buy,купить,payer
408,buy,купить,offrir
409,buy,купить,racheter
410,buy,купить,procurer | trouver
411,buy,купить,se procurer | prendre | trouver
412,buy,продать,acheter | racheter | s'acheter
413,buy,накупить,no_equality
414,buy,подкупить,acheter | racheter | s'acheter
415,buy,подкупить,procurer | corrompre
416,buy,подкупить,souscrire | soudoyer
417,buy,подкупить,se procurer | corrompre
418,buy,подкупить,gober | corrompre
419,buy,покупка,acheter | racheter | s'acheter
420,buy,покупка,achat
421,peremptory,императивный,impératif | impérative | péremptoire
422,peremptory,императивный,récusations péremptoires | obligatoire
423,peremptory,безапелляционный,no_equality
424,member,член,membre
425,member,член,député
426,member,член,partie | fait partie | fais partie
427,member,член,collègue | couille | conseiller
428,member,член,militaire | fait partie
429,member,представитель,membre
430,member,представитель,partie | porte-parole | haut-représentant
431,member,представитель,adhérent | représentant | représentant
432,member,элемент,élément
433,member,элемент,adhérent | entrée | entrée
