,bigram,PMI
104,"('keep', 'keep')",6.739649107942435
105,"('more', 'than')",6.723508344427016
106,"('“You', 'mean')",6.716697812310127
107,"('go', 'mad')",6.685290906910021
108,"('rather', 'than')",6.653651060032313
109,"('didn’t', 'want')",6.6194287457311525
110,"('his', 'satchel')",6.611568122285986
111,"('’s', 'Guide')",6.604615125668531
112,"('didn’t', 'know')",6.5929565343699625
113,"('his', 'feet')",6.549640373142779
114,"('“Come', 'on')",6.548853348388722
115,"('sat', 'down')",6.538147476366827
116,"('or', 'less')",6.531277061135642
117,"('“I', 'don')",6.52135497818071
118,"('>', '01:00')",6.50757280054437
119,"('man', 'who')",6.485695593666225
120,"('other', 'side')",6.475515505833844
121,"('read', 'my')",6.462912439553822
122,"('>', '11')",6.460267085766013
123,"('>', '00:09')",6.4371834726529755
124,"(""'s"", 'wrong')",6.42788391191521
125,"('two', 'minute')",6.419126083544667
126,"('“I', '’ve')",6.387848633036144
127,"(""'s"", 'got')",6.384815190023323
128,"('shut', 'up')",6.372545156998605
129,"('some', 'reason')",6.3676670315022115
130,"('', 'can')",6.3510651741430735
131,"('', 'do')",6.3495279003114895
132,"('his', 'wife')",6.34164733086695
133,"('>', '57')",6.285180379207924
134,"('Winston', ""'s"")",6.262075018945129
135,"('how', 'long')",6.254965766160913
136,"('said', 'Zaphod')",6.2495937056020985
137,"('tell', 'i')",6.236033317605397
138,"('>', '29')",6.234554306137952
139,"('>', '18')",6.222170581682121
140,"('her', 'hair')",6.219391580815952
141,"('so', 'far')",6.199436804439491
142,"('>', '16')",6.198244742436643
143,"('three', 'year')",6.183595192749095
144,"('God', 'when')",6.178537819162752
145,"('>', '36')",6.166535882709304
146,"('as', 'soon')",6.156842748063426
147,"('soon', 'as')",6.156842748063426
148,"('light', 'year')",6.145627342550075
149,"('angel', 'have')",6.141126038878362
150,"('>', '26')",6.140790469872746
151,"('>', '17')",6.120549677435124
152,"('>', '49')",6.120549677435124
153,"('>', '46')",6.11525537776561
154,"('or', 'rather')",6.111501642850133
155,"('>', '20')",6.105474356973026
156,"('every', 'day')",6.1014684260355345
157,"('>', '39')",6.092535301265528
158,"('wait', 'for')",6.087888936409161
159,"('my', 'mother')",6.05482770091675
160,"('his', 'pocket')",6.052140713671967
161,"('deal', 'with')",6.0472861727811065
162,"('wrong', 'with')",6.0380083591931
163,"('>', '50')",6.0264461108077505
164,"('very', 'slowly')",6.0152999762224475
165,"('>', '37')",5.9670044191816665
166,"('Baby', 'you')",5.959220751213772
167,"('very', 'much')",5.92919560497916
168,"('my', 'own')",5.923478278690034
169,"('his', 'head')",5.922449637032329
170,"('“Thank', 'you')",5.918578766716429
171,"('his', 'neck')",5.9146371899220345
172,"('once', 'again')",5.913254560465836
173,"('Summers', 'say')",5.903132236015281
174,"('so', 'much')",5.853957826786129
175,"('stood', 'up')",5.8485176545373605
176,"('’t', 'worry')",5.836805696054967
177,"('we', '’re')",5.833924523522789
178,"('their', 'own')",5.818012864398165
179,"('his', 'finger')",5.800601946676
180,"('’ve', 'get')",5.797490500529111
181,"('shake', 'his')",5.79580096041218
182,"('glance', 'at')",5.780067535627236
183,"('“What', '’s')",5.765347702830123
184,"('pay', 'for')",5.763049246101895
185,"('his', 'throat')",5.756684830145794
186,"('arrive', 'at')",5.751498383430459
187,"('its', 'own')",5.7344794622480215
188,"('say', 'Gargravarr')",5.706735023211776
189,"('said', 'Arthur')",5.700591110663495
190,"('at', 'God')",5.6926046943768895
191,"('long', 'before')",5.689368590306691
192,"('so', 'many')",5.684863631609732
193,"('>', '10')",5.681602200319418
194,"('ly', 'on')",5.67438423047258
195,"('away', 'from')",5.660573412101016
196,"('that', 'tonight')",5.659795800253221
197,"('not', 'read')",5.651287922663833
198,"('in', 'front')",5.64308455853309
199,"('not', 'merely')",5.637482123138801
200,"('his', 'mouth')",5.637103214393122
201,"('said', 'Ford')",5.626871728916715
202,"('same', 'time')",5.6262694915399205
203,"('realize', 'that')",5.626243240542198
204,"('>', '30')",5.620047529802786
205,"('most', 'people')",5.611695743590939
206,"('thank', 'you')",5.60691900728289
207,"('his', 'nose')",5.592709095034667
208,"('first', 'time')",5.585453279031871
209,"('I', '’m')",5.575238396163588
210,"('will', 'probably')",5.5705008149551105
211,"('his', 'shoulder')",5.554641054201152
212,"('as', 'if')",5.553161049995683
213,"('laugh', 'at')",5.5399942782367475
214,"('one', 'laugh')",5.532308085091616
215,"('say', 'Roosta')",5.502594306431556
216,"('far', 'as')",5.482691212322134
217,"('ought', 'to')",5.480809165075353
218,"('star', 'at')",5.477059214324417
219,"('set', 'my')",5.469865200195592
220,"('give', 'i')",5.464038505420241
221,"('very', 'good')",5.456332684034237
222,"('able', 'to')",5.4476423011401565
223,"('engage', 'in')",5.447164348557836
224,"('“if', 'you')",5.422621272054016
225,"('know', 'why')",5.416660527622966
226,"('look', 'at')",5.4149942866983025
227,"('“I', 'think')",5.413220868516078
228,"('people', 'who')",5.394563838715186
229,"('his', 'eye')",5.393177631507033
230,"('any', 'other')",5.378689119540912
231,"('his', 'chair')",5.374068808559331
232,"('two', 'year')",5.3739772191829225
233,"('or', 'two')",5.369289879117968
234,"('or', 'three')",5.365468168165556
235,"('work', 'out')",5.364349225668175
236,"('other', 'than')",5.34121441412225
237,"('let', 'i')",5.338507623336383
238,"('his', 'mother')",5.335933679672557
239,"('know', 'how')",5.307071189408127
240,"('his', 'own')",5.304119930996766
241,"('all', 'right')",5.294088727677973
242,"('say', 'Ford')",5.288725957401645
243,"('no', 'one')",5.2886307988118375
244,"('“Do', 'you')",5.288528376466733
245,"('my', 'life')",5.282456770619341
246,"('series', 'of')",5.279164583740059
247,"('raise', 'his')",5.263644818865677
248,"('do', 'not')",5.257494990676687
249,"('Summer', 'say')",5.256615064777488
250,"('sound', 'like')",5.2515719865651
251,"('say', 'Slartibartfast')",5.2510555394355904
252,"('his', 'hand')",5.223412140821797
253,"('his', 'arm')",5.220263472480298
254,"('pile', 'of')",5.216154786214258
255,"('discover', 'that')",5.1951275332497815
256,"('in', 'fact')",5.188908665347292
257,"('sort', 'of')",5.185546800283863
258,"('couple', 'of')",5.184445926486919
259,"('capable', 'of')",5.179628910189145
260,"('long', 'time')",5.178862787075122
261,"('this', 'point')",5.17825264117986
262,"('his', 'ear')",5.16461544293038
263,"('or', 'something')",5.162043251469921
264,"('Prefect', '’s')",5.161973164995091
265,"('his', 'eyes')",5.1590559175884785
266,"('in', 'astonishment')",5.157657731362853
267,"('as', 'well')",5.147643811216966
268,"('turn', 'away')",5.130797657546967
269,"('look', 'around')",5.127316051831826
270,"('go', 'away')",5.115676370522301
271,"('say', 'Marvin')",5.111953461460178
272,"('seeme', 'to')",5.102297541821624
273,"('turn', 'off')",5.098376179854586
274,"('from', 'behind')",5.089110741858983
275,"('pair', 'of')",5.081225206128156
276,"('isn’t', 'it')",5.074091250193334
277,"('hold', 'i')",5.067195059394258
278,"('his', 'mind')",5.060361220476935
279,"('my', 'heart')",5.060064349282889
280,"('he', 'add')",5.058982741554498
281,"('kind', 'of')",5.055931185964241
282,"('come', 'back')",5.055750631634584
283,"('“You', 'know')",5.054090448238259
284,"('my', 'head')",5.053521503416118
285,"('ask', 'i')",5.038802914134813
286,"('sit', 'on')",5.033926617159718
287,"('far', 'from')",5.0289897494214095
288,"('beneath', 'they')",5.026945970135522
289,"('occur', 'to')",5.021377546438057
290,"('’t', 'believe')",5.011246178619775
291,"('even', 'more')",5.003030873049376
292,"('at', 'last')",4.995423966316547
293,"('to', 'me')",4.995382337905113
294,"('very', 'well')",4.995153403110674
295,"('say', 'Trillian')",4.994253087313311
296,"('ship', '’s')",4.9892115113832425
297,"('say', 'Fenchurch')",4.988021133601798
298,"('a', 'dozen')",4.987701674501032
299,"('last', 'time')",4.982823929536913
300,"('’', 'just')",4.98068933429246
301,"('as', 'though')",4.979006355635111
302,"('say', 'Arthur')",4.975879778694736
303,"('of', 'course')",4.975615018167549
304,"('her', 'face')",4.972953685512859
305,"('try', 'to')",4.970614432756168
306,"('know', 'what')",4.97033130406961
307,"('her', 'head')",4.966410839646084
308,"('she', 'move')",4.964562415253713
309,"('reason', 'for')",4.9645289814190505
310,"('’t', 'want')",4.962336578138828
311,"('of', 'gold')",4.961581959128662
312,"('and', 'gentleman')",4.957634162868416
313,"('his', 'body')",4.95260504012105
314,"('can', 'not')",4.949613164527495
315,"('front', 'of')",4.9467947421310505
316,"('fail', 'to')",4.944756264835146
317,"('piece', 'of')",4.93862081068535
318,"('after', 'all')",4.936568338576041
319,"('as', 'far')",4.930150189293357
320,"('begin', 'to')",4.929399224065222
321,"('other', 'people')",4.926176914843406
322,"('a', 'series')",4.902812776914516
323,"('so', 'long')",4.899761516399252
324,"('lot', 'of')",4.897041706933951
325,"('you', '’re')",4.8892581930462065
326,"('Ministry', 'of')",4.883579447127389
327,"('part', 'of')",4.883579447127385
328,"('’re', 'go')",4.880262287491728
329,"('this', 'guy')",4.877883658628484
330,"('a', 'sharp')",4.872224457081096
331,"('’ve', 'just')",4.863910926217564
332,"('have', 'se')",4.86215008917555
333,"('return', 'to')",4.861899332430859
334,"('attempt', 'to')",4.848540949575842
335,"('back', 'into')",4.848441193557122
336,"('a', 'few')",4.839667483258925
337,"('we', '’ve')",4.837664153569371
338,"('look', 'round')",4.8354501617629175
339,"('a', 'slight')",4.81777667305872
340,"('a', 'couple')",4.814636965528155
341,"('one', 'day')",4.800159507223185
342,"('manage', 'to')",4.788931460437681
343,"('a', 'lot')",4.761697999612203
344,"('middle', 'of')",4.760475302438071
345,"('“What', 'do')",4.7573103837647075
346,"('none', 'of')",4.742223597881846
347,"('take', 'off')",4.742038054181393
348,"('one', 'side')",4.741102903027343
349,"('gonna', 'be')",4.7383757257282895
350,"('’t', 'need')",4.730163136009793
351,"('yeah', 'say')",4.73000480253463
352,"('have', 'got')",4.719545693732748
353,"('seem', 'to')",4.715829194739548
354,"('got', 'to')",4.715274418712376
355,"('my', 'mind')",4.712141045862587
356,"('can', 'tell')",4.70904239111783
357,"('can', 'see')",4.708415323241272
358,"('say', 'Zaphod')",4.703852514678658
359,"('very', 'very')",4.701719224048606
360,"('want', 'to')",4.701118271911312
361,"('my', 'eyes')",4.693525367695237
362,"('there', '’')",4.68618203603911
363,"('we', 'shall')",4.684756832554207
364,"('some', 'way')",4.68186971707852
365,"('her', 'hand')",4.67892339008775
366,"('very', 'little')",4.670944882031847
367,"('I', '’ll')",4.667904644341817
368,"('a', 'hero')",4.665773579613671
369,"('good', 'time')",4.657978351267257
370,"('along', 'with')",4.657186575252165
371,"('at', 'once')",4.653651060032313
372,"('“Yeah', 'say')",4.65015149484541
373,"('on', 'Earth')",4.648505598646974
374,"('even', 'when')",4.642484918922534
375,"('one', 'against')",4.641046024614944
376,"('be', 'able')",4.636496111709075
377,"('in', 'Newspeak')",4.621604831122646
378,"('edge', 'of')",4.6205450412935996
379,"('sheet', 'of')",4.620545041293596
380,"('smell', 'of')",4.620545041293596
381,"('in', 'Greece')",4.617089350000146
382,"('full', 'of')",4.61556163377934
383,"('she', 'said')",4.609081760655329
385,"('difficult', 'to')",4.606340047159211
384,"('Guide', 'to')",4.606340047159211
386,"('I', 'knew')",4.588134080156113
387,"('a', 'instant')",4.57266417522219
388,"('“yes', 'say')",4.552634988931146
389,"('I', 'couldn')",4.552154783050543
390,"('’m', 'not')",4.549534423863104
391,"('to', 'avoid')",4.542209709739495
392,"('ly', 'in')",4.529626508749807
393,"('can', 'hear')",4.525735177754775
394,"('wish', 'that')",4.52229227650329
395,"('not', 'remember')",4.521072631023497
396,"('his', 'brain')",4.51608781343176
397,"('be', 'vaporize')",4.515983304391838
398,"('I', 'suppose')",4.510575679299144
399,"('’t', 'know')",4.5061800915343895
400,"('he', 'hop')",4.497588711971744
401,"('find', 'out')",4.493477852860639
402,"('know', 'nothing')",4.481100589183178
403,"('necessary', 'to')",4.480809165075353
404,"('a', 'sudden')",4.478146576437894
405,"('they', 'both')",4.477607379145081
406,"('they', '’re')",4.469045365641659
407,"('sir', 'say')",4.467948163624662
408,"('have', 'already')",4.466221412844408
409,"('tell', 'you')",4.464456059464194
410,"('a', 'small')",4.457186957802254
411,"('my', 'hand')",4.449106640028795
412,"('hold', 'up')",4.444694942754442
413,"('must', 'have')",4.433306790371674
414,"('’t', 'hold')",4.431821861440042
415,"('of', 'Krikkit')",4.424553935471209
416,"('I', 'felt')",4.422304831844048
417,"('lady', 'and')",4.406057830641803
418,"('we', 'must')",4.402863399469101
419,"('his', 'face')",4.400064017092273
420,"('to', 'meet')",4.398347004883384
421,"('at', 'each')",4.39160243834408
422,"('off', 'into')",4.388401099566693
423,"('give', 'up')",4.387107451201501
424,"('power', 'of')",4.386079787656577
425,"('bottom', 'of')",4.386079787656573
426,"('president', 'of')",4.386079787656573
427,"('I', '’ve')",4.3819470942279075
428,"('sense', 'of')",4.363711974628117
429,"('nothing', 'but')",4.361593494727089
430,"('his', 'heart')",4.358243841397648
431,"('I', 'don')",4.3568842357013295
432,"('cup', 'of')",4.341685668298119
433,"('he', '’d')",4.33967101195217
434,"('what', 'happen')",4.339474037377805
435,"('member', 'of')",4.335453714586603
436,"('decide', 'that')",4.332631056999713
437,"('aware', 'of')",4.331632003634194
438,"('moment', 'or')",4.329844258434836
439,"('it', 'wasn')",4.329746125661529
440,"('two', 'or')",4.314842095095589
441,"('think', 'about')",4.307250841959316
442,"('feeling', 'that')",4.299899855166839
443,"('copy', 'of')",4.298616946406234
444,"('much', 'as')",4.293439913975551
445,"('use', 'to')",4.291775340685337
446,"('of', 'paper')",4.286544114105656
447,"('“No', 'say')",4.284502022528727
448,"('in', 'order')",4.283188613446708
449,"('“well', 'say')",4.276243871526422
450,"('a', 'single')",4.273456156834907
451,"('down', 'down')",4.270657909773266
452,"('his', 'friend')",4.265544351781163
453,"('you', '’ve')",4.262231632758507
454,"('top', 'of')",4.252813256793111
455,"('a', 'pint')",4.250736080334825
456,"('a', 'wide')",4.250736080334825
457,"('rest', 'of')",4.248576263906639
458,"('’s', 'eyes')",4.248129808744807
459,"('for', 'ever')",4.248122514872897
460,"('to', 'eat')",4.246343911438331
461,"('no', 'way')",4.239009553795352
462,"('look', 'back')",4.235215425948784
463,"('know', 'where')",4.23429842294243
464,"('I', '’d')",4.228700833932219
465,"('over', 'again')",4.224994695510414
466,"('sat', 'on')",4.216055168282445
467,"('as', 'much')",4.2154374019742775
468,"('the', 'Hitch')",4.214499633161484
469,"('she', ""'s"")",4.211022596551992
470,"('ask', 'Arthur')",4.209843951559989
471,"('she', 'give')",4.206535205559678
472,"('will', 'never')",4.206334432490497
473,"('fact', 'that')",4.2056199070674225
474,"('surface', 'of')",4.193434709714175
475,"('heart', 'of')",4.1896825748530695
476,"('go', 'back')",4.188560746849749
477,"('I', 'think')",4.187966425267458
478,"('a', 'quick')",4.186605742915109
479,"('bottle', 'of')",4.179628910189145
480,"('group', 'of')",4.179628910189145
481,"('the', 'same')",4.175668054808664
482,"('the', 'revolution')",4.1749712689748435
483,"('notice', 'that')",4.174368973082981
484,"('live', 'in')",4.174145854151419
485,"('not', 'even')",4.171818550789993
486,"('side', 'of')",4.1714857368805305
487,"('the', 'Ministry')",4.1655109397257775
488,"('appear', 'to')",4.158881070187988
489,"('listen', 'to')",4.1452061332909125
490,"('I', 'heard')",4.144003669356941
491,"('be', 'gonnon')",4.134304402059431
492,"('come', 'from')",4.13374469083163
493,"('make', 'i')",4.132939824641294
494,"('suppose', 'to')",4.132885861655044
495,"('the', 'barman')",4.127442898892259
496,"('“This', 'be')",4.125398848837538
497,"('a', 'tall')",4.125205198250967
498,"('believe', 'that')",4.1237429000130135
499,"('in', 'London')",4.122033821632133
500,"('be', 'demolish')",4.116887348982015
501,"('he', 'hadn')",4.115909809639337
502,"('a', 'joke')",4.113232556584894
503,"('turn', 'out')",4.111230288699467
504,"('this', 'time')",4.108767540858572
505,"('whatever', 'it')",4.09645906322179
506,"('the', 'Galaxy')",4.09587281989139
507,"('yes', 'say')",4.095777313957679
508,"('hard', 'to')",4.093786041966105
509,"('the', 'Restaurant')",4.092509108782874
510,"('love', 'you')",4.080812531762728
511,"('’m', 'go')",4.079017899943452
512,"('somewhere', 'in')",4.070194890112511
513,"('a', 'little')",4.067731251848521
514,"('voice', 'from')",4.06695759962043
515,"('I', 'shall')",4.059114771770432
516,"('the', 'entire')",4.05366497275271
517,"('since', 'you')",4.044109648800291
518,"('thing', 'about')",4.043962753156542
519,"('act', 'of')",4.04212538643921
520,"('can', 'feel')",4.037157213457959
521,"('the', 'telescreen')",4.036162391902973
522,"('the', 'mud')",4.030581359639665
523,"('a', 'bit')",4.028343658998374
524,"('the', 'colonnade')",4.011965681472322
525,"('’t', 'even')",4.011246178619771
526,"('a', 'short')",4.00972798083103
527,"('subject', 'of')",4.007568164402844
528,"('', 'will')",4.007215020387552
529,"('stand', 'on')",4.006959569559452
530,"('have', 'never')",4.004169094047974
531,"('be', 'therefore')",4.0014101315620785
532,"('where', 'we')",4.001384005484972
533,"('to', 'run')",4.000816223955738
534,"('point', 'at')",3.9954239663165474
535,"('the', 'stair')",3.9899393751423275
536,"('look', 'up')",3.9852633241171453
537,"('you', 'wish')",3.9852159597467143
538,"('if', 'you')",3.9794478341077024
539,"('the', 'bottom')",3.969180814975523
540,"('I', 'can’t')",3.96566642809843
541,"('even', 'if')",3.9635271095506326
542,"('who', ""'s"")",3.9605253775062828
543,"('the', 'middle')",3.957517897449943
544,"('decide', 'to')",3.957247209018341
545,"('end', 'of')",3.9547404760486273
546,"('’re', 'not')",3.9508482045227424
547,"('bear', 'to')",3.950294448376571
548,"('except', 'that')",3.949302417448205
549,"('face', 'she')",3.9487374480920288
550,"('more', 'or')",3.9454040554673213
551,"('learn', 'to')",3.9447562648351457
552,"('to', 'learn')",3.9447562648351457
553,"('a', 'moment')",3.943810148786703
554,"('he', 'shoute')",3.9398110405768243
555,"('why', 'do')",3.9367800729593654
556,"('not', 'stop')",3.935823397708546
557,"('enough', 'to')",3.9319159190617192
558,"('this', 'moment')",3.926854188877197
559,"('well', 'as')",3.9252513898805184
560,"('come', 'on')",3.9217435673256027
561,"('from', 'where')",3.9170169726322683
562,"('such', 'a')",3.914452692470391
563,"('line', 'of')",3.9121485993241585
564,"('with', 'big')",3.9087253422481325
565,"('around', 'i')",3.9069427981320324
566,"('the', 'villager')",3.9050504775558075
567,"('this', 'planet')",3.9014425676110704
568,"('seem', 'like')",3.899055571844322
569,"('be', 'bear')",3.895917002714768
570,"('the', 'central')",3.89040370159141
571,"(""'s"", 'get')",3.8859901330859437
572,"('the', 'bridge')",3.882605331030998
573,"('he', 'pause')",3.8818826878194805
574,"('how', 'do')",3.881638518766909
575,"('the', 'insect')",3.881005003589163
576,"('the', 'fourth')",3.874462157722391
577,"('“I', 'know')",3.873793762723512
578,"('you', 'know')",3.8715591779511485
579,"(""'"", ""'"")",3.8675281170186864
580,"('a', 'while')",3.8674074407833174
581,"('his', 'name')",3.8662741683606363
582,"('the', 'greatest')",3.8659506578668683
583,"('a', 'large')",3.8650823878370737
584,"('in', 'bed')",3.8648759821350076
585,"('told', 'he')",3.864604696387648
586,"('impossible', 'to')",3.8641378046268606
587,"('at', 'all')",3.8594137225973526
588,"('this', 'sort')",3.8567042528457876
589,"('to', 'die')",3.8563183001675547
590,"('or', 'so')",3.854144716486619
591,"('shall', 'not')",3.848986228332514
592,"('you', 'own')",3.848629889153859
593,"('corner', 'of')",3.8455114062938662
594,"('she', 'say')",3.842950501306589
595,"('feet', 'and')",3.8421569454484796
596,"('instead', 'of')",3.8417592714327604
597,"('out', 'of')",3.8380168697469443
598,"('come', 'out')",3.836326030201878
599,"('ask', 'for')",3.8252541928169244
600,"('only', 'one')",3.8231511498494157
601,"('to', 'kill')",3.8178441523529223
602,"('may', 'not')",3.817563739617288
603,"('the', 'original')",3.816874666169447
604,"('I', 'remember')",3.8136633346533806
605,"('lie', 'in')",3.811882894521119
606,"('the', 'sky')",3.8104555452751647
607,"('there', 'be')",3.8091323852679793
608,"('the', 'bathroom')",3.8055148040048934
609,"('allow', 'to')",3.8027372599627185
610,"('of', 'mine')",3.8011172869354155
611,"('remain', 'of')",3.8011172869354155
612,"('Zaphod', '“I')",3.7979949982699495
613,"('the', 'crowd')",3.7972942971999295
614,"('a', 'low')",3.7913044616975284
615,"('’t', 'think')",3.79079329829813
616,"('have', 'ever')",3.7895814632249056
617,"('he', 'realize')",3.7859642471480868
618,"('the', 'lottery')",3.7834884976748953
619,"('the', 'mattress')",3.7749264841714734
620,"('we', 'go')",3.7689618263398685
621,"('the', 'key')",3.7675469538058763
622,"('all', 'over')",3.7586709319227793
623,"('the', 'prole')",3.7582090892265363
625,"('the', 'wind')",3.755474121505305
624,"('the', 'pitch')",3.755474121505305
626,"('at', 'any')",3.7514983834304587
627,"('it', '’')",3.75107199551044
628,"('the', 'official')",3.7504734404469318
629,"('the', 'roof')",3.7504734404469318
630,"('he', 'told')",3.7491274789677114
631,"('by', 'now')",3.7453730826994054
632,"('the', 'pub')",3.743960133488258
633,"('he', 'didn’t')",3.735452542070636
634,"('slip', 'of')",3.734003091076879
635,"('the', 'cliff')",3.7294118249191044
636,"('the', 'whole')",3.7238645149884775
637,"('the', 'Universe')",3.7237207128412457
638,"('among', 'the')",3.722459064277338
639,"('the', 'subject')",3.722459064277338
640,"('one', 'end')",3.722457150229946
641,"('some', 'time')",3.71965770452071
642,"('put', 'on')",3.7174529523644644
643,"('here', 'we')",3.7158230306345708
644,"('you', '’ll')",3.70912540108748
645,"('a', 'chance')",3.706415564111012
646,"('the', 'island')",3.705485985673622
647,"('the', 'village')",3.705485985673622
648,"('I', '')",3.704353615596485
649,"('to', 'explain')",3.703201586411801
650,"('the', 'Vogons')",3.7004327579473397
651,"('the', 'sand')",3.7004327579473397
652,"('this', 'place')",3.7003026955032183
653,"('the', 'ground')",3.698384929298477
654,"('appear', 'in')",3.698226112725557
655,"('who', 'have')",3.693805257705982
656,"('i', 'how')",3.6921445779510833
657,"('the', 'hill')",3.6890728957827896
658,"('go', 'through')",3.688918302414514
659,"('no', 'more')",3.688417679958654
660,"('time', 'when')",3.6873973407981104
661,"('you', 'help')",3.685187346430723
662,"('shall', 'have')",3.6846119036233596
663,"('he', 'smil')",3.682013283109171
664,"('I', 'didn')",3.681732498197107
665,"('stood', 'on')",3.678633703473942
666,"('and', 'then')",3.6767054205854777
667,"('coffee', 'and')",3.6748058876699936
668,"('happen', 'to')",3.6734542430177477
669,"('hundred', 'and')",3.6732800334390348
670,"('’t', 'feel')",3.67282996094384
671,"('the', 'total')",3.6680112802549623
672,"('you', 'want')",3.6677337698905497
673,"('a', 'bottle')",3.6657735796136706
674,"('a', 'terrible')",3.6657735796136706
675,"('like', 'this')",3.661308563887353
676,"('his', 'voice')",3.6598232908932076
677,"('his', 'house')",3.659823290893204
678,"('to', 'discover')",3.657686927159432
679,"('when', 'I')",3.6490456170905006
680,"('start', 'to')",3.642560235071965
681,"('number', 'of')",3.640652614742173
682,"('can', 'only')",3.6361225735780884
683,"('the', 'diary')",3.624942558363074
684,"('talk', 'to')",3.624173340246532
685,"('the', 'corridor')",3.622207590641839
686,"('across', 'the')",3.6207055654766087
687,"('the', 'elevator')",3.620705565476605
688,"('the', 'waiter')",3.6191016797740154
689,"('a', 'wonderful')",3.6184678648353135
