,bigram,PMI
43,"('Adeiu', 'Laura')",14.403220294314563
44,"('Buster', 'Bumblebee')",14.315740059355965
45,"('Wine', 'Creek')",14.305755970783347
46,"('La', 'Zambinella')",14.253812310212764
47,"('Val', 'Jacinto')",14.243126066350055
48,"('Tank', 'A')",14.198840766866835
49,"('Davy', 'Butts')",14.067812545912384
50,"('Freddie', 'Firefly')",14.061638778292181
51,"('Janet', 'Raymond')",14.051654689719562
52,"('Uncle', 'Jerry')",14.03297502004004
53,"('Eugène', 'Valmont')",14.006333884723281
54,"('bin', 'Sulayman')",13.99648609876693
55,"('M.', 'Fanjat')",13.977870420599581
56,"('Je', 'Scraggs')",13.970490890233986
57,"('robber', 'maie')",13.96406462107455
58,"('Hill-top', 'novel')",13.923422636577206
59,"('dusty', 'Moth')",13.878334747048672
60,"('Paul', 'Ducharme')",13.864528947523642
61,"('bin', 'Sáwí')",13.858982575016993
62,"('Maxim', 'silencer')",13.813239718826784
63,"('Clive', 'Hammond')",13.790035221299503
64,"('Sandy', 'Chipmunk')",13.787539208495435
65,"('Penelope', 'Crain')",13.749545043509398
66,"('Sam', 'Snedecker')",13.73971068340482
67,"('Fatty', 'Coon')",13.7241138283538
68,"('Brownie', 'Beaver')",13.722704258099128
69,"('Lionel', 'Dacre')",13.705895970412573
70,"('Kellynch', 'Hall')",13.69741896168838
71,"('Rusty', 'Wren')",13.651837927379482
72,"('S.', 'VERNON')",13.649790098730623
73,"('librivox', 'recording')",13.61926924341782
74,"('Tommy', 'Fox')",13.616795749527972
75,"('Fir', 'Tree')",13.616025860486333
76,"('Billy', 'Woodchuck')",13.528728229089122
77,"('don', ""'t"")",13.516846716046558
78,"('Winesburg', 'Eagle')",13.498702583901023
79,"('motor', 'cycle')",13.465971382068153
80,"('bin', 'Khákán')",13.411523598045774
81,"('storage', 'battery')",13.40063528190304
82,"('Ferdinand', 'Frog')",13.39702402835066
83,"('Shahrazad', 'perceive')",13.330386835320367
84,"('Din', 'Ali')",13.280963509332055
85,"('public', 'domain')",13.21397972069054
86,"('Dexter', 'Sprague')",13.170515498541977
87,"('Smith', 'Waters')",13.164686419739782
88,"('electric', 'runabout')",13.07674567068239
89,"('Illustration', 'Plate')",13.042721564949552
90,"('George', 'Willard')",13.030611882671556
91,"('De', 'Courcy')",12.999299284658422
92,"('De', 'Marsay')",12.990254145055419
93,"('deer', 'mouse')",12.988872914657057
94,"('Polly', 'Beale')",12.966491358469094
95,"('librivox.org', 'record')",12.958247294479241
96,"('Aunt', 'Polly')",12.938770600910646
97,"('Jolly', 'Robin')",12.931997372315218
98,"('Johnny', 'McLean')",12.930117289151216
99,"('mule', 'Boomerang')",12.919864817164017
100,"('Charles', 'Hayter')",12.857576186881875
101,"('uncle', 'Phaeton')",12.825867327154537
102,"('auspicious', 'King')",12.813239718826784
103,"('la', 'Zambinella')",12.813239718826784
104,"('Ja', 'afar')",12.807945419157273
105,"('Jesse', 'Bentley')",12.796954635239295
106,"('Ay', 'ay')",12.771419543132156
107,"('New', 'York')",12.666796150723638
108,"('Lois', 'Dunlap')",12.640835433322014
109,"('De', 'marsay')",12.630851344749393
110,"('King', 'Khufu')",12.62737317351545
111,"('Sam', 'Baker')",12.624233465984886
112,"('Dr', 'Merrick')",12.61182224853161
113,"('Mustang', 'valley')",12.605061156710038
114,"('al', 'Kulub')",12.576772112278615
115,"('al', '-Kulub')",12.576772112278613
116,"('Kut', 'al')",12.576772112278611
117,"('al', 'Din')",12.563475289665156
118,"('Rusty', 'W')",12.542795168084194
119,"('Robin', 'Hood')",12.54080661499074
120,"('Judge', 'Marshall')",12.535684182378153
121,"('Monsieu', 'Valmont')",12.52596028527932
122,"('lord', 'Dudley')",12.51507978987237
124,"('al', 'Jalis')",12.509657916420078
123,"('Anis', 'al')",12.509657916420078
125,"('Admiral', 'Croft')",12.476023030993918
126,"('sperm', 'whale')",12.468856773111726
127,"('Nu', 'al')",12.461294894858678
128,"('Blue', 'mountain')",12.401469933381852
129,"('Carolyn', 'Drake')",12.391059495486056
130,"('Betsy', 'Butterfly')",12.383349091453582
131,"('Lady', 'Russell')",12.34870811596789
132,"('Courcy', 'Churchhill')",12.33371832372898
133,"('visit', 'librivox.org')",12.280279064767523
134,"('Lady', 'Susan')",12.23164355684923
135,"('Professor', 'Bumper')",12.21646587985648
136,"('Shier', 'ear')",12.186457042411003
137,"('electronic', 'brain')",12.166170028266015
138,"('James', 'Martin')",12.14848919221198
139,"('C.', 'Drake')",12.113525519957152
140,"('police', 'director')",12.109835760808085
141,"('flying', 'machine')",12.077406094150497
142,"('Professor', 'Featherwit')",12.064083043514325
143,"('Bertram', 'Ingledew')",12.059924636482071
144,"('duck', 'pond')",12.052601295676212
145,"('Robert', 'Monteith')",12.015345126018246
146,"('Joe', 'Welling')",12.005884796769179
147,"('Andy', 'Foger')",11.985597782624195
148,"('shirt', 'button')",11.983739437531407
149,"('John', 'C.')",11.968651890570206
150,"('Daddy', 'Longlegs')",11.968651890570202
151,"('Illustration', 'ROBINSON')",11.881729688277245
152,"('Ralph', 'Hammond')",11.881008881346999
153,"('-', 'law')",11.878586988511136
154,"('Captain', 'Harvey')",11.838606438985215
155,"('Sir', 'Walter')",11.831653566575769
156,"('O', 'auspicious')",11.830313232185727
157,"('Henry', 'Hawk')",11.825440557430705
158,"('Benny', 'Badger')",11.82205754329376
159,"('de', 'Vandieres')",11.79974826619065
160,"('Jimmy', 'Rabbit')",11.798287446035683
161,"('Uncle', 'Billy')",11.771820347424464
162,"('Grandfather', 'Mole')",11.766479008199365
163,"('won', ""'t"")",11.754346029773215
164,"('grand', 'vizier')",11.745041016308868
165,"('Flora', 'miles')",11.724598686379162
166,"('de', 'Vargnes')",11.692833062274142
167,"('Walter', 'Elliot')",11.690791030735923
168,"('Copan', 'valley')",11.687523316902013
169,"('Captain', 'Ratlin')",11.6833282135073
170,"('John', 'Hardy')",11.661990552336151
171,"('thou', 'didst')",11.655373327463519
172,"('Captain', 'kidd')",11.642686229009954
173,"('M.', 'd')",11.633916019382221
174,"('Captain', 'Wentworth')",11.62861104379823
175,"('Joe', 'Blunt')",11.60478648844821
176,"('thou', 'shal')",11.601296654707728
177,"('Bentley', 'farm')",11.583152905700333
178,"('major', 'Monkey')",11.576772112278611
179,"('Timothy', 'turtle')",11.551306861602544
180,"('Master', 'Meadow')",11.549312211222755
181,"('Meadow', 'Mouse')",11.541980316302638
182,"('Captain', 'Bramble')",11.52720901159002
183,"('de', 'Sucy')",11.465329227120094
184,"('de', 'Soria')",11.451824962770344
185,"('Dr', 'price')",11.446289016206451
186,"('N', 'Newton')",11.446149941155408
187,"('Alan', 'Merrick')",11.427727473953137
188,"('Nita', 'Leigh')",11.392907919878427
189,"('Duc', 'de')",11.384710766911805
190,"('ground', 'Squirrels')",11.383689389849048
191,"('polar', 'bear')",11.352779807173118
192,"('de', 'l')",11.340316647553356
193,"('farmer', 'Green')",11.327131410755403
194,"('aide', 'de')",11.297247925661464
195,"('thou', 'hast')",11.294420075594092
196,"('sea', 'Witch')",11.280279064767521
197,"('Tracey', 'miles')",11.276008627389293
198,"('Miss', 'Andrews')",11.275724380508088
199,"('Uncle', 'Sam')",11.26840496447923
200,"('Peter', 'Mink')",11.26001364938108
201,"('black', 'Douglas')",11.258490376002234
202,"('Sir', 'Lionel')",11.256245372567866
203,"('de', 'Lanty')",11.25226047088816
204,"('Miss', 'Snooper')",11.216830691454517
205,"('Grecian', 'king')",11.19449436147642
206,"('thousand', 'franc')",11.176378198655206
207,"('Johnnie', 'Green')",11.140876008102104
208,"('volunteer', 'please')",11.131415678853037
209,"('Herminia', 'Barton')",11.128846319240905
210,"('red', 'haire')",11.105644996822905
211,"('thousand', 'dinar')",11.104089337848325
212,"('hind', 'leg')",11.047953779445074
213,"('main', 'stroot')",11.039270965263725
214,"('white', 'Wyandottes')",11.03317212299012
215,"('Polly', 'Woodchuck')",11.009425154474426
216,"('Pulteney', 'street')",10.983275225040384
217,"('lady', 'SUSAN')",10.939092092843092
218,"('convenient', 'distance')",10.9035230791395
219,"('Penny', 'Crain')",10.88007660665162
220,"('snow', 'Queen')",10.867971358244251
221,"('Sir', 'James')",10.867680084650207
222,"('miste', 'de')",10.861148810854793
223,"('Nita', 'Selim')",10.817693395708835
224,"('Baron', 'de')",10.799748266190651
225,"('dressing', 'table')",10.751519985694456
226,"('prairie', 'dog')",10.75050685711287
227,"('Bill', 'Blunt')",10.748953087661294
228,"('black', 'Creek')",10.747466270253545
229,"('Hugo', 'Marshall')",10.737099469948278
230,"('Miss', 'Blake')",10.731403864284276
231,"('British', 'tank')",10.693037424487226
232,"('Captain', 'Strawn')",10.69272691150955
233,"('new', 'york')",10.66522013930023
234,"('ground', 'Squirrel')",10.631616903292635
235,"('left', 'hind')",10.621220946533857
236,"('Mos', 'Mouse')",10.597936722276652
237,"('Professor', 'Beecher')",10.587063673394344
238,"('pleasant', 'valley')",10.555308121512937
239,"('O', 'Commander')",10.544911013323476
240,"('de', 'marsay')",10.532267955325667
241,"('Miss', 'Huntington')",10.51228657498069
242,"('lady', 'Scudamore')",10.491633115871869
243,"('half', '-way')",10.451679007482557
244,"('absolutely', 'necessary')",10.421865542267232
245,"('Mme', 'de')",10.401198889700375
246,"('brain', 'energy')",10.38856244960246
247,"('country', 'Club')",10.380629590099991
248,"('Jack', 'frost')",10.337866556320463
249,"('San', 'real')",10.321246934750977
250,"('Karen', 'Marshall')",10.309237930311857
251,"('Finland', 'woman')",10.309221769373572
252,"('dear', 'Charlotte')",10.294605846266622
253,"('Mary', 'Nestor')",10.29409776559897
254,"('Laura', 'letter')",10.284232258097479
255,"('French', 'government')",10.27973086586254
256,"('M.', 'de')",10.278916102889214
257,"('silver', 'rifle')",10.278447329264628
258,"('Investigator', 'Dundee')",10.240904826433376
259,"('Nita', 'Sele')",10.219843210905546
260,"('new', 'York')",10.21065427583475
261,"('hind', 'foot')",10.181824241626606
262,"('broad', 'chest')",10.176870993581801
263,"('dog', 'Spot')",10.16359608460219
264,"('Wise', 'face')",10.1612969685126
265,"('cherry', 'tree')",10.155663225099714
266,"('Pale', 'face')",10.135761876405462
267,"('fifty', 'yard')",10.105420470320094
268,"('dining', 'room')",10.099147873304563
269,"('cried', 'N')",10.086451233753504
270,"('mrs', 'Baggert')",10.074683793754485
271,"('mrs', 'Hughe')",10.074683793754485
272,"('mrs', 'Ladybug')",10.074683793754485
273,"('mrs', 'Dewsbury')",10.074683793754483
274,"('mrs', 'Clay')",10.074683793754481
275,"('mrs', 'Hughes')",10.074683793754481
276,"('mrs', 'Mooney')",10.074683793754481
277,"('Astor', 'house')",10.039673110225465
278,"('Miss', 'Crain')",10.019384627248304
279,"('main', 'hall')",10.00635634279099
280,"('Bonnie', 'Dundee')",10.001438891737992
281,"('lady', 'Russell')",9.993539876865468
282,"('Miss', 'Tilney')",9.980763333220995
283,"('drawing', 'room')",9.960083835567012
284,"('quarter', 'deck')",9.952459404608701
285,"('cocktail', 'party')",9.932355761347214
286,"('ground', 'squirrel')",9.88892469809947
287,"('thirteen', 'year')",9.876724244493943
288,"('John', 'Thorpe')",9.86173668665369
289,"('wild', 'beast')",9.83767022850427
290,"('house', 'cleaning')",9.83322223275804
291,"('Dick', 'Varley')",9.82284835905423
292,"('hiding', 'place')",9.796516383004873
293,"('young', 'inventor')",9.79454053056461
294,"('dearest', 'creature')",9.777443330759928
295,"('mrs', 'Sunderland')",9.775123511895577
296,"('English', 'officer')",9.774651413178294
297,"('Tom', 'Lokins')",9.768534681961393
298,"('thou', 'art')",9.7001197102936
299,"('miss', 'Tilney')",9.658363075003972
300,"('Sir', 'Edward')",9.648562795346624
301,"('thousand', 'pound')",9.638828640408834
302,"('O', 'Ja')",9.627966753051034
303,"('Miss', 'Morland')",9.626221627592221
304,"('five', 'cent')",9.614465689736065
305,"('Your', 'ever')",9.612873603820333
306,"('fairy', 'story')",9.610895264251617
307,"('mrs', 'Marlowe')",9.58925696658424
308,"('fresh', 'meat')",9.562202510543441
309,"('full', 'gallop')",9.552466205762482
310,"('shock', 'wave')",9.537856255789524
311,"('mrs', 'Jone')",9.527195998451992
312,"('miss', 'Morland')",9.493198733483688
313,"('Je', 'Crow')",9.467990549704803
314,"('Monsieu', 'de')",9.458711348355585
315,"('electric', 'car')",9.451390981160277
316,"('Damon', 'Bless')",9.449491448244796
317,"('dearest', 'Catherine')",9.422269979509771
318,"('mrs', 'Allen')",9.396611888641846
319,"('ten', 'cent')",9.377048461585423
320,"('six', 'month')",9.368879260637279
321,"('Miss', 'Beale')",9.368833784899568
322,"('mrs', 'Sele')",9.358476759755074
323,"('Jehosophat', 'Marmaduke')",9.356928622772859
324,"('deer', 'Mouse')",9.350009208833072
325,"('mother', 'Oriole')",9.349955774693882
326,"('year', 'ago')",9.328570538706103
327,"('please', 'visit')",9.318347105601038
328,"('Sir', 'George')",9.316366365005434
329,"('human', 'being')",9.292696585886096
330,"('somebody', 'else')",9.291154421077694
331,"('upside', 'down')",9.289814426914324
332,"('shallow', 'water')",9.284172280337543
333,"('laugh', 'heartily')",9.25232500319652
334,"('well', '-nigh')",9.252045384038581
335,"('hundred', 'yard')",9.251346573155026
336,"('red', 'skin')",9.247664001695336
337,"('anybody', 'else')",9.242244820596751
338,"('nine', 'o')",9.241136046089437
339,"('Ole', 'think')",9.23053811087512
340,"('good', 'bye')",9.230072343222432
341,"('fast', 'asleep')",9.210234425694127
342,"('lady', 'Susan')",9.197160245783538
343,"('boot', 'black')",9.186540534123223
344,"('Miss', 'Musgrove')",9.157329679705857
345,"('Dundee', 'persist')",9.153441985183038
346,"('mrs', 'Jackson')",9.14179798961302
347,"('five', 'dollar')",9.119168618541762
348,"('said', 'dick')",9.10799901442187
349,"('art', 'thou')",9.048043013713906
350,"('flat', 'stone')",9.019503607499978
351,"('young', 'commander')",9.01835997284565
352,"('thousand', 'dollar')",9.018116114738476
353,"('bank', 'clerk')",9.011252371384362
354,"('main', 'street')",9.004033785207186
355,"('fall', 'asleep')",8.999709999641217
358,"('mister', 'Whitney')",8.991226115071896
357,"('mister', 'Faulkner')",8.991226115071896
356,"('mister', 'Blackbird')",8.991226115071896
359,"('mister', 'Fitzwar')",8.991226115071893
360,"('mister', 'Scarecrow')",8.991226115071893
361,"('mister', 'Stuckup')",8.991226115071893
362,"('bridge', 'game')",8.987439129448358
363,"('machine', 'gun')",8.985404093284991
364,"('little', 'slam')",8.968077683581173
365,"('mister', 'Chippy')",8.958804637379515
366,"('mister', 'Damon')",8.947282767484296
367,"('mister', 'Crow')",8.932458706822022
368,"('difference', 'between')",8.912057317606225
369,"('general', 'Tilney')",8.898727564354985
370,"('mister', 'Coyote')",8.89564845508966
371,"('good', 'humour')",8.893675293183161
372,"('mister', 'Pendergast')",8.884310911155383
373,"('golden', 'eyes')",8.880417059232478
374,"('become', 'dummy')",8.87611692179885
375,"('mister', 'Coyite')",8.87574889765196
376,"('summer', 'coat')",8.875686073642477
377,"('red', 'cap')",8.871589657960874
378,"('mrs', 'Jones')",8.852291372418037
379,"('hath', 'reach')",8.778593576019894
380,"('mister', 'Mason')",8.768833693735443
381,"('bridge', 'table')",8.768008108483025
382,"('few', 'minute')",8.758879246514478
383,"('e', 'o')",8.743636386618617
384,"('mrs', 'Dunlap')",8.737648806476916
385,"('mister', 'Dicey')",8.728191709238097
386,"('mister', 'Shepherd')",8.728191709238097
387,"('full', 'speed')",8.704469299207533
388,"('mister', 'Greyson')",8.695770231545726
389,"('mrs', 'Croft')",8.690019943519161
390,"('intimate', 'friend')",8.688510188168653
391,"('Miss', 'Smith')",8.672025317205344
392,"('stone', 'wall')",8.660752204354534
393,"('mrs', 'Selim')",8.651472363029939
394,"('mrs', 'Robin')",8.644999518511241
395,"('any', 'rate')",8.636650987103462
396,"('block', 'house')",8.63528285514613
397,"('mrs', 'Monteith')",8.634111202368503
398,"('give', 'utterance')",8.632004622247095
399,"('mister', 'Feathercock')",8.628656035687186
400,"('little', 'Clock')",8.62015438016087
401,"('wild', 'animal')",8.595169787445014
402,"('last', 'chapter')",8.585244762579634
403,"('next', 'morning')",8.557686204387881
404,"('living', 'room')",8.546293704842963
405,"('mrs', 'W')",8.538630893514272
406,"('Allah', 'O')",8.524873260086931
407,"('great', 'deal')",8.524758107032564
408,"('five', 'minute')",8.52290673690798
409,"('Peter', 'Dunlap')",8.519880776136194
410,"('yes', 'ma')",8.517598315459695
411,"('thank', 'God')",8.485798128000882
412,"('old', 'Spot')",8.478126725479651
413,"('pocket', 'book')",8.476260540981844
414,"('mrs', 'Huntington')",8.46324908167214
415,"('deep', 'sigh')",8.459361692268855
416,"('sound', 'asleep')",8.448049474070887
417,"('second', 'mate')",8.417782588517456
418,"('five', 'hundred')",8.412709561093912
419,"('Sunday', 'morning')",8.388035245123405
420,"('six', 'week')",8.36045420535185
421,"('now', 'lads')",8.346273590379022
422,"('fifteen', 'year')",8.343292044412872
423,"('mister', 'Nestor')",8.341723362156028
424,"('following', 'morning')",8.33686259313389
425,"('far', 'west')",8.319501978152168
426,"('Miss', 'Thorpe')",8.316366365005436
427,"('pack', 'horse')",8.30406759638686
428,"('mrs', 'Musgrove')",8.303308168802449
429,"('eight', 'o')",8.295175885802324
430,"('mister', 'Fox')",8.276203073786366
431,"(""'"", 'em')",8.272459560308224
432,"('lookin', ""'"")",8.272459560308219
433,"(""'"", 'll')",8.265311593377621
434,"('bigger', 'than')",8.260457623854776
435,"('apple', 'tree')",8.258232958740262
436,"('mister', 'Smith')",8.246483170313969
437,"('trap', 'door')",8.240904826433376
438,"('pure', 'white')",8.235510597136358
439,"('greatly', 'surprise')",8.231728065828598
440,"('blue', 'sky')",8.225451174026864
441,"('more', ""'n"")",8.20494261325618
442,"('mrs', 'Vernon')",8.200214675838346
443,"('ten', 'thousand')",8.197705039855425
444,"('goin', ""'"")",8.189997400116248
445,"('anything', 'else')",8.181591287239183
446,"('short', 'distance')",8.179732873721033
447,"('lost', 'city')",8.174815635975609
448,"('coat', 'pocket')",8.14296995247763
449,"('year', 'older')",8.141658183243216
450,"('prick', 'up')",8.140444644654162
451,"('dog', 'village')",8.119969152201929
452,"('hundred', 'dollar')",8.113843049405087
453,"('nothin', ""'"")",8.108960828025342
454,"('native', 'land')",8.107764410788393
455,"('become', 'aware')",8.103527417901923
456,"('grow', 'tire')",8.10272887431383
457,"('ere', 'long')",8.07185747053021
458,"('fresh', 'air')",8.04742036757003
459,"('Tom', 'Swift')",8.041109720476182
460,"('low', 'tone')",8.034273623355954
461,"('us', 'hero')",8.0234857073341
462,"('everybody', 'else')",8.022555828596463
463,"('catch', 'sight')",7.994690308874308
464,"('twenty', 'five')",7.987924085263504
466,"('passer', 'by')",7.986566619569398
465,"('by', 'dint')",7.986566619569398
467,"('worse', 'than')",7.9819221244808
468,"('take', 'refuge')",7.977781499829062
469,"('low', 'voice')",7.965079117056369
470,"('deep', 'breath')",7.946566848032832
471,"(""'"", 'clock')",7.946355789449665
472,"('too', 'late')",7.94610390956888
473,"('refrain', 'from')",7.944792595199981
474,"('lucky', 'enough')",7.936028776388488
475,"('human', 'nature')",7.929781817683386
476,"('twenty', 'four')",7.915858887766081
477,"('hundred', 'mile')",7.915743541370585
478,"('yo', ""'"")",7.909889480923514
479,"('o', ""'"")",7.902570426969692
480,"('Dundee', 'interrupt')",7.8921766722023
481,"('ten', 'minute')",7.877230542109558
482,"('mrs', 'VERNON')",7.842023036964207
483,"('half', 'dozen')",7.840244295400208
484,"('tho', ""'"")",7.836360445501548
485,"('black', 'hair')",7.823104231331591
486,"('mister', 'Foger')",7.816139408513802
487,"('Dundee', 'urge')",7.814640071731279
488,"('mrs', 'Thorpe')",7.790890827753891
489,"('sat', 'down')",7.788562632582398
490,"('gold', 'piece')",7.767667408271052
491,"(""'"", 'Albon')",7.757886387478468
492,"('ten', 'year')",7.735874692864016
493,"('mrs', 'Drake')",7.732291596307409
494,"('twelve', 'year')",7.726620683964374
495,"('whose', 'name')",7.724113828353797
496,"('', 'ai')",7.7180668120362235
497,"('blue', 'eyes')",7.711903006597872
498,"('mrs', 'miles')",7.710935523172491
499,"('good', 'deal')",7.683850625263936
500,"('louder', 'than')",7.682637192377639
501,"('colored', 'man')",7.656828869041092
502,"('d', ""'"")",7.620382863728526
503,"('each', 'other')",7.62025158432165
504,"('far', 'distant')",7.611682729645475
505,"('pick', 'up')",7.611438549907028
506,"('shrank', 'from')",7.611368861474785
507,"('reason', 'why')",7.610203662881901
508,"(""'"", 'Tis')",7.60503489939509
509,"('Ja', ""'"")",7.60503489939509
510,"('older', 'than')",7.598698373877745
511,"('mister', 'Dacre')",7.589127671500549
512,"('mrs', 'Marshall')",7.578257967634983
513,"('seven', 'year')",7.577757298049892
514,"('everything', 'else')",7.574694482346132
515,"('half', 'past')",7.571211148944975
516,"('long', 'ago')",7.566349556188118
517,"('either', 'side')",7.557522453830746
518,"('lady', 'De')",7.540542716352814
519,"('heart', 'beat')",7.53961169505185
520,"('happy', 'child')",7.534974169688585
521,"('dark', 'blue')",7.534289269473781
522,"('ten', 'o')",7.534183020989669
523,"('mrs', 'Rabbit')",7.532425743987563
524,"('mister', 'Vernon')",7.5317944964346
525,"('mister', 'Swift')",7.521740831770671
526,"('three', 'month')",7.520173853333034
527,"('ten', 'mile')",7.51854389721208
528,"('eccentric', 'man')",7.51510075942943
529,"('first', 'beheld')",7.513784081425122
530,"('lean', 'over')",7.510244966332916
531,"('play', 'bridge')",7.502012302278121
532,"('hundred', 'thousand')",7.4953690104630155
533,"('someth', 'else')",7.4876035751618595
534,"('good', 'luck')",7.47805240333394
535,"('get', 'rid')",7.4723811637645206
536,"('mister', 'Johnson')",7.467664159014884
537,"('hour', 'later')",7.463667217009167
538,"('little', 'Kay')",7.444515727524163
539,"('ever', 'since')",7.442455457597664
540,"('Bertram', 'answer')",7.439772707298616
541,"('eight', 'year')",7.439152059820387
542,"('no', 'longer')",7.438777905245111
543,"('left', 'behind')",7.4343428118103425
544,"('twenty', 'thousand')",7.433153614017318
545,"('Marshall', 'Dundee')",7.422550905426515
546,"('moment', 'later')",7.421477072075199
547,"('more', 'information')",7.406870932032913
548,"('mister', 'Frog')",7.406263614350738
549,"('mister', 'Ingledew')",7.406263614350735
550,"('yes', 'sir')",7.405905443943972
551,"('we', ""'ll"")",7.4022148203532225
552,"('minute', 'later')",7.396539170325294
553,"('whole', 'army')",7.393328346820315
554,"('no', 'doubt')",7.392374146382647
555,"('Bless', 'my')",7.3868170854814
556,"('long', 'Bill')",7.3865775595601235
557,"('air', 'ship')",7.384455354847603
558,"('mrs', 'Varley')",7.384368292887103
559,"('Dundee', 'Tracey')",7.382923831305803
560,"('poor', 'fellow')",7.381473024816145
561,"(""'"", 'afar')",7.379374764224732
562,"('faster', 'than')",7.376305952541294
563,"('mister', 'Sun')",7.36319489245885
564,"('on', 'horseback')",7.3610859770746835
565,"('wide', 'open')",7.358826174956111
566,"('foot', 'high')",7.3405868847483475
567,"('old', 'gentleman')",7.32750486243296
568,"('hour', 'ago')",7.32704222472303
569,"('little', 'Gerda')",7.319550054082555
570,"('ask', 'Ne')",7.3191664664175455
571,"('wait', 'till')",7.3126357444612395
572,"('wait', 'until')",7.309682427071895
573,"('mister', 'Tilney')",7.307699779867146
574,"('last', 'Sunday')",7.303242852105036
575,"('most', 'remarkable')",7.302579548684555
576,"('new', 'clothe')",7.295986329634516
577,"('spot', 'where')",7.291220256433572
578,"('less', 'than')",7.286708516046502
579,"('remark', 'Joe')",7.285762712766388
580,"('new', 'suit')",7.282750502477821
581,"('stronger', 'than')",7.279281498146432
582,"('few', 'second')",7.2763640147641375
583,"('miles', 'Dundee')",7.27512054177129
584,"('three', 'happy')",7.275061355496504
585,"('most', 'important')",7.267783073098748
586,"('next', 'instant')",7.263624902933458
587,"('draw', 'near')",7.2584131460008265
588,"('whole', 'village')",7.25582482307038
589,"(""'s"", 'whut')",7.249759624319516
590,"('t', ""'"")",7.248612818353855
591,"('never', 'seen')",7.244411782494954
592,"('dog', 'Crusoe')",7.23873894246422
593,"('young', 'lady')",7.2225583985817
594,"('least', 'bit')",7.216635811670233
595,"('twenty', 'year')",7.205788520662935
596,"('no', 'sooner')",7.205312390824087
597,"('must', 'confess')",7.204845969697672
598,"('its', 'owner')",7.200367937185824
599,"('mister', 'Allen')",7.197676992539325
600,"('five', 'thousand')",7.192145514513523
601,"('mister', 'Jones')",7.183871193014291
602,"('her', 'Ladyship')",7.172859439010278
603,"('thee', 'O')",7.168535134413737
604,"('exclaim', 'Joe')",7.16716570380224
605,"('sit', 'down')",7.16259387642625
606,"('take', 'possession')",7.161148764183448
607,"('loud', 'voice')",7.1546293885758985
608,"('larger', 'than')",7.1449804064348434
609,"('old', 'chap')",7.141091738202078
610,"('close', 'beside')",7.130698762601821
611,"('walk', 'along')",7.129943090135935
612,"('whole', 'affair')",7.128589634774272
613,"('hold', 'fast')",7.124200986166674
614,"('young', 'prince')",7.120474190498339
615,"('twenty', 'minute')",7.112679116271451
616,"('To', 'Swift')",7.105880586745901
617,"('scarcely', 'believe')",7.08814842419854
618,"('make', 'haste')",7.0830073244493015
619,"('Willard', 'house')",7.082741832117346
620,"('sooner', 'than')",7.077866210576307
621,"('mrs', 'Morland')",7.074683793754485
622,"('few', 'moment')",7.073323765459367
623,"('well', 'known')",7.069181326888767
624,"('no', 'objection')",7.06736733836653
625,"('open', 'carriage')",7.063370291429937
626,"('emerge', 'from')",7.061171778914311
627,"('Dundee', 'command')",7.060995736418441
628,"('we', 'Biddlebaum')",7.060550507404596
629,"('good', 'fortune')",7.05717402546604
630,"('Tom', 'Willard')",7.054530236238499
631,"('cut', 'off')",7.053445466631512
