,bigram,PMI
85,"('such', 'as')",5.188083775788776
86,"('thank', 'you')",5.158676164319312
87,"('she', 'couldn')",5.1524409785359975
88,"('a', 'lot')",5.147405388638703
89,"('let', 'i')",5.13261953762326
90,"('one', 'day')",5.125813180864286
91,"('I', '’m')",5.118549078758424
92,"('my', 'life')",5.088961171219143
93,"('her', 'own')",5.082436318035468
94,"('couple', 'of')",5.075898505127208
95,"('a', 'couple')",5.073748346913394
96,"('kind', 'of')",5.066499807124959
97,"('see', 'nothing')",5.042016988842352
98,"('lot', 'of')",5.040504598592012
99,"('do', 'not')",5.026378325328949
100,"('tend', 'to')",5.023440040982077
101,"('in', 'fact')",5.016210207794932
102,"('as', 'though')",5.014600954933275
103,"('middle', 'of')",4.993436344935233
104,"('a', 'single')",4.991286186721421
105,"('first', 'time')",4.991002442981516
106,"('know', 'how')",4.886748760939298
107,"('to', 'me')",4.883262382933816
108,"('her', 'voice')",4.882871826153281
109,"('he', '’d')",4.882504027988816
110,"('try', 'to')",4.863961826974879
111,"('a', 'boat')",4.858391916224072
112,"('in', 'front')",4.85010691730503
113,"('part', 'of')",4.847859520649617
114,"('go', 'through')",4.845717755259974
115,"('told', 'he')",4.844029880174178
116,"('a', 'few')",4.8392830932763715
117,"('turn', 'out')",4.812814165227202
118,"('same', 'as')",4.809572152535047
119,"('begin', 'to')",4.802888966469798
120,"('’re', 'go')",4.785775214803689
121,"('want', 'to')",4.777062979101892
122,"('aware', 'of')",4.771043923598784
123,"('none', 'of')",4.771043923598784
124,"('he', 'answer')",4.751170271479086
125,"('my', 'own')",4.719011561468838
126,"('listen', 'to')",4.698344667016032
127,"('her', 'hand')",4.693394027289568
128,"('top', 'of')",4.670115014748006
129,"('come', 'here')",4.669168923140296
130,"('at', 'last')",4.656438292188087
131,"('look', 'up')",4.65522896636768
132,"('about', 'how')",4.647391980745049
133,"('sort', 'of')",4.645513041514928
134,"('be', 'able')",4.626306062488421
135,"('back', 'my')",4.6259021570773555
136,"('no', 'one')",4.62165975870947
137,"('keep', 'on')",4.600104297288089
138,"('find', 'out')",4.596112855968608
139,"('why', 'do')",4.582362714900825
140,"('be', 'gonnon')",4.580502372875298
141,"('edge', 'of')",4.578398845656391
142,"('he', 'return')",4.573632085926901
143,"('at', 'first')",4.5614753484270025
144,"('attention', 'to')",4.535339079513511
145,"('closer', 'to')",4.535339079513511
146,"('love', 'my')",4.531384558293066
147,"('no', 'more')",4.519217742406198
148,"('my', 'hand')",4.496619140132388
149,"('come', 'from')",4.488469450103814
150,"('you', '’re')",4.488346240350012
151,"('this', 'world')",4.486826573114804
152,"('well', 'as')",4.480264527282088
153,"('be', 'takin')",4.4743029690433715
154,"('say', '“I')",4.463327678067699
155,"('full', 'of')",4.449115828711424
156,"('her', 'face')",4.4489752996231235
157,"('’m', 'not')",4.4392837854148475
158,"('never', 'see')",4.435028181791196
159,"('love', 'i')",4.421430578390474
160,"('though', 'she')",4.38615981754524
161,"('I', 'weak')",4.374146062328741
162,"('of', 'control')",4.35600642431994
163,"('the', 'universe')",4.327365628132448
164,"('a', 'tall')",4.321434788413752
165,"('a', 'certain')",4.315721137219358
166,"('my', 'head')",4.289023720724023
167,"('the', 'same')",4.270782099766077
168,"('a', 'little')",4.262635860767219
169,"('seem', 'to')",4.2569730199237235
170,"('can', 'not')",4.255393710748201
171,"('as', 'if')",4.2509609787608404
172,"('the', 'middle')",4.244903467940471
173,"('she', '’')",4.199746693314356
174,"('front', 'of')",4.1984651473334615
175,"('the', 'remembering')",4.189862104382511
176,"('the', 'van')",4.1898621043825095
177,"('need', 'to')",4.1892489339521575
178,"('if', 'you')",4.186690540488907
179,"('we', ""'"")",4.18243210801219
180,"('’t', 'think')",4.179282590754642
181,"('suppose', 'to')",4.175443134427125
182,"('she', 'ask')",4.1657993613910165
183,"('the', 'sun')",4.146793382490628
184,"('end', 'of')",4.133614002983492
185,"('have', 'never')",4.127017226968441
186,"('I', '’ve')",4.122607295332781
187,"('before', 'i')",4.075700115098638
188,"('I', 'cry')",4.057512267110894
189,"('I', 'knew')",4.057512267110894
190,"('they', '’re')",4.04773647194699
191,"('the', 'experiencing')",4.03785901093746
192,"('can', 'see')",4.029416952062718
193,"('happen', 'to')",4.023440040982074
194,"('bit', 'of')",4.018971437042371
195,"('one', 'who')",4.015914118508949
196,"('sense', 'of')",4.014969506484874
197,"('not', 'yet')",4.008126620772725
198,"('cause', 'I')",4.003962798834159
199,"('come', 'out')",4.003587962210858
200,"('a', 'moment')",4.000564000309428
201,"('give', 'i')",3.9854334604759813
202,"('a', 'great')",3.9648139753602294
203,"('let', 'her')",3.9608743381545573
204,"('I', 'heard')",3.9420350496909577
205,"('stood', 'in')",3.9409220804906973
206,"('the', 'top')",3.925267184561104
207,"('will', 'love')",3.92311468407984
208,"('this', 'time')",3.9214615097284415
209,"('I', 'sat')",3.9084824899799315
210,"('go', 'on')",3.901427187846256
211,"('you', '’ve')",3.8971839232939267
212,"('live', 'in')",3.8904646549211677
213,"('not', 'know')",3.8821739596942244
214,"('find', 'my')",3.8799477796838957
215,"('the', 'moon')",3.879906651161228
216,"('the', 'raven')",3.879906651161228
217,"('sun', 'be')",3.878693224122703
218,"('there', 'be')",3.869480045961371
219,"('the', 'city')",3.8634185283726588
220,"('I', 'hope')",3.8595728894989847
221,"('when', 'we')",3.8579971575142515
222,"('at', 'all')",3.853188830267353
223,"('such', 'a')",3.8499303374758753
224,"('you', 'need')",3.826100825232441
225,"('the', 'desert')",3.820405639412563
226,"('side', 'of')",3.819953524079729
227,"('of', 'happiness')",3.81543804295724
228,"('of', 'course')",3.808518629017449
229,"('as', 'much')",3.806492759603074
230,"('a', 'small')",3.8018083878577045
231,"('you', '’ll')",3.7976482497430126
232,"('work', 'with')",3.7909824404574834
233,"('get', 'up')",3.776535262589814
234,"('hope', 'of')",3.771043923598782
235,"('among', 'the')",3.77097227960806
236,"('know', 'what')",3.7650413260962274
237,"('a', 'large')",3.7624674962255433
238,"('it', ""'s"")",3.7617361813725587
239,"('get', 'out')",3.7571047326409115
240,"('have', 'ever')",3.7526217121869436
241,"('appear', 'to')",3.751067770568948
242,"('will', 'not')",3.7506303984803644
243,"('get', 'some')",3.746528447054448
244,"('the', 'ground')",3.7424031274112934
245,"('the', 'kitchen')",3.74240312741129
246,"('the', 'next')",3.74240312741129
247,"('be', 'free')",3.7258417360393317
248,"('the', 'sky')",3.714388751241696
249,"('the', 'store')",3.714388751241696
250,"('look', 'out')",3.709799017862551
251,"('she', 'say')",3.704335777571494
252,"('to', 'learn')",3.689439113794137
253,"('he', 'turn')",3.6882352075667555
254,"('a', 'half')",3.6693580918340594
255,"('', 'will')",3.6692319766155777
256,"('tell', 'you')",3.666300041063838
257,"('go', 'out')",3.66611020042032
258,"('coffee', 'and')",3.664824875092794
259,"('the', 'mirror')",3.6644006154100204
260,"('important', 'to')",3.6608699615973705
261,"('he', 'say')",3.6592822332228607
262,"('I', '')",3.6575291135543395
263,"('the', 'horizon')",3.6492937230198095
264,"('they', '’d')",3.6478765005716447
265,"('because', 'they')",3.647876500571641
266,"('the', 'rest')",3.6414742185605142
267,"('it', '’s')",3.6375480315503523
268,"('give', 'her')",3.6368104989232
269,"('the', 'table')",3.6322202096608684
270,"('across', 'the')",3.611158594133041
271,"('rest', 'of')",3.6059846773282906
272,"('I', 'reply')",3.5965384836651886
273,"('the', 'sexton')",3.5904000339662403
274,"('have', 'leave')",3.574476203939664
275,"('not', 'tell')",3.5726250189341684
276,"('in', 'C++')",3.5624104572369646
277,"('the', 'library')",3.556847474255214
278,"('the', 'wood')",3.553641483956124
279,"('the', 'edge')",3.5497580494688954
280,"('we', '')",3.5367816805919254
281,"('so', 'if')",3.530691807561066
282,"('the', 'best')",3.520010706074846
283,"('the', 'whole')",3.5200107060748422
284,"('I', 'wonder')",3.5185359716639155
285,"('be', 'indeed')",3.516123144737996
286,"('the', 'air')",3.5129212812885235
287,"('it', '’')",3.4938847592409914
288,"('table', 'and')",3.4842526294509746
289,"('not', 'let')",3.482057809105136
290,"('who', 'have')",3.4813667995481836
291,"('number', 'of')",3.4684811535783524
292,"('the', 'house')",3.464869151882386
293,"('take', 'it')",3.458749650138653
294,"('with', 'its')",3.4549332373254664
295,"('tell', 'her')",3.450537503393406
296,"('Bettina', 'have')",3.4489453218558026
297,"('I', 'think')",3.444535390220139
298,"('we', 'can')",3.413757654118644
299,"('a', 'friend')",3.4001714590186722
300,"('enough', 'to')",3.3978355557635744
301,"('one', 'of')",3.397733549929665
302,"('my', 'way')",3.397083466581474
303,"('the', 'floor')",3.394479823990988
304,"('the', 'wind')",3.3914959655521635
305,"('the', 'star')",3.3887661727965934
306,"('’s', 'like')",3.386937341164643
307,"('just', 'as')",3.373349323365577
308,"('to', 'help')",3.364476958817143
309,"('out', 'of')",3.360823440617718
310,"('love', 'I')",3.360001880008472
311,"('I', 'don')",3.351425985828662
312,"('a', 'second')",3.3474299969466976
313,"('it', 'seem')",3.3444602098977114
314,"('shall', 'not')",3.3421275479606614
315,"('where', 'do')",3.3416961220954846
316,"('be', 'true')",3.3367994452934404
317,"('have', 'no')",3.3301090923459533
318,"('the', 'wall')",3.3273656281324513
319,"('form', 'of')",3.3203825145892196
320,"('you', 'know')",3.2982371931370693
321,"('most', 'of')",3.2971127352663707
322,"('may', 'not')",3.290526351473453
323,"('you', 'own')",3.286226214039825
324,"('rise', 'and')",3.2829542397491522
325,"('self', 'and')",3.272507452314038
326,"('the', 'cottage')",3.2569763002410497
327,"('a', 'bit')",3.2543205925552137
328,"('there', '’s')",3.2531859522758175
329,"('be', 'actually')",3.251910547706924
330,"('on', 'which')",3.237534217903381
331,"('when', 'I')",3.233968404280482
332,"('a', 'good')",3.229658538320944
333,"('the', 'forest')",3.2278299545815337
334,"('you', 'ever')",3.227332524986256
335,"('’re', 'not')",3.2257180558453484
336,"('the', 'music')",3.22302896831771
337,"('find', 'it')",3.2174156651487493
338,"('I', 'must')",3.2167294726973275
339,"('I', 'fall')",3.2142377707983485
340,"('it', 'may')",3.2133482955505563
341,"('be', 'someth')",3.211268563209579
342,"('be', 'full')",3.2112685632095754
343,"('you', 'must')",3.202810205852188
344,"('the', 'difference')",3.1898621043825095
345,"('the', 'street')",3.1898621043825095
346,"('without', 'you')",3.186690540488911
347,"('back', 'to')",3.1844319176543827
348,"('a', 'long')",3.177969706425099
349,"('against', 'the')",3.175362534687398
350,"('be', 'quite')",3.1681998413176906
351,"('some', 'of')",3.1658225838938314
352,"('the', 'dead')",3.1490283868739333
353,"('I', 'lay')",3.144975108361237
354,"('you', 'can')",3.1433937064863606
355,"('the', 'most')",3.1429410569950207
356,"('the', 'window')",3.1429410569950207
357,"('go', 'to')",3.1397310377077225
358,"('I', 'see')",3.1394319179741395
359,"('the', 'door')",3.1347205501900497
360,"('from', 'their')",3.126082233390097
361,"('the', 'mountain')",3.1257317669627973
362,"('to', 'put')",3.122450046813242
363,"('take', 'i')",3.122359097159954
364,"('up', 'from')",3.121183433977258
365,"('the', 'tree')",3.1192574328022467
366,"('outside', 'the')",3.104973206796
367,"('the', 'mystery')",3.104973206796
368,"('have', 'give')",3.0990028507988434
369,"('to', 'understand')",3.0882911853320465
370,"('while', 'I')",3.0869833856020605
371,"('a', 'big')",3.0843955911129015
372,"('’s', 'not')",3.0801815579015326
373,"('make', 'i')",3.0732679228267905
374,"('give', 'you')",3.0712133230689744
375,"('a', 'new')",3.0579233797517134
376,"('return', 'to')",3.049435249515021
377,"('but', 'now')",3.0362817408125764
378,"('be', 'already')",3.0306963175677524
379,"('I', 'stood')",3.0213239594956
380,"('you', 'want')",3.019090591992846
381,"('I', 'ask')",3.0182706355180464
382,"('I', 'shall')",3.009149245549498
383,"('into', 'the')",3.005437533245086
384,"('look', 'for')",3.003973285174986
385,"('a', 'woman')",2.9955863241550453
386,"('what', 'we')",2.993563720815274
387,"('of', 'us')",2.989878525522048
388,"('the', 'morning')",2.988563714680687
389,"('shall', 'have')",2.9870869658239663
390,"('know', 'that')",2.9865990959538635
391,"('the', 'end')",2.979442324712142
392,"('she', 'can')",2.9748430528218606
393,"('but', 'then')",2.9608743381545537
394,"('not', 'want')",2.9608209059943675
395,"('we', 'have')",2.95974737687008
396,"('they', 'want')",2.959717084180088
397,"('to', 'find')",2.9593097035623614
398,"('turn', 'to')",2.957587493687452
399,"('through', 'the')",2.9553968507454904
400,"('close', 'to')",2.9530507130906756
401,"('we', 'think')",2.951819179870771
402,"('the', 'first')",2.9509897492227104
403,"('when', 'they')",2.950439270592078
404,"('the', 'world')",2.946275460776942
405,"('talk', 'to')",2.9462721804596157
406,"('tell', 'he')",2.9422102741130836
407,"('the', 'second')",2.922975373053113
408,"('may', 'be')",2.9087057931891422
409,"('they', 'will')",2.905351381063536
410,"('when', 'she')",2.90429080978819
411,"('the', 'user')",2.9041541974079053
412,"('upon', 'a')",2.9038233454710785
413,"('like', 'a')",2.903246152008336
414,"('something', 'that')",2.8986650005276573
415,"('use', 'to')",2.8938471335749796
416,"('about', 'i')",2.8882116527633137
417,"('the', 'room')",2.882580785459549
418,"('come', 'to')",2.879338814997716
419,"('what', 'can')",2.8783939503950933
420,"('thing', 'that')",2.877396383774009
421,"('I', 'want')",2.868850703086995
422,"('start', 'to')",2.867320839064792
423,"('not', 'only')",2.866654194819848
424,"('to', 'get')",2.857267174400871
425,"('a', 'different')",2.855771216064941
426,"('to', 'keep')",2.853515039539765
427,"('I', 'have')",2.84783405304222
428,"('’t', 'have')",2.847634827047166
429,"('because', 'of')",2.846992776832085
430,"('I', 'say')",2.845288663492738
431,"('the', 'system')",2.841938800962204
432,"('it', 'take')",2.837261273392386
433,"('a', 'man')",2.832856824116938
434,"('they', '’')",2.8249083885082165
435,"('when', 'you')",2.824120461104201
436,"('the', 'old')",2.818351980644593
437,"('how', 'to')",2.814116221893048
438,"('be', 'nothing')",2.8113379563209406
439,"('you', 'may')",2.8101271890247013
440,"('that', '’s')",2.8100970014649356
441,"('to', 'know')",2.797951706352663
442,"('the', 'front')",2.7913127278922367
443,"('I', 'mean')",2.7891835616075866
444,"('place', 'in')",2.7868420238470115
445,"('be', 'very')",2.785342747787997
446,"('the', 'woman')",2.7848383937316896
447,"('where', 'she')",2.784709194035514
448,"('have', 'come')",2.7815851951754667
449,"('the', 'water')",2.779877832829957
450,"('to', 'live')",2.7787064518912246
451,"('I', 'turn')",2.777778798335337
452,"('give', 'it')",2.765430664930296
453,"('about', 'it')",2.7606551059822273
454,"('shall', 'be')",2.7593942957503614
455,"('see', 'he')",2.74871879248499
456,"('a', 'old')",2.745306945067359
457,"('and', 'then')",2.7428273870940707
458,"('the', 'other')",2.7424031274112934
459,"('with', 'a')",2.7318995579027714
460,"('with', 'us')",2.7262352591428574
461,"('but', 'she')",2.725815504981945
462,"('a', 'very')",2.7226001131110387
463,"('be', 'sure')",2.7209429366264963
464,"('be', 'no')",2.7157411460703678
465,"('from', 'i')",2.708593255117158
466,"('to', 'grow')",2.703938683489252
467,"('to', 'make')",2.7023892310356317
468,"('be', 'always')",2.689315860014222
469,"('can', 'get')",2.688157378923421
470,"('I', 'know')",2.6873265761465532
471,"('into', 'a')",2.6844649842242703
472,"('not', 'come')",2.6834531491465476
473,"('be', 'still')",2.6807538465107967
474,"('at', 'her')",2.672506660815742
475,"('the', 'form')",2.67025334165546
476,"('will', 'have')",2.6668918381610602
477,"('have', 'find')",2.6664650684372333
478,"('that', 'we')",2.665092780061144
479,"('do', 'this')",2.6648248750927976
480,"('I', 'can')",2.652156675735327
481,"('we', 'will')",2.651917391313411
482,"('I', 'will')",2.6509862676875677
483,"('where', 'they')",2.6508789887331687
484,"('the', 'light')",2.6492937230198095
485,"('from', 'the')",2.6477662532732147
486,"('with', 'their')",2.6475783152678645
487,"('with', 'his')",2.6433783267385778
488,"('the', 'way')",2.642867453860376
489,"('up', 'with')",2.642679515855022
490,"('many', 'of')",2.6397993903205332
491,"('in', 'its')",2.6376985845412015
492,"('I', 'answer')",2.637180468162537
493,"('I', 'may')",2.6273994473699496
494,"('he', 'look')",2.623187910401132
495,"('from', 'her')",2.6230046993981695
496,"('make', 'her')",2.6177297573574947
497,"('on', 'the')",2.609209883741002
498,"('’', 'a')",2.6079575471699172
499,"('the', 'snow')",2.604899603661355
500,"('you', 'get')",2.6017280397677567
501,"('in', 'this')",2.6012597463153284
502,"('’ll', 'be')",2.5998338511272294
503,"('I', ""'"")",2.596538483665192
504,"('I', 'find')",2.5730501307428213
505,"('door', 'and')",2.5717154707013137
506,"('with', 'her')",2.569522369127398
507,"('will', 'go')",2.5681837797310614
508,"('the', 'cold')",2.5618308817694704
509,"('you', 'will')",2.556640150239218
510,"('it', 'be')",2.5554759726480114
511,"('the', 'bad')",2.5547761242355236
512,"('in', 'the')",2.546200230055703
513,"('they', '')",2.535401771313232
514,"('you', 'think')",2.5346138439092165
515,"('she', 'look')",2.530952601789732
516,"('on', 'this')",2.524137094875581
517,"('take', 'a')",2.5152349465146386
518,"('we', 'do')",2.504360202899548
519,"('if', 'they')",2.4987433007343824
520,"('out', 'for')",2.4931598218599618
521,"('and', 'give')",2.487947113008719
522,"('in', 'which')",2.483715126967912
523,"('the', 'last')",2.4830164985926437
524,"('as', 'she')",2.4604560462019087
525,"('do', 'what')",2.458034579898623
526,"('we', 'go')",2.4577597900374144
527,"('head', 'and')",2.457229455684427
528,"('the', 'man')",2.456098942254652
529,"('do', 'you')",2.454170851353897
530,"('in', 'his')",2.4517481591728156
531,"('if', 'I')",2.449697095335921
532,"('to', 'see')",2.446914377409559
533,"('between', 'the')",2.4460101246310657
534,"('do', 'so')",2.4404939985894885
535,"('at', 'i')",2.4361671216473724
536,"('the', 'night')",2.434280832048959
537,"('when', 'he')",2.4301792958457824
538,"('of', 'his')",2.421594765947521
539,"('the', 'book')",2.4204750325239317
540,"('must', 'be')",2.407960474214672
541,"('the', 'giant')",2.4068000956268527
542,"('under', 'the')",2.4013662095762243
543,"('you', '')",2.399684263823108
544,"('be', 'just')",2.390974585444475
545,"('make', 'it')",2.388899915638696
546,"('the', 'baby')",2.3887661727965934
547,"('have', 'just')",2.38267210243664
548,"('can', 'do')",2.3807288537311706
549,"('be', 'too')",2.3766921724169485
550,"('but', 'when')",2.375911837433396
551,"('up', 'for')",2.3750868280589224
552,"('think', 'that')",2.374978840171064
553,"('I', 'do')",2.3714719280304166
554,"('you', ""'"")",2.3672627861307305
555,"('of', 'their')",2.365787445112524
556,"('what', 'do')",2.364925175507139
557,"('if', 'she')",2.3610276003474198
558,"('where', 'you')",2.356615541931223
559,"('a', 'while')",2.356200206574428
560,"('on', 'her')",2.3485655302921273
561,"('that', 'who')",2.338452964145951
562,"('you', 'shall')",2.3362668965394207
563,"('it', 'will')",2.3333196522925093
564,"('he', 'will')",2.332623986423105
565,"('what', 'you')",2.325396811320502
566,"('’d', 'be')",2.323743292467988
567,"('I', 'begin')",2.3235199892587737
568,"('for', 'a')",2.3210209937627333
569,"('in', 'their')",2.31577048965384
570,"('one', 'can')",2.3079275913145096
571,"('way', 'they')",2.306583080817351
572,"('in', 'her')",2.300299080891403
573,"('by', 'the')",2.2994596315625664
574,"('way', 'she')",2.2928560977058368
575,"('a', 'year')",2.2908464685803267
576,"('she', 'will')",2.285903337064074
577,"('which', 'I')",2.274610388777827
578,"('at', 'the')",2.2699523856335126
579,"('know', 'it')",2.267561773132762
580,"('think', 'of')",2.2658086153483623
581,"('that', 'make')",2.2473402951252126
582,"('the', 'story')",2.246445632748884
583,"('on', 'my')",2.24128879397405
584,"('way', 'to')",2.239406193159091
585,"('but', 'there')",2.237714543513377
586,"('of', 'the')",2.233647106129684
587,"('if', 'he')",2.230870487622372
588,"('for', 'her')",2.2305450480945375
589,"('life', 'and')",2.2274195627854994
590,"('use', 'of')",2.215525200770113
591,"('which', 'be')",2.2112685632095754
592,"('it', '')",2.2043781420460036
593,"('nothing', 'I')",2.196607876776554
594,"('be', 'really')",2.1928900338947237
595,"('think', 'they')",2.1914473700958723
596,"('the', 'great')",2.189862104382513
597,"('the', 'word')",2.189862104382513
598,"('she', 'have')",2.188007856857592
599,"('of', 'which')",2.1860814228776277
600,"('to', 'tell')",2.183548184064179
601,"('but', 'they')",2.1545799873722977
602,"('I', 'just')",2.1517536409922933
603,"('on', 'his')",2.1511194660859054
604,"('with', 'i')",2.1476271768029456
605,"('in', 'my')",2.146432785203512
606,"('to', 'give')",2.1303552448985847
607,"('but', 'I')",2.1226072953327773
608,"('be', 'not')",2.110963657413894
609,"('to', 'use')",2.1053512387686943
610,"('thing', 'you')",2.092172941704625
611,"('what', 'they')",2.0891455414236653
612,"('this', 'be')",2.0872798459341233
613,"('then', 'I')",2.081965310835429
614,"('I', 'need')",2.06602376696641
615,"('but', 'what')",2.054492719457606
616,"('the', 'side')",2.054347133726033
617,"('be', 'call')",2.0462093169390805
618,"('to', 'do')",2.035265476378868
619,"('the', 'day')",2.0261960934118832
620,"('the', 'two')",2.021557198608363
621,"('now', 'I')",2.012982804158277
622,"('see', 'that')",2.0057450305053415
623,"('open', 'the')",2.005437533245086
624,"('the', 'right')",2.0054375332450824
625,"('what', 'I')",1.9982791603305756
626,"('you', 'have')",1.9943794583903234
627,"('a', 'door')",1.9912861867214176
628,"('for', 'all')",1.9872009350400468
629,"('as', 'we')",1.9807982468425394
630,"('of', 'its')",1.9636890015411836
631,"('where', 'it')",1.9633700425422091
632,"('for', 'i')",1.9624966491988225
633,"('they', 'come')",1.9559144006582265
634,"('the', 'question')",1.9539072326050047
635,"('say', 'as')",1.9442116270418737
636,"('get', 'a')",1.9423765862404743
637,"('he', 'see')",1.941363870427388
638,"('think', 'it')",1.9189759231837584
639,"('a', 'place')",1.9180372046907799
640,"('he', 'go')",1.9014271878462594
641,"('until', 'the')",1.8944062208563395
642,"('you', 'do')",1.891234656962741
643,"('off', 'the')",1.8899603158251495
644,"('i', 'I')",1.8862677561644077
645,"('I', 'look')",1.8826565026120257
646,"('get', 'it')",1.880907882350236
647,"('the', 'moment')",1.8756696582747523
648,"('time', 'I')",1.8722839412485364
649,"('shall', 'I')",1.8716457217995597
650,"('when', 'it')",1.8714475531011665
651,"('by', 'a')",1.8702707857600558
652,"('i', 'with')",1.867519257610212
653,"('I', 'be')",1.8645221054707193
654,"('where', 'I')",1.8595728894989882
655,"('make', 'a')",1.8567282277357826
656,"('in', 'us')",1.8501069173050304
657,"('even', 'a')",1.8483282328793784
658,"('all', 'the')",1.8434330476425345
659,"('of', 'this')",1.8341407589238266
660,"('have', 'a')",1.8306839643501718
661,"('it', 'all')",1.8303446239114258
662,"('do', 'with')",1.8293287521069637
663,"('first', 'I')",1.8271514118066108
664,"('not', 'see')",1.8233173822444328
665,"('will', 'be')",1.8182573702607314
666,"('to', 'go')",1.8178029428203608
667,"('but', 'it')",1.8049406799377223
668,"('I', 'get')",1.7981723448348426
669,"('through', 'a')",1.7948889739179172
670,"('of', 'life')",1.7930702299287837
671,"('think', 'I')",1.7924586936404445
672,"('have', 'take')",1.7923218360072006
673,"('in', 'one')",1.7913941417937238
674,"('to', 'think')",1.7864008436812284
675,"('be', 'here')",1.7862469753581074
676,"('have', 'make')",1.7838726461713854
677,"('what', 'be')",1.7829342413172746
678,"('before', 'I')",1.777778798335337
679,"('they', 'be')",1.7767911831070435
680,"('and', 'its')",1.7643605486437082
681,"('world', 'and')",1.7643605486437082
682,"('you', 'find')",1.762664257982813
683,"('if', 'it')",1.74613932632154
685,"('over', 'the')",1.7424031274112934
684,"('after', 'the')",1.7424031274112934
686,"('the', 'heart')",1.7424031274112899
687,"('to', 'take')",1.741212069914969
688,"('in', 'some')",1.7365443584818294
689,"('to', 'come')",1.730475429083235
690,"('here', 'I')",1.7240579188425045
691,"('they', 'know')",1.7140626198199271
692,"('that', 'I')",1.7038318018653236
693,"('the', 'little')",1.7000923225533278
694,"('on', 'a')",1.6985953130591547
695,"('not', 'go')",1.698491802076795
696,"('she', 'go')",1.6937146618149228
697,"('how', 'it')",1.6903515481357907
698,"('he', 'can')",1.690073994149003
699,"('up', 'and')",1.6890724213394748
700,"('than', 'a')",1.686636083265892
701,"('the', 'name')",1.6835094383577243
702,"('now', 'you')",1.6771354424257794
703,"('that', 'if')",1.6737632709540584
704,"('in', 'a')",1.6693580918340558
705,"('come', 'in')",1.669168923140301
