,word,local_word,examples,local_examples
385,thing,вещь,"['order of things', 'say such things', 'mean different things', 'most important thing', 'buy new things', 'look at old things', 'tricky thing']","['порядок вещей', 'говорить такие вещи', 'означать разные вещи', 'важная вещь', 'покупать новые вещи', 'взгляд на старые вещи', 'хитрая штука']"
386,thing,дело,"['glorious things', 'similar thing']","['славные дела', 'аналогичная ситуация']"
387,thing,предмет,['dangerous thing'],['опасный предмет']
388,thing,событие,"['terrible thing', 'transitory thing']","['ужасное событие', 'преходящее явление']"
389,thing,существо,"['other living thing', 'creeping thing']","['живое существо', 'ползучая тварь']"
390,thing,штучка,"['fashionable thing', 'damn thing', 'small thing']","['модная штучка', 'чертова штуковина', 'маленькая вещица']"
391,thing,поступок,['do bad things'],['совершать плохие поступки']
392,thing,задача,[],[]
393,thing,что-то,[],[]
394,shampoo,шампунь,['dry shampoo'],['сухой шампунь']
395,shampoo,мытье головы,[],[]
396,shampoo,мыть,[],[]
397,come,приходить,"['come home late', 'come here', 'come yesterday']","['приходить домой поздно', 'идти сюда', 'зайти вчера']"
398,come,приезжать,"['come in time', 'come specially', 'come hither', 'come unexpectedly', 'come twice']","['прийти вовремя', 'приехать специально', 'прибыть сюда', 'наступить неожиданно', 'наступать дважды']"
399,come,вступать,[],[]
400,come,появиться,['come into existence'],['появиться на свет']
401,come,поставляться,[],[]
402,come,поступать,['come exclusively'],['поступать исключительно']
403,come,исходить,['come directly'],['исходить непосредственно']
404,come,попасть,[],[]
405,come,давай,[],[]
406,grandchild,внук,['young grandchildren'],['маленькие внуки']
407,point,точка,"['dew point temperature', 'upper dead point', 'zero point energy', 'new reference point', 'isolated singular point', 'ideal starting point', 'good entry point', 'basis point', 'tipping point']","['температура точки росы', 'верхняя мертвая точка', 'энергия нулевой точки', 'новая точка отсчета', 'изолированная особая точка', 'идеальная отправная точка', 'хорошая отправная точка', 'базисный пункт', 'переломный момент']"
408,point,очко,"['bonus point', 'rating point']","['бонусное очко', 'рейтинговый балл']"
409,point,место,['weak point'],['слабое место']
410,point,вопрос,['sore point'],['больной вопрос']
411,point,пойнт,[],[]
412,point,смысл,['be no point'],['нет никакого смысла']
413,point,этап,['completion point'],['этап завершения']
414,point,точка зрения,[],[]
415,point,указывать,['pointing device'],['указывающее устройство']
416,point,дело,[],[]
417,point,отмечать,[],[]
418,point,показать,[],[]
419,point,подчеркивать,[],[]
420,point,навести,[],[]
421,point,точечный,['point light source'],['точечный источник света']
422,lie,лежать,"['lie still', 'lie quietly']","['лежать неподвижно', 'лечь неподвижно']"
423,lie,находиться,['lie within'],['находиться в пределах']
424,lie,лгать,['lie to people'],['врать людям']
425,lie,крыться,[],[]
426,lie,пролегать,[],[]
427,lie,залегать,[],[]
428,lie,ложь,"['lie detector test', 'little white lie', 'father of all lies', 'tell lies', 'blatant lie']","['детектор лжи', 'маленькая ложь', 'отец лжи', 'говорить неправду', 'наглое вранье']"
429,lie,лиев,[],[]
430,curriculum,учебный план,[],[]
431,curriculum,курс обучения,[],[]
432,curriculum,программа,['history curriculum'],['программа по истории']
433,curriculum,куррикулум,[],[]
434,curriculum,расписание,[],[]
435,curriculum,содержание образования,[],[]
436,tip,кончик,"['white tail tip', 'tip of her finger', 'wing tips', 'stem tip']","['белый кончик хвоста', 'кончик пальца', 'концы крыльев', 'наконечник штока']"
437,tip,чаевые,[],[]
438,tip,тонкий конец,[],[]
439,tip,верхушка,"['root tips', 'tip of the triangle']","['верхушки корней', 'вершина треугольника']"
440,tip,подсказка,['last tip'],['последняя подсказка']
441,tip,Совет,[],[]
442,tip,оконечность,['tip of africa'],['оконечность африки']
443,tip,отзыв,['good tip'],['хороший отзыв']
444,tip,полезный Совет,[],[]
445,tip,зонд,[],[]
446,tip,подачка,[],[]
447,tip,вершинка,[],[]
448,tip,наклонять,[],[]
449,tip,опрокинуться,[],[]
450,tip,давать чаевые,[],[]
451,tip,на чай,[],[]
452,entire,целый,"['entire function', 'entire star system', 'entire city block', 'entire new world', 'entire generation of people', 'entire life cycle']","['целая функция', 'целая звездная система', 'целый городской квартал', 'целый новый мир', 'целое поколение людей', 'полный жизненный цикл']"
453,entire,целостный,['entire organism'],['целостный организм']
454,entire,весь,[],[]
455,entire,целиком,[],[]
456,hear,слышать,"['hear strange noises', 'hear the sermon', 'hear a whisper', 'hear a song', 'hear the answer', 'hear the report', 'hear lectures']","['слышать странные звуки', 'слушать проповедь', 'услышать шепот', 'послушать песню', 'выслушать ответ', 'заслушать доклад', 'прослушать лекции']"
457,hear,узнать,['hear the news'],['узнать новости']
458,hear,звучать,[],[]
459,hear,слыхать,[],[]
460,hear,расслышать,[],[]
461,hear,заслышать,[],[]
462,hear,слышный,[],[]
463,right,право,[],[]
464,right,правая сторона,[],[]
465,right,правда,[],[]
466,right,правота,[],[]
467,right,правый,"['right part', 'right mouse button', 'right engine failure', 'right gastric artery', 'right ventricular hypertrophy', 'right wing party', 'right index finger', 'right rear wheel', 'right step', 'right direction']","['правая часть', 'правая кнопка мыши', 'отказ правого двигателя', 'правая желудочная артерия', 'гипертрофия правого желудочка', 'партия правого крыла', 'правый указательный палец', 'правое заднее колесо', 'правильный шаг', 'верное направление']"
468,right,нужный,['right size'],['нужный размер']
469,right,подходящий,[],[]
470,right,вправо,[],[]
471,right,правильно,[],[]
472,right,сразу,[],[]
473,right,хорошо,[],[]
474,right,прямо,[],[]
