,word,local_word,examples,local_examples
107,advanced,avancé,[],[]
108,advanced,Advanced,[],[]
109,be,être,[],[]
110,be,est,[],[]
111,be,tre,[],[]
112,but,mais,[],[]
113,and,et,[],[]
114,expertise,expertise,[],[]
115,dry,sec,[],[]
116,dry,sécher,[],[]
117,dry,séchage,[],[]
118,fantastic,fantastique,[],[]
119,eighty,vingts,[],[]
120,eighty,Eighty,[],[]
121,bedroom,coucher,[],[]
122,tell,dire,[],[]
123,fit,équiper,[],[]
124,fit,cadrer,[],[]
125,fit,ajustement,[],[]
126,fit,apte,[],[]
127,earn,gagner,[],[]
128,especially,surtout,[],[]
129,entrance,entrée,[],[]
130,feel,sentir,[],[]
131,extra,supplémentaire,[],[]
132,extra,Extra,[],[]
133,singular,singulier,[],[]
134,fall,tomber,[],[]
135,fall,relever,[],[]
136,fall,tombe,[],[]
137,fall,automne,[],[]
138,news,nouvelles,[],[]
139,electric,électrique,[],[]
140,enter,entrer,[],[]
141,enter,entrée,[],[]
142,start,commencer,[],[]
143,start,début,[],[]
144,intelligent,intelligent,[],[]
145,refugee,réfugié,[],[]
146,refugee,réfugiée,[],[]
147,create,créer,[],[]
148,create,création,[],[]
149,enough,assez,[],[]
150,word,mot,[],[]
151,behind,derrière,[],[]
152,fair,juste,[],[]
153,fair,équitable,[],[]
154,fair,Fair,[],[]
155,genetically,génétiquement,[],[]
156,mug,tasse,[],[]
157,countryside,campagne,[],[]
158,electricity,électricité,[],[]
159,spoon,cuillère,[],[]
160,spoon,Spoon,[],[]
161,journey,voyage,[],[]
162,journey,parcours,[],[]
163,journey,périple,[],[]
164,you,vous,[],[]
165,table,table,[],[]
166,table,tableau,[],[]
167,thing,chose,[],[]
168,shampoo,shampooing,[],[]
169,shampoo,shampoings,[],[]
170,shampoo,Shampoo,[],[]
171,finger,doigt,[],[]
172,come,venir,[],[]
173,elephant,éléphant,[],[]
174,add,ajouter,[],[]
175,add,ajout,[],[]
176,advice,conseil,[],[]
177,point,point,[],[]
178,point,pointer,[],[]
179,adventure,aventure,[],[]
180,lie,mentir,[],[]
181,lie,résider,[],[]
182,lie,incomber,[],[]
183,lie,mensonge,[],[]
184,curriculum,curriculum,[],[]
185,tip,conseil,[],[]
186,tip,bout,[],[]
187,entire,ensemble,[],[]
188,entire,entier,[],[]
189,entire,intégralité,[],[]
190,against,contre,[],[]
191,hear,entendre,[],[]
192,hear,entendu,[],[]
193,actually,réellement,[],[]
194,right,droit,[],[]
195,else,autre,[],[]
196,else,ailleurs,[],[]
197,album,album,[],[]
198,fifth,cinquième,[],[]
199,fifth,cinquièmement,[],[]
200,beer,bière,[],[]
201,secret,secret,[],[]
202,this,ce,[],[]
203,this,cela,[],[]
204,guru,gourou,[],[]
205,guru,Guru,[],[]
206,fashion,mode,[],[]
207,except,sauf,[],[]
208,except,excepté,[],[]
209,star,étoile,[],[]
210,star,Star,[],[]
211,star,vedette,[],[]
212,star,Etoiles,[],[]
213,East,Orient,[],[]
214,East,est,[],[]
215,benefit,avantage,[],[]
216,benefit,bénéficier,[],[]
217,meeting,réunion,[],[]
218,quite,assez,[],[]
219,strength,force,[],[]
220,ketchup,ketchup,[],[]
221,afterwards,ensuite,[],[]
222,beginner,débutant,[],[]
223,final,final,[],[]
224,final,finale,[],[]
225,agree,convenir,[],[]
226,agree,accepter,[],[]
227,agree,accord,[],[]
228,alone,seul,[],[]
229,exam,examen,[],[]
230,exercise,exercice,[],[]
231,exercise,exercer,[],[]
232,child,enfant,[],[]
233,school,école,[],[]
234,school,scolaire,[],[]
235,band,bande,[],[]
236,letter,lettre,[],[]
237,letter,lettres,[],[]
238,driving,conduite,[],[]
239,driving,impérieux,[],[]
240,driving,conduire,[],[]
241,fishing,pêche,[],[]
242,adjective,adjectif,[],[]
243,dinner,dîner,[],[]
244,America,Amérique,[],[]
245,America,America,[],[]
246,dependable,fiable,[],[]
247,finally,enfin,[],[]
248,Belgium,Belgique,[],[]
249,almost,presque,[],[]
250,secular,laïque,[],[]
251,secular,séculier,[],[]
252,secular,profane,[],[]
253,far,loin,[],[]
254,far,extrême,[],[]
255,far,lointain,[],[]
256,eighth,huitième,[],[]
257,the,le,[],[]
258,the,au,[],[]
259,everything,tout,[],[]
260,air,air,[],[]
261,air,aérien,[],[]
262,below,dessous,[],[]
263,dance,danser,[],[]
264,dance,Dance,[],[]
265,dance,dansant,[],[]
266,mother,mère,[],[]
267,fill,remplir,[],[]
268,fill,remplissage,[],[]
269,have,avoir,[],[]
270,everywhere,partout,[],[]
271,order,ordre,[],[]
272,order,commander,[],[]
273,fail,échouer,[],[]
274,fail,échec,[],[]
275,everyone,chacun,[],[]
276,envelope,enveloppe,[],[]
277,freeze,geler,[],[]
278,freeze,gel,[],[]
279,necessary,nécessaire,[],[]
280,necessary,faut,[],[]
281,with,avec,[],[]
282,size,taille,[],[]
283,treat,traiter,[],[]
284,select,sélectionner,[],[]
285,read,lire,[],[]
286,read,lecture,[],[]
