,word,local_word,examples,local_examples
89,lettered,грамотный,[],[]
90,lettering,надпись,['gold lettering'],['золотая надпись']
91,lettering,тиснение,[],[]
92,lettering,буквенное обозначение,[],[]
93,lettering,вязь,[],[]
94,plate,пластина,"['thin metal plate', 'nail plate', 'guide plate']","['тонкие металлические пластины', 'ногтевая пластинка', 'направляющая планка']"
95,plate,плита,"['reinforced concrete plate', 'memorial plate', 'mounting plate']","['железобетонная плита', 'памятная доска', 'монтажная плата']"
96,plate,тарелка,"['paper plate', 'silver plate', 'little plates']","['бумажная тарелка', 'серебряное блюдо', 'маленькие тарелочки']"
97,plate,лист,['steel plate'],['стальной лист']
98,plate,номерной знак,[],[]
99,plate,дощечка,"['wooden plates', 'name plate']","['деревянные дощечки', 'фирменная табличка']"
100,plate,панель,['front plate'],['передняя панель']
101,plate,накладка,['decorative plates'],['декоративные накладки']
102,plate,платформа,['tectonic plate'],['тектоническая платформа']
103,plate,стяжка,[],[]
104,plate,бляха,[],[]
105,plate,толстый лист,[],[]
106,plate,листовой,[],[]
107,plate,пластинчатый,"['plate heat exchanger', 'plate material']","['пластинчатый теплообменник', 'плитный материал']"
108,plating,металлизация,[],[]
109,plating,плакировка,['shell plating'],['наружная обшивка']
110,plating,покрытие,['gold plating'],['золотое покрытие']
111,plating,золочение,[],[]
112,plating,гальваническое покрытие,[],[]
113,plating,гальванический,[],[]
114,plated,позолоченный,[],[]
115,plated,покрытый,[],[]
116,plated,металлизированный,[],[]
117,plated,накладной,[],[]
118,plated,с гальваническим покрытием,[],[]
119,plates,листовой прокат,[],[]
120,plates,обшивка,[],[]
121,treat,рассматривать,[],[]
122,treat,обращаться,"['treat animals', 'treat seriously']","['обращаться с животными', 'относиться серьезно']"
123,treat,лечить,['treating physician'],['лечащий врач']
124,treat,обрабатывать,['treated surface'],['обработанная поверхность']
125,treat,обходиться,[],[]
126,treat,угощать,[],[]
127,treat,побаловать,[],[]
128,treat,третировать,[],[]
129,treat,угощение,"['tasty treat', 'sweet treat']","['вкусное угощение', 'сладкое лакомство']"
130,treat,удовольствие,['rare treat'],['редкое удовольствие']
131,treat,обработка,[],[]
132,treats,вкусности,[],[]
133,treated,очищенный,[],[]
134,treated,рассмотренный,[],[]
135,treated,леченный,[],[]
136,treated,трактуемый,[],[]
137,treated,переработанный,[],[]
138,treated,пропитанный,[],[]
139,treated,лечащийся,[],[]
140,treating,лечение,[],[]
141,treating,рассмотрение,[],[]
142,treating,обработка,[],[]
143,treating,лечащий,[],[]
144,treating,трактующий,[],[]
145,treating,обрабатывающий,[],[]
146,treating,рассматривающий,[],[]
147,treating,обращающийся,[],[]
148,dinner,обед,"['official dinner', 'welcome dinner']","['официальный обед', 'приветственный ужин']"
149,dinner,торжественный обед,[],[]
150,dinner,обеденный,['dinner table'],['обеденный стол']
151,dinner,званый,[],[]
152,necessary,необходимый,"['absolutely necessary', 'necessary financial assistance', 'necessary spare parts', 'necessary medical care', 'take necessary measures', 'make necessary changes', 'draw the necessary conclusions', 'necessary source of energy', 'collect the necessary information', 'necessary measurements', 'necessary components']","['абсолютно необходимый', 'необходимая финансовая помощь', 'необходимые запасные части', 'необходимая медицинская помощь', 'принимать необходимые меры', 'вносить необходимые изменения', 'сделать необходимые выводы', 'необходимый источник энергии', 'собирать необходимую информацию', 'нужные замеры', 'обязательные компоненты']"
153,necessary,неизбежный,['necessary evil'],['неизбежное зло']
154,necessary,надобный,[],[]
155,necessary,требуемый,[],[]
156,necessary,надо,[],[]
157,necessary,надобность,[],[]
158,go,идти,"['go right ahead', 'go south', 'go barefoot', 'go by train', 'go ashore']","['идти прямо вперед', 'пойти на юг', 'ходить босиком', 'поехать поездом', 'сходить на берег']"
159,go,проходить,"['go through walls', 'go well']","['проходить сквозь стены', 'пройти успешно']"
160,go,ехать,"['go anywhere', 'go everywhere']","['ехать никуда', 'ездить везде']"
161,go,отправиться,"['go on leave', 'go quietly']","['уходить в отпуск', 'уйти спокойно']"
162,go,перейти,[],[]
163,go,происходить,[],[]
164,GOS,ГСН,[],[]
165,gone,пропащий,[],[]
166,gone,ушедший,[],[]
167,gone,ходивший,[],[]
168,gone,пропавший,[],[]
169,gone,отправившийся,[],[]
170,gone,пройденный,[],[]
171,going,отъезд,[],[]
172,going,движение,[],[]
173,going,поездка,[],[]
174,going,уход,[],[]
175,going,хождение,[],[]
176,going,прохождение,[],[]
177,going,продвижение,[],[]
178,going,идущий,[],[]
179,going,происходящий,[],[]
180,going,отправлявшийся,[],[]
181,going,собирающийся,[],[]
182,going,выходящий,[],[]
183,going,выходивший,[],[]
184,going,поступающий,[],[]
185,going,выезжающий,[],[]
186,going,ходивший,[],[]
187,going,намеренный,[],[]
188,secret,секрет,"['dirty little secret', 'commercial secret']","['маленький грязный секрет', 'коммерческая тайна']"
189,secret,тайный,"['secret ballot vote', 'secret police agent', 'secret revolutionary society', 'secret bank account', 'shared secret key', 'new secret weapon', 'secret military base', 'secret charm', 'secret doctrine', 'secret corners']","['тайное голосование', 'агент тайной полиции', 'тайное революционное общество', 'секретный банковский счет', 'общий секретный ключ', 'новое секретное оружие', 'секретная военная база', 'таинственное очарование', 'сокровенное учение', 'потаенные уголки']"
190,secret,потайной,['secret passage'],['потайной ход']
191,secret,скрытный,[],[]
192,secret,негласный,['secret surveillance'],['негласный надзор']
193,secret,закулисный,['secret game'],['закулисная игра']
194,secret,конспиративный,['secret apartment'],['конспиративная квартира']
195,secret,засекреченный,[],[]
196,secret,скрытый,[],[]
197,secret,закрытый,[],[]
198,secret,затаенный,[],[]
199,secret,тайно,[],[]
200,secret,в секрете,[],[]
201,secrets,секреты мастерства,[],[]
202,secret,секрет,"['dirty little secret', 'commercial secret']","['маленький грязный секрет', 'коммерческая тайна']"
203,secret,тайный,"['secret ballot vote', 'secret police agent', 'secret revolutionary society', 'secret bank account', 'shared secret key', 'new secret weapon', 'secret military base', 'secret charm', 'secret doctrine', 'secret corners']","['тайное голосование', 'агент тайной полиции', 'тайное революционное общество', 'секретный банковский счет', 'общий секретный ключ', 'новое секретное оружие', 'секретная военная база', 'таинственное очарование', 'сокровенное учение', 'потаенные уголки']"
204,secret,потайной,['secret passage'],['потайной ход']
205,secret,скрытный,[],[]
206,secret,негласный,['secret surveillance'],['негласный надзор']
207,secret,закулисный,['secret game'],['закулисная игра']
208,secret,конспиративный,['secret apartment'],['конспиративная квартира']
209,secret,засекреченный,[],[]
210,secret,скрытый,[],[]
211,secret,закрытый,[],[]
212,secret,затаенный,[],[]
213,secret,тайно,[],[]
214,secret,в секрете,[],[]
215,table,таблица,"['file allocation table', 'local temporary table']","['таблица размещения файлов', 'локальная временная таблица']"
216,table,стол,"['negotiating table', 'dining room table', 'table working surface', 'round work table', 'universal operating table', 'rotary indexing table', 'night table']","['стол переговоров', 'обеденный стол', 'рабочая поверхность стола', 'круглый стол', 'универсальный операционный стол', 'поворотный стол', 'ночной столик']"
217,table,скрижаль,['tables of testimony'],['скрижали откровения']
218,table,расписание,[],[]
219,table,табель,['table of ranks'],['табель о рангах']
220,table,столовая,[],[]
221,table,табличка,['rock table'],['каменная табличка']
222,table,настольный,[],[]
223,table,табличный,['table space'],['табличное пространство']
224,table,застольный,[],[]
225,table,на стол,[],[]
226,create,создавать,"['often create', 'create favorable conditions', 'create additional problems', 'create beauty', 'newly created position', 'create shortcut', 'create the universe']","['часто создавать', 'создавать благоприятные условия', 'создавать дополнительных проблем', 'творить красоту', 'вновь созданная должность', 'создать ярлык', 'сотворить вселенную']"
227,create,порождать,"['create fear', 'create demand', 'create an order']","['порождать страх', 'формировать спрос', 'сформировать заказ']"
228,create,вызывать,['create trust'],['вызывать доверие']
229,create,производить,['create the impression'],['производить впечатление']
230,create,разработать,['create a plan'],['разработать план']
231,create,образовать,['create connections'],['образовать связи']
232,creating,создание,[],[]
233,creating,создающий,[],[]
234,creating,творящий,[],[]
235,created,создан,[],[]
236,created,создаваемый,[],[]
237,created,создававшийся,[],[]
238,created,создавшийся,[],[]
239,created,разработанный,[],[]
240,created,создавший,[],[]
241,created,порожденный,[],[]
242,warm,теплый,"['warm weather', 'warm air mass', 'warm summer evening', 'warm salt water', 'warm sunny day', 'warm apple pie', 'warm subtropical climate', 'warm yellow light', 'receive a warm welcome', 'very warm', 'warm country', 'warm reception']","['теплая погода', 'теплая воздушная масса', 'теплый летний вечер', 'теплая соленая вода', 'теплый солнечный день', 'теплый яблочный пирог', 'теплый субтропический климат', 'теплый желтый свет', 'получать теплый прием', 'очень теплый', 'жаркая страна', 'горячий прием']"
243,warm,сердечный,['warm congratulations'],['сердечные поздравления']
244,warm,согревать,"['warm the soul', 'warmed oil']","['греть душу', 'подогретое масло']"
245,warm,погреться,[],[]
246,warm,утеплить,[],[]
247,warm,тепло,[],[]
248,warm,разминка,[],[]
249,warmest,самый теплый,[],[]
250,warmest,теплейший,[],[]
251,warmed,согретый,[],[]
252,warmed,утепленный,[],[]
253,warmer,грелка,[],[]
254,warmer,утеплитель,[],[]
255,warming,согревающий,[],[]
256,warming,нагрев,['gradual warming'],['постепенное нагревание']
257,warming,потепление,['global climate warming'],['глобальное потепление климата']
258,warming,утепление,['house warming'],['утепление дома']
259,warming,новоселье,[],[]
260,warming,отогревание,[],[]
261,America,Америка,[],[]
262,America,Америка,[],[]
263,nobody,никто,[],[]
264,nobody,некого,[],[]
265,nobody,ничей,[],[]
266,nobody,ничтожество,[],[]
267,entire,целый,"['entire function', 'entire star system', 'entire city block', 'entire new world', 'entire generation of people', 'entire life cycle']","['целая функция', 'целая звездная система', 'целый городской квартал', 'целый новый мир', 'целое поколение людей', 'полный жизненный цикл']"
268,entire,целостный,['entire organism'],['целостный организм']
269,entire,весь,[],[]
270,entire,целиком,[],[]
271,entire,целый,"['entire function', 'entire star system', 'entire city block', 'entire new world', 'entire generation of people', 'entire life cycle']","['целая функция', 'целая звездная система', 'целый городской квартал', 'целый новый мир', 'целое поколение людей', 'полный жизненный цикл']"
272,entire,целостный,['entire organism'],['целостный организм']
273,entire,весь,[],[]
274,entire,целиком,[],[]
275,thousand,тыс.,[],[]
276,thousand,тысячелетие,[],[]
277,thousand,множество,[],[]
278,thousand,тысяча долларов,[],[]
279,thousand,тысяча,[],[]
280,thousand,тысячный,[],[]
281,thousands,тысячи,[],[]
282,Belgium,Бельгия,[],[]
283,anything,что угодно,[],[]
284,anything,ничего,[],[]
285,anything,все,[],[]
286,background,фон,"['background color', 'natural radiation background', 'dark blue background', 'text on white background']","['цвет фона', 'естественный радиационный фон', 'синий фон', 'текст на белом фоне']"
287,background,предпосылка,"['genetic background', 'political background', 'conceptual background']","['генетическая предпосылка', 'политическая подоплека', 'концептуальная основа']"
288,background,происхождение,['ethnic background'],['этническое происхождение']
289,background,подготовка,['scientific background'],['научная подготовка']
290,background,история,"['background of the conflict', 'professional background']","['предыстория конфликта', 'профессиональная биография']"
291,background,сведения,[],[]
292,background,фоновый режим,[],[]
293,background,опыт,['diverse background'],['разнообразный опыт']
294,background,справочная информация,[],[]
295,background,история вопроса,[],[]
296,background,прошлое,['rich historical background'],['богатое историческое прошлое']
297,background,образование,[],[]
298,background,корень,[],[]
299,background,исходная информация,[],[]
300,background,контекст,[],[]
301,background,общие сведения,[],[]
302,background,исток,[],[]
303,background,фоновое изображение,[],[]
304,background,фоновая,[],[]
305,background,фоновый,"['background noise level', 'soft background music', 'background data']","['уровень фонового шума', 'легкая фоновая музыка', 'исходные данные']"
306,background,справочный,['background document'],['справочный документ']
307,background,второстепенный,[],[]
308,background,фон,"['background color', 'natural radiation background', 'dark blue background', 'text on white background']","['цвет фона', 'естественный радиационный фон', 'синий фон', 'текст на белом фоне']"
309,background,предпосылка,"['genetic background', 'political background', 'conceptual background']","['генетическая предпосылка', 'политическая подоплека', 'концептуальная основа']"
310,background,происхождение,['ethnic background'],['этническое происхождение']
311,background,подготовка,['scientific background'],['научная подготовка']
312,background,история,"['background of the conflict', 'professional background']","['предыстория конфликта', 'профессиональная биография']"
313,background,сведения,[],[]
314,background,фоновый режим,[],[]
315,background,опыт,['diverse background'],['разнообразный опыт']
316,background,справочная информация,[],[]
317,background,история вопроса,[],[]
318,background,прошлое,['rich historical background'],['богатое историческое прошлое']
319,background,образование,[],[]
320,background,корень,[],[]
321,background,исходная информация,[],[]
322,background,контекст,[],[]
323,background,общие сведения,[],[]
324,background,исток,[],[]
325,background,фоновое изображение,[],[]
326,background,фоновая,[],[]
327,background,фоновый,"['background noise level', 'soft background music', 'background data']","['уровень фонового шума', 'легкая фоновая музыка', 'исходные данные']"
328,background,справочный,['background document'],['справочный документ']
329,background,второстепенный,[],[]
330,child,ребенок,"['mental disorders in children', 'child with cerebral palsy', 'children from rural areas', 'children with chronic illnesses']","['психические расстройства у детей', 'ребенок с церебральным параличом', 'дети из сельской местности', 'дети с хроническими заболеваниями']"
331,child,дитя,['newborn child'],['новорожденное дитя']
332,child,детище,[],[]
333,child,сын,[],[]
334,child,потомок,['children of abraham'],['потомки авраама']
335,child,чадо,['spiritual child'],['духовное чадо']
336,child,детский,"[""children's home"", 'forced child labor', 'possessing child pornography', 'swimming pool for children', 'child safety seat']","['детский дом', 'принудительный детский труд', 'хранение детской порнографии', 'детский бассейн', 'детское кресло']"
337,child,дочерний,['child node'],['дочерний узел']
338,child,несовершеннолетний,[],[]
339,children,дети,[],[]
340,children,детский дом,[],[]
341,childhood,детство,"['happy childhood', 'early childhood education', 'friends of his childhood']","['счастливое детство', 'образование в раннем детстве', 'друзья детства']"
342,childhood,детский,['childhood dream'],['детская мечта']
343,childhood,детство,"['happy childhood', 'early childhood education', 'friends of his childhood']","['счастливое детство', 'образование в раннем детстве', 'друзья детства']"
344,childhood,детский,['childhood dream'],['детская мечта']
345,dependable,надежный,['dependable source'],['надежный источник']
346,dependable,зависимый,[],[]
347,dependable,заслуживающий доверия,[],[]
348,dependable,зависящий,[],[]
349,dependable,надежный,['dependable source'],['надежный источник']
350,dependable,зависимый,[],[]
351,dependable,заслуживающий доверия,[],[]
352,dependable,зависящий,[],[]
353,everything,все,[],[]
354,everything,что угодно,[],[]
355,everything,все,[],[]
356,everything,что угодно,[],[]
357,grandchild,внук,['young grandchildren'],['маленькие внуки']
358,grandchild,внук,['young grandchildren'],['маленькие внуки']
359,ketchup,кетчуп,['tomato ketchup'],['томатный кетчуп']
360,point,точка,"['dew point temperature', 'upper dead point', 'zero point energy', 'new reference point', 'isolated singular point', 'ideal starting point', 'good entry point', 'basis point', 'tipping point']","['температура точки росы', 'верхняя мертвая точка', 'энергия нулевой точки', 'новая точка отсчета', 'изолированная особая точка', 'идеальная отправная точка', 'хорошая отправная точка', 'базисный пункт', 'переломный момент']"
361,point,очко,"['bonus point', 'rating point']","['бонусное очко', 'рейтинговый балл']"
362,point,место,['weak point'],['слабое место']
363,point,вопрос,['sore point'],['больной вопрос']
364,point,пойнт,[],[]
365,point,смысл,['be no point'],['нет никакого смысла']
366,point,этап,['completion point'],['этап завершения']
367,point,точка зрения,[],[]
368,point,указывать,['pointing device'],['указывающее устройство']
369,point,дело,[],[]
370,point,отмечать,[],[]
371,point,показать,[],[]
372,point,подчеркивать,[],[]
373,point,навести,[],[]
374,point,точечный,['point light source'],['точечный источник света']
375,pointing,указывающий,[],[]
376,pointing,указание,[],[]
377,pointing,наведение,[],[]
378,pointing,расшивка,[],[]
379,pointed,заостренный,[],[]
380,pointed,нацеленный,[],[]
381,pointed,указанный,[],[]
382,pointed,подчеркнутый,[],[]
383,pointed,наведенный,[],[]
384,pointed,заострившийся,[],[]
385,pointed,остроконечный,[],[]
386,pointed,острый,[],[]
387,pointed,резкий,[],[]
388,pointed,точечный,[],[]
389,point,точка,"['dew point temperature', 'upper dead point', 'zero point energy', 'new reference point', 'isolated singular point', 'ideal starting point', 'good entry point', 'basis point', 'tipping point']","['температура точки росы', 'верхняя мертвая точка', 'энергия нулевой точки', 'новая точка отсчета', 'изолированная особая точка', 'идеальная отправная точка', 'хорошая отправная точка', 'базисный пункт', 'переломный момент']"
390,point,очко,"['bonus point', 'rating point']","['бонусное очко', 'рейтинговый балл']"
391,point,место,['weak point'],['слабое место']
392,point,вопрос,['sore point'],['больной вопрос']
393,point,пойнт,[],[]
394,point,смысл,['be no point'],['нет никакого смысла']
395,point,этап,['completion point'],['этап завершения']
396,point,точка зрения,[],[]
397,point,указывать,['pointing device'],['указывающее устройство']
398,point,дело,[],[]
399,point,отмечать,[],[]
400,point,показать,[],[]
401,point,подчеркивать,[],[]
402,point,навести,[],[]
403,point,точечный,['point light source'],['точечный источник света']
404,strength,сила,"['inner strength', 'great physical strength', 'relative strength index', 'strength of heart contractions', 'strength of human spirit', 'military strength']","['внутренняя сила', 'большая физическая сила', 'индекс относительной силы', 'сила сердечных сокращений', 'сила человеческого духа', 'военная мощь']"
405,strength,прочность,"['creep rupture strength', 'have sufficient strength', 'mental strength', 'strength of materials', 'cryptographic strength']","['длительная прочность', 'иметь достаточную прочность', 'психологическая устойчивость', 'сопротивление материалов', 'криптографическая стойкость']"
406,strength,напряженность,['electric field strength'],['напряженность электрического поля']
407,strength,крепость,['strength of egypt'],['крепость египта']
408,strength,численность,['total strength'],['общая численность']
409,strength,достоинство,[],[]
410,strength,мощность,['maximum strength'],['максимальная мощность']
411,strength,сильная сторона,[],[]
412,strength,усилие,[],[]
413,strength,силовой,"['strength function', 'strength property']","['силовая функция', 'прочностная характеристика']"
414,strength,прочный,[],[]
415,star,звезда,"['large red star', 'white dwarf star', 'light of distant stars', 'lone star state', 'wear a yellow star', 'star of main sequence', 'tiny star']","['большая красная звезда', 'белая карликовая звезда', 'свет далеких звезд', 'штат одинокой звезды', 'носить желтую звезду', 'звезда главной последовательности', 'крошечная звездочка']"
416,star,светило,['world stars'],['мировые светила']
417,star,кинозвезда,[],[]
418,star,стар,[],[]
419,star,главные роли,[],[]
420,star,дива,[],[]
421,star,звездный,"['star wars', 'double star system']","['звездные войны', 'двойная звездная система']"
422,star,сниматься,[],[]
423,star,играть главные роли,[],[]
424,star,звезда,"['large red star', 'white dwarf star', 'light of distant stars', 'lone star state', 'wear a yellow star', 'star of main sequence', 'tiny star']","['большая красная звезда', 'белая карликовая звезда', 'свет далеких звезд', 'штат одинокой звезды', 'носить желтую звезду', 'звезда главной последовательности', 'крошечная звездочка']"
425,star,светило,['world stars'],['мировые светила']
426,star,кинозвезда,[],[]
427,star,стар,[],[]
428,star,главные роли,[],[]
429,star,дива,[],[]
430,star,звездный,"['star wars', 'double star system']","['звездные войны', 'двойная звездная система']"
431,star,сниматься,[],[]
432,star,играть главные роли,[],[]
433,starred,усеянный звездами,[],[]
434,starred,усеянный,[],[]
435,starring,в главной роли,[],[]
436,starring,снявшийся,[],[]
437,starring,звездный,[],[]
438,starring,исполнитель главной роли,[],[]
439,stars,звездочный,[],[]
440,thing,вещь,"['order of things', 'say such things', 'mean different things', 'most important thing', 'buy new things', 'look at old things', 'tricky thing']","['порядок вещей', 'говорить такие вещи', 'означать разные вещи', 'важная вещь', 'покупать новые вещи', 'взгляд на старые вещи', 'хитрая штука']"
441,thing,дело,"['glorious things', 'similar thing']","['славные дела', 'аналогичная ситуация']"
442,thing,предмет,['dangerous thing'],['опасный предмет']
443,thing,событие,"['terrible thing', 'transitory thing']","['ужасное событие', 'преходящее явление']"
444,thing,существо,"['other living thing', 'creeping thing']","['живое существо', 'ползучая тварь']"
445,thing,штучка,"['fashionable thing', 'damn thing', 'small thing']","['модная штучка', 'чертова штуковина', 'маленькая вещица']"
446,thing,поступок,['do bad things'],['совершать плохие поступки']
447,thing,задача,[],[]
448,thing,что-то,[],[]
449,coincide,совпадать,[],[]
450,coincide,совмещаться,[],[]
451,coinciding,совпадающий,[],[]
452,coinciding,совпадение,[],[]
453,coincidental,случайный,['coincidental events'],['случайные события']
454,coincidental,совпадающий,[],[]
455,coincidental,случайное совпадение,[],[]
456,dance,танец,['dance of death'],['пляска смерти']
457,dance,бал,[],[]
458,dance,танцевальная музыка,[],[]
459,dance,танцевальный вечер,[],[]
460,dance,танцевальное искусство,[],[]
461,dance,танцулька,[],[]
462,dance,хореография,[],[]
463,dance,танцевать,['dance the waltz'],['танцевать вальс']
464,dance,приплясывать,[],[]
465,dance,хореографический,"['popular dance music', 'new dance style']","['популярная танцевальная музыка', 'новый танцевальный стиль']"
466,dance,плясовой,[],[]
467,dancing,танцы,[],[]
468,dancing,пляска,[],[]
469,dancing,танцпол,[],[]
470,dancing,танцевание,[],[]
471,dancing,танцевальный,['dancing party'],['танцевальный вечер']
472,dancing,танцующий,[],[]
473,dancing,приплясывающий,[],[]
474,dances,бальные танцы,[],[]
475,countryside,сельская местность,"['beautiful countryside', 'development of the countryside']","['красивые деревни', 'развитие села']"
476,countryside,природа,[],[]
477,countryside,пригород,[],[]
478,countryside,сельские районы,[],[]
479,countryside,загородная местность,[],[]
480,countryside,сельский ландшафт,[],[]
481,countryside,сельский,"['countryside life', 'countryside village']","['сельская жизнь', 'загородный поселок']"
482,break,ломать,"['broken line', 'break the resistance', 'broken leg']","['ломанная линия', 'сломить сопротивление', 'сломанная нога']"
483,break,нарушать,"['break the rules', 'spontaneously broken symmetry']","['нарушать правила', 'спонтанно нарушенная симметрия']"
484,break,разбивать,"['break hearts', 'break a bottle']","['разбивать сердца', 'разбить бутылку']"
485,break,разорвать,['broken chain'],['разорванная цепь']
486,break,прорваться,[],[]
487,break,разрушить,[],[]
488,break,вырваться,['break forth'],['вырваться наружу']
489,break,разбиться,[],[]
490,break,разразиться,[],[]
491,break,пробить,[],[]
492,break,преодолеть,[],[]
493,break,отколоться,[],[]
494,break,вырывать,[],[]
495,break,преломлять,[],[]
496,break,перерыв,['top break'],['верхний брейк']
497,break,разрыв,['page break'],['разрыв страницы']
498,break,пролом,['big break'],['большой пролом']
499,break,каникулы,[],[]
500,break,передышка,[],[]
501,breaks,щебень,[],[]
502,broke,разоренный,[],[]
503,broke,разорившийся,[],[]
504,broke,разориться,[],[]
505,broke,ворваться,[],[]
506,broke,бедный,[],[]
507,broke,без гроша,[],[]
508,breaking,разрыв,[],[]
509,breaking,нарушение,[],[]
510,breaking,разлом,[],[]
511,breaking,взлом,[],[]
512,breaking,разбиение,[],[]
513,breaking,преломление,['breaking bread'],['преломление хлеба']
514,breaking,торможение,[],[]
515,breaking,разрывный,[],[]
516,breaking,прорывной,['breaking projects'],['прорывных проектов']
517,breaking,нарушающий,[],[]
518,breaking,отключающий,[],[]
519,breaking,разрушающий,[],[]
520,breaking,ломающий,[],[]
521,breaking,ломающийся,[],[]
522,breaking,распадающийся,[],[]
523,broken,нарушиться,[],[]
524,broken,сломанный,[],[]
525,broken,нарушенный,[],[]
526,broken,сокрушенный,[],[]
527,broken,разрушенный,[],[]
528,broken,разорванный,[],[]
529,broken,битый,[],[]
530,broken,прерванный,[],[]
531,broken,взломанный,[],[]
