,word,local_word,examples,local_examples
116,international,international,"['international covenant', 'international monetary fund', 'international olympic committee', 'international finance corporation', 'international civil aviation', 'international economic relations', 'international polar year', 'international armed conflict', 'international red cross', 'international duty']","['pacte international', 'fonds monétaire international', 'comité international olympique', 'société financière internationale', ""de l'aviation civile internationale"", 'les relations économiques internationales', 'Année polaire internationale', 'conflits armés internationaux', 'international de la croix-rouge', 'devoir international']"
117,international,l'Internationale,[],[]
118,parent,parent,['love for his parents'],"[""l'amour pour ses parents""]"
119,parent,ancêtre,[],[]
120,parent,père,[],[]
121,parent,élément parent,[],[]
122,parent,mère,[],[]
123,parent,parental,"['parent element', 'ultimate parent company']","['élément parent', 'la société mère ultime']"
124,parent,initial,['parent compound'],['le composé parent']
125,parent,supérieur,['parent body'],['corps de parent']
126,parent,l'un des parents,[],[]
127,ocean,océan,"['world ocean', 'ocean surface temperature', 'deep blue ocean', 'great western ocean', 'turquoise ocean']","[""l'océan mondial"", ""la température de surface de l'océan"", ""bleu profond de l'océan"", 'grand océan occidental', ""turquoise de l'océan""]"
128,ocean,le fond de l'océan,[],[]
129,ocean,océanique,"['fresh ocean air', 'luxury ocean liner', 'warm ocean current', 'ocean basin', 'ocean carrier']","[""air frais de l'océan"", 'paquebot de luxe océan', 'courant océanique chaud', ""bassin de l'océan"", 'transporteur maritime']"
130,coincidental,aléatoire,['coincidental events'],['la coïncidence des événements']
131,coincidental,coïncident,[],[]
132,coincidental,coïncidence,[],[]
133,buzzer,sirène,"['final buzzer', 'buzzer sound']","['signal sonore final', 'signal sonore']"
134,buzzer,appel,['alarm buzzer'],"[""le buzzer d'alarme""]"
135,buzzer,pouet,[],[]
136,buzzer,buzzer,[],[]
137,dynamite,dynamite,[],[]
138,dynamite,vérificateur de dynamite,[],[]
139,dynamite,de dynamite,['dynamite bomb'],['bombe de dynamite']
140,dynamite,explosif,[],[]
141,buy,acheter,"['buy glasses', 'buy lottery tickets', 'buy new clothes', 'buy property', 'buy souvenirs', 'buy goods', 'buy the company', 'buy the equipment', 'buy dollars']","['acheter des lunettes', 'acheter des billets de loterie', 'acheter de nouveaux vêtements', 'acheter une propriété', 'acheter des souvenirs', 'acheter des marchandises', 'acheter la société', ""acheter de l'équipement"", 'acheter des dollars']"
142,buy,vendre,[],[]
143,buy,acheter,['buy gifts'],['acheter des cadeaux']
144,buy,soudoyer,[],[]
145,buy,achat,['buying experience'],"[""expérience d'achat""]"
146,peremptory,impératif,"['peremptory rule', 'peremptory tone']","['la règle impérative', 'le ton péremptoire']"
147,peremptory,péremptoire,[],[]
148,member,membre,"['member of congress', 'flight crew member', 'full fledged member', 'stock exchange member', 'members of nongovernmental organizations', 'member of civil society', 'foreign honorary member', 'local community members', 'expedition member']","['les membres du congrès', ""membre d'équipage de conduite"", 'à part entière, membre', 'la bourse de membre', ""membres d'organisations non gouvernementales"", 'membre de la société civile', 'membre honoraire étranger', 'les membres de la communauté', 'expédition membre']"
149,member,représentant,['members of ethnic minorities'],['membres de minorités ethniques']
150,member,élément,['calculated member'],['membre calculé']
151,member,député,[],[]
152,member,membre de l'organisation,[],[]
153,member,de membre,[],[]
154,childhood,enfance,"['happy childhood', 'early childhood education', 'friends of his childhood']","['enfance heureuse', 'éducation de la petite enfance', 'les amis de son enfance']"
155,childhood,infantile,['childhood dream'],"[""rêve d'enfance""]"
156,go,aller,"['go right ahead', 'go south', 'go barefoot', 'go by train', 'go ashore']","['aller droit devant', 'allez vers le sud', 'marcher pieds nus', 'aller par le train', 'aller à terre']"
157,go,passer par,"['go through walls', 'go well']","['aller à travers les murs', 'aller bien']"
158,go,aller,"['go anywhere', 'go everywhere']","[""aller n'importe où"", 'aller partout']"
159,go,aller,"['go on leave', 'go quietly']","['aller en congé', 'aller tranquillement']"
160,go,passer,[],[]
161,go,survenir,[],[]
162,plate,plaque,"['thin metal plate', 'nail plate', 'guide plate']","['plaque de métal mince', ""plaque de l'ongle"", 'plaque de guidage']"
163,plate,cuisinière,"['reinforced concrete plate', 'memorial plate', 'mounting plate']","['en béton armé de la plaque', 'mémorial de la plaque', 'plaque de montage']"
164,plate,assiette,"['paper plate', 'silver plate', 'little plates']","['assiette en papier', ""plaque d'argent"", 'petites plaques']"
165,plate,feuille,['steel plate'],"[""plaque d'acier""]"
166,plate,plaque d'immatriculation,[],[]
167,plate,planchette,"['wooden plates', 'name plate']","['plaques en bois', 'la plaque de nom']"
168,plate,panneau,['front plate'],['plaque avant']
169,plate,couvre-joint,['decorative plates'],['plaques décoratives']
170,plate,plate-forme,['tectonic plate'],['la plaque tectonique']
171,plate,chape,[],[]
172,plate,badge,[],[]
173,plate,tôle forte,[],[]
174,plate,en feuilles,[],[]
175,plate,lamelleux,"['plate heat exchanger', 'plate material']","['échangeur de chaleur à plaques', 'matériau de la plaque']"
176,fish,poisson,"['fresh water fish', 'large predatory fish', 'deep sea fish', 'length of this fish', 'tropical fish', 'golden fish']","[""poissons d'eau douce"", 'gros poissons prédateurs', ""poissons d'eaux profondes"", 'longueur de ce poisson', 'poissons tropicaux', ""le poisson d'or""]"
177,fish,Fish,[],[]
178,fish,de poisson,"['fish dish', 'local fish market', 'fish liver oil']","['plat de poisson', 'marché au poisson', 'huile de foie de poisson']"
179,fish,pêcher,[],[]
180,fish,pêche,[],[]
181,fish,soutirer,[],[]
182,stand,être,"['stand around', 'stand on end', 'stand on tiptoe']","['debout autour', 'debout sur la fin', 'debout sur la pointe des pieds']"
183,stand,résister,['stand alone'],['autonome']
184,stand,résister,['stand the test'],"[""résister à l'épreuve""]"
185,stand,défendre,['stand for freedom'],['défendons la liberté']
186,stand,prendre la parole,[],[]
187,stand,arrêter,[],[]
188,stand,comparaître,[],[]
189,stand,rester,[],[]
190,stand,se figer,[],[]
191,stand,stand,['exhibition stand'],"[""stand d'exposition""]"
192,stand,socle,"['printer stand', 'floor stand']","[""support de l'imprimante"", 'pied de sol']"
193,stand,position,['civic stand'],['position civile']
194,stand,tribune,['government stand'],['le gouvernement stand']
195,precedent,précédent,['historical precedent'],['précédent historique']
196,precedent,précédent,[],[]
197,precedent,faisant jurisprudence,['precedent case'],['précédent cas']
198,precedent,antérieur,[],[]
199,issue,question,"['key issue', ""women's issue"", 'foreign policy issue', 'issue of death penalty', 'national security issue', 'human rights issue', 'important global issue', 'sensitive issue', 'priority issue']","['question clé', 'les femmes', 'question de politique étrangère', 'question de la peine de mort', 'question de sécurité nationale', 'question de droits humains', 'enjeu planétaire', 'sensible à la question', 'question prioritaire']"
200,issue,édition,['special issue'],['numéro spécial']
201,issue,délivrance,['place of issue'],['lieu de délivrance']
202,issue,chambre,"[""today's issue""]","[""l'édition d'aujourd'hui""]"
203,issue,écoulement,[],[]
204,issue,émission,[],[]
205,issue,délivrer,['issue certificates'],['délivrer des certificats']
206,issue,produire,"['issue shares', 'issued share capital']","[""d'émettre des actions"", 'le capital-actions émis']"
207,issue,publier,"['issue orders', 'issue a decree', 'issue a report']","[""ordonnances d'émission"", 'un décret', 'un rapport']"
208,issue,décorer,[],[]
209,issue,émissif,[],[]
210,thousand,mille,[],[]
211,thousand,millénaire,[],[]
212,thousand,multitude,[],[]
213,thousand,mille dollars,[],[]
214,thousand,millier,[],[]
215,thousand,millième,[],[]
216,pen,poignée,"['ballpoint pen', 'ball point pen', 'light pen']","['stylo à bille', 'stylo à bille', 'stylo lumière']"
217,pen,reisfeder,[],[]
218,pen,feutre,[],[]
219,pen,enclos,['sheep pen'],['enclos à moutons']
220,pen,Pérou,[],[]
221,pen,mousse,[],[]
222,pen,plumier,[],[]
223,pen,photostyle,[],[]
224,pen,écrire,[],[]
225,pen,plume,['pen tablet'],['la tablette à stylet']
226,pasta,pâte,['type of pasta'],['type de pâtes']
227,pasta,plats de pâtes,[],[]
228,hot,chaud,"['hot spot', 'hot water supply', 'hot plastic deformation', 'hot green tea', 'natural hot spring', 'hot exhaust gas', 'hot apple pie', 'long hot summer', 'hot towel', 'hot desert']","['hot spot', ""l'alimentation en eau chaude"", 'déformation plastique à chaud', 'chaud de thé vert', 'source chaude naturelle', ""des gaz d'échappement chauds"", 'tourte aux pommes chaudes', 'été long et chaud', 'la serviette chaude', 'désert chaud']"
229,hot,pointu,['hot red pepper'],['piment rouge']
230,hot,populaire,[],[]
231,hot,brûlant,['hot taste'],['goût chaud']
232,hot,chaud,[],[]
233,hot,Il fait chaud,[],[]
234,hot,C'est chaud,['hot cocoa'],['chaud cacao']
235,hot,échauffé,[],[]
236,hot,brûlant,[],[]
237,hot,chauffer,[],[]
238,that,que,[],[]
239,that,comme,[],[]
240,that,afin que,[],[]
241,that,qui,[],[]
242,that,ce,[],[]
243,that,propre,[],[]
244,that,donc,[],[]
245,that,tel,[],[]
246,be,être,"['be home', 'be the result']","['être à la maison', 'être le résultat']"
247,be,survenir,[],[]
248,be,se trouver,['be under control'],"[""d'être sous le contrôle""]"
249,be,représenter,['be an exception'],['être une exception']
250,be,résider,[],[]
251,be,aller,['be on foot'],['être sur pied']
252,be,se rapporter à,[],[]
253,be,égale,[],[]
254,but,mais,['but also'],['mais aussi']
255,but,et,[],[]
256,but,cependant,[],[]
257,but,seulement,[],[]
258,but,sauf,[],[]
259,and,et,[],[]
260,and,et aussi,[],[]
261,and,et en outre,[],[]
262,and,donc et,[],[]
263,and,avec,[],[]
264,expertise,examen,['expertise of industrial safety'],['expertise de la sécurité industrielle']
265,expertise,compétence,['functional expertise'],['expertise fonctionnelle']
266,expertise,habileté,['technological expertise'],['expertise technologique']
267,expertise,qualification,['professional expertise'],"[""des professionnels de l'expertise""]"
268,expertise,expérience,['design expertise'],['expertise en conception']
269,expertise,expertise,[],[]
270,expertise,expert,[],[]
271,expertise,professionnalisme,[],[]
272,expertise,capacités d'experts,[],[]
273,expertise,expertise,[],[]
274,expertise,expérience commerciale,[],[]
275,expertise,d'expertise,['center of expertise'],"[""centre d'expertise""]"
276,tell,raconter,['tell different stories'],['raconter des histoires différentes']
277,tell,dire,"['tell the truth', 'tell the lord']","['dire la vérité', 'dire au seigneur']"
278,tell,signaler,['tell the user'],"[""indiquer à l'utilisateur""]"
279,tell,indiquer,"['tell the time', 'tell the system']","['dire à la fois', 'dites-le système']"
280,tell,assurer,[],[]
281,tell,faire,[],[]
282,tell,souffler,[],[]
283,tell,raconter,['tell the world'],['dis à tout le monde']
284,tell,expliquer,['tell the king'],['dites-le roi']
285,tell,transmettre,['tell the president'],['dire le président']
286,tell,demander,[],[]
287,tell,partager,[],[]
288,tell,distinguer,[],[]
289,tell,se dire,[],[]
290,feel,sentir,"['feel fine', 'feel joy']","['se sentent bien', 'ressentir de la joie']"
291,feel,croire,['feel differently'],['sentir différemment']
292,feel,palper,['feel the pulse'],['sentir le pouls']
293,feel,éprouver,['feel fear'],['ressentir de la peur']
294,feel,être gêné,[],[]
295,feel,sensation,"['tactile feel', 'feel shame']","['sensation tactile', 'ressentir de la honte']"
296,news,nouvelle,"['important news', 'international news stories', 'tragic news', 'news release', 'preach the good news']","['des nouvelles importantes', 'de nouvelles internationales', 'des nouvelles tragiques', 'communiqué de presse', 'prêcher la bonne nouvelle']"
297,news,nouvelle,[],[]
298,news,News,[],[]
299,news,nouveauté,['fashion news'],['les nouvelles de la mode']
300,news,l'émission de nouvelles,[],[]
301,news,bulletin d'informations,[],[]
302,news,actualités,['online news site'],['site de nouvelles en ligne']
303,start,commencer,"['start new businesses', 'start immediately', 'start simultaneously', 'start over again', 'start treatment']","['à démarrer de nouvelles entreprises', 'commencer immédiatement', 'démarrer simultanément', 'recommencer', 'commencer le traitement']"
304,start,démarrer,"['start the service', 'start games']","['démarrer le service', 'début des jeux']"
305,start,tressaillir,[],[]
306,start,introduire,[],[]
307,start,s'occuper de,[],[]
308,start,entreprendre,[],[]
309,start,début,"['start of fiscal year', 'start of last season', 'start of his career', 'start of program execution', 'start of construction work']","[""début de l'exercice"", 'début de la saison dernière', 'début de sa carrière', ""début de l'exécution du programme"", 'début des travaux de construction']"
310,start,lancement,"['quick start', 'sequence start', 'operating system to start']","['de démarrage rapide', 'la séquence de démarrage', ""système d'exploitation à démarrer""]"
311,start,initial,"['start address', 'start bit']","['adresse de départ', 'bit de départ']"
312,intelligent,intelligent,"['intelligent dog', 'intelligent boy', 'intelligent guy', 'intelligent person']","['chien intelligent', 'garçon intelligent', 'intelligent gars', 'personne intelligente']"
313,intelligent,raisonnable,"['intelligent human being', 'intelligent life form', 'intelligent design theory']","['intelligent', 'forme de vie intelligente', 'théorie de la conception intelligente']"
314,intelligent,plein de sens,[],[]
315,intelligent,réfléchi,[],[]
316,intelligent,sot,[],[]
317,intelligent,microprocesseur,[],[]
318,intelligent,compréhensif,['intelligent student'],['élève intelligent']
319,intelligent,pensant,[],[]
320,intelligent,programmable,[],[]
321,intelligent,personnalisable,[],[]
322,intelligent,compréhensif,[],[]
323,refugee,réfugié,"['refugee camp', 'granted refugee status', 'human rights of refugees', 'political refugee']","['le camp de réfugiés de', 'le statut de réfugié', ""des droits de l'homme des réfugiés"", 'réfugié politique']"
324,refugee,réfugié,[],[]
325,refugee,fugitif,[],[]
326,refugee,bezhensky,[],[]
327,create,créer,"['often create', 'create favorable conditions', 'create additional problems', 'create beauty', 'newly created position', 'create shortcut', 'create the universe']","['souvent créer', 'créer des conditions favorables', 'créer des problèmes supplémentaires', 'créer de la beauté', 'poste nouvellement créé', 'créer un raccourci', ""créer l'univers""]"
328,create,engendrer,"['create fear', 'create demand', 'create an order']","['créer la peur', 'créer une demande', 'créer un bon de commande']"
329,create,provoquer,['create trust'],['créer la confiance']
330,create,fabriquer,['create the impression'],"[""créer l'impression""]"
331,create,développer,['create a plan'],['créer un plan de']
332,create,former,['create connections'],['créer des connexions']
333,nobody,quiconque,[],[]
334,nobody,un certain,[],[]
335,nobody,dont,[],[]
336,nobody,insignifiance,[],[]
337,word,mot,"['last word', 'old english word', 'new word in art', 'sure word of prophecy', 'part of that word', 'man of his word', 'strong word']","['dernier mot', 'le vieux mot anglais', ""nouveau mot dans l'art"", 'parole certaine de prophétie', 'une partie de ce mot', 'homme de parole', 'mot fort']"
338,word,nouvelle,[],[]
339,word,mot,[],[]
340,word,dire,[],[]
341,word,formuler,[],[]
342,word,textuel,['word processing document'],['document de traitement de texte']
343,word,verbal,['word game'],['jeu de mot']
344,genetically,génétiquement,['genetically modified organism'],['organisme génétiquement modifié']
345,genetically,génétique,[],[]
346,mug,tasse,"['beer mug', 'coffee mug']","['chope de bière', 'tasse à café']"
347,mug,minois,[],[]
348,mug,verre,[],[]
349,mug,groin,[],[]
350,mug,cancre,[],[]
351,mug,Murlo,[],[]
352,mug,baiseur,[],[]
353,mug,piller,[],[]
354,countryside,campagne,"['beautiful countryside', 'development of the countryside']","['belle campagne', 'développement de la campagne']"
355,countryside,nature,[],[]
356,countryside,banlieue,[],[]
357,countryside,zones rurales,[],[]
358,countryside,campagne,[],[]
359,countryside,paysage rural,[],[]
360,countryside,rural,"['countryside life', 'countryside village']","['campagne vie', 'village de campagne']"
361,spoon,cuillère,['tea spoon'],['cuillère à thé']
362,spoon,devon,[],[]
363,spoon,s'embrasser,[],[]
364,spoon,écoper d'une cuillère,[],[]
365,journey,voyage,"['end of his journey', 'purpose of this journey', 'spiritual journey']","['à la fin de son voyage', 'le but de ce voyage', 'voyage spirituel']"
366,journey,chemin,"['last journey', 'complete journey', 'long journey']","['dernier voyage', 'journée complète', 'long voyage']"
367,journey,vol,['return journey'],['voyage de retour']
368,journey,passage,['cost of the journey'],['coût du voyage']
369,journey,déménagement,['night journeys'],['la nuit des voyages']
370,journey,pèlerinage,[],[]
371,journey,voyager,[],[]
372,you,vous,['pleased with all of you'],['heureux avec vous tous']
373,you,tu,"['to talk to you', 'someone who loves you', 'to invite you for dinner']","['pour vous parler', ""quelqu'un qui vous aime"", 'de vous inviter pour le dîner']"
374,table,tableau,"['file allocation table', 'local temporary table']","[""tableau d'attribution des fichiers"", 'table temporaire locale']"
375,table,bureau,"['negotiating table', 'dining room table', 'table working surface', 'round work table', 'universal operating table', 'rotary indexing table', 'night table']","['table de négociation', 'table de salle à manger', 'surface de travail de la table', 'tour de table de travail', ""table d'opération universelle"", ""table d'indexation rotative"", 'table de nuit']"
376,table,table,['tables of testimony'],['tables des témoignages']
377,table,horaire,[],[]
378,table,livret scolaire,['table of ranks'],['table des rangs']
379,table,salle à manger,[],[]
380,table,panonceau,['rock table'],['rock de table']
381,table,de table,[],[]
382,table,tabulaire,['table space'],"[""l'espace de la table""]"
383,table,de table,[],[]
384,table,sur la table,[],[]
385,thing,chose,"['order of things', 'say such things', 'mean different things', 'most important thing', 'buy new things', 'look at old things', 'tricky thing']","[""l'ordre des choses"", 'dire de telles choses', 'signifier différentes choses', ""le plus important, c'"", 'acheter de nouvelles choses', 'regardons les choses anciennes', 'chose la plus délicate']"
386,thing,affaire,"['glorious things', 'similar thing']","['choses glorieuses', 'chose de similaire']"
387,thing,objet,['dangerous thing'],['quelque chose de dangereux']
388,thing,événement,"['terrible thing', 'transitory thing']","['chose terrible', 'transitoire chose']"
389,thing,créature,"['other living thing', 'creeping thing']","['autre chose de vivant', 'les reptiles']"
390,thing,truc,"['fashionable thing', 'damn thing', 'small thing']","['chose à la mode', 'putain de chose', 'petite chose']"
391,thing,acte,['do bad things'],['faire de mauvaises choses']
392,thing,tâche,[],[]
393,thing,que,[],[]
394,shampoo,shampooing,['dry shampoo'],['shampoing sec']
395,shampoo,shampoing,[],[]
396,shampoo,laver,[],[]
397,come,venir,"['come home late', 'come here', 'come yesterday']","['venu tard à la maison', 'venez ici', 'venue hier']"
398,come,venir,"['come in time', 'come specially', 'come hither', 'come unexpectedly', 'come twice']","['dans le temps', 'venu spécialement', 'viens ici', ""venir à l'improviste"", 'viennent deux fois']"
399,come,entrer,[],[]
400,come,faire son apparition,['come into existence'],"[""venir à l'existence""]"
401,come,livrant,[],[]
402,come,faire,['come exclusively'],['proviennent exclusivement']
403,come,émaner,['come directly'],['venez directement']
404,come,tomber,[],[]
405,come,Vas-y,[],[]
406,grandchild,petit-fils,['young grandchildren'],['petits-enfants']
407,point,point,"['dew point temperature', 'upper dead point', 'zero point energy', 'new reference point', 'isolated singular point', 'ideal starting point', 'good entry point', 'basis point', 'tipping point']","['température du point de rosée', 'supérieure au point mort', ""l'énergie du point zéro"", 'nouveau point de référence', 'point singulier isolé', 'point de départ idéal', ""bon point d'entrée"", ""d'un point de base"", 'point de bascule']"
408,point,lunette,"['bonus point', 'rating point']","['point de bonus', 'la cote']"
409,point,espace,['weak point'],['point faible']
410,point,question,['sore point'],['le mal de point']
411,point,point,[],[]
412,point,sens,['be no point'],['pas de point']
413,point,phase,['completion point'],"[""point d'achèvement de l'""]"
414,point,point de vue,[],[]
415,point,indiquer,['pointing device'],['dispositif de pointage']
416,point,affaire,[],[]
417,point,célébrer,[],[]
418,point,montrer,[],[]
419,point,souligner,[],[]
420,point,induire,[],[]
421,point,ponctuel,['point light source'],['source lumineuse ponctuelle']
422,lie,coucher,"['lie still', 'lie quietly']","['mensonge encore', 'se coucher tranquillement']"
423,lie,se trouver,['lie within'],"[""se trouvent à l'intérieur""]"
424,lie,mentir,['lie to people'],['mentir à des gens']
425,lie,se trouver,[],[]
426,lie,passe,[],[]
427,lie,se reposer,[],[]
428,lie,mensonge,"['lie detector test', 'little white lie', 'father of all lies', 'tell lies', 'blatant lie']","['test au détecteur de mensonge', 'petit mensonge', 'père de tous les mensonges', 'dire des mensonges', 'mensonge flagrant']"
429,lie,Liev,[],[]
430,curriculum,curriculum,[],[]
431,curriculum,cursus,[],[]
432,curriculum,programme,['history curriculum'],"[""curriculum d'histoire""]"
433,curriculum,curriculum,[],[]
434,curriculum,horaire,[],[]
435,curriculum,contenu de l'éducation,[],[]
436,tip,pointe,"['white tail tip', 'tip of her finger', 'wing tips', 'stem tip']","['blanc extrémité de la queue', 'bout de son doigt', ""les bouts d'aile"", 'tige pointe']"
437,tip,pourboire,[],[]
438,tip,fin mince,[],[]
439,tip,groupe dirigeant,"['root tips', 'tip of the triangle']","['extrémité de la racine', 'la pointe du triangle']"
440,tip,bulle,['last tip'],['dernier conseil']
441,tip,Conseil,[],[]
442,tip,extrémité,['tip of africa'],"[""pointe de l'afrique""]"
443,tip,avis,['good tip'],['bonne astuce']
444,tip,conseils utiles,[],[]
445,tip,sonde,[],[]
446,tip,SOP,[],[]
447,tip,vertex,[],[]
448,tip,incliner,[],[]
449,tip,chavirer,[],[]
450,tip,donner un pourboire,[],[]
451,tip,sur le thé,[],[]
452,entire,entier,"['entire function', 'entire star system', 'entire city block', 'entire new world', 'entire generation of people', 'entire life cycle']","['ensemble de la fonction', 'tout le système stellaire', 'bloc entier de la ville', 'tout le nouveau monde', 'toute une génération de personnes', 'ensemble du cycle de vie']"
453,entire,holistique,['entire organism'],['organisme tout entier']
454,entire,tous,[],[]
455,entire,entièrement,[],[]
456,hear,entendre,"['hear strange noises', 'hear the sermon', 'hear a whisper', 'hear a song', 'hear the answer', 'hear the report', 'hear lectures']","['entendre des bruits étranges', 'entendre le sermon', 'entendre un murmure', 'entendre une chanson', 'entendre la réponse', 'entendre le rapport', 'entendre des conférences']"
457,hear,apprendre,['hear the news'],['entendre les nouvelles']
458,hear,sonner,[],[]
459,hear,entendre,[],[]
460,hear,entendre,[],[]
461,hear,entendre,[],[]
