,word,local_word,examples,local_examples
394,plate,пластинчатый,"['plate heat exchanger', 'plate material']","['пластинчатый теплообменник', 'плитный материал']"
395,fish,рыба,"['fresh water fish', 'large predatory fish', 'deep sea fish', 'length of this fish', 'tropical fish', 'golden fish']","['пресноводная рыба', 'крупная хищная рыба', 'глубоководная рыба', 'длина этой рыбы', 'тропическая рыба', 'золотая рыбка']"
396,fish,Фиш,[],[]
397,fish,рыбный,"['fish dish', 'local fish market', 'fish liver oil']","['рыбное блюдо', 'местный рыбный рынок', 'рыбий жир']"
398,fish,ловить рыбу,[],[]
399,fish,удить,[],[]
400,fish,выудить,[],[]
401,farmer,фермер,"['local farmer', 'national farmers union', 'small scale farmers', 'dairy farmers']","['местный фермер', 'национальный союз фермеров', 'мелкие фермеры', 'молочные фермы']"
402,farmer,хуторянин,['old farmer'],['старый хуторянин']
403,farmer,откупщик,[],[]
404,farmer,сельхозпроизводитель,['large farmers'],['крупные сельхозпроизводители']
405,farmer,крестьянин,['wealthy farmer'],['зажиточный крестьянин']
406,farmer,колхозник,['young farmer'],['молодой колхозник']
407,farmer,земледелец,['sedentary farmers'],['оседлые земледельцы']
408,farmer,фармер,[],[]
409,farmer,фермерство,[],[]
410,farmer,хозяин,[],[]
411,farmer,животновод,[],[]
412,farmer,огородник,[],[]
413,farmer,хлебороб,[],[]
414,farmer,сельский хозяин,[],[]
415,farmer,единоличник,[],[]
416,farmer,фермерша,[],[]
417,farmer,фермерский,['farmers market'],['фермерский рынок']
418,stand,стоять,"['stand around', 'stand on end', 'stand on tiptoe']","['стоять вокруг', 'вставать дыбом', 'встать на цыпочки']"
419,stand,устоять,['stand alone'],['выстоять в одиночку']
420,stand,выдерживать,['stand the test'],['выдержать испытание']
421,stand,отстаивать,['stand for freedom'],['отстаивать свободу']
422,stand,выступать,[],[]
423,stand,остановиться,[],[]
424,stand,предстать,[],[]
425,stand,остаться,[],[]
426,stand,замереть,[],[]
427,stand,стенд,['exhibition stand'],['выставочный стенд']
428,stand,подставка,"['printer stand', 'floor stand']","['подставка для принтера', 'напольная стойка']"
429,stand,позиция,['civic stand'],['гражданская позиция']
430,stand,трибуна,['government stand'],['правительственная трибуна']
431,drawing,рисунок,"['drawings by old masters', 'general arrangement drawing', 'complete set of drawings', 'own drawing']","['рисунки старых мастеров', 'компоновочный чертеж', 'комплект чертежей', 'собственный эскиз']"
432,drawing,рисование,"['drawing tool', 'drawing area']","['инструмент рисования', 'область черчения']"
433,drawing,волочение,['cold drawing'],['холодное волочение']
434,drawing,розыгрыш,['big drawing'],['большой розыгрыш']
435,drawing,заимствование,"['special drawing right', 'drawing attention']","['специальное право заимствования', 'привлечение внимания']"
436,drawing,графика,['book drawing'],['книжная графика']
437,drawing,нанесение,[],[]
438,drawing,составление,[],[]
439,drawing,вытяжка,['deep drawing'],['глубокая вытяжка']
440,drawing,тираж,[],[]
441,drawing,чертежный,['drawing board'],['чертежная доска']
442,drawing,графический,['drawing object'],['графический объект']
443,drawing,рисующий,[],[]
444,drawing,привлекающий,[],[]
445,drawing,рисуемый,[],[]
446,explain,объяснять,"['explain the difference', 'explain to people', 'explain the phenomena']","['объяснять разницу', 'разъяснять людям', 'объяснить феномены']"
447,explain,раскрывать,[],[]
448,explain,изложить,['explain briefly'],['изложить вкратце']
449,explain,растолковать,[],[]
450,explain,объясниться,[],[]
451,explain,изъяснять,[],[]
452,explain,давать объяснения,[],[]
453,typhus,сыпной тиф,['abdominal typhus'],['брюшной тиф']
454,typhus,сыпняк,[],[]
455,typhus,тифозный,[],[]
456,precedent,прецедент,['historical precedent'],['исторический прецедент']
457,precedent,предыдущий,[],[]
458,precedent,прецедентный,['precedent case'],['прецедентное дело']
459,precedent,предшествующий,[],[]
460,advertisement,реклама,"['television advertisement', 'public service advertisement', 'advertisements in newspapers']","['телевизионная реклама', 'социальная реклама', 'объявления в газетах']"
461,advertisement,анонс,[],[]
462,advertisement,рекламный материал,[],[]
463,advertisement,рекламный ролик,[],[]
464,advertisement,рекламное сообщение,[],[]
465,advertisement,рекламоноситель,[],[]
466,advertisement,рекламирование,[],[]
467,advertisement,рекламный,['advertisement banner'],['рекламный баннер']
468,issue,вопрос,"['key issue', ""women's issue"", 'foreign policy issue', 'issue of death penalty', 'national security issue', 'human rights issue', 'important global issue', 'sensitive issue', 'priority issue']","['ключевой вопрос', 'женский вопрос', 'вопрос внешней политики', 'вопрос о смертной казни', 'вопрос национальной безопасности', 'проблема прав человека', 'важная глобальная проблема', 'щекотливая тема', 'приоритетная задача']"
469,issue,выпуск,['special issue'],['специальный выпуск']
470,issue,выдача,['place of issue'],['место выдачи']
471,issue,номер,"[""today's issue""]",['сегодняшний номер']
472,issue,вытекание,[],[]
473,issue,эмиссия,[],[]
474,issue,выдавать,['issue certificates'],['выдавать сертификаты']
475,issue,выпускать,"['issue shares', 'issued share capital']","['выпускать акции', 'выпущенный акционерный капитал']"
476,issue,издавать,"['issue orders', 'issue a decree', 'issue a report']","['издавать приказы', 'издать указ', 'опубликовать доклад']"
477,issue,оформить,[],[]
478,issue,эмиссионный,[],[]
479,fifty,пятьдесят,[],[]
480,fifty,полсотни,[],[]
481,fifty,пятьдесят человек,[],[]
482,fifty,полусотня,[],[]
