,bigram,chi-sq
80,"('move', 'among')",4151.786346655058
81,"('“That', '’s')",4140.554375230634
82,"('in', 'the')",4118.456071507936
83,"('sort', 'of')",4022.3238158996387
84,"('“Don', '’t')",3914.349383009093
85,"('everything', 'everything')",3832.5079721854427
86,"('seem', 'to')",3810.185036867815
87,"('better', 'than')",3734.0298824032125
88,"('worry', 'about')",3730.9692164729336
89,"('star', 'system')",3686.9992066072023
90,"('’ve', 'got')",3638.544997556417
91,"('hundred', 'thousand')",3553.238611902679
92,"('begin', 'to')",3384.8684518802183
93,"('no', 'one')",3362.671158795584
94,"('out', 'of')",3357.585490793154
95,"('good', 'night')",3347.3582413001445
96,"('he', 'say')",3337.4359802739914
97,"('Hiker', '’')",3272.0423276731926
98,"('thirty', 'second')",3256.3477625681626
99,"('“Oh', 'yes')",3227.8671007957487
100,"('more', 'than')",3117.8319109210565
101,"('say', 'Zaphod')",2925.448451984882
102,"('for', 'instance')",2859.6842515554176
103,"('won', '’t')",2848.5220341426275
104,"('shouldn', '’t')",2795.91325901109
105,"('in', 'front')",2726.7917412233533
106,"('didn’t', 'know')",2655.762628102316
107,"('“I', 'don')",2612.721295649945
108,"('read', 'my')",2596.425183751535
109,"('on', 'the')",2542.307497853499
110,"('a', 'few')",2493.7157520556134
111,"('’s', 'Guide')",2489.3176035454526
112,"('every', 'single')",2489.0821714467747
113,"('how', 'much')",2484.1106076517794
114,"('a', 'small')",2468.4529071856905
115,"('in', 'fact')",2451.129213183689
116,"('his', 'hand')",2391.470408177253
117,"('of', 'course')",2388.3599340591118
118,"('settle', 'down')",2330.598394774982
119,"('Oh', 'yes')",2310.738814651761
120,"('life', 'form')",2275.254034952208
121,"('kind', 'of')",2245.2125148696473
122,"('thank', 'you')",2228.965278288292
123,"('his', 'feet')",2217.5796468328167
124,"('us', 'house')",2204.6039451713655
125,"('my', 'poker')",2171.5955149438096
126,"('know', 'what')",2158.9748488855835
127,"('apart', 'from')",2135.7822694089723
128,"('wake', 'up')",2129.3215826960995
129,"('my', 'soul')",2119.9166085981888
130,"('slow', 'down')",2105.8424613007687
131,"('away', 'from')",2099.042571822848
132,"('sat', 'down')",2097.5427865257448
133,"('ai', 'not')",2078.8551467852385
134,"('wait', 'for')",2059.4160015697603
135,"('“I', '’ll')",2026.734053404041
136,"('I', 'think')",2003.8556964257436
137,"('Winston', ""'s"")",1949.1242467316565
138,"('he', 'have')",1944.469148623271
139,"('you', '’re')",1937.333773132399
140,"('wrong', 'with')",1924.5384254873154
141,"('’', 'Guide')",1923.9318500140319
142,"('“I', '’ve')",1884.7555175840603
143,"('a', 'little')",1860.2301052762018
144,"('the', 'same')",1856.1216654786024
145,"('able', 'to')",1832.9901108365775
146,"('the', 'Galaxy')",1808.6771436854588
147,"('some', 'kind')",1794.471886261044
148,"('few', 'second')",1792.8737292468286
149,"('“You', '’re')",1767.743052199815
150,"('front', 'of')",1745.9198520441475
151,"('go', 'to')",1742.7494133645362
152,"('so', 'much')",1737.8679732846108
153,"('life', 'today')",1714.940856802468
154,"('we', '’re')",1713.6273003575911
155,"('too', 'much')",1706.2490955643793
156,"('and', 'then')",1697.0227416026091
157,"('part', 'of')",1694.3336728765403
158,"('as', 'soon')",1673.6448897630783
159,"('soon', 'as')",1673.6448897630783
160,"('if', 'you')",1659.6603723724338
161,"('>', '16')",1652.6468427776333
162,"('with', 'a')",1646.1470773703757
163,"('he', 'add')",1634.8953163127042
164,"('realize', 'that')",1631.8503467655364
165,"('lot', 'of')",1625.7287888111018
166,"('piece', 'of')",1617.7043819720016
167,"('a', 'moment')",1604.8187777927383
168,"('into', 'the')",1581.7818050725234
169,"('cope', 'with')",1578.3155102427424
170,"('you', 'know')",1576.0286775196198
171,"('old', 'boy')",1552.1445051567423
172,"('for', 'a')",1534.4507243929245
173,"('his', 'eye')",1534.2433730927369
174,"('my', 'own')",1532.3842917236168
175,"('>', '50')",1525.6279695819233
176,"('give', 'i')",1524.8695643465562
177,"('star', 'at')",1499.8540727508953
178,"('said', 'Zaphod')",1486.1649300426675
179,"('very', 'much')",1478.2114228824735
180,"('his', 'own')",1475.8378948936222
181,"('a', 'lot')",1473.606357039995
182,"('through', 'the')",1469.6353998315585
183,"('not', 'read')",1457.3901980912387
184,"('so', 'far')",1434.6504429469412
185,"('as', 'well')",1414.6170766770297
186,"('couple', 'of')",1409.6620533359257
187,"('at', 'the')",1406.3358372200712
188,"('be', 'not')",1400.8636596083281
189,"('’ve', 'get')",1399.404051573582
190,"('his', 'mind')",1393.0693611339345
191,"('keep', 'keep')",1365.3948498149443
192,"('his', 'satchel')",1351.457397543721
193,"('didn’t', 'want')",1351.0992329413443
194,"('say', 'Marvin')",1350.2416420772831
195,"('tell', 'you')",1347.9301578478419
196,"('any', 'kind')",1313.331314066863
197,"('>', '26')",1310.4102353927874
198,"('other', 'side')",1307.48514224359
199,"('>', '11')",1298.2503602856311
200,"('she', 'say')",1295.6411708621886
201,"('can', 'see')",1289.7043081149875
202,"('stood', 'up')",1284.8704853351842
203,"('five', 'year')",1281.5533582128105
204,"('or', 'rather')",1279.5695982994428
205,"('let', 'i')",1275.9195537301437
206,"('be', 'a')",1267.885671203292
207,"('“What', '’s')",1263.60751279415
208,"('like', 'a')",1253.9769363910118
209,"('“I', 'think')",1223.4886896326607
210,"('Vogon', 'ship')",1205.9260574159787
211,"('at', 'God')",1201.5442020656237
212,"('from', 'the')",1200.9069454953674
213,"('how', 'long')",1192.4905803561728
214,"('his', 'eyes')",1191.1935488549543
215,"('go', 'away')",1183.1772336333265
216,"('that', 'tonight')",1180.0220616664567
217,"('I', 'can')",1174.328475730537
218,"('>', '18')",1169.3282962451979
219,"('all', 'right')",1160.5252642584471
220,"('I', 'don')",1149.0254019873555
221,"('>', '57')",1146.493320792792
222,"('his', 'finger')",1137.7132288559383
223,"('of', 'gold')",1136.7031561515676
224,"('go', 'mad')",1114.5525690681998
225,"('rather', 'than')",1087.175851009585
226,"('>', '46')",1083.5527774575717
227,"('my', 'father')",1075.901346687967
228,"('or', 'two')",1066.494476239558
229,"('have', 'be')",1054.2279753966839
230,"('>', '36')",1053.6449544136385
231,"('the', 'Universe')",1048.8524169719342
232,"('my', 'life')",1038.919964541361
233,"('the', 'ship')",1037.0802303171374
234,"('I', '’ve')",1036.702812525929
235,"('light', 'year')",1034.2087682176036
236,"('“You', 'mean')",1033.2361825434143
237,"('’t', 'know')",1024.1017109679826
238,"('say', 'Slartibartfast')",1020.7923289480221
239,"('“Come', 'on')",1015.107879129342
240,"(""'s"", 'wrong')",1011.5852799178688
241,"('said', 'Arthur')",1004.3486280614949
242,"('I', '’ll')",1000.6916379442691
243,"('>', '39')",999.484755578315
244,"('this', 'point')",998.7904711246921
245,"('the', 'sky')",996.6328665180567
246,"('got', 'to')",994.8485838328197
247,"('>', '01:00')",984.4744414020654
248,"('know', 'how')",981.7509496972464
249,"('be', 'able')",976.1909351700134
250,"('shut', 'up')",974.0450401027479
251,"('you', 'can')",972.2446484040015
252,"('shake', 'his')",971.7938128321397
253,"('to', 'see')",970.5370213023987
254,"('’t', 'want')",968.5956411378047
255,"('far', 'as')",945.3880992694059
256,"('the', 'whole')",941.6372517292197
257,"('>', '20')",941.4937282921162
258,"('at', 'all')",940.46683070889
259,"('first', 'time')",923.6154942364695
260,"('do', 'you')",923.3860430557381
261,"('the', 'party')",921.5494321267308
262,"('two', 'minute')",921.0750070164324
263,"('end', 'of')",918.3236263439455
264,"('one', 'of')",915.4764923691595
265,"('a', 'couple')",914.222474468269
266,"('his', 'pocket')",908.1429455815028
267,"('or', 'less')",907.281283062296
268,"('glance', 'at')",906.2834761083848
269,"('at', 'last')",904.1120938303701
270,"('angel', 'have')",902.8321298206029
271,"('use', 'to')",902.534789955736
272,"('middle', 'of')",901.7364415175955
273,"(""'s"", 'got')",899.3562195020214
274,"('I', 'be')",896.3304720170105
275,"('his', 'arm')",889.6870800423529
276,"('some', 'reason')",888.3755212646653
277,"('>', '29')",884.7218133556576
279,"('>', '49')",883.6861168779151
278,"('>', '17')",883.6861168779151
280,"('very', 'good')",883.2702489353481
281,"('across', 'the')",877.0502512384423
282,"('his', 'wife')",876.9249941120949
283,"('say', 'Trillian')",875.6568538686523
284,"('the', 'door')",874.6172186691024
285,"('side', 'of')",873.3318210573112
286,"('in', 'a')",863.3330971522654
287,"('laugh', 'at')",851.9441760692589
288,"('>', '00:09')",851.408023027565
289,"('this', 'be')",839.9934111932231
290,"('deal', 'with')",839.3576856980502
291,"('back', 'into')",835.8632502552422
292,"('the', 'other')",835.7918721708271
293,"('work', 'out')",827.0078032346006
294,"('Guide', 'to')",825.0929081657557
295,"('when', 'I')",821.194107005259
296,"('once', 'again')",817.9538605732758
297,"('come', 'back')",816.6324607305745
298,"('be', 'gonnon')",811.5706995212997
299,"('I', 'have')",811.0803061075776
300,"('ship', '’s')",808.4505691077651
301,"('you', '’ve')",804.8183508844287
302,"('people', 'who')",804.1577548514933
303,"('heart', 'of')",802.1144273847565
304,"('her', 'hair')",799.9591741870721
305,"('full', 'of')",785.8724490091832
306,"('will', 'have')",781.7723504133287
307,"('one', 'day')",781.1122214205519
308,"('three', 'year')",779.0264282477193
309,"('return', 'to')",776.7118509856407
310,"('must', 'have')",776.4525152266635
311,"('isn’t', 'it')",775.4852365143712
312,"('his', 'shoulder')",771.3692155031016
313,"('to', 'me')",765.4872846252068
314,"('of', 'paper')",756.1834726022279
315,"('a', 'bit')",753.5007118958164
316,"('my', 'head')",752.9616663252839
317,"('the', 'ground')",747.2379645382628
318,"('know', 'why')",735.8104446574683
319,"('every', 'day')",734.7626106400501
320,"('I', '')",734.3081501909963
321,"('Baby', 'you')",732.9317443397621
322,"('his', 'mouth')",722.371919544758
323,"('it', '’')",717.757896177457
324,"('this', 'time')",709.6548012384377
325,"('God', 'when')",705.9879295769234
326,"('discover', 'that')",701.7063793022821
327,"('the', 'first')",698.5424238680367
328,"('it', '’s')",698.2199130966989
329,"('so', 'many')",694.6908357802707
330,"('he', '’d')",691.9509150562202
331,"('very', 'slowly')",691.3951944084015
332,"('arrive', 'at')",678.9138313870644
333,"('Ministry', 'of')",677.5771129838995
334,"('his', 'face')",676.3795633646574
335,"('a', 'good')",670.6525352430152
336,"('>', '37')",670.0360651901
337,"('it', 'wasn')",666.1619575930564
338,"('said', 'Ford')",666.0661125070988
339,"('their', 'own')",654.6457232546591
340,"('I', 'knew')",650.657245900522
341,"('the', 'Hitch')",649.0377636659974
342,"('go', 'on')",648.3711122401268
343,"('who', 'have')",648.0370839105897
344,"('my', 'mother')",647.1914234505228
345,"('there', '’')",645.5965854942409
346,"('Summers', 'say')",642.428554206429
347,"('gonna', 'be')",642.3912415100912
348,"('will', 'probably')",640.5259320567498
349,"('the', 'middle')",631.6806444706295
350,"('very', 'very')",628.2671825920321
351,"('same', 'time')",618.1230855207808
352,"('his', 'body')",613.8338598707292
353,"('ought', 'to')",611.2344219568104
354,"('sense', 'of')",611.1509173747579
355,"('’t', 'worry')",609.216086696019
356,"('say', 'Gargravarr')",608.6203420563292
357,"('after', 'all')",604.5339808320095
358,"('they', 'be')",603.654944541326
359,"('I', 'know')",602.2576293546729
360,"('of', 'his')",599.9321317431588
361,"('a', 'while')",598.5614625849657
362,"('ly', 'on')",593.2571267345153
363,"('“Thank', 'you')",593.2509063711938
364,"('fail', 'to')",589.8908273801333
365,"('ask', 'i')",589.6769066164304
366,"('his', 'neck')",587.8840302886598
367,"('I', 'will')",587.0043304155237
368,"('pay', 'for')",578.9235632873009
369,"('one', 'laugh')",578.5515255154048
370,"('love', 'you')",577.6528647465502
371,"('his', 'throat')",577.3644497451817
372,"('pile', 'of')",577.0309224265972
373,"('not', 'merely')",577.0168319448966
374,"('in', 'his')",575.7401311567635
375,"('have', 'never')",571.8861712829687
376,"('a', 'single')",571.6826884696115
377,"('they', '’re')",570.080060433484
378,"('you', 'want')",569.5401551752689
379,"('the', 'telescreen')",565.0199666088906
380,"('as', 'though')",564.9605356513176
381,"('look', 'around')",562.6083930718338
382,"('come', 'on')",560.1711733392265
383,"('which', 'be')",559.7843268904148
384,"('his', 'nose')",559.6497974876836
385,"('pair', 'of')",555.339671527624
386,"('the', 'bridge')",554.7345358353879
387,"('by', 'the')",549.8328259067839
388,"('long', 'time')",549.7581863452808
389,"('attempt', 'to')",549.2869002687428
390,"('>', '10')",545.889782772176
391,"('top', 'of')",543.7908662433132
392,"('do', 'it')",543.4764091044435
393,"('have', 'got')",543.2971325612014
394,"('it', 'seem')",542.1620055036516
395,"('his', 'mother')",542.0055652120448
396,"('the', 'barman')",541.1158290988657
397,"('the', 'Ministry')",540.4476354707127
398,"('such', 'a')",540.2353461180738
399,"('’m', 'not')",540.0643563757167
400,"('“if', 'you')",539.3769644004597
401,"('a', 'slight')",538.9895654070085
402,"('hold', 'i')",538.7011832813727
403,"('the', 'sun')",535.3491952004383
404,"('can', 'tell')",534.8582043585783
405,"('he', 'can')",527.6685410983362
406,"('“Do', 'you')",526.8621899466091
407,"('’re', 'go')",524.6230922989067
408,"('as', 'he')",521.1992963714516
409,"('we', 'be')",520.7657539582646
410,"('if', 'it')",520.0945640877508
411,"('any', 'other')",516.4185387932303
412,"('two', 'year')",514.6470407088524
413,"('its', 'own')",513.643221713838
414,"('or', 'three')",511.72389608475254
415,"('will', 'be')",511.2133926034951
416,"('or', 'something')",509.0507331458214
417,"('’', 'just')",504.9668797094203
418,"('her', 'face')",502.17192616734235
419,"('be', 'go')",502.10037534066583
420,"('fact', 'that')",501.4110019650345
421,"('a', 'sudden')",501.22580531313
422,"('her', 'head')",499.7524651844233
423,"('occur', 'to')",499.3667293934122
424,"('I', 'want')",498.85799688753775
425,"('long', 'before')",497.15134588705405
426,"('I', 'shall')",493.7053263728007
427,"('go', 'back')",491.49654034405137
428,"('series', 'of')",490.9169309613978
429,"('happen', 'to')",488.1114002450105
430,"('back', 'to')",481.6718261592983
431,"('I', 'couldn')",480.3510516034565
432,"('very', 'well')",480.3172039456035
433,"('Summer', 'say')",475.77530969193157
434,"('>', '30')",474.7072763213949
435,"('most', 'people')",470.12765284012636
436,"('the', 'next')",469.6493777733398
437,"('she', ""'s"")",466.62401608450966
438,"('engage', 'in')",464.70071192893033
439,"('edge', 'of')",463.9631727160043
440,"('that', 'he')",458.5237849292737
441,"('a', 'dozen')",458.4764193056699
442,"('the', 'island')",457.89337704666633
443,"('capable', 'of')",456.4626571565032
444,"('the', 'man')",455.8340052567842
445,"('the', 'window')",454.20404310963977
446,"('the', 'wall')",450.63429687695793
447,"('think', 'about')",448.3732302955059
448,"('so', 'long')",447.8033012379087
449,"('look', 'up')",447.55194565432856
450,"('a', 'long')",446.6099520291609
451,"('the', 'sea')",446.40189771684663
452,"('let', 'it')",444.5208892608936
453,"('a', 'sort')",444.05146171479566
454,"('at', 'once')",443.9812834756275
455,"('the', 'crowd')",442.40663566624966
456,"('she', 'move')",440.6602634396587
457,"('you', 'will')",440.3753099248462
458,"('know', 'that')",440.36510156993995
459,"('say', 'Roosta')",437.6527874228232
460,"('not', 'even')",437.1585365160135
461,"('at', 'this')",436.81587680984626
462,"('we', 'go')",436.1732055859189
463,"('the', 'world')",433.7104461693849
464,"('but', 'I')",433.3255296198182
465,"('as', 'far')",430.15512495535563
466,"('we', '’ve')",427.7822732793743
467,"('other', 'than')",425.1557480159692
468,"('set', 'my')",424.9410232676033
469,"('the', 'air')",423.9711621468797
470,"('make', 'i')",423.5685758790769
471,"('if', 'I')",422.33146010833696
472,"('say', 'Fenchurch')",420.69366257245656
473,"('he', 'be')",420.3286044642635
474,"('the', 'entire')",417.9753321719142
475,"('the', 'voice')",417.6053244265345
476,"('need', 'to')",415.6709081349098
477,"('the', 'floor')",415.6455525866177
478,"('the', 'wind')",415.5862466937592
479,"('I', 'see')",413.04756923300647
480,"('difficult', 'to')",412.4848696794059
481,"('like', 'this')",411.0041249967691
482,"('I', '’d')",409.49557154783326
483,"('“You', 'know')",407.6627744895479
484,"('none', 'of')",406.5898700687116
485,"('raise', 'his')",403.978054645583
486,"('hard', 'to')",402.600703587563
487,"('a', 'large')",402.56221323874456
488,"('I', 'suppose')",402.0016695085513
489,"('most', 'of')",399.44515843381606
490,"('sound', 'like')",398.57494840410396
491,"('his', 'chair')",398.0183299721705
492,"('to', 'get')",396.3934685754747
493,"('after', 'a')",396.31624169393666
494,"('against', 'the')",394.7882439610317
495,"('talk', 'to')",394.29667091656626
496,"('be', 'bear')",390.36464373033533
497,"('the', 'end')",389.35608325688133
498,"('and', 'gentleman')",387.9562213083289
499,"('have', 'already')",387.71372834460146
500,"('that', '’s')",384.25354750980557
501,"('down', 'down')",383.5173330209734
502,"('reason', 'for')",382.59303117182947
503,"('of', 'Krikkit')",380.05075265094433
504,"('“What', 'do')",378.3460657718855
505,"('my', 'heart')",378.108359350586
506,"('over', 'the')",376.29049279583273
507,"('the', 'table')",376.0492339158954
508,"('sit', 'on')",372.1641289676182
509,"('will', 'not')",370.5280831179829
510,"('enough', 'to')",368.22994953922665
511,"('it', 'will')",367.9221014867165
512,"('number', 'of')",367.76264304787367
513,"('what', 'do')",366.69972513028443
514,"('my', 'mind')",365.23078511702624
515,"('even', 'more')",362.1278634849554
516,"('be', 'also')",360.0391379273762
517,"('live', 'in')",359.5548765191402
518,"('not', 'remember')",359.33723257615014
519,"('to', 'do')",359.14126651159506
520,"('appear', 'to')",358.3228394792242
521,"('start', 'to')",356.95144539395176
522,"('look', 'back')",356.22899415652154
523,"('her', 'hand')",356.07074966806357
524,"('turn', 'off')",356.02677491392484
525,"('very', 'little')",353.89125055977945
526,"('make', 'a')",353.76630657178094
527,"('be', 'no')",351.7167678913285
528,"('suppose', 'to')",351.16730836984425
529,"('rest', 'of')",349.6521173486193
530,"('he', 'didn’t')",349.4217920710346
531,"('one', 'side')",348.6057998013487
532,"('take', 'off')",348.2479698703544
533,"('the', 'mattress')",347.6226518946482
534,"('all', 'this')",347.31735519905885
535,"('look', 'round')",346.78590255455305
536,"('’t', 'need')",345.5667693361158
537,"('come', 'from')",345.1484964320677
538,"('other', 'people')",342.15355450833357
539,"('in', 'astonishment')",342.0538630206993
540,"('his', 'ear')",341.5869824763993
541,"('manage', 'to')",341.53107872159717
542,"('he', 'pause')",340.42013405715693
543,"('the', 'corridor')",340.15665351133663
544,"('Prefect', '’s')",339.78157729206487
545,"('my', 'hand')",339.58604039385284
546,"('listen', 'to')",338.42302654041526
547,"('he', 'feel')",338.33663695990185
548,"('much', 'as')",337.5265640451033
549,"('yes', 'say')",336.75456856772644
550,"('be', 'still')",335.09625689383154
551,"('to', 'make')",334.05479504094603
552,"('the', 'bottom')",333.2065470656658
553,"('some', 'way')",332.94495101545834
554,"('to', 'meet')",332.8068263026424
555,"('I', 'remember')",332.7204013276657
556,"('the', 'last')",331.5505489613692
557,"('turn', 'away')",331.4080959665268
558,"('seeme', 'to')",331.2417727759491
559,"('he', 'hadn')",330.42480636367856
560,"('power', 'of')",330.2188252880779
561,"('you', 'own')",329.0952575766475
562,"('', 'will')",327.16581067092864
563,"('last', 'time')",327.15508899121346
564,"('Arthur', '’s')",326.9638522935379
565,"('the', 'computer')",325.7072220671874
566,"('have', 'ever')",325.5531791228605
567,"('give', 'up')",324.0059346609113
568,"('feeling', 'that')",323.4083803288399
569,"('from', 'behind')",321.8245731354337
570,"('among', 'the')",321.35164507225585
571,"('a', 'short')",320.2313782475796
572,"('wish', 'that')",319.2162272718149
573,"('his', 'heart')",318.0496402383558
574,"('to', 'the')",317.4470189228205
575,"('the', 'waiter')",317.4014705410925
576,"('a', 'series')",315.74875302859954
577,"('the', 'pub')",314.8554454771995
578,"('we', 'can')",312.52973936452474
579,"('have', 'a')",309.49472449519305
580,"('beneath', 'they')",308.7059102364087
581,"('far', 'from')",307.8997946331372
582,"('this', 'moment')",307.3357130686859
583,"('the', 'revolution')",306.21713321604705
584,"('the', 'village')",305.23601398431805
585,"('off', 'into')",305.03579940693413
586,"('’t', 'believe')",304.0170419471967
587,"('good', 'time')",303.7153489735602
588,"('the', 'screen')",303.57786549318206
589,"('this', 'guy')",303.5015260785664
590,"('he', 'will')",302.83084895542123
591,"('on', 'Earth')",302.7617890605747
592,"('on', 'his')",301.4300494774893
593,"('as', 'much')",301.1263661702827
594,"('all', 'the')",300.82243623178516
595,"('he', 'turn')",300.701905252743
596,"('cup', 'of')",300.429479936795
597,"('when', 'he')",300.075838177526
598,"('hundred', 'and')",300.06869853669343
599,"('’ve', 'just')",299.5772784275449
600,"('nothing', 'but')",299.23486181436516
601,"('he', 'think')",298.0149593874338
602,"('we', 'will')",297.99178443763924
603,"('I', 'felt')",296.79554052329945
604,"('to', 'eat')",296.2271706286644
605,"('since', 'you')",295.331960562018
606,"('the', 'bar')",293.0299428822292
607,"('what', 'I')",292.8329769038624
608,"('for', 'ever')",291.78868815071024
609,"('copy', 'of')",290.6785395307681
610,"('find', 'out')",289.2183667958872
611,"('for', 'the')",286.6823379038345
612,"('believe', 'that')",282.28517323444004
613,"('the', 'heart')",281.67351141161197
614,"('along', 'with')",281.13790350492604
615,"('she', 'be')",280.61538505977364
616,"('a', 'sharp')",280.6047769669686
617,"('corner', 'of')",280.5736384250915
618,"('the', 'most')",280.50019240184054
619,"('“Yeah', 'say')",280.4325284999836
620,"('the', 'rest')",278.8857127802813
621,"('the', 'Vogon')",278.42841793194077
622,"('one', 'against')",277.2180871717111
623,"('even', 'when')",277.0318417900483
624,"('have', 'se')",274.5893165221514
625,"('I', 'feel')",274.17548353374065
626,"('“This', 'be')",273.9689756327665
627,"('to', 'run')",273.54854348600986
628,"('the', 'old')",272.1408508252354
629,"('bottom', 'of')",271.93753409429064
630,"('president', 'of')",271.93753409429064
631,"('the', 'Restaurant')",271.2581257678159
632,"('the', 'prole')",269.4798988777314
633,"('she', 'have')",269.2081065377702
634,"('be', 'be')",267.4847962161995
635,"(""'"", ""'"")",267.3225544429771
636,"('but', 'it')",267.1807294194808
637,"('the', 'hill')",266.4502527030542
638,"('the', 'box')",265.653488972566
639,"('the', 'building')",265.6222204555427
640,"('will', 'never')",265.6043703777459
641,"('a', 'new')",264.5187858134227
642,"('my', 'eyes')",264.07599873618074
643,"('’t', 'think')",263.54307349674866
644,"('we', 'shall')",262.33648318459046
645,"('to', 'avoid')",261.99926134146693
646,"('member', 'of')",261.6204232709891
647,"('be', 'vaporize')",260.8672931510118
648,"('you', '')",260.14868063412615
649,"('into', 'a')",259.9400548359031
650,"('you', 'see')",258.33488713127446
651,"('they', 'have')",258.11404805072914
652,"('towards', 'the')",258.0254981316783
653,"('the', 'top')",256.43628981380624
654,"('yes', 'I')",255.97340561584997
655,"('what', '’s')",255.58227242949891
656,"('with', 'the')",253.45877428370497
657,"('not', 'know')",253.2261551094084
658,"('he', 'hop')",253.0109238553532
659,"('in', 'Greece')",251.95836596941837
660,"('or', 'so')",251.87810942764295
661,"('may', 'have')",249.58366367924427
662,"('bear', 'to')",249.04500476469133
663,"('she', 'give')",248.88888980345683
664,"('thing', 'about')",248.5585644062646
665,"('come', 'out')",248.3960176072305
666,"('yeah', 'say')",248.0855837771901
667,"('be', 'someth')",247.77762779119135
668,"('bit', 'of')",246.41035152917817
669,"('only', 'one')",245.90991017245918
670,"('be', 'too')",245.55020015566623
671,"('the', 'street')",245.0643935211032
672,"('sir', 'say')",244.41625317833086
673,"('aware', 'of')",242.22139646071832
674,"('line', 'of')",242.02229137716728
675,"('come', 'to')",241.69556077605125
676,"('he', 'didn')",240.82978711552917
677,"('a', 'hero')",240.55493232497136
678,"('be', 'stand')",240.44039350454568
679,"('well', 'as')",240.1034292692591
680,"('round', 'the')",239.68955104618007
681,"('I', 'heard')",239.66891745289416
682,"('to', 'be')",239.6544769568794
683,"('I', 'need')",239.6357757664161
684,"('be', 'true')",239.32567941811203
685,"('“yes', 'say')",238.86880169816658
686,"('no', 'way')",238.00998291973613
687,"('if', 'they')",237.9881067909081
688,"('moment', 'or')",236.91748302161068
689,"('lady', 'and')",236.82978383229548
690,"('the', 'night')",236.01268456179105
691,"('ly', 'in')",235.88188975576506
692,"('thing', 'that')",235.49763309961975
693,"('I', 'get')",234.75996361279633
694,"('sat', 'on')",234.67796865112882
695,"('surface', 'of')",234.54714939273228
696,"('during', 'the')",234.3445155246415
697,"('the', 'third')",234.3445155246415
