,bigram,chi-sq
235,"('I', '')",8369.884032276006
236,"('I', 'shall')",8354.105445086314
237,"('mister', 'Malone')",8031.3189875749395
238,"('my', 'own')",7987.592787626878
239,"('well', 'known')",7896.917254200555
240,"('if', 'you')",7872.152638626807
241,"('mister', 'Godfrey')",7863.183306895153
242,"('young', 'Jolyon')",7735.930479848073
243,"('whole', 'party')",7599.836999844092
244,"('red', 'head')",7545.264345235077
245,"('Stranger', 'man')",7527.97975804502
246,"('with', 'a')",7429.517617138467
247,"('mister', 'Bunt')",7406.1868223780175
248,"('mister', 'Hartray')",7346.322015451038
249,"('thank', 'God')",7342.258966714017
250,"('white', 'haire')",7338.814501967181
251,"('meat', 'trail')",7211.502292990735
252,"('Ape', 'man')",7190.71811836683
253,"('on', 'the')",7151.113532608209
254,"('more', 'information')",7135.327013713526
255,"('O', 'best')",7124.591057701036
256,"('young', 'lady')",7106.896972990062
257,"('Elephant', ""'s"")",7037.065891454402
258,"('fat', 'boy')",7027.494160590833
259,"('I', 'can')",7012.942092006441
260,"('so', 'much')",7007.453325549381
261,"('out', 'of')",6871.60621126098
262,"('will', 'not')",6831.944012378308
263,"('o', ""'"")",6687.873136268343
264,"('lady', 'Rowena')",6653.334540197001
265,"('the', 'same')",6568.114547749932
266,"('so', 'far')",6503.060277212494
267,"('he', 'have')",6472.950965921743
268,"('mister', 'Hosmer')",6389.763027426932
269,"(""'"", 'clock')",6359.814263569652
270,"('pale', 'face')",6348.666429706668
271,"('time', 'machine')",6293.094632202053
272,"('come', 'back')",6212.8886436765915
273,"('a', 'few')",6195.60215860076
274,"('begin', 'to')",6195.209227830178
275,"('a', 'little')",6154.332167425724
276,"('mister', 'Jabez')",5996.004119114724
277,"('say', 'mister')",5934.2032326780845
278,"('flower', 'girl')",5884.354464513153
279,"('mister', 'Candy')",5877.035969087921
280,"('my', 'dear')",5816.973820824897
281,"('let', 'us')",5793.878347261642
282,"('thirty', 'year')",5733.273555648914
283,"('anything', 'else')",5555.3579489878075
284,"('beast', 'people')",5524.517878122958
285,"('as', 'if')",5461.864008848777
286,"('mister', 'Wilson')",5399.405653404615
287,"('to', 'me')",5386.287187499585
288,"('his', 'head')",5384.717185690494
289,"('', 'Ai')",5361.2900633508925
290,"('such', 'a')",5335.077993937569
291,"(""'"", 'em')",5329.900775102072
292,"('five', 'minute')",5229.159120315491
293,"('I', 'think')",5217.107694483522
294,"('information', 'or')",5190.472785341927
295,"('open', 'source')",5133.132939582642
296,"('once', 'more')",5089.672222802303
297,"('his', 'hand')",5055.246173717314
298,"('we', 'shall')",5046.847926313951
299,"('no', 'more')",5030.442124677717
300,"('right', 'angle')",4984.3729275125515
301,"('hover', 'over')",4928.365716010317
302,"('try', 'to')",4901.193113508045
303,"('foot', 'high')",4830.688420885088
304,"('open', 'space')",4809.052824470237
305,"('tell', 'you')",4752.719728949194
306,"('son', 'of')",4740.7809306055
307,"('into', 'the')",4707.726544908528
308,"('so', 'many')",4686.463707868723
309,"('six', 'o')",4673.573141037962
310,"('domain', 'for')",4671.638072288105
311,"('all', 'librivox')",4665.747454296591
312,"('older', 'than')",4594.419574560679
313,"('nothing', 'else')",4586.247266429346
314,"('go', 'on')",4580.403130004321
315,"('at', 'the')",4546.7341506163575
316,"('no', 'harm')",4544.176049426868
317,"('mister', 'Skinner')",4537.676887310575
318,"('you', 'know')",4512.856669566772
319,"('next', 'morning')",4489.317078985045
320,"('spot', 'where')",4459.2788617758415
321,"('man', 'who')",4414.316681192167
322,"('mister', 'Wardle')",4395.855117796693
323,"('old', 'lady')",4385.36591077936
324,"('sort', 'of')",4363.209223715289
325,"('away', 'from')",4348.788382492036
326,"('mister', 'Tracy')",4348.054613730051
327,"('of', 'his')",4347.389234823759
328,"('very', 'much')",4325.8105189873895
329,"('from', 'the')",4321.853102700015
330,"('better', 'than')",4317.376470220719
331,"('William', 'Henry')",4308.830240822425
332,"('say', 'Alice')",4294.53008140666
333,"('wait', 'till')",4240.853513976674
334,"('', 'will')",4215.687077031249
335,"('by', 'H.')",4209.099056624024
336,"('mister', 'Huxter')",4146.029552625287
337,"('open', 'content')",4130.591640054443
338,"('you', 'Majesty')",4129.097884565807
339,"('his', 'mother')",4122.636160823544
340,"('recording', 'all')",4112.296892175783
341,"('', 'shan')",4108.3510863536
342,"('my', 'mind')",4042.848677859082
343,"('less', 'than')",4038.1070739773954
344,"('who', 'have')",4014.650237839686
345,"('Miss', 'Doolittle')",3997.3779132702944
346,"('note', 'book')",3980.3288770860986
347,"('draw', 'near')",3964.271543957056
348,"('I', 'be')",3958.1210567800617
349,"('Sergeant', ""'s"")",3939.5565502088334
350,"('able', 'to')",3928.4532055797313
351,"('same', 'time')",3926.5616890830966
352,"('her', 'Daddy')",3917.7951024034337
353,"(""'It"", ""'s"")",3900.6295916372756
354,"('be', 'not')",3882.680816604111
355,"('in', 'spite')",3881.911898672559
356,"('cut', 'off')",3872.2194077971635
357,"('haire', 'man')",3870.1649630871593
358,"('wolf', 'pack')",3846.1510043664916
359,"('young', 'Mccarthy')",3828.7296586846674
360,"('my', 'Enemy')",3806.380194835193
361,"('rather', 'than')",3805.3886256326105
362,"('of', 'course')",3781.34486051712
363,"('can', 'hardly')",3778.1155385666452
364,"('Sir', 'John')",3749.3439009427307
365,"('most', 'beautiful')",3709.7403061192085
366,"('know', 'what')",3687.3005126267008
367,"('not', 'know')",3686.3347010550906
368,"('I', 'suppose')",3674.384917243388
369,"('front', 'de')",3672.006073519602
370,"('my', 'father')",3671.138895361158
371,"('as', 'well')",3645.823507858698
372,"('CHAPTER', 'second')",3628.81072385117
373,"('mrs', 'Skinner')",3618.4761267271497
374,"('do', 'you')",3609.415253989445
375,"('like', 'a')",3600.018890577376
376,"('dismal', 'man')",3597.932800717794
377,"('stronger', 'than')",3593.8968094887528
378,"('and', 'then')",3582.1999471984736
379,"('in', 'front')",3546.3653827598223
380,"('in', 'a')",3522.7365982275933
381,"('great', 'deal')",3522.127507300328
382,"('soon', 'as')",3496.0020615438402
383,"('his', 'eye')",3492.783973670878
384,"('by', 'the')",3489.311127979223
385,"('lower', 'part')",3462.311515479769
386,"('be', 'a')",3456.9628851996617
387,"('mister', 'Thomas')",3427.8290925674
388,"('plunge', 'into')",3397.082514457121
389,"('half', 'dozen')",3361.007019853634
390,"('Sir', 'prior')",3347.9326338359383
391,"('thou', 'wild')",3344.70358142421
392,"('the', 'whole')",3282.266741233389
393,"('mister', 'Holmes')",3277.8270860015073
394,"('poor', 'girl')",3272.398389947042
395,"('HIGGINS', 'Oh')",3246.3712464680957
396,"('no', 'sooner')",3199.672446567085
397,"('his', 'companion')",3181.6704108929875
398,"('the', 'door')",3171.708199357128
399,"('cower', 'down')",3170.5485492786916
400,"('take', 'care')",3164.536098826835
401,"('very', 'well')",3148.454988636328
402,"('we', 'have')",3128.4804526085577
403,"('worse', 'than')",3119.5982925757953
404,"('few', 'word')",3116.473783113723
405,"('fresh', 'water')",3111.894632240468
406,"('mister', 'Waldron')",3109.7236045801815
407,"('live', 'thing')",3086.9746254900574
408,"('I', 'will')",3081.776199178483
409,"('five', 'year')",3080.9878846406527
410,"('goin', ""'"")",3052.893260371011
411,"('opposite', 'side')",3045.3511587657763
412,"('talk', 'about')",3031.2974922250123
413,"('man', 'animal')",3023.4717455518594
414,"('have', 'got')",3021.267255282538
415,"('you', 'will')",2996.5607111555832
416,"('let', 'i')",2984.643169394899
417,"('medical', 'man')",2976.2237950301464
418,"('young', 'leader')",2966.247832167742
419,"('low', 'voice')",2946.9892156040155
420,"('all', 'right')",2941.607852921947
421,"('human', 'nature')",2940.2433549685957
422,"('star', 'at')",2939.1512772893684
423,"('wild', 'dog')",2931.4848247604064
424,"('say', 'Holmes')",2874.467169191353
425,"('Colonel', ""'s"")",2862.9244795135155
426,"('same', 'instant')",2830.6742888293784
427,"('acquaint', 'with')",2825.606152749455
428,"('part', 'of')",2824.3207183994546
429,"('through', 'the')",2819.227940426452
430,"('ought', 'to')",2777.2768175394863
431,"('a', 'moment')",2759.6489385161312
432,"('place', 'where')",2746.202259225938
433,"('the', 'other')",2745.9470221026404
434,"('reply', 'd')",2741.2497502575375
435,"('say', 'Taffy')",2735.200255142188
436,"('have', 'be')",2734.2108091256523
437,"('my', 'friend')",2728.2537274071183
438,"('his', 'shoulder')",2726.944444243997
439,"('blue', 'eyes')",2717.2601437480007
440,"('at', 'first')",2715.7970902777874
441,"('look', 'anxiously')",2714.311795874026
442,"('wait', 'for')",2708.269324118592
443,"('grey', 'hair')",2700.6653003555252
444,"('the', 'king')",2698.5060578542884
445,"('at', 'length')",2691.8206295468153
446,"('one', 'of')",2687.7067671800864
447,"('first', 'time')",2667.7709345851827
448,"('dim', 'light')",2659.8569610995514
449,"('another', 'moment')",2648.331445232754
450,"('few', 'yard')",2633.0345252096035
451,"('quick', 'eye')",2611.5252389725733
452,"('stretch', 'out')",2608.08188006759
453,"('old', 'gentleman')",2601.224678416409
454,"('when', 'I')",2593.8381137510405
455,"('doze', 'off')",2588.061773091865
456,"('father', 'Jove')",2578.930848528916
457,"('half', 'past')",2574.7687258572964
458,"('minute', 'later')",2557.6699854800154
459,"('quite', 'sure')",2533.1425849996667
460,"('any', 'other')",2522.4651662653214
461,"('as', 'soon')",2507.57123538523
462,"('when', 'he')",2503.798160006734
463,"('he', 'be')",2499.773101153588
464,"('can', 'see')",2495.8385203167886
465,"('appear', 'to')",2490.7522919094495
466,"('my', 'lady')",2485.92279364305
467,"('full', 'length')",2485.9021317934676
468,"('upper', 'end')",2473.71905572869
469,"('on', 'either')",2442.991098345427
470,"('wonder', 'what')",2442.9739858295216
471,"('or', 'twice')",2442.442071431441
472,"('lean', 'against')",2440.104289435484
473,"('right', 'hand')",2437.7052318125684
474,"('have', 'already')",2423.214965239861
475,"('other', 'side')",2417.0167896672906
476,"('it', 'seem')",2415.113434660921
477,"('far', 'as')",2405.2040456404575
478,"('mister', 'Mccarthy')",2389.1057082598795
479,"('in', 'his')",2368.507319870309
480,"('take', 'advantage')",2359.7158210634116
481,"('you', '')",2355.113152242447
482,"('I', 'see')",2333.980072709458
483,"('year', 'old')",2333.5158694833767
484,"('dead', 'body')",2328.520302582994
485,"('mister', 'Cregeen')",2321.718201435998
486,"('upper', 'part')",2308.0914952694097
487,"('more', ""'n"")",2306.986969161273
488,"('lower', 'end')",2297.9770433519684
489,"('know', 'how')",2296.3725383279043
490,"('her', 'own')",2280.300355846646
491,"('twenty', 'four')",2278.77896690037
492,"('mother', ""'s"")",2269.101697633462
493,"('at', 'home')",2267.1256433983203
494,"('his', 'wife')",2263.1902572948597
495,"('', 'ave')",2258.8530923117337
496,"('ran', 'through')",2252.3212667553867
497,"('I', 'feel')",2251.9834325116335
498,"('his', 'father')",2248.9820965545396
499,"('we', 'must')",2242.778420125396
500,"('say', 'Redwood')",2241.9205139614705
501,"('je', ""'"")",2241.5888268061076
502,"('say', 'goodbye')",2231.974441729675
503,"('give', 'i')",2226.5485094697165
504,"(""'"", 'sclusively')",2217.45821984733
505,"('among', 'the')",2208.6110521796345
506,"('one', 'another')",2207.074064288067
507,"('long', 'ago')",2201.9624041985476
508,"('black', 'hair')",2175.606929336758
509,"('rush', 'into')",2170.3782550251626
510,"('summer', 'house')",2168.053465253485
511,"('to', 'morrow')",2163.2972768152595
512,"('want', 'to')",2161.7130122340723
513,"('instead', 'of')",2155.508028239829
514,"('said', 'Philip')",2149.6611509951467
515,"('ki-yi', 'will')",2145.7236140076297
516,"('their', 'own')",2136.3569155306204
517,"('go', 'to')",2134.165894058318
518,"('in', 'order')",2133.272463054337
519,"('the', 'stranger')",2132.8715028988227
520,"('yes', 'yes')",2131.6705365337957
521,"('be', 'able')",2127.785849650972
522,"('he', 'say')",2116.59142790336
523,"('if', 'I')",2116.3009537988596
524,"('said', 'Redwood')",2110.842881887897
525,"('next', 'moment')",2109.5649307446265
526,"('end', 'of')",2106.8641488214926
527,"('than', 'ever')",2098.6986914986983
528,"('must', 'confess')",2089.3277987362703
529,"('her', 'husband')",2088.5457328417924
530,"('ten', 'year')",2088.3885991484444
531,"('said', 'Holmes')",2085.5532238718383
532,"('I', 'know')",2080.8177122122565
533,"('side', 'of')",2077.2848120749627
534,"('shan', 'not')",2071.357485255484
535,"('without', 'any')",2039.0957435025407
536,"('twenty', 'minute')",2034.1614319136581
537,"('Higgins', 'HIGGINS')",2032.431532279407
538,"('next', 'day')",2029.3812368405418
539,"('yellow', 'dog')",2020.8591200262579
540,"('larger', 'than')",2010.9293966351474
541,"('his', 'feet')",2009.99453371532
542,"('back', 'to')",1997.976771569505
543,"('at', 'Limmeridge')",1992.9370595311548
544,"('Ai', 'not')",1988.5756532598302
545,"('as', 'much')",1987.5650916001346
546,"('she', 'have')",1986.7522734715271
547,"('burst', 'out')",1980.3112796949224
548,"('upon', 'the')",1978.4476154752108
549,"('they', 'be')",1966.6055948033645
550,"('for', 'instance')",1960.8881041999125
551,"('arm', 'chair')",1957.0521345612528
552,"('that', 'I')",1949.8493407466833
553,"('have', 'never')",1948.6865564331495
554,"('go', 'back')",1946.3343602300272
555,"('on', 'horseback')",1945.1533117656704
556,"('poor', 'fellow')",1944.18479454398
557,"('as', 'I')",1942.6646330180258
558,"('have', 'falle')",1932.5632130853976
559,"('or', 'two')",1929.6328819045123
560,"(""'O"", 'my')",1923.273759245
561,"('set', 'off')",1922.4146599707676
562,"('his', 'eyes')",1919.8156220525561
563,"('this', 'time')",1917.267644750121
564,"('old', 'man')",1905.6375902688033
565,"('this', 'morning')",1904.1653566885616
566,"('settle', 'down')",1902.693998427781
567,"(""'I"", '')",1899.7246525126118
568,"('spite', 'of')",1896.477516147205
569,"('the', 'world')",1892.939711848662
570,"('arrive', 'at')",1879.5099819374084
571,"('Fairlie', ""'s"")",1861.576364854703
572,"('good', 'fortune')",1847.7027467967198
573,"('inquire', 'mister')",1845.5023766980291
574,"('the', 'ground')",1831.694994144301
575,"('mrs', 'Fairlie')",1812.8269482619125
576,"(""'"", 'inquire')",1812.4067363081608
577,"('reason', 'why')",1808.766523072666
578,"('a', 'bit')",1802.734103789635
579,"(""'"", 'satiable')",1801.6781686044292
580,"('so', 'long')",1798.4456097889974
581,"('the', 'most')",1790.5765543368607
582,"('accompany', 'by')",1782.829844380281
583,"('thank', 'you')",1779.2463424296325
584,"('what', 'do')",1773.5660158138694
585,"('lay', 'down')",1767.1780617683974
586,"('No', 'no')",1764.696339995845
587,"('every', 'day')",1746.412767871226
588,"('many', 'year')",1745.8462093098233
589,"('brotch', 'up')",1743.224175042768
590,"('go', 'away')",1733.2832827236098
591,"('a', 'long')",1733.229986865062
592,"('say', ""'O"")",1728.8120389916276
593,"('may', 'be')",1720.4308881737613
594,"('be', 'no')",1718.6526317072905
595,"('ever', 'since')",1717.317407249116
596,"('little', 'problem')",1714.0829457780178
597,"('have', 'not')",1711.736251595489
598,"('after', 'all')",1705.3205596633788
599,"('dear', 'fellow')",1704.764874590769
600,"('go', 'out')",1702.1087143716575
601,"('why', 'shall')",1699.1024286705738
602,"('may', 'have')",1681.5181509334582
603,"('his', 'face')",1662.634918539696
604,"('her', 'head')",1653.6607016083701
605,"('be', 'afray')",1652.004221054736
606,"('just', 'as')",1646.4011803683968
607,"('several', 'minute')",1643.856311420551
608,"('his', 'knee')",1642.2215524665146
609,"('his', 'teeth')",1638.7693386362503
610,"('a', 'small')",1637.036231566411
611,"('remind', 'i')",1629.405843609632
612,"('us', 'visitor')",1625.0698150585595
613,"('with', 'the')",1624.7962834058887
614,"('waiting', 'for')",1623.419355078438
615,"('to', 'the')",1620.3754484598703
616,"('his', 'pocket')",1618.4324638236587
617,"('say', 'the')",1613.2223878230873
618,"('Leopard', 'man')",1610.7841442589795
619,"('for', 'a')",1608.186583775745
620,"('top', 'of')",1605.6495781358349
621,"('natur', ""'"")",1603.9930646333755
622,"('enough', 'to')",1594.7753682794819
623,"('reply', 'mister')",1588.069526023588
624,"('yes', 'sir')",1586.04789916355
625,"(""'s"", 'daughter')",1583.5813438033554
626,"('the', 'sea')",1580.1819513627413
627,"('the', 'first')",1572.1301725665144
628,"('own', 'kind')",1568.917874728999
629,"('six', 'foot')",1565.6261433670861
630,"('Oh', 'dear')",1562.7185407722898
631,"('sense', 'of')",1560.0386393066622
632,"('mister', 'Betteredge')",1542.1815478320384
633,"('who', 'be')",1540.4411691764958
634,"('raise', 'his')",1536.3408874851766
635,"('the', 'house')",1532.2184776964277
636,"('fil', 'with')",1528.9920840838442
637,"('lean', 'back')",1527.1937309666932
638,"('as', 'though')",1520.7098653354255
639,"('the', 'river')",1519.744339158082
640,"('human', 'form')",1518.4305993239645
641,"('rely', 'on')",1517.6397393804716
642,"('father', ""'s"")",1517.246521417138
643,"('walk', 'slowly')",1515.4134276474595
644,"('attempt', 'to')",1513.3306585839828
645,"('connect', 'with')",1505.7507788120997
646,"('must', 'have')",1505.0042261104918
647,"('living', 'thing')",1499.6998884142697
648,"('no', 'one')",1497.003741311413
649,"('go', 'down')",1494.7867420639873
650,"('last', 'night')",1493.9035280735882
651,"('surround', 'by')",1492.3813607493987
652,"('I', 'must')",1486.2928882630454
653,"('have', 'no')",1486.1883570635846
654,"('long', 'since')",1485.3689275762902
655,"('help', 'i')",1483.8050406590621
656,"('higher', 'than')",1481.4726446878599
657,"('his', 'Eminence')",1478.9876231137139
658,"('have', 'hitherto')",1472.371072109755
659,"('a', 'great')",1471.7684377199275
