,bigram,chi-sq
108,"('will', 'not')",678.2268630243325
109,"('you', 'can')",662.2482979531222
110,"('no', 'one')",661.8829739732536
111,"('out', 'of')",645.4970366711015
112,"('people', 'who')",645.2695392312896
113,"('his', 'own')",633.2043995076702
114,"('know', 'how')",611.0080596563301
115,"('I', 'think')",608.1874349734627
116,"('just', 'want')",600.4511259586862
117,"('have', 'never')",598.7887824225269
118,"('I', 'be')",594.0266528195025
119,"('as', 'if')",586.5757050565688
120,"('how', 'much')",586.2418261269834
121,"('thank', 'you')",584.576853888785
122,"('make', 'sure')",582.3436703554341
123,"('away', 'from')",566.9081214942063
124,"('be', 'able')",566.2486757798108
125,"('a', 'moment')",563.982996945244
126,"('I', '')",559.450309116243
127,"('top', 'of')",554.2027500970581
128,"('from', 'the')",551.8626573222682
129,"('with', 'a')",545.0583800777782
130,"('she', 'say')",540.5133872414134
131,"('when', 'I')",540.204030550196
132,"('a', 'boat')",527.7716938126579
133,"('go', 'on')",526.0548100621165
134,"('once', 'more')",522.1894018120832
135,"('sort', 'of')",520.4058016383075
136,"('he', 'say')",510.32738113815714
137,"('be', 'takin')",504.87169733043953
138,"('the', 'sun')",498.08068635424235
139,"('into', 'the')",493.24753563291705
140,"('not', 'know')",492.54204634402333
141,"('I', 'see')",490.79820207364077
142,"('a', 'couple')",488.5020438464354
143,"('can', 'see')",479.41354224948446
144,"('he', 'answer')",479.1524832410718
145,"('come', 'from')",474.44172861491757
146,"('told', 'her')",470.34384684856695
147,"('a', 'single')",459.70829627101693
148,"('couple', 'of')",455.8222641892401
149,"('you', 'know')",454.3175720143085
150,"('at', 'home')",451.17292555651403
151,"('the', 'moon')",444.4015100649536
152,"('the', 'raven')",444.4015100649536
153,"('look', 'up')",443.99462231876606
154,"('such', 'a')",436.4433316607846
155,"('go', 'through')",431.0299430179631
156,"('middle', 'of')",428.95713339500514
157,"('the', 'house')",423.225861504642
158,"('in', 'fact')",400.9689524008615
159,"('be', 'a')",400.7049252371536
160,"('some', 'of')",400.512830873915
161,"('she', '’')",398.5294904443366
162,"('to', 'me')",396.1637793063156
163,"('the', 'top')",390.8370405179919
164,"('’re', 'go')",386.44889474056635
165,"('the', 'city')",385.4303390914575
166,"('end', 'of')",384.2278634779982
167,"('love', 'my')",383.94261088558335
168,"('I', 'can')",379.86955406081995
169,"('a', 'great')",379.5149929039775
170,"('tend', 'to')",376.6377542335623
171,"('at', 'the')",375.02727782317953
172,"('their', 'own')",374.59030624140905
173,"('about', 'how')",371.5282920426821
174,"('take', 'it')",370.2157918536736
175,"('well', 'as')",369.4072999062193
176,"('same', 'as')",367.7496443524788
177,"('as', 'though')",366.8431074145565
178,"('I', 'say')",366.73918797773206
179,"('one', 'day')",364.3114741623312
180,"('tell', 'you')",362.72735523147105
181,"('her', 'voice')",361.0024046965458
182,"('at', 'all')",353.76711587258166
183,"('at', 'first')",348.7097257218533
184,"('I', '’ve')",348.6856350907056
185,"('my', 'own')",343.7184790382163
186,"('the', 'van')",343.27868572155177
187,"('I', 'will')",342.67654390219286
188,"('see', 'nothing')",342.27315057098923
189,"('back', 'to')",340.88438898010577
190,"('they', '’re')",339.88213302484587
191,"('she', 'ask')",339.6183195159325
192,"('she', 'couldn')",339.12785588861044
193,"('her', 'hand')",337.6192469034922
194,"('you', 'need')",337.37789632557474
195,"('be', 'not')",333.58181763742385
196,"('in', 'front')",327.3142297871627
197,"('full', 'of')",326.289784579175
198,"('the', 'way')",325.33011493040965
199,"('of', 'course')",322.2641675887716
200,"('the', 'first')",321.25704070166995
201,"('the', 'wood')",320.7969319528282
202,"('listen', 'to')",320.51830792979825
203,"('’m', 'not')",318.78747886134073
204,"('through', 'the')",316.31960623752
205,"('no', 'more')",316.2575256723648
206,"('edge', 'of')",314.82363578403215
207,"('love', 'i')",313.89699848805856
208,"('the', 'ground')",313.6623021658314
209,"('happen', 'to')",309.09289263582195
210,"('the', 'door')",305.1570130760256
211,"('to', 'get')",305.06404275953736
212,"('the', 'middle')",304.4386131624885
213,"('be', 'no')",299.5627013139007
214,"('first', 'time')",299.43808939985075
215,"('to', 'know')",299.4296170166668
216,"('it', ""'s"")",296.03886601840935
217,"('when', 'we')",291.48554083995657
218,"('the', 'air')",290.189538703758
219,"('the', 'next')",289.5254770796878
220,"('turn', 'out')",288.8260320444629
221,"('come', 'to')",288.56199593906587
222,"('the', 'universe')",286.1770795321388
223,"('like', 'a')",283.25451021887665
224,"('we', 'have')",282.6565713676423
225,"('of', 'us')",280.65508134348613
226,"('bit', 'of')",278.120926041296
227,"('the', 'experiencing')",274.4853313189075
228,"('for', 'a')",274.28089794925626
229,"('have', 'no')",273.35218849543594
230,"('told', 'he')",270.13733005490394
231,"('find', 'out')",267.99990912868793
232,"('I', 'do')",267.2107521199907
233,"('why', 'do')",265.9628825927425
234,"('we', 'can')",265.3956425216003
235,"('the', 'other')",265.37040255599794
236,"('he', 'return')",264.8261891641401
237,"('the', 'world')",264.46803542555
238,"('live', 'in')",261.9607491889709
239,"('we', ""'"")",261.1494239686718
240,"('her', 'face')",260.750768959516
241,"('aware', 'of')",259.7892064843738
242,"('none', 'of')",259.7892064843738
243,"('never', 'see')",257.1593703632165
244,"('the', 'rest')",255.6982206981284
245,"('side', 'of')",250.12502958150526
246,"('she', 'can')",249.26992673918645
247,"('love', 'I')",248.5961273841542
248,"('it', '’')",247.5489895007395
249,"('do', 'you')",244.12941211531307
250,"('the', 'desert')",243.97969768815358
251,"('say', '“I')",242.5967191803575
252,"('the', 'most')",241.43620910452617
253,"('they', 'will')",240.13197932691978
254,"('attention', 'to')",239.9141769505515
255,"('closer', 'to')",239.9141769505515
256,"('sun', 'be')",238.66825883972112
257,"('come', 'here')",235.80875643696135
258,"('who', 'have')",234.85920073249386
259,"('a', 'small')",234.6107935206393
260,"('may', 'be')",234.4885479038525
261,"('at', 'last')",233.95017757774258
262,"('you', 'will')",232.46473464556306
263,"('they', 'be')",232.46429553608516
264,"('the', 'table')",231.7036925009489
265,"('how', 'to')",229.09916280242606
266,"('’t', 'think')",227.69680535541153
267,"('this', 'world')",226.38157535663473
268,"('to', 'make')",225.70287728983993
269,"('keep', 'on')",224.55902823184752
270,"('when', 'you')",224.20616930058767
271,"('know', 'what')",223.42612566153545
272,"('a', 'good')",223.2379402251716
273,"('know', 'that')",221.81939099941334
274,"('a', 'certain')",221.4245564157184
275,"('have', 'a')",219.87542214300794
276,"('sense', 'of')",218.85839901404833
277,"('front', 'of')",218.7891138956885
278,"('but', 'she')",218.14216094029172
279,"('I', 'know')",217.1013833698736
280,"('my', 'head')",212.75973339735623
281,"('by', 'the')",211.11131330434137
282,"('though', 'she')",210.57684721219417
283,"('give', 'i')",210.14753725267514
284,"('among', 'the')",209.82130664396604
285,"('the', 'wind')",208.00501049521503
286,"('the', 'tree')",207.81833579413185
287,"('my', 'hand')",207.65044234172268
288,"('you', 'have')",207.57944344404137
289,"('a', 'tall')",203.8589309450826
290,"('cause', 'I')",202.20947382884646
291,"('that', 'we')",201.93848080490503
292,"('the', 'whole')",201.2727254886397
293,"('to', 'find')",200.50924798857034
294,"('the', 'sky')",200.4795793907712
295,"('the', 'store')",200.4795793907712
296,"('but', 'I')",199.93365242653948
297,"('this', 'time')",199.61119453593898
298,"('that', '’s')",199.59129116069872
299,"('you', '’ve')",198.23695461942557
301,"('I', 'knew')",195.80334989243303
300,"('I', 'cry')",195.80334989243303
302,"('before', 'i')",195.41694720050614
303,"('find', 'my')",193.39865979088785
304,"('will', 'have')",192.81101553986997
305,"('I', 'weak')",192.31049772920554
306,"('to', 'learn')",191.78963734370765
307,"('a', 'large')",191.41834170796395
308,"('of', 'control')",189.94478922276826
309,"('and', 'then')",189.4308631919733
310,"('one', 'who')",186.29769878861498
311,"('come', 'out')",184.3949532361697
312,"('to', 'see')",183.62622787690563
313,"('Bettina', 'have')",182.83137871482958
314,"('find', 'it')",181.0054072024009
315,"('in', 'a')",180.692835362079
316,"('let', 'her')",178.84975705097145
317,"('stood', 'in')",177.14866153426496
318,"('it', 'seem')",176.4314445268026
319,"('the', 'library')",176.3414977365277
320,"('go', 'out')",173.63415303673503
321,"('’s', 'not')",173.05194758665687
322,"('be', 'very')",172.73407798140667
323,"('that', 'I')",172.26349630934257
324,"('the', 'remembering')",171.61988141426852
325,"('not', 'yet')",171.4084245490404
326,"('you', '’ll')",170.9161164677525
327,"('to', 'do')",169.5778896521829
328,"('in', 'her')",169.5409593311566
329,"('a', 'long')",169.29919949435498
330,"('have', 'be')",169.2714904362058
331,"('this', 'be')",168.27805011890118
332,"('he', 'turn')",166.26000179781417
333,"('suppose', 'to')",165.64351252809092
334,"('it', 'may')",165.31979007564414
335,"('I', 'heard')",165.0664022557324
336,"('of', 'his')",164.06594331245657
337,"('to', 'help')",163.96823552894455
338,"('of', 'a')",162.6565127408108
339,"('they', '’d')",161.1394515638934
340,"('the', 'best')",161.00656016283526
341,"('the', 'window')",160.91597815714573
342,"('when', 'they')",160.45865048089465
343,"('the', 'sexton')",159.93060347033548
344,"('give', 'you')",159.74693049539204
345,"('in', 'this')",159.59820102889117
346,"('give', 'her')",159.27773723431676
347,"('the', 'man')",158.58379162540274
348,"('turn', 'to')",157.6775537013059
349,"('the', 'music')",156.76577514707856
350,"('I', 'ask')",153.12437349329204
351,"('have', 'leave')",152.0424199008362
352,"('across', 'the')",151.82071465353093
353,"('a', 'man')",151.62611514533356
354,"('into', 'a')",150.92952909949474
355,"('shall', 'be')",148.15263845740537
356,"('most', 'of')",146.44774388299587
357,"('you', 'want')",146.1934641559875
358,"('as', 'much')",145.89125061734777
359,"('about', 'it')",145.53991678759695
360,"('I', 'want')",145.04187581145072
361,"('she', 'have')",144.72340962354917
362,"('the', 'edge')",144.37090812226685
363,"('a', 'half')",144.25564005954593
364,"('I', 'must')",144.12097654362628
365,"('the', 'old')",142.26845588830392
366,"('get', 'up')",142.1778325555107
367,"('not', 'tell')",141.120348978887
368,"('’t', 'have')",140.9652584111682
369,"('have', 'ever')",140.52338215637138
370,"('it', 'take')",140.01657839336602
371,"('get', 'out')",139.98229834496703
372,"('the', 'dead')",139.7005031261093
373,"('the', 'end')",139.31530318034692
374,"('I', 'shall')",139.21597793422583
375,"('it', 'will')",138.95852844248822
376,"('you', 'get')",138.45374321388684
377,"('be', 'indeed')",138.42443147448034
378,"('the', 'wall')",137.0687721413218
379,"('of', 'happiness')",137.0366077848
380,"('be', 'true')",136.20299539234804
381,"('take', 'a')",136.20081766354167
382,"('all', 'the')",136.13880477080377
383,"('the', 'mirror')",135.8920832709235
384,"('against', 'the')",135.40187404631527
385,"('I', 'sat')",133.94648531614035
386,"('will', 'love')",133.23766608503414
387,"('enough', 'to')",133.10671761070068
388,"('be', 'just')",132.13647014215056
389,"('work', 'with')",132.08224084532137
390,"('what', 'you')",131.4482098053085
391,"('if', 'I')",130.98812017915833
392,"('my', 'way')",130.57220758450308
393,"('', 'will')",130.54012393047776
394,"('appear', 'to')",130.4014921751289
395,"('the', 'user')",130.1862876408427
396,"('I', 'hope')",128.84662769969225
397,"('be', 'nothing')",128.63464999180093
398,"('be', 'still')",128.0914524023749
399,"('self', 'and')",127.70471022159397
400,"('I', 'don')",127.5800299262601
401,"('of', 'their')",127.3755571428458
402,"('when', 'she')",125.19128475762598
403,"('will', 'be')",124.59546659817414
404,"('thing', 'that')",122.70240598911668
405,"('the', 'woman')",122.00130242786479
406,"('important', 'to')",121.23603259957484
407,"('with', 'her')",120.74687969250466
408,"('the', 'kitchen')",120.60950115315363
409,"('hope', 'of')",120.2245382382314
410,"('you', 'own')",120.17298747404045
411,"('for', 'the')",118.43213290603137
412,"('be', 'free')",117.31163674014215
413,"('have', 'come')",117.30043331875146
414,"('she', 'be')",116.33871951613723
415,"('as', 'she')",116.04193449594173
416,"('rest', 'of')",115.70916896118057
417,"('get', 'some')",115.60644648752648
418,"('a', 'friend')",115.55858695077805
419,"('have', 'give')",115.29391227212486
420,"('you', 'be')",114.10545343615419
421,"('he', 'be')",113.91753545424068
422,"('you', 'think')",113.45019192836074
423,"('be', 'be')",112.60175459169983
424,"('a', 'very')",112.39330503437382
425,"('look', 'out')",112.24226311889527
426,"('you', 'must')",111.89053867556231
427,"('the', 'horizon')",111.85841363803385
428,"('just', 'as')",110.90400247472779
429,"('coffee', 'and')",110.5574664803958
430,"('the', 'forest')",110.1748239187766
431,"('at', 'her')",110.17347703840721
432,"('with', 'its')",109.58570635009589
433,"('tell', 'her')",109.2899087506057
434,"('use', 'to')",108.74553533059077
435,"('the', 'morning')",108.51935164999996
436,"('while', 'I')",108.41690662149892
437,"('the', 'star')",108.25255023094664
438,"('I', ""'"")",108.01801506246193
439,"('where', 'do')",108.00951978278394
440,"('there', '’s')",107.79112042380957
441,"('because', 'they')",107.38530328972479
442,"('so', 'if')",106.74860670198122
443,"('the', 'night')",105.90203466915102
444,"('in', 'my')",105.64903296262247
445,"('what', 'can')",105.39215300132372
446,"('what', 'we')",104.50807954225546
447,"('the', 'room')",104.43739594232208
448,"('I', 'reply')",104.22451691962364
449,"('see', 'he')",103.57939356928742
450,"('I', 'turn')",102.56176086169602
451,"('the', 'second')",102.31246964530926
452,"('a', 'second')",102.03845676014039
453,"('i', 'I')",101.29084757735345
454,"('’', 'a')",100.77583465306095
455,"('in', 'C++')",100.48712028818173
456,"('in', 'his')",100.43849739299834
457,"('you', 'may')",99.94398474824719
458,"('the', 'floor')",99.70636781957359
459,"('of', 'they')",99.25356591355465
460,"('I', 'fall')",98.36949811324945
461,"('but', 'they')",98.18079982028729
462,"('to', 'put')",98.17621287045363
463,"('I', 'wonder')",97.75483190781344
464,"('we', '')",97.5740635328821
465,"('what', 'be')",97.44906090798281
466,"('think', 'of')",96.13478967338062
467,"('may', 'not')",95.57930934950053
468,"('table', 'and')",95.34073128642248
469,"('be', 'actually')",95.02801774749082
470,"('a', 'bit')",94.27935232792755
471,"('number', 'of')",93.92378996621864
472,"('not', 'let')",93.51181933563001
473,"('I', 'may')",93.44494857399971
474,"('the', 'light')",93.3694059079023
475,"('I', 'find')",92.89540710195669
476,"('with', 'the')",92.81308376202246
477,"('that', 'be')",92.66424847795719
478,"('I', 'lay')",92.6509142742353
479,"('what', 'I')",92.3472357478785
480,"('make', 'i')",92.31777323266198
481,"('you', 'ever')",91.40332390730481
482,"('to', 'the')",91.13905587673148
483,"('and', 'give')",89.6208896826649
484,"('to', 'be')",89.59474938968751
485,"('you', 'do')",89.30057902578227
486,"('rise', 'and')",88.56414401026366
487,"('to', 'understand')",88.47516997274614
488,"('a', 'woman')",87.77183566711241
489,"('to', 'live')",87.52677837655041
490,"('the', 'last')",87.3480303404876
491,"('on', 'a')",86.73769480339678
492,"('’s', 'like')",86.11542940939854
493,"('give', 'it')",85.59914435525279
494,"('outside', 'the')",84.892197683564
495,"('the', 'mystery')",84.892197683564
496,"('way', 'to')",84.56599891468166
497,"('be', 'someth')",84.1209515352269
498,"('on', 'her')",83.42456280441658
499,"('shall', 'not')",83.1865727608985
500,"('but', 'now')",83.04934471565194
501,"('form', 'of')",82.95362356038167
502,"('take', 'i')",82.56855320495933
503,"('do', 'this')",81.8887146265508
504,"('to', 'grow')",81.60917664584376
505,"('be', 'quite')",81.04979257120307
506,"('the', 'cottage')",80.67915034039264
507,"('look', 'for')",80.63904661053692
508,"('make', 'it')",80.36698966032782
509,"('which', 'be')",79.86568794095498
510,"('a', 'new')",79.50048770905795
511,"('return', 'to')",78.91940942034208
512,"('he', 'will')",78.79794722728307
513,"('from', 'her')",78.72046480174812
514,"('talk', 'to')",77.99024260965972
515,"('they', 'want')",77.76859209571666
516,"('but', 'then')",77.65896254643258
517,"('be', 'and')",77.62653113069364
518,"('but', 'it')",76.58421548506921
519,"('be', 'full')",76.47122702018125
520,"('the', 'difference')",76.1582315649628
521,"('the', 'street')",76.1582315649628
522,"('on', 'which')",76.00179046265626
523,"('’re', 'not')",75.34134907968651
524,"('know', 'it')",73.96512369438084
525,"('shall', 'have')",73.68442905888064
526,"('without', 'you')",73.54104478486708
527,"('between', 'the')",72.68981958796941
528,"('the', 'mountain')",72.03497894552906
529,"('she', 'will')",71.91444069795904
530,"('we', 'will')",71.84090947764132
531,"('because', 'of')",71.13138692641589
532,"('from', 'i')",71.05375513460655
533,"('to', 'go')",70.90513689537539
534,"('be', 'too')",70.32577081278103
535,"('I', 'stood')",70.32177245093224
536,"('of', 'this')",70.3212893647988
537,"('we', 'do')",70.11317826371136
538,"('be', 'sure')",68.9478561373319
539,"('from', 'their')",68.92806750666088
540,"('can', 'do')",68.86552862087754
541,"('think', 'that')",68.79031464692062
542,"('up', 'from')",68.63468670347667
543,"('the', 'water')",68.61971176878855
544,"('in', 'their')",67.94855182778272
545,"('for', 'her')",67.80617362958974
546,"('a', 'big')",67.80554265176599
547,"('about', 'i')",67.05356597665143
548,"('in', 'its')",66.83389844969248
549,"('’d', 'be')",66.5909671249718
550,"('to', 'keep')",66.17728219777742
551,"('if', 'they')",65.9897412256905
552,"('be', 'already')",65.316957054997
553,"('a', 'old')",64.85530481464762
554,"('not', 'come')",64.82562946921576
555,"('the', 'cold')",64.34623502937104
556,"('on', 'this')",63.51021286399194
557,"('door', 'and')",63.42858265107524
558,"('be', 'of')",63.33079907367125
559,"('many', 'of')",63.09964296942016
560,"('get', 'a')",62.83129156860601
561,"('something', 'that')",62.482632634652944
562,"('with', 'his')",62.33739288706043
563,"('be', 'always')",62.13739405822955
564,"('of', 'my')",61.962177894129844
565,"('the', 'form')",61.90086695109675
566,"('must', 'be')",61.70141163252422
567,"('he', 'look')",61.24398024223842
568,"('where', 'she')",61.107226806491035
569,"('where', 'you')",60.938448557463396
570,"('a', 'different')",60.77516072731106
571,"('not', 'only')",60.351405553044124
572,"('close', 'to')",60.34997189167447
573,"('of', 'her')",60.27426598684378
574,"('you', '')",60.13636421885023
575,"('as', 'a')",59.98801574837361
576,"('not', 'want')",59.73068595982256
577,"('do', 'what')",59.48959024871049
578,"('have', 'find')",59.43425453332881
579,"('be', 'all')",59.2269065643661
580,"('we', 'think')",59.11432100560053
581,"('tell', 'he')",58.78373303776534
582,"('where', 'they')",58.46106770748929
583,"('they', '’')",58.2079995807413
584,"('at', 'i')",58.192274263479554
585,"('you', ""'"")",58.17913883704655
586,"('when', 'he')",57.92474230401949
587,"('upon', 'a')",57.71862578736029
588,"('that', 'make')",57.20961980058803
589,"('be', 'go')",56.596812513487365
590,"('on', 'my')",56.5801184888247
591,"('make', 'her')",56.50497896343128
592,"('which', 'I')",56.19824819736756
593,"('the', 'system')",55.892464142772845
594,"('start', 'to')",55.84209287628189
595,"('and', 'I')",55.18137790128354
596,"('under', 'the')",54.84743360651252
597,"('I', 'just')",54.739325955348185
598,"('we', 'be')",54.530104531360436
599,"('will', 'go')",53.80406792676106
600,"('with', 'their')",53.61948358414797
601,"('up', 'with')",53.3692666663071
602,"('the', 'front')",53.34273756560902
603,"('then', 'I')",53.208153084213436
604,"('head', 'and')",52.87296950223734
605,"('’ll', 'be')",52.6491588214483
606,"('she', 'look')",51.98641144071987
607,"('I', 'mean')",51.79270971956936
608,"('as', 'I')",51.6503746045518
609,"('the', 'giant')",51.47223171984574
610,"('place', 'in')",51.24861631081084
611,"('of', 'which')",51.20120438578541
612,"('the', 'bad')",51.11826324634618
613,"('can', 'get')",51.05385364512203
614,"('make', 'a')",50.81799141859737
615,"('what', 'do')",50.74623257677115
616,"('what', 'they')",50.569565769416315
617,"('in', 'which')",49.83484699764823
618,"('by', 'a')",49.66978349321787
619,"('I', 'answer')",49.3728122456842
620,"('see', 'the')",48.79626087337262
621,"('to', 'tell')",48.31007946553302
622,"('to', 'give')",48.26737949256557
623,"('with', 'us')",48.11153757102043
624,"('and', 'to')",47.829998432874106
625,"('life', 'and')",47.65868317688679
626,"('be', 'so')",46.57168884728398
627,"('see', 'that')",46.13285123688713
628,"('the', 'little')",45.96292195994062
629,"('to', 'my')",45.94238445095557
630,"('with', 'i')",45.73711545926456
631,"('as', 'it')",45.526283520923464
632,"('have', 'just')",44.949358615786494
633,"('the', 'book')",44.73105954567289
634,"('the', 'snow')",44.720789755932735
635,"('now', 'I')",44.508390091731826
636,"('but', 'when')",44.47394934347086
637,"('they', '')",44.22475192355103
638,"('the', 'great')",43.94421527377878
639,"('the', 'word')",43.94421527377878
640,"('if', 'she')",43.8387080315654
641,"('do', 'so')",43.79081482300355
642,"('the', 'two')",43.733764200101895
643,"('the', 'baby')",43.3135015723485
644,"('they', 'have')",43.21899338354453
645,"('that', 'who')",43.02444500413578
646,"('to', 'think')",42.993187167992076
647,"('out', 'for')",42.29067278757029
648,"('I', 'look')",42.20771381549822
649,"('I', 'get')",41.680641713187036
650,"('where', 'the')",41.6519367477405
651,"('but', 'there')",41.482779493210444
652,"('one', 'can')",41.43119942356536
653,"('it', 'all')",41.24568263673886
654,"('thing', 'you')",40.80638652407355
655,"('we', 'go')",40.80316859314375
656,"('the', 'right')",40.54411780955706
657,"('the', 'story')",40.463625116040575
658,"('have', 'to')",40.26627114107548
659,"('i', 'and')",40.13093021070041
660,"('and', 'be')",40.101437903209245
661,"('up', 'and')",39.521181493640526
662,"('in', 'one')",39.24818737597595
663,"('it', 'have')",38.57301407241959
664,"('to', 'come')",38.3660109961078
665,"('way', 'they')",38.291514943258484
666,"('do', 'it')",37.902312555075326
667,"('think', 'I')",37.775129165070936
668,"('time', 'I')",37.70246997643828
669,"('be', 'really')",37.66716405985018
670,"('a', 'while')",37.48344919069016
671,"('when', 'it')",37.43659134662567
672,"('it', '')",37.40074608054909
673,"('with', 'you')",36.998681459929664
674,"('will', 'you')",36.75148390894301
675,"('think', 'they')",36.72007218827914
676,"('it', 'the')",36.56294396325263
677,"('you', 'shall')",36.43847123798505
678,"('of', 'its')",35.43633536662796
679,"('if', 'he')",35.310560209433106
680,"('he', 'have')",35.06414531341631
681,"('up', 'to')",34.88604314922089
682,"('the', 'moment')",34.78196716187379
683,"('the', 'day')",34.18927903659956
684,"('up', 'for')",34.13046787049764
685,"('but', 'what')",33.93960999908807
686,"('get', 'it')",33.869612591881214
687,"('to', 'take')",33.813703153390755
688,"('open', 'the')",33.384107804056136
689,"('think', 'it')",33.359765820654324
690,"('to', 'her')",33.34642526795894
691,"('for', 'you')",33.235123403133194
692,"('I', 'begin')",32.83577560354229
693,"('for', 'i')",32.720279462220226
694,"('of', 'what')",32.5841634231456
695,"('be', 'here')",32.520921188050664
696,"('use', 'of')",32.27753939267676
697,"('a', 'year')",31.836902012471725
698,"('way', 'she')",31.4001869674144
699,"('where', 'I')",31.25100225404635
700,"('be', 'I')",30.744530005534315
701,"('the', 'side')",30.25606473003238
702,"('be', 'like')",29.598827867598885
703,"('nothing', 'I')",28.70822094642756
704,"('to', 'use')",28.673180969389353
705,"('to', 'look')",28.560958233055807
706,"('I', 'come')",28.54544856193735
707,"('he', 'go')",28.428274706530363
708,"('he', 'the')",28.190660245059423
709,"('have', 'not')",28.104811587152916
710,"('do', 'with')",27.893456383575536
711,"('that', 'will')",27.88049973097128
712,"('over', 'the')",27.723704272532743
713,"('i', 'with')",27.265299490157208
714,"('be', 'call')",27.09035988332652
715,"('on', 'his')",26.9398123073395
716,"('up', 'the')",26.774372385054182
717,"('as', 'we')",26.70640605411507
718,"('see', 'you')",26.65714496199148
719,"('he', 'can')",26.52168322682333
720,"('where', 'it')",26.347334631947387
