,bigram,chi-sq
137,"('Sir', 'Gawain')",45103.05366193406
138,"('each', 'other')",42135.634458253444
139,"('won', '’t')",41517.801786855474
140,"('more', 'than')",40354.23992842698
141,"('Lhari', 'ship')",39794.51331009383
142,"('o', ""'er"")",39743.08342741715
143,"('Flanton', 'dog')",38183.09690796446
144,"('bell', 'rang')",38159.04612887899
145,"('CHAPTER', 'sixth')",37253.82661766055
146,"('', 'can')",34853.27343161648
147,"('Empty', 'house')",33345.6609886311
148,"('mrs', 'Codleyn')",32679.837640739053
149,"('mrs', 'Bretton')",32678.069516911517
150,"('Jack', 'Ryder')",32242.115652672393
151,"('Brougham', 'street')",30729.406683074954
152,"('miss', 'Spencer')",30410.779075315204
153,"('mrs', 'Bloomfield')",30216.2603126198
154,"('it', 'be')",30089.69376171737
155,"('Edward', 'Beechinor')",29970.197444664907
156,"('Bigben', 'close')",29845.015062103048
157,"('please', 'visit')",29767.501281418474
158,"('any', 'rate')",29563.211643787083
159,"('private', 'detective')",29439.323219409664
160,"('at', 'least')",29301.572535241114
161,"('CHAPTER', 'fifth')",28359.35771821594
162,"('little', 'Pig')",27935.66286516675
163,"('there', 'be')",27873.118121255313
164,"('Crimsworth', 'Hall')",27842.941052152088
165,"('small', 'Wee')",27267.521257126533
166,"('dressing', 'table')",26133.022222908683
167,"('drawing', 'room')",25346.89214266721
168,"('won', ""'t"")",24740.534393770173
169,"('Thursday', 'afternoon')",24307.587726818623
170,"('Miss', 'Chetwynd')",24283.70326164563
171,"('no', 'doubt')",23943.759844584947
172,"('o', ""'"")",23712.23978247516
173,"('Miss', 'Webb')",23386.91630093106
174,"('CHAPTER', 'fourth')",23185.149065334896
175,"('motor', 'car')",22699.952981976607
176,"('railway', 'station')",21624.360704694278
177,"('mrs', 'Lucas')",21286.58872262971
178,"('mister', 'Duncalf')",21138.361626366124
179,"('good', 'bye')",21070.15131130465
180,"('of', 'the')",20987.763040979877
181,"('great', 'deal')",20688.69107850235
182,"('mister', 'Cupple')",20678.26300952887
183,"('at', 'once')",20589.34801025431
184,"('Dan', 'Barry')",20499.345452955222
185,"('', 'ai')",20471.401350165885
186,"('Vic', 'Gregg')",20280.231447850485
187,"('Miss', 'Lake')",20253.874911368675
188,"('Madame', 'Pelet')",19888.568770322094
189,"('thousand', 'dollar')",19737.29845875518
190,"('black', 'Stone')",19692.11065590036
191,"('five', 'minute')",19677.272398072535
192,"('pick', 'up')",19611.74234784549
193,"('counting', 'house')",19595.970634981153
194,"('half', '-way')",19581.020860985656
195,"('mister', 'Atkinson')",19510.288851803896
196,"('mrs', 'Dalla')",19438.085582055166
197,"('mister', 'Bunner')",19413.864566735403
198,"('next', 'morning')",19354.04245616719
199,"('mister', 'Hunsden')",19287.652818073402
200,"('mister', 'Critchlow')",18848.28935140639
201,"('race', 'Cargill')",18437.309057514387
202,"('in', 'the')",18420.32396240209
203,"('foreign', 'office')",18178.653067906722
204,"('mrs', 'Dallas')",17938.54790735693
205,"('eight', 'o')",17856.372830379547
206,"('town', 'Hall')",17429.301678936696
207,"('eleven', 'o')",17128.59214310501
208,"('mrs', 'Hardy')",17090.99961964485
209,"('hundred', 'yard')",16842.297055425995
210,"('hundred', 'pound')",16799.30018611498
211,"('self', 'conscious')",16730.360779263483
212,"('sat', 'down')",16717.816257487735
213,"(""'"", 'clock')",16405.52253236598
214,"('Lhari', 'spaceport')",16331.987945169954
215,"('I', 'have')",16311.389746478357
216,"('somebody', 'else')",16274.435723870272
217,"('no', 'longer')",15662.366149482461
218,"('street', 'shrine')",15304.481019850702
219,"('mister', 'Gundry')",15000.746549206397
220,"('ten', 'minute')",14966.709101274768
221,"('thou', 'art')",14694.296501146679
222,"('at', 'length')",14450.667096130866
223,"('Sir', 'Lionel')",14442.383768049664
224,"('difference', 'between')",14325.649233534243
225,"('mister', 'Crimsworth')",14312.913384584406
226,"('tell', 'i')",14189.994008004462
227,"('CHAPTER', 'x')",14028.724734303121
228,"('front', 'door')",13994.67234060837
229,"('young', 'lady')",13685.871228686456
230,"('seem', 'to')",13192.431757379098
231,"('identity', 'paper')",13109.674326150485
232,"('mrs', 'Moon')",13094.31599201662
233,"('good', 'deal')",12809.44583427422
234,"('few', 'minute')",12804.020070196257
235,"('thousand', 'pound')",12683.087312743093
236,"('at', 'last')",12539.055455319718
237,"('I', '')",12524.636525827425
238,"('John', 'silence')",12450.379811057108
239,"('Edward', 'Crimsworth')",12434.678437152705
240,"('common', 'sense')",12294.574145416296
241,"('better', 'than')",12231.608282331854
242,"('on', 'the')",12212.560753962865
243,"('my', 'father')",11870.57542649051
244,"('CHAPTER', 'third')",11795.282200473071
245,"('month', 'ago')",11713.61800296336
246,"('miss', 'Katherine')",11668.741591425278
247,"('as', 'if')",11624.888990577685
248,"('miss', 'Chetwynd')",11624.589799731153
249,"('good', 'humour')",11573.611513038752
250,"('trade', 'city')",11508.25370033305
251,"('so', 'much')",11384.006422531136
252,"('look', 'at')",11367.622960500099
253,"(""'"", 'em')",11348.086988814232
254,"('I', 'shall')",10965.195262886642
255,"('miss', 'Lake')",10908.832796946735
256,"('mrs', 'Blamire')",10893.089267255824
257,"('sitting', 'room')",10889.11237288985
258,"('middle', 'age')",10724.365559967198
259,"('fifty', 'pound')",10709.088582641622
260,"('begin', 'to')",10665.38393233608
261,"('a', 'few')",10661.53510111348
262,"('too', 'late')",10536.61503406325
263,"('of', 'course')",10519.679992309055
264,"('heat', 'wave')",10453.844680109045
265,"('if', 'you')",10434.081949540989
266,"('mister', 'Cupples')",10401.671934868904
267,"('the', 'same')",10316.591685416122
268,"('John', 'Baines')",10178.355350716314
269,"('Mentorian', 'cloak')",10113.799949399372
270,"('mister', 'Crawfurd')",10042.843924405292
271,"('will', 'not')",10029.09718913681
272,"('young', 'man')",9999.170399352659
273,"('garden', 'party')",9966.648413314257
274,"('mister', 'Hatfield')",9817.069357509667
275,"('Miss', 'Murray')",9667.645570637847
276,"('yes', 'sir')",9661.727447164145
277,"('mister', 'Curtenty')",9657.692110524671
278,"('too', 'much')",9590.808520366309
279,"('I', 'think')",9475.363763782461
280,"('ai', 'not')",9403.011467191094
281,"('Christmas', 'spirit')",9390.262102549945
282,"('with', 'a')",9377.093784864363
283,"('mister', 'Herbert')",9251.335601985722
284,"('last', 'night')",9192.98962399322
285,"('try', 'to')",9185.069936618725
286,"('out', 'of')",9177.526405675138
287,"('lady', 'ambermere')",9101.416437894874
288,"('nine', 'o')",9086.80801247798
289,"('his', 'head')",9048.178062090852
290,"('his', 'own')",9016.085107038049
291,"('my', 'dear')",8998.035024909224
292,"('mountain', 'desert')",8959.557828970123
293,"('mister', 'Wardlaw')",8914.13940536972
294,"('hiding', 'place')",8881.985572588852
295,"('faster', 'than')",8777.390967635281
296,"('her', 'husband')",8440.495398709594
297,"('a', 'little')",8397.8040357302
298,"('mister', 'Batchgrew')",8013.928920341619
299,"('my', 'own')",7975.295575739496
300,"('ten', 'year')",7966.047063243631
301,"('I', 'can')",7888.905185102767
302,"('sort', 'of')",7861.122916420235
303,"('half', 'past')",7854.822427592419
304,"('minute', 'later')",7765.966214222108
305,"('lean', 'forward')",7759.465189847673
306,"('go', 'to')",7755.64877187005
307,"('brick', 'wall')",7675.400825797202
308,"('twenty', 'year')",7667.107581081537
309,"('said', 'Dimple')",7654.2762373933865
310,"('not', 'know')",7601.5858678739605
311,"('upper', 'world')",7590.35236595438
312,"('self', 'control')",7587.72791196223
313,"('less', 'than')",7569.872895819397
314,"('drive', 'shift')",7539.140295401413
315,"('Bart', 'Steele')",7530.289477191723
316,"('Sir', 'Thomas')",7521.682908445578
317,"('pass', 'through')",7501.151916696091
318,"('six', 'month')",7432.921478248817
319,"('twenty', 'five')",7429.453297780366
320,"('human', 'being')",7411.509843733582
321,"('fall', 'asleep')",7382.616822943479
322,"('five', 'pound')",7359.668306872114
323,"('more', 'information')",7338.9187801421
324,"('mister', 'Holroyd')",7337.320221332051
325,"('huge', 'bear')",7248.611343101045
326,"('worse', 'than')",7247.813771642951
327,"('from', 'the')",7226.071553486553
328,"('give', 'i')",7151.345083225695
329,"('someone', 'else')",7084.388510091008
330,"('five', 'town')",6980.913192260465
331,"('next', 'day')",6961.58293509878
332,"('electric', 'light')",6943.642388915369
333,"('he', 'have')",6905.805398055827
334,"('into', 'the')",6880.966553395458
335,"('his', 'wife')",6805.929757698017
336,"('human', 'nature')",6758.639026142901
337,"('all', 'right')",6722.212555004781
338,"('let', 'i')",6715.978932833214
339,"('come', 'back')",6697.790824072314
340,"('man', 'who')",6697.747172070608
341,"('and', 'then')",6679.428305125613
342,"('so', 'far')",6585.547031001412
343,"('at', 'the')",6541.58019857227
344,"('his', 'hand')",6529.390209888949
345,"('be', 'not')",6491.153920650427
346,"('able', 'to')",6488.745250602449
347,"('I', 'be')",6473.931487323464
348,"('Miss', 'Matilda')",6466.562966888789
349,"('Ere', 'long')",6428.735055162335
350,"('gray', 'eyes')",6310.957398667339
351,"('to', 'me')",6291.8752685444815
352,"('be', 'a')",6180.117207994449
353,"('he', 'say')",6147.50944369268
354,"('father', ""'s"")",6145.37640116474
355,"('same', 'time')",6122.749742172722
356,"('either', 'side')",6032.200952089783
357,"('little', 'girl')",6017.010591617913
358,"('get', 'rid')",6015.577008696722
359,"('mister', 'Murch')",6008.289552583325
360,"('rather', 'than')",5991.851141905016
361,"('', 'will')",5986.628178029753
362,"(""'"", ""'I"")",5958.443331701785
363,"('mister', 'Marlowe')",5952.734488564935
364,"('know', 'what')",5819.17680624137
365,"('tell', 'you')",5819.090722995785
366,"('in', 'spite')",5804.681978759876
367,"('such', 'a')",5781.224862842432
368,"('fairy', 'land')",5754.112193642922
369,"('the', 'door')",5745.252655692166
370,"('or', 'two')",5741.953557092322
371,"('Heathcliff', '’s')",5709.214492134897
372,"('like', 'a')",5699.2972450175885
373,"('let', 'us')",5672.495925797327
374,"('want', 'to')",5671.111148022869
375,"('mrs', 'Manderson')",5471.707866368109
376,"('reason', 'why')",5427.259351575554
377,"('week', 'ago')",5402.574539012879
378,"('old', 'man')",5391.428253076428
379,"('bend', 'over')",5390.67746154531
380,"('I', 'suppose')",5385.1682328558345
381,"('physical', 'body')",5348.989454135271
382,"('six', 'o')",5254.462233175503
383,"('blue', 'sky')",5236.752876814307
384,"('my', 'mother')",5234.155411902347
385,"('mister', 'Dimmock')",5231.246404279762
386,"('twenty', 'four')",5229.309297133236
387,"('sit', 'down')",5144.63623784626
388,"('nothing', 'else')",5117.798536408604
389,"('miss', 'Bray')",5096.495765754398
390,"('you', 'will')",5089.3973350229935
391,"('all', 'librivox')",5033.29046247185
392,"('secret', 'service')",5019.401373655372
393,"('Oh', 'yes')",4989.3440335357345
394,"('recording', 'all')",4968.598693181813
395,"('once', 'more')",4926.237155358598
396,"('become', 'aware')",4916.415351479491
397,"('whatever', 'happen')",4878.241006733658
398,"('ten', 'o')",4873.7047962361485
399,"('old', 'lady')",4855.64687380318
400,"('cold', 'sleep')",4851.837085147953
401,"('my', 'mind')",4822.035831420549
402,"('seven', 'o')",4810.700530502383
403,"('away', 'from')",4807.961514675996
404,"('for', 'instance')",4799.301361529272
405,"('part', 'of')",4794.514399901127
406,"('thirty', 'five')",4785.412472342228
407,"('king', 'Arthur')",4762.95150717926
408,"('whole', 'affair')",4713.154047925392
409,"('his', 'eye')",4706.6197770523795
410,"('five', 'cent')",4666.405455542273
411,"(""'It"", ""'s"")",4642.255007009138
412,"('talk', 'about')",4626.176291456061
413,"('Sir', 'Harry')",4619.775548948704
414,"('first', 'time')",4599.605987256849
415,"('forty', 'year')",4581.759727618161
416,"('twenty', 'minute')",4565.455743504298
417,"('she', 'say')",4562.979041111276
418,"('mister', 'Earnshaw')",4519.169817448283
419,"('Machin', 'street')",4483.69108261721
420,"('mister', 'Hollyer')",4462.645855156295
421,"('the', 'whole')",4448.225083580933
422,"('wait', 'till')",4443.682624965292
423,"('mister', 'Baxter')",4440.211993114549
424,"('old', 'woman')",4415.085445997032
425,"('instead', 'of')",4397.56305574
426,"('a', 'moment')",4375.03134814091
427,"('naughty', 'girl')",4370.897566994373
428,"('fat', 'man')",4363.769039675822
429,"('forty', 'five')",4346.692346820592
430,"('last', 'Thursday')",4344.342678812308
431,"('she', 'have')",4331.653489813004
432,"('mister', 'Carrados')",4299.485314446966
433,"('older', 'than')",4263.283043204894
434,"('anything', 'else')",4232.840222121686
435,"('reply', 'Carrado')",4214.104085608837
436,"('long', 'time')",4201.82894604158
437,"('other', 'side')",4197.29485737231
438,"('domain', 'for')",4187.962630339016
439,"('poor', 'fellow')",4122.0075807559015
440,"('catch', 'sight')",4093.2493276791697
441,"('said', 'mrs')",4076.0062098147314
442,"('mrs', 'Maloney')",4075.7621079024534
443,"('in', 'a')",4062.833614851146
444,"('it', 'seem')",4060.077034125896
445,"('most', 'important')",4053.665606683904
446,"('wait', 'for')",4052.2178200177755
447,"('very', 'much')",4032.5645561211936
448,"('go', 'on')",4030.390101692592
449,"('spot', 'where')",4025.831233431894
450,"('to', 'morrow')",4020.9147065233824
451,"('you', 'know')",4017.046796415067
452,"('very', 'well')",4014.534797659371
453,"('left', 'hand')",4010.9233471649845
454,"('who', 'have')",3945.1000529117327
455,"('information', 'or')",3937.524169027166
456,"('one', 'of')",3927.8452576398677
457,"('sun', 'wave')",3904.5712988366236
458,"('ought', 'to')",3887.614775825076
459,"('when', 'I')",3855.5227003035043
460,"('as', 'well')",3851.970048511274
461,"('his', 'face')",3850.364142263275
462,"('four', 'hour')",3836.526960132548
463,"('clock', 'struck')",3818.518496625181
464,"('', 'Ai')",3798.627921384303
465,"('mother', ""'s"")",3793.6852367759093
466,"('their', 'own')",3780.511026377981
467,"('connect', 'with')",3771.277534814243
468,"('I', 'know')",3766.8687177968272
469,"('Crow', ""'s"")",3759.962882973876
470,"('old', 'Rugel')",3751.765187798035
471,"('have', 'be')",3749.020224648197
472,"('six', 'year')",3739.2415844134416
473,"('three', 'month')",3738.7254141258313
474,"('her', 'father')",3731.617113486504
475,"('every', 'day')",3701.777333405741
476,"('door', 'open')",3685.3869307370724
477,"('Wolf', 'came')",3642.673303231703
478,"('the', 'first')",3609.8829456441463
479,"('the', 'house')",3596.3342221950375
480,"('as', 'though')",3593.286404829621
481,"('through', 'the')",3575.276670641868
482,"('Miss', 'Racksole')",3569.247454953185
483,"('mister', 'Manderson')",3567.9149955113157
484,"('mister', 'Bloomfield')",3554.211394312957
485,"('six', 'thirty')",3542.4007392652743
486,"('know', 'how')",3536.660237275537
487,"('take', 'care')",3532.211234379263
488,"('do', 'you')",3524.458327553751
489,"('by', 'dint')",3519.599710964181
490,"('find', 'out')",3512.119341354708
491,"('trap', 'door')",3508.3468196296044
492,"('a', 'great')",3501.8706084633436
493,"('her', 'own')",3493.992384521691
494,"('you', '')",3457.924953421849
495,"('five', 'o')",3451.601533433972
496,"('we', 'shall')",3424.77974381721
497,"('a', 'lot')",3421.180103591819
498,"('I', 'will')",3418.4451022214307
499,"('mister', 'Robson')",3416.7853598272063
500,"('as', 'soon')",3414.825979020976
501,"('say', 'Ronicky')",3401.227114475035
502,"('in', 'his')",3395.084303076704
503,"('four', 'hundred')",3381.1321004131955
504,"('middle', 'bear')",3378.3844739803826
505,"('everything', 'else')",3364.183038864541
506,"('glance', 'at')",3364.0237071629226
507,"('kind', 'of')",3354.950124738516
508,"('my', 'friend')",3351.9440083313034
509,"('very', 'nice')",3347.4062725339495
510,"('mister', 'Turnbull')",3325.179046884076
511,"('spite', 'of')",3321.9845144629157
512,"('be', 'able')",3301.94606682474
513,"('soon', 'as')",3283.344255733159
514,"('a', 'bit')",3259.668577703021
515,"('sprang', 'up')",3240.9640382388925
516,"('my', 'companion')",3237.341023278008
517,"('in', 'front')",3222.9607572852005
518,"('have', 'no')",3220.895011259133
519,"('deep', 'breath')",3194.5613686230067
520,"('the', 'other')",3191.0668400921963
521,"('we', 'can')",3187.808007898406
522,"('come', 'out')",3178.9668839276724
523,"('blue', 'eye')",3176.080111480863
524,"('goin', ""'"")",3174.6669273197263
525,"('no', 'more')",3173.525563626762
526,"('go', 'out')",3171.6328856748714
527,"('his', 'shoulder')",3150.43512646859
528,"('hour', 'later')",3120.0798298212076
529,"('lay', 'aside')",3119.2995139199297
530,"('most', 'likely')",3115.069980472298
531,"('fil', 'with')",3108.7044180768867
532,"('someth', 'else')",3104.7505446774217
533,"('bigger', 'than')",3095.273942045364
534,"('mister', 'Babylon')",3086.385120639655
535,"('air', 'atom')",3075.4338927436415
536,"('t', ""'"")",3062.7662984942663
537,"('thank', 'God')",3057.458584262482
538,"('the', 'world')",3047.4844136506654
539,"('we', 'have')",3043.6688546186087
540,"('end', 'of')",3038.2107635862776
541,"('mister', 'Batchgrow')",3021.0800954599144
542,"('will', 'be')",3019.98094230751
543,"('wonder', 'if')",3014.909768203523
544,"('for', 'a')",3010.2121531402126
545,"('far', 'away')",3004.8997599172862
546,"('full', 'of')",2994.107427291849
547,"('after', 'all')",2981.0315018659203
548,"('by', 'the')",2979.405476232515
549,"('', 'shan')",2974.692118392108
550,"('no', 'harm')",2971.637577156366
551,"('but', 'I')",2967.855369822144
552,"('accord', 'to')",2942.7417366357213
553,"('mister', 'Sampson')",2921.7388067493043
554,"('look', 'up')",2912.6880204007025
555,"('black', 'Jack')",2911.9738543864396
556,"('old', 'fashion')",2885.3489138058308
557,"('mister', 'Trent')",2864.5349638972893
558,"('the', 'window')",2861.964927408477
559,"('will', 'have')",2853.4966283937874
560,"('my', 'heart')",2852.417747069641
561,"('few', 'week')",2851.388251555405
562,"('have', 'never')",2827.6196278829148
563,"('d', ""'"")",2817.0494699045175
564,"('her', 'mother')",2816.3842741462518
565,"('refrain', 'from')",2802.2367878829955
566,"('of', 'his')",2799.129484014259
567,"('so', 'many')",2784.985796445176
568,"('wind', 'blow')",2780.545973988333
569,"('year', 'old')",2774.3607730474378
570,"('pretty', 'well')",2773.942553375274
571,"('the', 'sun')",2761.4588402013646
572,"('at', 'home')",2755.9709885308607
573,"('depend', 'upon')",2755.0311922669907
574,"('piece', 'of')",2748.0684339194195
575,"('no', 'one')",2733.8601861986704
576,"('must', 'have')",2730.3383765555973
577,"('Luke', ""'s"")",2726.233303572251
578,"('he', 'be')",2717.1658969881855
579,"('in', 'vain')",2713.5833495831967
580,"(""'sun"", ""'s"")",2711.942878907338
581,"('a', 'good')",2706.411656529377
582,"('a', 'dozen')",2698.295293222323
583,"(""'"", ""'"")",2695.8605179631263
584,"('the', 'air')",2694.5948997311502
585,"('blue', 'eyes')",2693.9044056045273
586,"('enough', 'to')",2676.981410606566
587,"('he', 'will')",2663.6736469054417
588,"('cold', 'blood')",2661.3609120682313
589,"('my', 'pupil')",2650.66344318647
590,"('wonder', 'what')",2647.538731035483
591,"('my', 'host')",2644.0304059506398
592,"('have', 'falle')",2625.4744014049675
593,"('her', 'head')",2624.242246162037
594,"('any', 'one')",2620.590682845044
595,"('when', 'he')",2614.9619019977977
596,"('I', 'knew')",2613.3186853900097
597,"('have', 'got')",2610.1272805470107
598,"('th', ""'"")",2608.510244366972
599,"('five', 'year')",2606.4710181530695
600,"('to', 'keep')",2601.33853296725
601,"('long', 'ago')",2593.233076145444
602,"('you', 'must')",2592.070098438282
603,"('CHAPTER', 'second')",2590.1748741629244
604,"('if', 'I')",2586.3868097642894
605,"('stay', 'here')",2568.115533893534
606,"('as', 'usual')",2563.9499106299477
607,"('say', 'Dimple')",2561.080897852365
608,"('mister', 'Timmis')",2553.2369226919886
609,"('mile', 'away')",2539.119875097818
610,"('his', 'feet')",2535.5292709169235
611,"('yellow', 'hair')",2534.0598577356277
612,"('how', 'much')",2516.135299807978
613,"('in', 'order')",2509.795586690728
614,"('have', 'brotch')",2488.8281949009647
615,"('a', 'small')",2484.9716864346065
616,"('may', 'have')",2480.8151168721106
617,"('bent', 'over')",2478.080082131111
618,"('to', 'see')",2476.3423495593524
619,"('make', 'i')",2471.7215975898584
620,"('lot', 'of')",2468.4213036310894
621,"('be', 'sure')",2466.9070561858825
622,"('insist', 'on')",2452.1247150271856
623,"('a', 'single')",2446.891335323134
624,"('a', 'long')",2437.054070218547
625,"('just', 'as')",2434.028483420153
626,"('good', 'morning')",2427.8703685775563
627,"('pair', 'of')",2408.380815185912
628,"('worth', 'while')",2408.1000696623705
629,"('head', 'waiter')",2391.0531019246437
630,"('five', 'hundred')",2370.5197086480457
631,"('go', 'back')",2354.5331130317822
632,"('walk', 'slowly')",2351.619122626309
633,"('can', 'scarcely')",2350.743318710489
634,"('go', 'down')",2349.230604826368
635,"('his', 'arm')",2344.3333384576576
636,"('younger', 'than')",2335.558320912757
637,"('young', 'woman')",2334.914338776363
638,"('her', 'face')",2331.037744627251
639,"('press', 'together')",2322.855621369069
640,"('can', 'see')",2319.1703432332474
641,"('his', 'mind')",2314.5049072595534
642,"('top', 'of')",2311.5775587977873
643,"('at', 'first')",2310.333488872041
644,"(""'"", 'say')",2296.29235998347
645,"('we', ""'ll"")",2287.7849003924016
646,"('she', 'be')",2287.126364621095
647,"('step', 'forward')",2286.9854523652416
648,"('slip', 'away')",2279.670826947857
649,"('far', 'as')",2268.629734688334
650,"('a', 'man')",2266.0963350370303
651,"('know', 'that')",2263.9073999248208
652,"('sense', 'of')",2255.346899158844
653,"('a', 'certain')",2246.057813815177
654,"('emerge', 'from')",2240.1255880381923
655,"('morrow', 'morning')",2239.6522410104776
656,"('good', 'luck')",2238.0135056116037
657,"('lean', 'against')",2225.8184533845724
658,"('come', 'down')",2223.1905503821863
