,bigram,chi-sq
88,"('so', 'much')",832.3525264906502
89,"('my', 'friend')",810.4850755296959
90,"('you', 'partner')",809.8581587360629
91,"('continu', 'will')",805.7041172755436
92,"('at', 'least')",798.7453040736361
93,"('his', 'death')",789.1216996194207
94,"('so', 'far')",779.6661033433879
95,"('many', 'year')",772.7074754822761
96,"('I', 'be')",765.9539883970506
97,"('one', 'of')",743.8084440876016
98,"('go', 'down')",731.3021916693716
99,"('try', 'to')",719.8432384570249
100,"('at', 'Philadelphia')",700.2760003903377
101,"('at', 'last')",683.5520925954315
102,"('refus', 'will')",681.3158231529686
103,"('we', 'have')",681.2787001320362
104,"('engag', 'will')",677.488435559572
105,"('you', '’re')",668.6605097703459
106,"('be', 'not')",659.9046746300527
107,"('acquaint', 'with')",659.5252294368287
108,"('want', 'to')",647.9852918665657
109,"('the', 'governor')",647.3114868464988
110,"('have', 'got')",643.5823654326712
111,"('I', 'shall')",640.1519143332144
112,"('may', 'be')",633.8504304196883
113,"('no', 'one')",631.1805916781559
114,"('one', 'hundred')",629.2908934893649
115,"('not', 'miss')",623.2489273119282
116,"('each', 'other')",618.3609746772202
117,"('the', 'whole')",616.8020753314813
118,"('out', 'of')",614.105396042635
119,"('acquir', 'will')",614.0878348789153
120,"('we', 'sail')",606.751929598438
121,"('same', 'time')",598.0064215914177
122,"('as', 'well')",580.602477264922
123,"('his', 'own')",575.1146100786262
124,"('such', 'a')",571.4801970488717
125,"('a', 'lot')",557.8343359126513
126,"('his', 'face')",545.9367304207265
127,"('any', 'thing')",531.2016362745334
128,"('a', 'good')",529.519929702666
129,"('my', 'job')",524.4319796762159
130,"('man', 'who')",522.6258403936371
131,"('who', 'have')",516.1559654729112
132,"('in', 'London')",515.0770902976217
133,"('as', 'soon')",511.89757332214526
134,"('soon', 'as')",511.89757332214526
135,"('begin', 'to')",510.3475494794105
136,"('a', 'moment')",509.1037169725257
137,"('I', 'can')",507.7078170339522
138,"('number', 'of')",501.2591631868686
139,"('his', 'head')",497.467256571177
140,"('of', 'course')",497.26652405841475
141,"('from', 'England')",491.0560506324923
142,"('I', 'suppose')",488.3939662959454
143,"('my', 'own')",478.14583076796924
144,"('into', 'the')",470.62129262443744
145,"('a', 'great')",461.0272815668196
146,"('and', 'then')",460.65575394103655
147,"('he', 'have')",460.5442780827404
148,"('I', '’ve')",457.16221086321696
149,"('for', 'the')",456.5039902507822
150,"('say', ""'"")",455.9694896429378
151,"('I', 'ask')",453.8101286578288
152,"('fight', 'for')",446.75379553376365
153,"('account', 'of')",446.43956697270016
154,"('get', 'into')",444.32002936908526
155,"('think', 'about')",443.5127020020637
156,"('the', 'first')",440.3220756278888
157,"('be', 'kil')",436.95360608414524
158,"('when', 'I')",436.5515318814608
159,"('the', 'proprietary')",435.03538516988544
160,"('all', 'over')",433.0399584310705
161,"('the', 'ambulance')",428.18468942021576
162,"('we', 'meet')",427.0306729005631
163,"('be', 'very')",423.20786238814657
164,"('my', 'heart')",417.69431945056544
165,"('meet', 'with')",416.2824629171193
166,"('able', 'to')",413.0035977265941
167,"('not', 'know')",412.6139708499768
168,"('go', 'to')",410.0096635660252
169,"('his', 'father')",408.41695728193844
170,"('on', 'the')",408.16346535646545
171,"('I', 'say')",406.89067752972494
172,"('of', 'his')",406.0874123341905
173,"('in', 'fact')",403.0965878955507
174,"('talk', 'to')",401.85394054355993
175,"('his', 'son')",400.39090829046205
176,"('their', 'own')",398.9979901444361
177,"('people', 'who')",398.62237591629406
178,"('think', 'it')",397.54797078302306
179,"('you', 'cry')",392.5514072572824
180,"('have', 'no')",384.75071970191595
181,"('I', 'hate')",379.1132536700775
182,"('first', 'car')",377.28459276056583
183,"('his', 'hand')",373.76353169333345
184,"('not', 'remember')",372.32519630503015
185,"('lot', 'of')",372.2664338211955
186,"('Jackson', ""'s"")",369.40907896303077
187,"('from', 'the')",365.3605221018767
188,"('the', 'world')",357.9683321417327
189,"('the', 'hitch')",355.5855536655143
190,"('the', 'king')",355.5855536655143
191,"('after', 'some')",353.0414177347677
192,"('all', 'right')",348.2303725727227
193,"('well', 'as')",348.046487433234
194,"('at', 'first')",344.0507051621155
195,"('put', 'on')",341.5580297128207
196,"('kind', 'of')",341.11473918042776
197,"('I', 'find')",341.04374951799554
198,"('you', 'government')",339.8599362217461
199,"('say', 'he')",339.4200115476904
200,"('that', 'purpose')",339.0757340677008
201,"('if', 'we')",336.89155233925766
202,"('a', 'young')",336.33403667423636
203,"('be', 'still')",333.3263701712748
204,"('but', 'I')",331.31226944149216
205,"('the', 'following')",330.9637561860778
206,"('I', 'remember')",330.80622659536834
207,"('make', 'i')",327.2150879148352
208,"('side', 'of')",326.2938875266442
209,"('which', 'I')",324.5655396405585
210,"('that', 'sound')",323.4451980415115
211,"('we', 'can')",322.89649403112327
212,"('at', 'the')",320.4462882856862
213,"('you', 'want')",318.54737113474005
214,"('have', 'be')",316.5496297840908
215,"('the', 'province')",315.79424402866965
216,"('one', 'another')",314.8768460124675
217,"('I', 'see')",313.62809294195796
218,"('the', 'cemetery')",311.70272617921825
219,"('thank', 'you')",309.73889333060106
220,"('in', 'England')",304.03996457956015
221,"('you', 'country')",302.60476301226805
222,"('employ', 'will')",301.7275741845356
223,"('the', 'other')",301.5871626890739
224,"(""'I"", 'be')",296.4182967482292
225,"('a', 'man')",293.72396981779235
226,"('my', 'mind')",293.5966234381888
227,"('any', 'other')",293.59440684752707
228,"('deal', 'of')",290.7523115312092
229,"('the', 'next')",289.72787466549846
230,"('in', 'order')",289.36717504137073
231,"('with', 'a')",288.79559405390927
232,"('be', 'able')",285.0942520874835
233,"('get', 'out')",283.073622964369
234,"('who', 'be')",276.26179848619273
235,"('end', 'of')",274.5563774745456
236,"('the', 'rest')",272.00517661711046
237,"('go', 'on')",270.9440968368418
238,"('we', '')",269.90113551168145
239,"('the', 'car')",268.8969143045511
240,"('very', 'much')",266.2876266958425
241,"('by', 'the')",265.9293945193808
242,"(""'"", 'Oh')",265.6874334917808
243,"('the', 'second')",263.51466952915956
244,"('yes', 'I')",263.45128287609344
245,"('or', 'other')",261.46503465788135
246,"('you', 'better')",260.0867167387167
247,"('because', 'they')",259.98757813194004
248,"('of', 'us')",259.0447142584874
249,"('he', 'be')",258.4264726285523
250,"('the', 'doctor')",256.1996872856629
251,"('came', 'to')",255.5315916709926
252,"('and', 'wild')",253.45553589806363
253,"('the', 'end')",253.44383132835245
254,"('the', 'door')",253.12843633367982
255,"('the', 'champion')",252.99492691059373
256,"('make', 'a')",249.435923995395
257,"('appear', 'will')",248.52022891046892
258,"('shall', 'be')",247.37742943128404
259,"('have', 'a')",245.2901771021201
260,"('which', 'be')",244.83935400754632
261,"(""'"", 'I')",244.41810326999564
262,"('as', 'much')",243.89306013734645
263,"('my', 'hand')",243.36207386163343
264,"('as', 'a')",242.83365318000543
265,"('be', 'sorry')",241.24585308945635
266,"('his', 'friend')",239.9921668137324
267,"('this', 'time')",238.4629367821852
268,"('you', 'gottum')",237.10541926684013
269,"('let', 'i')",236.01680924006095
270,"('the', 'inhabitant')",235.7673847575205
271,"('beautiful', 'and')",232.4351690511386
272,"('keep', 'on')",232.20402079441706
273,"('opportunity', 'of')",231.45530731805096
274,"('they', 'may')",228.7046774125343
275,"('I', 'want')",227.39419798288483
276,"('when', 'we')",227.18189442860225
277,"('agree', 'to')",224.0991247468538
278,"('instead', 'of')",223.6352277551921
279,"('the', 'middle')",219.4699503261921
280,"('a', 'number')",217.44664521015684
281,"('for', 'a')",215.2472577459045
282,"('he', 'smil')",214.6313901096115
283,"('piece', 'of')",214.56860373968033
284,"('he', 'look')",214.17142567672067
285,"('seem', 'will')",212.41701566060323
286,"('driver', 'of')",211.70836825101532
287,"('to', 'avoid')",210.59135621282977
288,"('no', 'more')",210.05091752648823
289,"('in', 'Lancaster')",209.8776296958968
290,"('among', 'the')",208.6865707383383
291,"('it', ""'s"")",207.69697717755716
292,"('best', 'the')",206.01311688217302
293,"('in', 'my')",205.97169726603497
294,"('if', 'I')",205.09599522599555
295,"('attention', 'to')",205.04523961948865
296,"('need', 'to')",204.01873881701565
297,"('which', 'he')",203.7440696438221
298,"('we', 'be')",203.30147008393112
299,"('of', 'mine')",199.1820600457612
300,"('for', 'you')",197.3225251670767
301,"('my', 'life')",197.29867173520293
302,"('enough', 'to')",195.11621621736435
303,"('middle', 'of')",195.01677735983498
304,"('a', 'pretty')",194.65843559463286
305,"('you', 'own')",193.40969339788168
306,"('call', 'will')",192.83241476115694
307,"('a', 'small')",192.76682995813147
308,"('this', 'man')",192.10333036132195
309,"('not', 'think')",190.8102818945854
310,"('the', 'house')",190.17566913669526
311,"('of', 'my')",187.4917047793387
312,"('a', 'long')",187.46221957880022
313,"('cross', 'the')",187.40429239652838
314,"('will', 'to')",185.27434825874926
315,"(""'"", 'by')",184.31520087069035
316,"('she', 'say')",183.6638205313213
317,"('be', 'necessary')",183.08194614290636
318,"('of', 'their')",182.53057785511072
319,"('it', '’s')",182.51481464026404
320,"('all', 'the')",181.83424906309818
321,"('be', 'a')",180.65508608662805
322,"('can', 'see')",180.43454066613728
323,"('the', 'driver')",179.52969409974094
324,"('my', 'son')",178.70699152744692
325,"('thing', 'that')",178.53103387267387
326,"('the', 'street')",178.42987100855365
327,"('be', 'thotch')",178.14016812748977
328,"(""'"", 'he')",177.96948733901593
329,"('with', 'the')",177.79251785932587
330,"('the', 'latter')",177.76912885450074
331,"('we', 'shall')",177.12164979088672
332,"('the', 'colony')",175.5757436925884
333,"('and', 'therefore')",175.10102665843496
334,"('return', 'will')",174.66583586548876
335,"('to', 'be')",174.0845451626695
336,"('the', 'police')",173.76937600972576
337,"('in', 'Boston')",172.91201917918158
338,"('have', 'since')",171.99786993070902
339,"('that', 'he')",171.8212451650868
340,"('not', 'like')",171.09899916567156
341,"('intend', 'to')",170.51220386911805
342,"('in', 'a')",168.95164959458023
343,"('country', 'that')",168.06314340665975
344,"('use', 'of')",166.36886738849122
345,"('be', 'bear')",166.33307058838525
346,"('through', 'the')",164.49794325745012
347,"('you', 'must')",164.48038067900742
348,"('the', 'accident')",164.21898797925198
349,"('endeavor', 'to')",164.187059428763
350,"('have', 'not')",163.78864929309162
351,"('be', 'sure')",162.07549831850477
352,"('only', 'one')",160.71057915339352
353,"('the', 'town')",160.57717315622747
354,"('while', 'I')",160.32092735318145
355,"('my', 'business')",160.2526570405846
356,"('that', 'I')",160.2361600357611
357,"('the', 'city')",155.48255312468902
358,"('the', 'evening')",155.48255312468902
359,"('car', ""'"")",153.93323807551548
360,"('shall', 'have')",153.59652527040137
361,"('a', 'poor')",152.92416308011053
362,"('may', 'have')",152.7181217717934
364,"('the', 'university')",151.17706684488533
363,"('the', 'principal')",151.17706684488533
365,"('so', 'that')",150.92543078150277
366,"('i', 'to')",147.7923946181877
367,"('it', '')",147.63550642888393
368,"('a', 'car')",147.3022975337747
369,"('across', 'the')",146.8784918607046
370,"('perhaps', 'he')",144.54318287286281
371,"('come', 'to')",143.8060008900791
372,"('what', ""'s"")",141.09619253356468
373,"('the', 'side')",141.0098581949793
374,"('the', 'beginning')",140.38363751753198
375,"('he', '')",139.40383009030495
376,"('the', 'general')",137.99238870678496
377,"('be', 'generally')",137.169874553996
378,"('at', 'i')",137.07733791524848
379,"('where', 'he')",136.34342835550407
380,"('they', 'be')",136.1299933082039
381,"('to', 'see')",135.72450778299577
382,"('see', 'you')",134.3053462540028
383,"('they', 'have')",133.49572562528826
384,"('for', 'i')",132.26732147688836
385,"('appear', 'to')",132.026300527443
386,"('the', 'people')",131.53458837338042
387,"('let', 'it')",131.52224393211495
388,"('be', 'go')",131.11572656904866
389,"('i', 'up')",130.92392962456503
390,"('take', 'i')",130.61132988792548
391,"('I', 'feel')",130.26269449809354
392,"('when', 'they')",130.07956675909898
393,"('not', 'want')",129.95389196407356
394,"('with', 'i')",129.5482989766101
395,"('ready', 'to')",129.4485276227446
396,"('drink', 'and')",129.37625813707248
397,"('when', 'he')",129.00344474042504
398,"('can', 'you')",128.9066843008169
399,"('use', 'to')",128.886821836004
400,"('rest', 'of')",126.42454287780366
401,"('with', 'great')",125.49197872876401
402,"('moment', 'I')",125.37415314704255
403,"('to', 'pay')",125.27853315114477
404,"('speak', 'to')",125.0930775969551
405,"('as', 'I')",124.67656904706377
406,"('and', 'I')",124.49880299801806
407,"('the', 'captain')",123.3691389199747
408,"('before', 'we')",122.61149301495132
409,"('I', 'believe')",121.99956574923111
410,"('about', 'this')",121.31157933161059
411,"('such', 'as')",120.71605579327176
412,"('back', 'to')",120.28868558271583
413,"('order', 'to')",120.28868558271583
414,"('man', ""'s"")",120.20556570596284
415,"('of', 'this')",120.02097652592073
416,"('car', 'and')",119.65080144145338
417,"('a', 'array')",118.77023751275013
418,"('then', 'I')",118.68801990971203
419,"('you', 'can')",118.52870332892351
420,"('I', 'need')",118.19639157421834
421,"('as', 'we')",118.04906451799278
422,"('to', 'make')",117.36896940182662
423,"('ask', 'will')",116.97542724984221
424,"('will', 'not')",116.49395953164682
425,"('not', 'see')",114.25341554206159
426,"('the', 'ground')",114.25033139307469
427,"('most', 'of')",113.93954755747798
428,"('with', 'her')",113.70103552067113
429,"('not', 'only')",113.28407238734522
430,"('occasion', 'will')",112.65494920664253
431,"('beside', 'the')",112.58999255415303
432,"('waggon', 'and')",110.7567455214061
433,"('', 'be')",110.10245421239685
434,"('live', 'in')",110.03234421228665
435,"('the', 'moment')",109.86281408294296
436,"('which', 'we')",109.60908795185387
437,"('if', 'they')",108.74169586893058
438,"('be', 'often')",107.74890742581107
439,"('my', 'way')",107.54533976369092
440,"('of', 'which')",106.55977714718065
441,"('the', 'Indian')",106.39345470491615
442,"('it', 'may')",106.3677877428122
443,"('what', 'be')",106.21582598347763
444,"('I', 'tell')",105.92776987248097
445,"('the', 'grave')",105.08550876830894
446,"('want', 'you')",103.62894974824832
447,"('by', 'a')",102.96693210209278
448,"('you', 'hand')",102.5987367990192
449,"('to', 'Philadelphia')",102.23017554091804
450,"('a', 'week')",102.19411336097893
451,"('near', 'the')",102.19184897744141
452,"('the', 'least')",101.90879296405402
453,"('the', 'paper')",101.43405958603954
454,"('do', 'you')",101.1784405966136
455,"('for', 'each')",100.92654620409448
456,"('on', 'this')",100.43623181286858
457,"('become', 'a')",99.91253664558675
458,"('a', 'new')",99.53034213441452
459,"('member', 'of')",99.03346468981353
460,"('to', 'keep')",99.02972601037179
461,"('have', 'make')",98.44579143448848
462,"('come', 'on')",98.26638768571152
463,"('he', 'walk')",97.73783488806849
464,"('friend', 'and')",96.64052766063601
465,"('as', 'she')",96.59878939648486
466,"('on', 'his')",96.34104480233907
467,"('point', 'of')",96.27947560280862
468,"('I', 'never')",95.59943676332993
469,"('that', ""'s"")",95.07728523125654
470,"('be', 'move')",94.87412948403897
471,"('the', 'company')",94.74814020813204
472,"('I', 'know')",94.20000264745376
473,"('to', 'the')",93.72989707903585
474,"('if', 'he')",93.31870361865704
475,"('br', 'to')",93.25113686812759
476,"('into', 'my')",91.46085663844866
477,"('be', 'brotch')",91.29246951461987
478,"('be', 'drive')",90.70835755166159
479,"('see', 'i')",90.62251903406835
480,"('think', 'he')",90.54128066776465
481,"('in', 'his')",90.42945193830013
482,"('the', 'way')",89.73755888521282
483,"('some', 'of')",89.3432202886697
484,"('be', 'employ')",87.57343080287099
485,"(""'but"", 'I')",87.33381481484655
486,"('be', 'someone')",87.05903534144228
487,"('there', ""'s"")",86.9640720723895
488,"('be', 'br')",86.76480536668302
489,"('return', 'to')",85.78047450751605
490,"('want', 'of')",85.30168379128152
491,"('which', 'they')",84.22501462498823
492,"('of', 'be')",83.97745191927157
493,"('do', 'it')",83.7481012440973
494,"('a', 'very')",83.5658731219723
495,"('the', 'printing')",83.49243448668138
496,"('be', 'I')",83.27579848965688
497,"('to', 'work')",82.82396239492161
498,"(""'"", 'what')",82.65476407240827
499,"('they', 'all')",82.53958298421996
500,"('a', 'accident')",82.5234527269269
501,"('of', 'its')",82.50440774420173
502,"('the', 'expense')",82.49745399294254
503,"('the', 'advantage')",81.3565387782202
504,"('but', 'he')",81.2047314290596
505,"('the', 'most')",81.20406216828378
506,"('to', 'talk')",80.56685363662757
507,"('be', 'so')",79.79370694053357
508,"('to', 'meet')",79.64146304575767
509,"('be', 'ready')",79.5076209713058
510,"('conduct', 'of')",79.33813909450863
511,"('seem', 'to')",78.74413204095286
512,"('in', 'their')",78.69919062981036
513,"('a', 'account')",78.2816418103293
514,"('a', 'police')",78.17590912989048
515,"('i', 'from')",77.8125119662918
516,"('each', 'of')",77.24574322762247
517,"('this', 'be')",77.12054427012575
518,"('will', 'i')",76.87824881638392
519,"('as', 'they')",76.31142219611462
520,"('now', 'you')",75.8896113094775
521,"('give', 'he')",75.2158278503114
522,"('of', 'they')",75.17941089351437
523,"('necessary', 'to')",75.125869752113
524,"('you', 'shall')",74.5943317022279
525,"('be', 'right')",74.28804429835328
526,"('like', 'a')",73.77298290333934
527,"('that', 'time')",73.633819917157
528,"('when', 'you')",73.45027722645142
529,"('the', 'law')",72.84103124452213
530,"('know', 'that')",72.20572503822757
531,"('so', 'I')",71.66484746771944
532,"('the', 'mean')",71.64858282382939
533,"('the', 'term')",71.28248414025205
534,"('I', 'meet')",71.17245521228594
535,"('will', 'with')",70.72815714966912
536,"('they', 'shall')",70.70996180977268
537,"('on', 'my')",70.5530272484412
538,"('the', 'government')",70.30670468497391
539,"('write', 'a')",70.28244368488328
540,"('the', 'place')",70.22226509649084
541,"('but', 'it')",70.22133251654901
542,"('under', 'the')",69.340059738932
543,"('we', 'see')",69.14763515435041
544,"('the', 'business')",69.05169333263359
545,"('happen', 'to')",68.88563571014184
546,"('give', 'they')",67.88763381715492
547,"('I', 'go')",67.81522985379777
548,"('I', 'write')",67.65087147367124
549,"('with', 'his')",67.61483414159018
550,"('that', 'we')",67.18866663273326
551,"('work', 'will')",66.18888173625889
552,"('about', 'it')",65.47659287442772
553,"('the', 'ship')",65.18794013943811
554,"('with', 'he')",65.09450239873007
555,"('the', 'last')",65.08669384213098
556,"('time', 'I')",65.06532441632427
557,"('', 'have')",65.01818515721388
558,"('without', 'you')",64.91636974830665
559,"('will', 'give')",64.87240619638413
560,"('and', 'yet')",64.58830735608281
561,"('by', 'their')",64.36803929017617
562,"('where', 'I')",63.97741116502663
563,"('as', 'he')",63.74400153241798
564,"('be', 'no')",62.11527007360708
565,"('to', 'give')",61.955284136202266
566,"('like', 'that')",61.56058439964737
567,"('before', 'I')",61.08695919625607
568,"('he', 'may')",60.99107135511814
569,"('the', 'public')",60.89002620712315
570,"('the', 'water')",60.40535581165995
571,"('he', 'can')",60.19355858000555
572,"('the', 'time')",60.0568022248853
573,"('the', 'army')",60.04280980547571
574,"('a', 'year')",59.665375610060174
575,"('like', 'it')",59.59654765094292
576,"('then', 'he')",59.13662392157173
577,"('she', 'have')",59.09002558025738
578,"('that', 'if')",58.78597264640578
579,"('for', 'her')",58.65392183569846
580,"('about', 'the')",58.60674865652186
581,"('he', ""'s"")",58.415945295338524
582,"('but', 'if')",57.79784040595625
583,"('tell', 'he')",57.445607123494035
584,"('to', 'do')",57.36680100545886
585,"('I', 'stop')",57.0639830140144
586,"('in', 'this')",56.990788425230384
587,"('i', 'when')",56.834168270085016
588,"(""'s"", 'time')",56.75187113267106
589,"('be', 'of')",56.75071264669753
590,"('you', 'see')",56.68999231606693
591,"('for', 'some')",56.621085378893916
592,"('make', 'it')",55.71224057273734
593,"('to', 'go')",55.06432013087671
594,"('we', 'go')",54.956690234090956
595,"('be', 'all')",54.5658443018996
596,"('that', 'who')",54.35404018554403
597,"('I', 'begin')",54.291644663516685
598,"('take', 'my')",53.690684794986645
599,"('the', 'little')",53.68984279077151
600,"('see', 'he')",53.52798015791743
601,"('life', 'and')",53.232425262579255
602,"('he', 'come')",53.07598472738299
603,"('he', 'ask')",52.929619596702736
604,"('many', 'of')",52.62194589153561
605,"('be', 'print')",52.602647266531115
606,"('I', 'look')",52.42458408932533
607,"('with', 'my')",52.215240030975494
608,"('for', 'us')",52.126156999549984
609,"('to', 'take')",51.842273010707
610,"('people', 'in')",51.817869847852265
611,"('to', 'stop')",51.810706751872075
612,"('to', 'know')",50.90855464130209
613,"('have', 'never')",50.85473127405933
614,"('but', 'you')",50.058535416487075
615,"('not', 'go')",49.70317430746602
616,"('send', 'to')",49.58438438892214
617,"('to', 'send')",49.58438438892214
618,"('best', 'of')",49.57797683653769
619,"('the', 'service')",49.031327954018934
620,"('Jackson', 'I')",49.0305017805487
621,"('in', 'such')",48.82090517339988
622,"('be', 'here')",48.456704816999185
623,"('he', 'the')",48.11874197378885
624,"('now', 'I')",48.04988429145901
625,"('to', 'get')",48.01302350474067
626,"('and', 'of')",47.958418247350984
627,"('I', 'make')",47.95154729143135
628,"('but', 'they')",47.88251567463084
629,"('of', 'a')",47.4115493650963
630,"('I', 'may')",47.11710317931939
631,"('I', 'will')",46.891609686508
632,"('in', 'us')",46.88745416288535
633,"('I', 'therefore')",46.86087741565629
634,"('ll', 'be')",46.312170344790516
635,"('for', 'their')",46.27901640866907
636,"('the', 'present')",45.93220585096038
637,"('and', 'to')",45.892464134200424
638,"('see', 'a')",45.82561895273443
639,"('be', 'too')",45.63564745019759
640,"('on', 'their')",45.370109080431824
641,"('i', 'with')",45.10750615511505
642,"('to', 'live')",44.71460579066116
643,"('it', 'the')",44.185707216966684
644,"('to', 'write')",44.158223981575794
645,"('what', 'I')",44.06792818590847
646,"('with', 'some')",44.04757454482314
647,"('the', 'project')",43.99934439959653
648,"('with', 'their')",43.937259023344915
649,"('have', 'get')",43.8368558837697
650,"('the', 'money')",43.663959651042006
651,"('upon', 'the')",42.881050314763094
652,"('and', 'another')",42.85624443008929
653,"('that', 'it')",42.79305277121188
654,"('you', '')",42.56563653728623
655,"('the', 'common')",42.24299798049843
656,"('know', ""'"")",41.852530928984336
657,"('but', 'then')",41.667478166228065
658,"('be', 'call')",41.48906627455815
659,"('I', 'take')",41.02651806001049
660,"('must', 'be')",41.01349424125593
661,"('mean', 'of')",40.922265240068995
662,"('attend', 'the')",40.5870725504569
663,"('face', 'be')",40.15100809280539
664,"('in', 'which')",39.57095730327386
665,"('think', 'that')",39.163524517322244
666,"('the', 'conduct')",39.0234259521375
667,"('up', 'in')",38.72789120509775
668,"('time', 'to')",38.44802450994107
669,"('you', 'may')",38.311927610494294
670,"('and', 'we')",38.12990476601997
671,"('for', 'his')",38.06360923554311
672,"('away', 'and')",37.95904631253983
673,"('thing', 'to')",37.881198376757986
674,"('the', 'use')",37.67200735282035
675,"('to', 'find')",37.65927142282349
676,"('be', 'just')",37.39309556826306
677,"('', 'will')",37.201283694109556
678,"('that', 'they')",37.081355743779916
679,"('you', 'go')",36.716798049248624
680,"('you', ""'"")",36.66064264860274
681,"('way', 'to')",36.56974062812229
682,"('be', 'pay')",36.21541181627877
683,"('down', 'to')",36.094453638635684
684,"('in', 'and')",35.977701894476
685,"('and', 'walk')",35.58658132087663
686,"('for', 'my')",35.54216079475926
687,"('of', 'any')",35.05522083222463
688,"('the', 'young')",34.835398539787775
689,"('i', 'about')",34.731688431792826
690,"('i', 'what')",34.731688431792826
691,"('time', 'but')",34.70753007395737
692,"('will', 'be')",34.625315408053716
693,"('by', 'his')",34.50882741981632
694,"('not', 'then')",34.35186547583415
695,"('not', 'very')",34.35186547583415
696,"('be', 'walk')",34.17110704195974
697,"('hand', 'and')",33.722151442122836
698,"('find', 'a')",33.68806207989377
699,"('road', 'and')",33.647522373828075
700,"('remember', 'the')",33.613823219611966
701,"('in', 'her')",33.53717048791063
702,"('he', 'shall')",33.298179731781524
703,"('and', 'make')",33.25583632454925
704,"('now', 'and')",33.21121947298534
705,"('without', 'a')",32.88885275330003
706,"('governor', 'and')",32.76534218122194
707,"('to', 'put')",32.71652496937011
708,"('business', 'and')",32.68495712300979
709,"('he', 'will')",32.67529451132964
710,"('about', 'a')",32.31691784601012
711,"('on', 'a')",32.02924289446061
712,"('shall', 'not')",31.912230230077604
713,"('be', 'under')",31.86676149584455
714,"('all', 'this')",31.795781660520444
715,"('by', 'this')",31.745992532470524
716,"('house', 'in')",31.711027210154114
