,bigram,chi-sq
611,"('like', 'a')",4633.499749360383
612,"('old', 'mister')",4629.04855911459
613,"('we', 'have')",4602.708010593534
614,"('blue', 'eyes')",4571.595099638841
615,"('few', 'day')",4562.653269356124
616,"('place', 'where')",4526.038994876456
617,"('in', 'order')",4523.084281351952
618,"('half', 'past')",4519.644451821925
619,"(""'"", 'Albon')",4518.255114619057
620,"('t', ""'"")",4517.190755641809
621,"('many', 'year')",4499.161576706531
622,"('black', 'hair')",4491.778494947066
623,"('the', 'whole')",4482.913364944889
624,"('the', 'other')",4481.2407159740615
625,"('take', 'care')",4471.996966139454
626,"('his', 'feet')",4465.928050754093
627,"('than', 'ever')",4462.508635853942
628,"('piece', 'of')",4458.723493023088
629,"('far', 'west')",4447.477634584842
630,"('in', 'a')",4442.251632010438
631,"('at', 'all')",4420.735968330675
632,"('refrain', 'from')",4415.268464074099
633,"('just', 'as')",4409.391582945983
634,"('more', ""'n"")",4405.235167398373
635,"('mister', 'Vernon')",4402.28209740229
636,"('be', 'able')",4400.602728154469
637,"('other', 'side')",4389.6416715509
638,"('take', 'possession')",4384.552914000321
639,"('yes', 'ma')",4376.803400114257
640,"('far', 'from')",4358.952296402977
641,"('I', 'hope')",4346.5186241499705
642,"('far', 'away')",4331.764308036913
643,"('run', 'away')",4327.062650760225
