,bigram,chi-sq
430,"('a', 'minute')",236.06128046310135
431,"('he', 'laugh')",235.84246238891106
432,"('his', 'father')",235.79475187584927
433,"('on', 'my')",235.12653481454322
434,"('my', 'life')",234.39619131402657
435,"('say', 'something')",232.85379632123494
436,"('when', 'you')",232.21102647405195
437,"('I', '’ll')",231.9441425521699
438,"('the', 'water')",231.07203684046453
439,"('use', 'to')",230.93152637743137
440,"('a', 'low')",230.8508606616332
441,"('Charlie', ""'s"")",230.2195285791323
442,"('get', 'up')",226.49626321362192
443,"('the', 'stair')",225.37521398650054
444,"('the', 'subject')",224.90896456859093
445,"('think', 'of')",222.50792076681049
446,"('make', 'no')",221.12062740673775
447,"('like', 'a')",220.18018052509558
448,"('the', 'officer')",220.15261964371393
449,"('this', 'time')",219.48126763098384
450,"('go', 'back')",218.97862207183417
451,"('close', 'to')",218.84615208530923
452,"('in', 'his')",217.42197990407695
453,"('enough', 'for')",217.04401042836514
454,"('as', 'well')",216.67446529047004
455,"('have', 'be')",216.44790965297415
456,"('number', 'of')",213.44393508425134
457,"('I', 'say')",213.32590209578535
458,"('’s', 'face')",212.97725771192162
459,"('point', 'of')",211.45851755301908
460,"('not', 'help')",211.06875531353893
461,"('the', 'paper')",209.36747344157436
462,"('a', 'new')",208.47756126004455
463,"('never', 'see')",207.85922368522873
464,"('the', 'sun')",207.72159524548925
465,"('I', 'star')",207.67103605202357
466,"('I', 'whisper')",207.67103605202357
467,"('say', 'Elizabeth')",206.74214949578004
468,"('the', 'country')",206.33224306567004
469,"('her', 'eye')",205.865678514314
470,"('a', 'short')",205.442365853644
471,"('the', 'word')",204.90114976137497
472,"('a', 'bit')",204.88069711718833
473,"('Darcy', ""'s"")",204.74855906581914
474,"('you', 'love')",203.797303948636
475,"('to', 'avoid')",202.80896210904203
476,"('against', 'the')",202.74960303554775
477,"('tell', 'her')",202.32730777041922
478,"('idea', 'of')",201.49004107892017
479,"('make', 'it')",201.18950937794398
480,"('Jacob', ""'s"")",200.93445680508776
481,"('he', 'whisper')",198.21274073993723
482,"('I', 'pray')",196.53023498514776
483,"('we', 'can')",196.31817222581913
484,"('it', '')",194.7941777537166
485,"('go', 'on')",194.74810312184047
486,"('of', 'her')",194.54627482928657
487,"('have', 'a')",193.98174643806195
488,"('when', 'we')",193.94808362850418
489,"('the', 'dark')",192.27424749119666
490,"('when', 'she')",192.07533618889246
491,"('be', 'still')",191.11893127881874
492,"('all', 'the')",190.70334572964333
493,"('in', 'town')",190.3805010097002
494,"('I', 'don')",190.10448075166613
495,"('the', 'wedding')",189.2240009372264
496,"('before', 'I')",186.80109486148692
497,"('end', 'of')",186.78100292025414
498,"('he', 'will')",186.21125830698583
499,"('with', 'her')",186.16354585158388
500,"('I', 'gas')",184.9072564267328
501,"('for', 'us')",184.818101120418
502,"('side', 'of')",183.3925236918138
503,"('nothing', 'but')",180.4789273497885
504,"('it', 'happen')",179.07350640933356
505,"('as', 'he')",178.4205614437501
506,"('into', 'a')",178.39317594019414
507,"('under', 'the')",178.25781244566582
508,"('a', 'man')",177.64740652493134
509,"('I', 'mutter')",177.63035317879113
510,"('the', 'wall')",177.53217330856046
511,"('glad', 'to')",176.7820565757922
512,"('’t', 'think')",176.65762927320424
513,"('“I', 'know')",176.63212753054805
514,"('to', 'hear')",176.54740726418632
515,"('look', 'up')",176.36086416971563
516,"('may', 'be')",175.49299265919007
517,"('through', 'my')",175.2761268770625
518,"('suppose', 'to')",174.60751567518403
519,"('be', 'quite')",173.96029562375807
520,"('pull', 'my')",173.20512786348698
521,"('have', 'give')",173.1763473036771
522,"('you', 'will')",172.32093001617406
523,"('to', 'go')",171.6063556156439
524,"('a', 'world')",171.29132545160158
525,"('be', 'just')",171.173996095525
526,"('such', 'as')",170.99777903395727
527,"('without', 'you')",170.75399343434222
528,"('may', 'have')",170.6518911523502
529,"('love', 'you')",170.30029022627184
530,"('shall', 'be')",170.1388790504345
531,"('the', 'next')",170.029611703409
532,"('come', 'up')",169.55207787955587
533,"('to', 'add')",169.16740343761975
534,"('be', 'no')",168.7417771337395
535,"('I', 'sigh')",168.53789486783594
536,"('this', 'way')",167.47752905752682
537,"('with', 'the')",167.29699883504614
538,"('the', 'sink')",167.2507226171547
539,"('Jacob', 'say')",166.92428243787276
540,"('come', 'out')",166.6667313675572
541,"('they', 'have')",165.5839867064497
542,"('decide', 'to')",165.44990737829232
543,"('think', 'it')",165.30002139571928
544,"('a', 'ball')",164.66695681733964
545,"('what', 'you')",163.00762057684878
546,"('not', 'believe')",162.92699907694612
547,"('a', 'young')",162.844095197198
548,"('before', 'he')",162.6070289047635
549,"('must', 'have')",161.0612348837261
550,"('so', 'long')",160.98938641910684
551,"('I', 'try')",160.760300236738
552,"('care', 'of')",159.13087586675084
553,"('can', 'tell')",158.90406913220906
554,"('the', 'two')",158.3821624002389
555,"('I', 'shake')",157.84829591251759
556,"('the', 'counter')",157.24429295325905
557,"('the', 'darkness')",157.24429295325905
558,"('the', 'engine')",157.24429295325905
559,"('next', 'to')",156.71256438734295
560,"('the', 'story')",156.0457666076084
561,"('talk', 'of')",155.1748528903683
562,"('I', 'hope')",155.00301922654594
563,"('breath', 'and')",154.13133636844276
564,"('a', 'chance')",153.41160375778148
565,"('no', 'more')",152.76431413815516
566,"('see', 'her')",152.1401634177525
567,"('I', 'believe')",152.10081701730763
568,"('about', 'it')",151.73685874900318
569,"('have', 'not')",151.64309243998287
570,"('I', 'find')",150.9762289992484
571,"('talk', 'to')",150.33072440320237
572,"('which', 'she')",149.79787434633852
573,"('to', 'find')",148.45058579025059
574,"('the', 'light')",148.19277345936376
575,"('he', 'shake')",147.33680047739284
576,"('we', 'get')",146.19112661401869
577,"('catch', 'in')",144.7352232021581
578,"('of', 'Mac')",143.30828176445388
579,"('hard', 'to')",142.90359712389824
580,"('he', '')",142.52827897091564
581,"('go', 'out')",142.19793224709065
582,"('and', 'I')",141.78744273296675
583,"('to', 'join')",141.6877799273348
584,"('the', 'idea')",141.2762159620206
585,"('I', 'realize')",140.70950960480832
586,"('', 'be')",140.4921626479787
587,"('and', 'Lydia')",139.46812895954218
588,"('at', 'first')",139.44969372368115
589,"('you', 'have')",139.1273260817883
590,"('during', 'the')",138.95758604433158
591,"('as', 'she')",138.32935087580861
592,"('he', 'pull')",136.99572803039834
593,"('we', 'shall')",136.8582862377148
594,"('put', 'my')",136.5490728100829
595,"('that', '’s')",136.5308792854326
596,"('keep', 'my')",136.17282400317768
597,"('a', 'big')",136.0177550756702
598,"('to', 'lose')",133.71538386334765
599,"('what', 'be')",133.6007855895338
600,"('you', ""'"")",133.13835535767498
601,"('remember', 'that')",133.08469331859442
602,"('while', 'I')",133.02306618339142
603,"('fall', 'in')",132.91769362232745
604,"('we', 'have')",132.84523590157457
605,"('and', 'Jasper')",132.46861194942693
606,"('all', 'this')",132.02156852510367
607,"('’s', 'not')",131.67023797027596
608,"('to', 'run')",131.45239423197737
609,"('if', 'it')",130.97665015406733
610,"('less', 'and')",130.65570225370547
611,"('this', 'be')",130.1828832245479
612,"('up', 'on')",129.30391537235153
613,"('a', 'smile')",128.94003214765908
614,"('by', 'his')",128.8688106570478
615,"('must', 'be')",128.65209427386966
616,"('because', 'I')",128.6519075105365
617,"('the', 'day')",128.33396231423333
618,"('that', 'mean')",126.78359929904576
619,"('you', 'be')",126.05705264661812
620,"('not', 'sure')",125.6255831920879
621,"('in', 'her')",123.88509376389129
622,"('a', 'hour')",122.9156363621967
623,"('I', 'need')",122.82901569951535
624,"('it', 'may')",121.95348422948662
625,"('hold', 'my')",121.88714609929013
626,"('around', 'his')",120.72667031920113
627,"('allow', 'to')",118.35081751367453
628,"('the', 'gentleman')",118.09074502633499
629,"('be', 'silent')",117.63980302291253
630,"('I', 'didn’t')",117.41469507065732
631,"('what', 'I')",116.8910641257485
632,"('he', 'didn’t')",116.70338879014325
633,"('not', 'go')",116.62833248419413
634,"('have', 'ever')",115.4661825949234
635,"('happen', 'to')",115.36267866130069
636,"('say', 'she')",114.89959516019701
637,"('you', 'bad')",114.8755056253632
638,"('to', 'the')",114.86081167627705
639,"('when', 'they')",113.78501713050636
640,"('what', 'do')",112.85625582659489
641,"('and', 'less')",112.09262529070259
642,"('but', 'it')",111.79534957961758
643,"('with', 'i')",111.30232890838104
644,"('believe', 'that')",111.04443728747128
645,"('do', 'something')",110.88887895050121
646,"('Catherine', 'and')",109.52405518948959
647,"('just', 'like')",109.09585055717315
648,"('the', 'car')",108.74640185418389
649,"('be', 'already')",108.70543533833003
650,"('to', 'explain')",108.42807254360574
651,"('a', 'vampire')",106.45008518986779
652,"('I', 'suppose')",106.4270290601088
653,"('the', 'lady')",104.55528486808564
654,"('long', 'as')",104.49153122698489
655,"('about', 'the')",103.27273463709494
656,"('to', 'tell')",102.50516960429297
657,"('what', ""'s"")",102.07103478458394
658,"('get', 'to')",101.7284863842241
659,"('a', 'most')",101.5452781244995
660,"('hope', 'that')",101.37151743501437
661,"('Dad', 'I')",101.24712961712505
662,"('sigh', 'and')",101.19721223864038
663,"('sound', 'of')",100.92362250978285
664,"('be', 'I')",100.87838498875345
665,"('man', 'of')",100.34975714291744
666,"('till', 'the')",99.79132771935055
667,"('not', 'think')",99.48396226801816
668,"('start', 'to')",99.39392157391632
669,"('a', 'different')",99.00877697429561
670,"('be', 'faster')",98.99147757013831
671,"('be', 'always')",98.6401793965109
672,"('be', 'glad')",97.81361561266517
673,"('the', 'fact')",97.4962070179663
674,"('be', 'and')",97.17384069815976
675,"('you', 'can')",96.85374710554917
676,"('look', 'for')",96.56577250498941
677,"('we', 'will')",96.51578817005475
678,"('well', 'as')",96.03720545180362
679,"('in', 'any')",95.87330065309004
680,"('as', 'a')",95.58851100938124
681,"('of', 'their')",94.18345509117212
682,"('now', 'I')",94.15309982612119
683,"('be', 'impossible')",93.86361801233767
684,"('have', 'to')",93.78190967392713
685,"('think', 'I')",93.77650318324142
686,"('a', 'whisper')",93.6741077205213
687,"('to', 'give')",93.41803599203412
688,"('love', 'i')",92.71241874120446
690,"('I', 'heard')",92.38794610714241
689,"('I', 'assure')",92.38794610714241
691,"('make', 'a')",91.95270996953542
692,"('about', 'this')",90.92997813349083
693,"('her', 'hand')",90.83415608127711
694,"('against', 'my')",90.34472073895579
695,"('most', 'of')",90.19155463586186
696,"('on', 'his')",90.16342596734039
697,"('for', 'some')",90.03086724618794
698,"('into', 'his')",89.55940245804138
699,"('the', 'tear')",89.35163687925387
700,"('be', 'sorry')",89.16652379289575
701,"('he', 'can')",88.47826246938203
702,"('half', 'a')",87.75857784455974
703,"('over', 'my')",87.25638319717572
704,"('to', 'let')",87.24798160926555
705,"('the', 'front')",87.04319321058476
706,"('over', 'his')",86.80343320260583
707,"('you', 'think')",86.70154025536213
