,bigram,chi-sq
50,"('iterative', 'process')",4881.422824692644
51,"('cond', '=')",4275.080991869087
52,"('year', 'old')",4253.648477729601
53,"('hadn', '’t')",4179.30429757278
54,"('doesn', '’t')",3906.1901850075437
55,"('talk', 'about')",3857.109220508791
56,"('Newton', ""'s"")",3604.2832483932084
57,"('more', 'than')",3603.044983690823
58,"('section', '1')",3544.4997523678767
59,"('Fibonacci', 'number')",3358.5060157047633
60,"('modulo', 'n')",3334.7026842224477
61,"('“I', '’ll')",3188.1093745173944
62,"('at', 'least')",3145.736309952146
63,"('>', '50')",3088.276281834117
64,"('we', 'can')",3054.9884862953513
65,"('“It', '’s')",3000.884159683684
66,"('>', '39')",2844.8501646093596
67,"('look', 'at')",2676.689155851568
68,"('guess', 'x')",2610.4137326243012
69,"('go', 'to')",2574.0999639231936
70,"('for', 'example')",2567.9326114039654
71,"('based', 'on')",2516.731806344853
72,"('such', 'as')",2516.183669676345
73,"('define', 'sqrt')",2445.3652413289437
74,"('', 'can')",2442.4982612872263
75,"('worry', 'about')",2410.3884687522986
76,"('star', 'at')",2391.002585475373
77,"('all', 'right')",2370.617685754632
78,"('“That', '’s')",2331.9565100829714
79,"('wonder', 'if')",2325.606760036051
80,"('Dr', 'Cullen')",2300.0185868628837
81,"('I', '’m')",2273.9037357032735
82,"('away', 'from')",2250.1703377082063
83,"('kind', 'of')",2248.9017515579735
84,"('his', 'face')",2240.2762773994905
85,"('try', 'to')",2207.506912500472
86,"('want', 'to')",2003.2975864854052
87,"('of', 'the')",1985.5624137708774
88,"('lambdum', 'x')",1905.601050504897
89,"('how', 'many')",1890.2387775084442
90,"('you', '’re')",1878.0310182083758
91,"('software', 'requirement')",1798.2308881747958
92,"('it', 'be')",1741.4630546001608
93,"('>', '37')",1735.347137014359
94,"('my', 'eyes')",1665.6556150168428
95,"('“You', '’re')",1626.7441735167135
96,"('there', 'be')",1598.6619396666417
97,"('his', 'eye')",1580.2595828099397
98,"('my', 'mom')",1545.595219138077
99,"('+', 'x')",1488.4429304896873
100,"('his', 'voice')",1482.3538792917757
101,"('didn’t', 'want')",1478.227814835501
102,"('he', 'say')",1470.2793221944203
103,"('x', 'x')",1455.3235394431827
104,"('5', '2')",1428.5841942116965
105,"('I', '’d')",1426.6292191521986
106,"('for', 'instance')",1377.573532726993
107,"('in', 'the')",1372.8806825718013
108,"('you', 'know')",1368.442702055972
109,"('each', 'other')",1310.6096018541066
110,"('I', 'couldn')",1303.0021974883277
111,"('tell', 'i')",1296.6054579464883
112,"('look', 'away')",1276.6259045055822
113,"('his', 'eyes')",1270.6340143414989
114,"('“I', 'don')",1268.4715227560625
115,"('people', 'who')",1265.6335349027086
116,"('the', 'same')",1242.3704561637005
117,"('this', 'book')",1241.7482248633157
118,"('enough', 'guess')",1240.1295303019951
119,"('my', 'head')",1199.386342740509
120,"('my', 'mind')",1192.8047478450667
121,"('my', 'dad')",1179.8554505350567
122,"('there', '’')",1178.482973614081
123,"('through', 'all')",1166.2805056135855
124,"('wait', 'for')",1144.3999292235894
125,"('they', '’re')",1085.8742134263723
126,"('long', 'time')",1073.6397656435324
127,"('a', 'lot')",1056.042384043002
128,"('it', '’s')",1053.225086209733
129,"('+', '5')",1034.326203581026
130,"('number', 'of')",1003.600852928749
131,"('and', 'then')",1000.3639873854664
132,"('known', 'as')",969.685048309243
133,"('’m', 'go')",959.1584559922609
134,"('“Do', 'you')",953.1774311809752
135,"('we', 'will')",939.308036221869
136,"('at', 'i')",933.2986841048976
137,"('I', 'think')",927.7295501157895
138,"('concerned', 'with')",908.068249628862
139,"('a', 'little')",906.0107519919021
140,"('look', 'like')",885.5514494569354
141,"('’re', 'go')",885.2827047664085
142,"('I', 'say')",875.3085330762622
143,"('can', 'not')",864.4834656726927
144,"('other', 'hand')",862.3911998016183
145,"('drug', 'or')",858.1686442259175
146,"('I', 'didn’t')",850.1797664557447
147,"('value', 'of')",845.7847788859682
148,"('on', 'the')",832.6568134999923
149,"('think', 'about')",811.8705235442895
150,"('do', 'you')",808.044875181279
151,"('join', 'i')",786.2827389347168
152,"('need', 'to')",783.2703985558703
153,"('my', 'eye')",779.3330562885964
154,"('in', 'general')",777.2521512308954
155,"('out', 'of')",773.3376811587507
156,"('able', 'to')",771.9945954090282
157,"('he', 'smil')",759.6797846086653
158,"('procedure', 'application')",740.7554136936443
159,"('my', 'mother')",740.5214489203564
160,"('smil', 'at')",731.4064174340439
161,"('I', 'be')",728.2880639728698
162,"('this', 'topic')",722.723954785264
163,"('in', 'front')",721.9681138227669
164,"('1', '0')",718.5438429709404
165,"('a', 'few')",714.5046588427085
166,"('I', 'have')",688.1585009783628
167,"('y', '+')",670.2860175307242
168,"('know', 'what')",665.473806662228
169,"('know', 'how')",663.5074291619015
170,"('he', '’d')",663.3616746250888
171,"('as', 'far')",659.5652634103759
172,"('all', 'thing')",659.392075058705
173,"('not', 'stop')",656.2947394843171
174,"('procedure', 'define')",652.2297953761085
175,"('of', 'coin')",649.0284188273938
176,"('deal', 'with')",648.2917096785761
177,"('turn', 'out')",645.3113541337862
178,"('he', 'ask')",640.4703546496538
179,"('a', 'b')",632.977869083514
180,"('my', 'truck')",625.6728380379875
181,"('rest', 'of')",620.9767006261304
182,"('together', 'with')",618.4657271738564
183,"('come', 'back')",618.2936399740065
184,"('to', 'me')",615.5628934844904
185,"('if', 'you')",609.4192493774219
186,"('no', 'one')",606.0831688036232
187,"('lot', 'of')",606.0646678955253
188,"('in', 'section')",603.0654069711301
189,"('as', 'possible')",599.9436521918436
190,"('kept', 'my')",599.4607163220323
191,"('it', ""'s"")",595.8982405503434
192,"('let', 'i')",595.8781578109033
193,"('way', 'to')",591.8891511688647
194,"('the', 'first')",591.1406077132481
195,"('other', 'people')",588.3441174283894
196,"('refer', 'to')",588.3235878422553
197,"(""'s"", 'method')",586.4401979764729
198,"('my', 'face')",583.5364615459748
199,"('show', 'how')",582.55432944178
200,"('I', 'can')",571.320879950437
201,"('the', 'interpreter')",562.1730435269825
202,"('didn’t', 'know')",556.3207323792225
203,"('when', 'I')",550.490839299293
204,"('I', 'don')",545.2445500505341
205,"('feel', 'when')",541.0795720683417
206,"('in', 'chapter')",538.7447706490975
207,"('we', '’re')",537.9670988259412
208,"('’t', 'know')",533.2248818668521
209,"('of', 'growth')",531.6997386033757
210,"('equal', 'to')",526.1118378628854
211,"('we', 'have')",521.4564081548023
212,"('slide', 'of')",519.5139343650939
213,"('of', 'course')",517.271685300423
214,"('look', 'up')",515.9859628251598
215,"('be', 'able')",493.2199233019365
216,"('x', '0')",485.8962751781592
217,"('as', 'a')",480.8627268599833
218,"('for', 'comput')",478.59540203633907
219,"('the', 'door')",468.29198251408184
220,"('you', 'cry')",463.8927966441909
221,"('in', 'term')",459.1189989718705
222,"('one', 'of')",447.96599547962643
223,"('to', 'make')",444.49824238731077
224,"('that', '’s')",441.48185024977636
225,"('you', 'want')",437.1159670265251
226,"('requirement', 'process')",436.16849421356443
227,"('part', 'of')",433.7862490021122
228,"('when', 'we')",433.4832897571432
229,"('laughter', 'and')",433.30234377669353
231,"('n', '=')",432.40955388016073
230,"('=', 'n')",432.40955388016073
232,"('at', 'the')",431.0246411892813
233,"('front', 'of')",429.2135381465179
234,"('be', 'a')",428.6456939947555
235,"('body', 'of')",427.02779711723144
236,"('=', '1')",426.3270194604623
237,"('+', '1')",425.6005965876602
238,"('Edward', '’s')",418.11353608837624
239,"('fact', 'that')",411.4490974470107
240,"('garden', 'of')",410.5683298742134
241,"('of', 'Eden')",410.5683298742134
242,"('a', 'procedure')",407.96565488743005
243,"('the', 'world')",406.0833512200658
244,"('who', 'have')",398.61434635698737
245,"('his', 'hand')",397.5146786911892
246,"('the', 'following')",396.2008737356169
247,"('easy', 'to')",392.65332079980203
248,"('x', '+')",390.240401156303
249,"('be', 'still')",390.2108557517876
250,"('tell', 'you')",387.9101079966908
251,"('’m', 'not')",386.4316683717744
252,"('of', 'step')",383.2465795329994
253,"('it', 'wasn')",381.7588617559371
254,"('the', 'value')",380.86331469260915
255,"('I', 'sigh')",379.53276954740915
256,"('b', 'if')",379.4304452926153
257,"('in', 'death')",376.72719375428335
258,"('n', '1')",376.1657649769466
259,"('ability', 'to')",374.6725649434364
260,"('=', 'x')",374.32581305419177
261,"('it', '’')",374.1039046069229
262,"('5', '1')",372.8356275293251
263,"('if', '=')",369.2714627778399
264,"('accord', 'to')",367.5768003075579
265,"('look', 'down')",367.23117409870804
266,"('work', 'on')",362.9490826467828
267,"('I', '’ve')",356.40358110092507
268,"('the', 'software')",355.8887978716888
269,"('sequence', 'of')",355.7089880223141
270,"('give', 'up')",354.30074258300186
271,"('I', 'mean')",352.49663598941265
272,"('how', 'do')",352.2202242023939
273,"('suppose', 'to')",349.7724348018172
274,"('I', 'will')",348.9371941098923
275,"('say', 'well')",348.85336563294874
276,"('my', 'own')",342.681753236653
277,"('I', 'love')",342.6431780317933
278,"('if', 'we')",342.3979991679461
279,"('root', 'of')",341.4996092926708
280,"('be', 'not')",335.9402449627957
281,"('it', 'easy')",335.69278245480444
282,"('end', 'of')",335.5280276868839
283,"('generate', 'a')",334.99715765054697
284,"('seem', 'to')",329.7487405500374
285,"('and', 'I')",329.3785686692257
286,"('edge', 'of')",328.99043169678134
287,"('I', 'try')",326.79529056466424
288,"('you', 'head')",326.56347981382055
289,"('with', 'i')",324.38910441101774
290,"('in', 'fact')",321.21543591259535
291,"('let', '’s')",317.06191809261793
292,"('’re', 'not')",313.02091195184494
293,"('0', '1')",312.82750677850146
294,"('must', 'be')",311.6335089084284
295,"('sort', 'of')",311.23198079449634
296,"('y', 'x')",310.61299875307054
297,"('give', 'i')",309.09934026970296
298,"('as', 'argument')",308.347352751641
299,"('the', 'result')",307.95312940204195
300,"('will', 'have')",307.3961015519263
301,"('make', 'it')",307.3943847972689
302,"('the', 'end')",303.24921452269325
303,"('such', 'a')",301.95312711619135
304,"('1', '2')",301.6408528095523
305,"('she', '’s')",300.90564390841917
306,"('a', 'fix')",298.63610289320957
307,"('term', 'of')",298.2772908602487
308,"('the', 'other')",296.98830330314746
309,"('I', 'kept')",294.7268398411457
310,"('“No', 'I')",292.4670301009653
311,"('y', '1')",290.6954375027463
312,"('the', 'rest')",283.39847960118925
313,"('the', 'cafeteria')",282.9839640980016
314,"('come', 'from')",282.3477870320432
315,"('sum', 'of')",279.57923449120887
316,"('a', 'iterative')",278.9414560570863
317,"('my', 'hand')",278.38073993625613
318,"('against', 'the')",276.38824737748837
319,"('he', '’s')",274.0998315673477
320,"('I', 'know')",270.6134648390341
321,"('I', 'ask')",270.1121025060368
322,"('a', 'clinic')",269.8255315559928
323,"('have', 'a')",265.0716727736958
324,"('we', 'shall')",258.5250788088219
325,"('she', ""'s"")",254.87463354942741
326,"('go', 'back')",252.09131454175304
327,"('get', 'out')",252.0344750180423
328,"('he', 'be')",252.01808920809654
329,"('across', 'the')",251.83639806588195
330,"('I', 'want')",251.65735816004928
331,"('my', 'voice')",249.5072863290058
332,"('so', 'I')",249.3218449756606
333,"('the', 'best')",247.98167873090983
334,"('let', ""'s"")",247.66887102485754
335,"('as', 'well')",247.66407874328598
336,"('have', 'no')",246.8162183770388
337,"('may', 'be')",246.74789661459735
338,"('can', 'see')",246.28179969742666
339,"('just', 'like')",245.96216255669933
340,"('element', 'of')",243.72005208750676
341,"('he', 'look')",242.96302780571253
342,"('I', '’ll')",242.86112437826057
343,"('but', 'I')",241.55391104695528
344,"('the', 'body')",241.13318365113804
345,"('you', '’ve')",237.1393852037936
346,"('a', 'recursive')",235.62529377427796
347,"('make', 'i')",235.24772845292264
348,"('to', 'compute')",232.8397901728751
349,"('like', 'a')",231.88441454444217
350,"('will', 'like')",229.82713139988886
351,"('just', 'want')",228.01980512793324
352,"('the', 'World')",225.87886886706258
353,"('the', 'road')",225.87886886706258
354,"('’t', 'think')",225.4907706175968
355,"('to', 'see')",225.25345436035045
356,"('the', 'Fermat')",224.17052690448963
357,"('into', 'the')",223.67437953171128
358,"('shall', 'be')",223.21795057087667
359,"('the', 'rain')",222.16643254780536
360,"('by', 'the')",221.15140928437262
361,"('you', 'feel')",220.59349318537386
362,"('be', 'gonnon')",219.9565488667739
363,"('he', 'continue')",219.63637396810714
364,"('instead', 'of')",219.30758651587414
365,"('have', 'to')",218.74898580413156
366,"('the', 'last')",218.50543088418397
367,"('I', 'get')",216.49650083507655
368,"('type', 'of')",214.6846924904014
369,"('I', 'sat')",213.1830212093784
370,"('can', 'use')",213.05087988917276
371,"('I', 'hop')",212.43858468321363
372,"('of', 'a')",212.05956639057763
373,"('this', 'be')",211.94389006171974
374,"('to', 'get')",210.9004393599095
375,"('at', 'all')",210.37003890499446
376,"('a', 'good')",209.50770745184323
377,"('the', 'sky')",209.09936207200627
378,"('the', 'truth')",209.09936207200627
379,"('with', 'a')",207.89514227844205
380,"('I', 'wasn')",207.78389696262974
381,"('x', 'define')",206.73677096861167
382,"('through', 'my')",206.11536743306453
383,"('a', 'long')",204.98537117070745
384,"('he', 'seem')",204.30507559924348
385,"('’s', 'not')",202.77751404688667
386,"('can', 'be')",202.11861788773098
387,"('we', 'must')",201.86154466048936
388,"('most', 'of')",200.2384960659434
389,"('for', 'a')",198.8771596733959
390,"('you', 'can')",196.76326553994127
391,"('full', 'of')",195.4241632805408
392,"('picture', 'of')",195.27539634110914
393,"('in', 'which')",193.72718202141283
394,"('do', 'this')",191.5372108170052
395,"('in', 'a')",191.13149184178323
396,"('a', 'bit')",190.88965016838753
397,"('from', 'the')",190.06251362774285
398,"('definition', 'of')",188.94863322973438
399,"('next', 'to')",188.8869128627416
400,"('the', 'garden')",188.64672150928075
401,"('’t', 'have')",188.41492186149276
402,"('you', 'will')",187.3709993462835
403,"('will', 'be')",182.13108285206738
404,"('’t', 'look')",181.48379183579627
405,"('to', 'the')",179.20245830617802
406,"('provide', 'a')",178.99234995316684
407,"('come', 'to')",177.43944323699174
408,"('a', 'very')",176.36233872839688
409,"('a', 'special')",175.13597163383733
410,"('ask', 'i')",174.10038102023043
411,"('but', 'it')",174.082700435413
412,"('to', 'implement')",173.94053711187246
413,"('as', 'if')",173.15861116726552
414,"('talk', 'to')",172.95144905594185
415,"('the', 'number')",172.19916183190622
416,"('I', 'wonder')",170.98286462874188
417,"('the', 'getae')",169.68514409894388
418,"('so', 'that')",168.2249800110861
419,"('be', 'just')",167.5734907117655
420,"('power', 'of')",167.40286607006604
421,"('a', 'big')",166.47692573137638
422,"('be', 'concerned')",166.2798003978769
423,"('the', 'whole')",165.806912952998
424,"('method', 'for')",164.88984723884136
425,"('the', 'middle')",163.8441251224819
426,"('the', 'substitution')",163.8441251224819
427,"('with', 'the')",163.5820463946013
428,"('she', 'say')",162.3220801675985
429,"('the', 'process')",162.15953163707263
430,"('I', 'look')",160.00074723063477
431,"('I', 'decide')",159.73389639884206
432,"('i', 'again')",158.6727149059534
433,"('the', 'sun')",158.37021730803247
434,"('how', 'to')",157.89519022106458
435,"('must', 'have')",157.60898389555027
436,"('be', 'go')",157.3762593289898
437,"('when', 'you')",156.4504453129358
438,"('procedure', 'that')",153.82433385893557
439,"('back', 'to')",153.35941467388344
440,"('the', 'window')",152.82381934557534
441,"('of', 'my')",152.8027444380286
442,"('to', 'help')",152.5313789861454
443,"('at', 'any')",149.97791118356085
444,"('begin', 'to')",149.24156751983247
445,"('in', 'my')",149.2179428671852
446,"('to', 'keep')",148.66572722347382
447,"('the', 'next')",147.8875056840167
448,"('live', 'in')",147.4566638257239
449,"('will', 'not')",147.18967561102988
450,"('the', 'corner')",146.3715142287702
451,"('the', 'problem')",146.10768575337195
452,"('set', 'of')",145.86475836862758
453,"('the', 'room')",145.48579888724854
454,"('on', 'my')",145.45316151694038
455,"('you', 'see')",144.0698013196397
456,"('that', 'be')",143.5328038182821
457,"('not', 'you')",143.07369102488389
458,"('continue', 'to')",142.46042839755037
459,"('what', 'do')",141.4871980342858
460,"('I', 'hear')",140.94233582062776
461,"('the', 'beach')",140.5378675695639
462,"('a', 'number')",140.24610327962878
463,"('because', 'I')",139.94925601445283
464,"('I', '’')",139.05582105967676
465,"('in', 'this')",138.7961100941267
466,"('a', 'small')",137.65076786925823
467,"('as', 'I')",136.48912393527613
468,"('if', 'n')",136.38719364186122
469,"('mean', 'it')",135.3327727345455
470,"('happen', 'to')",135.29434830837093
471,"('you', 'life')",134.66074137413656
472,"('the', 'house')",134.48861633073636
473,"('point', 'of')",134.29944188974937
474,"('the', 'most')",132.82120554060134
475,"('see', 'if')",132.7748266882246
476,"('you', 'shall')",129.81308242224551
477,"('say', 'no')",128.33553942175368
478,"('to', 'sit')",126.93553633056855
479,"('1', '1')",126.62421861878062
480,"('to', 'find')",125.83095380294158
481,"('as', 'he')",125.0389503304891
482,"('do', 'it')",124.74881058149991
483,"('the', 'edge')",123.81325539748292
484,"('I', 'feel')",123.7771313042642
485,"('a', 'drug')",123.6327967908751
486,"('the', 'second')",122.92996342936718
487,"('be', 'be')",122.23917076018633
488,"('get', 'a')",121.8344681765679
489,"('we', 'be')",121.059308957672
490,"('it', 'will')",120.78815988038177
491,"('I', 'just')",120.54204780515144
492,"('be', 'equal')",120.15904384051898
493,"('a', 'great')",119.86778906068669
494,"('if', 'they')",119.86101597970676
495,"('will', 'see')",119.80121111970172
496,"('it', 'seem')",119.552406432093
497,"('be', 'often')",119.40833451461674
498,"('and', 'he')",119.00474582937402
499,"('be', 'call')",118.58529908027838
500,"('that', 'I')",118.16773001534771
501,"('he', 'turn')",117.87518353099411
502,"('find', 'a')",117.37575006029903
503,"('that', 'compute')",117.27930472971019
504,"('to', 'go')",116.29875147620258
505,"('then', 'I')",115.91169993110225
506,"('the', 'procedure')",115.71512975833888
507,"('side', 'of')",115.59959503161811
508,"('with', 'her')",115.46875792874327
509,"('about', 'the')",115.35096377052155
510,"('the', 'way')",115.0584594511888
511,"('just', 'a')",114.90625530590171
512,"('order', 'of')",114.25900456481472
513,"('to', 'tell')",114.13866010710385
514,"('produce', 'a')",113.8539415715028
515,"('see', 'that')",113.81806879873871
516,"('I', 'didn')",113.62392202992808
517,"('take', 'a')",113.39729417639445
518,"('you', 'get')",112.62593956150305
519,"('around', 'the')",112.4699409880067
520,"('’', 'a')",111.3533195077584
521,"('I', 'finally')",111.25096588359276
522,"('the', 'wave')",111.06250745094671
523,"('if', 'I')",110.35037424885785
524,"('in', 'order')",109.79984802815471
525,"('enough', 'to')",109.51497295013947
526,"('to', 'watch')",109.49925309234678
527,"('at', 'he')",109.3789064649738
528,"('to', 'do')",108.93771476766146
529,"('to', 'be')",108.68072782955566
530,"('shall', 'have')",108.32599293266556
531,"('for', 'some')",107.97549839087118
532,"('through', 'the')",107.21036868373984
533,"('the', 'night')",107.09617928546464
534,"('the', 'paper')",106.92243086539003
535,"('idea', 'of')",104.86657452779389
536,"('in', 'his')",104.81125581869964
537,"('the', 'MIT')",104.4552725031452
538,"('I', '')",103.72158820720263
539,"('which', 'be')",103.2345998819313
540,"('because', 'it')",103.10179357039698
541,"('the', 'equation')",102.89244502419781
542,"('say', 'that')",101.24244316538714
543,"('though', 'I')",101.11204001736688
544,"('the', 'fact')",100.95386995039728
545,"('what', 'I')",100.24642962343947
546,"('become', 'a')",100.18482947539866
547,"('when', 'they')",100.17721878909475
548,"('the', 'square')",99.67648052058165
549,"('it', 'may')",98.51807883514424
550,"('the', 'table')",98.08644708626507
551,"('they', 'be')",97.36977636216635
552,"('know', 'I')",96.5612428998095
553,"('the', 'remainder')",96.55190837733733
554,"('like', 'he')",96.25862627310693
555,"('the', 'nurse')",96.07521217325514
556,"('use', 'to')",95.90345763665336
557,"('from', 'i')",95.85151322238463
558,"('compute', 'the')",95.08715123448563
559,"('you', 'think')",94.76591005908509
560,"('a', 'new')",93.85070288676603
561,"('then', 'he')",93.12526349065611
562,"('the', 'truck')",92.7166211625689
563,"('’s', 'go')",92.65611885178491
564,"('the', 'environment')",92.06502759324809
565,"('the', 'idea')",92.05411389056722
566,"('you', '')",91.91980235803416
567,"('show', 'that')",91.08799286842856
568,"('the', 'van')",90.0471162560275
569,"('participant', 'be')",89.91469753012676
570,"('for', 'i')",89.51801470622654
571,"('procedure', 'as')",88.72913754772095
572,"('the', 'operator')",88.10837864367548
573,"('make', 'a')",87.49416133611469
574,"('before', 'I')",87.04161094646382
575,"('this', 'thing')",86.42631032842219
576,"('evaluate', 'the')",86.3588104261262
577,"('what', 'you')",86.32224192105849
578,"('a', 'second')",85.9775479530246
579,"('a', 'particular')",85.9453916021366
580,"('consider', 'the')",85.39953254395158
581,"('into', 'a')",84.84399455174398
582,"('think', 'I')",84.20103679243716
583,"('for', 'any')",84.1841483265594
584,"('can', 'do')",83.78998312169581
585,"('on', 'his')",83.52674635622417
586,"('a', 'be')",82.89418558251361
587,"('think', 'you')",82.88976685737828
588,"('then', 'we')",82.79653498531351
589,"('the', 'function')",82.79550523278192
590,"('be', 'sure')",82.77748943806543
591,"('know', 'that')",82.49247748125588
592,"('Elliot', 'I')",81.87686923391482
593,"('this', 'process')",81.64189999515669
594,"('be', 'very')",81.30228302582744
595,"('tell', 'he')",81.24358757166972
596,"('a', 'moment')",80.72559554515783
597,"('and', 'she')",80.60832309687233
598,"('to', 'talk')",80.4959225633278
599,"('they', 'can')",80.03612204296856
600,"('have', 'be')",79.7714671160857
601,"('all', 'the')",79.01766677694326
602,"('of', 'this')",78.52956803917962
603,"('the', 'line')",77.72837878934445
604,"('not', 'know')",77.61526710955779
605,"('if', 'he')",76.09724470328163
606,"('you', 'do')",75.96716122777354
607,"('like', 'that')",74.89548215848106
608,"('I', 'walk')",73.79559282180483
609,"('up', 'to')",72.9300272055477
610,"('form', 'of')",72.34458645342305
611,"('but', 'he')",72.32236869580359
612,"('the', 'doctor')",72.01807830217216
613,"('be', 'and')",71.52962708379387
614,"('for', 'the')",71.40390640063863
615,"('on', 'a')",71.25739505456038
616,"('use', 'this')",71.19170134901096
617,"('the', 'requirement')",71.17221120326404
618,"('be', 'true')",70.85478972320182
619,"('time', 'I')",70.13004269557891
620,"('use', 'for')",69.76398380347568
621,"('not', 'go')",69.38371437270557
622,"('can', 'make')",68.99013757224256
623,"('important', 'to')",68.82197252515003
624,"('who', 'be')",68.64409293269307
625,"('be', 'no')",68.46861361121758
626,"('write', 'a')",68.11795417059442
627,"('example', 'of')",67.38223307962225
628,"('the', 'university')",67.37723681705548
629,"('model', 'of')",66.91791793848209
630,"('about', 'it')",65.87498327609401
631,"('when', 'it')",65.84462234153611
632,"('be', 'stand')",65.45199491299428
633,"('i', 'I')",65.13379083853577
634,"('the', 'definition')",64.92326024139903
635,"('think', 'it')",63.577965777437704
636,"('of', 'Lisp')",63.48669952293143
637,"('the', 'tree')",62.803135743431305
638,"('each', 'of')",62.21226914040168
639,"('but', 'his')",61.783112393711114
640,"('say', 'I')",61.65627132883888
641,"('like', 'this')",60.813881870235264
642,"('n', 'be')",60.26202389128069
643,"('work', 'in')",60.14313457083916
644,"('hold', 'the')",60.04419156187853
645,"('over', 'the')",59.93996089754203
646,"('I', 'star')",59.87374132390776
647,"('be', 'I')",59.690930710705345
648,"('turn', 'to')",59.36181322804923
649,"('start', 'to')",58.57508753552533
650,"('at', 'my')",57.86988859139943
651,"('the', 'subject')",57.852482579882285
652,"('we', 'use')",57.66664976091706
653,"('when', 'he')",57.54556705307872
654,"('than', 'I')",57.255772732559706
655,"('be', 'prime')",56.20235863510583
656,"('have', 'just')",56.181587266453484
657,"('as', 'we')",55.76309792324165
658,"('and', 'be')",55.62041937599966
659,"('be', 'evaluate')",55.52686043763301
660,"('whether', 'the')",55.29245580569139
661,"('you', 'make')",55.1621497673925
662,"('in', 'us')",54.87002902288587
663,"('be', 'so')",54.45082108977327
664,"('and', 'b')",54.362503387282274
665,"('that', 'way')",54.17673151199454
666,"('be', 'use')",54.14340144812655
667,"('the', 'only')",53.93167775007539
668,"('to', 'class')",53.87182808145859
669,"('the', 'evaluation')",53.62858888324459
670,"('for', 'you')",53.35623291005231
671,"('b', 'a')",53.30070441024457
672,"('by', 'a')",52.946360361649816
673,"('of', 'us')",52.73106435742916
674,"('and', 'we')",51.88479707142353
675,"('+', 'a')",51.007001010003556
676,"('and', 'their')",50.051956503786656
677,"('you', 'go')",50.014901691929296
678,"('the', 'sum')",49.32123796278472
679,"('can', 'get')",49.27796954208907
680,"('get', 'to')",49.21385133732144
681,"('that', 'we')",48.79396591196186
682,"('that', ""'s"")",47.707792212708995
683,"('the', 'follow')",47.070857841643864
684,"('expression', 'that')",46.81152190188606
685,"('of', 'his')",46.734901773017135
686,"('and', 'so')",46.51969881295107
687,"('it', 'take')",46.30643615400181
688,"('be', 'like')",46.190517054074874
689,"('be', 'sit')",46.083730207533996
690,"('you', 'have')",45.97441326865139
691,"('be', 'also')",45.77834983124044
692,"('you', 'may')",45.77373562967674
693,"('problem', 'of')",45.46902746616841
694,"('express', 'the')",45.465602893651926
695,"('the', 'rule')",45.465602893651926
696,"('the', 'side')",45.465602893651926
697,"('of', 'square')",44.92343594096963
698,"('after', 'a')",44.75685917643936
699,"('use', 'in')",44.26651596246928
700,"('if', 'it')",43.589631736189354
701,"('expression', 'be')",43.5536123921706
702,"('the', 'car')",43.5534626798501
703,"('but', 'they')",43.273463777279034
704,"('i', 'as')",42.976801910503895
705,"('to', 'take')",42.8748032100113
706,"('to', 'use')",42.79187974678675
707,"('method', 'of')",42.78613096224906
708,"('what', 'be')",42.23538260796936
709,"('any', 'of')",41.9592568474687
710,"('the', 'study')",41.703019484378096
711,"('think', 'that')",41.45496240002542
712,"('order', 'to')",41.24385798207092
