,bigram,chi-sq
143,"('course', 'note')",10450.492693759406
144,"('good', 'morning')",10370.301487602383
145,"('own', 'Solar')",10346.976453987942
146,"('3', 'x')",10297.608676540034
147,"('circular', 'orbit')",9644.475311592301
148,"('compact', 'object')",9556.047689582541
149,"('x', '10')",9521.218862784775
150,"('inertial', 'mass')",9469.30326004084
151,"('minus', 'VT.')",9437.037506938728
152,"('relationship', 'between')",9354.84760230678
153,"('relativistic', 'effect')",9313.222412465868
154,"('elliptic', 'orbit')",9104.845180696237
155,"('x', '104')",9036.14830941213
156,"('omegum', 'nuy')",8902.351595862005
157,"('square', 'wave')",8865.00599255184
158,"('current', 'source')",8625.62918748118
159,"('real', 'life')",8593.858932060424
160,"('blast', 'through')",8312.014243717489
161,"('current', 'flow')",8284.332728354162
162,"('final', 'value')",8159.305241954366
163,"('at', 'least')",8135.015659172797
164,"('all', 'right')",8111.304422980458
165,"('equal', 'to')",8106.4712395791075
166,"('last', 'lecture')",8069.137710247662
167,"('hand', 'side')",8042.5570177176005
168,"('Bailyn', 'Yeah')",8037.063087207371
169,"('fifth', 'plus')",7999.141413251513
170,"('there', 'be')",7979.605624252089
171,"('go', 'ahead')",7909.287560179088
172,"('faster', 'than')",7793.762281835282
173,"('load', 'line')",7755.898167810988
174,"('RS', 'R')",7753.221429311065
175,"('positive', 'rail')",7737.381396932088
176,"('a', 'little')",7696.060410833105
177,"('7', 'x')",7691.962109679636
178,"('total', 'solution')",7656.071008967374
179,"('both', 'side')",7545.612016732085
180,"('low', 'frequency')",7528.747678230495
181,"('it', ""'s"")",7500.052074713202
182,"('bia', 'point')",7481.835939694238
183,"('want', 'to')",7469.460466398039
184,"('very', 'quickly')",7438.2382433987095
185,"('what', 'happen')",7381.592304518893
186,"('divid', 'by')",7086.069306418218
187,"('be', 'go')",6989.04915992803
188,"('worry', 'about')",6962.281657927627
189,"('other', 'word')",6763.304594562705
190,"('R2', 'divide')",6723.15143069438
191,"('sign', 'model')",6684.971870671911
192,"('rather', 'than')",6670.806896691121
193,"('negative', 'rail')",6503.443260258082
194,"('x', 'y')",6488.084992691043
195,"('the', 'same')",6412.385893017289
196,"('sine', 'wave')",6354.28111373335
197,"('Yeah', 'Student')",6317.997570660718
198,"('start', 'off')",6294.0326047450235
199,"('think', 'about')",6269.562463836496
200,"('come', 'back')",6207.973446412521
201,"('build', 'block')",6203.308240953664
202,"('Hubble', 'constant')",6157.988643072755
203,"('x', '106')",6141.032222191189
204,"('and', 'then')",6084.694498282661
205,"('with', 'respect')",6075.580296564045
206,"('vGS', 'minus')",6038.562487053247
207,"('good', 'old')",6031.859295309782
208,"('omegum', 't')",6027.246070509321
209,"('exact', 'same')",6025.427320741451
210,"('more', 'complicated')",5948.293033775577
211,"('node', 'method')",5877.957049393163
212,"('flat', 'space')",5813.527976859201
213,"('and', 'so')",5709.987650515175
214,"('show', 'you')",5685.344900819891
215,"('of', 'the')",5658.226943519623
216,"('sort', 'of')",5637.694579149253
217,"('x', '1030')",5605.159491183525
218,"('wave', 'form')",5489.690345872446
219,"('how', 'fast')",5451.918984721195
220,"('10', 'parsec')",5443.29728516829
221,"('based', 'on')",5440.692210471887
222,"('ll', 'recall')",5419.572986043567
223,"('you', 'know')",5358.090921941877
224,"('bunch', 'of')",5353.069940768081
225,"('', 'can')",5144.250758720782
226,"('Newtonian', 'physics')",5048.330975153907
227,"('6', 'volt')",5007.823743794095
228,"('find', 'out')",4990.089208418944
229,"('I', 'have')",4934.711825779315
230,"('particular', 'solution')",4874.253757480747
231,"('sine', 'curve')",4821.256726800076
232,"('this', 'be')",4813.840763269856
233,"('last', 'time')",4792.564385166019
234,"('make', 'sure')",4725.806992162674
235,"('6', 'x')",4715.103383073642
236,"('smaller', 'than')",4700.242583722729
237,"('the', 'Universe')",4679.217243839925
238,"('behave', 'like')",4621.384333029785
239,"('small', 'perturbation')",4581.575762735856
240,"('for', 'example')",4580.179544366951
241,"('able', 'to')",4573.912743696069
242,"('capital', 'sixth')",4556.858471125198
243,"('Bailyn', 'No')",4519.287460920449
244,"('t', 'RC')",4443.084832366117
245,"('associate', 'with')",4424.973551529958
246,"('when', 'VIN')",4390.208034861871
247,"('speed', 'of')",4369.993192526651
248,"('state', 'variable')",4336.210848974087
249,"('Newtonian', 'effect')",4321.073152746524
250,"('or', 'less')",4298.257345693641
251,"('voltage', 'source')",4252.946751974933
252,"('in', 'fact')",4219.926164361847
253,"('plus', 'R2')",4207.976689226052
254,"('galaxy', 'cluster')",4203.826100766444
255,"('it', 'be')",4116.676331791897
256,"('5', 'x')",4116.329883703065
257,"('bigger', 'than')",4102.096087690209
258,"('5', 'log')",4074.106008127913
259,"('stare', 'at')",4060.6375017726145
260,"('the', 'Sun')",3944.8166303448497
261,"('empty', 'Universe')",3899.874290422535
262,"('equivalent', 'circuit')",3893.8145827305875
263,"('tell', 'you')",3825.2453151878517
264,"('very', 'high')",3795.2197533235285
265,"('or', 'whatever')",3774.4447265461067
266,"('I', 'want')",3757.0818315383854
267,"('flow', 'through')",3754.5783520127866
268,"('part', 'of')",3722.7864712117853
269,"('much', 'smaller')",3715.7926745910513
270,"('more', 'massive')",3711.315701716201
271,"('what', 'I')",3681.89519165125
272,"('by', 'r1')",3632.8712528180145
273,"('1', '+')",3600.9701767179786
274,"('it', 'turn')",3599.8932326594563
275,"('cancel', 'out')",3595.675450554214
276,"('we', ""'"")",3583.8102752959976
277,"('M', '=')",3572.565902148268
278,"('people', 'who')",3567.7531021370505
279,"('come', 'towards')",3523.681401901815
280,"('we', 'have')",3507.677660568802
281,"('state', 'response')",3482.944625228456
282,"('order', 'differential')",3449.5689835538064
283,"('Hubble', 'space')",3430.9573788057805
284,"('you', 'have')",3401.8998153868756
285,"('distance', 'between')",3393.017050945533
286,"('signal', 'model')",3380.0847500548593
287,"('how', 'bright')",3354.8964216769828
288,"('v+', 'minus')",3346.1432650301185
289,"('orbit', 'around')",3290.3243663983976
290,"('come', 'from')",3271.4202294777165
291,"('space', 'telescope')",3234.747080757188
292,"('focus', 'on')",3233.753553445602
293,"('need', 'to')",3230.8289831099823
294,"('be', 'a')",3224.8504195618148
295,"('can', 'see')",3213.005756982095
296,"('this', 'guy')",3189.4305457630085
297,"('in', 'the')",3182.1749043662444
298,"('amount', 'of')",3147.7183220047036
299,"('can', 'not')",3138.034379583833
300,"('how', 'much')",3090.455464230123
301,"('1', '2')",3035.0255397247815
302,"('center', 'of')",2987.6803300678207
303,"('or', 'something')",2970.457901950272
304,"('Newton', ""'s"")",2951.824160766837
305,"('infinite', 'amount')",2938.499539799421
306,"('she', ""'"")",2936.6023113514966
307,"('larger', 'than')",2905.675774048575
308,"('very', 'simple')",2885.15348148365
309,"('bias', 'point')",2871.5515525310857
310,"('very', 'low')",2870.6088688466198
311,"('someth', 'like')",2858.598727129901
312,"('current', 'through')",2858.1663160341923
313,"('notice', 'that')",2844.982372617964
314,"('on', 'top')",2834.1859371083697
315,"('own', 'galaxy')",2826.911718918202
316,"('initial', 'value')",2788.823470327267
317,"('parsec', 'away')",2784.327848285224
318,"('year', 'old')",2782.233652086806
319,"('try', 'to')",2770.4642225126586
320,"('much', 'bigger')",2762.1266138145847
321,"('Okay', 'so')",2761.9205051802614
322,"('something', 'like')",2756.8742885581537
323,"('=', '0')",2741.2375039262984
324,"('someth', 'else')",2736.5678374449703
325,"('very', 'small')",2734.08922166444
326,"('time', 'domain')",2726.3874872684637
327,"('really', 'really')",2715.67185875956
328,"('situation', 'where')",2711.8412135812905
329,"('r1', 'plus')",2708.3937628040358
330,"('pile', 'up')",2691.845270402197
331,"('omegum', 'Celsius')",2691.4206516287304
332,"('by', 'inspection')",2677.8331915670806
333,"('pretty', 'much')",2665.18206948511
334,"('of', 'light')",2659.7138431955364
335,"('ll', 'talk')",2651.2758324723845
336,"('large', 'signal')",2646.4871592740587
337,"('like', 'this')",2629.929240692176
338,"('ahead', 'Student')",2624.599283930649
339,"('four', 'step')",2613.9114861415087
340,"('I', 'will')",2600.0932139094216
341,"('power', 'port')",2597.285806675213
342,"('the', 'output')",2587.5764275080064
343,"('double', 'star')",2569.922465353374
344,"('nothing', 'new')",2534.9442308246857
345,"('have', 'a')",2519.9846964309827
346,"('complex', 'number')",2506.8602363877394
347,"('gravitational', 'redshift')",2504.1856587013804
348,"('short', 'circuit')",2483.9458145906333
349,"('much', 'easier')",2479.971709320341
350,"('sinusoidal', 'input')",2478.805233931966
351,"('may', 'recall')",2476.1497012020222
352,"('30', 'second')",2457.5686978992885
353,"('lot', 'of')",2448.97572998288
354,"('multiply', 'by')",2443.742435956428
355,"('from', 'under')",2441.553882496007
356,"('time', 'constant')",2418.5654398434863
357,"('no', 'longer')",2364.4279840700674
358,"('next', 'step')",2358.101425046231
359,"('I', 'get')",2354.4679119672164
360,"('a', 'bunch')",2336.5870996603867
361,"('rest', 'mass')",2330.6229079315863
362,"('minus', 'VT')",2328.0383613641084
363,"('ten', 'year')",2321.6173205308996
364,"('the', 'capacitor')",2317.676070763378
365,"('a', 'lot')",2302.7256669986696
366,"('move', 'away')",2294.4723726525554
367,"('Rc', 'circuit')",2261.858384524346
368,"('a', 'couple')",2249.9467537484866
369,"('output', 'port')",2249.284493099785
370,"('no', 'matter')",2221.5644303923527
371,"('as', 'well')",2213.649795115535
372,"('gamma', 'minus')",2213.510115056029
373,"('OK', 'so')",2201.993345432029
374,"('homogenous', 'equation')",2192.5995121072274
375,"('relate', 'to')",2186.6058613014307
376,"('how', 'far')",2172.06924272618
377,"('that', 'be')",2170.3640211123925
378,"('on', 'Thursday')",2165.2719946284847
379,"('not', 'necessarily')",2146.728272191398
380,"('solar', 'mass')",2134.982705536128
381,"('much', 'larger')",2129.152170081747
382,"(""'s"", 'law')",2126.7868236000654
383,"('have', 'to')",2103.4781505092883
384,"('brighter', 'than')",2102.1419383623243
385,"('the', 'speed')",2087.3899975968607
386,"('something', 'else')",2081.9714288583855
387,"('I', 'can')",2078.2954796306876
388,"('if', 'I')",2076.1225407667744
389,"('which', 'be')",2065.2364864782826
390,"('much', 'much')",2064.5667808611593
391,"('i', 'pause')",2051.975859471675
392,"('care', 'about')",2047.540319445395
393,"('give', 'you')",2028.0149909578502
394,"('gamma', 'plus')",2026.1068138270216
395,"(""'s"", 'say')",2003.9771385717058
396,"('my', 'input')",1999.1952176233224
397,"('much', 'more')",1990.0459019880846
398,"('in', 'order')",1987.6068761180804
399,"('to', 'do')",1969.5717298499517
400,"('slightly', 'different')",1967.990601996076
401,"('first', 'order')",1959.6517118725735
402,"('that', ""'s"")",1956.0633086705534
403,"('start', 'with')",1951.163113019464
404,"('turn', 'off')",1948.6236080075423
405,"('same', 'amount')",1934.392848358068
406,"('dimensional', 'Universe')",1917.6209977387791
407,"('minus', 'fifth')",1904.297857266757
408,"('a', 'few')",1902.8938420100344
409,"('frequency', 'response')",1894.6653310388272
410,"('be', 'equal')",1892.161456522267
411,"('dwell', 'on')",1885.0108886981143
412,"('in', 'principle')",1875.704795460813
413,"('put', 'together')",1871.7026711819778
414,"('3', '4')",1868.0112169026534
415,"('two', 'dimensional')",1864.5797289604334
416,"('sixth', 'cosine')",1864.1990357062782
417,"('some', 'insight')",1857.331235269438
418,"('whole', 'lot')",1852.2718358894695
419,"('many', 'many')",1829.588814025914
420,"('be', 'simply')",1828.3123506726567
421,"('come', 'out')",1827.4673463634163
422,"('tend', 'to')",1826.8859760434634
423,"('Bailyn', 'Okay')",1819.4121393548048
424,"('slower', 'than')",1810.8020733139715
425,"('linear', 'circuit')",1799.1554357631915
426,"('1', '4')",1797.758184930238
427,"('on', 'Tuesday')",1797.4156508022093
428,"('step', 'input')",1791.1502075311244
429,"('be', 'able')",1788.626745145848
430,"('the', 'Earth')",1773.033336926248
431,"('this', 'thing')",1766.0122493228216
432,"('the', 'center')",1764.0464100576885
433,"('its', 'own')",1762.829628118392
434,"('make', 'sense')",1757.3263082749281
435,"('minus', 'sign')",1755.7474678240926
436,"('give', 'rise')",1753.893415905018
437,"('up', 'with')",1746.345656098696
438,"('1', '3')",1737.211009444349
439,"('work', 'out')",1731.0036741671352
440,"('you', '')",1712.923173968009
441,"(""'s"", 'see')",1670.7178401512556
442,"('how', 'do')",1665.703615009006
443,"('piece', 'of')",1655.5657316647453
444,"('I', '')",1648.946053356518
445,"('have', 'gote')",1646.5585552965474
446,"('root', 'of')",1644.9358829034197
447,"('fall', 'back')",1636.417676804686
448,"('you', 'may')",1612.4410673309028
449,"('bit', 'more')",1611.869088057218
450,"('I', ""'"")",1604.823976997222
451,"('a', 'whole')",1599.9334637039378
452,"('here', 'be')",1554.2424592101534
453,"('go', 'through')",1523.8771512009343
454,"('be', 'not')",1523.45391753186
455,"('next', 'lecture')",1519.8146339260109
456,"('what', 'we')",1516.5151115754766
457,"('little', 'piece')",1504.105657367605
458,"('one', 'of')",1502.0894607474088
459,"('', 'will')",1500.2481721655029
460,"('so', 'let')",1498.5706067455474
461,"('problem', 'with')",1496.604155045222
462,"('first', 'step')",1495.8008357818826
463,"('light', 'year')",1495.6185016085374
464,"('=', '1')",1492.6402892464828
465,"('not', 'know')",1492.4105972642299
466,"('long', 'time')",1491.5790121066584
467,"('we', 'know')",1475.7135773027308
468,"('you', 'will')",1467.516694149102
469,"('massive', 'planet')",1463.3037148693695
470,"('learn', 'about')",1460.0184298739537
471,"('base', 'on')",1451.2272091245452
472,"('4', 'x')",1443.4267220222641
473,"('second', 'order')",1439.4266678970346
474,"('new', 'theory')",1437.3986005157853
475,"('give', 'i')",1436.8575555216473
476,"('little', 'demo')",1426.1263188321802
477,"('we', '')",1413.0534290177773
478,"('say', 'oh')",1412.4632205409557
479,"('go', 'back')",1400.620378202118
480,"('some', 'other')",1389.6610028949535
481,"('we', ""'ll"")",1384.7910900971774
482,"('when', 'vGS')",1384.1206005981157
483,"('ought', 'to')",1375.7561542981857
484,"('my', 'output')",1372.4611106451762
485,"('right', 'now')",1352.337290398723
486,"('sit', 'on')",1348.4729519054983
487,"('little', 'while')",1343.08698373611
488,"('small', 'change')",1341.759861888131
489,"('how', 'many')",1337.3132221234314
490,"('Bailyn', 'yes')",1334.9180279276559
491,"('of', 'course')",1322.2790514932535
492,"('more', 'or')",1314.6752422034433
493,"('at', 'the')",1314.1560532260899
494,"('capacitor', 'voltage')",1309.8609955831598
495,"('come', 'up')",1302.603686373928
496,"('same', 'way')",1300.855346301577
497,"('change', 'in')",1292.930520790193
498,"('come', 'toward')",1291.3346745348913
499,"('very', 'large')",1282.4255473540766
500,"('place', 'where')",1279.2856411163948
501,"('shall', 'say')",1274.3820800864396
502,"('blow', 'up')",1274.0296224153324
503,"('other', 'hand')",1273.4658012311384
504,"('couple', 'of')",1272.997415816698
505,"('back', 'to')",1258.2238615259887
506,"('because', 'it')",1255.6707399263282
507,"('very', 'very')",1250.5576687541154
508,"('ahead', 'and')",1242.2156968035426
509,"('I', 'think')",1236.4399792422646
510,"('t', 'plus')",1226.3313198056876
511,"('in', 'saturation')",1216.221212492681
512,"('will', 'not')",1204.216558306619
513,"('very', 'important')",1203.8101635531102
514,"('i', 'show')",1201.7811727712829
515,"('slightly', 'more')",1184.253630125906
516,"('the', 'middle')",1179.620098696001
517,"('I', 'be')",1172.5557448580057
518,"('we', 'can')",1169.5102425504317
519,"('new', 'year')",1166.935350482729
520,"('Bailyn', 'well')",1161.1675417244867
521,"('on', 'the')",1142.1307796845188
522,"('more', 'detail')",1134.0902335921578
523,"('1', '%')",1127.2389588752371
524,"('close', 'to')",1125.9342838280597
525,"('few', 'second')",1122.6565356568863
526,"('cause', 'by')",1116.2353370732333
527,"('also', 'true')",1111.0832506400352
528,"('when', 'vDS')",1107.7839987511984
529,"('go', 'around')",1097.3384766155145
530,"('due', 'to')",1089.4455360907568
531,"('as', 'follow')",1088.7971363722354
532,"('particular', 'case')",1082.093420281998
533,"('how', 'long')",1081.34221468691
534,"('much', 'less')",1075.1948206629984
535,"('the', 'following')",1073.8227880493484
536,"('two', 'different')",1070.81280850806
537,"('digital', 'circuit')",1052.656482587332
538,"('different', 'from')",1048.1226469457522
539,"('surface', 'of')",1046.1403791520747
540,"('stop', 'turn')",1045.8687630743584
541,"('we', 'will')",1044.823866480026
542,"('different', 'kind')",1043.2310635736246
543,"('fraction', 'of')",1039.6611990238332
544,"('sum', 'of')",1029.6211787844609
545,"('the', 'Schwarzschild')",1029.42025665924
546,"('pick', 'up')",1029.3541952272783
547,"('e', 'to')",1014.4462903969339
548,"('too', 'much')",1013.8019521165878
549,"('thank', 'you')",1011.7284647776856
550,"('know', 'how')",1007.1563732446909
551,"('so', 'forth')",1005.7445833397577
552,"('not', 'surprising')",1004.1343240656577
553,"('right', 'hand')",1003.0431334417231
554,"('resistor', 'R')",1000.11280255639
555,"('good', 'question')",996.6760824799103
556,"('instead', 'of')",994.4625203483253
557,"('go', 'on')",976.4919378760096
558,"('light', 'from')",975.213289325627
559,"('mass', 'of')",974.6958357901633
560,"('i', 'just')",972.3111108017308
561,"('take', 'a')",969.9755523780121
562,"('fall', 'into')",969.8749361238235
563,"('build', 'up')",968.2495586952127
564,"('presence', 'of')",967.5501002429332
565,"('have', 'got')",964.0456484525606
566,"('RC', 'circuit')",962.5065551870297
567,"('Student', 'Okay')",959.643071779018
568,"('some', 'kind')",958.28010314142
569,"('at', 't=0')",946.1602279444859
570,"('so', 'far')",941.9420493680673
571,"('it', '')",939.570559241087
572,"('Universe', 'expand')",936.0694716201548
573,"('you', 'need')",924.8408714262301
574,"('the', 'mass')",914.328750758693
575,"('Kepler', ""'s"")",913.8820692460394
576,"('as', 'far')",912.9621048775938
577,"('in', 'term')",912.8930138233035
578,"('same', 'thing')",909.2454362949974
579,"('happen', 'when')",904.6865377525327
580,"('some', 'fun')",893.8847810817612
581,"('than', '1')",889.7777958124719
582,"('of', 'this')",885.8983853715805
583,"('the', 'past')",884.5391360622383
584,"('be', 'be')",883.0085378856651
585,"('Einstein', ""'s"")",871.3497340230272
586,"('in', 'particular')",869.2512474340984
587,"('give', 'by')",862.8097881863505
588,"('than', 'VT')",860.3432376200145
589,"('the', 'star')",852.7871216811312
590,"('any', 'idea')",851.1622705050459
591,"('more', 'than')",839.8577770410901
592,"('the', 'first')",837.0132130590929
593,"('next', 'time')",830.0531977186979
594,"('as', 'a')",829.8965024695826
595,"('a', 'black')",828.0521803728313
596,"('along', 'with')",827.0735807458856
597,"('i', 'draw')",818.4503643355617
598,"('respect', 'to')",812.7991027309072
599,"('quite', 'different')",811.6184671033374
600,"('other', 'side')",807.4661141937719
601,"('order', 'to')",805.8833976374443
602,"('the', 'current')",800.7491270987389
603,"('the', 'sky')",795.6848602421776
604,"('so', 'this')",789.3314639739906
605,"('very', 'close')",787.6723277070114
606,"('charge', 'up')",786.4261094792238
607,"('fact', 'that')",783.4547574458333
608,"('from', 'the')",779.1843064184085
609,"('whole', 'thing')",778.9838350560736
610,"('top', 'of')",778.9745006959627
611,"('other', 'thing')",777.8178070041329
612,"('the', 'surface')",773.2160314528256
613,"('set', 'up')",771.1520562374094
614,"('a', 'second')",770.5495367451659
615,"('so', 'if')",769.8521412195566
616,"('the', 'way')",769.0903113602649
617,"('can', 'imagine')",766.6458729153817
618,"('so', 'therefore')",765.0313927966536
619,"('very', 'interesting')",764.094951769293
620,"('the', 'distance')",763.3887122565538
621,"('right', 'Because')",755.6031725850686
622,"('from', 'us')",755.2547962646315
623,"(""'s"", 'got')",755.1650221268225
624,"('a', 'open')",753.4333118454829
625,"('the', 'answer')",751.6352993051255
626,"('begin', 'to')",749.197310482163
627,"('I', 'promise')",748.6587888574757
628,"('the', 'input')",748.1759097431444
629,"('you', 'get')",744.4055897000856
630,"('a', 'very')",744.1442516760766
631,"('here', 'and')",743.2797118023134
632,"('function', 'of')",742.1395093503191
633,"('get', 'a')",738.3542126126322
634,"('different', 'way')",735.8883899930669
635,"('refer', 'to')",732.4663475870624
636,"('edge', 'on')",726.9353975279812
637,"('much', 'greater')",726.1887134217001
638,"('set', 'of')",722.9125932420136
639,"('time', 't=0')",719.3405282507781
640,"('a', 'resistor')",716.581495316761
641,"('will', 'like')",715.1566836694548
642,"(""'s"", 'happening')",712.7660213117965
643,"('consequence', 'of')",712.1912486109783
644,"('can', 'measure')",712.0994163192297
645,"('value', 'of')",710.1200604166692
646,"('the', 'next')",708.1170531885588
647,"('be', 'true')",707.0956861563394
648,"('exactly', 'what')",706.5006907130376
649,"('large', 'number')",706.0372729328632
650,"('when', 'you')",705.3757766067921
651,"('zero', 'state')",702.1091448629873
652,"('a', 'single')",699.3723723428914
653,"('negative', 'input')",696.9024330817723
654,"('as', 'I')",695.4670222014099
655,"('across', 'the')",693.9217791850102
656,"('hard', 'to')",693.2746716247619
657,"('a', 'long')",693.2425628632349
658,"('but', 'it')",692.892699950141
659,"('where', 'we')",692.3941580985336
660,"('you', ""'"")",691.9150686910378
661,"('massive', 'than')",688.2748861676257
662,"('I', 'shall')",684.645496754827
663,"('when', 'omegum')",680.4579028334808
664,"('a', 'straight')",679.1238473792451
665,"('size', 'of')",677.3586927231007
666,"('a', 'big')",675.4159295144246
667,"('other', 'question')",674.9496474781703
668,"('turn', 'around')",668.7251676756516
669,"('ll', 'come')",666.7177733951671
670,"('I', 'mean')",666.5371210375674
671,"('they', 'be')",662.1917555546273
672,"('you', 'expect')",660.9325174028452
673,"('under', 'from')",659.5232654456071
674,"('to', 'find')",658.3218843786698
675,"('really', 'small')",656.8108590301007
676,"('by', 'c2')",654.263139941902
677,"('one', 'dimensional')",654.0808997367558
678,"('interesting', 'thing')",653.410884851885
679,"('little', 'further')",653.3741258027837
680,"('know', 'what')",652.8741349977964
681,"('explanation', 'for')",652.6698770401659
682,"('a', 'function')",650.0357984346173
