,bigram,chi-sq
174,"('old', 'grandmother')",3208.507008942741
175,"('say', 'Caderousse')",3143.290176771687
176,"(""'"", 'twill')",3123.2697321781
177,"('a', 'little')",3117.2645850217864
178,"('young', 'lady')",3051.9718334796776
179,"('with', 'a')",2990.1704943701075
180,"('older', 'than')",2935.9728747774243
181,"('poor', 'fellow')",2934.8468042760637
182,"('plunge', 'into')",2906.7159576558843
183,"('pilot', 'house')",2868.048993069092
184,"('my', 'own')",2844.2363837113994
185,"('my', 'friend')",2830.064181420474
186,"('thou', 'wild')",2826.55709533029
187,"(""'s"", 'attorney')",2814.024820654661
188,"('sort', 'of')",2802.946743464181
189,"('not', 'know')",2793.7743586432166
190,"('too', 'much')",2735.8076960525837
191,"('give', 'i')",2681.671472228873
192,"('reply', 'Danglars')",2678.7282452813884
193,"('soon', 'as')",2654.100359055641
194,"('try', 'to')",2630.5159130739544
195,"('I', 'can')",2604.9494828230254
196,"('who', 'have')",2601.307932241363
197,"('so', 'far')",2584.450591088914
198,"('as', 'soon')",2577.9270962885557
199,"('his', 'eye')",2572.5214775212044
200,"('few', 'second')",2532.360987603816
201,"('any', 'longer')",2524.0401471505884
202,"('instead', 'of')",2516.8733515315334
203,"('too', 'late')",2505.4810935076653
204,"('the', 'river')",2501.4165887954155
205,"('from', 'the')",2490.282071065441
206,"('into', 'the')",2468.5148897182116
207,"('I', 'think')",2444.133082747459
208,"('arrive', 'at')",2437.191823483614
209,"('you', 'know')",2436.8304281811684
210,"('in', 'spite')",2420.2964338195266
211,"('will', 'not')",2417.734207509066
212,"('if', 'you')",2379.2730199582866
213,"('and', 'then')",2335.696791016777
214,"('great', 'deal')",2315.848713571349
215,"('pick', 'up')",2306.759249679433
216,"('at', 'the')",2271.2248167699527
217,"('dancing', 'man')",2225.6659796181266
218,"('go', 'to')",2195.896718887922
219,"('four', 'hour')",2190.6216692148178
220,"('it', 'seem')",2190.398611493218
221,"('her', 'husband')",2187.06712632111
222,"('we', 'have')",2176.2491378173045
223,"('enter', 'Romeo')",2174.736910593734
224,"('my', 'father')",2168.9725812729976
225,"('say', 'Danglars')",2113.6627441670594
226,"('once', 'more')",2091.292102059005
227,"('fil', 'with')",2070.9217147219215
228,"('foot', 'high')",2063.0507852782216
229,"('pass', 'through')",2061.927302720721
230,"('burst', 'into')",2056.3126774318034
231,"('part', 'of')",2037.755071474868
232,"('or', 'two')",2034.0468947860365
233,"('be', 'not')",2033.0265150604014
234,"('my', 'uncle')",2003.1866333535563
235,"('as', 'though')",1970.5070457500185
236,"('like', 'a')",1958.5030375214872
237,"('tell', 'you')",1942.3810251614855
238,"('he', 'have')",1924.1729952123867
239,"('he', 'be')",1916.7590858480073
240,"('be', 'able')",1908.0265103631027
241,"('one', 'of')",1857.7951822576015
242,"('three', 'hundred')",1855.2910148285412
243,"('go', 'on')",1851.7272624062848
244,"('reply', 'Dantes')",1847.796583041366
245,"('come', 'back')",1846.1593320853067
246,"('less', 'than')",1845.8370350105054
247,"('remind', 'i')",1843.5019136670678
248,"('other', 'side')",1831.085124512709
249,"('six', 'o')",1829.2759130521122
250,"('make', 'haste')",1825.9486125063759
251,"('towards', 'Wok')",1816.413365319774
252,"('in', 'front')",1814.5764336555935
253,"('at', 'liberty')",1785.778044567504
254,"('take', 'care')",1784.9634516193205
255,"('let', 'i')",1783.9322147085707
256,"('either', 'side')",1783.6585351454064
257,"('no', 'one')",1776.4026442812917
258,"('d', ""'"")",1766.2596896827042
259,"('back', 'again')",1765.114951862837
260,"('whole', 'world')",1757.485882251955
261,"('for', 'instance')",1746.827444049693
262,"('jum', 'up')",1743.421160030172
263,"('same', 'moment')",1739.2321729527903
264,"('the', 'whole')",1738.4099473118622
265,"('see', 'how')",1726.2209913113047
266,"('black', 'figure')",1714.2705568795977
267,"('to', 'morrow')",1712.414588772645
268,"('end', 'of')",1705.6072375569963
269,"('public', 'house')",1696.4299614865636
270,"('we', 'can')",1696.0290397719775
271,"('turn', 'towards')",1680.8050855261056
272,"('have', 'got')",1679.55014832982
273,"('little', 'boy')",1675.2638978268994
274,"('Oh', 'how')",1667.6650534468356
275,"('surround', 'by')",1655.6258677580345
276,"('wish', 'to')",1650.0693578957246
277,"('slowly', 'towards')",1649.5017737096782
278,"('the', 'Martian')",1626.1799619860622
279,"('cover', 'with')",1622.78428687669
280,"('man', 'who')",1620.903364798053
281,"('I', 'be')",1614.8708942528317
282,"('be', 'a')",1614.2512092159554
283,"('very', 'much')",1595.9821800036996
284,"('each', 'side')",1591.0522136358152
285,"('more', 'information')",1584.655516190776
286,"('I', 'suppose')",1580.4775112430311
287,"('the', 'other')",1567.5682057059782
288,"('have', 'falle')",1560.579674654423
289,"('his', 'majesty')",1553.3835962567628
290,"('two', 'thousand')",1541.972904984109
291,"('king', ""'s"")",1532.671894368699
292,"('may', 'possibly')",1529.0461515110703
293,"('piece', 'of')",1528.02429706916
294,"('two', 'hundred')",1522.029583963779
295,"('in', 'vain')",1515.2833401765624
296,"('dear', 'Edmond')",1512.5738050859222
297,"('good', 'fortune')",1512.0907801922986
298,"('another', 'moment')",1505.9512003294365
299,"('have', 'brotch')",1505.6480151574328
300,"('Meran', ""'s"")",1504.235037479845
301,"('the', 'sea')",1493.51776322358
302,"('away', 'from')",1492.6954238202495
303,"('spite', 'of')",1490.678926373251
304,"('whose', 'name')",1485.408791115734
305,"('open', 'window')",1485.0465939152307
306,"('father', ""'s"")",1480.9012007771773
307,"('five', 'year')",1480.7417159574084
308,"('most', 'part')",1477.6671722484
309,"('his', 'face')",1476.826811133335
310,"('do', 'you')",1476.0043640642123
311,"('wait', 'for')",1470.933349788405
312,"('can', 'see')",1463.292940663553
313,"('through', 'the')",1462.650225367096
314,"('dead', 'body')",1459.4363950634213
315,"('you', 'will')",1448.236914196818
316,"('of', 'course')",1440.3095516957785
317,"('draw', 'near')",1437.0012512228593
318,"('the', 'first')",1432.235253566463
319,"('four', 'o')",1431.2150338789318
320,"('turn', 'round')",1429.0548931929004
321,"('dear', 'father')",1428.4650682000552
322,"('in', 'a')",1423.1614870192113
323,"('a', 'man')",1417.854439906893
324,"('by', 'the')",1403.5539623628729
325,"('my', 'son')",1401.5810392369576
326,"('than', 'ever')",1401.5483690855208
327,"('in', 'order')",1397.7315441603778
328,"('in', 'his')",1390.3922970838066
329,"('midst', 'of')",1382.1377625589282
330,"('just', 'as')",1380.0107537274635
331,"('lift', 'up')",1378.2810908331746
332,"('know', 'how')",1374.880098440644
333,"('oblige', 'to')",1364.7041995679517
334,"('how', 'much')",1363.7467782834108
335,"('sell', 'out')",1346.4349523650421
336,"('the', 'road')",1343.182296201896
337,"('full', 'of')",1335.3715839811928
338,"('from', 'Mars')",1328.530762737352
339,"('very', 'well')",1313.0580578101685
340,"('come', 'out')",1297.156464854569
341,"('sank', 'into')",1289.4207366698008
342,"('a', 'small')",1283.6908891879655
343,"('unable', 'to')",1276.2071336873435
344,"('have', 'be')",1273.5379601847226
345,"('kind', 'of')",1267.570013313139
346,"('the', 'door')",1264.4446975177084
347,"('ai', 'not')",1263.0869816149695
348,"('my', 'boy')",1260.8294434019253
349,"('so', 'many')",1255.1611467375728
350,"('great', 'king')",1248.8053447307157
351,"('as', 'well')",1246.278222777608
352,"('far', 'from')",1244.9110037744852
353,"('a', 'single')",1232.031468368348
354,"('I', 'see')",1226.4425327470217
355,"('his', 'father')",1218.6996232188503
356,"('at', 'all')",1218.2131353000957
357,"('my', 'cousin')",1216.237871861593
358,"('number', 'of')",1206.1137891745464
359,"('I', 'believe')",1191.881445235563
360,"('her', 'own')",1183.441171086762
361,"('rather', 'than')",1180.281359528266
362,"('stay', 'here')",1174.4623668932425
363,"('his', 'eyes')",1173.7075432888844
364,"('get', 'home')",1170.6564677937818
365,"('go', 'back')",1170.4217817156155
366,"('know', 'what')",1169.620784705038
367,"('in', '-')",1166.7128535123836
368,"('I', 'know')",1160.1634454162645
369,"('they', 'be')",1158.7168649865755
370,"('all', 'right')",1157.5051287015795
371,"('when', 'she')",1156.6965025977381
372,"('good', 'night')",1152.2243295336448
373,"('edge', 'of')",1146.9621074038405
374,"('a', 'dozen')",1145.6905563420673
375,"('the', 'sailor')",1143.5557809090835
376,"('a', 'large')",1141.2656397560418
377,"('over', 'the')",1136.232663855073
378,"('unfit', 'for')",1126.325287536548
379,"('must', 'have')",1117.39576360988
380,"('be', 'sure')",1114.1551737850289
381,"('when', 'I')",1112.665327939125
382,"('or', 'rather')",1111.8196351377778
383,"('say', 'Fairway')",1110.9915503389977
384,"('get', 'out')",1110.6941445024247
385,"('the', 'engineer')",1105.927770016225
386,"('the', 'world')",1104.7697786369627
387,"('his', 'pocket')",1096.8114862362554
388,"('pair', 'of')",1088.3509672449538
389,"('across', 'the')",1087.5808358579377
390,"('his', 'shoulder')",1086.7464783339444
391,"('door', 'close')",1086.056841122001
392,"('Emperor', ""'s"")",1081.8094845676678
393,"('upon', 'the')",1079.532977825081
394,"('my', 'heart')",1078.15382789666
395,"('and', 'fro')",1074.288405408871
396,"('want', 'to')",1073.9536571958506
397,"('at', 'home')",1072.937042178401
398,"('fall', 'star')",1072.3760147112828
399,"('three', 'year')",1070.1646148188079
400,"('why', 'shall')",1067.6100825804572
401,"('even', 'though')",1066.8105706080694
402,"('the', 'sun')",1065.1848497279025
403,"('say', 'he')",1063.0219911839736
404,"('will', 'have')",1061.238477938711
405,"('in', 'reality')",1055.3749302687515
406,"('say', 'Holmes')",1055.343774207807
407,"('laugh', 'at')",1052.3672346777073
408,"('without', 'any')",1050.0878368738536
409,"('her', 'lover')",1041.7387440089487
410,"('have', 'already')",1041.2554269307095
411,"('Villefort', ""'s"")",1040.9650043384665
412,"('fall', 'upon')",1034.1545024218499
413,"('I', 'do')",1034.0414436575966
414,"('side', 'of')",1021.6600527564245
415,"('person', 'who')",1018.6540832805537
416,"('no', 'more')",1016.2024994339865
417,"('his', 'master')",1009.9044887699941
418,"('I', 'must')",1003.3576766637267
419,"('George', ""'s"")",1001.990602683338
420,"('be', 'very')",1000.2644937923718
421,"('year', 'old')",988.1298318600419
422,"('reply', 'Pencroft')",976.0793562372364
423,"('a', 'instant')",975.3233425521746
424,"('one', 'another')",974.8659744092162
425,"('told', 'i')",970.9580349297499
426,"('the', 'most')",967.5693397648256
427,"('a', 'moment')",959.9202746053577
428,"('I', 'feel')",959.5697343567825
429,"('we', 'must')",957.7829043412798
430,"('old', 'Dante')",956.9957756825664
431,"('set', 'out')",956.7766599867755
432,"('you', 'can')",953.9727679437922
433,"('most', 'beautiful')",948.7200847546683
434,"('ought', 'to')",948.3835289316892
435,"('the', 'Emperor')",948.2475894141975
436,"('they', 'have')",947.5363952828246
437,"('but', 'I')",944.7505015423786
438,"('to', 'get')",938.0763388634255
439,"('the', 'ground')",937.0651981333509
440,"('last', 'year')",936.3172186997422
441,"('a', 'great')",933.959374100242
442,"('place', 'where')",933.3959697397065
443,"('can', 'scarcely')",929.9673409813666
444,"('last', 'night')",918.2306682785343
445,"('can', 'hardly')",916.2059044227022
446,"('follow', 'by')",915.8801287335112
447,"('the', 'young')",914.8556242405703
448,"('own', 'house')",914.768694950367
449,"('as', 'much')",910.8264731342806
450,"(""'"", ""'I"")",903.4713582290328
451,"('he', 'say')",898.7148988334559
452,"('the', 'window')",897.104857892607
453,"('middle', 'of')",895.7856389155432
454,"('have', 'forgote')",895.6746247237538
455,"('it', 'will')",887.4775418377197
456,"('no', 'matter')",886.7681690959004
457,"('thank', 'you')",884.4436868181492
458,"('Oh', 'yes')",884.1488158734596
459,"('if', 'he')",883.8910951147258
460,"('pass', 'over')",883.7666763058288
461,"('who', 'be')",879.1229746395941
462,"('my', 'lord')",874.7417343547255
463,"('his', 'feet')",870.4339105636785
464,"('stretch', 'out')",869.2098959732712
465,"('my', 'mind')",866.8232352945631
466,"('the', 'reporter')",865.1745470856254
467,"('a', 'long')",862.3772386699492
468,"('any', 'other')",860.3178365014621
469,"('or', 'three')",859.2686734630404
470,"('dear', 'boy')",857.6442752618664
471,"('a', 'hundred')",854.8831384286391
472,"('three', 'time')",854.5279365201184
473,"('the', 'boat')",846.5422020896247
474,"('a', 'hour')",844.6287881620626
475,"('to', 'see')",843.6929071532418
476,"('well', 'as')",843.4832431067571
477,"('Capulet', ""'s"")",839.8989571998931
478,"('the', 'next')",837.1008950367353
479,"('door', 'open')",836.4515076519554
480,"('open', 'door')",836.4515076519554
481,"('be', 'impossible')",835.3920336086173
482,"('among', 'the')",833.9090043623711
483,"('a', 'good')",831.9705865915886
484,"('I', 'wish')",827.371997905722
485,"('when', 'he')",826.5688471161714
486,"('say', 'Grandfer')",825.9756099846796
487,"('the', 'house')",824.2444417053537
488,"('can', 'possibly')",823.7395008057159
489,"('man', ""'s"")",823.7304108281268
490,"('or', 'six')",822.7995762230712
491,"('belonge', 'to')",822.5472185498879
492,"('that', 'I')",821.2617161378517
493,"('any', 'more')",820.2268755070329
494,"('flash', 'into')",809.3467633651786
495,"('half', 'open')",808.5076164626978
496,"('will', 'be')",804.7848875516437
497,"('depend', 'on')",789.818008236913
498,"('couple', 'of')",784.1814185312535
499,"('the', 'pit')",783.790864237318
500,"('when', 'we')",783.4216710852259
501,"('nothing', 'but')",780.2675402340212
502,"('my', 'mother')",777.6908372723163
503,"('the', 'wind')",775.366233911059
504,"('good', 'fellow')",774.3616653304938
505,"('five', 'or')",772.1372311813859
506,"('', 'will')",771.6596157682692
507,"('towards', 'the')",769.5407077001581
508,"('two', 'mile')",768.5721129594455
509,"('what', 'happen')",767.0434088027009
510,"('the', 'Princess')",767.041518454013
511,"('be', 'still')",766.2661424797916
512,"('front', 'of')",763.1785007658862
513,"('fall', 'into')",762.633494014968
514,"('or', 'four')",761.65456765155
515,"('intend', 'to')",761.2557430210591
516,"('angry', 'with')",760.2785087439914
517,"('all', 'event')",759.1115550346168
518,"('to', 'make')",758.7806355456048
519,"('enough', 'to')",756.290190958145
520,"('met', 'with')",751.0540805449033
521,"('give', 'you')",750.9577756335666
522,"('if', 'I')",750.2348162314524
523,"('not', 'help')",749.9630489594738
524,"('have', 'not')",749.3918332051868
525,"('the', 'shore')",745.2014371077735
526,"('a', 'couple')",743.4795906141559
527,"('on', 'Christmas')",741.7998937174557
528,"('for', 'a')",741.7843265060521
529,"('what', 'be')",741.6445316473595
530,"('rush', 'out')",741.3103529455923
531,"('her', 'arm')",741.2857701771397
532,"('the', 'air')",741.1108565445526
533,"('spread', 'out')",740.8636458279085
534,"('he', 'will')",737.4242403296506
535,"('group', 'of')",736.5428861877856
536,"('long', 'time')",731.5070749899076
537,"('be', 'no')",731.0826450560596
538,"('its', 'own')",725.0222775334719
539,"('his', 'chair')",724.7310455413672
540,"('quantity', 'of')",722.7492270353565
541,"('be', 'oblige')",720.91303149146
542,"('good', 'thing')",716.9651691302942
543,"('this', 'morning')",714.5381062057909
544,"('as', 'fast')",712.974806573036
545,"('get', 'up')",712.941435580207
546,"('back', 'to')",711.9626528938661
547,"('she', 'have')",711.2493006296049
548,"('two', 'hour')",711.1922963020909
549,"('the', 'Pharaon')",711.153208335173
550,"('first', 'time')",708.7949633852901
551,"(""'s"", 'Hill')",706.2161604145361
552,"('her', 'hand')",703.6185423150292
553,"('sight', 'of')",702.7964427752513
554,"('you', 'have')",702.0071791413676
555,"('bottom', 'of')",692.3507950411558
556,"('go', 'out')",692.2123409203153
557,"('the', 'water')",689.5513554300554
558,"('all', 'this')",686.8233511802695
559,"('come', 'home')",685.9820535785443
560,"('this', 'way')",685.5884509706323
561,"('return', 'to')",684.0584921141565
562,"('as', 'possible')",681.6337108145456
563,"('go', 'away')",681.159638345902
564,"('a', 'pair')",676.7591648497367
565,"('have', 'never')",673.1371811188383
566,"('very', 'good')",672.7470562925728
567,"('we', 'may')",672.6046311711157
568,"('when', 'they')",672.4475973737593
569,"('as', 'I')",672.4122315040133
570,"('no', 'further')",672.1258136026759
571,"('go', 'home')",671.8966262844822
572,"('mile', 'from')",667.8684376602888
573,"('the', 'Tree')",667.1948896183353
574,"('difficulty', 'in')",665.9237870530264
575,"('be', 'so')",659.4809741078585
576,"('their', 'own')",659.4237192879132
577,"('to', 'the')",659.3820388595009
578,"('far', 'more')",659.141512478153
579,"('still', 'remain')",657.1310874248545
580,"('you', 'pardon')",655.5421232759332
581,"('be', 'quite')",653.0704166835878
582,"('very', 'slowly')",649.8494513549955
583,"('not', 'understand')",646.5397991756031
584,"('on', 'his')",645.6448527240616
585,"('fit', 'for')",643.0452066477778
586,"('can', 'imagine')",640.9712650918566
587,"('a', 'mile')",639.1875625035348
588,"('of', 'his')",637.8547697536343
589,"('so', 'forth')",637.348293192424
590,"('Reindeer', ""'s"")",637.0792344582703
591,"('Every', 'one')",635.6087391741177
592,"('fast', 'as')",634.1001686353143
593,"('that', 'be')",630.0164198300614
594,"('I', 'hope')",629.3823145264229
595,"('his', 'wife')",627.7608340747007
596,"('with', 'his')",625.8701419177943
597,"('far', 'as')",625.3670906076645
598,"('the', 'Reindeer')",623.8508969943972
599,"('the', 'Councillor')",623.1475703846053
600,"('young', 'sailor')",619.3425436319925
601,"('you', 'see')",617.9681756136711
602,"('very', 'pretty')",614.9068795322952
603,"('as', 'he')",609.7056334766975
604,"('not', 'yet')",608.4650500166937
605,"('connect', 'with')",608.0842239663006
606,"('half', 'a')",606.6543389712489
607,"('know', 'anything')",606.5011156699705
608,"('a', 'quarter')",606.3929974707074
609,"('portion', 'of')",606.0575169832744
610,"('have', 'disappeare')",605.187371936212
611,"('anything', 'about')",604.6731675014613
612,"('of', 'this')",602.6539396549491
613,"('anxious', 'to')",600.9671525284128
614,"('his', 'ear')",600.7798812250415
615,"('as', 'we')",599.6939078620527
616,"('may', 'have')",598.9272318567794
617,"('the', 'rest')",598.7327830272465
618,"('put', 'on')",598.4599994371275
619,"('the', 'middle')",597.5287850927824
620,"('to', 'take')",597.4113004239426
621,"('come', 'to')",595.9623206176628
622,"('the', 'common')",592.7711935868446
623,"('no', 'reply')",592.2510891064017
624,"('for', 'the')",591.8007874465342
625,"('accompany', 'by')",591.2480171849187
626,"('at', 'length')",588.7310730545287
627,"('accord', 'to')",588.6043431736
628,"('his', 'hat')",588.2078096926367
629,"('know', 'whether')",586.4077983538793
630,"('may', 'be')",582.7652772062864
631,"('captain', ""'s"")",582.664321665026
632,"('their', 'head')",581.0353414435954
633,"('have', 'no')",580.0802717856265
634,"('the', 'midst')",577.7013178003778
635,"('order', 'to')",576.2871536504849
636,"('then', 'suddenly')",573.8949615878167
637,"('nothing', 'more')",570.9567175819279
638,"('this', 'time')",570.576121908932
639,"('my', 'study')",570.5037866860333
640,"('come', 'into')",568.6802827574652
641,"('shall', 'die')",566.1682477932985
642,"('the', 'earth')",565.6794414995456
643,"('such', 'as')",563.5194177983209
644,"('his', 'heart')",560.152850466238
645,"('accustom', 'to')",558.3581416914905
646,"('the', 'snow')",554.9464650708893
647,"('the', 'old')",554.0694789279611
648,"('under', 'the')",550.4501797965736
649,"('yes', 'reply')",549.2949917278372
650,"('do', 'so')",548.9281995456163
651,"('appear', 'to')",544.6297963478271
652,"('what', 'do')",543.415027620204
653,"('use', 'to')",541.7993841199027
654,"('to', 'keep')",540.0510196309426
655,"('much', 'more')",539.5224620740076
656,"('she', 'will')",538.9056808303992
657,"('Villefort', 'cry')",538.093116165729
658,"('Romeo', ""'s"")",537.6815435337702
659,"('distance', 'from')",537.3836115938583
660,"('the', 'town')",537.2419160327244
661,"('type', 'of')",536.4393022146762
662,"('have', 'se')",536.291906536781
663,"('have', 'thotch')",536.270348033051
664,"('be', 'always')",536.228091658692
665,"('meaning', 'of')",535.5816983139853
666,"('go', 'down')",534.8435850378552
667,"('his', 'knee')",534.4718025869054
668,"('the', 'balloon')",533.8121982677694
669,"('the', 'end')",532.2167696028813
670,"('the', 'heat')",530.5466219916543
671,"('own', 'part')",529.4021665461601
672,"('about', 'six')",528.6224448267691
673,"('their', 'hand')",528.3830051902594
674,"('her', 'head')",527.7778007651591
675,"('have', 'kil')",527.1483186710369
676,"('find', 'some')",527.0457953767908
677,"('her', 'maid')",526.5777772328414
678,"('of', 'a')",526.1669414682573
679,"('a', 'huge')",524.3469995330204
680,"('no', 'use')",523.5827268942274
681,"('the', 'table')",523.5478371079043
682,"('many', 'thing')",522.7792248406087
683,"('glad', 'to')",522.4107861984899
684,"('we', 'will')",521.4591484830727
685,"('trace', 'of')",521.321619117255
686,"('after', 'all')",520.6720674677383
