,bigram,chi-sq
161,"('four', 'year')",8346.51696858664
162,"('thief', 'thief')",8343.282907856828
163,"('each', 'other')",8310.867931405917
164,"('Bob', 'white')",8279.401617360212
165,"('Green', 'Meadow')",8204.208117464035
166,"('common', 'sense')",8090.018821609624
167,"('farmer', 'BROWN')",8077.342513926751
168,"('tree', 'trunk')",8044.117242635314
169,"('thank', 'you')",7863.869954431232
170,"('we', 'must')",7816.47990692198
171,"('wide', 'open')",7768.343472841279
172,"('than', 'ever')",7635.552270551461
173,"('king', 'bear')",7476.964119517811
174,"('it', 'be')",7426.11024234804
175,"('bad', 'habit')",7406.729680625064
176,"('long', 'ago')",7401.027200157566
177,"('re', 'mister')",7157.760412173056
178,"('in', 'the')",7153.952978526676
179,"('thousand', 'nut')",7037.594502113977
180,"('no', 'one')",6968.922400994287
181,"('fat', 'foolish')",6940.348717447943
182,"('Oh', 'dear')",6818.619470974078
183,"('his', 'head')",6731.034072474338
184,"('year', 'later')",6592.172359519343
185,"('both', 'side')",6476.123542336669
186,"('of', 'course')",6390.076346187535
187,"('begin', 'to')",6366.9714481564015
188,"('head', 'thoughtfully')",6352.022360041078
189,"('time', 'remove')",6335.479486820226
190,"('hickory', 'tree')",6275.891139098903
191,"('green', 'fly')",6206.3939073639785
192,"('Brer', 'Skunk')",6136.821294920947
193,"('Ol', ""'"")",6111.298552515563
194,"('very', 'much')",6042.79174499988
195,"('smarter', 'than')",6009.556079977114
196,"('better', 'than')",5942.5201082409485
197,"('mister', 'Lynx')",5825.08374125665
198,"('there', 'be')",5717.187364461867
199,"('at', 'last')",5696.359609336651
200,"('eye', 'twinkle')",5685.627244353783
201,"('such', 'a')",5665.11217372889
202,"('once', 'more')",5581.489765696805
203,"('little', 'pool')",5255.123204878587
204,"('fellow', 'Americans')",5229.5304952714
205,"('Jimmy', 'SKUNK')",5183.7060751904155
206,"('ever', 'since')",5034.337378828348
207,"('get', 'rid')",4982.401700178189
208,"('Chr', 'yes')",4978.581994489769
209,"('meadow', 'grass')",4974.71932792045
210,"('big', 'bag')",4860.382396189144
211,"('fo', ""'"")",4856.0877827292525
212,"('mister', 'Panther')",4854.184998528224
213,"('Johnny', 'CHUCK')",4826.2660692760965
214,"('just', 'as')",4736.238304792667
215,"('try', 'to')",4718.078589290448
216,"('mister', 'Sin')",4598.980206825609
217,"('sat', 'down')",4594.0319650998
218,"('a', 'great')",4590.470260110627
219,"('big', 'green')",4571.934194305424
220,"('faster', 'than')",4471.66102355171
221,"('old', 'King')",4459.2862013363865
222,"('of', 'the')",4446.641678164363
223,"('let', 'i')",4339.113829490652
224,"('old', 'Briar')",4325.035419256834
225,"(""'"", 'Mistah')",4290.781212806186
226,"('American', 'people')",4226.817294221169
227,"('mister', 'Chipmunk')",4139.583398980927
228,"('mister', 'Bob')",4030.4093595008358
229,"('place', 'where')",4007.285941852669
230,"('everybody', 'else')",3987.3176449078505
231,"('fast', 'as')",3932.0460464440766
232,"('little', 'bush')",3922.1807655169287
233,"('long', 'ear')",3901.5468580387765
234,"('he', '')",3853.4226221986078
235,"('the', 'Merry')",3837.7903065777177
236,"('as', 'fast')",3806.2572870963895
237,"('wait', 'until')",3786.3847613830953
238,"('je', ""'"")",3783.0013158764646
239,"('mister', 'Coon')",3781.63810280065
240,"('so', 'much')",3749.174243995991
241,"('hard', 'work')",3674.3123534477777
242,"('out', 'of')",3673.114618581684
243,"('the', 'Smiling')",3670.0724827438594
244,"('big', 'goggly')",3654.778291208593
245,"('crooked', 'little')",3648.4656045092324
246,"('new', 'home')",3635.845343028777
247,"('ol', ""'"")",3604.239965061663
248,"('as', 'if')",3601.36392074965
249,"('great', 'Pine')",3588.346717530357
250,"('let', 'us')",3583.4537229096136
251,"('mister', 'Blacksnake')",3559.685357701928
252,"('mister', 'Greensnake')",3559.685357701928
253,"('you', 'see')",3529.1516452605406
254,"('he', 'have')",3505.777621329844
255,"('the', 'world')",3499.98327050375
256,"('perfectly', 'still')",3459.178441632983
257,"('run', 'away')",3427.6573771403855
258,"('conclude', 'Grandfather')",3292.0631612257353
259,"('civil', 'right')",3286.894826975314
260,"('good', 'morning')",3286.6073738770797
261,"('his', 'own')",3281.4554136113215
262,"('human', 'right')",3265.6123430606176
263,"('mister', 'Wharf')",3261.2232864670673
264,"('on', 'the')",3132.8562965119295
265,"('edge', 'of')",3117.6100192592276
266,"('old', 'butternut')",3087.1468408533233
267,"('sharp', 'eyes')",3044.4254330703548
268,"('little', 'brown')",3036.019358393148
269,"('a', 'few')",2971.387284716286
270,"('bed', 'behind')",2956.9207891881174
271,"('want', 'to')",2943.4549755847943
272,"('the', 'United')",2902.949538158145
273,"('prick', 'up')",2867.4515666189322
274,"('soon', 'as')",2835.7518222462804
275,"('other', 'side')",2834.2440785319404
276,"('thousand', 'time')",2824.554563562134
277,"('mister', 'Owl')",2816.953492780219
278,"('us', 'nation')",2815.326765533234
279,"('some', 'beetle')",2699.1415274835836
280,"('will', 'not')",2692.0209507618138
281,"('you', 'know')",2647.6807357048147
282,"('when', 'he')",2646.283849108027
283,"('hollow', 'tree')",2615.740697417719
284,"('find', 'out')",2608.6797931957876
285,"('a-rum', 'say')",2607.9093527314035
286,"('mister', 'Rabbit')",2591.0451151186016
287,"('every', 'one')",2587.392475312957
288,"('old', 'Whitetail')",2549.5430969669133
289,"('as', 'soon')",2544.366339285533
290,"('nation', '’s')",2534.037513043528
291,"('long', 'time')",2480.336858121364
292,"('long', 'hall')",2468.1310042199857
293,"('mister', 'Meadow')",2460.481720791494
294,"('climb', 'up')",2459.7140954396527
295,"('new', 'house')",2452.246129666321
296,"('ray', 'away')",2450.801672093795
297,"('away', 'from')",2430.647311270018
298,"('the', 'same')",2412.0232188548857
299,"('the', 'Hound')",2393.457637192699
300,"('best', 'thing')",2366.957417973974
301,"('their', 'own')",2359.471799207663
302,"('man', 'Coyite')",2357.3232883797905
303,"('mister', 'Snake')",2335.8220086335295
304,"('old', 'Dame')",2335.423582969051
305,"('mister', 'Mole')",2320.4591728166256
306,"('anything', 'else')",2316.0829627628736
307,"('top', 'of')",2310.407112877676
308,"('a', 'lot')",2307.823788034257
309,"('old', 'mister')",2288.8874270981573
310,"('the', 'Lone')",2269.6099735600465
311,"('willful', 'little')",2264.6134363397587
312,"('back', 'door')",2257.208467696504
313,"('no', 'sooner')",2242.815316423143
314,"('old', 'apple')",2241.4479297617727
315,"('big', 'enough')",2224.374088126802
316,"('kind', 'of')",2216.0539634580255
317,"('very', 'proud')",2198.7192015412243
318,"('sure', 'that')",2158.133750588091
319,"('I', '')",2153.6607257424066
320,"('old', 'king')",2134.60699036783
321,"('new', 'suit')",2126.4955069570924
322,"('very', 'wise')",2081.7799158126063
323,"('look', 'at')",2066.7783887517144
324,"('his', 'neighbor')",2066.5962570256906
325,"('mister', 'Gray')",2051.6753526320526
326,"('at', 'least')",2049.8866328738563
327,"('his', 'eye')",2037.930809212453
328,"('kept', 'right')",2032.8583937633343
329,"('forest', 'folk')",2022.7765074153497
330,"('go', 'back')",2002.883767293178
331,"('the', 'Laughing')",1999.533937174801
332,"('not', 'know')",1995.2017219801432
333,"('next', 'morning')",1979.5609647536653
334,"('I', 'have')",1979.1676482436046
335,"('be', 'very')",1968.185748988222
336,"('who', 'live')",1955.984791430544
337,"('it', 'seem')",1944.5250321133294
338,"('old', 'suit')",1943.9072630376475
339,"('any', 'other')",1939.5657020484139
340,"('know', 'that')",1927.4152924077455
341,"('be', 'not')",1914.8777414927456
342,"('mister', 'Reagan')",1906.094093775492
343,"('very', 'fond')",1884.8234581375218
344,"('old', 'man')",1883.858152094841
345,"('take', 'care')",1880.6193833520133
346,"('his', 'feet')",1879.0405947849868
347,"('people', 'who')",1871.7211055659507
348,"('at', 'all')",1863.0640400217478
349,"('go', 'on')",1859.73428231714
350,"('path', 'through')",1851.8144741745907
351,"('all', 'the')",1839.1577547935592
352,"('', 'will')",1814.3665467775968
353,"('I', 'guess')",1789.9885397102132
354,"('his', 'throat')",1789.2902895469147
355,"('harder', 'than')",1787.6782497470406
356,"('the', 'hill')",1779.5633133241358
357,"('make', 'fun')",1751.0557829910724
358,"('seem', 'to')",1749.3585482715105
359,"('my', 'fellow')",1748.7457710887263
360,"('say', 'Christian')",1740.663606960822
361,"('out', 'loud')",1722.5940887238114
362,"('worry', 'about')",1699.530546661257
363,"('I', 'think')",1686.6844367124995
364,"('Bowser', 'the')",1667.6565267549486
365,"('his', 'nose')",1666.8743904152664
366,"('very', 'busy')",1652.6781459361919
367,"('as', 'he')",1651.337407766284
368,"('talk', 'about')",1651.3323388797658
369,"('human', 'life')",1649.9783567323796
370,"('able', 'to')",1644.9276632028443
371,"('tumble', 'down')",1638.4795034361882
372,"('too', 'bad')",1638.2522324458007
373,"('same', 'time')",1632.352240143937
374,"('his', 'hand')",1613.4481056520222
375,"('play', 'with')",1612.4294742244176
376,"('in', 'spite')",1600.449651097685
377,"('far', 'away')",1598.124432812743
378,"('of', 'us')",1597.939421130094
379,"('his', 'eyes')",1595.9103220220309
380,"('mister', 'Possum')",1581.3403946833562
381,"('very', 'straight')",1567.7885199822101
382,"('sat', 'up')",1565.4858352607769
383,"('a', 'little')",1565.003079668665
384,"('one', 'else')",1563.2950611654373
385,"('Chuck', ""'s"")",1557.8191310583588
386,"('his', 'tongue')",1555.7141697096401
387,"('big', 'stone')",1547.6711370029507
388,"('start', 'off')",1539.9360593559586
389,"('big', 'mouth')",1527.5572544100467
390,"('good', 'nature')",1526.1891939150976
391,"('some', 'one')",1524.9837979054319
392,"('once', 'upon')",1523.808973713188
393,"('any', 'one')",1507.483214100087
394,"('this', 'morning')",1507.3091279268756
395,"('us', 'country')",1497.5629988513017
396,"('here', 'today')",1492.9775589494805
397,"('rather', 'than')",1487.4637357139932
398,"('his', 'mouth')",1480.7908364557388
399,"('bigger', 'than')",1475.6101986900865
400,"('live', 'in')",1472.6622334501235
401,"('make', 'sure')",1470.3810042597895
402,"('his', 'mind')",1456.9350611250316
403,"('reply', 'Unc')",1451.842039864293
404,"('into', 'the')",1451.5563730504264
405,"('tell', 'i')",1446.7537392801346
406,"('my', 'dream')",1440.2194916471233
407,"('his', 'cousin')",1436.2691776318202
408,"('then', 'he')",1435.4434994698504
409,"('sure', 'enough')",1433.4208716547419
410,"('right', 'away')",1422.7138057834256
411,"('laugh', 'at')",1416.1578173875291
412,"('we', 'have')",1416.019330060789
413,"('go', 'to')",1403.8549068366983
414,"('part', 'of')",1400.505118640717
415,"('big', 'lily')",1386.307548664551
416,"('I', 'will')",1385.6541046471298
417,"('same', 'thing')",1376.419334453539
418,"('not', 'dare')",1376.1620568082758
419,"('across', 'the')",1370.3510794650833
420,"('he', 'can')",1369.1661212115137
421,"('all', 'about')",1369.008490030776
422,"('little', 'Trout')",1367.3591976768716
423,"('so', 'many')",1365.3616733637564
424,"('funny', 'little')",1360.139577780262
425,"('my', 'friend')",1356.7043059123853
426,"('be', 'a')",1356.0114745920134
427,"('I', ""'"")",1354.3211381112344
428,"('too', 'much')",1341.983025845825
429,"('tell', 'you')",1338.97388160403
430,"('this', 'administration')",1336.7018479741962
431,"('old', 'stone')",1322.9343222334228
432,"('can', 'hardly')",1316.3928510927294
433,"('keep', 'out')",1310.646297921391
434,"('into', 'mischief')",1307.6409079459174
435,"('Dear', 'little')",1283.8399345887158
436,"('the', 'water')",1283.3366028861667
437,"('much', 'surprise')",1281.9721426988722
438,"('other', 'people')",1281.747882191638
439,"('instead', 'of')",1281.6994262528117
440,"('never', 'forget')",1281.1230243151153
441,"('hunt', 'for')",1274.8026174946913
442,"('that', 'he')",1270.610821890607
443,"('lot', 'of')",1262.0194035919862
444,"('lift', 'up')",1259.1880311590644
445,"('us', 'own')",1258.1404527265977
446,"('one', 'of')",1249.6689307327326
447,"('and', 'then')",1248.714885863796
448,"('let', ""'s"")",1247.7753825590112
449,"('on', 'his')",1247.7339338141726
450,"('very', 'early')",1242.8672649939697
451,"('be', 'able')",1222.729019100718
452,"('know', 'what')",1212.9105853873168
453,"('enough', 'to')",1212.130397429071
454,"('we', 'will')",1211.4660523736352
455,"('give', 'i')",1211.4521672055728
456,"('I', 'believe')",1201.3747908730118
457,"('the', 'other')",1200.4771511777915
458,"('come', 'out')",1194.0433150937108
459,"('the', 'edge')",1189.3171773987883
460,"('very', 'very')",1189.2741067122602
461,"('his', 'heart')",1184.0485714021988
462,"('have', 'thotch')",1183.9477136696164
463,"('the', 'top')",1179.4700310433486
464,"('very', 'hard')",1174.7468891248036
465,"('reply', 'Paddy')",1171.6332789643468
466,"('last', 'night')",1170.2637808178156
467,"('snug', 'little')",1167.8518607065553
468,"('this', 'time')",1167.6733377737496
469,"('this', 'nation')",1167.5947189041879
470,"('whole', 'world')",1159.4715553681137
471,"('afray', 'of')",1153.436018796335
472,"('if', 'he')",1152.6474113105498
473,"('sit', 'up')",1147.33975080326
474,"('a', 'long')",1144.9934686896554
475,"('we', 'can')",1134.3205006556584
476,"('this', 'election')",1134.176197313698
477,"('be', 'sure')",1127.6993987204664
478,"('look', 'down')",1120.630538812901
479,"('he', 'be')",1112.0342581801353
480,"('under', 'water')",1109.2887114761565
481,"('mister', 'Coyote')",1094.8100478459025
482,"('to', 'see')",1085.833648392325
483,"('very', 'softly')",1073.9876741000924
484,"('may', 'happen')",1072.5122700371269
485,"('if', 'you')",1071.3881378825893
486,"('happen', 'to')",1071.0390430396722
487,"('quite', 'sure')",1064.3103556417686
488,"('be', 'afray')",1055.1939967538792
489,"('can', ""'t"")",1053.4123357679541
490,"('get', 'into')",1043.687669113106
491,"('at', 'the')",1040.9328859329928
492,"('very', 'polite')",1040.8053697829218
493,"('to', 'eat')",1038.894626189972
494,"('his', 'big')",1032.8507260495785
495,"('at', 'first')",1030.5368929588558
496,"('in', 'front')",1027.7831984190716
497,"('his', 'tail')",1026.093919352575
498,"('as', 'usual')",1022.538254997844
499,"('a', 'single')",1017.0301434753324
500,"('member', 'of')",1009.6501694900218
501,"('at', 'home')",1008.1583260221522
502,"('call', 'upon')",1008.091626967752
503,"('into', 'trouble')",1006.8368951888548
504,"('every', 'day')",999.3824751515069
505,"('no', 'doubt')",996.9513145600097
506,"('home', 'behind')",991.1722078761181
507,"('the', 'best')",985.7641511976058
508,"('us', 'allie')",981.4441560296609
509,"('man', 'who')",975.2018093434073
510,"('ought', 'to')",971.224029575525
511,"('look', 'up')",970.4050724322602
512,"('believe', 'that')",969.1320493184618
513,"('old', 'barrel')",961.5383022857817
514,"('to', 'make')",959.3682405873395
515,"('roll', 'over')",954.4921222076186
516,"('scratch', 'his')",951.0998824327576
517,"('can', 'swim')",948.603414462355
518,"('from', 'the')",942.3554836590945
519,"('ready', 'to')",941.143976926893
520,"('a', 'thousand')",939.0033544128668
521,"('Oh', 'my')",938.8468744178562
522,"('a', 'sudden')",936.4714708081303
523,"('a', 'chance')",934.2844124320172
524,"('I', 'perceive')",930.6243679679751
525,"('very', 'fine')",928.4101737340576
526,"('so', 'prou')",927.2198092452878
527,"('through', 'the')",919.1055748179815
528,"('hair', 'on')",912.8532579274245
529,"('mister', 'Beaver')",909.6247908697597
530,"('the', 'Crow')",905.7323638689784
531,"('I', 'shall')",905.0044209924226
532,"('no', 'use')",899.0472682736571
533,"('his', 'shoulder')",898.0486685306433
534,"('I', 'wonder')",897.2744502965247
535,"('I', 'be')",892.7736248057535
536,"('his', 'teeth')",888.2142240535266
537,"('a', 'new')",886.6349419409365
538,"('Hooty', 'the')",885.5110093759484
539,"('the', 'Purple')",885.5110093759484
540,"('go', 'forward')",885.3226570687791
541,"('we', 'need')",881.3338642780421
542,"('nothing', 'but')",878.8272830526455
543,"('spite', 'of')",878.3337616823809
544,"('know', 'how')",877.9584324041548
545,"('in', 'fact')",877.918495031966
546,"('so', 'hard')",877.4031233386758
547,"('rubb', 'his')",876.2771673694566
548,"('we', '’re')",873.1783705377754
549,"('the', 'middle')",865.6499443132682
550,"('be', 'so')",863.7991229413537
551,"('a', 'wee')",862.5739838605795
552,"('will', 'never')",858.7378053184759
553,"('meet', 'with')",855.6755673298694
554,"('reply', 'Grandfather')",854.1402799272568
555,"('see', 'what')",853.7056400912072
556,"('his', 'house')",853.4322099558182
557,"('white', 'house')",848.0507337112339
558,"('I', '’m')",847.7481326084254
559,"('little', 'dog')",845.272820277124
560,"('this', 'country')",842.222336965805
561,"('go', 'down')",839.2085683737157
562,"('one', 'day')",835.2279419763814
563,"('a', 'splendid')",831.665706200561
564,"('the', 'Beaver')",828.9124696593713
565,"('twice', 'as')",824.846180920546
566,"('to', 'me')",823.0599903712422
567,"('the', 'next')",822.0646544034333
568,"('corner', 'of')",819.5374751315395
569,"('the', 'greatest')",814.9089854278477
570,"('I', 'know')",814.4384762263418
571,"('his', 'stomach')",813.059114562563
572,"('this', 'way')",809.1774829093247
573,"('Oh', 'Grandfather')",806.7283638625447
574,"('make', 'a')",805.118317449819
575,"('I', 'want')",804.4475637226336
576,"('his', 'doorstep')",803.2620503970263
577,"('who', 'have')",795.7759609641284
578,"('chance', 'to')",793.749691285007
579,"('wink', 'at')",791.0001685967585
580,"('search', 'for')",789.302634221781
581,"('the', 'first')",787.5731945871435
582,"('first', 'time')",786.9665380019918
583,"('ago', 'when')",786.1955235325333
584,"('old', 'house')",783.9908543637845
585,"('the', 'Soviet')",782.5017372818969
586,"('have', 'forgote')",780.3788373222458
587,"('stand', 'here')",780.1679164587927
588,"('so', 'excit')",778.2696005343978
589,"('we', 'believe')",777.4776968077092
590,"('at', 'night')",776.6024745885558
591,"('us', 'economy')",769.297653954553
592,"('fond', 'of')",767.8865738505522
593,"('very', 'important')",767.1279157313595
594,"('in', 'his')",763.6665830233961
595,"('a', 'nap')",762.9877941108383
596,"('end', 'of')",760.6159471701214
597,"('little', 'flower')",760.3078952717093
598,"('they', 'be')",759.5985443431264
599,"('feel', 'sure')",758.4386992129479
600,"('old', 'log')",755.4623456095902
601,"('come', 'from')",753.0765377392433
602,"('God', ""'s"")",744.3856191915572
603,"('to', 'get')",742.8296371264848
604,"('his', 'lip')",738.6251500546964
605,"('a', 'minute')",729.919431265664
606,"('long', 'long')",728.0689212728055
607,"('common', 'good')",726.0147967805159
608,"('of', 'sight')",724.8511527324868
609,"('this', 'campaign')",724.4739061583062
610,"('grandfather', 'a')",722.5092739069189
611,"('the', 'old')",721.5959043234461
612,"('no', 'more')",712.9672543664343
613,"('of', 'this')",708.3327109914976
614,"('that', 'who')",704.5531068673544
615,"('come', 'to')",699.8633891700337
616,"('his', 'heel')",699.6369475740929
617,"('oh', 'so')",696.7884918086112
618,"('to', 'keep')",696.0225530770653
619,"('let', 'freedom')",695.5629742717344
620,"('will', 'be')",694.8914127661235
621,"('sat', 'on')",693.302463647392
622,"('say', 'Evangelist')",693.1593867900701
623,"('he', 'will')",691.8284091330632
624,"('his', 'breakfast')",690.5628530228718
625,"('do', 'you')",688.0157411250391
626,"('little', 'people')",687.4202899303506
627,"('his', 'hind')",687.1987555727455
628,"('at', 'once')",685.8809551872118
629,"('far', 'from')",685.3878178573895
630,"('jump', 'over')",684.7855008414585
631,"('not', 'afford')",682.4027519141317
632,"('in', 'this')",681.6438292033807
633,"('think', 'of')",677.7441552293493
634,"('when', 'she')",676.9094100470883
635,"('hurry', 'over')",674.0525260657216
636,"('engage', 'in')",673.2356824763143
637,"('some', 'of')",672.1624574508862
638,"('can', 'see')",670.0940322616232
639,"('right', 'smart')",666.7197220721963
640,"('have', 'learne')",666.3839294593865
641,"('wonder', 'if')",663.42969388083
642,"('look', 'very')",662.9111226186999
643,"('to', 'find')",662.8843609463548
644,"('I', 'hope')",660.11757605056
645,"('very', 'wide')",657.8246028736924
646,"('believe', 'in')",657.289615234946
647,"('the', 'bank')",649.3233784469568
648,"('great', 'many')",642.5771142241824
649,"('their', 'home')",642.18966208117
650,"('mister', 'president')",640.9666680084764
651,"('he', 'feel')",640.818986060713
652,"('oh', 'very')",639.5131308327364
653,"('that', 'we')",638.5969813290227
654,"('from', 'behind')",636.7310453186265
655,"('if', 'I')",635.6628990644494
656,"('must', 'be')",635.5653580477617
657,"('sit', 'on')",635.3823659404137
658,"('ask', 'Grandfather')",635.1598317697196
659,"(""'s"", 'house')",634.5607192696219
660,"('where', 'he')",632.089749894139
661,"('for', 'a')",631.4358047080668
662,"('it', '')",629.3267714878515
663,"('have', 'brotch')",628.9614306894555
664,"('who', 'be')",627.9378006251104
665,"('we', 'be')",626.1029470702143
666,"('keep', 'still')",624.6777708738367
667,"('in', 'a')",624.283141320126
668,"('every', 'night')",622.7432863397048
669,"('dear', 'old')",622.3171838878966
670,"('never', 'hurry')",620.7313213740172
671,"('fold', 'his')",617.4906753877381
