,bigram,chi-sq
104,"('his', 'own')",1713.0088941925553
105,"('mister', 'Barker')",1703.3497011613572
106,"('say', 'mister')",1697.0495580807012
107,"('will', 'not')",1695.0674683718
108,"('a', 'little')",1682.3615661512554
109,"('better', 'than')",1609.0429529902478
110,"('set', 'off')",1591.0803393071712
111,"('at', 'all')",1550.4985267175296
112,"('so', 'far')",1544.2649623999616
113,"('sort', 'of')",1505.5110505038413
114,"('far', 'away')",1488.6058172147102
115,"('go', 'to')",1425.5820818572345
116,"('look', 'at')",1424.6012343456794
117,"('“I', 'don')",1415.3801025243938
118,"('her', 'husband')",1404.5560142628535
119,"('able', 'to')",1394.3286991433501
120,"('if', 'you')",1388.2811257290302
121,"('my', 'own')",1385.020332420361
122,"('let', 'i')",1370.9608185941293
123,"('dead', 'man')",1361.7517078785988
124,"('his', 'head')",1337.104669773073
125,"('not', 'know')",1284.9550776272467
126,"('I', 'think')",1280.4520992659168
127,"('at', 'the')",1250.530340867572
128,"('I', 'be')",1239.3362389431572
129,"('not', 'absolve')",1235.0226739672337
130,"('his', 'hand')",1210.2030205111776
131,"('into', 'the')",1209.1790448307815
132,"('I', 'can')",1200.7974515204064
133,"('far', 'as')",1181.54565709215
134,"('be', 'not')",1171.9531601693309
135,"('take', 'care')",1143.3001882844287
136,"('my', 'eyes')",1142.0609533722654
137,"('so', 'much')",1137.9201413719654
138,"('his', 'mother')",1124.5824808818945
139,"('there', '’')",1121.9915429386572
140,"('at', 'Hogwarts')",1119.8697006240284
141,"('be', 'a')",1102.7638662964494
142,"('have', 'never')",1067.697880318162
143,"('ai', 'not')",1058.5798396275927
144,"('thank', 'you')",1054.7497075697631
145,"('with', 'a')",1038.0909973330047
146,"('like', 'a')",1028.005813950309
147,"('let', 'us')",1013.778141592022
148,"('his', 'feet')",1013.5800236652759
149,"('I', '’m')",995.0236361130347
150,"('to', 'me')",994.4517254253267
151,"('in', 'front')",986.9553896644629
152,"('my', 'mind')",980.7517509497529
153,"('go', 'back')",959.0930131434411
154,"('why', 'shall')",954.1285267550652
155,"('next', 'day')",947.486700169161
156,"('can', 'hardly')",944.7416061943621
157,"('not', 'understand')",940.9408931573508
158,"('all', 'event')",934.8969790643476
159,"('side', 'of')",928.3798032389659
160,"('his', 'Omniocular')",916.0704068710662
161,"('in', '-')",915.6862692747113
162,"('you', 'know')",913.3900332379478
163,"('pair', 'of')",901.9528895091923
164,"('wait', 'for')",897.66473552646
165,"('a', 'large')",887.159042805537
166,"('absolve', 'you')",879.4036353632131
167,"('go', 'Jack')",870.246011500094
168,"('come', 'back')",868.8114290872397
169,"('man', 'who')",847.9166529017153
170,"('know', 'what')",846.8101575390053
171,"('who', 'have')",844.2409823759616
172,"('part', 'of')",839.3492712191345
173,"('the', 'house')",838.2877142576025
174,"('the', 'other')",833.605032091284
175,"('he', 'have')",827.5198356060395
176,"('full', 'of')",826.7249701068897
177,"('no', 'one')",825.3081634364576
178,"('but', 'I')",809.9085675439002
179,"('Harry', ""'s"")",800.3857574179641
180,"('my', 'heart')",791.7127085969859
181,"('do', 'you')",790.2278066742864
182,"('a', 'great')",783.1077893094539
183,"('rest', 'of')",773.4025692030249
184,"('the', 'whole')",765.580058502506
185,"('piece', 'of')",759.7587492166667
186,"('from', 'the')",755.88759936177
187,"('“It', ""'s"")",754.6728691947251
188,"('every', 'night')",749.8891023953097
189,"('top', 'of')",748.4475540548261
190,"('the', 'air')",742.3688041369597
191,"('come', 'to')",742.2465457927077
192,"('I', 'shall')",736.5599759500354
193,"('Earth', ""'s"")",733.4954593524373
194,"('say', 'fred')",729.3907439766239
195,"('as', 'well')",721.8833447926777
196,"('look', 'like')",718.0321991798369
197,"('at', 'home')",716.3363146760466
198,"('', 'will')",712.4982724367111
199,"('one', 'of')",709.6562184777823
200,"('you', 'will')",706.804580115966
201,"('not', 'care')",696.7762128646066
202,"('even', 'though')",691.4432774713918
203,"('my', 'father')",687.8577038770209
204,"('first', 'time')",685.7859371080564
205,"('Ron', ""'s"")",678.4920852573297
206,"('kind', 'of')",671.3748822487528
207,"('front', 'of')",665.281272980153
208,"('such', 'a')",664.6390624191721
209,"('all', 'right')",662.0181281197778
210,"('have', 'got')",660.1510523827328
211,"('never', 'see')",659.256070600332
212,"('long', 'time')",658.2893443016516
213,"('the', 'door')",657.6764321699576
214,"('the', 'rest')",656.1046835443167
215,"('glance', 'at')",654.1409484164914
216,"('as', 'if')",648.3866086232082
217,"('my', 'feet')",639.1920871782254
218,"('attempt', 'to')",637.8338305929284
219,"('the', 'first')",636.2135400626008
220,"('a', 'man')",634.6847348079039
221,"('when', 'I')",634.031914619721
222,"('the', 'ground')",631.0975408324343
223,"(""'"", 'cause')",628.9842538263117
224,"('or', 'two')",624.3568026901747
225,"('can', 'see')",620.9524414931965
226,"('to', 'keep')",619.6987570972328
227,"('be', 'able')",619.6512396040733
228,"('have', 'be')",612.2126586693581
229,"('we', 'have')",611.718770322545
230,"('the', 'sun')",610.3219578523265
231,"('end', 'of')",609.3145732038305
232,"('Vernon', ""'s"")",608.1444622797503
233,"('he', 'be')",607.6984056704144
234,"('at', 'present')",602.0087472446115
235,"('the', 'window')",601.1592242476809
236,"('away', 'from')",597.6595774803917
237,"('and', 'then')",593.4231790652678
238,"('plenty', 'of')",591.830635263787
239,"('tell', 'you')",581.7754824649628
240,"('how', 'much')",581.3057050765817
241,"('I', 'will')",578.2961099002468
242,"('soon', 'as')",578.0187403825678
243,"('same', 'time')",577.3283201388093
244,"('through', 'the')",576.3137568365163
245,"('a', 'single')",572.7562141986458
246,"('“have', 'you')",569.2155632881066
247,"('a', 'small')",565.4641402169984
248,"('my', 'head')",564.7263947635103
249,"('his', 'face')",561.9487491970459
250,"('rain', 'when')",561.0553645274242
251,"('give', 'i')",560.004417948966
252,"('you', '’re')",559.3522182188188
253,"('I', 'see')",554.6337023716143
254,"('fact', 'that')",552.6310227986025
255,"('realize', 'that')",552.5316304056121
256,"('how', 'long')",549.2995481134847
257,"('say', 'Harry')",547.122804941504
258,"('look', 'up')",545.8097080124605
259,"('not', 'want')",545.1799131207198
260,"('so', 'many')",544.7785513435215
261,"('a', 'lot')",542.8396138442229
262,"('a', 'bit')",540.7766063781222
263,"('we', 'shall')",537.937133486589
264,"('the', 'stair')",536.9303189392094
265,"('agree', 'with')",535.937127114268
266,"('it', 'rain')",534.9310955075536
267,"('Dudley', ""'s"")",532.3331129853437
268,"('his', 'eye')",527.8383166573656
269,"('back', 'to')",527.5440789775288
270,"('his', 'glass')",526.1259839759113
271,"('a', 'moment')",523.4001202069276
272,"('the', 'top')",517.0321783480614
273,"('for', 'a')",515.9134020401173
274,"('a', 'good')",511.1238842148055
275,"('as', 'soon')",510.17555996068796
276,"('across', 'the')",508.94846727735586
277,"('that', 'I')",507.7819713160831
278,"('all', 'over')",507.60155143519495
279,"('as', 'possible')",506.9736626022739
280,"('her', 'arm')",506.5489434663075
281,"('conclude', 'that')",504.9910726436398
282,"('lot', 'of')",504.8352396623103
283,"('say', 'Ron')",502.741645555872
284,"('the', 'inspector')",495.29482767503964
285,"('the', 'table')",494.32117231881745
286,"('know', 'how')",494.27046965128886
287,"('to', 'get')",490.9811485497466
288,"('have', 'no')",489.25371014742893
289,"('know', 'that')",488.1236273915888
290,"('over', 'the')",487.22359888616273
291,"('of', 'us')",482.40033152221235
292,"('in', 'his')",477.8792467827745
293,"('the', 'raven')",475.19705003871564
294,"('the', 'world')",474.96056090492107
295,"('member', 'of')",474.76990140460833
296,"('no', 'more')",473.7713877477383
297,"('no', 'idea')",468.7742252558309
298,"('star', 'at')",466.50446140761784
299,"('her', 'finger')",464.0098894203191
300,"('come', 'from')",459.94114376485237
301,"('in', 'Christchurch')",459.84631485561295
302,"('his', 'bedroom')",458.6697853396916
303,"('be', 'no')",457.06016803315987
304,"('his', 'finger')",456.9465405334801
305,"('if', 'I')",451.4137783716557
306,"('say', 'Percy')",446.18653303160244
307,"('his', 'mouth')",444.544900993347
308,"('this', 'time')",440.2043955501727
309,"('that', '’s')",439.92789629739616
310,"('Lilia', ""'s"")",439.44288828658796
311,"('not', 'even')",437.1977904616847
312,"('than', 'ever')",436.93036715831914
313,"('once', 'more')",435.79525294616064
314,"('in', 'a')",433.7502596163518
315,"('the', 'middle')",433.7363397437464
316,"('the', 'police')",433.7363397437464
318,"('of', 'magic')",430.1948111066236
317,"('aware', 'of')",430.1948111066236
319,"('keep', 'up')",427.58699102892115
320,"('a', 'long')",426.92443717953006
321,"('she', 'have')",424.99800124971176
322,"('find', 'out')",424.04189386889976
323,"('one', 'day')",422.5458921504164
324,"('his', 'wand')",418.65055280404874
325,"('the', 'room')",416.1570414600363
326,"('say', 'Holmes')",413.5755115326447
327,"('I', 'want')",413.0657808097667
328,"('to', 'see')",409.22630858987844
329,"('my', 'wife')",406.2470414122536
330,"('his', 'voice')",403.7252435246832
331,"('will', 'have')",402.15994864187684
332,"('how', 'do')",401.9812775355541
333,"('stand', 'up')",400.06724283623214
334,"('by', 'the')",398.9541098294267
335,"('her', 'face')",397.0685026449159
336,"('what', 'happen')",396.8534667763044
337,"('I', 'know')",395.25432241908715
338,"('know', 'where')",394.39569624151085
339,"('will', 'be')",394.0108418182919
340,"('the', 'wood')",393.00299520725986
341,"('the', 'kitchen')",390.58614272677045
342,"('bit', 'of')",388.2650460112797
343,"('they', 'be')",388.0393074837804
344,"('bottom', 'of')",385.86631608603784
345,"('I', '’ve')",384.29612322986173
346,"('a', 'very')",384.179017876797
347,"('sure', 'that')",383.35481643588685
348,"('hard', 'to')",380.1951020232823
349,"('the', 'Bulgarian')",379.21036217873603
350,"('the', 'field')",377.47131198714925
351,"('a', 'pair')",376.97282597363545
352,"('live', 'with')",376.5976847457152
353,"('I', 'knew')",376.20202798956245
354,"('the', 'moon')",375.29062264040044
355,"('it', 'will')",373.945593263083
356,"('he', 'say')",373.455688188904
357,"('my', 'friend')",369.6767112118405
358,"('after', 'all')",369.63948408714623
359,"('toward', 'i')",369.42682350395205
360,"('not', 'think')",368.79026570934394
361,"('middle', 'of')",368.64093258851386
362,"('may', 'have')",367.88813575087966
363,"('the', 'next')",367.8733877484928
364,"('as', 'far')",365.06576919940125
365,"('such', 'as')",364.35684073688475
366,"('the', 'floor')",360.46845295367535
367,"('go', 'on')",360.21514925418353
368,"('enough', 'to')",359.32998744818514
369,"('go', 'out')",356.367083361168
370,"('make', 'i')",355.98412055850065
371,"('centre', 'of')",354.8897299803829
372,"('his', 'pocket')",354.60091406745283
373,"('be', 'still')",353.16113428288924
374,"('let', ""'s"")",352.5919453709908
375,"('this', 'morning')",351.5443605936905
376,"('I', 'ask')",351.4083462524157
377,"('on', 'his')",350.1248107138115
378,"('refuse', 'to')",348.6600017605601
379,"('look', 'around')",348.1563451287091
380,"('get', 'away')",347.2580363610143
381,"('edge', 'of')",346.9237992789259
382,"('any', 'more')",343.0664303013406
383,"('put', 'on')",342.6357256544576
384,"('may', 'be')",340.0816038300781
385,"('cover', 'with')",340.00185667931316
386,"('a', 'certain')",339.67695652923857
387,"('must', 'have')",337.23946981853027
388,"('he', 'will')",336.4996550841039
389,"('have', 'hear')",335.12548004590195
390,"('very', 'much')",334.9418442134499
391,"('his', 'scar')",334.3772880401142
392,"('get', 'out')",333.96296857253765
393,"('of', 'his')",333.00185196986354
394,"('every', 'one')",332.81074721284836
395,"('she', 'reply')",331.56937248311147
396,"('of', 'a')",331.0365381979082
397,"('far', 'from')",329.76306138739545
398,"('her', 'mother')",328.0870483520057
399,"('be', 'sure')",325.97101227713244
400,"('you', 'sin')",325.1292532570839
401,"('couple', 'of')",324.92140274744884
402,"('this', 'world')",323.9514410540693
403,"('none', 'of')",323.91895429254186
404,"('she', 'be')",321.1836347243224
405,"('that', 'he')",318.59816748467045
406,"('my', 'name')",316.17201859407885
407,"('hold', 'out')",315.6861559726803
408,"('sign', 'of')",315.2809729934254
409,"('with', 'his')",314.7088243144858
410,"('May', 'I')",314.3098912412301
411,"('they', 'have')",313.94318820508374
412,"('instead', 'of')",313.3097836778175
413,"('my', 'hand')",313.0943407262729
414,"('the', 'hill')",311.92736871936035
415,"('be', 'quite')",310.7627822428939
416,"('have', 'ever')",309.8562452979365
417,"('“There', 'be')",308.35289049004933
418,"('help', 'i')",308.26301629496345
419,"('sense', 'of')",307.6714410159962
420,"('one', 'who')",306.91563264325487
421,"('my', 'life')",306.77842269260077
422,"('a', 'woman')",305.691512125201
423,"('I', '’ll')",301.49049170832217
424,"('even', 'more')",301.46832389731367
425,"('you', 'can')",300.1649234383208
426,"('I', 'weak')",299.76065781588255
427,"('old', 'man')",298.5171469502336
428,"('her', 'eyes')",298.3913419342197
429,"('it', 'seem')",298.21904220689436
430,"('I', 'don')",297.9036296165346
431,"('when', 'he')",296.09336534716783
432,"('Anita', ""'s"")",295.9312553795653
433,"('so', 'long')",295.0805887545048
434,"(""'s"", 'voice')",295.05068896026205
435,"('a', 'dentist')",293.6195127884856
436,"('believe', 'that')",293.25674295479723
437,"('have', 'se')",292.4653970638249
438,"('who', 'be')",291.87840874395647
439,"('to', 'prevent')",291.49129351884915
440,"('pay', 'for')",291.0052337359971
441,"('just', 'as')",289.7988716367808
442,"('we', 'be')",289.1468663089072
443,"('she', 'say')",288.4694859648312
444,"('ahead', 'of')",288.43769764893096
445,"('will', 'never')",286.3169633382593
446,"('’t', 'know')",285.07409165111744
447,"('man', '’s')",284.7089295741718
448,"('say', 'Harriet')",283.4013480996436
449,"('take', 'i')",283.1746190357669
450,"('the', 'Riddle')",281.8792107866415
451,"('take', 'place')",280.6560199229781
452,"('the', 'village')",279.4709617013655
453,"('’m', 'not')",279.2911298187376
454,"('for', 'the')",277.94154393096517
455,"('look', 'out')",277.51933554155636
456,"('the', 'bridge')",277.38403651760126
457,"('other', 'hand')",277.3421184996077
458,"('the', 'wall')",276.9048492860051
459,"('the', 'dead')",276.318809398156
460,"('intend', 'to')",275.73698001641446
461,"('I', ""'"")",274.9456531908044
462,"('idea', 'of')",274.82483942319794
463,"('though', 'he')",273.71029089710703
464,"('show', 'up')",273.0931142310404
465,"('have', 'not')",272.97405760572394
466,"('have', 'just')",271.09521486732945
467,"('he', 'add')",270.0605794206998
468,"('see', 'nothing')",269.90163275568125
469,"('well', 'as')",269.6964316735697
470,"('she', 'will')",268.745296142555
471,"('a', 'hundred')",268.45842877201017
472,"('a', 'couple')",268.23374530806797
473,"('be', 'be')",266.02160594505796
474,"('I', 'hate')",265.43119477569746
475,"('back', 'into')",265.3821430311354
476,"('the', 'fact')",265.27042611498047
477,"('see', 'that')",262.44970885099707
478,"('turn', 'into')",259.3956407305997
479,"('nothing', 'but')",259.2082951393481
480,"('and', 'Hermione')",258.65107274367875
481,"('sound', 'of')",258.35851025661935
482,"('one', 'thing')",257.8693096433277
483,"('the', 'veela')",257.6157739108719
484,"('his', 'arm')",256.5348973149479
485,"('go', 'through')",255.6454363026494
486,"('and', 'George')",255.45618701748344
487,"(""'"", ""'"")",254.28934856935194
488,"('the', 'subject')",253.20186401477258
489,"('to', 'eat')",252.78126222405325
490,"('he', 'answer')",252.13768008660588
491,"('be', 'very')",251.960617316096
492,"('you', '')",250.96538771112785
493,"('shall', 'never')",250.91965336609948
494,"('have', 'lost')",250.02576483289798
495,"('ever', 'see')",249.35793813258218
496,"('I', 'suppose')",249.1864874624671
497,"('percent', 'of')",248.19364870563183
498,"('need', 'to')",247.7011445630708
499,"('the', 'hall')",247.3918407382154
500,"('even', 'if')",246.75519673545276
501,"('about', 'it')",246.5284263871231
502,"('shall', 'not')",246.17017134786732
503,"('much', 'more')",244.69791186893175
504,"('as', 'I')",243.91964555482002
505,"('when', 'you')",243.78425323623216
506,"('I', 'must')",243.3430684177164
507,"('the', 'moat')",243.2548948223309
508,"('say', 'Philip')",243.2086707488926
509,"('to', 'the')",243.14034435538258
510,"('I', 'do')",242.26147732765284
511,"('the', 'Earth')",242.2557150256292
512,"('interest', 'in')",242.01893800868297
513,"('told', 'i')",241.7560137422285
514,"('you', '’ll')",240.5943068558331
515,"('the', 'Dursleys')",239.77534330957351
516,"('think', 'about')",239.73044371128532
517,"('appear', 'to')",239.72433307569452
518,"('just', 'like')",239.6616330730913
519,"('a', 'artificial')",239.1766558903669
520,"('in', 'my')",237.74910683879258
521,"('we', 'will')",236.6775719499376
522,"('a', 'sudden')",234.86280276110773
523,"(""'s"", 'letter')",234.2624976345876
524,"(""'s"", 'get')",233.34945509034793
525,"('her', 'hand')",232.3239782818928
526,"('it', ""'s"")",232.20857896400315
527,"('have', 'come')",231.38045550440702
528,"('very', 'well')",230.87240350401055
529,"('look', 'back')",230.47858579557675
530,"('his', 'father')",230.08668292109846
531,"('the', 'second')",229.37844888808752
532,"('to', 'tell')",228.85703987516948
533,"('it', '’s')",228.54961905213898
534,"('to', 'make')",227.47681096087751
535,"('of', 'Birlstone')",226.8433179887337
536,"('live', 'in')",225.64956339295145
537,"('be', 'glad')",224.8202856184074
538,"('I', 'mean')",224.14433459229517
539,"('the', 'butler')",224.03969522018267
540,"('a', 'new')",222.4634997146546
541,"('from', 'behind')",221.3671213150566
542,"('it', 'may')",220.75245541198157
543,"('I', 'heard')",219.463602963719
544,"('give', 'up')",218.19528265794474
545,"('the', 'Dursley')",218.12199781223694
546,"('as', 'he')",216.99087279888315
547,"('the', 'baby')",216.80382130766
548,"('her', 'life')",216.14098466718545
549,"('likely', 'to')",215.90073682531187
550,"('the', 'night')",215.20241469708807
551,"('he', 'can')",215.0157881636493
552,"('be', 'afray')",214.82688185316607
553,"('give', 'it')",214.5230900086355
554,"('the', 'street')",214.50316055341298
555,"('to', 'find')",211.5497642642402
556,"('a', 'short')",211.1823251947687
557,"('as', 'much')",211.1639086729215
558,"('into', 'a')",210.63122312581925
559,"('use', 'to')",210.10874984684622
560,"('not', 'yet')",209.9501852641227
561,"('will', 'find')",209.6916695087098
562,"('get', 'up')",207.4578410677699
563,"('you', 'be')",207.2518686268043
564,"('be', 'go')",206.75760026705996
565,"('be', 'always')",206.5671349309239
566,"('the', 'end')",206.30053541057714
567,"('if', 'she')",204.2168767366903
568,"('with', 'the')",204.1077220844068
569,"('I', 'say')",203.46570440844965
570,"('among', 'the')",203.2468124447393
571,"('why', 'do')",203.07635101754454
572,"('the', 'road')",200.83929151505467
573,"('sight', 'of')",199.85269765363466
574,"('know', 'nothing')",198.8513123160297
575,"('happen', 'to')",198.77357510192934
576,"('must', 'be')",198.61542595893297
577,"('the', 'ritz')",198.5758725487083
578,"('the', 'Killing')",198.40350576085083
579,"('she', 'knew')",197.61669533227882
580,"('when', 'we')",196.85073347054166
581,"('I', 'wonder')",196.5426463495583
582,"('we', 'can')",196.21818654730643
583,"('the', 'family')",195.8008138176284
584,"('a', 'huge')",194.68518662165647
585,"('the', 'corner')",194.4328609474243
586,"('his', 'life')",193.62539638380062
587,"('what', 'do')",193.46242673928705
588,"('suppose', 'that')",192.48058147208715
589,"('from', 'his')",192.17744059196193
590,"('you', 'want')",191.50585218800066
591,"('when', 'she')",190.70653563987966
592,"('reach', 'the')",190.131794527912
593,"('tell', 'her')",189.50482373204315
594,"('that', 'she')",188.6673146870818
595,"('her', 'voice')",188.43202492528815
596,"('then', 'I')",188.3962275904253
597,"('some', 'other')",188.0425233988732
598,"('upon', 'the')",187.91462388918154
599,"('as', 'she')",187.58392146517164
600,"('start', 'to')",187.19951073140288
601,"('a', 'minute')",186.7403703988746
602,"('return', 'to')",185.7704255213609
603,"('to', 'go')",185.7146171556614
604,"('why', '')",185.39819060354918
605,"('the', 'best')",185.07956726021837
606,"('have', 'already')",184.30343634000894
607,"('the', 'candle')",184.08972428038658
608,"('onto', 'the')",183.97627562629486
609,"('the', 'crime')",183.97627562629486
610,"('the', 'library')",183.97627562629486
611,"('no', 'other')",183.67041371575624
612,"('up', 'and')",183.43382400131233
613,"('for', 'some')",183.25003651037272
614,"('the', 'way')",183.2283741712218
615,"('the', 'centre')",181.46185157614897
616,"('come', 'down')",181.15251561845105
617,"('the', 'public')",179.1064464220698
619,"('the', 'greatest')",178.7107530463049
618,"('the', 'Quaffle')",178.7107530463049
620,"('a', 'tall')",178.70649942901633
621,"('I', 'may')",178.57666820596612
622,"('stood', 'in')",178.3888243787657
623,"('we', '')",178.34248220439065
624,"('on', 'my')",177.1770230345893
625,"('a', 'word')",176.34408208837266
626,"('the', 'Manor')",176.13126515625808
627,"('shall', 'have')",175.96439311088307
628,"('the', 'truth')",175.72392710685048
629,"('a', 'quarter')",175.53074478670155
630,"('the', 'hotel')",175.48286740201465
631,"('the', 'Ministry')",175.09703631482736
632,"('sun', 'be')",175.0703194153504
633,"('she', 'cry')",174.75759488034046
634,"('expect', 'to')",174.14134562456425
635,"('be', 'sorry')",173.05813267368697
636,"('toward', 'the')",172.87935074829423
637,"('what', 'be')",171.92175957214639
638,"('the', 'old')",170.59581693979825
639,"('be', 'true')",170.58430260726917
640,"('get', 'into')",170.310515553324
641,"('have', 'happen')",170.29507978316025
642,"('under', 'the')",170.1699501913723
643,"('down', 'the')",169.94696718455276
644,"('to', 'sleep')",169.70682096347676
645,"('have', 'pass')",168.89729929614654
646,"('be', 'and')",168.61656674617512
647,"('before', 'he')",168.28781261596225
648,"('come', 'out')",167.90258109042483
649,"('think', 'that')",167.85210397402642
650,"('see', 'he')",167.7420752293474
652,"('the', 'stadium')",166.9476124422348
651,"('the', 'sergeant')",166.9476124422348
653,"('the', 'sexton')",166.9321534364429
654,"('the', 'most')",166.5936668837257
655,"('wish', 'to')",165.6840875560286
656,"('down', 'on')",165.5207809256866
657,"('go', 'into')",165.45507016146638
658,"('not', 'quite')",165.01414249889922
659,"('a', 'big')",164.6874458345057
660,"('when', 'it')",163.94223189312902
661,"('if', 'we')",162.62395264295094
662,"('of', 'my')",162.55693460246326
663,"('the', 'Yakuza')",162.1648635489255
664,"('or', 'even')",161.97551438616702
665,"('think', 'it')",161.85214104589903
666,"('he', 'turn')",161.3464148162185
667,"('think', 'you')",160.11873531697185
668,"('share', 'of')",159.89532704856705
669,"('to', 'learn')",159.52366407020645
670,"('on', 'her')",159.2918260080579
671,"('any', 'one')",158.74654227147442
672,"('within', 'a')",158.35541158653686
673,"('in', 'Italy')",157.94530777103094
674,"('the', 'man')",157.8334900722082
675,"('as', 'they')",157.70126008036797
676,"('over', 'his')",157.57934535543706
677,"('you', 'have')",157.56752574864885
678,"('doubt', 'that')",157.25065463067344
679,"('if', 'they')",157.2021015525083
680,"('by', 'a')",156.26586931910543
681,"('in', 'this')",156.17550342532024
682,"('must', 'go')",155.5874805417352
683,"('have', 'send')",155.4899423972651
684,"('they', 'will')",155.03346929816294
685,"('the', 'bell')",154.37530545361184
686,"('I', 'hope')",153.8146111232859
687,"('long', 'as')",153.39154694363143
688,"('the', 'child')",153.1820769456986
689,"('can', 'tell')",152.93290967812752
690,"('a', 'friend')",152.8325662524542
691,"('for', 'i')",151.3596788057372
692,"('enter', 'the')",150.52950823931013
693,"('get', 'back')",150.16910585056638
694,"('I', 'wish')",150.06112443492523
695,"('number', 'of')",149.72260284601674
696,"('fred', 'and')",149.3528142875484
697,"('in', 'which')",148.65330966428627
698,"('to', 'buy')",147.62413971426832
699,"('put', 'it')",147.4983243412415
700,"('call', 'i')",146.8852717184987
701,"('the', 'morning')",146.65812592146887
702,"('we', 'must')",146.40569460269646
