,word,local_word,examples,local_examples
129,warm,chaud,"['warm weather', 'warm air mass', 'warm summer evening', 'warm salt water', 'warm sunny day', 'warm apple pie', 'warm subtropical climate', 'warm yellow light', 'receive a warm welcome', 'very warm', 'warm country', 'warm reception']","['temps chaud', ""masse d'air chaud"", ""chaude soirée d'été"", ""de l'eau chaude salée"", 'jour chaud et ensoleillé', 'tarte aux pommes chaude', 'climat subtropical chaud', 'chaude lumière jaune', 'recevez un accueil chaleureux', 'très chaud', 'pays chaud', 'accueil chaleureux']"
130,warm,cardiaque,['warm congratulations'],['chaleureuses félicitations']
131,warm,réchauffer,"['warm the soul', 'warmed oil']","[""chaud l'âme"", 'huile chauffée']"
132,warm,se réchauffer,[],[]
133,warm,isoler,[],[]
134,warm,Il fait chaud,[],[]
135,warm,échauffement,[],[]
136,collide,se heurter,[],[]
137,collide,être en conflit,[],[]
138,collide,donner contre,[],[]
139,collide,se battre,[],[]
140,collide,en conflit,[],[]
141,excellent,excellent,"['excellent customer service', 'excellent image quality', 'achieve excellent results', 'excellent sense of humor', 'excellent state of health', 'excellent source of information', 'excellent opportunity', 'excellent physical shape', 'excellent restaurant', 'excellent beer', 'excellent cuisine', 'excellent taste', 'excellent acoustics']","['excellent service à la clientèle', ""excellente qualité d'image"", ""obtenir d'excellents résultats"", ""excellent sens de l'humour"", 'excellent état de santé', ""excellente source d'information"", 'excellente occasion', 'excellente forme physique', 'excellent restaurant', 'excellente bière', 'excellente cuisine', 'excellent goût', 'une excellente acoustique']"
142,excellent,exceptionnel,[],[]
143,excellent,brillant,['excellent representative'],['excellent représentant']
144,excellent,de premier ordre,[],[]
145,break,casser,"['broken line', 'break the resistance', 'broken leg']","['la ligne brisée', 'briser la résistance', 'jambe cassée']"
146,break,violer,"['break the rules', 'spontaneously broken symmetry']","['briser les règles', 'symétrie cassée spontanément']"
147,break,briser,"['break hearts', 'break a bottle']","['briser des coeurs', 'casser une bouteille']"
148,break,rompre,['broken chain'],['rupture de la chaîne']
149,break,percer,[],[]
150,break,détruire,[],[]
151,break,échapper,['break forth'],['pause de suite']
152,break,se briser,[],[]
153,break,éclater,[],[]
154,break,perforer,[],[]
155,break,surmonter,[],[]
156,break,se détacher,[],[]
157,break,arracher,[],[]
158,break,réfracter,[],[]
159,break,pause,['top break'],['haut rupture']
160,break,écart,['page break'],['saut de page']
161,break,brèche,['big break'],['big break']
162,break,vacance,[],[]
163,break,répit,[],[]
164,examination,enquête,"['thorough medical examination', 'complete physical examination', 'eye examination', 'psychiatric examination', 'customs examination']","['examen médical minutieux', 'examen physique complet', 'examen de la vue', ""l'examen psychiatrique"", ""l'examen de douane""]"
165,examination,étude,"['further examination', 'microscopic examination', 'results of these examinations']","[""poursuite de l'examen"", ""l'examen microscopique"", 'les résultats de ces examens']"
166,examination,examen,"['ecological examination', 'preliminary expert examination']","['un examen écologique', 'examen préliminaire par des experts']"
167,examination,examen,"[""candidate's examination"", 'competitive entrance examination', 'examination of conscience']","[""du candidat à l'examen"", ""concours d'entrée"", 'examen de conscience']"
168,examination,examen,['examination of his case'],"[""l'examen de son cas""]"
169,examination,interrogatoire,['cross examination'],['le contre-interrogatoire']
170,examination,procès,['court examination'],"[""l'examen de la cour""]"
171,examination,familiarisation,[],[]
172,examination,réalisation de l'expertise,[],[]
173,examination,l'organisation des examens,[],[]
174,examination,session d'examens,[],[]
175,examination,d'examen,['examination session'],"[""session d'examen""]"
176,examination,l'affût,[],[]
177,examination,inspection,[],[]
178,tiger,gros chat,['asian tiger'],"[""tigre de l'asie""]"
179,tiger,bête,[],[]
180,tiger,tigrin,"[""tiger's eye""]","[""l'oeil du tigre""]"
181,engineer,ingénieur,"['chief engineer', 'deputy chief engineer', 'highly skilled engineers', 'engineer of human souls', 'society of civil engineers', 'mining engineer', 'engineer of the company', 'genetic engineer']","['ingénieur en chef', ""adjoint de l'ingénieur en chef"", 'ingénieurs hautement qualifiés', 'ingénieur des âmes humaines', 'la société des ingénieurs civils', 'ingénieur des mines', 'ingénieur de la société', 'génétique ingénieur']"
182,engineer,constructeur,[],[]
183,engineer,sapeur,[],[]
184,engineer,spécialiste,[],[]
185,engineer,ingénieur du son,[],[]
186,engineer,machiniste,['engineer bob'],['ingénieur bob']
187,engineer,ITR,[],[]
188,engineer,génie,[],[]
189,engineer,thermotechnique,[],[]
190,engineer,monteur,[],[]
191,engineer,concevoir,[],[]
192,engineer,travailler comme ingénieur,[],[]
193,engineer,d'ingénieur,['regional engineering geology'],['géologie du génie régional']
194,lion,lion,['sea lion'],['lion de mer']
195,lion,de lion,"[""lion's share""]",['la part du lion']
196,even,même,"['even then', 'even more']","['même alors,', 'encore plus']"
197,even,lisse,"['even layer', 'even distribution']","['même calque', 'même la distribution']"
198,even,pair,[],[]
199,even,Evens,[],[]
200,even,soir,[],[]
201,even,even,[],[]
202,even,aligner,[],[]
203,even,et,[],[]
204,even,quoique,[],[]
205,field,champ,"['electromagnetic field', 'strong magnetic field', 'locally compact field']","['champ électromagnétique', 'fort champ magnétique', 'localement compact champ']"
206,field,domaine,"['professional field', 'financial field', 'sports field', 'promising field']","['domaine professionnel', 'domaine financier', 'terrain de sport', 'domaine prometteur']"
207,field,espace,['information field'],"[""domaine d'information""]"
208,field,gisement,"['natural gas field', 'field development plan']","['champ de gaz naturel', 'plan de développement du terrain']"
209,field,industrie,['field of economy'],"[""champ de l'économie""]"
210,field,champ,['fertile field'],['champ fertile']
211,field,carrière,[],[]
212,field,pêche,[],[]
213,field,des champs,"['field effect transistor', 'field tax audit']","['transistor à effet de champ', 'champ de vérification fiscale']"
214,field,halieutique,[],[]
215,field,de campagne,[],[]
216,field,sur le terrain,[],[]
217,background,toile de fond,"['background color', 'natural radiation background', 'dark blue background', 'text on white background']","[""couleur d'arrière-plan"", 'rayonnement naturel', 'fond bleu foncé', 'texte sur fond blanc']"
218,background,condition préalable,"['genetic background', 'political background', 'conceptual background']","['antécédents génétiques', 'contexte politique', 'arrière-plan conceptuel']"
219,background,origine,['ethnic background'],"[""l'origine ethnique""]"
220,background,préparation,['scientific background'],['contexte scientifique']
221,background,histoire,"['background of the conflict', 'professional background']","['arrière-plan du conflit', 'parcours professionnel']"
222,background,information,[],[]
223,background,le mode arrière-plan,[],[]
224,background,expérience,['diverse background'],['antécédents diversifiés']
225,background,informations de référence,[],[]
226,background,l'histoire de la question,[],[]
227,background,passé,['rich historical background'],['contexte historique riche']
228,background,éducation,[],[]
229,background,racine,[],[]
230,background,informations de base,[],[]
231,background,contexte,[],[]
232,background,généralités,[],[]
233,background,origine,[],[]
234,background,l'image de fond,[],[]
235,background,parasite,[],[]
236,background,parasite,"['background noise level', 'soft background music', 'background data']","['niveau de bruit de fond', 'douce musique de fond', 'données en arrière-plan']"
237,background,de référence,['background document'],"[""document d'information""]"
238,background,secondaire,[],[]
239,easily,facile,['easily accessible'],['facilement accessible']
240,easily,sans peine,[],[]
241,easily,tranquille,['sleep easily'],['le sommeil facilement']
242,easily,abordable,[],[]
243,easily,simplement,[],[]
244,easily,confortable,[],[]
245,easily,facile,[],[]
246,write,écrire,"['write science fiction', 'write new songs', 'write short stories', 'write a letter', 'write music']","['ecrire de la science fiction', 'écrire de nouvelles chansons', 'écrire des histoires courtes', 'écrire une lettre', 'écrire de la musique']"
247,write,enregistrer,"['write files', 'write code']","['écrire des fichiers', 'écrire du code']"
248,write,prescrire,"['write a check', 'write a cheque']","['écrire un chèque', 'écrire un chèque']"
249,write,inscrire,[],[]
250,write,radier,[],[]
251,write,écrit,[],[]
252,ravioli,ravioli,[],[]
253,ravioli,boulette,[],[]
254,apologise,s'excuser devant,[],[]
255,fire,feu,"['machine gun fire', 'heavy artillery fire', 'cold blue fire', 'make a fire', 'large forest fire', 'hell fire']","[""le feu d'une mitrailleuse"", ""tirs d'artillerie lourde"", 'froid blue fire', 'faire un feu', 'grands incendies de forêt', ""le feu de l'enfer""]"
256,fire,inflammation,['risk of fire'],"[""risque d'incendie""]"
257,fire,cheminée,['gas fire'],['feu de gaz']
258,fire,tir,['rate of fire'],['la cadence de tir']
259,fire,bombardement,['rocket fire'],['des tirs de roquettes']
260,fire,tirer,"['fire again', 'fire twice']","['le feu nouveau', 'feu deux fois']"
261,fire,licencier,['fire employees'],['des employés du feu']
262,fire,incendier,[],[]
263,fire,bombarder,[],[]
264,fire,de feu,['fire power'],['la puissance de feu']
265,fire,contre l'incendie,"['fire damper', 'fire alarm system', 'voluntary fire brigade', 'fire protection service', 'fire engine']","[""amortisseur d'incendie"", ""système d'alarme incendie"", 'pompiers volontaires', ""service de protection contre l'incendie"", 'moteur de feu']"
266,fire,de feu,['huge ball of fire'],['énorme boule de feu']
267,fly,voler,"['unidentified flying object', 'fly home', 'fly away', 'fly further', 'fly over']","['objet volant non identifié', 'rentrer à la maison', 'envoler', 'voler plus loin', 'survoler']"
268,fly,s'envoler,"['fly to london', 'fly upwards']","[""s'envoler pour londres"", 'voler vers le haut']"
269,fly,entrer,[],[]
270,fly,voler,[],[]
271,fly,s'envoler,[],[]
272,fly,слетаться,[],[]
273,fly,mouche,['fruit fly'],['la mouche des fruits']
274,fly,vol,['fly ball'],['fly ball']
275,beaver,castor,['grey beaver'],['gris castor']
276,beaver,Castor,[],[]
277,beaver,Castor,[],[]
278,beaver,bourreau de travail,[],[]
279,beaver,gypaète,[],[]
280,beaver,de castor,['beaver dam'],['beaver dam']
281,duck,canard,"['wild duck', 'roast duck', 'rubber duck', 'little duck']","['canard sauvage', 'rôti de canard', 'canard en caoutchouc', 'petit canard']"
282,duck,toile à voile,[],[]
283,duck,caneton,[],[]
284,duck,mignon,[],[]
285,duck,fuligule,[],[]
286,duck,se baisser,[],[]
287,duck,plonger,[],[]
288,duck,esquiver,[],[]
289,duck,incliner,[],[]
290,duck,de canard,['duck hunt'],['duck hunt']
291,coincide,coïncider,[],[]
292,coincide,se confondre,[],[]
293,exactly,Exactement,['contain exactly'],['contiennent exactement']
294,exactly,exactement,['exactly solvable model'],['exactement résolubles modèle']
295,exactly,tout à fait,[],[]
296,exactly,juste,[],[]
297,exactly,spécifiquement,[],[]
298,exactly,exactement,[],[]
299,exactly,ACCURAT,[],[]
300,exactly,toch,[],[]
301,exactly,tout à fait,[],[]
302,anything,n'importe quoi,[],[]
303,anything,rien,[],[]
304,anything,C'est tout,[],[]
305,exhaustively,limitativement,[],[]
306,exhaustively,entièrement,[],[]
307,exhaustively,soigneusement,[],[]
308,apoplexy,coup,[],[]
309,apoplexy,apoplexie,[],[]
310,apoplexy,hémorragie,[],[]
311,apoplexy,apoplectique,[],[]
312,coconut,coco,['green coconut'],['vert de noix de coco']
313,coconut,pulpe de noix de coco,[],[]
314,coconut,de coco,"['coconut oil', 'coconut palm tree', 'coconut milk']","['huile de noix de coco', 'cocotier', 'lait de noix de coco']"
315,not,pas,"['not only', 'not very good', 'not all species', 'not so much', 'do not smoke', 'not a bit']","['non seulement', 'pas très bon', 'pas toutes les espèces', 'pas tellement', 'ne pas fumer', 'pas un peu']"
316,not,pas,['not available'],['pas disponible']
317,international,international,"['international covenant', 'international monetary fund', 'international olympic committee', 'international finance corporation', 'international civil aviation', 'international economic relations', 'international polar year', 'international armed conflict', 'international red cross', 'international duty']","['pacte international', 'fonds monétaire international', 'comité international olympique', 'société financière internationale', ""de l'aviation civile internationale"", 'les relations économiques internationales', 'Année polaire internationale', 'conflits armés internationaux', 'international de la croix-rouge', 'devoir international']"
318,international,l'Internationale,[],[]
319,synchrophasotron,synchrotron,[],[]
320,best,meilleur,['best quality'],['meilleure qualité']
321,best,le plus haut,[],[]
322,best,le mieux,[],[]
323,best,Best,[],[]
324,parent,parent,['love for his parents'],"[""l'amour pour ses parents""]"
325,parent,ancêtre,[],[]
326,parent,père,[],[]
327,parent,élément parent,[],[]
328,parent,mère,[],[]
329,parent,parental,"['parent element', 'ultimate parent company']","['élément parent', 'la société mère ultime']"
330,parent,initial,['parent compound'],['le composé parent']
331,parent,supérieur,['parent body'],['corps de parent']
332,parent,l'un des parents,[],[]
333,ocean,océan,"['world ocean', 'ocean surface temperature', 'deep blue ocean', 'great western ocean', 'turquoise ocean']","[""l'océan mondial"", ""la température de surface de l'océan"", ""bleu profond de l'océan"", 'grand océan occidental', ""turquoise de l'océan""]"
334,ocean,le fond de l'océan,[],[]
335,ocean,océanique,"['fresh ocean air', 'luxury ocean liner', 'warm ocean current', 'ocean basin', 'ocean carrier']","[""air frais de l'océan"", 'paquebot de luxe océan', 'courant océanique chaud', ""bassin de l'océan"", 'transporteur maritime']"
336,coincidental,aléatoire,['coincidental events'],['la coïncidence des événements']
337,coincidental,coïncident,[],[]
338,coincidental,coïncidence,[],[]
339,buzzer,sirène,"['final buzzer', 'buzzer sound']","['signal sonore final', 'signal sonore']"
340,buzzer,appel,['alarm buzzer'],"[""le buzzer d'alarme""]"
341,buzzer,pouet,[],[]
342,buzzer,buzzer,[],[]
343,century,siècle,"['century ad', 'beginning of last century']","['siècle de notre ère', 'début du siècle dernier']"
344,century,столетье,[],[]
345,century,centuria,[],[]
346,century,séculaire,['century oak'],['siècle de chêne']
347,century,s.,[],[]
348,euro,euro,['euro exchange rate'],['taux de change euro']
349,euro,ERB,[],[]
350,euro,européen,[],[]
351,dynamite,dynamite,[],[]
352,dynamite,vérificateur de dynamite,[],[]
353,dynamite,de dynamite,['dynamite bomb'],['bombe de dynamite']
354,dynamite,explosif,[],[]
355,buy,acheter,"['buy glasses', 'buy lottery tickets', 'buy new clothes', 'buy property', 'buy souvenirs', 'buy goods', 'buy the company', 'buy the equipment', 'buy dollars']","['acheter des lunettes', 'acheter des billets de loterie', 'acheter de nouveaux vêtements', 'acheter une propriété', 'acheter des souvenirs', 'acheter des marchandises', 'acheter la société', ""acheter de l'équipement"", 'acheter des dollars']"
356,buy,vendre,[],[]
357,buy,acheter,['buy gifts'],['acheter des cadeaux']
358,buy,soudoyer,[],[]
359,buy,achat,['buying experience'],"[""expérience d'achat""]"
360,afraid,effrayé,[],[]
361,afraid,peur,[],[]
362,afraid,effrayé,[],[]
363,afraid,effrayant,[],[]
364,afraid,même effrayante,[],[]
365,peremptory,impératif,"['peremptory rule', 'peremptory tone']","['la règle impérative', 'le ton péremptoire']"
366,peremptory,péremptoire,[],[]
367,member,membre,"['member of congress', 'flight crew member', 'full fledged member', 'stock exchange member', 'members of nongovernmental organizations', 'member of civil society', 'foreign honorary member', 'local community members', 'expedition member']","['les membres du congrès', ""membre d'équipage de conduite"", 'à part entière, membre', 'la bourse de membre', ""membres d'organisations non gouvernementales"", 'membre de la société civile', 'membre honoraire étranger', 'les membres de la communauté', 'expédition membre']"
368,member,représentant,['members of ethnic minorities'],['membres de minorités ethniques']
369,member,élément,['calculated member'],['membre calculé']
370,member,député,[],[]
371,member,membre de l'organisation,[],[]
372,member,de membre,[],[]
373,childhood,enfance,"['happy childhood', 'early childhood education', 'friends of his childhood']","['enfance heureuse', 'éducation de la petite enfance', 'les amis de son enfance']"
374,childhood,infantile,['childhood dream'],"[""rêve d'enfance""]"
375,go,aller,"['go right ahead', 'go south', 'go barefoot', 'go by train', 'go ashore']","['aller droit devant', 'allez vers le sud', 'marcher pieds nus', 'aller par le train', 'aller à terre']"
376,go,passer par,"['go through walls', 'go well']","['aller à travers les murs', 'aller bien']"
377,go,aller,"['go anywhere', 'go everywhere']","[""aller n'importe où"", 'aller partout']"
378,go,aller,"['go on leave', 'go quietly']","['aller en congé', 'aller tranquillement']"
379,go,passer,[],[]
380,go,survenir,[],[]
381,plate,plaque,"['thin metal plate', 'nail plate', 'guide plate']","['plaque de métal mince', ""plaque de l'ongle"", 'plaque de guidage']"
382,plate,cuisinière,"['reinforced concrete plate', 'memorial plate', 'mounting plate']","['en béton armé de la plaque', 'mémorial de la plaque', 'plaque de montage']"
383,plate,assiette,"['paper plate', 'silver plate', 'little plates']","['assiette en papier', ""plaque d'argent"", 'petites plaques']"
384,plate,feuille,['steel plate'],"[""plaque d'acier""]"
385,plate,plaque d'immatriculation,[],[]
386,plate,planchette,"['wooden plates', 'name plate']","['plaques en bois', 'la plaque de nom']"
387,plate,panneau,['front plate'],['plaque avant']
388,plate,couvre-joint,['decorative plates'],['plaques décoratives']
389,plate,plate-forme,['tectonic plate'],['la plaque tectonique']
390,plate,chape,[],[]
391,plate,badge,[],[]
392,plate,tôle forte,[],[]
393,plate,en feuilles,[],[]
394,plate,lamelleux,"['plate heat exchanger', 'plate material']","['échangeur de chaleur à plaques', 'matériau de la plaque']"
395,fish,poisson,"['fresh water fish', 'large predatory fish', 'deep sea fish', 'length of this fish', 'tropical fish', 'golden fish']","[""poissons d'eau douce"", 'gros poissons prédateurs', ""poissons d'eaux profondes"", 'longueur de ce poisson', 'poissons tropicaux', ""le poisson d'or""]"
396,fish,Fish,[],[]
397,fish,de poisson,"['fish dish', 'local fish market', 'fish liver oil']","['plat de poisson', 'marché au poisson', 'huile de foie de poisson']"
398,fish,pêcher,[],[]
399,fish,pêche,[],[]
400,fish,soutirer,[],[]
401,farmer,agriculteur,"['local farmer', 'national farmers union', 'small scale farmers', 'dairy farmers']","['agriculteur local', 'union nationale des agriculteurs', 'agriculteurs à petite échelle', 'les producteurs laitiers']"
402,farmer,fermier,['old farmer'],['vieux fermier']
403,farmer,откупщик,[],[]
404,farmer,producteur agricole,['large farmers'],['les grands exploitants']
405,farmer,paysan,['wealthy farmer'],['riche fermier']
406,farmer,kolkhozien,['young farmer'],['les jeunes agriculteurs']
407,farmer,laboureur,['sedentary farmers'],['agriculteurs sédentaires']
408,farmer,Farmer,[],[]
409,farmer,les fermiers,[],[]
410,farmer,maître,[],[]
411,farmer,éleveur,[],[]
412,farmer,maraîcher,[],[]
413,farmer,laboureur,[],[]
414,farmer,agriculteur,[],[]
415,farmer,exploitant individuel,[],[]
416,farmer,fermière,[],[]
417,farmer,fermier,['farmers market'],['marché des agriculteurs']
418,stand,être,"['stand around', 'stand on end', 'stand on tiptoe']","['debout autour', 'debout sur la fin', 'debout sur la pointe des pieds']"
419,stand,résister,['stand alone'],['autonome']
420,stand,résister,['stand the test'],"[""résister à l'épreuve""]"
421,stand,défendre,['stand for freedom'],['défendons la liberté']
422,stand,prendre la parole,[],[]
423,stand,arrêter,[],[]
424,stand,comparaître,[],[]
425,stand,rester,[],[]
426,stand,se figer,[],[]
427,stand,stand,['exhibition stand'],"[""stand d'exposition""]"
428,stand,socle,"['printer stand', 'floor stand']","[""support de l'imprimante"", 'pied de sol']"
429,stand,position,['civic stand'],['position civile']
430,stand,tribune,['government stand'],['le gouvernement stand']
431,drawing,figure,"['drawings by old masters', 'general arrangement drawing', 'complete set of drawings', 'own drawing']","[""dessins d'anciens maîtres"", 'disposition générale de dessin', 'jeu complet de dessins', 'propre dessin']"
432,drawing,dessin,"['drawing tool', 'drawing area']","['outil de dessin', 'zone de dessin']"
433,drawing,tréfilage,['cold drawing'],['étirage à froid']
434,drawing,tirage,['big drawing'],['grand dessin']
435,drawing,emprunt,"['special drawing right', 'drawing attention']","['droit de tirage spécial', ""en attirant l'attention""]"
436,drawing,graphique,['book drawing'],['livre de dessin']
437,drawing,enduction,[],[]
438,drawing,rédaction,[],[]
439,drawing,hotte,['deep drawing'],"[""l'emboutissage profond""]"
440,drawing,tirage,[],[]
441,drawing,à dessin,['drawing board'],['planche à dessin']
442,drawing,graphique,['drawing object'],['objet de dessin']
443,drawing,dessinateur,[],[]
444,drawing,attachant,[],[]
445,drawing,dessiné,[],[]
446,explain,expliquer,"['explain the difference', 'explain to people', 'explain the phenomena']","['expliquer la différence', 'expliquer aux gens', 'expliquer les phénomènes']"
447,explain,divulguer,[],[]
448,explain,énoncer,['explain briefly'],['expliquer brièvement']
449,explain,expliquer,[],[]
450,explain,s'expliquer,[],[]
451,explain,expliquer,[],[]
452,explain,donner des explications,[],[]
453,typhus,typhus,['abdominal typhus'],['le typhus abdominal']
454,typhus,krypnyak,[],[]
455,typhus,typhoïde,[],[]
456,precedent,précédent,['historical precedent'],['précédent historique']
457,precedent,précédent,[],[]
458,precedent,faisant jurisprudence,['precedent case'],['précédent cas']
459,precedent,antérieur,[],[]
460,advertisement,publicité,"['television advertisement', 'public service advertisement', 'advertisements in newspapers']","['publicité à la télévision', 'publicité dans la fonction publique', 'des annonces dans les journaux']"
461,advertisement,annonce,[],[]
462,advertisement,matériel publicitaire,[],[]
463,advertisement,spot publicitaire,[],[]
464,advertisement,message publicitaire,[],[]
465,advertisement,publicité,[],[]
466,advertisement,publicité,[],[]
467,advertisement,publicitaire,['advertisement banner'],['bannière publicitaire']
468,issue,question,"['key issue', ""women's issue"", 'foreign policy issue', 'issue of death penalty', 'national security issue', 'human rights issue', 'important global issue', 'sensitive issue', 'priority issue']","['question clé', 'les femmes', 'question de politique étrangère', 'question de la peine de mort', 'question de sécurité nationale', 'question de droits humains', 'enjeu planétaire', 'sensible à la question', 'question prioritaire']"
469,issue,édition,['special issue'],['numéro spécial']
470,issue,délivrance,['place of issue'],['lieu de délivrance']
471,issue,chambre,"[""today's issue""]","[""l'édition d'aujourd'hui""]"
472,issue,écoulement,[],[]
473,issue,émission,[],[]
