,word,local_word,examples,local_examples
80,letter,lettre,"['open letter', 'write love letters', 'copy of that letter', 'most recent letter', 'apostolic letter']","['lettre ouverte', ""écrire des lettres d'amour"", 'copie de cette lettre', 'lettre la plus récente', 'lettre apostolique']"
81,letter,lettre,"['lower case letter', 'use of capital letters', 'big red letters', 'initial letters of words', 'golden letter']","['lettre minuscule', 'utilisation de majuscules', 'de grosses lettres rouges', 'des lettres initiales des mots', ""lettre d'or""]"
82,letter,diplôme,['gold letter'],"[""lettre d'or""]"
83,letter,caractères,[],[]
84,letter,littéral,[],[]
85,letter,écrit,[],[]
86,letter,Letters,[],[]
87,letter,écrire une lettre,[],[]
88,lettered,lettré,[],[]
89,lettered,alphabétisé,[],[]
90,lettering,inscription,['gold lettering'],"[""le lettrage d'or""]"
91,lettering,gaufrage,[],[]
92,lettering,notation littérale,[],[]
93,lettering,ligature,[],[]
94,plate,plaque,"['thin metal plate', 'nail plate', 'guide plate']","['plaque de métal mince', ""plaque de l'ongle"", 'plaque de guidage']"
95,plate,cuisinière,"['reinforced concrete plate', 'memorial plate', 'mounting plate']","['en béton armé de la plaque', 'mémorial de la plaque', 'plaque de montage']"
96,plate,assiette,"['paper plate', 'silver plate', 'little plates']","['assiette en papier', ""plaque d'argent"", 'petites plaques']"
97,plate,feuille,['steel plate'],"[""plaque d'acier""]"
98,plate,plaque d'immatriculation,[],[]
99,plate,planchette,"['wooden plates', 'name plate']","['plaques en bois', 'la plaque de nom']"
100,plate,panneau,['front plate'],['plaque avant']
101,plate,couvre-joint,['decorative plates'],['plaques décoratives']
102,plate,plate-forme,['tectonic plate'],['la plaque tectonique']
103,plate,chape,[],[]
104,plate,badge,[],[]
105,plate,tôle forte,[],[]
106,plate,en feuilles,[],[]
107,plate,lamelleux,"['plate heat exchanger', 'plate material']","['échangeur de chaleur à plaques', 'matériau de la plaque']"
108,plating,métallisation,[],[]
109,plating,placage,['shell plating'],['bordé']
110,plating,revêtement,['gold plating'],"[""placage à l'or""]"
111,plating,dorure,[],[]
112,plating,revêtement galvanique,[],[]
113,plating,galvanique,[],[]
114,plated,doré,[],[]
115,plated,couvert,[],[]
116,plated,métallisé,[],[]
117,plated,faux,[],[]
118,plated,galvanoplastie,[],[]
119,plates,tôle,[],[]
120,plates,placage,[],[]
121,treat,considérer,[],[]
122,treat,se tourner,"['treat animals', 'treat seriously']","['traiter les animaux', 'traiter sérieusement']"
123,treat,traiter,['treating physician'],['médecin traitant']
124,treat,traiter,['treated surface'],['surface traitée']
125,treat,traiter,[],[]
126,treat,régaler,[],[]
127,treat,choyer,[],[]
128,treat,traiter de haut,[],[]
129,treat,régalade,"['tasty treat', 'sweet treat']","['délice', 'plaisir sucré']"
130,treat,plaisir,['rare treat'],['plaisir rare']
131,treat,traitement,[],[]
132,treats,goodies,[],[]
133,treated,lavé,[],[]
134,treated,considérai,[],[]
135,treated,traité,[],[]
136,treated,interprétant,[],[]
137,treated,traité,[],[]
138,treated,imprégné,[],[]
139,treated,traité,[],[]
140,treating,traitement,[],[]
141,treating,examen,[],[]
142,treating,traitement,[],[]
143,treating,traitant,[],[]
144,treating,interprétant,[],[]
145,treating,exploitant,[],[]
146,treating,l'examinateur,[],[]
147,treating,négociable,[],[]
148,dinner,dîner,"['official dinner', 'welcome dinner']","['dîner officiel', 'dîner de bienvenue']"
149,dinner,dîner de gala,[],[]
150,dinner,de repas,['dinner table'],['table de dîner']
151,dinner,prié,[],[]
152,necessary,nécessaire,"['absolutely necessary', 'necessary financial assistance', 'necessary spare parts', 'necessary medical care', 'take necessary measures', 'make necessary changes', 'draw the necessary conclusions', 'necessary source of energy', 'collect the necessary information', 'necessary measurements', 'necessary components']","['absolument nécessaire', 'aide financière nécessaire', 'pièces de rechange nécessaires', 'soins médicaux nécessaires', 'prendre les mesures nécessaires', 'apporter les changements nécessaires', 'de tirer les conclusions nécessaires', ""nécessaires à la source de l'énergie"", 'recueillir les informations nécessaires', 'mesures nécessaires', 'composants nécessaires']"
153,necessary,inévitable,['necessary evil'],['mal nécessaire']
154,necessary,nécessaire,[],[]
155,necessary,requis,[],[]
156,necessary,Il le faut,[],[]
157,necessary,besoin,[],[]
158,go,aller,"['go right ahead', 'go south', 'go barefoot', 'go by train', 'go ashore']","['aller droit devant', 'allez vers le sud', 'marcher pieds nus', 'aller par le train', 'aller à terre']"
159,go,passer par,"['go through walls', 'go well']","['aller à travers les murs', 'aller bien']"
160,go,aller,"['go anywhere', 'go everywhere']","[""aller n'importe où"", 'aller partout']"
161,go,aller,"['go on leave', 'go quietly']","['aller en congé', 'aller tranquillement']"
162,go,passer,[],[]
163,go,survenir,[],[]
164,GOS,SMO,[],[]
165,gone,fichu,[],[]
166,gone,disparu,[],[]
167,gone,marchant,[],[]
168,gone,absent,[],[]
169,gone,partis,[],[]
170,gone,dépassé,[],[]
171,going,départ,[],[]
172,going,mouvement,[],[]
173,going,voyage,[],[]
174,going,soin,[],[]
175,going,marche,[],[]
176,going,passage,[],[]
177,going,promotion,[],[]
178,going,passant,[],[]
179,going,originaire,[],[]
180,going,partant,[],[]
181,going,le rassemblement,[],[]
182,going,sortant,[],[]
183,going,sortant,[],[]
184,going,entrant,[],[]
185,going,sortant,[],[]
186,going,marchant,[],[]
187,going,intentionnel,[],[]
188,secret,secret,"['dirty little secret', 'commercial secret']","['sale petit secret de', 'secret commercial']"
189,secret,secret,"['secret ballot vote', 'secret police agent', 'secret revolutionary society', 'secret bank account', 'shared secret key', 'new secret weapon', 'secret military base', 'secret charm', 'secret doctrine', 'secret corners']","['vote au scrutin secret', 'agent de police secret', 'société révolutionnaire secrète', 'compte bancaire secret', 'la clé secrète partagée', 'nouvelle arme secrète', 'base militaire secrète', 'charme secret', 'doctrine secrète', 'coins secrets']"
190,secret,secret,['secret passage'],['le passage secret']
191,secret,secret,[],[]
192,secret,tacite,['secret surveillance'],['surveillance secrète']
193,secret,sournois,['secret game'],['jeu secret']
194,secret,clandestin,['secret apartment'],['secret appartement']
195,secret,secret,[],[]
196,secret,masqué,[],[]
197,secret,fermé,[],[]
198,secret,secrète,[],[]
199,secret,secrètement,[],[]
200,secret,dans le secret,[],[]
201,secrets,secrets de compétence,[],[]
202,secret,secret,"['dirty little secret', 'commercial secret']","['sale petit secret de', 'secret commercial']"
203,secret,secret,"['secret ballot vote', 'secret police agent', 'secret revolutionary society', 'secret bank account', 'shared secret key', 'new secret weapon', 'secret military base', 'secret charm', 'secret doctrine', 'secret corners']","['vote au scrutin secret', 'agent de police secret', 'société révolutionnaire secrète', 'compte bancaire secret', 'la clé secrète partagée', 'nouvelle arme secrète', 'base militaire secrète', 'charme secret', 'doctrine secrète', 'coins secrets']"
204,secret,secret,['secret passage'],['le passage secret']
205,secret,secret,[],[]
206,secret,tacite,['secret surveillance'],['surveillance secrète']
207,secret,sournois,['secret game'],['jeu secret']
208,secret,clandestin,['secret apartment'],['secret appartement']
209,secret,secret,[],[]
210,secret,masqué,[],[]
211,secret,fermé,[],[]
212,secret,secrète,[],[]
213,secret,secrètement,[],[]
214,secret,dans le secret,[],[]
215,table,tableau,"['file allocation table', 'local temporary table']","[""tableau d'attribution des fichiers"", 'table temporaire locale']"
216,table,bureau,"['negotiating table', 'dining room table', 'table working surface', 'round work table', 'universal operating table', 'rotary indexing table', 'night table']","['table de négociation', 'table de salle à manger', 'surface de travail de la table', 'tour de table de travail', ""table d'opération universelle"", ""table d'indexation rotative"", 'table de nuit']"
217,table,table,['tables of testimony'],['tables des témoignages']
218,table,horaire,[],[]
219,table,livret scolaire,['table of ranks'],['table des rangs']
220,table,salle à manger,[],[]
221,table,panonceau,['rock table'],['rock de table']
222,table,de table,[],[]
223,table,tabulaire,['table space'],"[""l'espace de la table""]"
224,table,de table,[],[]
225,table,sur la table,[],[]
226,create,créer,"['often create', 'create favorable conditions', 'create additional problems', 'create beauty', 'newly created position', 'create shortcut', 'create the universe']","['souvent créer', 'créer des conditions favorables', 'créer des problèmes supplémentaires', 'créer de la beauté', 'poste nouvellement créé', 'créer un raccourci', ""créer l'univers""]"
227,create,engendrer,"['create fear', 'create demand', 'create an order']","['créer la peur', 'créer une demande', 'créer un bon de commande']"
228,create,provoquer,['create trust'],['créer la confiance']
229,create,fabriquer,['create the impression'],"[""créer l'impression""]"
230,create,développer,['create a plan'],['créer un plan de']
231,create,former,['create connections'],['créer des connexions']
232,creating,création,[],[]
233,creating,formateur,[],[]
234,creating,créateur,[],[]
235,created,créé,[],[]
236,created,créant,[],[]
237,created,создававшийся,[],[]
238,created,se former,[],[]
239,created,élaboré,[],[]
240,created,créas,[],[]
241,created,engendré,[],[]
242,warm,chaud,"['warm weather', 'warm air mass', 'warm summer evening', 'warm salt water', 'warm sunny day', 'warm apple pie', 'warm subtropical climate', 'warm yellow light', 'receive a warm welcome', 'very warm', 'warm country', 'warm reception']","['temps chaud', ""masse d'air chaud"", ""chaude soirée d'été"", ""de l'eau chaude salée"", 'jour chaud et ensoleillé', 'tarte aux pommes chaude', 'climat subtropical chaud', 'chaude lumière jaune', 'recevez un accueil chaleureux', 'très chaud', 'pays chaud', 'accueil chaleureux']"
243,warm,cardiaque,['warm congratulations'],['chaleureuses félicitations']
244,warm,réchauffer,"['warm the soul', 'warmed oil']","[""chaud l'âme"", 'huile chauffée']"
245,warm,se réchauffer,[],[]
246,warm,isoler,[],[]
247,warm,Il fait chaud,[],[]
248,warm,échauffement,[],[]
249,warmest,le plus chaud,[],[]
250,warmest,chaud,[],[]
251,warmed,réchauffas,[],[]
252,warmed,isolé,[],[]
253,warmer,bouillotte,[],[]
254,warmer,isolation,[],[]
255,warming,chauffant,[],[]
256,warming,chauffe,['gradual warming'],['réchauffement progressif']
257,warming,réchauffement du climat,['global climate warming'],['réchauffement de la planète']
258,warming,calorifuge,['house warming'],['maison de réchauffement']
259,warming,nouveau logement,[],[]
260,warming,chauffage,[],[]
261,America,Amérique,[],[]
262,America,Amérique,[],[]
263,nobody,quiconque,[],[]
264,nobody,un certain,[],[]
265,nobody,dont,[],[]
266,nobody,insignifiance,[],[]
267,entire,entier,"['entire function', 'entire star system', 'entire city block', 'entire new world', 'entire generation of people', 'entire life cycle']","['ensemble de la fonction', 'tout le système stellaire', 'bloc entier de la ville', 'tout le nouveau monde', 'toute une génération de personnes', 'ensemble du cycle de vie']"
268,entire,holistique,['entire organism'],['organisme tout entier']
269,entire,tous,[],[]
270,entire,entièrement,[],[]
271,entire,entier,"['entire function', 'entire star system', 'entire city block', 'entire new world', 'entire generation of people', 'entire life cycle']","['ensemble de la fonction', 'tout le système stellaire', 'bloc entier de la ville', 'tout le nouveau monde', 'toute une génération de personnes', 'ensemble du cycle de vie']"
272,entire,holistique,['entire organism'],['organisme tout entier']
273,entire,tous,[],[]
274,entire,entièrement,[],[]
275,thousand,mille,[],[]
276,thousand,millénaire,[],[]
277,thousand,multitude,[],[]
278,thousand,mille dollars,[],[]
279,thousand,millier,[],[]
280,thousand,millième,[],[]
281,thousands,des milliers de,[],[]
282,Belgium,Belgique,[],[]
283,anything,n'importe quoi,[],[]
284,anything,rien,[],[]
285,anything,C'est tout,[],[]
286,background,toile de fond,"['background color', 'natural radiation background', 'dark blue background', 'text on white background']","[""couleur d'arrière-plan"", 'rayonnement naturel', 'fond bleu foncé', 'texte sur fond blanc']"
287,background,condition préalable,"['genetic background', 'political background', 'conceptual background']","['antécédents génétiques', 'contexte politique', 'arrière-plan conceptuel']"
288,background,origine,['ethnic background'],"[""l'origine ethnique""]"
289,background,préparation,['scientific background'],['contexte scientifique']
290,background,histoire,"['background of the conflict', 'professional background']","['arrière-plan du conflit', 'parcours professionnel']"
291,background,information,[],[]
292,background,le mode arrière-plan,[],[]
293,background,expérience,['diverse background'],['antécédents diversifiés']
294,background,informations de référence,[],[]
295,background,l'histoire de la question,[],[]
296,background,passé,['rich historical background'],['contexte historique riche']
297,background,éducation,[],[]
298,background,racine,[],[]
299,background,informations de base,[],[]
300,background,contexte,[],[]
301,background,généralités,[],[]
302,background,origine,[],[]
303,background,l'image de fond,[],[]
304,background,parasite,[],[]
305,background,parasite,"['background noise level', 'soft background music', 'background data']","['niveau de bruit de fond', 'douce musique de fond', 'données en arrière-plan']"
306,background,de référence,['background document'],"[""document d'information""]"
307,background,secondaire,[],[]
308,background,toile de fond,"['background color', 'natural radiation background', 'dark blue background', 'text on white background']","[""couleur d'arrière-plan"", 'rayonnement naturel', 'fond bleu foncé', 'texte sur fond blanc']"
309,background,condition préalable,"['genetic background', 'political background', 'conceptual background']","['antécédents génétiques', 'contexte politique', 'arrière-plan conceptuel']"
310,background,origine,['ethnic background'],"[""l'origine ethnique""]"
311,background,préparation,['scientific background'],['contexte scientifique']
312,background,histoire,"['background of the conflict', 'professional background']","['arrière-plan du conflit', 'parcours professionnel']"
313,background,information,[],[]
314,background,le mode arrière-plan,[],[]
315,background,expérience,['diverse background'],['antécédents diversifiés']
316,background,informations de référence,[],[]
317,background,l'histoire de la question,[],[]
318,background,passé,['rich historical background'],['contexte historique riche']
319,background,éducation,[],[]
320,background,racine,[],[]
321,background,informations de base,[],[]
322,background,contexte,[],[]
323,background,généralités,[],[]
324,background,origine,[],[]
325,background,l'image de fond,[],[]
326,background,parasite,[],[]
327,background,parasite,"['background noise level', 'soft background music', 'background data']","['niveau de bruit de fond', 'douce musique de fond', 'données en arrière-plan']"
328,background,de référence,['background document'],"[""document d'information""]"
329,background,secondaire,[],[]
330,child,enfant,"['mental disorders in children', 'child with cerebral palsy', 'children from rural areas', 'children with chronic illnesses']","['troubles mentaux chez les enfants', 'enfant avec paralysie cérébrale', 'les enfants des zones rurales', 'les enfants atteints de maladies chroniques']"
331,child,enfant,['newborn child'],['enfant nouveau-né']
332,child,progéniture,[],[]
333,child,fils,[],[]
334,child,descendant,['children of abraham'],"[""les enfants d'abraham""]"
335,child,enfant,['spiritual child'],['enfant spirituel']
336,child,infantile,"[""children's home"", 'forced child labor', 'possessing child pornography', 'swimming pool for children', 'child safety seat']","['les enfants de la maison', 'le travail forcé des enfants', 'la possession de pornographie juvénile', 'piscine pour les enfants', 'siège de sécurité pour enfant']"
337,child,filial,['child node'],['nœud enfant']
338,child,mineur,[],[]
339,children,enfants,[],[]
340,children,orphelinat,[],[]
341,childhood,enfance,"['happy childhood', 'early childhood education', 'friends of his childhood']","['enfance heureuse', 'éducation de la petite enfance', 'les amis de son enfance']"
342,childhood,infantile,['childhood dream'],"[""rêve d'enfance""]"
343,childhood,enfance,"['happy childhood', 'early childhood education', 'friends of his childhood']","['enfance heureuse', 'éducation de la petite enfance', 'les amis de son enfance']"
344,childhood,infantile,['childhood dream'],"[""rêve d'enfance""]"
345,dependable,fiable,['dependable source'],['source fiable']
346,dependable,dépendant,[],[]
347,dependable,crédible,[],[]
348,dependable,dépendant,[],[]
349,dependable,fiable,['dependable source'],['source fiable']
350,dependable,dépendant,[],[]
351,dependable,crédible,[],[]
352,dependable,dépendant,[],[]
353,everything,C'est tout,[],[]
354,everything,n'importe quoi,[],[]
355,everything,C'est tout,[],[]
356,everything,n'importe quoi,[],[]
357,grandchild,petit-fils,['young grandchildren'],['petits-enfants']
358,grandchild,petit-fils,['young grandchildren'],['petits-enfants']
359,ketchup,ketchup,['tomato ketchup'],['le ketchup à la tomate']
360,point,point,"['dew point temperature', 'upper dead point', 'zero point energy', 'new reference point', 'isolated singular point', 'ideal starting point', 'good entry point', 'basis point', 'tipping point']","['température du point de rosée', 'supérieure au point mort', ""l'énergie du point zéro"", 'nouveau point de référence', 'point singulier isolé', 'point de départ idéal', ""bon point d'entrée"", ""d'un point de base"", 'point de bascule']"
361,point,lunette,"['bonus point', 'rating point']","['point de bonus', 'la cote']"
362,point,espace,['weak point'],['point faible']
363,point,question,['sore point'],['le mal de point']
364,point,point,[],[]
365,point,sens,['be no point'],['pas de point']
366,point,phase,['completion point'],"[""point d'achèvement de l'""]"
367,point,point de vue,[],[]
368,point,indiquer,['pointing device'],['dispositif de pointage']
369,point,affaire,[],[]
370,point,célébrer,[],[]
371,point,montrer,[],[]
372,point,souligner,[],[]
373,point,induire,[],[]
374,point,ponctuel,['point light source'],['source lumineuse ponctuelle']
375,pointing,indicateur,[],[]
376,pointing,indication,[],[]
377,pointing,guidage,[],[]
378,pointing,écorce,[],[]
379,pointed,pointu,[],[]
380,pointed,ciblas,[],[]
381,pointed,indiqué,[],[]
382,pointed,accentué,[],[]
383,pointed,induit,[],[]
384,pointed,aiguisé,[],[]
385,pointed,acuminé,[],[]
386,pointed,pointu,[],[]
387,pointed,brusque,[],[]
388,pointed,ponctuel,[],[]
389,point,point,"['dew point temperature', 'upper dead point', 'zero point energy', 'new reference point', 'isolated singular point', 'ideal starting point', 'good entry point', 'basis point', 'tipping point']","['température du point de rosée', 'supérieure au point mort', ""l'énergie du point zéro"", 'nouveau point de référence', 'point singulier isolé', 'point de départ idéal', ""bon point d'entrée"", ""d'un point de base"", 'point de bascule']"
390,point,lunette,"['bonus point', 'rating point']","['point de bonus', 'la cote']"
391,point,espace,['weak point'],['point faible']
392,point,question,['sore point'],['le mal de point']
393,point,point,[],[]
394,point,sens,['be no point'],['pas de point']
395,point,phase,['completion point'],"[""point d'achèvement de l'""]"
396,point,point de vue,[],[]
397,point,indiquer,['pointing device'],['dispositif de pointage']
398,point,affaire,[],[]
399,point,célébrer,[],[]
400,point,montrer,[],[]
401,point,souligner,[],[]
402,point,induire,[],[]
403,point,ponctuel,['point light source'],['source lumineuse ponctuelle']
404,strength,force,"['inner strength', 'great physical strength', 'relative strength index', 'strength of heart contractions', 'strength of human spirit', 'military strength']","['la force intérieure', ""d'une grande force physique"", 'indice de résistance relative', 'la force des contractions cardiaques', ""la force de l'esprit humain"", 'la force militaire']"
405,strength,résistance,"['creep rupture strength', 'have sufficient strength', 'mental strength', 'strength of materials', 'cryptographic strength']","['résistance à la rupture par fluage', 'avoir une résistance suffisante', 'la force mentale', 'résistance des matériaux', 'résistance cryptographique']"
406,strength,tension,['electric field strength'],"[""l'intensité du champ électrique""]"
407,strength,forteresse,['strength of egypt'],"[""la force de l'égypte""]"
408,strength,effectif,['total strength'],"[""l'effectif total""]"
409,strength,dignité,[],[]
410,strength,puissance,['maximum strength'],['un maximum de résistance']
411,strength,fort,[],[]
412,strength,effort,[],[]
413,strength,puissance,"['strength function', 'strength property']","['fonction de résistance', 'propriété de résistance']"
414,strength,robuste,[],[]
415,star,étoile,"['large red star', 'white dwarf star', 'light of distant stars', 'lone star state', 'wear a yellow star', 'star of main sequence', 'tiny star']","['grande étoile rouge', 'étoile naine blanche', 'la lumière des étoiles lointaines', 'lone star state', 'porter une étoile jaune', ""l'étoile de la séquence principale"", 'petite etoile']"
416,star,lumière,['world stars'],['les stars du monde']
417,star,star,[],[]
418,star,vieux,[],[]
419,star,rôles principaux,[],[]
420,star,diva,[],[]
421,star,stellaire,"['star wars', 'double star system']","['star wars', 'système double étoile']"
422,star,s'enlever,[],[]
423,star,jouer les rôles principaux,[],[]
424,star,étoile,"['large red star', 'white dwarf star', 'light of distant stars', 'lone star state', 'wear a yellow star', 'star of main sequence', 'tiny star']","['grande étoile rouge', 'étoile naine blanche', 'la lumière des étoiles lointaines', 'lone star state', 'porter une étoile jaune', ""l'étoile de la séquence principale"", 'petite etoile']"
425,star,lumière,['world stars'],['les stars du monde']
426,star,star,[],[]
427,star,vieux,[],[]
428,star,rôles principaux,[],[]
429,star,diva,[],[]
430,star,stellaire,"['star wars', 'double star system']","['star wars', 'système double étoile']"
431,star,s'enlever,[],[]
432,star,jouer les rôles principaux,[],[]
433,starred,étoilé,[],[]
434,starred,truffé de,[],[]
435,starring,en vedette,[],[]
436,starring,s'enlever,[],[]
437,starring,stellaire,[],[]
438,starring,protagoniste,[],[]
439,stars,étoile,[],[]
440,thing,chose,"['order of things', 'say such things', 'mean different things', 'most important thing', 'buy new things', 'look at old things', 'tricky thing']","[""l'ordre des choses"", 'dire de telles choses', 'signifier différentes choses', ""le plus important, c'"", 'acheter de nouvelles choses', 'regardons les choses anciennes', 'chose la plus délicate']"
441,thing,affaire,"['glorious things', 'similar thing']","['choses glorieuses', 'chose de similaire']"
442,thing,objet,['dangerous thing'],['quelque chose de dangereux']
443,thing,événement,"['terrible thing', 'transitory thing']","['chose terrible', 'transitoire chose']"
444,thing,créature,"['other living thing', 'creeping thing']","['autre chose de vivant', 'les reptiles']"
445,thing,truc,"['fashionable thing', 'damn thing', 'small thing']","['chose à la mode', 'putain de chose', 'petite chose']"
446,thing,acte,['do bad things'],['faire de mauvaises choses']
447,thing,tâche,[],[]
448,thing,que,[],[]
449,coincide,coïncider,[],[]
450,coincide,se confondre,[],[]
451,coinciding,coïncident,[],[]
452,coinciding,coïncidence,[],[]
453,coincidental,aléatoire,['coincidental events'],['la coïncidence des événements']
454,coincidental,coïncident,[],[]
455,coincidental,coïncidence,[],[]
456,dance,danse,['dance of death'],['la danse de la mort']
457,dance,bal,[],[]
458,dance,musique dansante,[],[]
459,dance,soirée dansante,[],[]
460,dance,la danse,[],[]
461,dance,danse,[],[]
462,dance,chorégraphie,[],[]
463,dance,danser,['dance the waltz'],['danser la valse']
464,dance,se trémousser,[],[]
465,dance,chorégraphique,"['popular dance music', 'new dance style']","['populaire de musique de danse', 'nouveau style de danse']"
466,dance,de danse,[],[]
467,dancing,bastringue,[],[]
468,dancing,danse,[],[]
469,dancing,dancefloor,[],[]
470,dancing,danse,[],[]
471,dancing,de danse,['dancing party'],['soirée dansante']
472,dancing,dansant,[],[]
473,dancing,se trémousser,[],[]
474,dances,danse de salon,[],[]
475,countryside,campagne,"['beautiful countryside', 'development of the countryside']","['belle campagne', 'développement de la campagne']"
476,countryside,nature,[],[]
477,countryside,banlieue,[],[]
478,countryside,zones rurales,[],[]
479,countryside,campagne,[],[]
480,countryside,paysage rural,[],[]
481,countryside,rural,"['countryside life', 'countryside village']","['campagne vie', 'village de campagne']"
482,break,casser,"['broken line', 'break the resistance', 'broken leg']","['la ligne brisée', 'briser la résistance', 'jambe cassée']"
483,break,violer,"['break the rules', 'spontaneously broken symmetry']","['briser les règles', 'symétrie cassée spontanément']"
484,break,briser,"['break hearts', 'break a bottle']","['briser des coeurs', 'casser une bouteille']"
485,break,rompre,['broken chain'],['rupture de la chaîne']
486,break,percer,[],[]
487,break,détruire,[],[]
488,break,échapper,['break forth'],['pause de suite']
489,break,se briser,[],[]
490,break,éclater,[],[]
491,break,perforer,[],[]
492,break,surmonter,[],[]
493,break,se détacher,[],[]
494,break,arracher,[],[]
495,break,réfracter,[],[]
496,break,pause,['top break'],['haut rupture']
497,break,écart,['page break'],['saut de page']
498,break,brèche,['big break'],['big break']
499,break,vacance,[],[]
500,break,répit,[],[]
501,breaks,gravillon,[],[]
502,broke,dévasté,[],[]
503,broke,ruiné,[],[]
504,broke,faire faillite,[],[]
505,broke,faire irruption,[],[]
506,broke,pauvre,[],[]
507,broke,sans le sou,[],[]
508,breaking,écart,[],[]
509,breaking,violation,[],[]
510,breaking,faille,[],[]
511,breaking,effraction,[],[]
512,breaking,fractionnement,[],[]
513,breaking,réfraction,['breaking bread'],['rompre le pain']
514,breaking,freinage,[],[]
515,breaking,discontinu,[],[]
516,breaking,percée,['breaking projects'],['la rupture de projets']
517,breaking,perturbateur,[],[]
518,breaking,désactivant,[],[]
519,breaking,destructif,[],[]
