,trigram,freq
60572,"('opinion_NOUN', 'little_ADJ', 'say_NOUN')",1
58407,"('multinational_ADJ', 'corporation_NOUN', 'celebrity_NOUN')",1
62179,"('fresh_ADJ', 'flower_NOUN', 'Shell_NOUN')",1
62171,"('object_NOUN', 'Sh_VERB', 'antler_NOUN')",1
58331,"('enormous_ADJ', 'rambling_NOUN', 'structure_NOUN')",1
58342,"('room_NOUN', 'size_VERB', 'nook_NOUN')",1
58346,"('half_ADJ', 'dozen_NOUN', 'cottage_NOUN')",1
58377,"('mil_ADJ', 'lion_NOUN', 'dollar_NOUN')",1
62216,"('milagro_NOUN', 'Votive_ADJ', 'offering_NOUN')",1
58367,"('prime_NOUN', 'real_ADJ', 'estate_NOUN')",1
62215,"('wood_NOUN', 'milagro_NOUN', 'Votive_ADJ')",1
58608,"('thick_NOUN', 'playful_ADJ', 'display_NOUN')",1
62091,"('undergrowth_NOUN', 'lo_VERB', 'mitos_ADJ')",1
58697,"('property_NOUN', '’s_DET', 'original_ADJ')",1
58657,"('original_ADJ', 'growth_NOUN', 'forest_NOUN')",1
62144,"('small_ADJ', 'pool_NOUN', 'water_NOUN')",1
58513,"('tower_NOUN', 'four_NUM', 'story_NOUN')",1
58551,"('trader_NOUN', ""'_ADP"", 'market_NOUN')",1
58292,"('hill_NOUN', 'oak_PROPN', 'hazel_ADJ')",1
57994,"('woman_NOUN', '’s_ADP', 'blood_NOUN')",1
57998,"('old_ADJ', 'deep_ADJ', 'spirit_NOUN')",1
57959,"('elusive_NOUN', 'abstract_VERB', 'mystery_NOUN')",1
58052,"('sweet_ADJ', 'smelling_NOUN', 'Meal_NOUN')",1
57867,"('son_NOUN', 'mis_ADJ', 'amigo_NOUN')",1
57837,"('sleeve_NOUN', 'broadcloth_DET', 'suit_NOUN')",1
57839,"('suit_NOUN', 'jacket_NOUN', 'slung_ADJ')",1
62324,"('law_NOUN', '“What_DET', 'sort_NOUN')",1
58199,"('eye_NOUN', 'la_DET', 'brujeríum_NOUN')",1
58092,"('tall_NOUN', 'handsome_DET', 'woman_NOUN')",1
58123,"('man_NOUN', '’s_DET', 'clothe_NOUN')",1
58125,"('clothe_NOUN', 'pleate_ADJ', 'trouser_NOUN')",1
58130,"('shirt_NOUN', 'twee_VERB', 'vest_NOUN')",1
58134,"('casual_ADJ', 'sport_NOUN', 'jacket_NOUN')",1
59265,"('weather_NOUN', 'turn_VERB', 'colder_NOUN')",1
59278,"('communal_ADJ', 'living_ADJ', 'room_NOUN')",1
59350,"('original_ADJ', 'art_NOUN', 'sketch_NOUN')",1
59351,"('art_NOUN', 'sketch_NOUN', 'drawing_NOUN')",1
59352,"('sketch_NOUN', 'drawing_NOUN', 'color_ADJ')",1
59353,"('drawing_NOUN', 'color_ADJ', 'study_NOUN')",1
58830,"('world_NOUN', '’s_DET', 'best_ADJ')",1
62064,"('house_NOUN', '’s_ADP', 'garden_NOUN')",1
58832,"('best_ADJ', 'artist_NOUN', 'Créeme_NOUN')",1
62035,"('original_ADJ', 'cottage_NOUN', 'stood_NOUN')",1
58818,"('house_NOUN', 'one_NUM', 'good_ADJ')",1
58734,"('first_ADJ', 'Dutch_ADJ', 'settler_NOUN')",1
58724,"('small_ADJ', 'stone_NOUN', 'croft_NOUN')",1
59054,"('smile_NOUN', 'blue_ADJ', 'robed_NOUN')",1
59053,"('quizzical_ADJ', 'smile_NOUN', 'blue_ADJ')",1
59082,"('half_ADJ', 'burned_ADJ', 'candle_NOUN')",1
59002,"('small_ADJ', 'pine_NOUN', 'armoire_NOUN')",1
59006,"('worn_NOUN', 'black_ADJ', 'leather_NOUN')",1
59008,"('leather_NOUN', 'read_VERB', 'chair_NOUN')",1
58985,"('shiny_NOUN', 'knobbe_ADJ', 'post_NOUN')",1
48197,"('superstition_NOUN', 'false_ADJ', 'religion_NOUN')",1
48196,"('tradition_NOUN', 'superstition_NOUN', 'false_ADJ')",1
47977,"('angry_ADJ', 'publican_ADJ', 'approach_NOUN')",1
48106,"('hanger_ADJ', 'several_ADJ', 'time_NOUN')",1
48105,"('coat_NOUN', 'hanger_ADJ', 'several_ADJ')",1
48072,"('mother_NOUN', 'several_ADJ', 'minute_NOUN')",1
48060,"('driver_NOUN', ""'my_DET"", 'husband_NOUN')",1
48582,"('Hi_ADJ', 'I_PRON', '’m_NOUN')",1
48579,"('right_ADJ', 'away_ADV', 'Student_NOUN')",1
48602,"('seat_NOUN', 'Student_NOUN', 'thank_NOUN')",1
48556,"('paper_NOUN', 'lack_VERB', 'cohesion_NOUN')",1
48412,"('paper_NOUN', 'need_VERB', 'better_ADJ')",1
48386,"('whole_ADJ', 'thing_NOUN', 'Student_NOUN')",1
47508,"('high_ADJ', 'little_ADJ', 'low_NOUN')",1
47507,"('little_ADJ', 'high_ADJ', 'little_ADJ')",1
47503,"('easy_ADJ', 'come_VERB', 'easy_ADJ')",1
47360,"('pace_NOUN', 'away_ADV', 'notice_ADJ')",1
47298,"('quarter_ADJ', 'past_ADJ', 'three_NOUN')",1
47378,"('woman_NOUN', 'act_VERB', 'unconcerned_ADJ')",1
47408,"('unrufflee_ADJ', 'apparently_ADV', 'unaware_ADJ')",1
47810,"('double_ADJ', 'negative_ADJ', 'form_NOUN')",1
47800,"('class_NOUN', 'one_NUM', 'day_NOUN')",1
47941,"('walker_NOUN', ""'I_ADJ"", 'hope_NOUN')",1
47940,"('jay_NOUN', 'walker_NOUN', ""'I_ADJ"")",1
47648,"('boy_NOUN', 'nobody_NOUN', 'love_NOUN')",1
47647,"('poor_ADJ', 'boy_NOUN', 'nobody_NOUN')",1
47714,"('mium_NOUN', 'mama_DET', 'mium_NOUN')",1
47766,"('gottum_NOUN', 'get_VERB', 'right_ADJ')",1
47724,"('devil_NOUN', 'put_ADP', 'aside_NOUN')",1
49569,"('carbon_NOUN', 'based_VERB', 'life_NOUN')",1
49559,"('thing_NOUN', 'share_VERB', 'certain_ADJ')",1
49512,"('study_NOUN', 'many_ADJ', 'different_ADJ')",1
49511,"('biologist_NOUN', 'study_NOUN', 'many_ADJ')",1
49513,"('many_ADJ', 'different_ADJ', 'aspect_NOUN')",1
49381,"('zoology_NOUN', 'study_NOUN', 'animal_NOUN')",1
49802,"('important_ADJ', 'theoretic_ADJ', 'perspective_NOUN')",1
49869,"('idea_NOUN', 'us_DET', 'first_ADJ')",1
49642,"('student_ADJ', 'health_NOUN', 'center_NOUN')",1
49737,"('page_NOUN', 'let_VERB', '’_NOUN')",1
49674,"('mandatory_ADJ', 'health_NOUN', 'insurance_NOUN')",1
49669,"('ages_NOUN', 'good_VERB', 'thing_NOUN')",1
48828,"('best_ADJ', 'bet_NOUN', 'Student_NOUN')",1
48790,"('heavy_NOUN', 'read_VERB', 'load_NOUN')",1
48739,"('Student_NOUN', 'I_PRON', '’m_NOUN')",1
48723,"('psychology_NOUN', 'another_DET', 'option_NOUN')",1
49152,"('contemporary_ADJ', 'historian_NOUN', 'inscription_NOUN')",1
49110,"('Dr_NOUN', 'McQuillan_DET', 'told_NOUN')",1
49131,"('many_ADJ', 'different_ADJ', 'type_NOUN')",1
49129,"('Historian_NOUN', 'use_VERB', 'many_ADJ')",1
49211,"('great_ADJ', 'Greek_PROPN', 'historian_NOUN')",1
48972,"('public_ADJ', 'Safety_NOUN', 'office_NOUN')",1
49022,"('student_ADJ', 'union_NOUN', 'student_NOUN')",1
49091,"('good_ADJ', 'morning_NOUN', 'lady_NOUN')",1
49083,"('public_ADJ', 'safety_NOUN', 'office_NOUN')",1
45584,"('interesting_ADJ', 'policy_NOUN', 'discussion_NOUN')",1
45402,"('example_NOUN', 'taxation_NOUN', 'policy_NOUN')",1
45373,"('whole_ADJ', 'American_ADJ', 'endeavor_NOUN')",1
45831,"('old_ADJ', 'fashioned_ADJ', 'way_NOUN')",1
45950,"('latest_ADJ', 'hot_ADJ', 'dog_NOUN')",1
45718,"('newspaper_NOUN', 'go_VERB', 'virtual_ADJ')",1
44905,"('like_NOUN', 'spending_NOUN', 'time_NOUN')",1
45188,"('interesting_ADJ', 'result_VERB', 'come_NOUN')",1
45271,"('large_ADJ', 'representative_ADJ', 'sample_NOUN')",1
46861,"('article_NOUN', 'Submission_NOUN', 'press_NOUN')",1
46862,"('Submission_NOUN', 'press_NOUN', 'release_NOUN')",1
46863,"('press_NOUN', 'release_NOUN', 'Submission_NOUN')",1
46665,"('virtual_ADJ', 'assistant_ADJ', 'update_NOUN')",1
46631,"('information_NOUN', 'readily_ADV', 'available_ADJ')",1
46738,"('press_NOUN', 'release_ADJ', 'directory_NOUN')",1
47158,"('clear_ADJ', 'Screaming_PROPN', 'right_ADJ')",1
47018,"('virtual_ADJ', 'assistant_NOUN', 'available_ADJ')",1
47014,"('excellent_ADJ', 'qualified_ADJ', 'prumber_NOUN')",1
46952,"('fabulous_NOUN', 'Pr_ADP', 'information_ADJ')",1
47036,"('morning_NOUN', 'number_DET', 'matter_NOUN')",1
46144,"('virtual_ADJ', 'assistant_NOUN', 'business_NOUN')",1
46161,"('key_NOUN', 'many_ADJ', 'forget_NOUN')",1
46218,"('twitter_NOUN', 'nome_NOUN', 'name_NOUN')",1
45987,"('chat_NOUN', 'host_ADJ', 'event_NOUN')",1
46075,"('sit_NOUN', 'remain_DET', 'quiet_NOUN')",1
46472,"('expensive_ADJ', 'business_NOUN', 'seminar_NOUN')",1
46481,"('Friday_NOUN', 'whenever_SCONJ', 'possible_ADJ')",1
46581,"('retweet_ADJ', 'finally_ADV', 'try_NOUN')",1
46451,"('business_NOUN', 'card_NOUN', 'try_NOUN')",1
53403,"('universe_NOUN', 'first_PRON', 'try_NOUN')",1
53497,"('right_ADJ', 'I_PRON', 'try_NOUN')",1
53466,"('wound_NOUN', 'My_DET', 'heart_NOUN')",1
53311,"('independent_ADJ', 'older_ADJ', 'sister_NOUN')",1
53212,"('man_NOUN', 'care_PROPN', 'free_ADJ')",1
53145,"('next_ADJ', 'world_NOUN', 'war_NOUN')",1
53186,"('fast_ADJ', 'german_ADJ', 'car_NOUN')",1
53178,"('deep_ADJ', 'deep_ADJ', 'sleep_NOUN')",1
53307,"('hood_NOUN', '1_NUM', 'good_ADJ')",1
53305,"('brother_NOUN', '1_NUM', 'hood_NOUN')",1
53271,"('mom_ADJ', 'Christmas_PROPN', 'grind_NOUN')",1
53889,"('defense_NOUN', 'without_ADP', 'grante_NOUN')",1
53536,"('coke_NOUN', 'man_NOUN', 'ignorance_NOUN')",1
52691,"('life_NOUN', ""'s_PART"", 'change_NOUN')",1
52685,"('single_ADJ', 'best_ADJ', 'invention_NOUN')",1
52747,"('else_ADJ', ""'s_PART"", 'life_NOUN')",1
52478,"('doctor_NOUN', ""'s_PART"", 'code_NOUN')",1
52496,"('next_ADJ', '10_NUM', 'year_NOUN')",1
52958,"('word_NOUN', 'stay_ADJ', 'hungry_NOUN')",1
53117,"('better_NOUN', 'stand_CCONJ', 'tall_NOUN')",1
52941,"('morning_NOUN', 'country_NOUN', 'road_NOUN')",1
52940,"('early_ADJ', 'morning_NOUN', 'country_NOUN')",1
52878,"('form_NOUN', '35_NUM', 'year_NOUN')",1
52894,"('great_ADJ', 'notion_NOUN', 'Stewart_NOUN')",1
54795,"('mid_ADJ', 'twenties_NOUN', 'dark_ADJ')",1
54790,"('small_ADJ', 'slender_NOUN', 'woman_NOUN')",1
54886,"('craziness_NOUN', 'Their_DET', 'abuelum_NOUN')",1
54862,"('generation_NOUN', 'tradition_NOUN', 'say_NOUN')",1
54764,"('pierde_ADJ', 'lo_NOUN', 'iente_NOUN')",1
54654,"('ten_NOUN', 'CD_PROPN', 'set_NOUN')",1
54648,"('album_NOUN', 'Clifford_PROPN', 'Brown_ADJ')",1
54728,"('~cdl_NOUN', 'Charles_PROPN', 'de_NOUN')",1
54719,"('internet_NOUN', 'come_VERB', 'visit_NOUN')",1
55128,"('father_NOUN', 'catch_VERB', 'deep_NOUN')",1
55244,"('palo_NOUN', 'verde_ADP', 'tree_NOUN')",1
54958,"('anglos_NOUN', ""'_ADP"", 'school_NOUN')",1
55046,"('sister_NOUN', '’s_ADP', 'eyes_NOUN')",1
54191,"('story_NOUN', 'Ani_ADJ', 'DiFranco_NOUN')",1
54130,"('mattress_NOUN', 'mattress_NOUN', 'mattress_NOUN')",1
54162,"('Lint_NOUN', '2000_NUM', 'grateful_ADJ')",1
54229,"('Mask_NOUN', '5_NUM', 'Los_NOUN')",1
54239,"('el_ADJ', 'Bosque_PROPN', 'del_NOUN')",1
54101,"('call_NOUN', 'last_ADJ', 'resort_NOUN')",1
54100,"('last_ADJ', 'call_NOUN', 'last_ADJ')",1
54595,"('last_ADJ', 'two_NUM', 'album_NOUN')",1
54345,"('severe_ADJ', 'computer_NOUN', 'woe_NOUN')",1
54298,"('usual_ADJ', 'folkloric_ADJ', 'depiction_NOUN')",1
50740,"('internal_ADJ', 'mental_ADJ', 'state_NOUN')",1
50699,"('experiment_NOUN', 'Cognitive_ADJ', 'psychologist_NOUN')",1
50731,"('previous_ADJ', 'psychological_ADJ', 'approach_NOUN')",1
50723,"('second_ADJ', 'key_NOUN', 'way_NOUN')",1
50826,"('warm_NOUN', 'water_NOUN', 'current_NOUN')",1
50778,"('class_NOUN', 'Friday_NOUN', 'ready_ADJ')",1
50822,"('south_ADJ', 'American_ADJ', 'coast_NOUN')",1
50610,"('book_NOUN', 'call_VERB', 'Cognitive_ADJ')",1
50619,"('mind_NOUN', 'us_DET', 'cognition_NOUN')",1
50666,"('first_ADJ', 'cognitive_ADJ', 'psychologist_NOUN')",1
50664,"('way_NOUN', 'Uh_ADV', 'first_ADJ')",1
50679,"('science_NOUN', 'cognitive_ADJ', 'psychologist_NOUN')",1
50639,"('definition_NOUN', 'every_DET', 'psychologic_ADJ')",1
50646,"('phenomenon_NOUN', 'Cognitive_ADJ', 'psychology_NOUN')",1
50645,"('cognitive_ADJ', 'phenomenon_NOUN', 'Cognitive_ADJ')",1
51144,"('college_NOUN', 'graduate_VERB', 'student_NOUN')",1
51142,"('young_ADJ', 'unw_ADJ', 'college_NOUN')",1
51104,"('first_ADJ', '6_NUM', 'month_NOUN')",1
50876,"('central_ADJ', 'tropic_ADJ', 'region_NOUN')",1
50979,"('local_ADJ', 'fishing_NOUN', 'trade_NOUN')",1
50134,"('individual_NOUN', '2_NUM', 'war_NOUN')",1
50072,"('possible_ADJ', 'subject_NOUN', 'group_NOUN')",1
50161,"('individual_ADJ', 'versus_ADJ', 'culture_NOUN')",1
50156,"('c._NOUN', 'group_PROPN', 'versus_ADJ')",1
50154,"('versus_ADJ', 'group_NOUN', 'c._NOUN')",1
50153,"('individual_ADJ', 'versus_ADJ', 'group_NOUN')",1
50152,"('b_NOUN', 'individual_ADJ', 'versus_ADJ')",1
50151,"('individual_ADJ', 'b_NOUN', 'individual_ADJ')",1
50149,"('individual_ADJ', 'versus_CCONJ', 'individual_ADJ')",1
49952,"('broader_ADJ', 'belief_NOUN', 'attitude_NOUN')",1
49923,"('extent_NOUN', 'Each_DET', 'individual_NOUN')",1
50011,"('part_NOUN', 'us_DET', 'place_NOUN')",1
50383,"('thank_NOUN', 'Professor_PROPN', 'Meyers_NOUN')",1
50533,"('office_NOUN', 'Juan_DET', 'thank_NOUN')",1
50531,"('registrar_NOUN', '’s_ADP', 'office_NOUN')",1
50365,"('Meyer_NOUN', 'sounds_NOUN', 'good_ADJ')",1
50324,"('professor_NOUN', '’s_ADP', 'office_NOUN')",1
52028,"('next_ADJ', 'five_NUM', 'year_NOUN')",1
52061,"('computer_NOUN', 'animate_VERB', 'feature_ADJ')",1
52059,"('world_NOUN', 'first_ADJ', 'computer_NOUN')",1
52126,"('awful_ADJ', 'tasting_ADJ', 'medicine_NOUN')",1
52071,"('successful_ADJ', 'animation_NOUN', 'studio_NOUN')",1
51879,"('entire_ADJ', 'adult_ADJ', 'life_NOUN')",1
52295,"('mirror_NOUN', 'every_DET', 'morning_NOUN')",1
52288,"('past_ADJ', '33_NUM', 'year_NOUN')",1
51410,"('friend_NOUN', ""'_PART"", 'room_NOUN')",1
51473,"('example_NOUN', 'ree_VERB', 'college_NOUN')",1
51491,"('poster_NOUN', 'every_DET', 'label_NOUN')",1
51489,"('campus_NOUN', 'every_DET', 'poster_NOUN')",1
51249,"('final_ADJ', 'adoption_NOUN', 'paper_NOUN')",1
51216,"('unexpect_ADJ', 'baby_NOUN', 'boy_NOUN')",1
51295,"('parent_NOUN', ""'_PART"", 'saving_NOUN')",1
51293,"('working_NOUN', '-class_NOUN', 'parent_NOUN')",1
51704,"('destiny_NOUN', 'life_NOUN', 'karma_NOUN')",1
51703,"('gut_NOUN', 'destiny_NOUN', 'life_NOUN')",1
51579,"('first_ADJ', 'Macintosh_ADJ', 'computer_NOUN')",1
51545,"('historic_ADJ', 'artistically_ADV', 'subtle_ADJ')",1
51523,"('san_ADJ', 'serif_NOUN', 'typeface_NOUN')",1
51533,"('different_ADJ', 'letter_NOUN', 'combination_NOUN')",1
77926,"('final_ADJ', 'tight_NOUN', 'muscle_NOUN')",1
77641,"('wonderful_ADJ', 'detaile_VERB', 'realistic_ADJ')",1
77754,"('recognizable_ADJ', 'never_DET', 'mind_NOUN')",1
77758,"('human_ADJ', 'form_NOUN', 'still_ADJ')",1
77708,"('canva_NOUN', 'Bettina_PROPN', 'feel_NOUN')",1
77735,"('pigment_NOUN', 'fascinat_VERB', 'piece_NOUN')",1
78124,"('brush_ADJ', 'stroke_NOUN', 'complementary_NOUN')",1
78123,"('thick_NOUN', 'brush_ADJ', 'stroke_NOUN')",1
78214,"('skin_NOUN', 'intense_ADJ', 'fire_NOUN')",1
78083,"('earlier_ADJ', 'session_NOUN', 'hung_NOUN')",1
77135,"('hard_ADJ', 'man_NOUN', 'decide_NOUN')",1
77452,"('mind_NOUN', 'range_NOUN', 'free_ADJ')",1
77531,"('tall_NOUN', 'woman_NOUN', 'lean_ADJ')",1
77604,"('model_NOUN', 'never_DET', 'mind_NOUN')",1
77541,"('short_ADJ', 'black_NOUN', 'hair_NOUN')",1
77532,"('woman_NOUN', 'lean_ADJ', 'rather_NOUN')",1
77398,"('artist_NOUN', '’s_DET', 'model_NOUN')",1
79243,"('first_ADJ', 'snow_NOUN', 'fell_NOUN')",1
78959,"('priest_NOUN', '’s_DET', 'collar_NOUN')",1
79079,"('sure_ADJ', 'someone_PRON', 'else_ADJ')",1
79545,"('night_NOUN', '’s_DET', 'talk_NOUN')",1
