,trigram,freq
394439,"('there-be_NOUN', 'Payah_ADJ', 'kun_NOUN')",3
194448,"('servant_NOUN', ""'_PART"", 'hall_NOUN')",3
302696,"('wash_NOUN', 'hand_NOUN', 'stand_NOUN')",3
94392,"('clear_ADJ', 'blue_NOUN', 'eye_NOUN')",3
496537,"('rare_NOUN', 'old_ADJ', 'plant_NOUN')",3
407087,"('mrs_NOUN', 'Pearce_ADV', 'misteRS_NOUN')",3
481776,"('old_ADJ', 'lady_NOUN', 'mister_NOUN')",3
55778,"('voice_NOUN', 'sound_VERB', 'hoarse_NOUN')",3
96458,"('jovial_ADJ', 'art_NOUN', 'good_ADJ')",2
93668,"('master_NOUN', ""'s_PART"", 'irritable_ADJ')",2
96443,"('field_NOUN', 'sport_NOUN', 'demand_NOUN')",2
96459,"('art_NOUN', 'good_ADJ', 'father_NOUN')",2
94786,"('prior_NOUN', 'us_DET', 'company_NOUN')",2
93718,"('porter_NOUN', ""'s_PART"", 'lodge_NOUN')",2
96703,"('blood_NOUN', 'flow_VERB', 'round_NOUN')",2
96705,"('round_NOUN', 'like_ADP', 'water_NOUN')",2
96664,"('boldest_ADJ', 'Norman_ADJ', 'baron_NOUN')",2
94957,"('world_NOUN', ""'s_PART"", 'fashion_NOUN')",2
96782,"('solitary_ADJ', 'old_ADJ', 'man_NOUN')",2
93417,"('sanctity_NOUN', 'little_ADJ', 'short_ADJ')",2
94985,"('goblet_NOUN', 'drink_VERB', 'wassail_NOUN')",2
96736,"('bill_NOUN', 'upon_ADP', 'shield_NOUN')",2
96765,"('race_NOUN', 'us_DET', 'language_NOUN')",2
94846,"('de_NOUN', 'la_DET', 'Zouche_NOUN')",2
96541,"('fabulous_ADJ', 'Sir_PROPN', 'Tristrem_NOUN')",2
95199,"('alertness_NOUN', 'every_DET', 'opportunity_NOUN')",2
95119,"('ass_NOUN', ""'s_PART"", 'ear_NOUN')",2
93600,"('thy_ADJ', 'charge_NOUN', 'sirrah_ADJ')",2
93601,"('charge_NOUN', 'sirrah_ADJ', 'Gurth_NOUN')",2
96615,"('plain_ADJ', 'English_ADJ', 'tale_NOUN')",2
95612,"('stiff_NOUN', 'neck_VERB', 'unbeliever_NOUN')",2
94160,"('large_ADJ', 'drink_VERB', 'horn_NOUN')",2
94511,"('free_ADJ', 'born_ADJ', 'condition_NOUN')",2
95930,"('square_NOUN', 'yellow_VERB', 'cap_NOUN')",2
94177,"('aloud_NOUN', 'Forbear_PROPN', 'place_NOUN')",2
94175,"('wand_NOUN', 'say_ADJ', 'aloud_NOUN')",2
94070,"('fowl_NOUN', 'deer_NOUN', 'goat_NOUN')",2
94546,"('sea_NOUN', '-green_ADP', 'silk_NOUN')",2
94114,"('small_ADJ', 'wooden_ADJ', 'spit_NOUN')",2
95582,"('Jew_NOUN', ""'_PART"", 'inheritance_NOUN')",2
94524,"('metal_ADJ', 'hung_ADJ', 'round_NOUN')",2
96005,"('timid_NOUN', 'supplicating_VERB', 'glance_NOUN')",2
94411,"('forehead_NOUN', 'seem_VERB', 'capable_ADJ')",2
94343,"('eastern_ADJ', 'sultana_NOUN', 'Form_NOUN')",2
95772,"('tall_NOUN', 'thin_ADP', 'old_ADJ')",2
95891,"('plain_ADJ', 'russet_NOUN', 'cloak_NOUN')",2
95657,"('turban_ADJ', ""'d_ADJ"", 'stranger_NOUN')",2
95880,"('Jew_NOUN', ""'s_PART"", 'dress_NOUN')",2
95650,"('morsel_ADJ', 'apart_NOUN', 'unless_NOUN')",2
95899,"('dark_ADJ', 'purple_NOUN', 'tunic_NOUN')",2
96310,"('bad_ADJ', 'emblematical_ADJ', 'personification_NOUN')",2
96250,"('Jew_NOUN', ""'s_PART"", 'thank_NOUN')",2
95376,"('porter_NOUN', ""'s_PART"", 'page_NOUN')",2
96273,"('table_NOUN', 'seem_VERB', 'uncertain_ADJ')",2
95385,"('gate_NOUN', 'implor_VERB', 'admittance_NOUN')",2
96355,"('discourse_NOUN', 'upon_ADP', 'hunting_NOUN')",2
95466,"('dimension_NOUN', 'sense_NOUN', 'affection_NOUN')",2
95465,"('organ_NOUN', 'dimension_NOUN', 'sense_NOUN')",2
96143,"('much_ADJ', 'greater_ADJ', 'importance_NOUN')",2
95464,"('hand_NOUN', 'organ_NOUN', 'dimension_NOUN')",2
95463,"('Jew_ADJ', 'hand_NOUN', 'organ_NOUN')",2
95467,"('sense_NOUN', 'affection_NOUN', 'passion_NOUN')",2
95468,"('affection_NOUN', 'passion_NOUN', 'FED_NOUN')",2
94601,"('wearer_NOUN', ""'s_PART"", 'pleasure_NOUN')",2
94035,"('welcome_NOUN', 'make_ADP', 'amend_NOUN')",2
96200,"('appeased_ADJ', 'thou_NOUN', 'art_NOUN')",2
93920,"('master_NOUN', ""'s_PART"", 'right_NOUN')",2
95406,"('compel_ADJ', 'even_ADV', 'wild_ADJ')",2
96181,"('chimney_NOUN', 'take_VERB', 'compassion_NOUN')",2
101463,"('swineherd_NOUN', 'stood_VERB', 'gaze_NOUN')",2
101459,"('utmost_ADJ', 'possible_ADJ', 'veneration_NOUN')",2
101593,"('fear_NOUN', 'since_SCONJ', 'person_NOUN')",2
101536,"('hand_NOUN', 'Thou_PROPN', 'art_NOUN')",2
101259,"('favourite_ADJ', 'black_NOUN', 'boar_NOUN')",2
101930,"('Jews_ADJ', 'increased_ADJ', 'multiplied_NOUN')",2
101916,"('Jews_NOUN', ""'_PART"", 'Exchequer_NOUN')",2
101826,"('little_ADJ', 'ready_ADJ', 'money_NOUN')",2
101771,"('self_ADJ', 'interested_ADJ', 'kind_NOUN')",2
100628,"(""'I_NOUN"", ""'_PART"", 'possess_NOUN')",2
100626,"('face_NOUN', 'exclaim_VERB', ""'I_NOUN"")",2
100577,"('long_ADJ', 'grey_NOUN', 'hair_NOUN')",2
100532,"('tournament_NOUN', 'whose_PRON', 'good_ADJ')",2
100725,"('Palmer_NOUN', ""'s_PART"", 'mantle_NOUN')",2
100351,"('resistance_NOUN', 'Holy_ADJ', 'God_NOUN')",2
100492,"('night_NOUN', ""'s_PART"", 'revel_NOUN')",2
100486,"('inmate_NOUN', 'sleep_VERB', 'sound_ADJ')",2
101107,"('swineherd_NOUN', ""'s_PART"", 'demeanour_NOUN')",2
100871,"('pilgrim_NOUN', 'give_VERB', 'way_NOUN')",2
100866,"('tarry_NOUN', 'I_PRON', 'tarry_NOUN')",2
100864,"('wild_NOUN', 'thou_ADP', 'tarry_NOUN')",2
103191,"('gaudy_NOUN', 'livery_NOUN', 'march_ADJ')",2
103337,"('Lion_NOUN', ""'s_PART"", 'mortal_ADJ')",2
103247,"('loosen_ADJ', ""'d_NOUN"", 'spear_NOUN')",2
103282,"('time_NOUN', 'sufficiently_ADV', 'miserable_ADJ')",2
102997,"('thee_NOUN', 'Thy_ADJ', 'lance_NOUN')",2
103017,"('turn_NOUN', 'take_VERB', 'hold_NOUN')",2
103010,"('mule_NOUN', ""'s_PART"", 'head_NOUN')",2
103582,"('nobility_NOUN', 'borrow_VERB', 'sum_NOUN')",2
103732,"('half_ADJ', 'starved_VERB', 'citizen_NOUN')",2
103754,"('feast_NOUN', 'neither_DET', 'duty_NOUN')",2
103384,"('king_NOUN', ""'s_PART"", 'death_NOUN')",2
102323,"('thee_NOUN', 'good_ADJ', 'youth_NOUN')",2
102355,"('hour_NOUN', ""'s_PART"", 'riding_NOUN')",2
102269,"('defend_NOUN', 'thee_NUM', 'since_NOUN')",2
102443,"('Jew_NOUN', ""'s_PART"", 'thanks_NOUN')",2
102398,"('person_NOUN', 'whose_PRON', 'journey_NOUN')",2
102111,"('de_NOUN', 'Boeuf_PROPN', 'claim_NOUN')",2
102100,"('large_ADJ', 'decay_VERB', 'oak_NOUN')",2
102096,"('length_NOUN', 'break_ADP', 'silence_NOUN')",2
102066,"('timid_NOUN', 'yet_ADV', 'obstinate_ADJ')",2
102090,"('many_ADJ', 'devious_ADJ', 'path_NOUN')",2
102212,"('heathen_NOUN', 'O_ADV', 'good_ADJ')",2
102172,"('lordship_NOUN', 'us_DET', 'road_NOUN')",2
102799,"('Jew_NOUN', 'change_NOUN', 'colour_NOUN')",2
102758,"('knight_NOUN', ""'s_PART"", 'chain_NOUN')",2
102719,"('pilgrim_NOUN', 'sternly_ADV', 'Forgive_ADJ')",2
102752,"('Palmer_NOUN', ""'s_PART"", 'gow_NOUN')",2
102857,"('Jew_NOUN', 'Kirjath_ADJ', 'Jairam_NOUN')",2
102856,"('rich_ADJ', 'Jew_NOUN', 'Kirjath_ADJ')",2
102514,"('morning_NOUN', ""'s_PART"", 'service_NOUN')",2
97736,"('warran_NOUN', 'add_VERB', 'security_NOUN')",2
97778,"('Gratify_ADJ', 'pride_NOUN', 'resentment_NOUN')",2
97702,"('Lady_NOUN', 'Rowena_PROPN', 'break_ADJ')",2
97777,"('discussion_NOUN', 'Gratify_ADJ', 'pride_NOUN')",2
97779,"('pride_NOUN', 'resentment_NOUN', 'embarrassment_NOUN')",2
97820,"('master_NOUN', ""'s_PART"", 'look_NOUN')",2
97813,"('effect_NOUN', 'almost_ADV', 'electrical_ADJ')",2
98377,"('false_NOUN', 'heart_ADJ', 'liar_NOUN')",2
98490,"('servant_NOUN', 'carry_VERB', 'refreshment_NOUN')",2
98169,"('strong_ADJ', 'head_ADJ', 'Saxons_NOUN')",2
98225,"('attendant_NOUN', 'Unbelieve_ADJ', 'dog_NOUN')",2
97067,"('ground_NOUN', 'three_NUM', 'antagonist_NOUN')",2
97186,"('golden_ADJ', 'bracelet_NOUN', 'pilgrim_NOUN')",2
96885,"('fool_NOUN', ""'s_PART"", 'advice_NOUN')",2
96877,"('Lion_NOUN', ""'s_PART"", 'heart_NOUN')",2
96952,"('gallant_ADJ', 'warrior_NOUN', 'second_ADJ')",2
97492,"('Acre_NOUN', 'I_PRON', 'mount_ADJ')",2
97485,"('week_NOUN', ""'s_PART"", 'tournament_NOUN')",2
97578,"('small_ADJ', 'ivory_ADJ', 'box_NOUN')",2
97254,"('brave_ADJ', 'Richard_PROPN', 'King_NOUN')",2
97446,"('horse_NOUN', ""'s_PART"", 'fault_NOUN')",2
99732,"('Oswald_NOUN', ""'s_PART"", 'invitation_NOUN')",2
99659,"('dog_NOUN', 'answered_VERB', 'Anwold_NOUN')",2
99762,"('domestic_NOUN', ""'s_PART"", 'hand_NOUN')",2
99862,"('little_ADJ', 'grated_ADJ', 'window_NOUN')",2
99803,"('rude_NOUN', 'wooden_NUM', 'stool_NOUN')",2
99496,"('thank_NOUN', 'good_ADJ', 'pilgrim_NOUN')",2
99495,"('countenance_NOUN', 'thank_NOUN', 'good_ADJ')",2
100173,"('dangerous_ADJ', 'one_PRON', 'Holy_ADJ')",2
100095,"('apprehension_NOUN', 'fear_ADJ', 'nothing_NOUN')",2
100094,"('bodily_ADJ', 'apprehension_NOUN', 'fear_ADJ')",2
100295,"('weight_NOUN', 'every_DET', 'nerve_NOUN')",2
100030,"('pilgrim_NOUN', ""'s_PART"", 'staff_NOUN')",2
100054,"('grey_NOUN', 'hair_DET', 'stand_NOUN')",2
99999,"('unhappy_ADJ', 'old_ADJ', 'man_NOUN')",2
100023,"('Jew_NOUN', ""'s_PART"", 'vision_NOUN')",2
98761,"('small_ADJ', 'iron_NOUN', 'lamp_NOUN')",2
98938,"('great_ADJ', 'waxen_ADJ', 'torch_NOUN')",2
98936,"('candelabra_NOUN', 'hold_VERB', 'great_ADJ')",2
98875,"('different_ADJ', 'colour_ADJ', 'silk_NOUN')",2
98704,"('Jew_NOUN', ""'s_PART"", 'Anwold_NOUN')",2
98736,"('lady_NOUN', ""'s_PART"", 'benison_NOUN')",2
98731,"('courtesy_NOUN', 'good_PROPN', 'night_NOUN')",2
99330,"('Palmer_NOUN', 'profess_VERB', 'ignorance_NOUN')",2
98991,"('torch_NOUN', 'streame_VERB', 'sideway_NOUN')",2
83595,"('simplest_ADJ', 'form_NOUN', 'imaginable_ADJ')",2
83753,"('broad_ADJ', 'leathern_ADJ', 'belt_NOUN')",2
83705,"('boar_NOUN', ""'_PART"", 'hide_NOUN')",2
83698,"('hauberk_NOUN', 'Sandal_NOUN', 'bound_NOUN')",2
83697,"('ancient_ADJ', 'hauberk_NOUN', 'Sandal_NOUN')",2
83317,"('Roman_ADJ', 'soldiery_NOUN', 'flung_ADJ')",2
83305,"('wide_ADJ', 'branch_VERB', 'oak_NOUN')",2
83303,"('short_ADJ', 'stemm_VERB', 'wide_ADJ')",2
83301,"('broad_ADJ', 'head_VERB', 'short_ADJ')",2
83329,"('delicious_ADJ', 'green_ADJ', 'sward_NOUN')",2
83504,"('hill_NOUN', 'one_NUM', 'large_ADJ')",2
83434,"('glade_NOUN', 'seem_VERB', 'formerly_ADJ')",2
83431,"('considerable_ADJ', 'open_ADJ', 'space_NOUN')",2
83466,"('rough_NOUN', 'unhewn_ADP', 'stone_NOUN')",2
84013,"('paint_NOUN', 'grotesque_ADP', 'ornament_NOUN')",2
84002,"('bright_ADJ', 'purple_NOUN', 'hue_NOUN')",2
84042,"('good_ADJ', 'deal_ADJ', 'soil_ADJ')",2
84221,"('old_ADJ', 'fashione_ADJ', 'nightcap_NOUN')",2
83846,"('rusty_NOUN', 'dark-r_VERB', 'colour_NOUN')",2
83867,"('hue_NOUN', 'one_NUM', 'part_NOUN')",2
83771,"('ram_NOUN', ""'s_PART"", 'horn_NOUN')",2
83798,"('buck_NOUN', ""'s_PART"", 'horn_NOUN')",2
83965,"('fallen_ADJ', 'Druidical_ADJ', 'monument_NOUN')",2
83886,"('dog_NOUN', ""'s_PART"", 'collar_NOUN')",2
82450,"('outlaw_NOUN', 'whose_PRON', 'deed_NOUN')",2
82353,"('Pope_NOUN', ""'s_PART"", 'Odyssey_NOUN')",2
82510,"('noble_NOUN', 'whose_PRON', 'power_NOUN')",2
83134,"('present_ADJ', 'English_ADJ', 'language_NOUN')",2
83286,"('rich_ADJ', 'grassy_ADJ', 'glade_NOUN')",2
83199,"('great_ADJ', 'historic_ADJ', 'event_NOUN')",2
83227,"('great_ADJ', 'national_ADJ', 'distinction_NOUN')",2
82839,"('interest_NOUN', 'two_NUM', 'hostile_ADJ')",2
85436,"('murrain_ADJ', 'take_NOUN', 'thee_NOUN')",2
85486,"('calm_NOUN', 'weather_NOUN', 'sob_NOUN')",2
85388,"('audible_ADJ', 'never_ADJ', 'mind_NOUN')",2
85407,"('long_ADJ', 'dim_ADJ', 'vista_NOUN')",2
85575,"('charge_NOUN', 'CHAPTER_PROPN', 'second_ADJ')",2
85499,"('tempest_NOUN', 'Thou_ADP', 'canst_NOUN')",2
85199,"('God_NOUN', ""'s_PART"", 'blessing_NOUN')",2
85235,"('Cedric_NOUN', ""'s_PART"", 'trouble_NOUN')",2
85197,"('unfortunate_ADJ', 'Saxon_NOUN', 'God_NOUN')",2
85314,"('cast_NOUN', 'away_NOUN', 'swineherd_NOUN')",2
85292,"('mouth_NOUN', 'one_NUM', 'word_NOUN')",2
85597,"('able_ADJ', 'full_AUX', 'many_ADJ')",2
85894,"('whole_ADJ', 'dress_NOUN', 'proper_NOUN')",2
85855,"('good_ADJ', 'humour_VERB', 'social_ADJ')",2
85966,"('mule_NOUN', 'whose_PRON', 'furniture_NOUN')",2
85958,"('worthy_ADJ', 'churchman_NOUN', 'rode_NOUN')",2
85946,"('coquettish_ADJ', 'attraction_NOUN', 'savour_NOUN')",2
85678,"('half_ADJ', 'ripe_NOUN', 'nut_NOUN')",2
85650,"('horseman_NOUN', ""'s_PART"", 'foot_NOUN')",2
85797,"('habit_NOUN', 'indicate_VERB', 'contempt_NOUN')",2
85769,"('best_ADJ', 'Flanders_NOUN', 'cloth_NOUN')",2
85753,"('material_NOUN', 'much_ADV', 'finer_ADJ')",2
84485,"('immediate_ADJ', 'personal_ADJ', 'dependant_NOUN')",2
84489,"('great_ADJ', 'feudal_ADJ', 'noble_NOUN')",2
84636,"('mastiff_NOUN', 'half_ADJ', 'greyhound_NOUN')",2
84635,"('half_ADJ', 'mastiff_NOUN', 'half_ADJ')",2
84634,"('lurcher_NOUN', 'half_ADJ', 'mastiff_NOUN')",2
84629,"('wolfish_ADJ', 'looking_NOUN', 'dog_NOUN')",2
84628,"('ragged_ADJ', 'wolfish_ADJ', 'looking_NOUN')",2
84665,"('herd_NOUN', ""'s_PART"", 'signal_NOUN')",2
84589,"('ease_NOUN', 'altogether_DET', 'regardless_NOUN')",2
84255,"('half_ADJ', 'cunning_NOUN', 'expression_NOUN')",2
84253,"('half_ADJ', 'craze_VERB', 'half_ADJ')",2
84444,"('utmost_ADJ', 'self_ADJ', 'satisfaction_NOUN')",2
84913,"('herd_NOUN', 'every_DET', 'fool_ADJ')",2
85029,"('fool_NOUN', ""'s_PART"", 'pate_NOUN')",2
85066,"('fiery_ADJ', 'French_PROPN', 'gallant_NOUN')",2
84769,"('many_ADJ', 'innocent_ADJ', 'lamb_NOUN')",2
84871,"('comfort_NOUN', 'quoth_DET', 'Gurth_NOUN')",2
82351,"('ungrateful_ADJ', 'cry_NOUN', 'Pope_NOUN')",2
79947,"('man_NOUN', 'whose_PRON', 'god_NOUN')",2
79938,"('man_NOUN', ""'s_PART"", 'foot_NOUN')",2
80046,"('hand_NOUN', 'immensely_ADV', 'potential_ADJ')",2
79965,"('reality_NOUN', 'wander_PROPN', 'wraith_NOUN')",2
79997,"('touch_NOUN', 'occupy_VERB', 'earth_ADJ')",2
79992,"('living_ADJ', 'flesh_NOUN', 'solid_ADJ')",2
79981,"('spirit_NOUN', 'unlike_ADP', 'man_NOUN')",2
79617,"('white_ADJ', 'Fang_PROPN', 'lay_NOUN')",2
79665,"('animal_NOUN', 'man_NOUN', 'women_NOUN')",2
79664,"('man_NOUN', 'animal_NOUN', 'man_NOUN')",2
79782,"('much_ADJ', 'wonder_NOUN', 'worker_NOUN')",2
79809,"('alive_ADJ', 'making_NOUN', 'obey_NOUN')",2
79824,"('life_NOUN', 'sun_ADJ', 'colour_ADJ')",2
80388,"('part_ADJ', 'grow_ADJ', 'puppy_NOUN')",2
80328,"('eager_NOUN', 'question_ADJ', 'tongue_NOUN')",2
80517,"('effect_NOUN', 'upon_ADP', 'white_NOUN')",2
80426,"('stronger_ADJ', 'Lip_PROPN', 'lip_NOUN')",2
80451,"('big_ADJ', 'Lip_ADV', 'lip_NOUN')",2
7744,"('morning_ADJ', 'till_NOUN', 'night_NOUN')",2
79001,"('lip_NOUN', 'lift_VERB', 'clear_NOUN')",2
78929,"('puppy_NOUN', 'somewhat_ADV', 'larger_ADJ')",2
78971,"('bully_NOUN', 'Lip_ADV', 'lip_NOUN')",2
78946,"('puppy_NOUN', ""'s_PART"", 'name_NOUN')",2
79127,"('sharp_ADJ', 'little_ADJ', 'teeth_NOUN')",2
79120,"('time_NOUN', 'four_NUM', 'time_NOUN')",2
79118,"('fight_NOUN', 'three_NUM', 'time_NOUN')",2
79116,"('many_ADJ', 'puppy_NOUN', 'fight_NOUN')",2
79043,"('swiftness_NOUN', 'Lip_PROPN', 'lip_NOUN')",2
78802,"('day_NOUN', ""'s_PART"", 'event_NOUN')",2
79455,"('pitiable_ADJ', 'little_ADJ', 'figure_NOUN')",2
79472,"('live_ADJ', 'thing_NOUN', 'sun_ADJ')",2
79436,"('camp_NOUN', 'till_NOUN', 'everybody_NOUN')",2
79596,"('animal_ADJ', 'go_NOUN', 'mad_NOUN')",2
79541,"('animal_NOUN', 'know_VERB', 'laughter_NOUN')",2
79221,"('dry_NOUN', 'moss_ADP', 'spread_NOUN')",2
79314,"('live_ADJ', 'thing_NOUN', 'twisting_NOUN')",2
79288,"('terrible_ADJ', 'man_NOUN', 'animal_ADJ')",2
79295,"('thing_NOUN', 'like_ADP', 'mist_NOUN')",2
81874,"('learne_ADJ', 'another_DET', 'lesson_NOUN')",2
81833,"('hard_ADJ', 'wooden_ADJ', 'paddle_NOUN')",2
81554,"('heavy_ADJ', 'Every_DET', 'blow_NOUN')",2
82152,"('hunt_ADJ', 'man_NOUN', 'animal_NOUN')",2
82332,"('full_ADJ', 'fe_VERB', 'swine_ADJ')",2
81969,"('whimpering_NOUN', 'Lip_ADV', 'lip_NOUN')",2
82035,"('little_ADJ', 'grateful_ADJ', 'thrill_NOUN')",2
82023,"('animal_NOUN', ""'s_PART"", 'justice_NOUN')",2
82055,"('white_NOUN', 'Fang_PROPN', 'learn_ADJ')",2
80806,"('good_ADJ', 'runner_NOUN', 'swifter_ADJ')",2
80849,"('victim_NOUN', 'forgot_PART', 'caution_NOUN')",2
80837,"('pursuer_NOUN', 'Lip_ADV', 'lip_NOUN')",2
80774,"('manner_NOUN', 'somewhat_ADV', 'similar_ADJ')",2
80776,"('similar_ADJ', 'lure_ADJ', 'Lip_NOUN')",2
80777,"('lure_ADJ', 'Lip_NOUN', 'lip_NOUN')",2
80925,"('feet_NOUN', 'badly_ADV', 'dishevelled_ADJ')",2
80961,"('heart_NOUN', 'break_VERB', 'puppy_NOUN')",2
80748,"('big_ADJ', 'crafty_NOUN', 'game_NOUN')",2
80584,"('camp_NOUN', 'Lip_ADV', 'lip_NOUN')",2
80535,"('spirit_NOUN', 'remain_VERB', 'unsubdue_ADJ')",2
80567,"('playful_ADJ', 'puppyish_ADJ', 'side_NOUN')",2
80566,"('genial_NOUN', 'playful_ADJ', 'puppyish_ADJ')",2
80746,"('first_ADJ', 'really_ADV', 'big_ADJ')",2
81302,"('subtle_ADJ', 'wood_NOUN', 'fragrance_NOUN')",2
