,en,ru,fr
188,spiders,пауками,araignée
189,spiders,пауках,no_equality
190,spiders,паука,araignée
191,spiders,паука,spider
192,spiders,паукам,no_equality
193,spiders,червяков,no_equality
194,spiders,пшик,no_equality
195,cows,коров,vache
196,cows,коров,bovin
197,cows,коров,bétail
198,cows,коровы,no_equality
199,cows,коровами,vache
200,cows,коровам,no_equality
201,cows,коровах,vache
202,cows,корова,vache
203,cows,корова,veau
204,cows,корову,vache
205,cows,коровок,vache
206,cows,крупный рогатый скот,bovin
207,cows,крупный рогатый скот,bétail
208,cows,голов крупного рогатого скота,no_equality
209,cows,коровки,no_equality
210,assumed,предполагается,hypothèse
211,assumed,предполагается,principe
212,assumed,предполагалось,no_equality
213,assumed,принятых,no_equality
214,assumed,"предположил, что",no_equality
215,assumed,считать,no_equality
216,assumed,предполагает,supposait
217,assumed,предполагал,no_equality
218,assumed,взятых,no_equality
219,assumed,предположили,no_equality
220,assumed,приступил к исполнению,no_equality
221,assumed,полагает,pense
222,assumed,полагал,no_equality
223,assumed,принятые,no_equality
224,assumed,выполняет,no_equality
225,assumed,"предположила, что",no_equality
226,minicomputers,мини-эвм,no_equality
227,awakened,разбудил,réveil
228,awakened,проснулся,no_equality
229,awakened,разбудили,no_equality
230,awakened,проснулась,no_equality
231,awakened,пробудились,no_equality
232,awakened,пробудилась,no_equality
233,awakened,разбудило,no_equality
234,awakened,пробужден,no_equality
235,awakened,разбужены,no_equality
236,awakened,проснулись,no_equality
237,awakened,пробудила,no_equality
238,awakened,пробудился,no_equality
239,awakened,пробудил,no_equality
240,awakened,пробудили,no_equality
241,pawns,пешки,pion
242,pawns,пешек,pion
243,pawns,пешками,pion
244,pawns,марионетками,no_equality
245,heeding,прислушиваясь,no_equality
246,heeding,прислушаться к,no_equality
247,heeding,прислушавшись к,no_equality
248,heeding,откликнувшись,no_equality
249,heeding,"то, что они откликнулись",no_equality
250,heeding,учтут,no_equality
251,whacks,ударов,no_equality
252,whacks,врезала,no_equality
253,whacks,дрочит,se branle
254,drafted,разработанный,no_equality
255,drafted,начерченный,no_equality
256,drafted,призванный,no_equality
257,drafted,проектированный,no_equality
258,wedges,клинья,no_equality
259,wedges,клиньев,no_equality
260,wedges,клиньями,no_equality
261,wedges,лимона,no_equality
262,wedges,клиньях,no_equality
263,wedges,клиновидные элементы,no_equality
264,wedges,войлочных,no_equality
265,actuality,актуальность,actualité
266,actuality,реальность,réalité
267,actuality,действительности,no_equality
268,actuality,самом деле,no_equality
269,actuality,реалиях,réalité
270,actuality,самом же деле,no_equality
271,mucking,валять,no_equality
272,mucking,прикалываюсь,no_equality
273,mucking,дурачился,no_equality
274,accorded,уделяется,accorder
275,accorded,уделяется,accordent
276,accorded,уделяется,attache
