,bigram,freq
4865,"('like_ADP', 'this_PRON')",73
2903,"('look_VERB', 'like_ADP')",72
26092,"('___', 'be_AUX')",72
69660,"('the_DET', 'voltage_NOUN')",71
5576,"('can_AUX', 'be_AUX')",71
189,"('in_ADP', 'my_DET')",70
4639,"(""'_X"", 'll_NUM')",70
976,"('that_SCONJ', 'they_PRON')",70
4485,"('shall_AUX', 'be_AUX')",69
130,"('you_PRON', 'have_AUX')",69
2002,"('a_DET', 'few_ADJ')",68
4315,"('the_DET', 'way_NOUN')",68
46429,"(""'s_PART"", 'say_VERB')",66
1305,"('the_DET', 'first_ADJ')",66
488,"('it_PRON', ""'s_PART"")",66
70484,"('the_DET', 'current_NOUN')",65
69787,"('OK_PROPN', 'and_CCONJ')",65
2682,"('you_PRON', 'a_DET')",65
7044,"('the_DET', 'pig_NOUN')",63
235,"('will_AUX', 'not_PART')",62
4883,"('I_PRON', 'want_VERB')",62
5727,"('kind_NOUN', 'of_ADP')",62
1720,"('as_ADP', 'the_DET')",60
13201,"('bunch_NOUN', 'of_ADP')",60
1875,"('he_PRON', 'have_AUX')",60
2792,"('when_SCONJ', 'the_DET')",59
2245,"('through_ADP', 'the_DET')",59
8200,"('he_PRON', 'say_VERB')",59
13494,"('the_DET', 'windmill_NOUN')",58
11912,"('be_AUX', 'that_SCONJ')",58
3983,"('to_PART', 'go_VERB')",58
18532,"('and_CCONJ', 'this_PRON')",57
5128,"('at_ADP', 'a_DET')",57
1181,"('they_PRON', 'will_AUX')",56
7153,"('and_CCONJ', 'in_ADP')",55
199,"('we_PRON', 'can_AUX')",55
5143,"('the_DET', 'world_NOUN')",55
703,"('to_PART', 'make_VERB')",55
2005,"('over_ADP', 'the_DET')",54
75620,"('the_DET', 'input_NOUN')",54
228,"('you_PRON', 'know_VERB')",54
21621,"('do_VERB', 'be_AUX')",53
727,"('take_VERB', 'a_DET')",53
531,"('that_SCONJ', 'you_PRON')",52
3226,"('but_CCONJ', 'it_PRON')",52
2162,"('back_ADV', 'to_ADP')",52
95,"('say_VERB', 'I_PRON')",52
1445,"('it_PRON', 'have_AUX')",51
30142,"('a_DET', 'bunch_NOUN')",51
25732,"('here_ADV', 'be_AUX')",51
2078,"('have_AUX', 'not_PART')",50
22268,"('ahead_ADV', 'and_CCONJ')",50
213,"('you_PRON', 'and_CCONJ')",50
3696,"('that_SCONJ', 'it_PRON')",50
28225,"('then_ADV', 'I_PRON')",50
1557,"('be_VERB', 'no_DET')",49
1724,"('be_AUX', 'just_ADV')",49
3697,"('it_PRON', 'be_VERB')",49
3826,"('about_ADP', 'the_DET')",49
16481,"('we_PRON', 'will_AUX')",49
4885,"('be_VERB', 'to_PART')",49
18326,"('you_PRON', 'have_VERB')",49
1370,"('that_SCONJ', 'he_PRON')",48
3951,"('to_PART', 'show_VERB')",48
8154,"('at_ADP', 'this_DET')",48
30242,"('I_PRON', ""'_X"")",48
8181,"('by_ADP', 'a_DET')",48
8425,"('of_ADP', 'my_DET')",48
2801,"('into_ADP', 'a_DET')",48
69685,"('go_VERB', 'ahead_ADV')",48
2681,"('give_VERB', 'you_PRON')",48
12451,"('deal_VERB', 'with_ADP')",47
4182,"('talk_VERB', 'about_ADP')",47
4873,"('you_PRON', 'want_VERB')",47
1140,"('and_CCONJ', 'they_PRON')",47
8476,"('be_AUX', 'call_VERB')",47
1184,"('able_ADJ', 'to_PART')",47
20317,"('what_PRON', 'we_PRON')",47
241,"('on_ADP', 'my_DET')",47
13804,"('need_VERB', 'to_PART')",47
11902,"('to_PART', 'see_VERB')",46
704,"('make_VERB', 'a_DET')",46
11316,"('and_CCONJ', 'that_SCONJ')",46
1183,"('be_AUX', 'able_ADJ')",45
1416,"('who_PRON', 'be_AUX')",45
893,"('of_ADP', 'his_DET')",45
123,"('it_PRON', 'and_CCONJ')",44
2376,"('across_ADP', 'the_DET')",44
46819,"('so_ADV', 'what_PRON')",44
1266,"('lot_NOUN', 'of_ADP')",44
3039,"('to_ADP', 'you_PRON')",44
5016,"('as_ADV', 'well_ADV')",44
7824,"('go_VERB', 'to_ADP')",44
234,"('___', 'will_AUX')",44
8517,"('to_ADP', 'my_DET')",43
386,"('to_ADP', 'this_DET')",43
1331,"('so_ADV', 'that_SCONJ')",43
2815,"('and_CCONJ', 'we_PRON')",43
18919,"('like_ADP', 'the_DET')",43
3092,"('do_AUX', 'you_PRON')",43
339,"('you_PRON', '___')",43
8038,"('be_AUX', 'my_DET')",43
31697,"('set_NOUN', 'of_ADP')",43
691,"('try_VERB', 'to_PART')",43
4625,"('we_PRON', 'have_AUX')",42
26622,"('build_VERB', 'a_DET')",42
2444,"('and_CCONJ', 'his_DET')",42
9549,"('be_AUX', 'use_VERB')",42
500,"('what_PRON', 'you_PRON')",41
5943,"('the_DET', 'next_ADJ')",41
656,"('now_ADV', 'I_PRON')",41
15424,"('the_DET', 'current_ADJ')",41
7383,"('animal_NOUN', 'be_AUX')",41
3926,"('I_PRON', 'know_VERB')",41
7288,"('not_PART', 'be_AUX')",41
559,"('that_SCONJ', ""'s_PART"")",41
7688,"('we_PRON', 'have_VERB')",41
735,"('you_PRON', 'shall_AUX')",40
1347,"('some_PRON', 'of_ADP')",40
7203,"('he_PRON', 'will_AUX')",40
316,"('not_PART', 'a_DET')",40
27738,"('for_ADP', 'you_PRON')",40
10390,"('can_AUX', 'do_VERB')",40
7974,"('when_SCONJ', 'they_PRON')",40
3976,"('and_CCONJ', 'when_SCONJ')",39
11805,"('that_SCONJ', 'we_PRON')",39
69859,"('voltage_NOUN', 'source_NOUN')",39
7521,"('and_CCONJ', 'that_PRON')",39
19731,"('call_VERB', 'the_DET')",39
27231,"('so_ADV', 'on_ADV')",39
313,"('but_CCONJ', 'I_PRON')",38
833,"('it_PRON', 'in_ADP')",38
74845,"('a_DET', '1_NUM')",38
1459,"('the_DET', 'time_NOUN')",37
2760,"('go_VERB', 'on_ADP')",37
12526,"('the_DET', 'signal_NOUN')",37
2931,"('up_ADP', 'and_CCONJ')",37
1069,"('begin_VERB', 'to_PART')",37
9473,"('the_DET', 'door_NOUN')",37
86,"('it_PRON', 'will_AUX')",37
6963,"('be_AUX', 'so_ADV')",37
8167,"('of_ADP', 'their_DET')",37
29627,"('be_AUX', 'I_PRON')",37
354,"('up_ADP', 'the_DET')",37
2851,"('get_VERB', 'the_DET')",37
685,"('in_ADP', 'his_DET')",36
8067,"('be_AUX', 'do_VERB')",36
6061,"('make_VERB', 'the_DET')",36
4896,"('have_VERB', 'the_DET')",36
4178,"('and_CCONJ', 'if_SCONJ')",36
24075,"('here_ADV', 'be_VERB')",36
3544,"('be_AUX', 'still_ADV')",36
72184,"('the_DET', 'circuit_NOUN')",36
3911,"('and_CCONJ', 'what_PRON')",36
299,"('the_DET', 'new_ADJ')",35
357,"('if_SCONJ', 'the_DET')",35
10257,"('Animal_ADJ', 'farm_NOUN')",35
31,"('like_VERB', 'to_PART')",35
13766,"('to_PART', 'build_VERB')",35
4164,"('so_ADV', 'if_SCONJ')",35
25,"('you_PRON', 'see_VERB')",35
1681,"('how_ADV', 'to_PART')",35
6248,"('will_AUX', 'have_VERB')",35
5750,"('for_ADP', 'example_NOUN')",35
15067,"('this_PRON', 'and_CCONJ')",35
3708,"('out_ADP', 'the_DET')",35
70705,"('a_DET', 'resistor_NOUN')",34
2817,"('up_ADP', 'to_ADP')",34
204,"('the_DET', 'end_NOUN')",34
72180,"('circuit_NOUN', 'and_CCONJ')",34
9967,"('the_DET', 'farmhouse_NOUN')",34
2757,"('of_ADP', 'it_PRON')",34
1211,"('the_DET', 'last_ADJ')",34
1265,"('a_DET', 'lot_NOUN')",34
561,"('where_ADV', 'the_DET')",34
208,"('I_PRON', ""'_PART"")",34
74774,"('a_DET', '0_NUM')",34
1417,"('be_AUX', 'one_NUM')",34
72098,"('voltage_NOUN', 'and_CCONJ')",34
538,"('they_PRON', 'can_AUX')",34
3240,"('see_VERB', 'a_DET')",34
5023,"('such_ADJ', 'as_ADP')",34
7077,"('the_DET', 'two_NUM')",34
749,"('a_DET', 'good_ADJ')",33
98,"('that_SCONJ', 'be_PART')",33
2761,"('on_ADP', 'this_DET')",33
70742,"('resistor_NOUN', 'and_CCONJ')",33
10925,"('the_DET', 'ground_NOUN')",33
1143,"('a_DET', 'very_ADV')",33
8917,"('a_DET', 'small_ADJ')",33
853,"('on_ADP', 'his_DET')",33
10548,"('think_VERB', 'of_ADP')",33
13915,"('do_AUX', 'be_AUX')",33
10544,"('but_CCONJ', 'the_DET')",33
4590,"('the_DET', 'other_PRON')",33
7401,"('and_CCONJ', 'be_AUX')",32
19601,"('call_VERB', 'a_DET')",32
415,"('use_VERB', 'to_PART')",32
6019,"('the_DET', 'digital_ADJ')",32
5228,"('part_NOUN', 'of_ADP')",32
1691,"('to_PART', 'say_VERB')",32
69614,"('Maxwell_PROPN', ""'s_PART"")",32
71818,"('a_DET', 'voltage_NOUN')",32
1760,"('she_PRON', 'be_AUX')",32
4984,"('be_AUX', 'more_ADV')",32
458,"('I_PRON', 'go_VERB')",32
898,"('down_ADP', 'the_DET')",32
1103,"('the_DET', 'rest_NOUN')",32
4882,"('all_PRON', 'I_PRON')",31
8307,"('when_SCONJ', 'you_PRON')",31
5274,"('be_AUX', 'also_ADV')",31
72674,"('current_ADJ', 'source_NOUN')",31
7250,"('the_DET', 'small_ADJ')",31
17331,"('have_VERB', 'some_DET')",31
69783,"('so_ADV', 'this_PRON')",31
12399,"('be_AUX', 'make_VERB')",31
10486,"('so_SCONJ', 'the_DET')",31
10723,"('and_CCONJ', 'for_ADP')",30
69615,"(""'s_PART"", 'equation_NOUN')",30
1796,"('be_AUX', 'very_ADV')",30
20087,"('not_PART', 'go_VERB')",30
2229,"('then_ADV', 'the_DET')",30
69,"('come_VERB', 'to_ADP')",30
7620,"('number_NOUN', 'of_ADP')",30
1153,"('who_PRON', 'have_AUX')",30
9295,"('in_ADP', 'their_DET')",30
14758,"('that_SCONJ', 'this_DET')",30
3964,"('and_CCONJ', 'make_VERB')",30
71,"('i_PRON', 'I_PRON')",30
432,"('it_PRON', '___')",30
8674,"('the_DET', 'whole_ADJ')",30
3159,"('make_VERB', 'it_PRON')",30
17176,"('or_CCONJ', 'a_DET')",30
50475,"('of_ADP', 'datum_NOUN')",30
1369,"('know_VERB', 'that_SCONJ')",30
74437,"('output_NOUN', 'be_AUX')",30
8049,"('may_AUX', 'be_AUX')",30
24215,"('you_PRON', 'to_PART')",30
42641,"('so_ADV', 'you_PRON')",29
872,"('a_DET', 'large_ADJ')",29
6215,"('be_AUX', 'on_ADP')",29
265,"('on_ADP', 'and_CCONJ')",29
2493,"('out_ADP', 'and_CCONJ')",29
73095,"('the_DET', 'node_ADJ')",29
12216,"('be_AUX', 'what_PRON')",29
11719,"('and_CCONJ', 'there_ADV')",29
1290,"('to_PART', 'have_VERB')",29
1710,"('and_CCONJ', 'this_DET')",29
70562,"('I_PRON', 'apply_VERB')",29
7670,"('human_ADJ', 'being_NOUN')",29
70,"('to_ADP', 'i_PRON')",29
3819,"('be_AUX', 'now_ADV')",29
7815,"('of_ADP', 'that_DET')",29
29014,"('I_PRON', 'take_VERB')",29
1141,"('they_PRON', 'have_VERB')",29
4450,"('the_DET', 'head_NOUN')",29
1682,"('to_PART', 'use_VERB')",29
63779,"('be_AUX', 'simply_ADV')",29
28,"('and_CCONJ', 'my_DET')",29
136,"('all_PRON', 'of_ADP')",29
27,"('i_PRON', 'and_CCONJ')",29
27720,"('let_NOUN', ""'s_PART"")",29
15897,"('use_VERB', 'the_DET')",28
380,"('this_PRON', 'I_PRON')",28
3020,"('I_PRON', 'do_AUX')",28
28935,"('___', 'have_AUX')",28
599,"('on_ADP', 'it_PRON')",28
30438,"('do_VERB', 'that_SCONJ')",28
15634,"('write_VERB', 'down_ADV')",28
3052,"('I_PRON', 'think_VERB')",28
11165,"('no_DET', 'one_PRON')",28
20058,"('again_ADV', 'and_CCONJ')",28
927,"('top_NOUN', 'of_ADP')",28
27623,"('I_PRON', 'need_VERB')",28
6056,"('change_NOUN', 'in_ADP')",28
7509,"('be_AUX', 'give_VERB')",28
12762,"('that_PRON', 'I_PRON')",28
4621,"('the_DET', 'sun_NOUN')",28
4845,"('my_DET', 'head_NOUN')",27
6102,"('to_PART', 'take_VERB')",27
1351,"('they_PRON', 'in_ADP')",27
1439,"('use_VERB', 'a_DET')",27
1699,"('have_VERB', 'no_DET')",27
24792,"('the_DET', 'datum_NOUN')",27
8738,"('and_CCONJ', 'let_VERB')",27
4286,"('it_PRON', ""'s_AUX"")",27
10994,"('have_AUX', 'do_VERB')",27
12932,"('be_AUX', 'really_ADV')",27
37474,"('so_SCONJ', 'I_PRON')",27
7605,"('of_ADP', 'England_PROPN')",27
6147,"('take_VERB', 'the_DET')",27
73547,"('here_ADV', 'so_ADV')",27
3648,"('I_PRON', 'see_VERB')",27
2051,"('the_DET', 'most_ADV')",26
5887,"('which_PRON', 'have_AUX')",26
5882,"('a_DET', 'example_NOUN')",26
2458,"('piece_NOUN', 'of_ADP')",26
907,"('that_PRON', 'will_AUX')",26
21764,"('be_AUX', 'you_PRON')",26
832,"('do_VERB', 'it_PRON')",26
71887,"('source_NOUN', 'and_CCONJ')",26
9070,"('that_SCONJ', 'this_PRON')",26
18150,"('as_SCONJ', 'I_PRON')",26
41815,"('that_PRON', 'look_VERB')",26
9429,"('the_DET', 'man_NOUN')",26
478,"('in_ADP', 'you_DET')",26
4053,"('for_ADP', 'i_PRON')",26
7941,"('the_DET', 'dog_NOUN')",26
3263,"('to_PART', 'look_VERB')",26
8426,"('my_DET', 'mind_NOUN')",26
24864,"('a_DET', 'simple_ADJ')",26
180,"('you_PRON', 'get_VERB')",26
43654,"('of_ADP', 'information_NOUN')",26
220,"('my_DET', 'hand_NOUN')",26
1405,"('from_ADP', 'a_DET')",26
21224,"('the_DET', 'following_ADJ')",25
7452,"('as_ADP', 'I_PRON')",25
8851,"('be_VERB', 'the_DET')",25
1104,"('rest_NOUN', 'of_ADP')",25
4875,"('it_PRON', 'I_PRON')",25
205,"('end_NOUN', 'of_ADP')",25
4849,"('not_PART', 'have_VERB')",25
3025,"('all_DET', 'right_NOUN')",25
7065,"('the_DET', 'sheep_NOUN')",25
47964,"('notice_NOUN', 'that_SCONJ')",25
2867,"('be_AUX', 'look_VERB')",25
1227,"('be_AUX', 'to_PART')",25
12596,"('back_ADV', 'and_CCONJ')",25
17290,"('here_ADV', 'I_PRON')",25
14382,"('the_DET', 'right_ADJ')",25
5076,"('be_AUX', 'be_AUX')",25
840,"('and_CCONJ', 'he_PRON')",25
3002,"('this_DET', 'time_NOUN')",25
8117,"('tell_VERB', 'you_PRON')",25
7343,"('attention_NOUN', 'to_ADP')",25
1206,"('out_ADP', 'that_SCONJ')",25
1871,"('give_VERB', 'a_DET')",25
11932,"('so_ADV', 'it_PRON')",25
5077,"('be_AUX', 'take_VERB')",24
1074,"('now_ADV', 'and_CCONJ')",24
10569,"('have_AUX', 'ever_ADV')",24
6870,"('the_DET', 'yard_NOUN')",24
1382,"('with_ADP', 'his_DET')",24
4365,"('you_DET', 'own_ADJ')",24
2046,"('of_ADP', 'all_DET')",24
1491,"('the_DET', 'receiver_NOUN')",24
13327,"('will_AUX', 'have_AUX')",24
9743,"('see_VERB', 'the_DET')",24
69133,"('I_PRON', 'you_PRON')",24
3850,"('the_DET', 'day_NOUN')",24
43,"('it_PRON', 'the_DET')",24
52,"('a_DET', 'single_ADJ')",24
217,"('at_ADP', 'i_PRON')",24
10034,"('down_ADV', 'the_DET')",24
2771,"('a_DET', 'new_ADJ')",24
9891,"('of_ADP', 'that_PRON')",24
41939,"('this_DET', 'device_NOUN')",24
8354,"('be_AUX', 'all_DET')",24
52041,"('the_DET', 'element_NOUN')",24
22400,"('very_ADV', 'simple_ADJ')",24
7578,"('be_AUX', 'it_PRON')",24
267,"('so_ADV', 'on_ADP')",23
2356,"('and_CCONJ', 'look_VERB')",23
8430,"('come_VERB', 'back_ADV')",23
6134,"('the_DET', 'problem_NOUN')",23
46061,"('head_NOUN', 'banger_NOUN')",23
9981,"('with_ADP', 'their_DET')",23
257,"('time_NOUN', 'to_PART')",23
36600,"('New_PROPN', 'York_PROPN')",23
3998,"('my_DET', 'heart_NOUN')",23
70124,"('digital_ADJ', 'system_NOUN')",23
7530,"('of_ADP', 'us_DET')",23
1100,"('under_ADP', 'the_DET')",23
7518,"('in_ADP', 'us_DET')",23
1606,"('that_PRON', 'have_AUX')",23
2589,"('front_NOUN', 'of_ADP')",23
7173,"('after_ADP', 'the_DET')",23
3928,"('not_PART', 'know_VERB')",23
11638,"('for_ADP', 'this_DET')",23
11921,"('say_VERB', 'the_DET')",23
8829,"('their_DET', 'own_ADJ')",23
74833,"('signal_NOUN', 'and_CCONJ')",23
1172,"('that_SCONJ', 'if_SCONJ')",23
73096,"('node_ADJ', 'method_NOUN')",23
1896,"('to_ADP', 'his_DET')",23
8361,"('be_AUX', 'equal_ADJ')",23
2764,"('but_CCONJ', 'they_PRON')",23
3871,"('be_AUX', 'at_ADP')",23
15032,"('can_AUX', 'use_VERB')",23
72295,"('ll_NUM', 'do_AUX')",23
67667,"('so_ADV', 'in_ADP')",23
38068,"('i_PRON', 'go_VERB')",22
12995,"('and_CCONJ', 'to_PART')",22
71815,"('a_DET', 'circuit_NOUN')",22
4862,"('if_SCONJ', 'it_PRON')",22
43870,"('focus_VERB', 'on_ADP')",22
24456,"('design_PROPN', 'patterns_PROPN')",22
1424,"('a_DET', 'whole_ADJ')",22
64695,"('a_DET', 'value_NOUN')",22
12418,"('a_DET', 'couple_NOUN')",22
657,"('I_PRON', 'just_ADV')",22
13153,"('give_VERB', 'i_PRON')",22
9043,"('what_PRON', 'happen_VERB')",22
5017,"('well_ADV', 'as_ADP')",22
3895,"('you_PRON', 'think_VERB')",22
8180,"('they_PRON', 'and_CCONJ')",22
6047,"('as_ADP', 'they_PRON')",22
4810,"('it_PRON', 'seem_VERB')",22
33391,"('and_CCONJ', 'let_NOUN')",22
70486,"('so_ADV', 'here_ADV')",22
229,"('know_VERB', 'what_PRON')",22
6216,"('way_NOUN', 'to_PART')",22
3689,"('be_AUX', 'only_ADV')",22
13126,"('what_PRON', 'do_AUX')",22
814,"('more_ADV', 'than_ADP')",22
2342,"('they_PRON', 'the_DET')",22
76325,"('and_CCONJ', 'b_PROPN')",22
10594,"('or_CCONJ', 'the_DET')",22
10571,"('do_VERB', 'the_DET')",22
74716,"('be_AUX', '0_NUM')",22
6946,"('mister_NOUN', 'Jones_PROPN')",21
8468,"('you_PRON', 'the_DET')",21
70903,"('notice_ADV', 'that_SCONJ')",21
17099,"('the_DET', 'point_NOUN')",21
64273,"('apply_VERB', 'a_DET')",21
72725,"('fifth_ADJ', 'notch_NOUN')",21
24650,"('example_NOUN', 'of_ADP')",21
25235,"('show_VERB', 'the_DET')",21
1795,"('must_AUX', 'be_AUX')",21
1527,"('he_PRON', 'and_CCONJ')",21
11777,"('use_NOUN', 'of_ADP')",21
78289,"('nonlinear_ADJ', 'circuit_NOUN')",21
11160,"('when_SCONJ', 'it_PRON')",21
8632,"('time_NOUN', 'the_DET')",21
11788,"('this_DET', 'point_NOUN')",21
45921,"('so_SCONJ', 'what_PRON')",21
12419,"('couple_NOUN', 'of_ADP')",21
81714,"('dependent_ADJ', 'source_NOUN')",21
29789,"('will_AUX', 'like_VERB')",21
29911,"('you_PRON', 'go_VERB')",21
18010,"('so_ADV', 'the_DET')",21
15170,"('equal_ADJ', 'to_ADP')",21
6725,"('in_ADP', 'which_PRON')",21
9357,"('a_DET', 'time_NOUN')",21
3239,"('and_CCONJ', 'see_VERB')",21
8775,"('a_DET', 'moment_NOUN')",21
28515,"('make_VERB', 'i_PRON')",21
1293,"('to_PART', 'give_VERB')",21
7189,"('farm_NOUN', 'and_CCONJ')",20
8035,"('the_DET', 'human_ADJ')",20
11699,"('away_ADV', 'from_ADP')",20
6787,"('to_PART', 'learn_VERB')",20
6935,"('other_ADJ', 'animal_NOUN')",20
11913,"('not_PART', 'want_VERB')",20
13093,"('she_PRON', 'say_VERB')",20
12922,"('there_ADV', 'and_CCONJ')",20
3829,"('when_SCONJ', 'he_PRON')",20
14817,"('Napoleon_PROPN', '’s_DET')",20
32286,"('send_VERB', 'a_DET')",20
29846,"('I_PRON', 'look_VERB')",20
33237,"('so_SCONJ', 'we_PRON')",20
10042,"('go_VERB', 'back_ADV')",20
10159,"('and_CCONJ', 'write_VERB')",20
27629,"('my_DET', 'phone_NOUN')",20
1698,"('have_AUX', 'have_VERB')",20
10049,"('the_DET', 'best_ADJ')",20
35296,"('the_DET', 'truck_NOUN')",20
1019,"('so_ADV', 'much_ADJ')",20
11830,"('thing_NOUN', 'be_AUX')",20
379,"('to_ADP', 'this_PRON')",20
3406,"('will_AUX', 'never_ADV')",20
3896,"('think_VERB', 'about_ADP')",20
539,"('can_AUX', 'get_VERB')",20
5451,"('that_SCONJ', 'there_ADV')",20
4921,"('create_VERB', 'a_DET')",20
946,"('the_DET', 'book_NOUN')",20
8752,"('the_DET', 'wall_NOUN')",20
6849,"('be_AUX', 'too_ADV')",20
11940,"('and_CCONJ', 'also_ADV')",20
1314,"('go_VERB', 'out_ADP')",20
527,"('that_PRON', ""'s_AUX"")",20
8870,"('Napoleon_PROPN', 'be_AUX')",20
27233,"('it_PRON', 'be_PART')",20
25969,"('just_ADV', 'a_DET')",20
8605,"('for_ADP', 'that_DET')",20
17372,"('that_PRON', 'we_PRON')",20
5534,"('and_CCONJ', 'have_AUX')",20
6477,"('even_ADV', 'the_DET')",20
6804,"('the_DET', 'value_NOUN')",20
13363,"('such_DET', 'a_DET')",20
17310,"('be_AUX', 'some_DET')",19
7775,"('how_ADV', 'many_ADJ')",19
70599,"('divide_VERB', 'by_ADP')",19
639,"('the_DET', 'street_NOUN')",19
71602,"('like_ADP', 'so_ADV')",19
76874,"('a_DET', 'switch_NOUN')",19
10140,"('but_CCONJ', 'there_ADV')",19
74693,"('the_DET', 'sender_NOUN')",19
2685,"('time_NOUN', 'I_PRON')",19
12105,"('and_CCONJ', 'with_ADP')",19
31312,"('the_DET', 'node_NOUN')",19
52963,"('rather_ADP', 'than_ADP')",19
84,"('in_ADP', 'and_CCONJ')",19
732,"('not_PART', 'the_DET')",19
2588,"('in_ADP', 'front_NOUN')",19
4784,"('do_AUX', 'it_PRON')",19
30397,"('he_PRON', ""'s_PART"")",19
1948,"('a_DET', 'long_ADJ')",19
10914,"('be_AUX', 'true_ADV')",19
72261,"('circuit_NOUN', 'that_PRON')",19
73094,"('method_NOUN', 'and_CCONJ')",19
44646,"('of_ADP', 'color_NOUN')",19
1205,"('find_VERB', 'out_ADP')",19
24601,"('be_AUX', 'Pay_VERB')",19
24600,"('patterns_PROPN', 'you_PRON')",19
26783,"('San_PROPN', 'Francisco_PROPN')",19
24599,"('UI_PROPN', 'design_PROPN')",19
141,"('all_PRON', 'you_PRON')",19
6753,"('in_ADP', 'order_NOUN')",19
24598,"('10_NUM', 'UI_PROPN')",19
24597,"('in_ADP', '10_NUM')",19
24602,"('Pay_VERB', 'attention_NOUN')",19
4068,"('then_ADV', 'you_PRON')",19
4926,"('the_DET', 'region_NOUN')",19
7442,"('I_PRON', 'feel_VERB')",19
70989,"('so_SCONJ', 'this_PRON')",19
2126,"('have_AUX', 'come_VERB')",19
5434,"('only_ADV', 'a_DET')",19
6318,"('lead_VERB', 'to_ADP')",19
10193,"('between_ADP', 'the_DET')",19
200,"('can_AUX', 'go_VERB')",19
1070,"('to_PART', 'write_VERB')",19
15318,"('and_CCONJ', 'again_ADV')",19
12800,"('not_PART', 'even_ADV')",19
