,bigram,freq
4478,"('to_PART', 'get_VERB')",91
3915,"('you_PRON', 'have_AUX')",90
465,"('go_VERB', 'to_ADP')",89
2635,"('a_DET', 'man_NOUN')",88
3503,"('go_VERB', 'to_PART')",88
2224,"('and_CCONJ', 'be_AUX')",88
3778,"('it_PRON', 'be_VERB')",88
1625,"('over_ADP', 'the_DET')",88
3064,"('to_PART', 'see_VERB')",87
3624,"('if_SCONJ', 'I_PRON')",86
3228,"('that_SCONJ', 'you_PRON')",85
1536,"('what_PRON', 'be_AUX')",85
2244,"('the_DET', 'first_ADJ')",85
11555,"('of_ADP', 'they_PRON')",84
2975,"('I_PRON', 'know_VERB')",84
11407,"('they_PRON', 'have_AUX')",83
3074,"('the_DET', 'other_ADJ')",82
1,"('be_VERB', 'a_DET')",82
2547,"('through_ADP', 'the_DET')",82
1383,"('you_PRON', 'can_AUX')",82
7099,"('of_ADP', 'my_DET')",81
58331,"('mister_NOUN', 'Weasley_ADV')",81
3284,"('who_PRON', 'be_AUX')",81
4218,"('come_VERB', 'to_ADP')",79
1666,"('the_DET', 'same_ADJ')",78
1514,"('this_PRON', 'be_AUX')",77
8052,"('he_PRON', 'can_AUX')",77
1690,"('but_CCONJ', 'the_DET')",77
3428,"('to_ADP', 'his_DET')",77
1886,"('as_ADP', 'the_DET')",76
3629,"('I_PRON', 'shall_AUX')",76
2470,"('that_SCONJ', 'it_PRON')",76
2706,"('to_PART', 'go_VERB')",75
9626,"('may_AUX', 'be_AUX')",74
11350,"('it_PRON', 'I_PRON')",74
3356,"('the_DET', 'door_NOUN')",74
5641,"('begin_VERB', 'to_PART')",74
3826,"('say_VERB', 'mister_NOUN')",73
2284,"('have_VERB', 'no_DET')",73
2831,"('in_ADP', 'my_DET')",73
3155,"('as_SCONJ', 'I_PRON')",73
5616,"('it_PRON', 'and_CCONJ')",72
5918,"('the_DET', 'room_NOUN')",72
10819,"('will_AUX', 'have_AUX')",71
3702,"('the_DET', 'man_NOUN')",71
2735,"('at_ADP', 'all_PRON')",71
3828,"('to_ADP', 'he_PRON')",71
3777,"('but_CCONJ', 'it_PRON')",71
7170,"('be_VERB', 'no_DET')",70
8414,"('have_AUX', 'never_ADV')",69
3400,"('and_CCONJ', 'you_PRON')",68
54974,"('Uncle_PROPN', 'Vernon_PROPN')",68
2554,"('that_SCONJ', 'she_PRON')",68
209,"('be_AUX', 'very_ADV')",67
7859,"('who_PRON', 'have_AUX')",67
990,"('you_PRON', '___')",67
3774,"('with_ADP', 'his_DET')",66
4163,"('___', 'will_AUX')",66
2416,"('know_VERB', 'that_SCONJ')",65
755,"('have_VERB', 'the_DET')",65
3600,"('when_SCONJ', 'he_PRON')",64
10827,"('i_PRON', 'I_PRON')",64
2189,"('can_AUX', 'be_AUX')",64
5801,"('tell_VERB', 'i_PRON')",64
2700,"('the_DET', 'time_NOUN')",64
1306,"('on_ADP', 'a_DET')",64
1819,"('a_DET', 'few_ADJ')",64
4648,"('that_SCONJ', 'they_PRON')",63
3398,"('up_ADP', 'the_DET')",63
70348,"('mrs_NOUN', 'Herriton_PROPN')",62
3285,"('a_DET', 'very_ADV')",62
3078,"('the_DET', 'world_NOUN')",62
2196,"('on_ADP', 'his_DET')",62
2152,"('about_ADP', 'the_DET')",61
3126,"('but_CCONJ', 'he_PRON')",61
5606,"('when_SCONJ', 'the_DET')",61
3472,"('be_AUX', 'so_ADV')",61
4535,"('he_PRON', 'and_CCONJ')",61
2091,"('by_ADP', 'a_DET')",60
4071,"('and_CCONJ', 'she_PRON')",60
6119,"('and_CCONJ', 'that_SCONJ')",60
14777,"('we_PRON', 'have_AUX')",60
3897,"('a_DET', 'good_ADJ')",60
1549,"('be_AUX', 'it_PRON')",59
12235,"('not_PART', 'a_DET')",58
2629,"('to_ADP', 'i_PRON')",58
539,"('which_PRON', 'be_AUX')",58
27,"('look_VERB', 'at_ADP')",58
3339,"('and_CCONJ', 'it_PRON')",58
3647,"('as_SCONJ', 'he_PRON')",58
6950,"('of_ADV', 'course_ADV')",57
3011,"('and_CCONJ', 'his_DET')",57
2666,"('to_PART', 'make_VERB')",57
479,"('into_ADP', 'a_DET')",57
1014,"('be_AUX', 'you_PRON')",57
3706,"('say_VERB', 'he_PRON')",56
4869,"('she_PRON', 'say_VERB')",56
8978,"('to_PART', 'know_VERB')",56
11895,"('the_DET', 'way_NOUN')",56
4016,"('when_SCONJ', 'you_PRON')",55
1238,"('back_ADV', 'to_ADP')",55
2745,"('you_PRON', 'do_AUX')",55
4540,"('and_CCONJ', 'there_ADV')",55
8977,"('you_PRON', 'to_PART')",54
3556,"('tell_VERB', 'you_PRON')",54
2379,"('for_ADP', 'he_PRON')",53
3196,"('the_DET', 'air_NOUN')",53
3195,"('see_VERB', 'the_DET')",53
3322,"('see_VERB', 'he_PRON')",52
3191,"('I_PRON', 'go_VERB')",52
12845,"('to_PART', 'tell_VERB')",52
16881,"('be_AUX', 'still_ADV')",52
15583,"('she_PRON', 'will_AUX')",52
5847,"('what_PRON', 'I_PRON')",52
2690,"('have_AUX', 'come_VERB')",51
4786,"('the_DET', 'little_ADJ')",51
5553,"('I_PRON', 'want_VERB')",51
3406,"('and_CCONJ', 'they_PRON')",50
4076,"('such_DET', 'a_DET')",50
1188,"(""'_X"", 'll_NUM')",50
3725,"('a_DET', 'great_ADJ')",50
5761,"('sort_NOUN', 'of_ADP')",49
11523,"('see_VERB', 'that_SCONJ')",49
4366,"('the_DET', 'window_NOUN')",49
1265,"('to_ADP', 'you_PRON')",49
4258,"('___', 'have_AUX')",49
2528,"('in_ADP', 'her_DET')",49
2838,"('i_PRON', 'to_PART')",49
3143,"('his_DET', 'hand_NOUN')",49
970,"('I_PRON', ""'_PART"")",49
1231,"('the_DET', 'whole_ADJ')",48
108,"('in_ADP', 'this_DET')",48
4915,"('of_ADP', 'her_DET')",48
12625,"('but_CCONJ', 'you_PRON')",48
8094,"('the_DET', 'rest_NOUN')",48
3724,"('make_VERB', 'a_DET')",48
5684,"('it_PRON', 'but_CCONJ')",48
9228,"('be_AUX', 'I_PRON')",48
2681,"('as_ADP', 'if_SCONJ')",48
3057,"('you_PRON', 'and_CCONJ')",48
9918,"('it_PRON', 'a_DET')",47
5683,"('in_ADP', 'it_PRON')",47
2974,"('you_PRON', 'I_PRON')",47
4864,"('not_PART', 'to_PART')",47
2484,"('be_AUX', 'that_SCONJ')",47
2988,"('say_VERB', 'to_ADP')",47
55420,"('mister_NOUN', 'Weasley_PRON')",46
1619,"('of_ADP', 'us_PRON')",46
10129,"('I_PRON', 'ask_VERB')",46
1626,"('the_DET', 'ground_NOUN')",46
7180,"('must_AUX', 'be_AUX')",46
2947,"('of_ADP', 'you_PRON')",46
3418,"('the_DET', 'night_NOUN')",46
2857,"('can_AUX', 'see_VERB')",46
38134,"('upon_ADP', 'the_DET')",46
3353,"('be_AUX', 'do_VERB')",46
38090,"('mister_NOUN', 'Holmes_ADV')",46
3871,"('you_PRON', 'have_VERB')",46
537,"('all_PRON', 'of_ADP')",45
8187,"('side_NOUN', 'of_ADP')",45
800,"('be_AUX', 'at_ADP')",45
4843,"('to_ADP', 'her_DET')",45
9967,"('a_DET', 'moment_NOUN')",45
4257,"('he_PRON', '___')",45
2794,"('he_PRON', 'go_VERB')",45
1314,"('to_PART', 'keep_VERB')",45
4649,"('they_PRON', 'will_AUX')",45
14421,"('a_DET', 'large_ADJ')",44
8084,"('his_DET', 'own_ADJ')",44
5649,"('if_SCONJ', 'he_PRON')",44
4482,"('when_SCONJ', 'it_PRON')",44
2987,"('you_PRON', 'say_VERB')",44
3929,"('it_PRON', 'have_AUX')",44
3656,"('get_VERB', 'the_DET')",44
1033,"('what_PRON', 'you_PRON')",44
4877,"('I_PRON', 'may_AUX')",44
2744,"('will_AUX', 'you_PRON')",44
611,"('the_DET', 'next_ADJ')",44
439,"('of_ADP', 'this_DET')",44
18225,"('to_ADP', 'my_DET')",44
4189,"('oh_ADV', 'oh_ADV')",44
4778,"('i_PRON', 'a_DET')",43
6859,"('say_VERB', 'I_PRON')",43
11401,"('at_ADP', 'once_ADV')",43
3924,"('a_DET', 'long_ADJ')",43
4362,"('up_ADP', 'and_CCONJ')",43
3594,"('take_VERB', 'the_DET')",43
3645,"('say_VERB', 'that_SCONJ')",43
7850,"('which_PRON', 'he_PRON')",43
5158,"('it_PRON', 'in_ADP')",42
4037,"('may_AUX', 'have_AUX')",42
4154,"('the_DET', 'thing_NOUN')",42
4631,"('he_PRON', 'in_ADP')",42
2544,"('he_PRON', 'look_VERB')",42
4129,"('it_PRON', '___')",42
11307,"('he_PRON', 'do_AUX')",42
706,"('and_CCONJ', 'in_ADP')",42
935,"('get_VERB', 'a_DET')",42
4380,"('at_ADP', 'a_DET')",42
10954,"('across_ADP', 'the_DET')",42
7441,"('of_ADP', 'he_PRON')",41
56704,"('say_VERB', 'Harry_PROPN')",41
6627,"('to_PART', 'find_VERB')",41
3630,"('shall_AUX', 'be_AUX')",41
17289,"('be_VERB', 'to_PART')",41
839,"('to_PART', 'have_VERB')",41
4177,"('to_PART', 'say_VERB')",41
3934,"('for_ADP', 'it_PRON')",41
12975,"('be_AUX', 'there_ADV')",41
4260,"('not_PART', 'go_VERB')",41
2109,"('the_DET', 'old_ADJ')",41
7466,"('he_PRON', 'he_PRON')",41
4456,"('the_DET', 'table_NOUN')",40
6158,"('as_ADP', 'I_PRON')",40
82,"('more_ADV', 'than_ADP')",40
8939,"('it_PRON', 'rain_VERB')",40
1621,"('have_AUX', 'see_VERB')",40
5624,"('about_ADP', 'it_PRON')",40
4395,"('he_PRON', 'I_PRON')",40
3541,"('and_CCONJ', 'when_SCONJ')",40
70368,"('Miss_PROPN', 'Abbott_PROPN')",40
9756,"('take_VERB', 'a_DET')",40
8611,"('not_PART', 'think_VERB')",39
54829,"('Harry_PROPN', ""'s_PART"")",39
3254,"('be_AUX', 'too_ADV')",39
2493,"('he_PRON', 'have_VERB')",39
2641,"('his_DET', 'head_NOUN')",39
4156,"('do_VERB', 'it_PRON')",39
4159,"('not_PART', 'want_VERB')",39
9076,"('not_PART', 'have_VERB')",39
9100,"('it_PRON', ""'s_PART"")",39
12915,"('I_PRON', 'must_AUX')",39
202,"('part_NOUN', 'of_ADP')",39
1680,"('to_PART', 'take_VERB')",39
3360,"('on_ADP', 'my_DET')",38
51,"('the_DET', 'most_ADV')",38
14792,"('in_ADP', 'which_PRON')",38
9808,"('have_AUX', 'have_VERB')",38
4613,"('if_SCONJ', 'it_PRON')",38
1266,"('you_PRON', 'see_VERB')",38
7075,"('that_PRON', 'I_PRON')",38
3164,"('for_ADP', 'you_PRON')",38
4325,"('go_VERB', 'on_ADP')",38
4861,"('but_CCONJ', 'she_PRON')",38
2650,"('have_AUX', 'just_ADV')",38
9543,"('the_DET', 'floor_NOUN')",38
553,"('the_DET', 'top_NOUN')",37
3961,"('his_DET', 'wife_NOUN')",37
3889,"('at_ADP', 'last_ADJ')",37
4678,"('it_PRON', 'the_DET')",37
4494,"('under_ADP', 'the_DET')",37
5737,"('no_DET', 'one_PRON')",37
2820,"('for_ADP', 'i_PRON')",37
141,"('be_AUX', 'just_ADV')",37
6757,"('the_DET', 'family_NOUN')",37
14803,"('of_ADP', 'their_DET')",37
7344,"('time_NOUN', 'I_PRON')",37
4609,"('not_PART', 'have_AUX')",37
945,"('in_ADP', 'you_DET')",37
3587,"('able_ADJ', 'to_PART')",37
3837,"('and_CCONJ', 'say_VERB')",37
3957,"('the_DET', 'wood_NOUN')",36
2738,"('see_VERB', 'a_DET')",36
11737,"('it_PRON', 'may_AUX')",36
5190,"('from_ADP', 'his_DET')",36
3939,"('it_PRON', 'to_ADP')",36
1105,"('be_AUX', 'here_ADV')",36
9053,"('think_VERB', 'I_PRON')",36
6059,"('as_SCONJ', 'it_PRON')",36
4276,"('with_ADP', 'you_PRON')",36
174,"('some_PRON', 'of_ADP')",36
720,"('from_ADP', 'a_DET')",36
52870,"('as_ADP', 'though_SCONJ')",35
8638,"('will_AUX', 'have_VERB')",35
5773,"('a_DET', 'small_ADJ')",35
3728,"('be_AUX', 'sure_ADJ')",35
1615,"('at_ADV', 'least_ADV')",35
14427,"('have_AUX', 'go_VERB')",35
10773,"('they_PRON', '___')",35
6156,"('as_ADV', 'well_ADV')",35
9149,"('be_AUX', 'on_ADP')",35
54976,"('Aunt_PROPN', 'Petunia_PROPN')",35
2455,"('the_DET', 'day_NOUN')",35
4151,"('be_AUX', 'tell_VERB')",35
23602,"('have_AUX', 'do_VERB')",35
9258,"('the_DET', 'stair_NOUN')",35
7263,"('which_PRON', 'I_PRON')",35
2410,"('as_ADP', 'they_PRON')",35
8095,"('rest_NOUN', 'of_ADP')",34
10517,"('not_PART', 'the_DET')",34
1237,"('go_VERB', 'back_ADV')",34
10944,"('it_PRON', 'seem_VERB')",34
1228,"('we_PRON', 'will_AUX')",34
6037,"('that_SCONJ', 'there_ADV')",34
22613,"('be_AUX', 'quite_ADV')",34
9379,"('to_ADP', 'it_PRON')",34
7321,"('be_AUX', 'always_ADV')",34
2181,"('end_NOUN', 'of_ADP')",34
12453,"('as_ADP', 'he_PRON')",34
5462,"('that_SCONJ', '’s_DET')",34
2469,"('be_AUX', 'he_PRON')",34
6755,"('the_DET', 'baby_NOUN')",34
6225,"('I_PRON', 'look_VERB')",34
6269,"('can_AUX', 'have_AUX')",34
3808,"('leave_VERB', 'the_DET')",33
85743,"('the_DET', 'raven_NOUN')",33
4918,"('to_ADP', 'her_PRON')",33
3586,"('be_AUX', 'able_ADJ')",33
9215,"('not_PART', 'even_ADV')",33
4181,"('now_ADV', 'I_PRON')",33
4618,"('top_NOUN', 'of_ADP')",33
4743,"('and_CCONJ', 'her_DET')",33
3480,"('down_ADV', 'the_DET')",33
11255,"('of_ADP', 'you_DET')",33
2180,"('the_DET', 'end_NOUN')",33
10042,"('my_DET', 'own_ADJ')",33
3038,"('the_DET', 'child_NOUN')",33
4851,"('and_CCONJ', 'have_AUX')",32
12614,"('know_VERB', 'it_PRON')",32
4557,"('then_ADV', 'I_PRON')",32
15087,"('we_PRON', 'have_VERB')",32
2799,"('you_PRON', 'go_VERB')",32
54684,"('Harry_PROPN', 'have_AUX')",32
4984,"('they_PRON', 'and_CCONJ')",32
982,"('let_VERB', 'i_PRON')",32
4422,"('be_AUX', 'all_DET')",32
2825,"('think_VERB', 'you_PRON')",32
1125,"('I_PRON', 'get_VERB')",32
34929,"('the_DET', 'sun_NOUN')",32
5739,"('to_PART', 'come_VERB')",32
15309,"('the_DET', 'other_PRON')",32
1335,"('be_AUX', 'make_VERB')",32
1055,"('be_VERB', 'in_ADP')",32
61761,"('the_DET', 'moon_NOUN')",31
219,"('be_AUX', 'only_ADV')",31
1644,"('if_SCONJ', 'the_DET')",31
8625,"('think_VERB', 'that_SCONJ')",31
3363,"('and_CCONJ', 'we_PRON')",31
4608,"('shall_AUX', 'not_PART')",31
3552,"('say_VERB', 'she_PRON')",31
2824,"('you_PRON', 'think_VERB')",31
4795,"('on_ADP', 'her_DET')",31
11082,"('have_AUX', 'ever_ADV')",31
2903,"('make_VERB', 'i_PRON')",31
1818,"('but_CCONJ', 'a_DET')",31
3072,"('and_CCONJ', 'look_VERB')",31
11692,"('be_AUX', 'no_DET')",31
11541,"('i_PRON', 'the_DET')",31
5642,"('to_PART', 'think_VERB')",31
4826,"('down_ADP', 'the_DET')",31
786,"('have_AUX', 'be_VERB')",30
5326,"('a_DET', 'woman_NOUN')",30
2415,"('he_PRON', 'know_VERB')",30
62939,"('the_DET', 'field_NOUN')",30
9022,"('I_PRON', 'never_ADV')",30
7083,"('again_ADV', 'and_CCONJ')",30
2600,"('and_CCONJ', 'see_VERB')",30
4137,"('know_VERB', 'what_PRON')",30
3542,"('when_SCONJ', 'she_PRON')",30
12605,"('that_SCONJ', 'we_PRON')",30
3358,"('take_VERB', 'it_PRON')",30
1764,"('the_DET', 'only_ADJ')",30
16789,"('be_AUX', 'one_NUM')",30
4373,"('what_PRON', 'do_AUX')",30
2828,"('i_PRON', 'and_CCONJ')",30
3938,"('give_VERB', 'it_PRON')",30
1539,"('that_SCONJ', 'a_DET')",30
12983,"('to_PART', 'give_VERB')",30
5588,"('if_SCONJ', 'she_PRON')",30
3355,"('be_VERB', 'the_DET')",30
9657,"('in_ADP', 'that_DET')",30
12938,"('but_CCONJ', 'they_PRON')",30
7499,"('he_PRON', 'a_DET')",30
14900,"('I_PRON', ""'_X"")",29
15543,"('must_AUX', 'have_AUX')",29
5111,"('give_VERB', 'i_PRON')",29
3759,"('it_PRON', 'for_ADP')",29
12031,"('his_DET', 'mother_NOUN')",29
15221,"('we_PRON', 'can_AUX')",29
9790,"('I_PRON', 'find_VERB')",29
4230,"('make_VERB', 'it_PRON')",29
14325,"('his_DET', 'face_NOUN')",29
9926,"('what_PRON', 'he_PRON')",29
5373,"('if_SCONJ', 'they_PRON')",29
10072,"('I_PRON', 'come_VERB')",29
672,"('up_ADP', 'to_ADP')",29
1015,"('you_PRON', 'want_VERB')",29
3755,"('with_ADP', 'it_PRON')",29
5259,"('against_ADP', 'the_DET')",29
26,"('to_PART', 'look_VERB')",29
7956,"('do_VERB', 'you_PRON')",29
8089,"('he_PRON', 'may_AUX')",29
3708,"('what_PRON', 'a_DET')",28
33411,"('the_DET', 'police_NOUN')",28
18780,"('come_VERB', 'from_ADP')",28
2888,"('how_ADV', 'to_PART')",28
4401,"('then_SCONJ', 'he_PRON')",28
11738,"('be_AUX', 'my_DET')",28
4421,"('when_SCONJ', 'they_PRON')",28
13433,"('look_VERB', 'like_ADP')",28
2571,"('reach_VERB', 'the_DET')",28
15979,"('think_VERB', 'it_PRON')",28
15760,"('the_DET', 'name_NOUN')",28
4723,"('man_NOUN', 'who_PRON')",28
3852,"('and_CCONJ', 'my_DET')",28
3740,"('like_VERB', 'to_PART')",28
2945,"('do_AUX', 'I_PRON')",28
5129,"('front_NOUN', 'of_ADP')",28
4212,"('i_NOUN', 'and_CCONJ')",28
3405,"('do_VERB', 'so_ADV')",27
10809,"('the_DET', 'fact_NOUN')",27
5128,"('in_ADP', 'front_NOUN')",27
6268,"('she_PRON', 'can_AUX')",27
538,"('of_ADP', 'which_PRON')",27
256,"('make_VERB', 'the_DET')",27
5646,"('and_CCONJ', 'to_PART')",27
13875,"('and_CCONJ', 'not_PART')",27
11580,"('they_PRON', 'have_VERB')",27
8529,"('tell_VERB', 'he_PRON')",27
5654,"('but_CCONJ', 'not_PART')",27
11856,"('with_ADP', 'he_PRON')",27
9054,"('I_PRON', 'knew_VERB')",27
9057,"('will_AUX', 'never_ADV')",27
2674,"('this_DET', 'time_NOUN')",27
14847,"('to_PART', 'have_AUX')",27
6395,"('never_ADV', 'see_VERB')",27
10912,"('not_PART', 'see_VERB')",27
6825,"('where_ADV', 'I_PRON')",27
1417,"('of_ADP', 'us_DET')",27
1146,"('no_DET', 'doubt_NOUN')",27
390,"('which_PRON', 'have_AUX')",27
302,"('off_ADP', 'the_DET')",27
5786,"('and_CCONJ', 'that_PRON')",27
36257,"('from_ADP', 'it_PRON')",27
4571,"('so_ADV', 'I_PRON')",27
4559,"('after_ADP', 'the_DET')",27
2533,"('ll_AUX', 'be_AUX')",27
4507,"('on_ADP', 'to_ADP')",27
4481,"('and_CCONJ', 'so_ADV')",27
4287,"('they_PRON', 'go_VERB')",27
28001,"('though_SCONJ', 'he_PRON')",27
25293,"('he_PRON', 'turn_VERB')",27
2552,"('the_DET', 'letter_NOUN')",27
49250,"('the_DET', 'wall_NOUN')",27
11219,"('the_DET', 'place_NOUN')",27
87,"('the_DET', 'second_ADJ')",27
4346,"('a_DET', 'bit_NOUN')",27
6744,"('with_ADP', 'my_DET')",26
3158,"('my_DET', 'eyes_NOUN')",26
7277,"('out_ADP', 'the_DET')",26
10359,"('i_PRON', 'that_SCONJ')",26
5274,"('at_ADP', 'his_DET')",26
24491,"('he_PRON', 'answer_VERB')",26
3188,"('my_DET', 'mind_NOUN')",26
2235,"('the_DET', 'two_NUM')",26
3071,"('head_NOUN', 'and_CCONJ')",26
3502,"('and_CCONJ', 'go_VERB')",26
5010,"('he_PRON', 'but_CCONJ')",26
38092,"('the_DET', 'inspector_NOUN')",26
21315,"('we_PRON', '___')",26
12035,"('have_AUX', 'tell_VERB')",26
1542,"('or_CCONJ', 'a_DET')",26
2560,"('know_VERB', 'the_DET')",26
4416,"('in_ADP', 'their_DET')",26
4351,"('house_NOUN', 'and_CCONJ')",26
4340,"('they_PRON', 'can_AUX')",26
12604,"('you_PRON', 'that_SCONJ')",26
3747,"('as_SCONJ', 'you_PRON')",26
14463,"('not_PART', 'you_PRON')",26
14047,"('to_ADP', 'they_PRON')",26
2389,"('they_PRON', 'say_VERB')",26
6278,"('a_DET', 'word_NOUN')",26
1770,"('that_PRON', 'have_AUX')",26
995,"('a_DET', 'friend_NOUN')",25
5284,"('out_ADP', 'and_CCONJ')",25
16166,"('not_PART', 'I_PRON')",25
5548,"('can_AUX', 'do_VERB')",25
32347,"('the_DET', 'light_NOUN')",25
14980,"('not_PART', 'tell_VERB')",25
162,"('it_PRON', 'have_VERB')",25
1567,"('be_AUX', 'all_PRON')",25
8645,"('that_PRON', 'will_AUX')",25
5938,"('go_VERB', 'out_ADP')",25
7462,"('it_PRON', 'he_PRON')",25
16249,"('thank_VERB', 'you_PRON')",25
6028,"('the_DET', 'morning_NOUN')",25
5580,"('the_DET', 'last_ADJ')",25
17936,"('be_AUX', 'take_VERB')",25
4036,"('you_PRON', 'may_AUX')",25
2114,"('the_DET', 'moment_NOUN')",25
6075,"('give_VERB', 'a_DET')",25
10826,"('with_ADP', 'i_PRON')",25
10201,"('only_ADV', 'a_DET')",25
11746,"('be_AUX', 'now_ADV')",25
11934,"('a_DET', 'new_ADJ')",25
8910,"('i_PRON', 'with_ADP')",25
3817,"('pair_NOUN', 'of_ADP')",25
2870,"('take_VERB', 'i_PRON')",25
2659,"('it_PRON', 'all_PRON')",25
7487,"('I_PRON', 'mean_VERB')",25
11514,"('I_PRON', 'make_VERB')",25
16631,"('say_VERB', 'it_PRON')",25
9892,"('have_AUX', 'take_VERB')",25
5476,"('as_SCONJ', 'she_PRON')",25
5501,"('but_CCONJ', 'what_PRON')",25
17671,"('you_PRON', 'a_DET')",24
6787,"('a_DET', 'lot_NOUN')",24
3710,"('be_AUX', 'and_CCONJ')",24
1054,"('I_PRON', 'be_VERB')",24
4229,"('have_AUX', 'make_VERB')",24
9639,"('last_ADJ', 'night_NOUN')",24
3231,"('come_VERB', 'back_ADV')",24
5884,"('before_ADP', 'the_DET')",24
10324,"('I_PRON', 'tell_VERB')",24
11305,"('than_ADP', 'the_DET')",24
6213,"('kind_NOUN', 'of_ADP')",24
3583,"('we_PRON', 'shall_AUX')",24
4407,"('the_DET', 'word_NOUN')",24
25,"('be_AUX', 'to_PART')",24
13243,"('out_ADP', 'a_DET')",24
21687,"('find_VERB', 'it_PRON')",24
14694,"('they_PRON', 'I_PRON')",24
4887,"('the_DET', 'woman_NOUN')",24
51979,"(""'s_PART"", 'get_VERB')",24
3399,"('door_NOUN', 'and_CCONJ')",24
6343,"('see_VERB', 'it_PRON')",24
18365,"('how_ADV', 'do_AUX')",24
9907,"('be_AUX', 'his_DET')",24
9185,"('be_AUX', 'try_VERB')",24
3716,"('you_PRON', 'must_AUX')",24
413,"('of_ADP', 'all_DET')",24
10281,"('be_AUX', 'more_ADV')",24
4022,"('and_CCONJ', 'now_ADV')",24
994,"('never_ADV', 'have_VERB')",24
6988,"('the_DET', 'country_NOUN')",24
7535,"('he_PRON', 'to_PART')",24
934,"('you_PRON', 'get_VERB')",24
17420,"('come_VERB', 'to_PART')",24
7630,"('it_PRON', ""'s_AUX"")",24
4170,"('hard_ADJ', 'to_PART')",24
4264,"('before_ADP', 'he_PRON')",23
12720,"('of_ADP', 'one_NUM')",23
3347,"('my_DET', 'dear_NOUN')",23
8942,"('rain_ADJ', 'rain_NOUN')",23
