,bigram,freq
1916,"('a_DET', 'great_ADJ')",219
1694,"('to_PART', 'see_VERB')",217
2535,"('that_SCONJ', 'the_DET')",215
4660,"('the_DET', 'old_ADJ')",213
163,"('begin_VERB', 'to_PART')",211
20854,"('Brown_NOUN', ""'s_PART"")",210
3470,"('for_ADP', 'a_DET')",209
1941,"('as_SCONJ', 'he_PRON')",208
87,"('a_DET', 'little_ADJ')",205
303,"('by_ADP', 'the_DET')",204
1066,"('of_ADP', 'us_DET')",203
3051,"('I_PRON', 'will_AUX')",203
329,"('you_PRON', 'see_VERB')",203
4697,"('one_NUM', 'of_ADP')",196
1185,"('in_ADP', 'his_DET')",196
7280,"('have_VERB', 'to_PART')",195
1992,"('but_CCONJ', 'he_PRON')",188
1015,"('to_ADP', 'he_PRON')",188
1184,"('know_VERB', 'that_SCONJ')",188
765,"('if_SCONJ', 'he_PRON')",187
3459,"('into_ADP', 'the_DET')",184
401,"('you_PRON', 'be_AUX')",183
2540,"('have_AUX', 'not_PART')",182
1869,"('of_ADP', 'this_DET')",182
3475,"('with_ADP', 'the_DET')",182
0,"('this_PRON', 'be_AUX')",181
18748,"('Green_PROPN', 'forest_NOUN')",176
1016,"('he_PRON', 'and_CCONJ')",171
98,"('to_PART', 'make_VERB')",171
3044,"('be_AUX', 'go_VERB')",170
5832,"('he_PRON', 'have_VERB')",170
119,"('the_DET', 'way_NOUN')",169
2320,"('to_PART', 'do_VERB')",167
18799,"('try_VERB', 'to_PART')",165
5994,"('who_PRON', 'be_AUX')",163
19031,"('___', 'will_AUX')",163
27030,"('Granny_PROPN', 'Fox_PROPN')",162
7,"('be_AUX', 'in_ADP')",162
1979,"('as_ADP', 'he_PRON')",159
81,"('that_SCONJ', 'I_PRON')",156
3009,"('you_PRON', 'know_VERB')",155
91,"('such_DET', 'a_DET')",153
2436,"('then_SCONJ', 'he_PRON')",152
6733,"('it_PRON', 'be_VERB')",152
2284,"('to_PART', 'go_VERB')",150
68933,"('the_DET', 'United_PROPN')",149
15395,"('we_PRON', 'must_AUX')",149
2270,"('as_ADP', 'if_SCONJ')",148
1958,"('with_ADP', 'a_DET')",147
125,"('in_ADP', 'this_DET')",147
3483,"('on_ADP', 'his_DET')",146
872,"('what_PRON', 'be_AUX')",146
19314,"('Smiling_ADJ', 'Pool_NOUN')",146
19313,"('the_DET', 'Smiling_ADJ')",145
459,"('not_PART', 'know_VERB')",144
3194,"('that_SCONJ', 'we_PRON')",144
6432,"('as_ADP', 'a_DET')",143
4169,"('go_VERB', 'to_PART')",143
557,"('not_PART', 'be_AUX')",142
19328,"('want_VERB', 'to_PART')",141
20853,"('farmer_PROPN', 'Brown_NOUN')",141
2016,"('say_VERB', 'he_PRON')",139
10430,"('we_PRON', 'have_AUX')",139
25699,"('Jimmy_DET', 'Skunk_NOUN')",139
5831,"('for_ADP', 'he_PRON')",139
1936,"('see_VERB', 'he_PRON')",139
18715,"('Buster_PROPN', 'bear_PROPN')",138
19227,"('of_ADV', 'course_ADV')",137
19316,"('Green_PROPN', 'Meadows_PROPN')",136
26792,"('old_ADJ', 'mother_NOUN')",136
3441,"('they_PRON', 'have_AUX')",136
816,"('that_SCONJ', 'they_PRON')",135
11756,"('we_PRON', 'will_AUX')",135
836,"('the_DET', 'other_ADJ')",134
20071,"('it_PRON', '___')",130
65,"('the_DET', 'first_ADJ')",129
1915,"('and_CCONJ', 'a_DET')",129
811,"('of_ADP', 'it_PRON')",128
21908,"('Sammy_PROPN', 'Jay_PROPN')",127
2818,"('the_DET', 'time_NOUN')",126
19000,"('___', 'have_AUX')",125
3143,"('of_ADP', 'they_PRON')",125
86,"('make_VERB', 'a_DET')",123
1844,"('the_DET', 'same_ADJ')",123
10746,"('to_PART', 'get_VERB')",123
70139,"('United_PROPN', 'States_PROPN')",122
1183,"('he_PRON', 'know_VERB')",122
1569,"('and_CCONJ', 'it_PRON')",121
312,"('and_CCONJ', 'so_ADV')",121
2113,"('his_DET', 'head_NOUN')",120
19447,"(""'_PART"", 'll_AUX')",119
33745,"('the_DET', 'Merry_PROPN')",119
7503,"('that_SCONJ', 'it_PRON')",118
6881,"('the_DET', 'water_NOUN')",118
20433,"('that_PRON', 'who_PRON')",118
2290,"('come_VERB', 'to_ADP')",117
3774,"('all_PRON', 'of_ADP')",117
2993,"('to_ADP', 'a_DET')",115
3075,"('over_ADP', 'the_DET')",114
18976,"('Joe_PROPN', 'Otter_PROPN')",114
23840,"('Green_PROPN', 'Meadows_NOUN')",114
563,"('when_SCONJ', 'the_DET')",112
20172,"('Grandfather_DET', 'Frog_NOUN')",112
9025,"('and_CCONJ', 'we_PRON')",112
9591,"('we_PRON', 'can_AUX')",112
4889,"('he_PRON', 'see_VERB')",111
15,"('and_CCONJ', 'to_PART')",111
18922,"('no_DET', 'one_PRON')",110
1302,"('and_CCONJ', 'that_SCONJ')",110
18975,"('little_ADJ', 'Joe_PROPN')",109
398,"('I_PRON', 'think_VERB')",108
5496,"('and_CCONJ', 'his_DET')",107
33746,"('Merry_PROPN', 'little_NOUN')",106
768,"('so_ADV', 'that_SCONJ')",106
1164,"('to_ADP', 'his_DET')",105
160,"('and_CCONJ', 'they_PRON')",105
1332,"('I_PRON', 'have_VERB')",105
684,"('must_AUX', 'be_AUX')",105
1591,"('the_DET', 'man_NOUN')",104
19914,"('Bobby_PROPN', 'Coon_PROPN')",104
16,"('to_PART', 'find_VERB')",103
476,"('which_PRON', 'be_AUX')",103
2479,"('do_AUX', 'you_PRON')",103
20338,"('Grandfather_DET', 'Frog_PROPN')",102
1866,"('through_ADP', 'the_DET')",102
688,"('and_CCONJ', 'be_AUX')",102
1262,"('I_PRON', 'know_VERB')",102
4790,"('the_DET', 'hill_NOUN')",102
406,"('it_PRON', 'will_AUX')",102
4370,"('go_VERB', 'on_ADP')",102
2475,"('a_DET', 'very_ADV')",101
21463,"('across_ADP', 'the_DET')",100
2864,"('be_VERB', 'a_DET')",100
3139,"('I_PRON', 'can_AUX')",99
19196,"('Billy_PROPN', 'Mink_PROPN')",99
83,"('at_ADP', 'all_PRON')",99
814,"('to_PART', 'look_VERB')",98
825,"('of_ADP', 'all_DET')",98
3611,"('but_CCONJ', 'I_PRON')",98
596,"('up_ADP', 'the_DET')",98
347,"('they_PRON', 'will_AUX')",97
9244,"('who_PRON', 'have_AUX')",97
14358,"('you_PRON', '___')",97
2754,"('if_SCONJ', 'you_PRON')",96
4045,"('just_ADV', 'as_ADP')",95
2499,"('he_PRON', 'say_VERB')",95
3965,"('some_PRON', 'of_ADP')",95
10591,"('the_DET', 'people_NOUN')",94
33747,"('little_NOUN', 'Breezes_PROPN')",93
730,"('he_PRON', 'go_VERB')",93
18978,"('be_AUX', 'just_ADV')",93
10764,"('thank_VERB', 'you_PRON')",93
11040,"('and_CCONJ', 'that_PRON')",93
10851,"('think_VERB', 'of_ADP')",93
2265,"('he_PRON', 'look_VERB')",93
2458,"('it_PRON', 'and_CCONJ')",93
2409,"('be_AUX', 'sure_ADJ')",92
5304,"('because_SCONJ', 'he_PRON')",92
26793,"('mother_NOUN', 'nature_PROPN')",91
27029,"('old_ADJ', 'Granny_PROPN')",91
27158,"('Bowser_ADP', 'the_DET')",91
1606,"('what_PRON', 'he_PRON')",91
6562,"('where_ADV', 'he_PRON')",90
28860,"('the_DET', 'Lone_PROPN')",90
2459,"('and_CCONJ', 'look_VERB')",89
5757,"('have_VERB', 'the_DET')",89
120,"('way_NOUN', 'and_CCONJ')",88
2403,"('if_SCONJ', 'I_PRON')",88
635,"('see_VERB', 'the_DET')",88
28879,"('the_DET', 'Hound_NOUN')",88
1265,"('be_VERB', 'to_PART')",87
22056,"('old_ADJ', 'mister_NOUN')",87
386,"('not_PART', 'see_VERB')",86
1114,"('to_PART', 'say_VERB')",86
1002,"('and_CCONJ', 'by_ADP')",86
6242,"('be_VERB', 'no_DET')",85
5170,"('have_VERB', 'no_DET')",85
416,"('I_PRON', 'see_VERB')",85
187,"(""'_X"", 'll_NUM')",85
1115,"('say_VERB', 'that_SCONJ')",84
2646,"('and_CCONJ', 'in_ADP')",84
2162,"('he_PRON', 'do_VERB')",84
4031,"('he_PRON', 'he_PRON')",84
4086,"('of_ADP', 'he_PRON')",84
1909,"('his_DET', 'own_ADJ')",83
2081,"('can_AUX', 'be_AUX')",83
1905,"('with_ADP', 'his_DET')",83
2136,"('but_CCONJ', 'the_DET')",83
181,"('that_SCONJ', 'you_PRON')",83
15429,"('a_DET', 'long_ADJ')",83
11535,"('edge_NOUN', 'of_ADP')",83
22075,"('Sammy_DET', 'Jay_NOUN')",82
4327,"('not_PART', 'a_DET')",82
2443,"('and_CCONJ', 'there_ADV')",81
2405,"('go_VERB', 'to_ADP')",80
393,"('be_AUX', 'do_VERB')",80
25693,"('of_ADP', 'us_PRON')",79
2629,"('this_DET', 'time_NOUN')",79
22057,"('mister_NOUN', 'Toad_ADV')",79
5521,"('not_PART', 'have_VERB')",79
3267,"('we_PRON', 'have_VERB')",79
3605,"('which_PRON', 'he_PRON')",79
2522,"('shall_AUX', 'be_AUX')",79
15734,"('the_DET', 'great_ADJ')",78
4551,"('of_ADP', 'that_DET')",78
21969,"('and_CCONJ', 'all_DET')",78
8958,"('not_PART', 'to_PART')",78
4287,"('in_ADP', 'us_DET')",77
668,"('be_AUX', 'that_SCONJ')",77
19545,"('very_ADV', 'very_ADV')",77
19256,"('look_VERB', 'at_ADP')",77
14173,"('kind_NOUN', 'of_ADP')",77
26100,"('Fox_PROPN', 'be_AUX')",77
2633,"('a_DET', 'good_ADJ')",77
10902,"('and_CCONJ', 'when_SCONJ')",77
2695,"('you_PRON', 'will_AUX')",77
3998,"('a_DET', 'few_ADJ')",76
3516,"('you_PRON', 'have_AUX')",76
1672,"('be_AUX', 'it_PRON')",76
3869,"('but_CCONJ', 'it_PRON')",75
785,"('may_AUX', 'be_AUX')",75
157,"('in_ADP', 'my_DET')",75
19730,"('I_PRON', ""'_PART"")",75
11926,"('down_ADP', 'the_DET')",75
7177,"('they_PRON', '___')",75
2393,"('I_PRON', 'shall_AUX')",75
2096,"('believe_VERB', 'that_SCONJ')",75
20485,"('people_NOUN', 'of_ADP')",75
3171,"('be_AUX', 'make_VERB')",75
4709,"('the_DET', 'more_ADV')",74
22954,"(""'_X"", 'Billy_ADV')",74
59,"('for_ADP', 'his_DET')",74
77,"('I_PRON', 'do_AUX')",73
7532,"('the_DET', 'top_NOUN')",73
1863,"('as_SCONJ', 'I_PRON')",73
2142,"('as_ADP', 'the_DET')",73
44,"('under_ADP', 'the_DET')",73
33088,"('a_DET', 'new_ADJ')",72
1562,"('of_ADP', 'my_DET')",72
7673,"('top_NOUN', 'of_ADP')",72
2570,"('so_SCONJ', 'he_PRON')",72
4167,"('tell_VERB', 'you_PRON')",72
11534,"('the_DET', 'edge_NOUN')",72
10950,"('to_PART', 'tell_VERB')",71
1457,"('they_PRON', 'and_CCONJ')",71
2256,"('have_AUX', 'do_VERB')",71
2439,"('he_PRON', 'a_DET')",71
8874,"('you_PRON', 'and_CCONJ')",71
3130,"('be_AUX', 'and_CCONJ')",71
11936,"('can_AUX', 'see_VERB')",71
10075,"('he_PRON', 'think_VERB')",70
1874,"('on_ADP', 'a_DET')",70
1795,"('a_DET', 'man_NOUN')",69
5750,"('to_PART', 'think_VERB')",69
19014,"('be_AUX', 'right_ADJ')",69
67741,"('us_DET', 'nation_NOUN')",69
3004,"('with_ADP', 'he_PRON')",69
26305,"('Chuck_PROPN', ""'s_PART"")",69
1287,"('in_ADP', 'which_PRON')",68
6273,"('have_AUX', 'have_VERB')",68
21416,"('the_DET', 'big_ADJ')",68
6890,"('she_PRON', 'have_AUX')",68
18905,"('the_DET', 'Laughing_NOUN')",68
21513,"('all_PRON', 'about_ADP')",68
454,"('that_PRON', 'will_AUX')",68
839,"('to_PART', 'take_VERB')",68
248,"('do_VERB', 'it_PRON')",68
2872,"('when_SCONJ', 'they_PRON')",68
418,"('will_AUX', 'have_VERB')",68
2313,"('to_PART', 'come_VERB')",67
483,"('I_PRON', 'say_VERB')",67
973,"('be_AUX', 'to_PART')",67
195,"('at_ADP', 'last_ADJ')",67
13574,"('by_ADP', 'and_CCONJ')",67
1602,"('he_PRON', 'come_VERB')",67
2671,"('be_AUX', 'you_PRON')",67
623,"('she_PRON', 'be_AUX')",66
3937,"('be_AUX', 'there_ADV')",66
2105,"('think_VERB', 'that_SCONJ')",66
20699,"('just_ADV', 'a_DET')",66
15776,"('live_VERB', 'in_ADP')",65
22051,"('Unc_PROPN', 'Billy_PROPN')",65
3155,"('to_PART', 'know_VERB')",65
143,"('more_ADV', 'than_ADP')",65
390,"('the_DET', 'best_ADJ')",65
7077,"('seem_VERB', 'to_PART')",65
7116,"('up_ADP', 'and_CCONJ')",65
2008,"('he_PRON', 'begin_VERB')",65
2267,"('this_DET', 'way_NOUN')",65
32027,"('little_ADJ', 'meadow_NOUN')",65
28828,"('little_ADJ', 'path_NOUN')",65
68331,"('the_DET', 'American_ADJ')",65
28861,"('Lone_PROPN', 'little_NOUN')",65
5088,"('I_PRON', 'believe_VERB')",65
332,"('when_SCONJ', 'I_PRON')",65
2143,"('the_DET', 'day_NOUN')",65
2723,"('and_CCONJ', 'us_DET')",65
7583,"('to_PART', 'keep_VERB')",64
22963,"('Fox_PROPN', 'and_CCONJ')",64
3406,"('to_PART', 'have_VERB')",64
18925,"('yes_INTJ', 'Sir_PROPN')",64
1106,"('to_ADP', 'this_DET')",64
6519,"('up_ADP', 'his_DET')",64
17,"('find_VERB', 'out_ADP')",64
11258,"('have_AUX', 'make_VERB')",64
1048,"('be_AUX', 'all_DET')",64
9649,"('down_ADV', 'the_DET')",64
6536,"('the_DET', 'house_NOUN')",63
2017,"('and_CCONJ', 'you_PRON')",63
21280,"('have_AUX', 'come_VERB')",63
748,"('make_VERB', 'he_PRON')",63
19935,"('about_ADP', 'it_PRON')",62
35601,"('the_DET', 'Merry_ADJ')",62
11427,"('then_ADV', 'he_PRON')",62
18900,"('he_PRON', 'just_ADV')",62
1748,"('it_PRON', 'seem_VERB')",62
14607,"('just_ADV', 'as_SCONJ')",62
22947,"('Rabbit_PROPN', 'and_CCONJ')",61
2552,"('he_PRON', 'to_PART')",61
2537,"('to_PART', 'run_VERB')",61
19995,"('Green_PROPN', 'forest_PROPN')",61
22069,"('happy_PROPN', 'Jack_PROPN')",61
2438,"('give_VERB', 'he_PRON')",61
9864,"('time_NOUN', 'he_PRON')",61
7295,"('time_NOUN', 'to_PART')",61
424,"('in_ADP', 'that_DET')",61
25202,"('around_ADP', 'the_DET')",60
630,"('and_CCONJ', 'make_VERB')",60
3170,"('for_ADP', 'it_PRON')",60
5896,"('think_VERB', 'he_PRON')",60
6159,"('see_VERB', 'that_SCONJ')",59
11190,"('be_AUX', 'too_ADV')",59
21841,"(""'_PART"", 'Billy_ADV')",59
21840,"('Unc_PROPN', ""'_PART"")",59
3431,"('fast_ADJ', 'as_ADP')",59
3037,"('about_ADP', 'the_DET')",59
6272,"('will_AUX', 'have_AUX')",59
20556,"('Grandfather_CCONJ', 'Frog_PROPN')",59
2685,"('see_VERB', 'it_PRON')",59
22960,"('Chuck_PROPN', 'and_CCONJ')",59
14850,"('very_ADV', 'much_ADV')",59
3939,"('the_DET', 'ground_NOUN')",59
4500,"('know_VERB', 'what_PRON')",59
4007,"('he_PRON', 'get_VERB')",58
69377,"('of_ADP', 'America_PROPN')",58
4908,"('up_ADP', 'to_ADP')",58
22028,"('Grandfather_NOUN', 'Frog_PROPN')",58
3403,"('if_SCONJ', 'we_PRON')",58
20293,"('Chug_PROPN', 'a-rum_NOUN')",58
1237,"('make_VERB', 'the_DET')",58
4806,"('be_AUX', 'afray_VERB')",58
6664,"('it_PRON', 'have_AUX')",58
6834,"('down_ADV', 'to_ADP')",58
3786,"('not_PART', 'the_DET')",57
3440,"('as_ADP', 'they_PRON')",57
3556,"('and_CCONJ', 'with_ADP')",57
19682,"('he_PRON', 'feel_VERB')",57
3674,"('so_ADV', 'he_PRON')",57
3664,"('the_DET', 'next_ADJ')",57
304,"('the_DET', 'end_NOUN')",57
26503,"('Fox_PROPN', 'have_AUX')",57
2590,"('come_VERB', 'out_ADP')",57
18810,"('people_NOUN', 'who_PRON')",57
3401,"('of_ADP', 'which_PRON')",57
21797,"('we_PRON', '___')",57
20266,"('than_ADP', 'ever_ADV')",57
3877,"('they_PRON', 'can_AUX')",56
1948,"('and_CCONJ', 'not_PART')",56
4594,"('to_PART', 'help_VERB')",56
450,"('now_ADV', 'I_PRON')",56
12617,"('at_ADP', 'he_PRON')",56
22591,"('the_DET', 'most_ADV')",56
8409,"('have_AUX', 'see_VERB')",56
3097,"('what_PRON', 'I_PRON')",55
15658,"('he_PRON', 'find_VERB')",55
3339,"('world_NOUN', 'be_AUX')",55
1037,"('I_PRON', 'want_VERB')",55
4311,"('i_PRON', 'to_PART')",55
19574,"('enough_ADV', 'to_PART')",55
3958,"('his_DET', 'house_NOUN')",54
10639,"('the_DET', 'tree_NOUN')",54
14535,"('long_ADJ', 'time_NOUN')",54
1399,"('that_PRON', 'have_AUX')",54
9673,"('he_PRON', 'want_VERB')",54
5635,"('and_CCONJ', 'mister_NOUN')",54
572,"('if_SCONJ', 'they_PRON')",54
6700,"('be_AUX', 'one_NUM')",54
793,"('thing_NOUN', 'that_PRON')",54
641,"('to_PART', 'catch_VERB')",54
7226,"('end_NOUN', 'of_ADP')",54
4473,"('for_ADP', 'they_PRON')",53
7726,"('his_DET', 'eye_NOUN')",53
11044,"('for_ADP', 'you_PRON')",53
4087,"('he_PRON', 'for_ADP')",53
3042,"('let_VERB', 'us_PRON')",53
20220,"('reach_VERB', 'the_DET')",53
16246,"('a_DET', 'lot_NOUN')",53
2175,"('but_CCONJ', 'they_PRON')",53
10445,"('with_ADP', 'you_PRON')",53
2327,"('able_ADJ', 'to_PART')",53
1019,"('be_AUX', 'he_PRON')",52
31960,"('and_CCONJ', 'she_PRON')",52
12284,"('be_AUX', 'able_ADJ')",52
132,"('into_ADP', 'a_DET')",52
2808,"('up_ADP', 'in_ADP')",52
4610,"('great_ADJ', 'deal_NOUN')",52
28637,"('believe_VERB', 'in_ADP')",52
2238,"('a_DET', 'time_NOUN')",52
11561,"('part_NOUN', 'of_ADP')",51
4381,"('like_VERB', 'to_PART')",51
1913,"('his_DET', 'hand_NOUN')",51
3052,"('back_ADV', 'to_ADP')",51
10514,"('have_AUX', 'find_VERB')",51
1431,"('find_VERB', 'that_SCONJ')",51
3407,"('it_PRON', 'he_PRON')",51
6943,"('soon_ADV', 'as_ADP')",51
4992,"('like_ADP', 'a_DET')",51
5147,"('away_ADV', 'from_ADP')",51
20,"('you_PRON', 'can_AUX')",51
3292,"('have_AUX', 'go_VERB')",51
2880,"('in_ADP', 'their_DET')",51
4220,"('if_SCONJ', 'it_PRON')",50
7257,"('will_AUX', 'never_ADV')",50
4815,"('there_ADV', 'he_PRON')",50
1132,"('of_ADP', 'all_PRON')",50
3570,"('side_NOUN', 'of_ADP')",50
28884,"('Unc_X', ""'_X"")",50
22054,"('Stri_VERB', 'Chipmunk_PROPN')",50
2283,"('way_NOUN', 'to_PART')",50
2843,"('the_DET', 'other_PRON')",50
5682,"('that_SCONJ', 'there_ADV')",50
2661,"('go_VERB', 'back_ADV')",50
2874,"('take_VERB', 'a_DET')",50
32990,"('of_ADP', 'old_ADJ')",50
5006,"('and_CCONJ', 'how_ADV')",50
20185,"('lot_NOUN', 'of_ADP')",50
5020,"('to_ADP', 'you_PRON')",50
8318,"('afray_VERB', 'of_ADP')",49
5300,"('he_PRON', 'so_ADV')",49
6531,"('that_PRON', 'he_PRON')",49
19146,"('he_PRON', 'start_VERB')",49
2004,"('his_DET', 'mind_NOUN')",49
651,"('how_ADV', 'he_PRON')",49
14756,"('know_VERB', 'it_PRON')",49
21285,"('forest_NOUN', 'and_CCONJ')",49
33750,"('West_PROPN', 'Wind_PROPN')",49
26838,"('of_ADP', 'Reddy_PROPN')",49
2548,"('begin_VERB', 'to_ADP')",49
18755,"('once_ADV', 'more_ADV')",49
18809,"('little_ADJ', 'people_NOUN')",49
1908,"('from_ADP', 'his_DET')",49
12926,"('to_PART', 'eat_VERB')",49
8695,"('until_SCONJ', 'he_PRON')",48
3607,"('not_PART', 'get_VERB')",48
1307,"('let_VERB', 'i_PRON')",48
7218,"('and_CCONJ', 'have_AUX')",48
847,"('what_PRON', 'do_AUX')",48
186,"('I_PRON', ""'_X"")",48
648,"('he_PRON', 'make_VERB')",48
10048,"('look_VERB', 'very_ADV')",48
3653,"('look_VERB', 'for_ADP')",48
4654,"('can_AUX', 'do_VERB')",48
13843,"('of_ADP', 'you_PRON')",48
21003,"('farmer_NOUN', 'Brown_NOUN')",48
12354,"('he_PRON', 'never_ADV')",48
2575,"('he_PRON', 'but_CCONJ')",48
22079,"('sure_ADJ', 'that_SCONJ')",48
19507,"('to_PART', 'live_VERB')",48
1551,"('and_CCONJ', 'now_ADV')",48
67927,"('this_DET', 'nation_NOUN')",48
1935,"('and_CCONJ', 'see_VERB')",47
831,"('make_VERB', 'it_PRON')",47
4011,"('they_PRON', 'all_PRON')",47
5026,"('tell_VERB', 'he_PRON')",47
3993,"('not_PART', 'have_AUX')",47
766,"('he_PRON', 'do_AUX')",47
2159,"('be_AUX', 'come_VERB')",47
22052,"('Billy_PROPN', 'Possum_PROPN')",47
23513,"('his_DET', 'tail_NOUN')",47
2679,"('the_DET', 'place_NOUN')",47
32272,"('say_VERB', 'Peter_PROPN')",47
11872,"('know_VERB', 'he_PRON')",47
21256,"('see_VERB', 'what_PRON')",47
18866,"('Blacky_PROPN', 'the_DET')",47
2539,"('now_ADV', 'he_PRON')",47
30481,"(""'_PART"", 'say_VERB')",46
8125,"('be_AUX', 'all_PRON')",46
3690,"('his_DET', 'way_NOUN')",46
3780,"('and_CCONJ', 'this_PRON')",46
15432,"('as_ADP', 'soon_ADV')",46
20963,"('pretty_ADV', 'soon_ADV')",46
2660,"('you_PRON', 'to_PART')",46
7267,"('so_ADV', 'much_ADJ')",46
2967,"('and_CCONJ', 'for_ADP')",46
9212,"('to_PART', 'give_VERB')",46
33048,"('Chuck_PROPN', 'be_AUX')",46
1388,"('that_SCONJ', 'way_NOUN')",46
11468,"('the_DET', 'greatest_ADJ')",46
18981,"('the_DET', 'bank_NOUN')",45
1973,"('home_NOUN', 'and_CCONJ')",45
885,"('of_ADP', 'that_PRON')",45
29351,"('but_CCONJ', 'we_PRON')",45
1705,"('see_VERB', 'a_DET')",45
2936,"('back_ADV', 'and_CCONJ')",45
1987,"('shall_AUX', 'not_PART')",45
6005,"('come_VERB', 'from_ADP')",45
18867,"('the_DET', 'Crow_NOUN')",45
4544,"('be_AUX', 'at_ADP')",45
3892,"('the_DET', 'very_ADV')",45
25790,"('to_PART', 'play_VERB')",45
7724,"('he_PRON', 'sat_VERB')",45
2999,"('man_NOUN', 'and_CCONJ')",44
18851,"('as_ADP', 'fast_ADJ')",44
2146,"('instead_ADV', 'of_ADP')",44
22080,"('that_SCONJ', 'no_DET')",44
22285,"('among_ADP', 'the_DET')",44
20884,"('Brow_NOUN', ""'s_PART"")",44
2371,"('so_ADV', 'many_ADJ')",44
3207,"('and_CCONJ', 'what_PRON')",44
3926,"('of_ADP', 'their_DET')",44
9869,"('down_ADV', 'and_CCONJ')",43
8963,"('they_PRON', 'have_VERB')",43
6833,"('go_VERB', 'down_ADV')",43
19307,"('there_ADV', '___')",43
2469,"('then_ADV', 'say_VERB')",43
8395,"('be_AUX', 'always_ADV')",43
469,"('to_ADP', 'they_PRON')",43
7573,"('take_VERB', 'the_DET')",43
27409,"('the_DET', 'long_ADJ')",43
22948,"('and_CCONJ', 'Peter_PROPN')",43
19345,"('of_ADP', 'sight_NOUN')",43
7728,"('look_VERB', 'down_ADV')",43
20518,"('people_NOUN', 'and_CCONJ')",43
22771,"('happen_VERB', 'to_PART')",43
4451,"('at_ADP', 'first_ADJ')",42
33209,"('meadow_NOUN', 'people_NOUN')",42
4250,"('never_ADV', 'be_AUX')",42
44686,"('little_ADJ', 'bush_NOUN')",42
33749,"('mother_NOUN', 'West_PROPN')",42
3651,"('not_PART', 'you_PRON')",42
33799,"('be_AUX', 'young_ADJ')",42
10228,"('be_AUX', 'here_ADV')",42
22961,"('and_CCONJ', 'Johnny_PROPN')",42
3033,"('we_PRON', 'shall_AUX')",42
3162,"('you_PRON', 'think_VERB')",42
22968,"('and_CCONJ', 'Jimmy_PROPN')",42
15725,"('what_PRON', 'it_PRON')",42
2078,"('way_NOUN', 'of_ADP')",42
19437,"('have_AUX', 'just_ADV')",42
3434,"('be_AUX', 'on_ADP')",42
7312,"('it_PRON', 'but_CCONJ')",42
3164,"('of_ADP', 'you_DET')",42
1078,"('the_DET', 'truth_NOUN')",42
932,"('he_PRON', 'that_SCONJ')",42
2732,"('be_AUX', 'his_DET')",42
26820,"('tail_NOUN', 'and_CCONJ')",42
23722,"('old_ADJ', 'Pasture_NOUN')",41
30375,"('the_DET', 'future_NOUN')",41
18756,"('more_ADV', 'he_PRON')",41
7736,"('his_DET', 'heart_NOUN')",41
2137,"('the_DET', 'night_NOUN')",41
2103,"('because_SCONJ', 'they_PRON')",41
9542,"('and_CCONJ', 'of_ADP')",41
4466,"('man_NOUN', 'who_PRON')",41
3598,"('be_AUX', 'still_ADV')",41
