,bigram,freq
9440,"('not_PART', 'to_PART')",30
15544,"(""'s_PART"", 'Narration_NOUN')",30
7,"('in_ADP', 'you_DET')",30
27511,"('n_X', 'be_AUX')",30
1600,"('couldn_VERB', '’t_ADV')",29
6166,"('if_SCONJ', 'the_DET')",29
9734,"('the_DET', 'software_ADJ')",29
119,"('make_VERB', 'it_PRON')",29
3024,"('so_ADV', 'that_SCONJ')",29
2715,"('how_ADV', 'to_PART')",29
13364,"('at_ADP', 'he_PRON')",29
4322,"('to_ADP', 'i_PRON')",29
32,"('be_AUX', 'there_ADV')",29
1892,"('we_PRON', 'have_VERB')",29
8938,"('in_ADP', 'his_DET')",29
408,"('I_PRON', '___')",28
1314,"('on_ADP', 'my_DET')",28
7570,"('of_ADP', 'his_DET')",28
4781,"('that_SCONJ', 'it_PRON')",28
1289,"('as_ADP', 'I_PRON')",28
1282,"('don_NOUN', '’t_ADJ')",28
6023,"('that_SCONJ', 'we_PRON')",27
630,"('you_PRON', 'see_VERB')",27
3694,"('he_PRON', 'look_VERB')",27
424,"('a_DET', 'b_X')",27
3514,"('don_NOUN', '’t_ADV')",27
1938,"('and_CCONJ', 'so_ADV')",27
439,"('make_VERB', 'a_DET')",27
6131,"('when_SCONJ', 'the_DET')",27
1616,"('a_DET', 'very_ADV')",27
703,"('it_PRON', 'will_AUX')",27
1297,"('laughter_VERB', 'and_CCONJ')",27
170,"('like_ADP', 'the_DET')",27
1138,"('be_AUX', 'call_VERB')",27
28037,"('exercise_ADV', '1_NUM')",27
1592,"('through_ADP', 'the_DET')",26
1140,"('the_DET', 'last_ADJ')",26
2831,"('to_PART', 'say_VERB')",26
17574,"('his_DET', 'face_NOUN')",26
8486,"('for_ADP', 'i_PRON')",26
15735,"('Dr_ADV', 'Kelso_ADV')",25
1256,"('it_PRON', 'and_CCONJ')",25
1948,"('part_NOUN', 'of_ADP')",25
3268,"('against_ADP', 'the_DET')",25
4259,"('in_ADP', 'which_PRON')",25
32727,"('fix_VERB', 'point_NOUN')",25
19556,"('a_DET', 'few_ADJ')",25
3076,"('around_ADP', 'the_DET')",25
301,"('to_ADP', 'my_DET')",25
30565,"('seem_VERB', 'to_PART')",25
9639,"('the_DET', 'problem_NOUN')",25
6540,"('to_PART', 'use_VERB')",25
16202,"('as_SCONJ', 'he_PRON')",25
27671,"('of_ADP', 'step_NOUN')",25
1579,"('be_AUX', 'my_DET')",25
3237,"('take_VERB', 'a_DET')",25
2135,"('you_PRON', 'do_AUX')",24
10621,"('procedure_NOUN', 'be_AUX')",24
343,"('see_VERB', 'the_DET')",24
177,"('you_PRON', 'get_VERB')",24
6471,"('star_VERB', 'at_ADP')",24
2331,"('be_AUX', 'do_VERB')",24
10206,"('clinic_ADJ', 'trial_NOUN')",24
9975,"('not_PART', 'be_AUX')",24
126,"(""'_PART"", 'll_AUX')",24
18216,"('this_DET', 'book_NOUN')",24
4652,"('I_PRON', 'love_VERB')",24
19795,"('square_NOUN', 'root_NOUN')",24
34210,"('couldn_VERB', '’t_ADJ')",24
2064,"('who_PRON', 'be_AUX')",24
650,"('the_DET', 'next_ADJ')",24
7546,"('that_SCONJ', 'he_PRON')",23
2025,"('don_NOUN', '’t_NOUN')",23
696,"('say_VERB', 'that_SCONJ')",23
280,"('not_PART', 'a_DET')",23
67,"('i_PRON', 'a_DET')",23
1585,"('I_PRON', 'mean_VERB')",23
15814,"(""'s_PART"", 'Thought_NOUN')",23
4958,"('in_ADP', 'general_ADJ')",23
3695,"('look_VERB', 'like_ADP')",23
24213,"('section_NOUN', '1_NUM')",23
1190,"('the_DET', 'room_NOUN')",23
1246,"('all_DET', 'right_NOUN')",23
1528,"('be_AUX', 'very_ADV')",23
646,"('I_PRON', 'see_VERB')",23
658,"('I_PRON', '’ve_VERB')",23
25080,"('a_DET', 'b_NOUN')",23
14,"('you_DET', 'head_NOUN')",23
499,"('you_PRON', 'have_VERB')",23
78,"('tell_VERB', 'i_PRON')",23
4152,"('he_PRON', '’s_VERB')",22
2392,"('be_AUX', 'all_DET')",22
1979,"('easy_ADJ', 'to_PART')",22
175,"('to_ADP', 'you_PRON')",22
27497,"('recursive_ADJ', 'process_NOUN')",22
3123,"('see_VERB', 'that_SCONJ')",22
4096,"('that_PRON', 'I_PRON')",22
2494,"('the_DET', 'most_ADV')",22
1615,"('and_CCONJ', 'that_PRON')",22
8582,"('time_NOUN', 'I_PRON')",22
7591,"('but_CCONJ', 'he_PRON')",22
2084,"('end_NOUN', 'of_ADP')",22
1644,"('when_SCONJ', 'you_PRON')",21
3498,"('out_ADP', 'the_DET')",21
1441,"('away_ADV', 'from_ADP')",21
4426,"('if_SCONJ', 'he_PRON')",21
3978,"('have_VERB', 'no_DET')",21
1664,"('and_CCONJ', 'that_SCONJ')",21
2659,"('what_PRON', 'you_PRON')",21
9648,"('the_DET', 'software_NOUN')",21
16491,"('as_ADP', 'if_SCONJ')",21
163,"('get_VERB', 'the_DET')",21
4610,"('the_DET', 'only_ADJ')",21
24673,"('compute_VERB', 'the_DET')",21
1421,"('because_SCONJ', 'I_PRON')",21
7042,"('over_ADP', 'the_DET')",21
476,"('talk_VERB', 'about_ADP')",21
24212,"('in_ADP', 'section_NOUN')",21
369,"('be_VERB', 'no_DET')",21
3468,"('from_ADP', 'a_DET')",21
1151,"('be_AUX', 'I_PRON')",21
4993,"('will_AUX', 'have_AUX')",21
35098,"('the_DET', 'rain_NOUN')",21
39825,"('his_DET', 'eyes_NOUN')",21
3140,"('come_VERB', 'to_ADP')",21
12697,"('do_VERB', 'you_PRON')",21
23703,"('term_NOUN', 'of_ADP')",20
2321,"('of_ADP', 'they_PRON')",20
1487,"('tell_VERB', 'you_PRON')",20
96,"('of_ADP', 'you_PRON')",20
6669,"('find_VERB', 'a_DET')",20
10531,"('to_PART', 'find_VERB')",20
9905,"('the_DET', 'function_NOUN')",20
604,"('I_PRON', '’ll_AUX')",20
15685,"('use_VERB', 'a_DET')",20
1066,"('will_AUX', 'not_PART')",20
21108,"('to_PART', 'compute_VERB')",20
1771,"('I_PRON', 'do_AUX')",20
11653,"('evaluate_VERB', 'the_DET')",20
3291,"('’t_ADV', 'have_VERB')",20
2743,"('they_PRON', '’re_VERB')",20
1353,"('it_PRON', '’_VERB')",20
34538,"('he_PRON', '’d_VERB')",20
3013,"('of_ADV', 'course_ADV')",20
6630,"('the_DET', 'idea_NOUN')",20
16764,"('my_DET', 'mind_NOUN')",20
5763,"('can_AUX', 'see_VERB')",20
4368,"('of_ADP', 'it_PRON')",20
7449,"('and_CCONJ', 'she_PRON')",20
1557,"('can_AUX', 'use_VERB')",20
24541,"('1_NUM', 'and_CCONJ')",20
7832,"('to_ADP', 'me_PRON')",20
5580,"('into_ADP', 'a_DET')",20
2859,"('let_VERB', 'i_PRON')",20
3836,"('I_PRON', '’_VERB')",20
4965,"('but_CCONJ', 'the_DET')",20
1535,"('be_AUX', 'able_ADJ')",20
5803,"('think_VERB', 'I_PRON')",19
2450,"('to_PART', 'tell_VERB')",19
3701,"('the_DET', 'name_NOUN')",19
4321,"('back_ADV', 'to_ADP')",19
1993,"('to_PART', 'know_VERB')",19
5795,"('across_ADP', 'the_DET')",19
368,"('and_CCONJ', 'there_ADV')",19
42144,"('his_DET', 'voice_NOUN')",19
2379,"('do_AUX', 'it_PRON')",19
1910,"('then_ADV', 'I_PRON')",19
389,"('point_NOUN', 'of_ADP')",19
3410,"('Carnegie_PROPN', 'Mellon_PROPN')",19
1221,"('can_AUX', 'do_VERB')",19
23,"('know_VERB', 'how_ADV')",19
2144,"('the_DET', 'people_NOUN')",19
17530,"('my_DET', 'face_NOUN')",19
16189,"('to_PART', 'look_VERB')",19
1099,"('you_PRON', '___')",19
11751,"('the_DET', 'result_NOUN')",19
5241,"('such_DET', 'a_DET')",19
4035,"('as_SCONJ', 'we_PRON')",19
2004,"('you_PRON', 'go_VERB')",19
9996,"('how_ADV', 'the_DET')",19
1536,"('able_ADJ', 'to_PART')",19
1118,"('make_VERB', 'i_PRON')",19
6202,"('be_AUX', 'give_VERB')",19
8214,"('she_PRON', 'be_AUX')",19
25255,"('root_NOUN', 'of_ADP')",19
23702,"('in_ADP', 'term_NOUN')",19
2194,"('than_ADP', 'I_PRON')",19
27618,"('iterative_ADJ', 'process_NOUN')",18
56315,"('all_PRON', 'thing_NOUN')",18
1300,"('you_PRON', 'I_PRON')",18
16643,"('the_DET', 'body_NOUN')",18
27516,"('n_X', '1_NUM')",18
3926,"('like_VERB', 'to_PART')",18
3065,"('know_VERB', 'what_PRON')",18
24861,"('x_NOUN', 'be_AUX')",18
10076,"('generate_VERB', 'a_DET')",18
859,"('who_PRON', 'have_AUX')",18
401,"('my_DET', 'eye_NOUN')",18
9487,"('find_VERB', 'the_DET')",18
3369,"('front_NOUN', 'of_ADP')",18
24132,"('sum_NOUN', 'of_ADP')",18
56314,"('through_ADP', 'all_PRON')",18
56312,"('spirit_PROPN', 'move_NOUN')",18
319,"(""'_X"", 'll_NUM')",18
1196,"('at_ADP', 'my_DET')",18
3981,"('at_ADP', 'all_PRON')",18
12529,"('in_ADP', 'us_DET')",18
9833,"('a_DET', 'process_NOUN')",18
3464,"('think_VERB', 'about_ADP')",18
2027,"('you_PRON', 'think_VERB')",18
37513,"('Edward_PROPN', 'Cullen_PROPN')",18
588,"('talk_VERB', 'to_ADP')",18
25,"('you_PRON', 'feel_VERB')",18
24679,"('number_NOUN', 'be_AUX')",18
56313,"('move_NOUN', 'through_ADP')",18
354,"('to_PART', 'take_VERB')",18
4683,"('and_CCONJ', 'be_AUX')",18
22252,"('software_ADJ', 'engineer_NOUN')",18
11754,"('the_DET', 'two_NUM')",18
6227,"('that_PRON', 'can_AUX')",18
2176,"('know_VERB', 'that_SCONJ')",18
2303,"('at_ADP', 'a_DET')",18
3368,"('in_ADP', 'front_NOUN')",18
23394,"('value_NOUN', 'be_AUX')",18
24723,"('expression_NOUN', 'be_AUX')",18
10598,"('rather_ADP', 'than_ADP')",18
19895,"('at_ADV', 'least_ADV')",17
98,"('the_DET', 'time_NOUN')",17
524,"('if_SCONJ', 'it_PRON')",17
1987,"('up_ADP', 'the_DET')",17
17222,"('rest_NOUN', 'of_ADP')",17
17221,"('the_DET', 'rest_NOUN')",17
5060,"('I_PRON', 'feel_VERB')",17
1077,"('i_PRON', 'in_ADP')",17
5245,"('they_PRON', 'can_AUX')",17
4327,"('to_ADP', 'he_PRON')",17
7456,"('be_AUX', 'take_VERB')",17
9068,"('how_ADV', 'do_AUX')",17
956,"('___', 'be_AUX')",17
18154,"('his_DET', 'eye_NOUN')",17
24070,"('body_NOUN', 'of_ADP')",17
40399,"('“No_ADV', 'I_PRON')",17
1227,"('the_DET', 'best_ADJ')",17
24146,"('x_ADJ', 'y_NOUN')",17
3512,"('people_NOUN', 'who_PRON')",17
4157,"('a_DET', 'long_ADJ')",17
2297,"('how_ADV', 'many_ADJ')",17
27727,"('a_DET', 'recursive_ADJ')",17
18604,"('of_ADP', 'growth_NOUN')",17
1186,"('there_ADV', '’_VERB')",17
9859,"('use_NOUN', 'of_ADP')",17
24169,"('+_SYM', 'a_DET')",17
9588,"('definition_NOUN', 'of_ADP')",17
331,"('it_PRON', 'can_AUX')",17
6490,"('refer_VERB', 'to_ADP')",17
2104,"('that_PRON', 'will_AUX')",17
2643,"('the_DET', 'expression_NOUN')",17
9064,"('he_PRON', 'smil_VERB')",17
1222,"('do_VERB', 'the_DET')",17
3141,"('you_PRON', 'to_PART')",17
3241,"('next_ADJ', 'to_ADP')",17
1364,"('the_DET', 'fact_NOUN')",17
22076,"('process_NOUN', 'be_AUX')",17
35759,"('the_DET', 'truck_NOUN')",17
3006,"('it_PRON', 'I_PRON')",17
7708,"('the_DET', 'second_ADJ')",17
20840,"('programming_NOUN', 'language_NOUN')",17
6640,"('be_AUX', 'more_ADV')",17
15605,"('J._PROPN', 'D._PROPN')",16
20026,"('order_NOUN', 'of_ADP')",16
7604,"('my_DET', 'mom_NOUN')",16
2687,"('’m_NOUN', 'go_VERB')",16
28282,"('a_DET', 'and_CCONJ')",16
24843,"('equal_ADJ', 'to_ADP')",16
23054,"('procedure_NOUN', 'to_PART')",16
27772,"('a_DET', 'iterative_ADJ')",16
24569,"('order_NOUN', 'evaluation_NOUN')",16
6685,"('make_VERB', 'the_DET')",16
2391,"('when_SCONJ', 'it_PRON')",16
24042,"('the_DET', 'definition_NOUN')",16
2455,"('be_AUX', 'you_DET')",16
10363,"('a_DET', 'clinic_ADJ')",16
34452,"('“I_PRON', '’ll_AUX')",16
56316,"('thing_NOUN', 'spirit_PROPN')",16
37571,"('mister_NOUN', 'Banner_NOUN')",16
8800,"('based_VERB', 'on_ADP')",16
2802,"('slide_NOUN', 'of_ADP')",16
1139,"('call_VERB', 'the_DET')",16
35742,"('my_DET', 'truck_NOUN')",16
36891,"('look_VERB', 'away_ADV')",16
66,"('give_VERB', 'i_PRON')",16
1175,"('know_VERB', 'the_DET')",16
1880,"('and_CCONJ', 'if_SCONJ')",16
1050,"('wait_VERB', 'for_ADP')",16
34727,"('“Do_SCONJ', 'you_PRON')",16
649,"('take_VERB', 'the_DET')",16
1262,"('’re_ADV', 'go_VERB')",16
2737,"('you_PRON', 'shall_AUX')",16
12312,"('the_DET', 'night_NOUN')",16
2015,"('and_CCONJ', 'my_DET')",16
9293,"('and_CCONJ', 'to_PART')",16
3149,"('a_DET', 'great_ADJ')",16
10204,"('use_VERB', 'in_ADP')",16
5306,"('you_PRON', 'make_VERB')",16
1365,"('fact_NOUN', 'that_SCONJ')",16
3301,"('will_AUX', 'like_VERB')",16
456,"('if_SCONJ', 'they_PRON')",16
1668,"('we_PRON', 'shall_AUX')",16
10338,"('the_DET', 'study_NOUN')",16
3680,"('be_AUX', 'one_NUM')",16
9597,"('software_ADJ', 'requirement_NOUN')",16
1239,"('to_PART', 'talk_VERB')",15
5101,"('do_VERB', 'this_PRON')",15
34514,"('the_DET', 'car_NOUN')",15
2531,"('do_VERB', 'it_PRON')",15
1054,"('for_ADP', 'this_DET')",15
23226,"('the_DET', 'following_ADJ')",15
1057,"('to_PART', 'come_VERB')",15
5490,"('and_CCONJ', 'their_DET')",15
1836,"('that_SCONJ', 'they_PRON')",15
9598,"('requirement_NOUN', 'be_AUX')",15
592,"('about_ADP', 'it_PRON')",15
3138,"('when_SCONJ', 'he_PRON')",15
16552,"('wonder_VERB', 'if_SCONJ')",15
36202,"('the_DET', 'cafeteria_NOUN')",15
514,"('I_PRON', 'do_VERB')",15
25672,"('1_NUM', '0_NUM')",15
10432,"('participant_NOUN', 'be_AUX')",15
28703,"('edge_NOUN', 'of_ADP')",15
3495,"('to_PART', 'keep_VERB')",15
7302,"('not_PART', 'the_DET')",15
513,"('can_AUX', 'I_PRON')",15
1442,"('from_ADP', 'i_PRON')",15
3034,"('and_CCONJ', 'his_DET')",15
4056,"('with_ADP', 'he_PRON')",15
13849,"('more_ADV', 'than_ADP')",15
7511,"('my_DET', 'mother_NOUN')",15
265,"('suppose_VERB', 'to_PART')",15
1885,"('get_VERB', 'to_PART')",15
15098,"('>_SYM', '50_NUM')",15
15568,"('be_VERB', 'the_DET')",15
22681,"('procedure_NOUN', 'as_ADP')",15
2244,"('like_ADP', 'he_PRON')",15
39,"('you_PRON', 'and_CCONJ')",15
5242,"('a_DET', 'way_NOUN')",15
10266,"('a_DET', 'drug_NOUN')",15
7598,"('to_PART', 'help_VERB')",15
1370,"('in_ADP', 'fact_NOUN')",15
3994,"('I_PRON', 'go_VERB')",15
25087,"('b_X', 'a_DET')",14
124,"('but_CCONJ', 'you_PRON')",14
36178,"('I_PRON', 'kept_VERB')",14
1179,"('my_DET', 'dad_NOUN')",14
1023,"('in_ADP', 'death_NOUN')",14
35736,"('I_PRON', 'walk_VERB')",14
23867,"('for_ADP', 'instance_NOUN')",14
2267,"('he_PRON', 'and_CCONJ')",14
28447,"('of_ADP', 'coin_NOUN')",14
21037,"('provide_VERB', 'a_DET')",14
34527,"('he_PRON', 'seem_VERB')",14
19789,"('sequence_NOUN', 'of_ADP')",14
4325,"('i_PRON', 'and_CCONJ')",14
29970,"('the_DET', 'Fermat_ADJ')",14
6200,"('it_PRON', 'wasn_VERB')",14
2947,"('he_PRON', 'have_VERB')",14
6180,"('be_AUX', 'good_ADJ')",14
13472,"('the_DET', 'sum_NOUN')",14
9322,"('will_AUX', 'have_VERB')",14
4233,"('name_NOUN', 'be_AUX')",14
1949,"('of_ADP', 'their_DET')",14
34638,"('“It_SCONJ', '’s_DET')",14
1611,"('I_PRON', 'wasn_VERB')",14
242,"('the_DET', 'whole_ADJ')",14
4910,"('a_DET', 'small_ADJ')",14
1187,"('’_VERB', 'a_DET')",14
36484,"('I_PRON', 'sigh_VERB')",14
16573,"('my_DET', 'hand_NOUN')",14
1307,"('’m_NOUN', 'not_PART')",14
17531,"('face_NOUN', 'be_AUX')",14
4828,"('more_ADJ', 'than_ADP')",14
8010,"('be_AUX', 'it_PRON')",14
16533,"('have_AUX', 'a_DET')",14
22043,"('idea_NOUN', 'of_ADP')",14
6410,"('a_DET', 'new_ADJ')",14
8678,"('together_ADV', 'with_ADP')",14
3968,"('all_PRON', 'of_ADP')",14
1984,"('so_SCONJ', 'I_PRON')",14
1475,"('the_DET', 'table_NOUN')",14
16216,"('begin_VERB', 'to_PART')",14
23606,"('the_DET', 'evaluation_NOUN')",14
28702,"('the_DET', 'edge_NOUN')",14
10744,"('be_AUX', 'evaluate_VERB')",14
25381,"('+_SYM', '1_NUM')",14
14257,"('us_PRON', 'to_PART')",14
2764,"('we_PRON', 'use_VERB')",14
1261,"('we_PRON', '’re_ADV')",14
2167,"('be_AUX', 'to_PART')",14
12774,"('the_DET', 'line_NOUN')",14
9326,"('i_PRON', 'to_PART')",14
2416,"('up_ADP', 'and_CCONJ')",14
15750,"('to_PART', 'think_VERB')",14
665,"('as_ADV', 'well_ADV')",14
2408,"('he_PRON', 'I_PRON')",14
4695,"('be_AUX', 'too_ADV')",13
683,"('think_VERB', 'you_PRON')",13
2685,"('example_NOUN', 'of_ADP')",13
3111,"('it_PRON', 'in_ADP')",13
3711,"('say_VERB', 'you_PRON')",13
1342,"('the_DET', 'road_NOUN')",13
1454,"('childhood_NOUN', 'dream_NOUN')",13
5761,"('just_ADV', 'like_ADP')",13
34901,"('“I_ADJ', 'don_NOUN')",13
28234,"('exercise_NOUN', '1_NUM')",13
2225,"('he_PRON', 'have_AUX')",13
17553,"('he_PRON', 'to_PART')",13
16512,"('the_DET', 'nurse_NOUN')",13
670,"('it_PRON', 'the_DET')",13
6412,"('the_DET', 'truth_NOUN')",13
1531,"('that_SCONJ', 'way_NOUN')",13
828,"('be_AUX', 'say_VERB')",13
9701,"('which_PRON', 'the_DET')",13
14283,"('>_SYM', '39_NUM')",13
1226,"('some_PRON', 'of_ADP')",13
9699,"('the_DET', 'environment_NOUN')",13
8406,"('can_AUX', 'you_PRON')",13
21601,"('in_ADP', 'chapter_NOUN')",13
2874,"('you_PRON', 'just_ADV')",13
24352,"('procedure_NOUN', 'in_ADP')",13
5517,"('give_VERB', 'a_DET')",13
2830,"('all_PRON', 'I_PRON')",13
3725,"('you_PRON', 'have_AUX')",13
18538,"('element_NOUN', 'of_ADP')",13
2834,"('that_PRON', 'have_AUX')",13
2299,"('be_AUX', 'on_ADP')",13
1465,"('enough_ADV', 'to_PART')",13
9888,"('or_CCONJ', 'a_DET')",13
4999,"('it_PRON', 'easy_ADJ')",13
12329,"('eyes_NOUN', 'be_AUX')",13
19878,"('continue_VERB', 'to_PART')",13
10846,"('procedure_NOUN', 'for_ADP')",13
7844,"('the_DET', 'house_NOUN')",13
52,"('you_PRON', 'cry_NOUN')",13
9395,"('I_PRON', 'take_VERB')",13
9040,"('I_PRON', 'didn_VERB')",13
6541,"('use_VERB', 'it_PRON')",13
