,bigram,freq
298,"('a_DET', 'very_ADV')",26
241,"('all_PRON', 'of_ADP')",26
429,"('the_DET', 'more_ADV')",26
2482,"('he_PRON', 'can_AUX')",26
915,"('I_PRON', 'make_VERB')",26
2012,"('that_SCONJ', ""'s_PART"")",26
5482,"('the_DET', 'business_NOUN')",26
6858,"('in_ADP', 'us_DET')",26
5040,"('you_PRON', 'and_CCONJ')",25
2355,"('you_PRON', 'want_VERB')",25
1328,"('a_DET', 'moment_NOUN')",25
867,"('the_DET', 'next_ADJ')",25
873,"('do_AUX', 'you_PRON')",25
1938,"('to_PART', 'take_VERB')",25
2087,"('the_DET', 'way_NOUN')",25
5725,"('and_CCONJ', 'make_VERB')",25
5465,"('in_ADP', 'which_PRON')",25
2389,"('in_ADP', 'that_DET')",25
1746,"('it_PRON', 'seem_VERB')",25
1455,"('be_AUX', 'still_ADV')",25
2101,"('it_PRON', 'in_ADP')",25
1287,"('he_PRON', 'look_VERB')",25
5695,"('not_PART', 'to_PART')",25
7606,"('for_ADP', 'you_PRON')",25
146,"('on_ADP', 'my_DET')",25
2471,"('we_PRON', '___')",25
1078,"('not_PART', 'have_VERB')",24
3192,"('who_PRON', 'have_VERB')",24
1099,"('with_ADP', 'his_DET')",24
13580,"('use_NOUN', 'of_ADP')",24
157,"('for_ADP', 'my_DET')",24
1460,"('he_PRON', 'a_DET')",24
1182,"('say_VERB', ""'_X"")",24
99,"('the_DET', 'street_NOUN')",24
1331,"('find_VERB', 'the_DET')",24
19780,"('the_DET', 'province_NOUN')",24
1337,"('you_PRON', 'I_PRON')",24
94,"('go_VERB', 'to_ADP')",24
1582,"('on_ADP', 'his_DET')",24
1553,"('he_PRON', 'I_PRON')",24
53,"('the_DET', 'paper_NOUN')",24
539,"('but_CCONJ', 'you_PRON')",24
3993,"('and_CCONJ', 'of_ADP')",24
4357,"('for_ADP', 'that_DET')",24
2679,"('of_ADP', 'i_PRON')",24
15270,"('as_SCONJ', 'he_PRON')",24
9582,"('to_ADP', 'their_DET')",24
4285,"('i_PRON', 'with_ADP')",24
6001,"('have_AUX', 'make_VERB')",23
688,"('no_DET', 'one_PRON')",23
473,"('and_CCONJ', 'to_PART')",23
944,"('as_ADV', 'well_ADV')",23
4498,"('and_CCONJ', 'they_PRON')",23
2371,"('the_DET', 'door_NOUN')",23
849,"('say_VERB', 'I_PRON')",23
22493,"(""'_VERB"", 'by_ADP')",23
789,"('to_PART', 'know_VERB')",23
7763,"('i_PRON', 'to_ADP')",23
1742,"('side_NOUN', 'of_ADP')",23
1534,"('___', 'have_AUX')",23
3257,"('as_SCONJ', 'we_PRON')",23
2916,"('for_ADP', 'he_PRON')",23
3973,"('it_PRON', 'have_AUX')",23
1027,"('with_ADP', 'i_PRON')",23
2248,"('if_SCONJ', 'he_PRON')",23
13650,"('I_PRON', 'may_AUX')",23
13823,"('for_ADP', 'his_DET')",23
3201,"('they_PRON', 'may_AUX')",22
908,"('see_VERB', 'you_PRON')",22
14749,"('the_DET', 'whole_NOUN')",22
15239,"('be_AUX', 'of_ADP')",22
358,"('friend_NOUN', 'and_CCONJ')",22
20078,"('will_VERB', 'the_DET')",22
2181,"('I_PRON', 'suppose_VERB')",22
13251,"('the_DET', 'king_NOUN')",22
1383,"('think_VERB', 'he_PRON')",22
3745,"('to_PART', 'me_VERB')",22
8392,"('if_SCONJ', 'we_PRON')",22
1216,"('be_AUX', 'all_DET')",22
1490,"('not_PART', 'think_VERB')",22
1213,"('of_ADP', 'you_PRON')",22
2692,"('man_NOUN', 'who_PRON')",22
1364,"('not_PART', 'you_PRON')",22
1472,"('the_DET', 'town_NOUN')",22
7909,"('I_PRON', 'take_VERB')",22
12115,"('this_DET', 'time_NOUN')",22
1660,"('the_DET', 'ambulance_NOUN')",22
5577,"('which_PRON', 'they_PRON')",21
342,"('I_PRON', 'do_AUX')",21
4014,"('through_ADP', 'the_DET')",21
2851,"('give_VERB', 'he_PRON')",21
2102,"('the_DET', 'police_NOUN')",21
14160,"('of_ADP', 'all_DET')",21
3744,"('it_PRON', 'to_PART')",21
5994,"('it_PRON', 'to_ADP')",21
1015,"('not_PART', 'a_DET')",21
362,"('see_VERB', 'a_DET')",21
2774,"('man_NOUN', 'and_CCONJ')",21
2463,"('to_ADP', 'they_PRON')",21
3561,"(""'_X"", 'the_DET')",21
1741,"('the_DET', 'side_NOUN')",21
1654,"('but_CCONJ', 'they_PRON')",21
4161,"('that_SCONJ', 'you_PRON')",21
10911,"('that_PRON', 'of_ADP')",21
13600,"('and_CCONJ', 'therefore_ADV')",21
1982,"('take_VERB', 'the_DET')",21
8162,"('be_AUX', 'make_VERB')",21
1769,"('man_NOUN', 'be_AUX')",20
2526,"('end_NOUN', 'of_ADP')",20
3365,"('and_CCONJ', 'so_ADV')",20
2698,"('what_PRON', 'I_PRON')",20
1267,"('this_DET', 'man_NOUN')",20
3687,"('it_PRON', 'may_AUX')",20
4887,"('near_ADP', 'the_DET')",20
7411,"('when_SCONJ', 'we_PRON')",20
8131,"('can_AUX', 'be_AUX')",20
1316,"('yes_INTJ', 'I_PRON')",20
7141,"('as_SCONJ', 'it_PRON')",20
1355,"('I_PRON', 'never_ADV')",20
386,"('then_ADV', 'I_PRON')",20
863,"('go_VERB', 'on_ADP')",20
1063,"('hitch_ADJ', 'hiker_NOUN')",20
775,"('he_PRON', 'the_DET')",20
489,"('I_PRON', '’m_VERB')",20
9634,"('be_AUX', 'do_VERB')",20
213,"('now_ADV', 'I_PRON')",20
270,"('that_PRON', 'have_AUX')",20
1177,"(""'I_PRON"", 'be_AUX')",20
291,"('kind_NOUN', 'of_ADP')",20
2468,"('the_DET', 'doctor_NOUN')",20
1424,"('now_ADV', 'and_CCONJ')",19
17001,"('be_AUX', 'then_ADV')",19
23852,"('that_PRON', 'who_PRON')",19
8494,"('to_ADP', 'us_PRON')",19
20377,"('the_DET', 'general_ADJ')",19
11708,"('the_DET', 'most_ADV')",19
1377,"('a_DET', 'long_ADJ')",19
1576,"('see_VERB', 'he_PRON')",19
15815,"('upon_ADP', 'the_DET')",19
5381,"('make_VERB', 'the_DET')",19
5449,"('in_ADP', 'order_NOUN')",19
252,"('and_CCONJ', 'you_PRON')",19
2017,"('to_PART', 'find_VERB')",19
22840,"('the_DET', 'proprietary_NOUN')",19
3092,"('the_DET', 'rest_NOUN')",19
15747,"('he_PRON', 'may_AUX')",19
13259,"('in_ADP', 'London_PROPN')",19
14582,"('man_NOUN', 'of_ADP')",19
5233,"('my_DET', 'own_ADJ')",19
9445,"('and_CCONJ', 'other_ADJ')",19
1214,"('you_PRON', ""'_X"")",19
1263,"('like_ADP', 'a_DET')",19
193,"('able_ADJ', 'to_PART')",19
3276,"('___', 'will_AUX')",19
194,"('to_PART', 'get_VERB')",19
6732,"('we_PRON', 'will_AUX')",19
18338,"('the_DET', 'company_NOUN')",19
3909,"('a_DET', 'year_NOUN')",19
18829,"('which_PRON', 'we_PRON')",19
7955,"('have_AUX', 'do_VERB')",19
3896,"('when_SCONJ', 'they_PRON')",19
4017,"('the_DET', 'place_NOUN')",19
1173,"('be_AUX', 'you_PRON')",19
4001,"('be_AUX', 'one_NUM')",19
1258,"('a_DET', 'lot_NOUN')",19
4452,"('come_VERB', 'to_ADP')",19
2353,"('the_DET', 'cemetery_NOUN')",18
17855,"('will_NOUN', 'to_ADP')",18
6221,"('be_AUX', 'take_VERB')",18
714,"('where_ADV', 'he_PRON')",18
3814,"('be_AUX', 'find_VERB')",18
18947,"('will_AUX', 'it_PRON')",18
8555,"('they_PRON', 'will_AUX')",18
4200,"('it_PRON', 'but_CCONJ')",18
2300,"('will_AUX', 'have_VERB')",18
540,"('you_PRON', 'have_VERB')",18
15170,"('a_DET', 'number_NOUN')",18
2312,"('about_ADP', 'a_DET')",18
4088,"('and_CCONJ', 'when_SCONJ')",18
2310,"('to_PART', 'say_VERB')",18
5674,"('do_VERB', 'it_PRON')",18
2458,"('be_AUX', 'too_ADV')",18
14224,"('may_AUX', 'have_AUX')",18
7419,"('i_PRON', 'that_SCONJ')",18
5664,"('you_PRON', 'to_PART')",18
155,"('to_PART', 'pay_VERB')",18
1533,"('you_PRON', '___')",18
192,"('be_AUX', 'able_ADJ')",18
13157,"('the_DET', 'use_NOUN')",18
1164,"('not_PART', 'see_VERB')",18
1775,"('the_DET', 'second_ADJ')",18
3017,"('and_CCONJ', 'at_ADP')",18
13416,"('in_ADP', 'England_PROPN')",18
2112,"('the_DET', 'hitch_ADJ')",18
264,"('they_PRON', 'all_PRON')",18
1521,"('the_DET', 'moment_NOUN')",18
1100,"('his_DET', 'hand_NOUN')",18
9547,"('time_NOUN', 'and_CCONJ')",18
1273,"('I_PRON', 'look_VERB')",18
289,"('on_ADP', 'this_DET')",18
1326,"('he_PRON', 'but_CCONJ')",18
10934,"('will_AUX', 'give_VERB')",18
14907,"('from_ADP', 'a_DET')",18
14700,"('that_DET', 'time_NOUN')",18
2633,"('that_PRON', 'I_PRON')",18
1408,"('to_PART', 'think_VERB')",18
945,"('well_ADV', 'as_ADP')",18
6182,"('i_NOUN', 'and_CCONJ')",17
7290,"('i_PRON', 'in_ADP')",17
239,"('think_VERB', 'about_ADP')",17
244,"('thing_NOUN', 'that_PRON')",17
1308,"('you_PRON', 'shall_AUX')",17
10920,"('and_CCONJ', 'give_VERB')",17
6917,"('will_AUX', 'have_AUX')",17
10555,"('his_DET', 'own_ADJ')",17
19306,"('will_AUX', 'i_PRON')",17
4098,"('at_ADP', 'first_ADJ')",17
6542,"('soon_ADV', 'as_ADP')",17
3540,"('my_DET', 'hand_NOUN')",17
9800,"('of_ADP', 'some_DET')",17
1823,"('he_PRON', ""'s_PART"")",17
3507,"('he_PRON', 'in_ADP')",17
5084,"('make_VERB', 'it_PRON')",17
3853,"('his_DET', 'father_NOUN')",17
5096,"('when_SCONJ', 'you_PRON')",17
2884,"('on_ADP', 'and_CCONJ')",17
5531,"('they_PRON', 'to_PART')",17
2900,"('get_VERB', 'the_DET')",17
2773,"('it_PRON', 'a_DET')",17
4724,"('I_PRON', 'give_VERB')",17
3837,"('before_ADP', 'the_DET')",17
7048,"('take_VERB', 'i_PRON')",17
171,"('where_ADV', 'I_PRON')",17
16277,"('be_AUX', 'necessary_ADJ')",17
7482,"('the_DET', 'whole_ADJ')",17
27881,"('the_DET', 'inhabitant_NOUN')",17
1500,"('lot_NOUN', 'of_ADP')",17
0,"('I_PRON', '’ve_VERB')",17
4138,"('that_PRON', 'will_AUX')",17
13800,"('be_AUX', 'often_ADV')",17
4382,"('and_CCONJ', 'for_ADP')",17
3316,"('so_ADV', 'he_PRON')",17
987,"('while_SCONJ', 'I_PRON')",17
9214,"('a_DET', 'little_NOUN')",17
2476,"('see_VERB', 'the_DET')",17
1016,"('a_DET', 'new_ADJ')",17
21108,"('for_ADP', 'they_PRON')",17
1040,"('up_ADP', 'the_DET')",17
3268,"('if_SCONJ', 'the_DET')",17
4160,"('know_VERB', 'that_SCONJ')",17
1782,"('the_DET', 'driver_NOUN')",16
1343,"('this_PRON', 'I_PRON')",16
904,"('be_AUX', 'sure_ADJ')",16
8185,"('which_PRON', 'will_AUX')",16
6801,"('want_NOUN', 'of_ADP')",16
5078,"('to_PART', 'keep_VERB')",16
2562,"('be_AUX', 'right_ADJ')",16
1663,"('be_AUX', 'here_ADV')",16
2123,"('be_AUX', 'sorry_ADJ')",16
6541,"('as_ADP', 'soon_ADV')",16
2063,"('not_PART', 'remember_VERB')",16
2828,"('i_PRON', 'he_PRON')",16
2150,"('the_DET', 'young_ADJ')",16
4844,"('of_ADP', 'one_NUM')",16
761,"('who_PRON', 'I_PRON')",16
5190,"('I_PRON', 'be_VERB')",16
2221,"('of_ADP', 'he_PRON')",16
2967,"('if_SCONJ', 'they_PRON')",16
14756,"('deal_NOUN', 'of_ADP')",16
9074,"('you_DET', 'partner_NOUN')",16
5450,"('order_NOUN', 'to_ADP')",16
1907,"('see_VERB', 'i_PRON')",16
3751,"('piece_NOUN', 'of_ADP')",16
17550,"('I_PRON', 'write_VERB')",16
29245,"('you_DET', 'country_NOUN')",16
406,"('think_VERB', 'I_PRON')",16
2753,"('i_PRON', 'from_ADP')",16
2605,"('be_VERB', 'no_DET')",16
2693,"('be_AUX', 'kil_VERB')",16
1805,"('be_AUX', 'there_ADV')",16
1558,"('you_PRON', 'have_AUX')",16
16985,"('will_NOUN', 'with_ADP')",16
1464,"('smil_VERB', 'at_ADP')",16
16796,"('the_DET', 'money_NOUN')",16
4996,"('under_ADP', 'the_DET')",16
15917,"('be_AUX', 'now_ADV')",16
246,"('be_AUX', 'on_ADP')",16
9674,"('of_ADP', 'any_DET')",16
855,"('time_NOUN', 'to_PART')",16
15719,"('that_SCONJ', 'if_SCONJ')",16
1530,"('you_PRON', 'see_VERB')",16
1736,"('the_DET', 'two_NUM')",16
21921,"('we_PRON', 'shall_AUX')",16
471,"('so_ADV', 'much_ADJ')",16
18998,"('will_NOUN', 'for_ADP')",16
9548,"('be_AUX', 'more_ADV')",16
6987,"('be_AUX', 'that_SCONJ')",15
7975,"('and_CCONJ', 'on_ADP')",15
5663,"('want_VERB', 'you_PRON')",15
7491,"('be_AUX', 'much_ADV')",15
93,"('then_SCONJ', 'I_PRON')",15
19337,"('house_NOUN', 'and_CCONJ')",15
1116,"('be_AUX', 'just_ADV')",15
19581,"('for_ADP', 'their_DET')",15
1529,"('now_ADV', 'you_PRON')",15
11635,"('write_VERB', 'a_DET')",15
67,"('into_ADP', 'my_DET')",15
11671,"('but_CCONJ', 'be_AUX')",15
12114,"('life_NOUN', 'and_CCONJ')",15
2329,"('every_DET', 'day_NOUN')",15
27794,"('thousand_NOUN', 'pound_NOUN')",15
1388,"('then_ADV', 'he_PRON')",15
11281,"('of_ADP', 'its_DET')",15
13641,"('have_VERB', 'in_ADP')",15
1639,"('and_CCONJ', 'another_DET')",15
7816,"('and_CCONJ', 'us_DET')",15
10758,"('with_ADP', 'they_PRON')",15
3096,"('he_PRON', 'shall_AUX')",15
6648,"('at_ADP', 'his_DET')",15
376,"('to_ADP', 'it_PRON')",15
1346,"('he_PRON', 'to_PART')",15
7579,"('use_VERB', 'to_PART')",15
14276,"('his_DET', 'friend_NOUN')",15
3505,"('I_PRON', 'tell_VERB')",15
16378,"('by_ADP', 'his_DET')",15
16393,"('for_ADP', 'some_DET')",15
341,"('know_VERB', 'I_PRON')",15
2926,"('find_VERB', 'a_DET')",15
2438,"('time_NOUN', 'of_ADP')",15
25275,"('will_NOUN', 'that_SCONJ')",15
8626,"('by_ADP', 'my_DET')",15
8218,"('each_PRON', 'of_ADP')",15
4455,"('be_AUX', 'all_PRON')",15
1174,"('you_PRON', 'go_VERB')",15
5483,"('business_NOUN', 'and_CCONJ')",15
18743,"('my_DET', 'business_NOUN')",15
14278,"('which_PRON', 'the_DET')",15
18172,"('at_ADP', 'Philadelphia_PROPN')",15
16554,"('shall_AUX', 'have_AUX')",15
15380,"('as_ADP', 'he_PRON')",14
1412,"('about_ADP', 'this_DET')",14
13791,"('they_PRON', 'but_CCONJ')",14
8101,"('to_PART', 'write_VERB')",14
4283,"('us_PRON', 'and_CCONJ')",14
10461,"('they_PRON', 'with_ADP')",14
14755,"('good_ADJ', 'deal_NOUN')",14
4506,"('and_CCONJ', 'their_DET')",14
12884,"('to_ADP', 'this_DET')",14
15433,"('be_AUX', 'well_ADV')",14
13568,"('and_CCONJ', 'have_AUX')",14
10921,"('give_VERB', 'a_DET')",14
17474,"('that_SCONJ', 'my_DET')",14
1108,"('year_NOUN', 'old_ADJ')",14
1403,"('my_DET', 'job_NOUN')",14
2089,"('back_ADV', 'to_ADP')",14
2139,"('be_AUX', 'his_DET')",14
12913,"('to_ADP', 'Philadelphia_PROPN')",14
2090,"('can_AUX', 'see_VERB')",14
17622,"('in_ADP', 'some_DET')",14
15759,"('or_CCONJ', 'other_ADJ')",14
13520,"('that_DET', 'purpose_NOUN')",14
1525,"('that_SCONJ', 'be_PART')",14
9022,"('they_PRON', 'in_ADP')",14
1157,"('perhaps_ADV', 'he_PRON')",14
2108,"('I_PRON', 'get_VERB')",14
736,"('he_PRON', 'come_VERB')",14
2049,"('that_SCONJ', 'a_DET')",14
4169,"('up_ADP', 'and_CCONJ')",14
1075,"('the_DET', 'other_PRON')",14
1943,"('then_ADV', 'the_DET')",14
14613,"('and_CCONJ', 'by_ADP')",14
1371,"('they_PRON', 'I_PRON')",14
3834,"('his_DET', 'son_NOUN')",14
1633,"('say_VERB', ""'_PART"")",14
1382,"('moment_NOUN', 'I_PRON')",14
4767,"('not_PART', 'go_VERB')",14
1630,"('a_DET', 'accident_NOUN')",14
1506,"('he_PRON', 'so_ADV')",14
12777,"('be_AUX', 'give_VERB')",14
1998,"('speak_VERB', 'to_ADP')",14
2116,"('he_PRON', 'do_AUX')",14
11303,"('be_AUX', 'to_ADP')",14
4760,"('my_DET', 'life_NOUN')",14
929,"('I_PRON', 'stop_VERB')",14
1914,"('hand_NOUN', 'and_CCONJ')",14
1646,"('it_PRON', ""'_X"")",14
3581,"('before_ADV', 'I_PRON')",14
2540,"('a_DET', 'small_ADJ')",14
1840,"('man_NOUN', ""'s_PART"")",14
3116,"('remember_VERB', 'the_DET')",14
1858,"('his_DET', 'face_NOUN')",14
2785,"('take_VERB', 'a_DET')",14
