,bigram,freq
793,"('I_PRON', 'have_VERB')",76
200,"('by_ADP', 'the_DET')",76
49,"('this_PRON', 'be_AUX')",76
1806,"('all_DET', 'the_DET')",76
7032,"('I_PRON', 'want_VERB')",74
2492,"('mister_NOUN', 'Darcy_ADV')",74
1483,"('I_PRON', 'say_VERB')",74
2399,"('look_VERB', 'at_ADP')",73
1048,"('into_ADP', 'the_DET')",73
19130,"('___', 'be_AUX')",73
61,"('it_PRON', 'will_AUX')",73
1598,"('when_SCONJ', 'I_PRON')",72
385,"('not_PART', 'be_AUX')",72
30,"('I_PRON', 'think_VERB')",72
1520,"('a_DET', 'little_ADJ')",70
933,"('be_AUX', 'very_ADV')",70
244,"('you_PRON', 'know_VERB')",69
1954,"('he_PRON', 'will_AUX')",67
8,"('the_DET', 'first_ADJ')",64
755,"('have_AUX', 'not_PART')",64
1751,"('if_SCONJ', 'I_PRON')",64
6651,"('he_PRON', 'say_VERB')",64
778,"('do_AUX', 'you_PRON')",63
872,"('what_PRON', 'be_AUX')",63
3807,"('the_DET', 'same_ADJ')",62
1100,"('if_SCONJ', 'you_PRON')",61
1025,"('of_ADP', 'her_DET')",60
311,"('it_PRON', 'be_VERB')",59
20393,"('my_DET', 'hand_NOUN')",58
558,"('my_DET', 'head_NOUN')",58
1145,"('you_PRON', 'will_AUX')",58
1127,"('to_ADP', 'his_DET')",57
493,"('to_PART', 'do_VERB')",57
6271,"('the_DET', 'way_NOUN')",57
4328,"('be_AUX', 'you_PRON')",57
2491,"('and_CCONJ', 'his_DET')",56
12148,"('through_ADP', 'the_DET')",56
3673,"('as_ADP', 'a_DET')",56
166,"('be_VERB', 'a_DET')",56
3865,"('to_ADP', 'he_PRON')",56
36469,"('OS_X', 'X_X')",56
913,"('know_VERB', 'that_SCONJ')",55
1815,"('I_PRON', 'shall_AUX')",55
1046,"('when_SCONJ', 'he_PRON')",54
36468,"('Mac_X', 'OS_X')",54
1115,"('a_DET', 'few_ADJ')",54
574,"('to_PART', 'go_VERB')",53
19613,"('I_PRON', '’d_VERB')",53
2649,"('to_ADP', 'i_PRON')",53
1354,"('to_PART', 'get_VERB')",53
995,"('i_PRON', 'I_PRON')",53
1523,"('on_ADP', 'my_DET')",53
41,"('___', 'will_AUX')",53
6067,"('his_DET', 'face_NOUN')",53
246,"('what_PRON', 'I_PRON')",53
136,"('that_SCONJ', 'you_PRON')",52
598,"('for_ADP', 'i_PRON')",52
2671,"('as_ADP', 'I_PRON')",52
2490,"('he_PRON', 'and_CCONJ')",52
918,"('one_NUM', 'of_ADP')",52
1311,"('that_SCONJ', 'the_DET')",52
3069,"('if_SCONJ', 'he_PRON')",51
699,"('such_DET', 'a_DET')",51
1659,"('star_VERB', 'at_ADP')",50
885,"('be_AUX', 'sure_ADJ')",50
1005,"('I_PRON', 'do_AUX')",50
5357,"('to_ADP', 'my_DET')",50
278,"('as_SCONJ', 'I_PRON')",49
84,"('it_PRON', '___')",48
231,"('he_PRON', '___')",48
1715,"('to_PART', 'say_VERB')",48
1533,"('in_ADP', 'her_DET')",48
372,"('like_ADP', 'a_DET')",48
20856,"('at_ADP', 'i_PRON')",48
839,"('and_CCONJ', 'be_AUX')",47
1258,"('not_PART', 'know_VERB')",47
1868,"('the_DET', 'room_NOUN')",47
4166,"('seem_VERB', 'to_PART')",46
2203,"('he_PRON', 'can_AUX')",46
1403,"('of_ADP', 'it_PRON')",46
32,"('about_ADP', 'the_DET')",46
2765,"('you_PRON', 'have_AUX')",45
79,"(""'_PART"", 'll_AUX')",45
1669,"('can_AUX', 'be_AUX')",45
2650,"('i_PRON', 'to_PART')",44
20589,"('my_DET', 'eyes_NOUN')",44
3466,"('a_DET', 'very_ADV')",44
3020,"('at_ADP', 'all_PRON')",44
4606,"('that_SCONJ', 'she_PRON')",43
6708,"('you_PRON', 'can_AUX')",43
551,"('be_AUX', 'just_ADV')",43
2008,"('but_CCONJ', 'he_PRON')",43
60,"('that_SCONJ', 'it_PRON')",43
683,"('a_DET', 'good_ADJ')",43
2728,"('a_DET', 'moment_NOUN')",43
1399,"('she_PRON', 'have_AUX')",42
4180,"('as_ADP', 'if_SCONJ')",42
20560,"('it_PRON', '’s_VERB')",41
757,"('but_CCONJ', 'it_PRON')",41
2574,"('part_NOUN', 'of_ADP')",41
292,"('you_PRON', 'want_VERB')",41
16,"('it_PRON', ""'s_PART"")",40
245,"('know_VERB', 'what_PRON')",40
6194,"('on_ADP', 'a_DET')",40
20326,"('his_DET', 'hand_NOUN')",40
3269,"('you_PRON', 'I_PRON')",40
17886,"('his_DET', 'eye_NOUN')",40
500,"('for_ADP', 'you_PRON')",39
527,"('I_PRON', 'feel_VERB')",39
64719,"('want_VERB', 'you_DET')",39
2251,"('and_CCONJ', 'a_DET')",39
3448,"('when_SCONJ', 'you_PRON')",39
2127,"('he_PRON', 'have_VERB')",39
4596,"('it_PRON', 'I_PRON')",39
161,"('what_PRON', 'you_PRON')",39
4377,"('will_AUX', 'have_AUX')",38
13619,"('I_PRON', 'ask_VERB')",38
4949,"('shall_AUX', 'be_AUX')",38
12449,"('away_ADV', 'from_ADP')",38
2243,"('go_VERB', 'to_ADP')",38
19116,"('my_DET', 'face_NOUN')",38
794,"('have_VERB', 'no_DET')",37
919,"('of_ADP', 'they_PRON')",37
36573,"('Mac_PROPN', 'OS_PROPN')",37
577,"('take_VERB', 'a_DET')",37
2198,"('she_PRON', 'can_AUX')",37
1835,"('and_CCONJ', 'it_PRON')",37
64696,"('oh_ADJ', 'oh_ADJ')",37
1792,"('when_SCONJ', 'the_DET')",37
974,"('be_AUX', 'still_ADV')",36
1584,"('have_VERB', 'the_DET')",36
19168,"('back_ADV', 'to_ADP')",36
5170,"('to_PART', 'have_VERB')",36
6583,"('the_DET', 'other_ADJ')",36
538,"('tell_VERB', 'i_PRON')",36
3175,"('be_VERB', 'no_DET')",36
2452,"('with_ADP', 'his_DET')",35
2,"('I_PRON', 'see_VERB')",35
951,"('as_ADP', 'he_PRON')",35
1222,"('you_PRON', 'have_VERB')",35
2120,"('to_ADP', 'a_DET')",35
113,"('now_ADV', 'I_PRON')",35
3369,"('think_VERB', 'I_PRON')",35
2529,"('the_DET', 'world_NOUN')",35
701,"('may_AUX', 'be_AUX')",35
1119,"('you_PRON', 'to_PART')",35
2613,"('in_ADP', 'this_DET')",34
11614,"('at_ADP', 'he_PRON')",34
15774,"('i_PRON', 'a_DET')",34
22803,"('need_VERB', 'to_PART')",34
22245,"('his_DET', 'voice_NOUN')",34
1635,"('and_CCONJ', 'her_DET')",34
268,"('make_VERB', 'it_PRON')",34
1461,"('he_PRON', 'I_PRON')",34
14487,"('his_DET', 'eyes_NOUN')",34
1578,"('she_PRON', 'will_AUX')",34
5546,"('after_ADP', 'a_DET')",34
865,"('the_DET', 'house_NOUN')",34
3991,"('make_VERB', 'a_DET')",33
19842,"('his_DET', 'arm_NOUN')",33
5191,"('make_VERB', 'i_PRON')",33
836,"('see_VERB', 'the_DET')",33
1882,"('the_DET', 'door_NOUN')",33
162,"('you_PRON', 'need_VERB')",33
1571,"('the_DET', 'day_NOUN')",33
10193,"('into_ADP', 'a_DET')",33
702,"('on_ADP', 'his_DET')",32
867,"('the_DET', 'end_NOUN')",32
19510,"('I_PRON', '’m_NOUN')",32
5858,"('you_PRON', '___')",32
2821,"('the_DET', 'whole_ADJ')",32
4572,"('be_AUX', 'I_PRON')",32
4131,"('to_PART', 'talk_VERB')",32
1204,"('her_DET', 'sister_NOUN')",32
958,"('you_PRON', 'and_CCONJ')",32
1966,"('he_PRON', 'to_PART')",31
549,"('can_AUX', 'see_VERB')",31
6549,"('the_DET', 'time_NOUN')",31
172,"('he_PRON', '’d_VERB')",31
19509,"('know_VERB', 'I_PRON')",31
1863,"('as_SCONJ', 'he_PRON')",31
9876,"('give_VERB', 'i_PRON')",31
78,"('I_PRON', ""'_PART"")",31
23310,"('I_PRON', 'try_VERB')",31
6144,"('of_ADV', 'course_ADV')",30
601,"('not_PART', 'want_VERB')",30
840,"('so_ADV', 'much_ADJ')",30
2297,"('and_CCONJ', 'when_SCONJ')",30
1383,"('the_DET', 'last_ADJ')",30
20727,"('I_PRON', '’m_VERB')",30
2707,"('who_PRON', 'be_AUX')",30
8057,"('and_CCONJ', 'my_DET')",30
2092,"('to_ADP', 'her_DET')",30
2864,"('as_ADP', 'the_DET')",30
2693,"('the_DET', 'most_ADV')",30
24983,"('like_ADP', 'the_DET')",30
780,"('to_PART', 'know_VERB')",30
1440,"('not_PART', 'to_PART')",30
6558,"('so_ADV', 'I_PRON')",30
552,"('just_ADV', 'a_DET')",29
15391,"('his_DET', 'head_NOUN')",29
2373,"('which_PRON', 'be_AUX')",29
9183,"('to_PART', 'keep_VERB')",29
19636,"('I_PRON', '’_VERB')",29
3044,"('the_DET', 'two_NUM')",29
4772,"('able_ADJ', 'to_PART')",29
1239,"('be_AUX', 'my_DET')",29
1663,"('mrs_NOUN', 'Bennet_PROPN')",29
21692,"('lot_NOUN', 'of_ADP')",29
5626,"('a_DET', 'long_ADJ')",29
1799,"('begin_VERB', 'to_PART')",29
1188,"('be_AUX', 'all_DET')",29
6561,"('at_ADP', 'my_DET')",29
22,"('I_PRON', 'look_VERB')",29
8492,"('against_ADP', 'the_DET')",28
98,"('not_PART', 'a_DET')",28
5505,"('if_SCONJ', 'it_PRON')",28
4025,"('and_CCONJ', 'in_ADP')",28
19872,"('wasn_VERB', '’t_ADV')",28
19544,"('a_DET', 'lot_NOUN')",28
1455,"('and_CCONJ', 'that_SCONJ')",28
4095,"('kind_NOUN', 'of_ADP')",28
547,"('that_PRON', 'I_PRON')",28
1255,"('at_ADV', 'least_ADV')",28
4536,"('the_DET', 'word_NOUN')",28
64701,"('bad_ADJ', 'romance_NOUN')",28
2998,"('he_PRON', 'ask_VERB')",28
1601,"('with_ADP', 'he_PRON')",28
5674,"('be_AUX', 'too_ADV')",28
267,"('be_AUX', 'make_VERB')",28
803,"('my_DET', 'dear_NOUN')",28
4013,"('it_PRON', 'have_AUX')",28
2835,"('with_ADP', 'her_DET')",28
2627,"('with_ADP', 'my_DET')",28
46526,"('Edward_PROPN', ""'s_PART"")",27
4511,"('of_ADP', 'us_PRON')",27
20692,"('“I_ADJ', '’m_NOUN')",27
19849,"('out_ADP', 'the_DET')",27
1036,"('to_PART', 'think_VERB')",27
3714,"('to_PART', 'look_VERB')",27
6645,"('be_AUX', 'it_PRON')",27
9874,"('will_AUX', 'you_PRON')",27
40171,"(""'_X"", 'll_NUM')",27
2577,"('mister_NOUN', 'Darcy_NOUN')",27
15791,"('with_ADP', 'i_PRON')",27
2534,"('will_AUX', 'never_ADV')",27
3423,"('to_ADP', 'you_PRON')",27
1694,"('with_ADP', 'you_PRON')",27
20151,"('so_ADV', 'that_SCONJ')",27
1677,"('he_PRON', 'do_AUX')",27
2881,"('they_PRON', 'have_AUX')",27
1544,"('my_DET', 'own_ADJ')",27
2035,"('he_PRON', 'he_PRON')",27
531,"('I_PRON', 'wonder_VERB')",27
853,"('to_PART', 'take_VERB')",27
20666,"('that_SCONJ', '’s_DET')",26
6751,"('that_PRON', 'will_AUX')",26
768,"('and_CCONJ', 'she_PRON')",26
19473,"('you_PRON', '’re_VERB')",26
2420,"('for_ADP', 'he_PRON')",26
26526,"('and_CCONJ', 'we_PRON')",26
4320,"('to_ADP', 'her_PRON')",26
4771,"('be_AUX', 'able_ADJ')",26
2519,"('his_DET', 'own_ADJ')",26
2362,"('by_ADP', 'his_DET')",26
1911,"('tell_VERB', 'you_PRON')",26
25900,"('my_DET', 'arm_NOUN')",26
47,"('about_ADP', 'it_PRON')",26
520,"('like_VERB', 'to_PART')",26
2502,"('Miss_PROPN', 'Bingley_PROPN')",26
915,"('think_VERB', 'of_ADP')",26
71,"('not_PART', 'go_VERB')",26
13112,"('thing_NOUN', 'I_PRON')",26
19687,"('Jacob_PROPN', '’s_DET')",25
4459,"('of_ADP', 'he_PRON')",25
489,"('time_NOUN', 'I_PRON')",25
92,"('I_PRON', 'find_VERB')",25
22065,"('Edward_PROPN', 'be_AUX')",25
4829,"('we_PRON', 'can_AUX')",25
5311,"('of_ADP', 'this_DET')",25
51,"('the_DET', 'best_ADJ')",25
4326,"('his_DET', 'lip_NOUN')",25
4990,"('but_CCONJ', 'the_DET')",25
24485,"('I_PRON', 'love_VERB')",25
85,"('not_PART', 'you_PRON')",25
20968,"('toward_ADP', 'the_DET')",25
921,"('be_AUX', 'that_SCONJ')",25
1886,"('know_VERB', 'how_ADV')",25
499,"('wait_VERB', 'for_ADP')",25
41521,"('Anna_PROPN', 'Sergeyevna_PROPN')",25
815,"('by_ADP', 'a_DET')",25
19432,"('didn_VERB', '’t_ADV')",25
6742,"('it_PRON', 'seem_VERB')",25
2968,"('I_PRON', 'wish_VERB')",25
4589,"('more_ADV', 'than_ADP')",25
9971,"('time_NOUN', 'to_PART')",24
1701,"('young_ADJ', 'lady_NOUN')",24
686,"('must_AUX', 'be_AUX')",24
810,"('say_VERB', 'that_SCONJ')",24
21570,"('I_PRON', 'guess_VERB')",24
1781,"('what_PRON', 'he_PRON')",24
5016,"('not_PART', 'even_ADV')",24
401,"('I_PRON', 'never_ADV')",24
5002,"('say_VERB', 'I_PRON')",24
6824,"('a_DET', 'bad_ADJ')",24
1389,"('shall_AUX', 'not_PART')",24
2970,"('be_AUX', 'there_ADV')",24
74,"('I_PRON', 'need_VERB')",24
8921,"('be_AUX', 'do_VERB')",24
19661,"('before_ADP', 'I_PRON')",24
985,"('mister_NOUN', 'Bingley_PRON')",24
17011,"('I_PRON', 'take_VERB')",24
766,"('be_AUX', 'here_ADV')",24
2014,"('and_CCONJ', 'they_PRON')",24
126,"('you_PRON', 'think_VERB')",24
1447,"('that_SCONJ', 'we_PRON')",24
11118,"('up_ADP', 'the_DET')",24
3329,"('a_DET', 'great_ADJ')",24
1022,"('to_PART', 'give_VERB')",23
8384,"('no_DET', 'one_PRON')",23
2880,"('that_SCONJ', 'they_PRON')",23
863,"('be_AUX', 'to_PART')",23
156,"('prison_NOUN', 'break_NOUN')",23
4280,"('listen_VERB', 'to_ADP')",23
560,"('up_ADP', 'and_CCONJ')",23
20534,"('I_PRON', '’ll_AUX')",23
19803,"('I_PRON', 'get_VERB')",23
1996,"('he_PRON', 'in_ADP')",23
6738,"('go_VERB', 'on_ADP')",23
20311,"('don_NOUN', '’t_ADV')",23
852,"('be_VERB', 'to_PART')",23
914,"('be_AUX', 'think_VERB')",23
22752,"('I_PRON', 'star_VERB')",23
4556,"('will_AUX', 'have_VERB')",23
3943,"('they_PRON', 'will_AUX')",23
533,"('how_ADV', 'I_PRON')",23
248,"('talk_VERB', 'about_ADP')",23
2183,"('it_PRON', 'all_PRON')",23
22788,"('I_PRON', 'whisper_VERB')",23
791,"('to_PART', 'tell_VERB')",23
13909,"('under_ADP', 'the_DET')",23
22923,"('it_PRON', '’_VERB')",22
170,"('a_DET', 'man_NOUN')",22
11086,"('before_ADP', 'he_PRON')",22
728,"('of_ADP', 'their_DET')",22
3682,"('at_ADP', 'his_DET')",22
1344,"('when_SCONJ', 'she_PRON')",22
733,"('mister_NOUN', 'Bennet_PROPN')",22
1488,"('to_PART', 'find_VERB')",22
6689,"('of_ADP', 'us_DET')",22
6494,"('all_PRON', 'of_ADP')",22
1172,"('be_AUX', 'always_ADV')",22
2602,"('say_VERB', 'he_PRON')",22
1575,"('her_PRON', 'to_PART')",22
14358,"('across_ADP', 'the_DET')",22
26257,"('then_ADV', 'I_PRON')",22
21315,"('wouldn_VERB', '’t_ADV')",22
805,"('you_PRON', 'must_AUX')",22
1813,"('I_PRON', 'knew_VERB')",22
15762,"('can_AUX', 'have_AUX')",22
1932,"('the_DET', 'next_ADJ')",22
2714,"('let_VERB', 'i_PRON')",22
160,"('just_ADV', 'what_PRON')",22
17735,"('a_DET', 'new_ADJ')",22
1644,"('think_VERB', 'it_PRON')",21
21899,"('Edward_PROPN', 'I_PRON')",21
1946,"('the_DET', 'evening_NOUN')",21
12320,"('because_SCONJ', 'I_PRON')",21
3848,"('have_AUX', 'never_ADV')",21
7776,"('sort_NOUN', 'of_ADP')",21
1779,"('the_DET', 'lady_NOUN')",21
19468,"('I_PRON', 'don_NOUN')",21
19469,"('don_NOUN', '’t_ADJ')",21
1044,"('mister_NOUN', 'Bingley_ADV')",21
1052,"('more_ADJ', 'than_ADP')",21
4287,"('be_AUX', 'only_ADV')",21
4844,"('be_AUX', 'really_ADV')",21
20395,"('the_DET', 'water_NOUN')",21
6270,"('over_ADP', 'the_DET')",21
903,"('how_ADV', 'can_AUX')",21
1265,"('it_PRON', 'and_CCONJ')",21
2586,"('and_CCONJ', 'mister_NOUN')",21
21587,"('“It_SCONJ', '’s_DET')",21
19672,"('i_PRON', 'as_ADP')",21
266,"('do_AUX', 'I_PRON')",21
288,"('be_AUX', 'on_ADP')",21
20332,"('live_VERB', 'in_ADP')",21
16919,"('while_SCONJ', 'I_PRON')",21
44795,"('___', 'have_AUX')",21
2684,"('the_DET', 'only_ADJ')",21
17599,"('he_PRON', 'smil_VERB')",21
2640,"('and_CCONJ', 'there_ADV')",21
23079,"('Ren&#_NOUN', '233_NUM')",21
20743,"('my_DET', 'voice_NOUN')",21
1568,"('come_VERB', 'back_ADV')",21
1156,"('the_DET', 'other_PRON')",21
19348,"('I_PRON', '’ve_VERB')",21
24311,"('like_ADP', 'I_PRON')",20
782,"('who_PRON', 'have_AUX')",20
1133,"('though_SCONJ', 'I_PRON')",20
20493,"('the_DET', 'floor_NOUN')",20
1436,"('her_DET', 'mother_NOUN')",20
15641,"('do_VERB', 'you_PRON')",20
1587,"('of_ADP', 'you_DET')",20
3270,"('I_PRON', 'do_VERB')",20
12836,"('to_PART', 'let_VERB')",20
6990,"('well_ADV', 'I_PRON')",20
19307,"('love_VERB', 'you_PRON')",20
40170,"('I_PRON', ""'_X"")",20
1919,"('we_PRON', 'will_AUX')",20
12,"('my_DET', 'life_NOUN')",20
6538,"('get_VERB', 'to_ADP')",20
4379,"('talk_VERB', 'to_ADP')",20
5891,"('not_PART', 'the_DET')",20
1738,"('of_ADP', 'mister_NOUN')",20
2353,"('his_DET', 'friend_NOUN')",20
6109,"('to_PART', 'ask_VERB')",20
10873,"('not_PART', 'have_VERB')",20
11007,"('be_AUX', 'already_ADV')",20
1890,"('make_VERB', 'he_PRON')",20
3011,"('see_VERB', 'he_PRON')",20
2239,"('the_DET', 'idea_NOUN')",20
1430,"('way_NOUN', 'to_PART')",20
545,"('and_CCONJ', 'all_PRON')",20
31,"('think_VERB', 'about_ADP')",20
1743,"('to_PART', 'hear_VERB')",20
6802,"('my_DET', 'mother_NOUN')",19
20609,"('face_NOUN', 'be_AUX')",19
1376,"('mister_NOUN', 'Bingley_NOUN')",19
20152,"('I_PRON', 'couldn_VERB')",19
1672,"('of_ADP', 'that_DET')",19
33329,"('version_NOUN', 'of_ADP')",19
3190,"('have_AUX', 'give_VERB')",19
1112,"('see_VERB', 'you_PRON')",19
26726,"('without_ADP', 'you_PRON')",19
23080,"('233_NUM', 'e_ADV')",19
5464,"('a_DET', 'friend_NOUN')",19
11613,"('he_PRON', 'laugh_VERB')",19
1981,"('the_DET', 'subject_NOUN')",19
3408,"('take_VERB', 'the_DET')",19
2726,"('he_PRON', 'look_VERB')",19
2747,"('enough_ADV', 'to_PART')",19
4416,"('I_PRON', 'believe_VERB')",19
3737,"('say_VERB', 'in_ADP')",19
6043,"('my_DET', 'mind_NOUN')",19
15593,"('this_DET', 'time_NOUN')",19
2806,"('she_PRON', 'have_VERB')",19
498,"('be_AUX', 'wait_VERB')",19
9,"('first_ADJ', 'time_NOUN')",19
45194,"('you_DET', 'love_NOUN')",19
22604,"('I_PRON', 'sigh_VERB')",19
21468,"('“I_PRON', '’ll_AUX')",18
58,"('I_PRON', 'hope_VERB')",18
949,"('as_ADP', 'soon_ADV')",18
950,"('soon_ADV', 'as_ADP')",18
2036,"('be_AUX', 'quite_ADV')",18
20161,"('Edward_PROPN', 'have_AUX')",18
24108,"('hand_NOUN', 'I_PRON')",18
4434,"('so_ADV', 'much_ADV')",18
2057,"('be_AUX', 'more_ADV')",18
7823,"('again_ADV', 'I_PRON')",18
59763,"('a_DET', 'world_NOUN')",18
12606,"('up_ADP', 'on_ADP')",18
12972,"('mister_NOUN', 'Collins_NOUN')",18
22681,"('deep_ADJ', 'breath_NOUN')",18
2444,"('a_DET', 'most_ADV')",18
2015,"('be_AUX', 'at_ADP')",18
23390,"('off_ADP', 'the_DET')",18
386,"('be_AUX', 'much_ADV')",18
3375,"('make_VERB', 'the_DET')",18
21199,"('my_DET', 'throat_NOUN')",18
7428,"('miss_PROPN', 'Bingley_PROPN')",18
3631,"('be_AUX', 'now_ADV')",18
25297,"('my_DET', 'hair_NOUN')",18
31327,"('we_PRON', 'have_VERB')",18
18294,"('against_ADP', 'his_DET')",18
624,"('and_CCONJ', 'you_PRON')",18
20238,"('through_ADP', 'my_DET')",18
6925,"('to_ADP', 'me_PRON')",18
157,"('break_NOUN', 'anthem_NOUN')",18
2799,"('the_DET', 'story_NOUN')",18
20631,"('don_NOUN', '’t_NOUN')",18
22035,"('’t_ADV', 'be_AUX')",18
387,"('much_ADV', 'more_ADV')",18
910,"('can_AUX', 'you_PRON')",18
20273,"('couldn_VERB', '’t_ADV')",18
1789,"('the_DET', 'rest_NOUN')",18
817,"('young_ADJ', 'man_NOUN')",18
142,"('make_VERB', 'you_PRON')",18
13156,"('when_SCONJ', 'we_PRON')",18
5916,"('but_CCONJ', 'in_ADP')",18
7673,"('to_PART', 'come_VERB')",17
1759,"('not_PART', 'have_AUX')",17
433,"('for_ADP', 'us_PRON')",17
27520,"('be_AUX', 'back_ADV')",17
20719,"('he_PRON', 'sigh_VERB')",17
1962,"('when_SCONJ', 'they_PRON')",17
1273,"('be_AUX', 'no_DET')",17
14471,"('then_ADV', 'he_PRON')",17
6309,"('the_DET', 'country_NOUN')",17
10721,"('never_ADV', 'be_AUX')",17
24350,"('he_PRON', 'whisper_VERB')",17
1893,"('for_ADP', 'his_DET')",17
873,"('be_AUX', 'his_DET')",17
17739,"('a_DET', 'deep_ADJ')",17
3877,"('Miss_PROPN', 'Bennet_PROPN')",17
787,"('his_DET', 'wife_NOUN')",17
2887,"('at_ADP', 'a_DET')",17
24486,"('pull_VERB', 'i_PRON')",17
1139,"('for_ADP', 'my_DET')",17
5382,"('eye_NOUN', 'and_CCONJ')",17
12233,"('his_DET', 'expression_NOUN')",17
3645,"('know_VERB', 'the_DET')",17
1068,"('for_ADP', 'one_NUM')",17
792,"('i_PRON', 'and_CCONJ')",17
1579,"('know_VERB', 'he_PRON')",17
5745,"('not_PART', 'that_SCONJ')",17
2723,"('and_CCONJ', 'turn_VERB')",17
19325,"('start_VERB', 'to_PART')",17
1178,"('they_PRON', 'have_VERB')",17
4595,"('I_PRON', 'be_VERB')",17
3619,"('do_VERB', 'it_PRON')",17
1155,"('than_ADP', 'the_DET')",17
10214,"('of_ADP', 'i_PRON')",17
35551,"('my_DET', 'skin_NOUN')",17
4228,"('he_PRON', 'think_VERB')",17
2247,"('get_VERB', 'a_DET')",17
18037,"('be_AUX', 'try_VERB')",17
2332,"('his_DET', 'sister_NOUN')",17
24081,"('realize_VERB', 'that_SCONJ')",17
36561,"('OS_X', 'x_X')",17
22960,"('worry_VERB', 'about_ADP')",17
11346,"('than_ADP', 'a_DET')",17
4014,"('he_PRON', 'a_DET')",17
26875,"('look_VERB', 'like_ADP')",17
5700,"('all_PRON', 'I_PRON')",16
978,"('as_ADP', 'you_PRON')",16
8734,"('in_ADP', 'any_DET')",16
1171,"('but_CCONJ', 'you_PRON')",16
36906,"('support_NOUN', 'for_ADP')",16
4260,"('it_PRON', 'may_AUX')",16
2788,"('and_CCONJ', 'Elizabeth_PROPN')",16
2476,"('talk_VERB', 'of_ADP')",16
14706,"('mister_NOUN', 'Wickham_NOUN')",16
3839,"('in_ADP', 'which_PRON')",16
4419,"('I_PRON', 'may_AUX')",16
6390,"('they_PRON', 'can_AUX')",16
6534,"('sense_NOUN', 'of_ADP')",16
9378,"('way_NOUN', 'I_PRON')",16
77,"('now_ADV', 'and_CCONJ')",16
19867,"('be_AUX', 'with_ADP')",16
943,"('they_PRON', 'and_CCONJ')",16
22649,"('in_ADP', 'front_NOUN')",16
21340,"('voice_NOUN', 'be_AUX')",16
868,"('end_NOUN', 'of_ADP')",16
18042,"('not_PART', 'get_VERB')",16
1645,"('it_PRON', 'a_DET')",16
18470,"('up_ADP', 'to_ADP')",16
28866,"('and_CCONJ', 'i_PRON')",16
7493,"('not_PART', 'make_VERB')",16
11132,"('side_NOUN', 'of_ADP')",16
12984,"('he_PRON', 'with_ADP')",16
12418,"('from_ADP', 'my_DET')",16
4939,"('each_PRON', 'other_ADJ')",16
18569,"('hard_ADJ', 'to_PART')",16
4594,"('and_CCONJ', 'if_SCONJ')",16
36656,"('Mac_PROPN', 'OS_X')",16
26348,"('the_DET', 'car_NOUN')",16
20811,"('with_ADP', 'Edward_PROPN')",16
3109,"('say_VERB', 'the_DET')",16
62518,"('world_NOUN', 'without_ADP')",16
1841,"('shall_AUX', 'have_AUX')",16
