,bigram,freq
37084,"('my_DET', 'love_NOUN')",50
101,"('through_ADP', 'the_DET')",50
6450,"('in_ADP', 'her_DET')",50
627,"('like_ADP', 'a_DET')",48
500,"('to_PART', 'see_VERB')",48
3379,"('need_VERB', 'to_PART')",48
14474,"('she_PRON', 'say_VERB')",48
1899,"('to_PART', 'make_VERB')",47
3010,"('do_AUX', 'you_PRON')",47
1522,"('but_CCONJ', 'the_DET')",47
1464,"('he_PRON', 'say_VERB')",47
2892,"('and_CCONJ', 'you_PRON')",47
2704,"('we_PRON', 'be_AUX')",47
423,"('as_ADP', 'a_DET')",47
484,"('it_PRON', 'be_VERB')",47
878,"('I_PRON', 'know_VERB')",46
3084,"('you_PRON', 'have_VERB')",46
2135,"('a_DET', 'few_ADJ')",45
20,"('see_VERB', 'the_DET')",45
493,"('i_PRON', 'I_PRON')",45
3346,"('of_ADP', 'his_DET')",45
15886,"('lot_NOUN', 'of_ADP')",45
210,"('the_DET', 'house_NOUN')",44
321,"('of_ADP', 'my_DET')",44
2889,"('you_PRON', 'have_AUX')",44
11707,"('but_CCONJ', 'she_PRON')",43
1249,"('be_AUX', 'go_VERB')",43
421,"('the_DET', 'world_NOUN')",43
1784,"('but_CCONJ', 'it_PRON')",42
3090,"('that_SCONJ', 'you_PRON')",42
1785,"('it_PRON', 'will_AUX')",42
4729,"('when_SCONJ', 'you_PRON')",42
1371,"('the_DET', 'door_NOUN')",42
4469,"('they_PRON', 'will_AUX')",42
445,"('be_AUX', 'that_SCONJ')",42
11098,"('she_PRON', 'can_AUX')",41
2759,"('how_ADV', 'to_PART')",41
1587,"('the_DET', 'man_NOUN')",41
7128,"('what_PRON', 'you_PRON')",40
7437,"('of_ADP', 'her_DET')",39
1007,"('a_DET', 'moment_NOUN')",39
1109,"('and_CCONJ', 'it_PRON')",39
788,"('in_ADP', 'my_DET')",39
1126,"('may_AUX', 'be_AUX')",39
1842,"('what_PRON', 'I_PRON')",39
131,"('not_PART', 'know_VERB')",38
3362,"('and_CCONJ', 'then_ADV')",38
23153,"('I_PRON', '’m_VERB')",38
16,"('the_DET', 'other_ADJ')",37
217,"('of_ADP', 'their_DET')",37
4569,"('to_PART', 'go_VERB')",37
1256,"('in_ADP', 'it_PRON')",37
1721,"('go_VERB', 'on_ADP')",36
2475,"('in_ADP', 'this_DET')",36
10966,"('kind_NOUN', 'of_ADP')",36
176,"('as_ADP', 'the_DET')",36
67,"('part_NOUN', 'of_ADP')",36
4792,"('but_CCONJ', 'they_PRON')",36
1327,"('come_VERB', 'to_ADP')",36
595,"('to_ADP', 'my_DET')",35
2825,"('have_VERB', 'the_DET')",35
4707,"('not_PART', 'a_DET')",35
4307,"('be_AUX', 'on_ADP')",35
11298,"('can_AUX', 'be_AUX')",35
3833,"('if_SCONJ', 'I_PRON')",35
128,"('it_PRON', 'I_PRON')",34
246,"('be_VERB', 'no_DET')",34
5364,"('in_ADP', 'you_DET')",34
1496,"('be_AUX', 'very_ADV')",33
296,"('can_AUX', 'see_VERB')",33
194,"('know_VERB', 'that_SCONJ')",33
2502,"('the_DET', 'raven_NOUN')",33
2955,"('be_AUX', 'so_ADV')",33
4799,"('back_ADV', 'to_ADP')",33
7283,"('take_VERB', 'it_PRON')",33
1062,"('to_PART', 'find_VERB')",33
262,"('when_SCONJ', 'the_DET')",33
3167,"('be_AUX', 'one_NUM')",33
22808,"(""'_PART"", 'll_AUX')",33
4571,"('you_PRON', 'do_AUX')",32
52,"('as_ADP', 'if_SCONJ')",32
288,"('have_VERB', 'no_DET')",32
25,"('up_ADP', 'the_DET')",32
386,"('and_CCONJ', 'be_AUX')",32
1057,"('be_AUX', 'just_ADV')",32
2538,"('into_ADP', 'a_DET')",32
1605,"('she_PRON', 'have_AUX')",31
2916,"('you_PRON', 'get_VERB')",31
7668,"('the_DET', 'moon_NOUN')",31
1542,"('have_AUX', 'never_ADV')",31
7927,"('the_DET', 'most_ADV')",31
9,"('take_VERB', 'a_DET')",30
562,"('as_ADV', 'well_ADV')",30
916,"('it_PRON', 'and_CCONJ')",30
9537,"('to_ADP', 'they_PRON')",30
51689,"('back_VERB', 'my_DET')",30
51688,"(""'_PART"", 'back_VERB')",30
2979,"('be_VERB', 'to_PART')",30
90,"('not_PART', 'be_AUX')",30
51687,"('takin_ADJ', ""'_PART"")",30
23900,"('little_ADJ', 'bit_NOUN')",30
42,"('the_DET', 'wood_NOUN')",29
1047,"('about_ADP', 'the_DET')",29
3049,"('be_AUX', 'I_PRON')",29
253,"('that_SCONJ', 'they_PRON')",29
1568,"('shall_AUX', 'be_AUX')",29
468,"('a_DET', 'good_ADJ')",29
18633,"('love_NOUN', 'I_PRON')",29
799,"('it_PRON', 'have_AUX')",29
7106,"('we_PRON', 'can_AUX')",29
23123,"('I_PRON', '’m_NOUN')",29
16796,"('the_DET', 'city_NOUN')",29
17201,"('her_DET', 'head_NOUN')",29
23937,"('that_SCONJ', '’s_DET')",29
195,"('that_SCONJ', 'he_PRON')",28
4213,"('the_DET', 'air_NOUN')",28
4600,"('you_PRON', 'think_VERB')",28
1072,"('such_DET', 'a_DET')",28
239,"('the_DET', 'tree_NOUN')",28
2215,"('that_PRON', 'have_AUX')",28
424,"('a_DET', 'man_NOUN')",28
24019,"('you_PRON', '’re_ADV')",28
2723,"('of_ADP', 'what_PRON')",28
1510,"('be_AUX', 'it_PRON')",27
14539,"('when_SCONJ', 'they_PRON')",27
2701,"('of_ADP', 'this_DET')",27
77,"('the_DET', 'sun_NOUN')",27
1149,"('a_DET', 'great_ADJ')",27
2907,"('to_ADP', 'you_PRON')",27
7562,"('that_SCONJ', 'we_PRON')",27
4860,"('will_AUX', 'you_PRON')",27
36077,"('she_PRON', '’d_VERB')",27
3599,"('will_AUX', 'have_AUX')",27
3378,"('you_PRON', 'need_VERB')",27
15395,"('my_DET', 'life_NOUN')",27
2245,"('in_ADP', 'his_DET')",27
82,"('have_AUX', 'not_PART')",27
1224,"('as_SCONJ', 'I_PRON')",27
4578,"('tell_VERB', 'you_PRON')",27
2922,"('tell_VERB', 'i_PRON')",27
2169,"('which_PRON', 'be_AUX')",26
10987,"('the_DET', 'little_ADJ')",26
4153,"('the_DET', 'night_NOUN')",26
23283,"('it_PRON', '’_VERB')",26
7007,"('it_PRON', 'take_VERB')",26
5432,"('be_AUX', 'still_ADV')",26
5742,"('I_PRON', 'want_VERB')",26
1180,"('he_PRON', 'have_AUX')",26
2547,"('of_ADP', 'us_DET')",26
673,"('the_DET', 'ground_NOUN')",26
39359,"('he_PRON', '’d_VERB')",26
9640,"('about_ADP', 'it_PRON')",26
2094,"('it_PRON', 'the_DET')",26
5125,"('of_ADP', 'you_PRON')",26
4507,"('we_PRON', 'have_AUX')",26
1900,"('make_VERB', 'a_DET')",26
6192,"('think_VERB', 'of_ADP')",25
3201,"('to_PART', 'have_VERB')",25
6949,"('you_PRON', 'and_CCONJ')",25
11322,"('that_SCONJ', 'she_PRON')",25
1508,"('by_ADP', 'a_DET')",25
5312,"('to_ADP', 'her_DET')",25
3648,"('and_CCONJ', 'they_PRON')",25
1527,"('the_DET', 'thing_NOUN')",25
2175,"('be_AUX', 'there_ADV')",25
237,"('the_DET', 'top_NOUN')",25
1037,"('the_DET', 'old_ADJ')",25
3126,"('be_AUX', 'you_PRON')",25
2125,"('and_CCONJ', 'there_ADV')",25
5338,"('with_ADP', 'you_PRON')",25
22670,"('get_VERB', 'a_DET')",24
5975,"('be_AUX', 'able_ADJ')",24
4555,"('say_VERB', 'the_DET')",24
1266,"('I_PRON', 'ask_VERB')",24
1615,"('it_PRON', 'a_DET')",24
51686,"('be_AUX', 'takin_ADJ')",24
558,"('to_PART', 'say_VERB')",24
2707,"('to_PART', 'think_VERB')",24
3354,"('give_VERB', 'you_PRON')",24
4773,"('be_AUX', 'make_VERB')",24
10353,"('he_PRON', 'will_AUX')",24
879,"('know_VERB', 'it_PRON')",24
2292,"('can_AUX', 'I_PRON')",24
2934,"('to_PART', 'come_VERB')",23
4603,"('but_CCONJ', 'you_PRON')",23
14367,"('when_SCONJ', 'we_PRON')",23
12455,"('with_ADP', 'her_DET')",23
1101,"('a_DET', 'very_ADV')",23
1818,"('and_CCONJ', 'give_VERB')",23
9088,"('and_CCONJ', 'we_PRON')",23
3153,"('say_VERB', 'I_PRON')",23
1064,"('no_DET', 'one_PRON')",23
5976,"('able_ADJ', 'to_PART')",23
1311,"('i_PRON', 'the_DET')",23
4454,"('make_VERB', 'it_PRON')",23
949,"('end_NOUN', 'of_ADP')",23
964,"('the_DET', 'next_ADJ')",23
23339,"('you_PRON', 'want_VERB')",23
73,"('to_ADP', 'i_PRON')",23
1729,"('at_ADP', 'all_PRON')",23
7672,"('she_PRON', 'will_AUX')",23
6746,"('the_DET', 'woman_NOUN')",23
3555,"('like_ADP', 'the_DET')",23
8394,"('for_ADP', 'you_PRON')",23
4871,"('the_DET', 'rest_NOUN')",23
238,"('top_NOUN', 'of_ADP')",23
3810,"('the_DET', 'time_NOUN')",23
1529,"('have_AUX', 'come_VERB')",23
3797,"('that_PRON', 'will_AUX')",22
40208,"('wasn_VERB', '’t_ADV')",22
7943,"('on_ADP', 'her_DET')",22
4447,"('be_AUX', 'all_DET')",22
23302,"('there_ADV', '’_VERB')",22
2015,"('as_SCONJ', 'it_PRON')",22
16944,"('her_DET', 'own_ADJ')",22
4591,"('at_ADV', 'least_ADV')",22
310,"('I_PRON', 'find_VERB')",22
4694,"('not_PART', 'the_DET')",22
1247,"('it_PRON', 'may_AUX')",22
4756,"('come_VERB', 'from_ADP')",22
2758,"('know_VERB', 'how_ADV')",22
23179,"('I_PRON', '’ve_VERB')",22
24040,"('think_VERB', 'about_ADP')",22
954,"('see_VERB', 'a_DET')",22
21388,"('don_NOUN', '’t_NOUN')",22
367,"('I_PRON', 'shall_AUX')",22
1817,"('go_VERB', 'to_ADP')",22
17749,"('all_PRON', 'of_ADP')",22
1084,"('in_ADP', 'one_NUM')",22
796,"('the_DET', 'window_NOUN')",22
871,"('it_PRON', 'in_ADP')",22
2122,"('i_PRON', 'a_DET')",22
263,"('the_DET', 'wind_NOUN')",22
23303,"('’_VERB', 'a_DET')",22
1218,"('that_SCONJ', 'it_PRON')",21
919,"('it_PRON', 'seem_VERB')",21
1662,"('and_CCONJ', 'in_ADP')",21
2582,"('I_PRON', 'get_VERB')",21
2933,"('way_NOUN', 'to_PART')",21
6135,"('more_ADV', 'than_ADP')",21
12364,"('the_DET', 'end_NOUN')",21
3173,"('I_PRON', 'go_VERB')",21
311,"('find_VERB', 'it_PRON')",21
4567,"('we_PRON', 'have_VERB')",21
6703,"('she_PRON', 'ask_VERB')",21
22832,"('miss_VERB', 'my_DET')",21
4058,"('in_ADP', 'their_DET')",21
4371,"('his_DET', 'head_NOUN')",21
2460,"('and_CCONJ', 'that_SCONJ')",21
2882,"('of_ADV', 'course_ADV')",21
8184,"('it_PRON', 'all_PRON')",21
7487,"('when_SCONJ', 'she_PRON')",21
6141,"('i_PRON', 'to_PART')",21
19798,"('the_DET', 'user_NOUN')",21
6307,"('let_VERB', 'i_PRON')",21
1957,"('I_PRON', 'may_AUX')",21
1044,"('I_PRON', 'look_VERB')",21
4448,"('the_DET', 'last_ADJ')",21
1477,"('see_VERB', 'he_PRON')",21
1217,"('see_VERB', 'that_SCONJ')",20
8065,"('to_ADP', 'her_PRON')",20
7213,"('be_AUX', 'too_ADV')",20
2057,"('to_PART', 'take_VERB')",20
23848,"('you_PRON', '’re_VERB')",20
863,"('sort_NOUN', 'of_ADP')",20
3504,"('and_CCONJ', 'go_VERB')",20
5132,"('of_ADP', 'you_DET')",20
28,"('side_NOUN', 'of_ADP')",20
1737,"('but_CCONJ', 'he_PRON')",20
439,"('the_DET', 'only_ADJ')",20
150,"('they_PRON', 'have_VERB')",20
1499,"('not_PART', 'to_PART')",20
6749,"('my_DET', 'heart_NOUN')",20
2010,"('and_CCONJ', 'when_SCONJ')",20
2913,"('you_PRON', 'go_VERB')",20
36450,"('she_PRON', '’_VERB')",20
10975,"('to_PART', 'look_VERB')",20
341,"('a_DET', 'long_ADJ')",20
1792,"('to_ADP', 'his_DET')",20
5038,"('you_PRON', 'I_PRON')",20
4962,"('now_ADV', 'I_PRON')",19
7805,"('make_VERB', 'the_DET')",19
23901,"('bit_NOUN', 'of_ADP')",19
3400,"('you_PRON', 'may_AUX')",19
3554,"('be_AUX', 'like_ADP')",19
81,"('who_PRON', 'have_AUX')",19
3524,"('on_ADP', 'my_DET')",19
23220,"('I_PRON', 'just_ADV')",19
22930,"('we_PRON', '’re_ADV')",19
1625,"('mister_NOUN', 'Raven_ADV')",19
2795,"('thing_NOUN', 'that_PRON')",19
5506,"('live_VERB', 'in_ADP')",19
841,"('I_PRON', 'turn_VERB')",19
506,"('between_ADP', 'the_DET')",19
4424,"('know_VERB', 'the_DET')",19
3585,"('I_PRON', 'come_VERB')",19
3487,"('what_PRON', 'can_AUX')",19
914,"('time_NOUN', 'I_PRON')",19
351,"('that_PRON', 'I_PRON')",19
5646,"('of_ADP', 'us_PRON')",19
22860,"('it_PRON', ""'s_PART"")",19
11960,"('it_PRON', 'can_AUX')",19
5601,"('when_SCONJ', 'it_PRON')",19
817,"('and_CCONJ', 'he_PRON')",19
22060,"('to_PART', 'help_VERB')",19
3630,"('i_PRON', 'and_CCONJ')",19
1513,"('he_PRON', 'answer_VERB')",19
5190,"('do_VERB', 'it_PRON')",19
2186,"('such_ADJ', 'as_ADP')",19
3485,"('I_PRON', 'must_AUX')",19
16086,"('the_DET', 'desert_NOUN')",19
2510,"('at_ADP', 'once_ADV')",18
5730,"('to_PART', 'give_VERB')",18
531,"('which_PRON', 'I_PRON')",18
3035,"('and_CCONJ', 'so_ADV')",18
3081,"('you_PRON', 'a_DET')",18
4832,"('you_PRON', 'see_VERB')",18
691,"('the_DET', 'room_NOUN')",18
2525,"('i_NOUN', 'and_CCONJ')",18
657,"('it_PRON', 'have_VERB')",18
1521,"('it_PRON', 'but_CCONJ')",18
78,"('sun_NOUN', 'be_AUX')",18
2373,"('be_AUX', 'here_ADV')",18
1383,"('and_CCONJ', 'see_VERB')",18
8317,"('they_PRON', 'can_AUX')",18
2106,"('they_PRON', 'I_PRON')",18
24338,"('don_NOUN', '’t_ADV')",18
11584,"('and_CCONJ', 'she_PRON')",18
3719,"('the_DET', 'whole_ADJ')",18
36620,"('“It_SCONJ', '’s_DET')",18
5182,"('can_AUX', 'do_VERB')",18
10188,"('now_ADV', 'the_DET')",18
1478,"('he_PRON', 'he_PRON')",18
3676,"('against_ADP', 'the_DET')",18
2867,"('see_VERB', 'you_PRON')",18
5295,"('the_DET', 'music_NOUN')",18
6582,"('they_PRON', 'the_DET')",18
3499,"('take_VERB', 'the_DET')",18
3187,"('what_PRON', 'it_PRON')",18
5409,"('of_ADP', 'that_PRON')",17
5330,"('know_VERB', 'I_PRON')",17
6875,"('if_SCONJ', 'they_PRON')",17
900,"('among_ADP', 'the_DET')",17
5221,"('of_ADP', 'that_DET')",17
15159,"('and_CCONJ', 'that_PRON')",17
22830,"('be_AUX', 'gonnon_NOUN')",17
3903,"('where_ADV', 'the_DET')",17
3468,"('what_PRON', 'we_PRON')",17
2893,"('you_PRON', '___')",17
5390,"('have_AUX', 'give_VERB')",17
5511,"('to_PART', 'learn_VERB')",17
10120,"('a_DET', 'small_ADJ')",17
451,"('they_PRON', 'have_AUX')",17
802,"('the_DET', 'morning_NOUN')",17
925,"('my_DET', 'eyes_NOUN')",17
37514,"('she_DET', '’d_NOUN')",17
1315,"('he_PRON', 'can_AUX')",17
4915,"('you_PRON', 'to_PART')",17
4431,"('must_AUX', 'be_AUX')",17
28014,"('I_PRON', ""'_X"")",17
3377,"('more_ADJ', 'than_ADP')",17
563,"('well_ADV', 'as_ADP')",17
9699,"('the_DET', 'moment_NOUN')",17
1296,"('be_AUX', 'all_PRON')",17
36270,"('she_PRON', 'have_VERB')",17
1934,"('of_ADP', 'which_PRON')",17
7639,"('the_DET', 'dead_NOUN')",17
51693,"('love_NOUN', 'my_DET')",17
1845,"('to_PART', 'tell_VERB')",17
3306,"('do_VERB', 'you_PRON')",17
2792,"('from_ADP', 'a_DET')",17
895,"('and_CCONJ', 'not_PART')",17
14629,"('talk_VERB', 'about_ADP')",16
14405,"('we_PRON', 'will_AUX')",16
1504,"('the_DET', 'place_NOUN')",16
4715,"('at_ADP', 'a_DET')",16
24431,"('they_PRON', '’re_VERB')",16
23157,"('didn_VERB', '’t_ADV')",16
753,"('the_DET', 'two_NUM')",16
65,"('in_ADP', 'that_DET')",16
36126,"('“I_ADJ', '’m_NOUN')",16
7493,"('at_ADP', 'first_ADJ')",16
1016,"('but_CCONJ', 'a_DET')",16
1620,"('he_PRON', 'a_DET')",16
38971,"('couldn_VERB', '’t_ADV')",16
23124,"('’m_NOUN', 'not_PART')",16
10192,"('to_PART', 'grow_VERB')",16
3196,"('that_SCONJ', 'there_ADV')",16
24681,"('’t_ADV', 'be_AUX')",16
1667,"('who_PRON', 'be_AUX')",16
1059,"('where_ADV', 'I_PRON')",16
326,"('while_SCONJ', 'I_PRON')",16
17023,"('get_VERB', 'the_DET')",16
1193,"('of_ADP', 'its_DET')",16
1271,"('know_VERB', 'what_PRON')",16
1295,"('for_ADP', 'he_PRON')",16
40663,"('the_DET', 'van_NOUN')",16
883,"('of_ADP', 'one_NUM')",16
16395,"('the_DET', 'sky_NOUN')",16
4252,"('over_ADP', 'the_DET')",16
18584,"('to_PART', 'live_VERB')",16
12233,"('and_CCONJ', 'all_PRON')",16
12169,"('with_ADP', 'i_PRON')",16
9946,"('life_NOUN', 'and_CCONJ')",16
2366,"('a_DET', 'large_ADJ')",16
4772,"('when_SCONJ', 'he_PRON')",16
638,"('be_AUX', 'now_ADV')",16
8130,"('what_PRON', 'they_PRON')",16
20467,"('for_ADP', 'example_NOUN')",16
24412,"('that_PRON', 'we_PRON')",16
6899,"('they_PRON', 'in_ADP')",16
22913,"('we_PRON', '’re_VERB')",16
3213,"('say_VERB', 'to_ADP')",16
2004,"('the_DET', 'second_ADJ')",16
7159,"('the_DET', 'table_NOUN')",16
717,"('up_ADP', 'and_CCONJ')",16
3525,"('my_DET', 'way_NOUN')",15
3965,"('the_DET', 'other_PRON')",15
3502,"('have_AUX', 'go_VERB')",15
10776,"('sense_NOUN', 'of_ADP')",15
6061,"('this_DET', 'time_NOUN')",15
6094,"('and_CCONJ', 'its_DET')",15
114,"('as_ADP', 'they_PRON')",15
2876,"('but_CCONJ', 'not_PART')",15
815,"('of_ADP', 'he_PRON')",15
4963,"('not_PART', 'you_PRON')",15
1819,"('give_VERB', 'it_PRON')",15
25781,"('’s_VERB', 'a_DET')",15
4118,"('if_SCONJ', 'the_DET')",15
37286,"('“I_ADJ', 'don_NOUN')",15
3408,"('out_ADP', 'and_CCONJ')",15
15508,"('of_ADP', 'time_NOUN')",15
37148,"('for_ADP', 'her_PRON')",15
3470,"('use_VERB', 'to_PART')",15
9381,"('as_ADP', 'you_PRON')",15
1239,"('door_NOUN', 'and_CCONJ')",15
28238,"('we_PRON', ""'_PART"")",15
6748,"('and_CCONJ', 'my_DET')",15
13045,"('think_VERB', 'that_SCONJ')",15
6314,"('the_DET', 'sexton_NOUN')",15
1433,"('in_ADP', 'its_DET')",15
656,"('to_ADP', 'it_PRON')",15
28628,"('a_DET', 'couple_NOUN')",15
12757,"('under_ADP', 'the_DET')",15
682,"('the_DET', 'wall_NOUN')",15
2643,"('at_ADP', 'i_PRON')",15
645,"('the_DET', 'library_NOUN')",15
22570,"('a_DET', 'boat_NOUN')",15
358,"('if_SCONJ', 'it_PRON')",15
3062,"('we_PRON', 'do_AUX')",15
366,"('think_VERB', 'I_PRON')",15
1276,"('he_PRON', 'turn_VERB')",15
5627,"('thank_VERB', 'you_PRON')",15
7348,"('will_AUX', 'have_VERB')",15
2088,"('the_DET', 'middle_NOUN')",15
24079,"('thing_NOUN', 'you_PRON')",15
3653,"('go_VERB', 'through_ADP')",15
855,"('the_DET', 'one_NUM')",15
6995,"('self_NOUN', 'and_CCONJ')",15
7690,"('as_SCONJ', 'she_PRON')",15
2938,"('where_ADV', 'you_PRON')",15
22954,"('’re_ADV', 'go_VERB')",15
43159,"('the_DET', 'store_NOUN')",15
4429,"('they_PRON', 'to_PART')",15
23084,"('we_PRON', '’ll_AUX')",15
3393,"('you_PRON', 'must_AUX')",15
3534,"('at_ADP', 'length_NOUN')",15
3267,"('can_AUX', 'you_PRON')",15
2615,"('be_AUX', 'at_ADP')",15
37506,"('they_PRON', '’d_VERB')",15
4810,"('edge_NOUN', 'of_ADP')",14
3973,"('a_DET', 'single_ADJ')",14
842,"('turn_VERB', 'to_PART')",14
2665,"('i_PRON', 'in_ADP')",14
4809,"('the_DET', 'edge_NOUN')",14
2157,"('be_AUX', 'my_DET')",14
1968,"('go_VERB', 'out_ADP')",14
8490,"('up_ADP', 'to_ADP')",14
28629,"('couple_NOUN', 'of_ADP')",14
6557,"('and_CCONJ', 'her_DET')",14
6548,"('a_DET', 'woman_NOUN')",14
822,"('and_CCONJ', 'look_VERB')",14
5388,"('be_AUX', 'sure_ADJ')",14
596,"('my_DET', 'own_ADJ')",14
721,"('the_DET', 'great_ADJ')",14
837,"('with_ADP', 'his_DET')",14
4428,"('for_ADP', 'they_PRON')",14
940,"('make_VERB', 'i_PRON')",14
2089,"('middle_NOUN', 'of_ADP')",14
3803,"('than_ADP', 'a_DET')",14
3130,"('you_DET', 'own_ADJ')",14
5855,"('his_DET', 'own_ADJ')",14
5671,"('the_DET', 'forest_NOUN')",14
31110,"('her_PRON', 'to_PART')",14
333,"('they_PRON', 'and_CCONJ')",14
7175,"('than_ADP', 'the_DET')",14
1417,"('be_AUX', 'indeed_ADV')",14
18363,"('be_AUX', 'only_ADV')",14
1547,"('the_DET', 'day_NOUN')",14
38507,"('shook_VERB', 'her_DET')",14
11958,"('on_ADP', 'this_DET')",14
2911,"('the_DET', 'more_ADV')",14
1050,"('but_CCONJ', 'in_ADP')",14
7123,"('give_VERB', 'i_PRON')",14
2711,"('the_DET', 'best_ADJ')",14
4597,"('way_NOUN', 'I_PRON')",14
23074,"('you_PRON', '’ll_AUX')",14
2768,"('as_ADP', 'I_PRON')",14
7469,"('her_DET', 'hand_NOUN')",14
5571,"('do_VERB', 'with_ADP')",14
6319,"('be_AUX', 'you_DET')",14
428,"('he_PRON', 'I_PRON')",14
4535,"('after_ADP', 'the_DET')",14
25278,"('too_ADV', 'much_ADJ')",14
1816,"('he_PRON', 'go_VERB')",14
23361,"('you_PRON', '’ve_VERB')",14
22886,"('but_CCONJ', 'there_ADV')",14
21288,"('just_ADV', 'want_VERB')",14
13183,"('good_ADJ', 'giant_NOUN')",14
6407,"('for_ADP', 'i_PRON')",14
4522,"('head_NOUN', 'and_CCONJ')",14
37022,"('la_DET', 'epocum_NOUN')",14
36849,"('del_ADJ', 'mito_NOUN')",14
928,"('the_DET', 'light_NOUN')",14
937,"('not_PART', 'tell_VERB')",14
1326,"('and_CCONJ', 'come_VERB')",14
19986,"('not_PART', 'have_VERB')",13
2380,"('look_VERB', 'for_ADP')",13
24360,"('but_CCONJ', 'then_ADV')",13
9792,"('a_DET', 'way_NOUN')",13
3755,"('in_ADP', 'which_PRON')",13
6246,"('what_PRON', 'a_DET')",13
5029,"('it_PRON', '___')",13
27720,"('get_VERB', 'it_PRON')",13
7202,"('the_DET', 'one_PRON')",13
5077,"('like_VERB', 'to_PART')",13
14200,"('do_VERB', 'in_ADP')",13
6005,"('on_ADP', 'it_PRON')",13
7781,"('she_PRON', 'look_VERB')",13
1141,"('that_PRON', 'of_ADP')",13
1368,"('across_ADP', 'the_DET')",13
1837,"('about_ADP', 'a_DET')",13
5382,"('but_CCONJ', 'when_SCONJ')",13
3644,"('wait_VERB', 'for_ADP')",13
10398,"('that_PRON', 'who_PRON')",13
3235,"('be_AUX', 'no_ADV')",13
3224,"('say_VERB', 'and_CCONJ')",13
6790,"('have_AUX', 'do_VERB')",13
16525,"('the_DET', 'right_ADJ')",13
3492,"('that_PRON', 'make_VERB')",13
814,"('front_NOUN', 'of_ADP')",13
39498,"('el_ADJ', 'lobo_NOUN')",13
3895,"('the_DET', 'universe_NOUN')",13
