,quadragram,PMI
79,"('sharpest', 'life', 'be', 'deadliest')",30.964679951094595
80,"('see', 'their', 'body', 'burning')",30.962311009262034
81,"('love', 'i', 'Papa', 'Paparazzi')",30.945982884286767
82,"('you', 'Papa', 'Paparazzi', 'promise')",30.92718134536087
83,"('eight', 'o', ""'"", 'clock')",30.91421285972112
84,"('numer', 'x', 'denom', 'y')",30.83110900262503
85,"('numer', 'y', 'denom', 'x')",30.83110900262503
86,"('complex', 'sub-complex', 'mul', 'complex')",30.805484740307435
87,"('quality', 'control', 'team', 'to')",30.771883726474126
88,"('the', 'quality', 'control', 'team')",30.74936439510647
89,"('from', 'mag', 'ang', 'r')",30.747245206193654
90,"('variable', 'exp', 'var', '1')",30.720939293404204
91,"('mul', 'complex', 'z1', 'z2')",30.714023188797427
92,"('content', 'z', 'else', 'error')",30.69578761734837
93,"('make', 'vect', '0.0', '0')",30.66651582540028
94,"('z', 'else', 'error', 'unknown')",30.608324776098033
95,"('baby', 'die', 'die', 'die')",30.570407127549824
96,"('c', 'sub', 'm', 'e')",30.52791466852549
97,"('make', 'vect', '1.0', '0')",30.514512731955215
98,"('3', '4', '5', '6')",30.51337167172285
99,"('surrender', 'the', 'sharpest', 'life')",30.496977233472183
100,"('define', 'derfourth', 'exp', 'var')",30.480118666454878
101,"('lost', 'justice', 'be', 'rape')",30.474454955421532
102,"('intersection', 'set', 'cdr', 'set1')",30.470485858869683
103,"('else', 'error', 'unknown', 'type')",30.442587571619153
104,"('famous', 'Chase', 'you', 'down')",30.41260817253111
105,"('Papa', 'Paparazzi', 'promise', 'I')",30.40685134807181
106,"('3', 'Celsius', 'D', '2')",30.386965856856257
107,"('set', 'cdr', 'set1', 'set2')",30.377376454478195
108,"('hear', 'Jerusalem', 'bell', 'be')",30.350333643592343
109,"('denom', 'x', 'denom', 'y')",30.34568217545479
110,"('y', 'denom', 'x', 'denom')",30.34568217545479
112,"('var', 'cond', 'number', 'exp')",30.290640867591165
111,"('exp', 'var', 'cond', 'number')",30.290640867591165
113,"('exp', '0', 'variable', 'exp')",30.283660096315387
114,"('car', 'pair', 'cadr', 'pair')",30.22768520597941
115,"('Hello', 'hello', 'hello', 'with')",29.982499023647982
116,"('say', '“I', '’m', 'sorry')",29.980562713818266
117,"('z', 'sqrt', '+', 'square')",29.89670031127436
118,"('under', 'the', 'bridge', 'downtown')",29.851934128747025
119,"('complex', 'lambdum', 'z1', 'z2')",29.771508683458197
120,"('die', 'die', 'die', 'die')",29.621937428189895
121,"('die', 'die', 'my', 'darling')",29.605340917659202
122,"('bor', 'to', 'tear', 'yeah')",29.560138549337196
123,"('k', 'equal', 'minus', 'infinity')",29.556055562487778
124,"('square', 'y', 'atan', 'y')",29.429769353075745
125,"('exp', 'var', '1', '0')",29.391233847925122
126,"('music', 'dancing', 'and', 'every')",29.32649021603489
127,"('foreign', 'field', 'for', 'some')",29.32639888020877
128,"('polar', 'content', 'z', 'else')",29.31727599409464
129,"('sqrt', '+', 'square', 'real')",29.274584812135735
130,"('sqrt', '+', 'square', 'x')",29.15160331230371
131,"('make', 'sum', 'a1', 'a2')",29.150970841360152
132,"('exploit', 'their', 'supremacy', 'I')",29.143816942238015
133,"('open', 'hand', 'Strike', 'up')",29.133129925133876
134,"('2', '3', '4', '5')",29.125920004115915
135,"('feel', 'stupid', 'and', 'contagious')",29.109392094367948
136,"('you', 'mean', 'music', 'dancing')",29.10809713072117
137,"('do', 'seeke', 'no', 'truth')",29.10062137033015
138,"('rectangular', 'content', 'z', 'polar')",29.065737227098676
139,"('single', 'word', 'die', 'die')",29.04574513709647
140,"('that', 'empty', 'wall', 'Taunt')",28.911645234618828
141,"('from', 'mag', 'ang', 'magnitude')",28.889849601636456
142,"('co', 'a', 'r', 'sin')",28.883525390700093
143,"('mean', 'music', 'dancing', 'and')",28.833450204754776
144,"('empty', 'wall', 'Taunt', 'you')",28.736340764265222
145,"('code', '-tree', 'make', 'leaf')",28.720247809338055
146,"('word', 'die', 'die', 'die')",28.621937428189895
147,"('Aye', 'sir', 'the', 'engineer')",28.612825562158704
148,"('floor', 'Lift', 'you', 'open')",28.60342241895764
149,"('faith', 'you', 'own', 'personal')",28.584337670820172
150,"('z2', '+', 'part', 'z1')",28.53016691426583
151,"('stupid', 'and', 'contagious', 'here')",28.527576148963657
152,"('pull', 'you', 'string', 'justice')",28.525949645607056
153,"('“I', '’m', 'sorry', 'if')",28.506631525485847
154,"('z', 'cond', 'rectangular', 'z')",28.487727487019285
155,"('ll', 'be', 'famous', 'Chase')",28.484350991564032
156,"('<', '>', 'exercise', '2')",28.48026957669565
157,"('justice', 'be', 'lost', 'justice')",28.474454955421532
158,"('fall', 'without', 'my', 'wing')",28.468921719432604
159,"('a', 'intro', 'programming', 'course')",28.461433133887304
160,"('content', 'z', 'polar', 'z')",28.449065866650184
161,"('make', 'from', 'mag', 'ang')",28.402243476406962
162,"('rational', 'rational', 'lambdum', 'x')",28.400493535817223
163,"('Chok', 'from', 'intoxication', '')",28.389841056563228
164,"('feel', 'Sad', 'but', 'true')",28.360061506085486
165,"('rape', 'Justice', 'be', 'go')",28.323438416529285
166,"('x', 'y', '<', '>')",28.29505610238482
167,"('abstraction', 'barrier', 'that', 'isolate')",28.293169377323583
168,"('lambdum', 'x', 'y', 'tag')",28.25706517811019
169,"('z1', 'real', 'part', 'z2')",28.242470454197775
170,"('3', '4', '5', '1')",28.223865054527877
171,"('mag', 'ang', 'r', 'a')",28.220100261551863
172,"('x', 'square', 'y', 'atan')",28.205504517406528
173,"('y', 'atan', 'y', 'x')",28.179032306045336
174,"('shield', 'my', 'missionary', 'in')",28.166652150315713
175,"('Find', 'it', 'so', 'grim')",28.144570962278397
176,"('just', 'this', 'song', 'And')",28.137880084569776
177,"('time', 'on', 'coffin', 'today')",28.061176712720115
178,"('polar', 'z', 'magnitude', 'polar')",28.049795683229643
179,"('propeller', 'churn', 'the', 'wave')",27.99342956437367
180,"('’t', 'feel', 'Sad', 'but')",27.96520188874427
181,"('minus', 'infinity', 'to', 'infinity')",27.961702760337765
182,"('satisfy', 'the', 'closure', 'property')",27.929936640748288
183,"('touch', 'faith', 'you', 'own')",27.916913009907045
184,"('a', 'mosquito', 'my', 'libido')",27.883525390700093
185,"('albino', 'a', 'mosquito', 'my')",27.883525390700093
186,"('set', 'cond', 'null', 'set')",27.88332663897133
187,"('entertain', 'us', 'a', 'mulatto')",27.874126692697846
188,"('part', 'z1', 'part', 'z2')",27.87244807110937
189,"('stay', 'at', 'half', 'steam')",27.86438870245524
190,"('mag', 'ang', ""'"", 'polar')",27.813382418265583
191,"('x', 'set', 'cond', 'null')",27.7785688977582
192,"('cond', 'number', 'exp', '0')",27.751482056483134
193,"('lambdum', 'x', 'y', '<')",27.74485901982434
194,"('moon', ""'s"", 'sparkl', 'so')",27.73476320853512
195,"('and', 'shield', 'my', 'missionary')",27.694354595089102
196,"('pi', 'k', 't', 'plus')",27.693066090947895
197,"('Paparazzi', 'Baby', 'there', ""'s"")",27.691591093333567
198,"('running', 'through', 'my', 'vein')",27.682105283551458
199,"('corner', 'split', 'painter', 'n')",27.67247054349375
200,"('1', '2', '3', '4')",27.65826787867364
201,"('a', 'beautiful', 'combination', 'send')",27.624950633056997
202,"('back', 'takes', 'so', 'long')",27.60755833018641
203,"('of', 'anticipation', 'Chok', 'from')",27.546459909228368
204,"('dancing', 'and', 'every', 'night')",27.53507683784631
205,"('boy', 'be', 'mine', 'Baby')",27.533040484478622
206,"('k', 'minus', 'm', 't')",27.53230399767033
207,"('a', 'good', 'essay', 'writer')",27.506102183221028
208,"('define', 'tag', 'x', 'attach-tag')",27.486271285037365
209,"('cry', 'to', 'me', 'oh')",27.465468630958096
210,"('Chase', 'you', 'down', 'until')",27.442981821574634
211,"('my', 'mirror', 'my', 'sword')",27.436741313683456
212,"('complex', 'and', 'dfourth', '-complex')",27.4061263321481
213,"('m', 'of', 'c', 'sub-k')",27.399537867088263
214,"('glad', 'I', 'get', 'sunshine')",27.39453808663296
215,"('can', '’t', 'feel', 'Sad')",27.38895660512423
216,"(""'s"", 'less', 'dangerous', 'here')",27.382208251765324
217,"('k', 'equal', 'minus', 'n')",27.376349540252885
218,"('c', 'sub-k', 'e', 'to')",27.351551927525776
219,"('twilight', 'lead', 'i', 'out')",27.340351046630282
220,"('a', 'honor', 'code', 'violation')",27.333558311335143
221,"('Winning', 'be', 'all', 'Find')",27.321536379284918
222,"('fake', 'behind', 'the', 'fear')",27.31522679663309
223,"('number', 'exp', '0', 'variable')",27.29691619301765
225,"('sword', 'and', 'shield', 'my')",27.27931709581026
224,"('my', 'sword', 'and', 'shield')",27.27931709581026
226,"('will', 'surrender', 'the', 'sharpest')",27.2350564479491
227,"('list', '3', '4', '5')",27.196796811329694
228,"('enumerate', 'interval', '1', 'n')",27.17160070241377
229,"('two', 'free', 'late', 'day')",27.16653900220062
230,"('from', 'section', '2', '4.1')",27.159396794018313
231,"('empty', 'wall', 'from', 'behind')",27.148262235157564
232,"('die', 'die', 'die', 'my')",27.145909299021906
233,"('it', 'humanity', 'humanity', 'good')",27.141830187503686
234,"('complex', 'complex', 'lambdum', 'z1')",27.126004640801987
235,"('package', 'internal', 'procedure', 'define')",27.12189929917588
236,"('place', 'k', '1', 'queen')",27.11878300847031
237,"('rational', 'lambdum', 'x', 'y')",27.110986918622235
238,"(""'"", 'rational', 'rational', 'lambdum')",27.10920187813181
239,"('make', 'the', 'fireflie', 'dance')",27.108906781793607
240,"('sub-complex', 'mul', 'complex', 'and')",27.106566050289192
241,"('behind', 'that', 'empty', 'wall')",27.104290312561233
242,"('define', 'apply', 'generic', 'op')",27.096952942045647
243,"('like', 'the', 'sane', 'abandon')",27.051828945768797
244,"('Strike', 'up', 'the', 'band')",27.03700598698461
245,"('z1', 'z2', 'make', 'real')",27.030249837918618
246,"('of', 'c', 'sub-k', 'e')",27.01844769973276
247,"('imag', 'x', 'y', 'con')",26.976685826910654
248,"('r', 'co', 'a', 'r')",26.96598755089207
249,"('list', 'op', 'type', 'tag')",26.926594404688167
250,"('1', 'enumerate', 'interval', '1')",26.92162244940542
251,"('and', 'every', 'night', 'romance')",26.85700493273367
252,"('real', 'imag', 'x', 'y')",26.84893027971228
253,"('no', 'truth', 'Winning', 'be')",26.840324582328215
254,"('z1', 'part', 'z2', 'define')",26.818292301062453
255,"('to', 'me', 'oh', 'baby')",26.802503618235665
256,"('fly', 'I', 'fall', 'without')",26.74388633534938
257,"('c', 'sub', '-m', 'be')",26.733725516254733
258,"('pay', 'nothing', 'can', 'save')",26.724922533411874
259,"('z1', 'z2', 'put', ""'"")",26.724288491436322
260,"('complex', 'z1', 'z2', 'make')",26.723068328400444
261,"('one', 'period', 'many', 'frequency')",26.721202931787214
262,"('in', 'Port', 'Angeles', 'with')",26.690092560899693
263,"('the', 'class', 'web', 'page')",26.687644661974137
264,"('less', 'dangerous', 'here', 'we')",26.665193814494646
265,"('stop', 'until', 'that', 'boy')",26.63570334500565
266,"('show', 'in', 'figure', '2.9')",26.610619520643294
267,"('price', 'you', 'pay', 'nothing')",26.536042113779395
268,"('f', 'of', 'T', 'knot')",26.528886414911085
269,"('z2', 'make', 'real', 'imag')",26.51567666508886
270,"('imag', 'part', 'rectangular', 'z')",26.51351151278951
271,"('you', 'open', 'hand', 'Strike')",26.5114999295166
272,"('Chok', 'from', 'intoxication', 'I')",26.463242529922212
273,"('missionary', 'in', 'a', 'foreign')",26.4614331338873
274,"('0', 'variable', 'exp', 'if')",26.436640956684265
275,"('song', 'And', 'it', '')",26.433445664689557
276,"(""'s"", 'sparkl', 'so', 'kiss')",26.39080880731776
277,"('two', 'pi', 'k', 't')",26.375769444792173
278,"('F', 'hat', 'of', 'k')",26.35772690874382
279,"('hat', 'of', 'k', 'E')",26.35772690874382
280,"('painter', 'transform', 'painter', 'painter')",26.353943381429346
281,"('tag', 'x', 'attach-tag', ""'"")",26.344173187210178
282,"('utter', 'a', 'single', 'word')",26.323929610137366
283,"('sum', 'k', 'equal', 'minus')",26.310842433741236
284,"('at', 'eight', 'o', ""'"")",26.302182115801788
285,"('con', 'r', 'co', 'a')",26.29856288997894
286,"('0', '0', 'make', 'vect')",26.29728201573455
287,"('it', 'meet', 'on', 'channel')",26.285736970739276
288,"('pi', 'i', 'm', 't')",26.23191581860193
289,"('mul', 'complex', 'and', 'dfourth')",26.213481254205707
291,"('real', 'part', 'z2', '+')",26.191844381127797
290,"('+', 'real', 'part', 'z1')",26.191844381127797
292,"('a', 'albino', 'a', 'mosquito')",26.17830637427168
293,"('a', 'mulatto', 'a', 'albino')",26.17830637427168
294,"('mulatto', 'a', 'albino', 'a')",26.17830637427168
295,"('part', 'z', 'magnitude', 'z')",26.14837891933699
296,"('z', 'cdr', 'z', 'define')",26.146690569184212
297,"('z', 'define', 'angle', 'z')",26.146690569184212
298,"('part', 'z2', '+', 'part')",26.143750092926755
299,"('real', 'imag', '+', 'real')",26.14040299577794
300,"('scheme', 'number', 'lambdum', 'x')",26.097389315221527
301,"('imag', '+', 'real', 'part')",26.092308707576894
302,"('scheme', 'number', 'scheme', 'number')",26.080646051386946
303,"('exp', 'if', 'same', 'variable')",26.068909172183776
304,"('if', 'same', 'variable', 'exp')",26.068909172183776
305,"('variable', 'exp', 'if', 'same')",26.068909172183776
306,"('sparkl', 'so', 'kiss', 'i')",26.06023809754979
307,"('pattern', 'of', 'combining', 'painter')",26.059783454400193
308,"('get', 'back', 'takes', 'so')",26.038851720223175
309,"('x', 'denom', 'y', 'define')",25.998218988460287
310,"('complete', 'the', 'following', 'definition')",25.98507819494075
311,"('mirror', 'my', 'sword', 'and')",25.9573890009229
312,"('the', 'sane', 'abandon', 'i')",25.905104787768355
313,"('this', 'song', 'And', 'it')",25.90430786410326
314,"('real', 'part', 'z1', 'real')",25.904147921059746
315,"('2', 'list', '3', '4')",25.89423404130927
316,"('And', 'it', '', 'ai')",25.892877283326857
317,"('i', 'k', 'minus', 'm')",25.89213599492572
318,"('part', 'z1', 'real', 'part')",25.8560536328587
319,"(""'s"", 'no', 'other', 'superstar')",25.833155521444553
320,"('ang', 'r', 'a', 'con')",25.813136062808706
321,"('send', 'shiver', 'up', 'and')",25.801423941325424
322,"('word', '``closure', ""'"", ""'"")",25.78722165428414
323,"('Lift', 'you', 'open', 'hand')",25.774534335350396
324,"('y', '+', 'x', '3')",25.762561021557808
325,"('grim', 'so', 'true', 'so')",25.740370547983716
326,"('so', 'grim', 'so', 'true')",25.740370547983716
327,"('x', 'y', 'apply', 'generic')",25.687179209715673
328,"('o', ""'"", 'clock', 'in')",25.667692167491783
329,"('from', 'mag', 'ang', ""'"")",25.663322722648555
330,"('Captain', 'Nemo', 'answer', 'i')",25.646081095729393
331,"('less', 'than', 'or', 'equal')",25.641400495423397
332,"('split', 'painter', 'n', '1')",25.630891439742335
333,"('truth', 'Winning', 'be', 'all')",25.621096661143827
334,"('biggest', 'fan', 'I', ""'"")",25.601788237522197
335,"('out', 'and', 'touch', 'faith')",25.55444216271324
336,"('r', 'a', 'con', 'r')",25.53302814361597
337,"('a', 'foreign', 'field', 'for')",25.51556967581976
338,"('z', 'define', 'magnitude', 'z')",25.509260648568926
339,"('field', 'for', 'some', 'reason')",25.493508866044028
340,"('connect', 'so', 'I', 'disconnect')",25.442496726638474
341,"('car', 'z', 'define', 'angle')",25.43759176845095
342,"('imag', 'x', 'y', 'put')",25.43389278043343
343,"('y', 'con', 'x', 'y')",25.424144803881866
344,"('burn', 'all', 'the', 'empire')",25.394402043025202
345,"('z', 'car', 'z', 'define')",25.346989219670043
346,"('number', 'scheme', 'number', 'lambdum')",25.34368045722073
347,"('z2', 'make', 'from', 'mag')",25.32542787935613
348,"('Baby', 'you', 'must', 'believe')",25.27182951674833
349,"('y', 'tag', 'x', 'y')",25.248294968482448
350,"('never', 'fall', 'away', 'from')",25.231893214816875
351,"('generic', 'arithmetic', 'package', 'this')",25.221182731264328
352,"('don', '’t', 'know', 'how')",25.22027033666193
353,"('if', '=', 'n', '0')",25.209230460581196
354,"('+', 'square', 'x', 'square')",25.20407073219784
355,"('quote', 'a', 'b', 'c')",25.192546001808065
356,"('make', 'code', '-tree', 'make')",25.162252356217166
357,"('singe', 'be', 'my', 'mirror')",25.158173423675308
358,"('tag', 'x', 'y', 'put')",25.14701163264527
359,"('feeling', 'glad', 'I', 'get')",25.12151959222654
360,"('be', 'famous', 'Chase', 'you')",25.105471130326197
361,"('still', 'have', 'oh', 'oh')",25.082174297514293
362,"('error', 'no', 'method', 'for')",25.0381332139638
363,"('list', '1', '2', '3')",25.029749011965755
364,"('magnitude', 'put', ""'"", 'angle')",25.00557460182633
365,"('z1', 'z2', 'make', 'from')",25.003499784468772
366,"('Justice', 'be', 'go', 'pull')",25.00151032164192
367,"('carry', 'out', 'the', 'integration')",24.998017250648257
368,"('tag', 'make', 'real', 'imag')",24.977256750304726
369,"('painter', 'painter', 'make', 'vect')",24.976254948277884
371,"('the', 'empire', 'so', 'bright')",24.973802526119922
370,"('empire', 'so', 'bright', 'the')",24.973802526119922
372,"('n', 'if', '=', 'n')",24.953973405339127
373,"('i', 'beneath', 'the', 'milky')",24.941630663793465
374,"('2', '3', '4', '1')",24.921302284507433
375,"('3', '4', '1', '2')",24.921302284507433
376,"('time', 'greater', 'pressure', 'it')",24.884587980996795
377,"('equal', 'minus', 'infinity', 'to')",24.882344968724475
378,"('make', 'real', 'imag', '+')",24.880088091297736
379,"('justice', 'be', 'do', 'seeke')",24.876867915835316
380,"('now', 'you', 'gottum', 'deal')",24.875312105440273
381,"('square', 'x', 'square', 'y')",24.865654514521914
382,"('of', 'yearning', 'dying', 'of')",24.860323554901484
383,"('needle', 'in', 'the', 'hay')",24.835419041964002
384,"('pi', 'i', 'k', 'minus')",24.82654765329815
385,"(""'"", 'scheme', 'number', 'scheme')",24.806097657536114
386,"('haunt', 'i', 'I', 'guess')",24.805324610354315
387,"('will', 'never', 'fall', 'away')",24.802549935054646
388,"('with', 'it', 'humanity', 'humanity')",24.791155038570768
389,"('define', 'square', 'list', 'item')",24.78892838501643
390,"('make', 'real', 'imag', 'x')",24.77683865658988
391,"('pi', 'i', 'k', 't')",24.751289977695514
392,"('take', 'a', 'deep', 'breath')",24.73364546914802
393,"('the', 'operation', 'and-type', 'table')",24.71759788407576
394,"('real', 'part', 'rectangular', 'z')",24.689762152481237
395,"('Hey', 'hey', '', 'do')",24.68457360642977
396,"('Fill', 'in', 'the', 'missing')",24.68341594851895
397,"('lambdum', 'r', 'a', 'tag')",24.672051645569955
398,"('two', 'pi', 'I', 'KT')",24.670401094165026
399,"('two', 'pi', 'I', 'KT.')",24.67040109416502
400,"('must', 'steal', 'I', '’m')",24.658390115067775
401,"('not', 'care', 'if', 'Monday')",24.652849690098044
402,"('real', 'imag', 'real', 'part')",24.652609154063775
403,"('derfourth', ""'"", 'x', 'y')",24.645553904693454
404,"('left', 'behind', 'that', 'empty')",24.618863485390992
405,"('be', 'rape', 'Justice', 'be')",24.61657112783337
406,"('choir', 'be', 'singe', 'be')",24.61657112783337
407,"('from', 'k', 'equal', 'minus')",24.60602047517875
408,"('on', 'the', 'moonlit', 'floor')",24.604006615303433
409,"('enumerate', 'interval', '1', 'i')",24.601334712899316
410,"('die', 'my', 'darling', '')",24.593910336882807
411,"('z', 'define', 'imag', 'part')",24.58751209423329
412,"('in', 'a', 'foreign', 'field')",24.58696401597116
413,"('+', 'square', 'real', 'part')",24.5662398959093
414,"('rectangular', 'and', 'polar', 'packages')",24.56305241050749
415,"('f', 'hat', 'of', 'k')",24.546388472767724
416,"('aboard', 'the', 'Abraham', 'Lincoln')",24.514899141469446
417,"('sub', 'm', 'e', 'to')",24.510249673544827
418,"('two', 'pi', 'i', 'm')",24.505733900148964
419,"('', 'ai', 'not', 'happy')",24.432494919100403
420,"('adjoin', 'set', 'x', 'set')",24.416456161076145
421,"('set', 'adjoin', 'set', 'x')",24.416456161076145
422,"('transform', 'painter', 'painter', 'make')",24.410657772423654
423,"('never', 'a', 'honest', 'word')",24.40846312034903
424,"('y', 'apply', 'generic', ""'"")",24.39588755203026
425,"('nil', 'list', '1', '2')",24.39231909135045
426,"('z', 'apply', 'generic', ""'"")",24.331757214610544
427,"('it', ""'s"", 'less', 'dangerous')",24.329628336643957
428,"('feel', 'real', 'love', 'feel')",24.305563428182936
429,"('other', 'superstar', 'you', 'know')",24.29242214499925
430,"('I', 'follow', 'Captain', 'Nemo')",24.291374130651874
431,"('Paparazzi', 'promise', 'I', ""'"")",24.279860142634835
432,"('It', ""'s"", 'Friday', 'I')",24.27141029077878
433,"('number', 'lambdum', 'x', 'y')",24.258544107036094
434,"('f', 'of', 't', 'd')",24.22122563428105
435,"('x', 'y', 'con', 'x')",24.19987996821265
436,"('define', 'make', 'real', 'imag')",24.168213478094355
437,"('define', 'adjoin', 'set', 'x')",24.16250486000479
438,"('cut', 'it', 'off', 'after')",24.132818394602655
439,"('sine', 'of', 'six', 'pi')",24.127498647993264
440,"('z', 'define', 'part', 'z')",24.12284382722985
441,"('right', 'split', 'painter', 'n')",24.118779504428865
442,"('tag', 'make', 'from', 'mag')",24.108936059459364
443,"('no', 'other', 'superstar', 'you')",24.08324534316697
444,"('con', 'x', 'y', 'define')",24.050686408354423
445,"('this', 'the', 'dc', 'component')",24.040967953137034
446,"('x', 'y', 'tag', 'x')",24.02403013281323
447,"('a', 'stranger', 'in', 'Moscow')",24.00200151525001
448,"('system', 'define', 'tag', 'x')",23.98377094450817
449,"('in', 'figure', '2', '24')",23.98096695061971
450,"('queerest', 'of', 'the', 'queer')",23.978263373384443
451,"('queer', 'the', 'strangest', 'of')",23.97826337338444
452,"('go', 'pull', 'you', 'string')",23.959895607435964
453,"('star', 'be', 'Venus', ""'"")",23.94872005804637
454,"('', 'ai', 'not', 'easy')",23.934995259629595
455,"('x', 'y', '+', 'x')",23.92686147380624
456,"('sum', 'from', 'k', 'equal')",23.91320198469692
457,"('print', 'by', 'the', 'interpreter')",23.911684936192067
458,"('Sad', 'but', 'true', 'I')",23.898060527836062
459,"('real', 'and', 'imaginary', 'part')",23.898047721523326
460,"('to', 'get', 'back', 'takes')",23.86184362245094
461,"('ashame', 'to', 'rise', 'and')",23.855126101406267
462,"('imag', 'x', 'y', 'get')",23.853011456524094
463,"('y', 'tag', 'make', 'real')",23.83975322655479
464,"('sunshine', 'in', 'a', 'bag')",23.817576944112577
465,"('two', 'pi', 'i', 'k')",23.813603954048837
466,"('define', 'real', 'part', 'z')",23.763762733925017
467,"('of', 't', 'd', 't')",23.754099623853755
468,"('of', 'six', 'pi', 't')",23.742834797757936
469,"('sir', 'the', 'engineer', 'reply')",23.722054631913462
470,"('Ayo', 'I', 'be', 'tire')",23.710672015121002
471,"('you', 'biggest', 'fan', 'I')",23.699645620748463
472,"('when', 'you', 'must', 'steal')",23.692220250521366
