,quadragram,PMI
81,"('Wake', 'i', 'up', 'By')",28.89002857398903
82,"('up', 'By', 'my', 'blood')",28.742588568293908
83,"('you', 'faith', 'its', 'real')",28.624433467656413
84,"('brother', 'in', '-', 'law')",28.61025832955097
85,"('across', 'this', 'new', 'divide')",28.55956357411299
86,"('earth', 'we', 'sail', 'away')",28.535617901120457
87,"('love', 'just', 'like', 'everybody')",28.53243621436451
88,"('hurt', 'his', 'neck', 'quite')",28.499092115248118
89,"('come', 'undo', 'save', 'i')",28.388920124586523
90,"('Or', 'how', 'my', 'heart')",28.36347064327001
91,"('where', 'the', 'sunshine', 'flow')",28.27306392261713
92,"('publish', 'a', 'pamphlet', 'entitle')",28.257098711921042
93,"('us', 'birth', 'we', 'fly')",28.229053419630596
94,"('1988', 'mother', 'thing', 'have')",28.213323111346295
95,"('this', 'memory', 'clean', 'let')",28.069064536262086
96,"('the', 'third', 'reich', 'draw')",28.046800937025
97,"('just', 'a', 'gree', 'card')",27.993679022324542
98,"('way', 'the', 'holy', 'ghost')",27.986679944587436
99,"('disturb', 'my', 'own', 'town')",27.981001006447595
100,"('keep', 'on', 'moving', 'move')",27.776849105016346
101,"('whatever', 'it', 'take', 'Or')",27.739644597175406
102,"('stop', 'the', 'Nazi', 'charge')",27.726920670786498
103,"('blow', 'this', 'opportunity', 'come')",27.712053982219288
104,"('wake', 'up', 'Wake', 'i')",27.667636152652584
105,"('some', 'foreign', 'earth', 'we')",27.65133900241231
106,"('about', 'twenty', 'year', 'ago')",27.627455269872566
107,"('I', 'can’t', 'wake', 'up')",27.60059865713384
108,"('the', 'German', 'army', 'march')",27.583467880705378
109,"('be', 'trouble', 'yeah', 'trouble')",27.572098516538762
110,"('shit', 'you', 'gottum', 'die')",27.569497147839552
111,"('moot', 'i', 'half', 'way')",27.50151195096289
112,"('Wherever', 'you', 'go', 'whatever')",27.40013669151925
113,"('on', 'Russian', 'soil', 'a')",27.397842687951407
114,"('i', 'half', 'way', 'yup')",27.375981068879028
115,"('must', 'Confess', 'be', 'someone')",27.216306969785116
116,"('put', 'on', 'her', 'coat')",27.187069587997417
117,"('let', 'the', 'motherfucker', 'burn')",27.186352289423798
118,"('feel', 'dead', 'inside', 'it')",27.157273694350433
119,"('chorus', 'you', 'better', 'lose')",27.07662842665915
120,"('need', 'no', 'water', 'let')",27.0315046571252
121,"('wonder', 'why', 'my', 'heart')",27.018822471882565
122,"('forty', 'five', 'mile', 'a')",26.999710869228394
123,"('you', 'better', 'lose', 'yourself')",26.977092753108238
124,"('my', 'heart', 'feel', 'dead')",26.963540036381374
125,"('Wake', 'i', 'up', 'inside')",26.95142911865318
126,"(""'day"", 'take', 'my', 'heart')",26.929239578757855
127,"('inside', 'save', 'i', 'call')",26.904886532716144
129,"('dark', 'Wake', 'i', 'up')",26.890028573989035
128,"('Wake', 'i', 'up', 'Wake')",26.890028573989035
130,"('yo', 'you', 'better', 'lose')",26.88398334871675
131,"('the', 'east', 'one', 'million')",26.87165576376751
132,"('man', 'at', 'war', 'soviet')",26.825766348489555
133,"('million', 'man', 'at', 'war')",26.825766348489555
134,"('like', 'everybody', 'else', 'do')",26.780447999839478
135,"('I', 'come', 'undo', 'save')",26.73692012834662
136,"('you', 'gottum', 'die', 'gottum')",26.66903282139047
137,"('yellow', 'piece', 'of', 'paper')",26.664486162228936
138,"('faith', 'its', 'real', 'the')",26.63586200595978
139,"('flag', 'in', 'some', 'foreign')",26.614479825001652
140,"('heave', 'please', '', 'do')",26.601860606758894
141,"('someone', 'take', 'you', 'faith')",26.55482614129694
142,"('yup', 'yup', 'can', 'you')",26.515760308557855
143,"('better', 'lose', 'yourself', 'in')",26.509405967909313
144,"('mouth', 'How', 'can', 'you')",26.4713661891994
145,"('you', 'mouth', 'How', 'can')",26.4713661891994
146,"('five', 'mile', 'a', 'hour')",26.44331752070401
147,"('decide', 'whether', 'you', 'shall')",26.367568829062822
148,"('stop', 'hey', 'what', ""'s"")",26.338577141052102
149,"('that', 'sound', 'everybody', 'look')",26.32261848579868
150,"('rain', 'as', 'it', 'pour')",26.297326233330374
151,"('we', 'be', 'warrior', 'Warrior')",26.229579326878156
152,"('loser', ""'"", 'cause', 'we')",26.22721425251096
153,"('coat', 'and', 'she', 'fight')",26.200327410131045
154,"('father', 'before', 'this', 'colour')",26.17226640882591
155,"('you', 'feeling', 'so', 'deep')",26.152555938091975
156,"('trouble', 'y', ""'"", 'all')",26.143468687469472
157,"('die', 'gottum', 'die', 'for')",26.133296735117444
158,"('can', 'not', 'decide', 'whether')",26.059491180788626
159,"('yup', 'can', 'you', 'moot')",26.05632868992056
160,"('in', 'some', 'foreign', 'earth')",26.029517324280498
161,"('right', 'here', 'waiting', 'for')",25.964994401860036
162,"('why', 'my', 'heart', 'feel')",25.889539454937598
163,"('thought', 'cross', 'the', 'distance')",25.850961934729874
164,"('stand', 'side', 'by', 'side')",25.835569899880433
165,"('mother', 'thing', 'have', 'got')",25.821005688567535
166,"('birth', 'we', 'fly', 'a')",25.819159957181753
167,"('pour', 'and', 'she', 'fight')",25.785289910852203
168,"('mister', 'Jackson', ""'s"", 'story')",25.756927374371777
169,"('this', 'opportunity', 'come', 'once')",25.742427631262807
170,"('not', 'run', 'from', 'cold')",25.70287162611027
171,"('Confess', 'be', 'someone', 'get')",25.701733796955356
172,"('you', 'smile', 'so', 'beautiful')",25.686581473587914
173,"('ll', 'keep', 'on', 'fight')",25.6635076319404
174,"('shot', 'do', 'not', 'miss')",25.630838223701623
175,"('only', 'get', 'one', 'shot')",25.629492605017507
176,"('take', 'Or', 'how', 'my')",25.62438499722943
177,"('tear', 'soon', 'be', 'bear')",25.592816240127696
178,"('so', 'beautiful', 'and', 'wild')",25.574235033450034
179,"('we', 'fly', 'a', 'flag')",25.55612555134796
180,"('yeah', 'trouble', 'now', 'I')",25.541029390900565
181,"('that', 'I', 'realize', 'That')",25.498437514176096
182,"('train', 'she', 'look', 'at')",25.4940629134382
183,"('she', 'go', 'Nobody', 'know')",25.47737829249208
184,"('keep', 'on', 'fight', 'till')",25.449382826587556
185,"('for', 'loser', ""'"", 'cause')",25.424055986975937
186,"('live', 'or', 'die', 'Oh')",25.42188300155519
187,"('attack', 'into', 'the', 'motherland')",25.308608039474795
188,"('water', 'let', 'the', 'motherfucker')",25.29882701868221
189,"('it', 'take', 'Or', 'how')",25.254217770005166
190,"('be', 'lookin', 'out', 'night')",25.232248513654138
191,"('skin', 'on', 'a', 'lip')",25.2279176865091
192,"('i', 'up', 'inside', 'save')",25.14407419659557
193,"('up', 'inside', 'save', 'i')",25.14407419659557
194,"('the', 'new', 'England', 'Courant')",25.120801518468777
195,"('tonight', 'you', 'kill', 'i')",25.113215046459814
196,"('memory', 'clean', 'let', 'the')",25.070875072003858
197,"('take', 'you', 'faith', 'its')",25.045812493809084
198,"('how', 'my', 'heart', 'break')",24.99423683360429
199,"('hundred', 'and', 'fifty', 'waggon')",24.990221362122426
200,"('on', 'my', 'lonely', 'mind')",24.961627070301017
201,"('quicke', 'my', 'end', '')",24.95004419389715
202,"('up', 'inside', 'I', 'can’t')",24.884391623134427
203,"(""'s"", 'shit', 'you', 'gottum')",24.876893923930425
204,"('here', 'without', 'you', 'baby')",24.871847021164708
205,"('sail', 'away', 'like', 'us')",24.85720343734954
206,"('and', 'wild', 'so', 'beautiful')",24.837269439283833
207,"('beautiful', 'and', 'wild', 'so')",24.837269439283833
208,"('land', 'of', 'us', 'birth')",24.8124084512498
209,"('go', 'any', 'further', 'then')",24.790227833667874
210,"('By', 'my', 'blood', 'to')",24.76743752983765
211,"('ll', 'be', 'lookin', 'out')",24.758317325321723
212,"('on', 'moving', 'move', 'on')",24.740715318962636
213,"('its', 'real', 'the', 'pain')",24.72897141035126
214,"('a', 'lifetime', 'yo', 'you')",24.72391875330244
215,"('sorry', 'mister', 'Jackson', 'but')",24.711210996468722
216,"('fight', 'for', 'her', 'life')",24.678255735434966
217,"(""'s"", 'that', 'sound', 'everybody')",24.630015261889554
218,"('chance', 'to', 'blow', 'this')",24.5561873531918
219,"('we', 'sail', 'away', 'like')",24.555795783058084
220,"('lonely', 'mind', 'I', 'think')",24.508968181668266
221,"('country', 'that', ""'s"", 'shit')",24.485625352554383
222,"('That', 'forever', 'be', 'in')",24.455754555301294
223,"('go', 'to', 'heave', 'please')",24.4548494978534
224,"('a', 'gree', 'card', 'in')",24.448877046045908
225,"('not', 'miss', 'you', 'chance')",24.44706709639248
226,"('soil', 'a', 'thunder', 'in')",24.426156969545822
227,"('his', 'face', 'go', 'white')",24.414779493695246
228,"('not', 'decide', 'whether', 'you')",24.391925542200013
229,"('road', ""'s"", 'very', 'straight')",24.343020957111584
230,"('smile', 'so', 'beautiful', 'and')",24.334769098754652
231,"('to', 'wash', 'this', 'memory')",24.315179253687997
232,"('no', 'wonder', 'why', 'my')",24.279736825841987
233,"('suddenly', 'for', 'no', 'reason')",24.273087136525277
234,"('probably', 'go', 'to', 'heave')",24.268436373622517
235,"('opportunity', 'come', 'once', 'in')",24.265122843502287
236,"('in', 'a', 'lifetime', 'yo')",24.256231968103513
237,"('wild', 'so', 'beautiful', 'and')",24.252306938562672
238,"('never', 'drink', 'and', 'drive')",24.21054999875054
239,"('close', 'the', 'blind', 'we')",24.18086808704076
240,"('before', 'this', 'colour', '')",24.180303727891324
241,"('nothing', 'I', '’ve', 'become')",24.179976049008516
242,"('to', 'heave', 'please', '')",24.16085827946916
243,"('will', 'wipe', 'away', 'all')",24.158075676474486
244,"('air', 'we', 'be', 'warrior')",24.114102109458216
245,"('place', 'where', 'the', 'sunshine')",24.08323936373711
246,"('be', 'right', 'here', 'waiting')",24.011192539880508
247,"('she', 'fight', 'for', 'her')",23.996225816753647
248,"('hitch', 'hiker', 'be', 'still')",23.962965960155167
249,"('up', 'Wake', 'i', 'up')",23.959291236426157
250,"('dream', 'of', 'this', 'feeling')",23.95144640730821
251,"('fly', 'a', 'flag', 'in')",23.93430387321615
252,"('judge', 'there', ""'s"", 'just')",23.92788916712058
253,"('be', 'someth', 'strange', 'about')",23.897023596153318
254,"('be', 'warrior', 'Warrior', 'of')",23.88332368638876
255,"('her', 'coat', 'and', 'she')",23.878399315243684
256,"('before', 'I', 'come', 'undo')",23.871849708432723
257,"('no', 'time', 'for', 'loser')",23.871532866610053
258,"('hold', 'you', 'hand', 'through')",23.83587175550813
259,"('still', 'on', 'my', 'lonely')",23.80782173422198
260,"('thunder', 'in', 'the', 'east')",23.806973922352533
261,"('fudge', 'here', 'come', 'the')",23.791032378483518
262,"('Warrior', 'of', 'the', 'World')",23.760611865107585
263,"('hit', 'you', 'from', 'behind')",23.76039706194131
264,"('let', 'the', 'thought', 'cross')",23.757852530338393
265,"('any', 'further', 'then', 'this')",23.756050718349787
266,"('not', 'hang', 'you', 'head')",23.728960529477586
267,"('waiting', 'for', 'you', 'whatever')",23.70731820103743
268,"('inside', 'it', ""'s"", 'cold')",23.692133881325177
269,"('get', 'one', 'shot', 'do')",23.677676138527474
270,"('drink', 'and', 'drive', 'never')",23.62558749802938
271,"('you', 'moot', 'i', 'half')",23.6195677124846
272,"('you', 'shut', 'you', 'mouth')",23.581408129274344
273,"('you', 'chance', 'to', 'blow')",23.5465693506302
274,"('from', 'the', 'dark', 'Wake')",23.526713102408145
275,"('clean', 'let', 'the', 'thought')",23.52338727670137
276,"('warrior', 'Warrior', 'of', 'the')",23.497577459273796
277,"('bear', 'as', 'a', 'tear')",23.488999234089825
278,"('dead', 'inside', 'it', ""'s"")",23.444206367881588
279,"('to', 'blow', 'this', 'opportunity')",23.430656471107937
280,"('gree', 'card', 'in', 'the')",23.414656499573777
281,"('multiply', 'the', 'price', 'with')",23.377120080125522
282,"('one', 'million', 'man', 'at')",23.359066729388218
283,"('and', 'petrify', 'lock', 'the')",23.33788583199704
284,"('there', 'be', 'someth', 'strange')",23.320912013014425
285,"('and', 'cry', 'no', 'wonder')",23.318490983883613
286,"('shall', 'live', 'or', 'die')",23.286953421469082
287,"('play', 'nervously', 'with', 'the')",23.27758440657461
288,"('wrong', 'to', 'wash', 'this')",23.26073146966562
289,"('problem', 'with', 'his', 'heart')",23.25042502140371
290,"('not', 'need', 'no', 'water')",23.248506448204783
291,"('stop', 'suddenly', 'for', 'no')",23.239920272590076
292,"('raise', 'you', 'hand', 'into')",23.239488559199515
293,"('be', 'sorry', 'mister', 'Jackson')",23.23231808974544
294,"('away', 'like', 'us', 'father')",23.22333133614744
295,"('wipe', 'away', 'all', 'of')",23.206041001777688
296,"('screbe', 'I', 'will', 'fight')",23.11009766497144
297,"('look', 'at', 'i', 'thoughtfully')",23.09610995599001
298,"('save', 'i', 'save', 'i')",23.051237958384608
300,"('the', 'holy', 'ghost', 'and')",23.01595773710968
299,"('holy', 'ghost', 'and', 'the')",23.01595773710968
301,"('not', 'go', 'any', 'further')",22.97301390940955
302,"('whether', 'you', 'shall', 'live')",22.908137210425526
303,"('be', 'trouble', 'y', ""'"")",22.903213532272517
304,"('not', 'remember', 'anything', 'about')",22.900258852620507
305,"('cry', 'I', 'will', 'wipe')",22.864985167134915
306,"('gonnon', 'wait', 'for', 'you')",22.832849083121292
307,"('you', 'better', 'never', 'let')",22.81122700628144
308,"('fight', 'till', 'the', 'end')",22.807949045769778
309,"('better', 'never', 'let', 'it')",22.787458840348492
310,"(""'"", 'll', 'probably', 'go')",22.768474171209206
311,"('i', 'wrong', 'to', 'wash')",22.74495253409047
312,"('miss', 'you', 'chance', 'to')",22.7392144285726
313,"('my', 'lonely', 'mind', 'I')",22.714504707119733
314,"('my', 'dream', 'and', 'tonight')",22.713498339482335
315,"('this', 'colour', '', 'do')",22.70977111602078
316,"('the', 'motherland', 'the', 'German')",22.70112674513367
317,"('to', 'quicke', 'my', 'end')",22.67997468858731
318,"('sorry', 'mister', 'Jackson', 'I')",22.676982395073644
319,"('stop', 'suddenly', 'and', 'another')",22.649434239983748
320,"('i', 'up', 'By', 'my')",22.587770459241803
321,"(""'"", 'll', 'be', 'lookin')",22.58128543738515
322,"('How', 'can', 'you', 'say')",22.56011040102948
323,"('you', 'remember', 'anything', 'about')",22.449637384781216
324,"('someone', 'get', 'the', 'best')",22.448091105847737
325,"('the', 'train', 'she', 'look')",22.431743111760255
326,"('hey', 'what', ""'s"", 'that')",22.37279285639001
327,"('wake', 'up', 'before', 'I')",22.343210814441182
328,"('here', 'come', 'the', 'judge')",22.331600759846218
329,"('deserve', 'so', 'give', 'i')",22.309219136492114
330,"('i', 'with', 'great', 'civility')",22.300563316620384
331,"('know', 'how', 'it', 'feel')",22.300431549172185
332,"('once', 'in', 'a', 'lifetime')",22.28660561714704
333,"('face', 'be', 'very', 'white')",22.286190633836064
334,"('I', 'disturb', 'my', 'own')",22.261645742405925
335,"('roof', 'be', 'on', 'fire')",22.20504785237043
336,"('the', 'dark', 'Wake', 'i')",22.183537273816743
337,"('my', 'blood', 'to', 'run')",22.182475029116496
338,"('of', 'the', 'third', 'reich')",22.17564936438643
339,"('yourself', 'in', 'the', 'music')",22.163117732577817
340,"('', 'can', 'not', 'decide')",22.160637904245522
341,"('colour', '', 'do', 'not')",22.150774581298467
342,"('care', 'what', 'it', 'mean')",22.119936854576757
343,"('here', 'waiting', 'for', 'you')",22.106414156447258
344,"('her', 'life', 'as', 'she')",22.102207374780846
345,"('then', 'the', 'hitch', 'hiker')",22.087168879344514
346,"('head', 'and', 'cry', 'no')",22.07056347044003
347,"('like', 'us', 'father', 'before')",22.053406334705127
348,"('gottum', 'die', 'for', 'you')",22.049424177862424
349,"('of', 'this', 'feeling', 'since')",22.03088087480262
350,"(""'s"", 'cold', 'and', 'hard')",22.029670633354307
351,"('time', 'for', 'loser', ""'"")",22.029196369634718
352,"('without', 'you', 'baby', 'but')",22.02208965674532
353,"('right', 'at', 'the', 'boarderline')",21.973369616185845
354,"('car', 'stop', 'suddenly', 'and')",21.971362334871113
355,"(""'s"", 'just', 'a', 'gree')",21.95868360096834
356,"('i', ""'"", 'll', 'stay')",21.940984144787052
357,"('hang', 'you', 'head', 'and')",21.926526686805037
358,"('on', 'her', 'coat', 'and')",21.92356563129182
359,"('be', 'move', 'very', 'slowly')",21.88795260573832
360,"('flower', 'on', 'the', 'grave')",21.871769045149605
361,"('you', 'trust', 'you', 'must')",21.870914746469328
362,"('life', 'as', 'she', 'put')",21.857094876944313
363,"('get', 'what', 'I', 'deserve')",21.856261074311277
364,"('die', 'for', 'you', 'government')",21.801496664418835
365,"('for', 'you', 'government', 'die')",21.801496664418835
366,"('government', 'die', 'for', 'you')",21.801496664418835
367,"('you', 'government', 'die', 'for')",21.801496664418835
368,"('champion', 'no', 'time', 'for')",21.756055649190117
369,"('suddenly', 'and', 'another', 'car')",21.716548435842288
370,"('and', 'hard', 'and', 'petrify')",21.701626424454
371,"('have', 'a', 'break', 'leg')",21.70051282905483
372,"('find', 'all', 'you', 'feeling')",21.696090945614174
373,"('you', 'must', 'Confess', 'be')",21.683127011166505
374,"('', 'do', 'not', 'hang')",21.676843392966056
375,"('and', 'close', 'the', 'blind')",21.67492081927461
376,"('distance', 'in', 'you', 'eye')",21.6662623671042
377,"('do', 'not', 'remember', 'anything')",21.618594627946873
378,"('price', 'with', 'the', 'amount')",21.611585333762548
379,"('she', 'put', 'on', 'her')",21.582207529838556
380,"('fear', 'I', 'hold', 'you')",21.56591242888659
381,"('you', 'fear', 'I', 'hold')",21.56591242888659
382,"('and', 'she', 'go', 'Nobody')",21.54299793207805
383,"('save', 'i', 'call', 'my')",21.541227873304774
384,"('everybody', 'look', 'what', 'be')",21.53552257575853
385,"('ll', 'stay', 'I', '')",21.47405335554914
386,"('end', 'of', 'a', 'era')",21.444335164495588
387,"('will', 'fight', 'away', 'all')",21.403188174311016
388,"(""'"", ""'but"", 'what', 'about')",21.395934872002428
389,"('one', 'shot', 'do', 'not')",21.386531025936733
390,"('i', 'be', 'gonnon', 'wait')",21.372886288128203
391,"('I', 'will', 'wipe', 'away')",21.362484826605726
392,"('will', 'lose', 'my', 'job')",21.302110796923174
393,"('to', 'run', 'I', 'can’t')",21.262877539292873
394,"('one', 'hundred', 'and', 'fifty')",21.260487337187293
395,"('thank', 'you', 'very', 'much')",21.257854751491372
396,"('be', 'gonnon', 'wait', 'for')",21.230023848539624
397,"('the', 'roof', 'the', 'roof')",21.227195556801266
398,"('as', 'a', 'tear', 'soon')",21.194816129685368
399,"('bear', 'in', 'you', 'eye')",21.18083553993396
400,"('I', 'be', 'trouble', 'y')",21.180317910525595
401,"('I', 'be', 'trouble', 'yeah')",21.180317910525595
402,"(""'s"", 'my', 'only', 'wish')",21.1373337345618
403,"('think', 'about', 'you', 'baby')",21.13341003978183
404,"('life', 'on', 'the', 'train')",21.118861907114375
405,"('what', ""'s"", 'that', 'sound')",21.109758450556214
406,"('say', 'that', 'mister', 'Holland')",21.091694109923523
407,"('die', 'for', 'you', 'country')",21.072144254362506
408,"('remember', 'the', 'second', 'car')",21.012019531640846
409,"('hand', 'into', 'the', 'air')",21.009908997999087
410,"('prove', 'i', 'wrong', 'to')",21.007986939924262
411,"('to', 'prove', 'i', 'wrong')",21.007986939924262
412,"('or', 'die', 'Oh', 'you')",20.969623038320147
413,"('music', 'the', 'moment', 'you')",20.952732612664104
414,"('ll', 'probably', 'go', 'to')",20.946508278735152
415,"('be', 'love', 'just', 'like')",20.943918816466727
416,"('never', 'let', 'it', 'go')",20.9374842843531
417,"('when', 'you', 'will', 'screbe')",20.92511401342785
418,"('dream', 'about', 'you', 'all')",20.910085343750005
419,"(""'"", ""'"", 'Oh', 'yes')",20.837633162901664
420,"('we', ""'"", 'll', 'keep')",20.814683608842692
421,"('thing', 'the', 'wrong', 'way')",20.804782301479044
422,"('want', 'you', 'so', 'bad')",20.760238515313215
423,"(""'"", 'll', 'keep', 'on')",20.749510149837626
424,"('what', 'I', 'deserve', 'so')",20.74078385689134
425,"('i', 'up', 'Wake', 'i')",20.735210464936927
426,"('you', ""'"", 'll', 'probably')",20.72467905332952
427,"('real', 'the', 'pain', 'you')",20.70480509922051
428,"('just', 'know', 'how', 'it')",20.688247579716005
429,"('blood', 'to', 'run', 'I')",20.67791503857171
430,"('I', 'deserve', 'so', 'give')",20.657219140252213
431,"('do', 'not', 'run', 'from')",20.653023076659707
432,"('away', 'from', 'the', 'land')",20.631895339100204
433,"('lose', 'yourself', 'in', 'the')",20.62706483233761
434,"('blind', 'we', 'be', 'go')",20.62471726871929
435,"('roof', 'the', 'roof', 'be')",20.61294178391622
436,"('you', 'eye', 'live', 'for')",20.61045666178484
437,"('', 'do', 'not', 'run')",20.56581208057731
438,"('all', 'you', 'feeling', 'so')",20.556366181947563
439,"('want', 'you', 'to', 'quicke')",20.554789857435164
440,"('come', 'on', 'let', ""'s"")",20.534009570892852
441,"('coast', 'be', 'move', 'to')",20.532811015102425
442,"('come', 'the', 'judge', 'there')",20.495099492129096
443,"('of', 'my', 'setting', 'up')",20.48677314542001
444,"('be', 'move', 'to', 'L.A')",20.46569681924388
445,"('with', 'great', 'civility', 'and')",20.45491187480068
446,"('fight', 'away', 'all', 'of')",20.45115349961422
447,"('baby', 'and', 'I', 'dream')",20.443403602574577
448,"('on', 'the', 'train', 'she')",20.436831988433052
449,"('centre', 'of', 'the', 'town')",20.410114618023457
450,"('cross', 'the', 'distance', 'in')",20.397582986214832
451,"(""'"", 'the', 'hitch', 'hiker')",20.38406817974035
452,"('have', 'got', 'to', 'change')",20.374548931185693
453,"('and', 'the', 'whole', 'East')",20.36825948104056
454,"('i', 'reason', 'to', 'prove')",20.33660968738563
455,"('reason', 'to', 'prove', 'i')",20.33660968738563
456,"('for', 'a', 'few', 'minute')",20.31746568397437
457,"(""'"", 'll', 'stay', 'I')",20.288984148547147
458,"('it', 'pour', 'and', 'she')",20.28278957032302
459,"('find', 'a', 'body', 'no')",20.24834689340938
460,"('roof', 'the', 'roof', 'the')",20.22719555680126
461,"('', 'do', 'not', 'care')",20.221163909189862
462,"('i', 'call', 'my', 'name')",20.205624841520336
463,"('a', 'era', 'be', 'here')",20.198261379243228
464,"('you', 'hand', 'through', 'all')",20.1938783097506
465,"('', 'do', 'not', 'need')",20.16588147368868
466,"('eye', 'live', 'for', 'in')",20.14276987658592
467,"('do', 'not', 'care', 'what')",20.129440439619593
468,"('young', 'man', 'we', 'see')",20.128212708457617
469,"('of', 'us', 'birth', 'we')",20.125241090201747
470,"('Oh', 'you', ""'"", 'll')",20.096647830716478
471,"(""'"", 'all', 'I', 'disturb')",20.07361617634367
472,"('no', 'water', 'let', 'the')",20.057241032112447
473,"('can', 'you', 'moot', 'i')",20.053513674313503
474,"('moment', 'you', 'own', 'it')",20.049639444435122
