,quadragram,PMI
53,"('volunteer', 'please', 'visit', 'librivox.org')",38.06025753896718
54,"('by', 'Honoré', 'de', 'Balzac')",38.04958752522188
55,"('Al', 'Mu', ""'"", 'ín')",37.94725579781583
56,"('King', 'Omar', 'bin', 'al')",37.842177413648514
57,"('Tahuti', 'and', 'Sen', 'senb')",37.650693790231536
58,"('Clock', '-with', 'the', 'Wise')",37.28025563901589
59,"('Arthur', 'Scott', 'Bailey', 'I')",37.238346357307535
60,"('De', 'L', ""'"", 'Estorake')",37.18613634194085
61,"('of', 'fuchsia', 'velvet', 'ribbon')",37.12830401015325
62,"('please', 'visit', 'librivox.org', 'record')",36.95490453882097
63,"('Lucy', 'Burgoyne', 'the', 'tale')",36.561541749405905
64,"('De', 'le', ""'"", 'Estorake')",36.54870642132555
65,"('lady', 'De', 'Courcy', 'Churchhill')",36.52609896746128
66,"('Marquis', 'de', 'San', 'real')",36.47737724479495
67,"('happy', 'yappy', '', 'ky')",36.46325237743524
68,"('Thereupon', 'Nu', 'al', 'Din')",36.377305505591615
69,"('young', 'aide', 'de', '-camp')",36.352372008160266
70,"('lady', 'SUSAN', 'Edward', 'stroot')",36.18274200851508
71,"('brown', 'silk', 'summer', 'coat')",36.06698058425333
72,"('de', 'Balzac', 'translat', 'by')",36.04958752522188
73,"('borrow', 'five', 'thousand', 'franc')",35.992188778709895
74,"('miste', 'd', ""'"", 'Albon')",35.90912066892905
75,"('CHAULIEU', 'to', 'MME', 'De')",35.68184391108666
76,"('De', 'CHAULIEU', 'to', 'MME')",35.68184391108666
77,"('Mme', 'De', 'L', ""'"")",35.49808034825559
78,"('the', 'rue', 'Saint', 'Lazare')",35.28025563901589
79,"('Marquis', 'd', ""'"", 'Albon')",35.1107545300987
80,"('to', 'MME', 'De', 'le')",35.04441399047138
81,"('Touring', 'Club', 'of', 'America')",35.04412773053177
82,"('M.', 'd', ""'"", 'Albon')",34.973251006348775
83,"('LOUISE', 'De', 'CHAULIEU', 'to')",34.944878316920466
84,"('visitor', 'from', 'planet', 'x')",34.739170448460264
85,"('SUSAN', 'to', 'Mrs', 'Johnson')",34.563090321991616
86,"('Snedecker', 'and', 'Pete', 'Bailey')",34.4928416210898
87,"('playe', 'while', 'Nita', 'Sele')",34.467866434047224
88,"('Frisky', 'Squirrel', 'and', 'Billy')",34.259903837199374
89,"('bless', 'my', 'fountain', 'pen')",34.21868578611245
90,"('librivox', 'recording', 'all', 'librivox')",34.098341761054385
91,"('recording', 'all', 'librivox', 'recording')",34.098341761054385
92,"('district', 'attorney', ""'s"", 'office')",34.05289992980247
93,"('SUSAN', 'VERNON', 'to', 'Mrs')",34.04663659920075
94,"('lord', 'Nu', 'al', 'Din')",34.038503592139854
95,"('lone', 'nine', 'of', 'clubs')",33.921259553150236
96,"('M.', 'Ballantyne', 'CHAPTER', 'one')",33.80649824162339
97,"('of', 'full', 'grown', 'doghood')",33.75734757933852
98,"('de', 'l', ""'"", 'Estorade')",33.706123845881095
99,"('distraught', 'the', 'Thrall', 'o')",33.62686799728384
100,"('the', 'Fifth', 'Avenue', 'Hotel')",33.616683303598364
101,"('to', 'Mrs', 'Johnson', 'Churchhill')",33.56309032199161
102,"('from', 'Miss', 'C.', 'LUTTERELL')",33.35450659822493
103,"('visit', 'librivox.org', 'record', 'by')",33.22509297881617
104,"('the', 'Pont', 'de', 'Neuilly')",33.197553049685645
105,"('thousand', 'five', 'hundred', 'dinar')",33.150714918324454
106,"('Sulayman', 'al', 'Zayni', 'and')",33.13411826449063
107,"('Mrs', 'Johnson', 'Churchhill', 'I')",33.11662852833487
108,"('to', 'Miss', 'CHARLOTTE', 'LUTTERELL')",33.07834545892809
109,"('Teddy', 'the', 'buckskin', 'horse')",33.069243445530375
110,"('VERNON', 'to', 'Mrs', 'Johnson')",33.04663659920075
111,"('the', 'Boulevard', 'de', 'Italiens')",33.045549956240585
112,"('i', 'O', 'auspicious', 'King')",32.93250063410931
113,"('Bless', 'my', 'collar', 'button')",32.89533609856184
114,"('mister', 'great', 'Blue', 'Heron')",32.845698315495696
115,"('Nu', 'al', 'Din', 'heard')",32.806556864090155
116,"('th', 'Laura', 'to', 'MARIANNE')",32.752285060851335
117,"('to', 'Mr', 'De', 'Courcy')",32.70881095868694
118,"('the', 'Worm', 'eat', 'Warbler')",32.63970081233141
119,"('broad', 'grin', 'overspread', 'his')",32.609173603696455
120,"('to', 'Mrs', 'Johnson', 'upper')",32.47194243393342
121,"('please', 'visit', 'librivox.org', 'read')",32.36723529238858
122,"('son', 'Nu', 'al', 'Din')",32.325216994443146
123,"('upper', 'Seymou', 'street', 'my')",32.31143685509626
124,"('De', 'Courcy', 'Churchhill', 'my')",32.28932578582753
125,"('10', 'th', 'of', 'September')",32.28327867012958
126,"('Shahrazad', 'perceive', 'the', 'dawn')",32.27501899064974
127,"('visit', 'librivox.org', 'this', 'reading')",32.26815039060852
128,"('Bless', 'my', 'shoe', 'lace')",32.20476340988009
129,"('Courcy', 'to', 'Mrs', 'VERNON')",32.10531250652835
130,"('from', 'Miss', 'Margaret', 'Lesley')",32.09147219239114
131,"('Maxim', 'silencer', 'unless', 'they')",32.06414810251696
132,"('uncontrollable', 'fit', 'of', 'laughter')",32.06386394859303
133,"('Sam', 'Snedecker', 'and', 'Pete')",32.05674250628313
134,"('Judge', 'Marshall', 'Dundee', 'interrupt')",32.01165339453685
135,"('Silencer', 'be', 'damn', 'hard')",32.00056376354867
136,"('wine', 'drunk', 'in', 'Oxford')",31.990430975521537
137,"('by', 'Allyson', 'Hester', 'of')",31.928413587311642
138,"('of', 'Al', 'Fazl', 'bin')",31.841471527256587
139,"('shot', 'prove', 'that', 'Silencer')",31.827724558391225
140,"('', 'loo', '', 'loo')",31.669658920140233
141,"('my', 'cousin', 'Jasper', 'Jay')",31.651645193388557
142,"('eighteen', 'hole', 'of', 'golf')",31.594037158593366
143,"('Anis', 'al', 'Jalis', 'and')",31.537183122103404
144,"('black', 'curl', 'fall', 'forward')",31.471849447337974
145,"('box', 'play', 'its', 'tune')",31.39867793922767
146,"('when', 'Karen', 'Marshall', 'screame')",31.3146256289231
147,"('reach', 'i', 'O', 'auspicious')",31.307245427440115
148,"('a', 'broad', 'grin', 'overspread')",31.290984598526624
149,"('mule', 'and', 'ox', 'cart')",31.251712637171767
150,"('of', 'Kut', 'al', 'Kulub')",31.10358158074202
151,"('Joe', 'Blunt', 'rein', 'up')",31.093744933622357
152,"('the', 'aide', 'de', '-camp')",31.010554534884392
153,"('-with', 'the', 'Wise', 'face')",30.985634890124267
154,"('the', 'Comte', 'de', 'Vandieres')",30.94601428268967
155,"('six', 'inch', 'in', 'diameter')",30.92442888689828
156,"('the', 'North', 'American', 'prairy')",30.921196378428338
157,"('O', 'auspicious', 'King', 'that')",30.878563368906867
158,"('by', 'Lucy', 'Burgoyne', 'the')",30.869798230234625
159,"('the', 'Wazir', 'Al', 'Mu')",30.80442958212793
160,"('De', 'Courcy', 'to', 'Mrs')",30.801920363078416
161,"('this', 'reading', 'by', 'Kara')",30.781792867468006
162,"('woman', 'in', 'musical', 'comedy')",30.77717277771096
163,"('lady', 'SUSAN', 'to', 'Mrs')",30.762471731429883
164,"('upper', 'Seymou', 'street', 'I')",30.72025629374457
165,"('to', 'Anis', 'al', 'Jalis')",30.689348643919896
166,"('CHAPTER', 'SI', 'X', 'the')",30.665545794900673
167,"('-', 'Wise', 'face', 'on')",30.630837475997012
168,"('Lesley', 'to', 'Miss', 'CHARLOTTE')",30.59291863175784
169,"('majesty', 'of', 'full', 'grown')",30.547894213709576
170,"('when', 'Nu', 'al', 'Din')",30.5058531907506
171,"('errand', 'o', ""'"", 'peace')",30.49800887286402
173,"('Miss', 'C.', 'LUTTERELL', 'to')",30.44091553831279
172,"('C.', 'LUTTERELL', 'to', 'Miss')",30.44091553831279
174,"('exception', 'of', 'Dexter', 'Sprague')",30.421200561731148
175,"('valley', 'of', 'Wine', 'Creek')",30.366999034437356
176,"('nine', 'o', ""'"", 'clock')",30.34224001822276
177,"('farmer', 'Green', ""'s"", 'woodpile')",30.3276207194399
178,"('Thrall', 'o', ""'"", 'love')",30.310701793193473
179,"('lamp', 'and', 'wax', 'candle')",30.31025020781133
180,"('O', 'Ja', ""'"", 'afar')",30.26686202187649
181,"('eleven', 'o', ""'"", 'clock')",30.259777858030787
182,"('Jr', 'and', 'Tom', 'Sr')",30.223311100532868
183,"('Courcy', 'Churchhill', 'my', 'dear')",30.178639987759894
184,"('Master', 'Meadow', 'Mouse', 'decide')",30.175704141843916
185,"('powder', 'box', 'play', 'its')",30.163049690734525
186,"('silk', 'summer', 'coat', 'which')",30.134425105251474
187,"(""'"", 'Estorake', 'to', 'MLLE')",30.133974327781786
188,"('Squirrel', 'and', 'Billy', 'Woodchuck')",30.05045047157042
189,"('the', 'Duc', 'de', 'Soria')",30.045549956240585
190,"('thou', 'hast', 'kil', 'my')",30.03279682147197
191,"('the', 'Comte', 'de', 'Lanty')",30.020014864133444
192,"('bo', ""'"", 'el', 'of')",29.991914106714027
193,"('a', 'Colt', ""'s"", '32')",29.954290160077605
194,"('belt', 'of', 'steel', 'plate')",29.906770591545886
195,"('e', 'o', ""'"", 'clock')",29.84474035875194
196,"('Ghanim', 'son', 'of', 'Ayyub')",29.817640741361707
197,"('winter', 'Master', 'Meadow', 'Mouse')",29.787973988560807
198,"('premeditate', 'murder', 'of', 'course')",29.76632775462582
199,"('lord', 'Mayor', 'of', 'London')",29.75071855901392
200,"('Nu', 'al', 'Din', 'who')",29.677273847145194
201,"('Ghane', 'son', 'of', 'Ayyub')",29.65053075552644
202,"('little', 'Clock', '-with', 'the')",29.62891687290996
203,"(""'"", 'society', 'editress', ""'"")",29.62828267006335
204,"('hast', 'kil', 'my', 'son')",29.616621998491432
205,"('sun', 'be', 'shin', 'brightly')",29.60811084464011
207,"('Miss', 'Margaret', 'Lesley', 'to')",29.592918631757854
206,"('Margaret', 'Lesley', 'to', 'Miss')",29.592918631757854
208,"('veesh', 'it', 'va', 'to')",29.528675317343236
209,"('Nita', 'Selim', ""'s"", 'bedroom')",29.511398095766502
210,"('Nu', 'al', 'Din', ""'s"")",29.48367680939201
211,"('Nu', 'al', 'Din', 'say')",29.422653007045703
212,"('say', 'Nu', 'al', 'Din')",29.422653007045703
213,"('my', 'son', 'Ay', 'won')",29.40106252860103
214,"('eight', 'o', ""'"", 'clock')",29.39627985793566
215,"('the', 'Caliph', 'Harun', 'al')",29.3422163448367
216,"('Watch', 'i', 'Watch', 'i')",29.321048460319005
217,"('i', 'Watch', 'i', 'Watch')",29.321048460319005
218,"('lost', 'city', 'of', 'Pelone')",29.309307681660243
219,"('farmer', 'Green', ""'s"", 'gare')",29.30772116200219
220,"('the', 'little', 'Clock', '-with')",29.3069887780226
221,"('Adeiu', 'Laura', 'letter', 'the')",29.2864519049798
222,"('little', 'Theater', 'for', 'Hamilton')",29.268507159285157
223,"('the', 'Maxim', 'silencer', 'unless')",29.254910387693407
224,"('four', 'thousand', 'five', 'hundred')",29.247625892875803
225,"('seven', 'o', ""'"", 'clock')",29.24270434467185
226,"('LUTTERELL', 'to', 'Miss', 'M.')",29.20387634101194
227,"('slip', 'into', 'Nita', 'Selim')",29.161462748998623
228,"('Seymou', 'street', 'my', 'dear')",29.150124983958648
229,"('public', 'domain', 'for', 'more')",29.129081705623086
230,"('lady', 'SUSAN', 'VERNON', 'to')",29.114773475360764
231,"('the', 'white', 'haire', 'Father')",29.10262254243832
232,"('Henry', 'the', '7', 'th')",29.101806565267033
233,"('the', 'Hotel', 'San', 'real')",29.06697502166628
234,"('so', 'Nu', 'al', 'Din')",29.042440722867397
235,"('please', 'visit', 'librivox.org', 'this')",29.001363849913616
236,"('ma', ""'am"", 'say', 'Dick')",28.999965230157315
237,"('a', 'bustin', ""'"", 'steam')",28.993478218854882
238,"('Nu', 'al', 'Din', 'go')",28.993431833012757
239,"('Master', 'Meadow', 'MOUSE', 'have')",28.985860112212777
240,"('L', ""'"", 'Estorake', 'to')",28.964049326339484
241,"('the', 'damsel', 'Anis', 'al')",28.93018277641515
242,"('hath', 'reach', 'i', 'O')",28.897854491302418
243,"('behind', 'the', 'class', 'banner')",28.873655803209594
244,"('Master', 'Meadow', 'Mouse', 'explain')",28.873141371823486
245,"('domain', 'for', 'more', 'information')",28.86197763548025
246,"('the', 'deep', 'forest', 'Throng')",28.852134788676167
247,"('the', 'endless', 'steel', 'belt')",28.84815523446887
248,"('the', 'space', 'communication', 'laboratory')",28.82744372970223
249,"('brain', 'energy', 'from', 'space')",28.81986568247804
250,"('the', 'happy', 'Harry', 'gang')",28.791446861977064
251,"('Judge', 'Marshall', 'Dundee', 'ask')",28.75305123501831
252,"('her', 'black', 'pansy', 'eyes')",28.72164266840806
253,"('as', 'thou', 'hast', 'kil')",28.70829248475556
254,"('vast', 'scope', 'of', 'country')",28.685046637226947
255,"('degree', 'below', 'zero', 'the')",28.674899591795224
256,"('twelve', 'o', ""'"", 'clock')",28.643106497582302
257,"('visit', 'librivox.org', 'read', 'by')",28.63742373238378
258,"('ten', 'o', ""'"", 'clock')",28.63528699312301
259,"('Master', 'Meadow', 'Mouse', 'ran')",28.627267517147878
260,"('de', 'San', 'real', 'who')",28.596773340706697
261,"('Mink', 'and', 'Tommy', 'Fox')",28.581311157685498
262,"('ground', 'Squirrel', ""'s"", 'hole')",28.57335158456914
263,"('little', 'slam', 'on', 'principle')",28.570068487089245
264,"('house', 'on', 'Elm', 'street')",28.56460655798235
265,"('the', 'Refifth', 'mister', 'Feathercock')",28.552529630849754
266,"('the', 'standard', 'oil', 'company')",28.50487894852504
267,"('to', 'volunteer', 'please', 'visit')",28.50178996796197
268,"('the', 'signal', 'bell', 'rang')",28.48981870033257
269,"('for', 'ten', 'thousand', 'dinar')",28.479025692611685
270,"('re', 'load', 'his', 'rifle')",28.45553774419713
271,"('Johnson', 'to', 'lady', 'SUSAN')",28.338445448923792
272,"('foyer', 'between', 'the', 'main')",28.316121091572896
273,"('Bless', 'my', 'check', 'book')",28.30408260882021
274,"('the', 'young', 'bond', 'salesman')",28.300687538920698
275,"('', 'ai', 'not', 'gwine')",28.28519589735641
276,"('Confession', 'of', 'a', 'Housekeeper')",28.25757398195463
277,"('be', 'Laurentina', ""'s"", 'skeleton')",28.2504266609386
278,"('Jehosophat', 'Marmaduke', 'and', 'Hepzebiah')",28.228334626538896
279,"('jehosophat', 'Marmaduke', 'and', 'Hepzebiah')",28.191808750513786
280,"('Professor', 'Featherwit', 'speak', 'again')",28.164871381880253
281,"('thy', 'art', 'a', 'miracle')",28.155046989403644
282,"('Forgive', 'you', 'bad', 'boy')",28.152897061782518
283,"('sister', 'in', '-', 'law')",28.152652003201055
284,"('counterfeite', 'the', 'pronunciation', 'of')",28.146768439666793
285,"('piece', 'of', 'whip', 'cord')",28.142473783289404
286,"('to', 'Nu', 'al', 'Din')",28.085140054254104
287,"('who', 'Kriss', 'Kringle', 'be')",28.0614076771053
288,"('who', 'be', 'Kriss', 'Kringle')",28.0614076771053
289,"('the', '-', 'Wise', 'face')",28.059635471568036
290,"('four', 'o', ""'"", 'clock')",27.97912603872195
291,"('librivox.org', 'this', 'reading', 'by')",27.974437945410394
292,"('Selim', 'woman', ""'s"", 'bedroom')",27.95822666196043
293,"('fifteen', 'or', 'twenty', 'minute')",27.93386199848498
294,"('mrs', 'Selim', ""'s"", 'bedroom')",27.930139563808766
295,"('the', 'steel', 'wind', 'shield')",27.923803668794143
296,"('farmer', 'Green', ""'s"", 'cat')",27.912583220161054
297,"('Master', 'Meadow', 'Mouse', 'thought')",27.910167228806955
298,"('Grandfather', 'Mole', ""'s"", 'gallery')",27.892499198967712
299,"('smoke', 'the', 'medicine', 'pipe')",27.884091255875916
300,"('al', 'Din', 'Ali', 'and')",27.8298810394735
301,"('re', 'and', 'blue', 'sleigh')",27.779982310631837
302,"('my', 'lord', 'Nu', 'al')",27.77180300033187
303,"('yes', 'ma', ""'am"", 'I')",27.76272628783422
304,"('take', 'forcible', 'possession', 'of')",27.733761922259966
305,"('nearly', 'e', 'o', ""'"")",27.709512978057724
306,"('oodle', 'doodle', 'and', 'a')",27.70314816498211
307,"('ten', 'year', 'older', 'than')",27.703027942895645
308,"('very', 'well', 'Dundee', 'conced')",27.690827753310792
309,"('thirty', 'four', 'year', 'old')",27.66222822481211
310,"('deal', 'of', 'wine', 'drunk')",27.661272150302423
311,"('to', 'take', 'forcible', 'possession')",27.653429721991294
312,"('neither', 'man', 'nor', 'beast')",27.639917398511983
313,"('the', 'rue', 'de', 'la')",27.624086187802305
314,"('big', 'Meadow', 'Mouse', 'family')",27.60888898783302
315,"('bit', 'of', 'hoop', 'iron')",27.59470990052249
316,"('into', 'a', 'sitting', 'posture')",27.59036154123021
317,"('Betsy', 'Butterfly', ""'s"", 'picture')",27.58052420797211
318,"('the', 'pretty', 'pink', 'pigeon')",27.577241977210967
319,"('big', 'duck', ""'s"", 'egg')",27.542433662368225
320,"('when', 'Nita', 'become', 'dummy')",27.514488635994198
321,"('three', 'thousand', 'year', 'ago')",27.500321525189968
322,"('less', 'than', 'ten', 'mile')",27.49866944438947
323,"('six', 'o', ""'"", 'clock')",27.480167926456097
324,"('farmer', 'Green', ""'s"", 'meadow')",27.479623812884945
325,"('as', 'tho', ""'"", '2')",27.472446978397947
326,"('art', 'a', 'miracle', 'O')",27.46624867769794
327,"('four', 'and', '-twenty', 'hour')",27.45495933105009
328,"('mister', 'Dacre', ""'"", ""'I"")",27.41061435360448
329,"('brother', 'in', '-', 'law')",27.407665846106703
330,"('farmer', 'Green', ""'s"", 'wagon')",27.34779860137752
331,"('Master', 'Meadow', 'Mouse', 'cry')",27.337760899952897
332,"('mister', 'Stuckup', 'the', 'turkey')",27.33013720951331
333,"('his', 'left', 'hind', 'foot')",27.328585046497885
334,"('Lois', 'Dunlap', 'cut', 'in')",27.230615548193796
335,"('Dean', 'of', 'Dunwich', ""'s"")",27.22402806975414
336,"('Selim', ""'s"", 'delightful', 'home')",27.19343890308209
337,"('within', 'the', 'Arctic', 'circle')",27.169380877551376
338,"('next', 'morning', 'at', 'daybreak')",27.166968194403232
339,"('Woe', 'to', 'thee', 'O')",27.15558078397116
340,"('VERNON', 'to', 'lady', 'De')",27.142924515674913
341,"('to', 'Miss', 'M.', 'Lesley')",27.133487013120543
342,"('Nita', 'Selim', ""'s"", 'chair')",27.126460203353346
343,"('to', 'lady', 'SUSAN', 'Edward')",27.125041810814594
344,"('play', 'second', 'hand', 'low')",27.120256094828733
345,"('O', 'my', 'lord', 'Nu')",27.11845352463046
346,"('grow', 'up', ""'"", 'spectable')",27.063308347133187
347,"('cry', 'mister', 'Damon', 'Bless')",27.058692038829896
348,"('of', 'Nu', 'al', 'Din')",27.049995037102832
349,"('the', 'brown', 'silk', 'summer')",27.04571873545128
350,"('large', 'expenditure', 'of', 'money')",27.023484185714885
351,"(""'pretty"", 'pretty', ""'"", 'for')",26.991778860786653
352,"('say', 'Ja', ""'"", 'afar')",26.97963418424372
353,"('to', 'lady', 'De', 'Courcy')",26.96959291278936
354,"('al', 'Din', 'say', 'O')",26.953167723744485
355,"('the', 'Legion', 'of', 'Honor')",26.92437601833035
356,"('cry', 'Master', 'Meadow', 'Mouse')",26.922723400674045
357,"('the', 'aide', 'de', 'camp')",26.919951986103477
358,"('of', 'Sir', 'Walter', 'Elliot')",26.90245093694302
359,"('mrs', 'Baggert', 'the', 'housekeeper')",26.89902171536614
360,"('pommel', 'of', 'his', 'saddle')",26.887706993439203
361,"('side', 'of', 'Blue', 'mountain')",26.884431861406348
362,"('Nu', 'al', 'Din', 'and')",26.81749731501766
363,"('even', 'Carolyn', 'Drake', ""'s"")",26.80080395085539
364,"('out', 'to', 'Breakaway', 'Inn')",26.792494389817065
365,"('burst', 'into', 'a', 'uncontrollable')",26.768596176248444
366,"('have', 'a', 'abscessed', 'tooth')",26.75827365582385
367,"('lad', 'say', 'mister', 'Whitney')",26.747310339488337
368,"('and', 'his', 'Motor', 'cycle')",26.731830552956943
369,"('the', 'little', 'robber', 'maie')",26.72202627730144
370,"('my', '', 'ear', 'trumpet')",26.7178740780453
371,"('I', 's', ""'pose"", 'we')",26.71227769052703
372,"('mister', 'DE', 'Courcy', 'to')",26.70978292870342
373,"('mrs', 'Selim', ""'s"", 'delightful')",26.69310036650792
374,"('kiss', 'from', 'her', 'fingertip')",26.69123239036501
375,"('Bertrbe', 'gaze', 'at', 'her')",26.674358603395696
376,"('might', 'save', 'in', 'Allah')",26.673484969037773
377,"('the', 'Vale', 'of', 'Uske')",26.661341612496564
378,"('jamm', 'on', 'the', 'brake')",26.659355087018753
379,"('the', 'deep', 'forest', 'throng')",26.62974236733971
380,"('al', 'Din', 'heard', 'this')",26.618027894619985
381,"('into', 'a', 'uncontrollable', 'fit')",26.61791726375077
382,"('that', 'Silencer', 'be', 'damn')",26.593437655255826
383,"('say', 'Master', 'Meadow', 'Mouse')",26.57099411435499
384,"('and', 'Nu', 'al', 'Din')",26.554462909183876
385,"('visit', 'librivox.org', 'the', 'tale')",26.54880083131755
386,"('where', 'Master', 'Meadow', 'Mouse')",26.540530195168998
387,"('two', 'o', ""'"", 'clock')",26.534019392544288
388,"('went', 'on', 'Professor', 'Bumper')",26.495696504416294
389,"('now', 'Master', 'Meadow', 'Mouse')",26.487523783257004
390,"('Tommy', 'Fox', 'and', 'Peter')",26.485891592606812
391,"('chase', 'the', 'pretty', 'pink')",26.484132572819483
392,"('five', 'o', ""'"", 'clock')",26.443860922469767
393,"('to', 'borrow', 'five', 'thousand')",26.435682724037967
394,"('neither', 'more', 'nor', 'less')",26.41918987435212
395,"('Master', 'Meadow', 'Mouse', '')",26.411858027942976
396,"('the', 'Swift', 'construction', 'company')",26.395096182333567
397,"('Master', 'Meadow', 'Mouse', 'find')",26.367490728216268
398,"('adventure', 'with', 'Timothy', 'turtle')",26.356742101466224
399,"('Churchhill', 'my', 'dear', 'mother')",26.355813656939844
400,"('when', 'Master', 'Meadow', 'Mouse')",26.34607200269754
401,"('old', 'friend', 'major', 'Monkey')",26.325337466558445
402,"('three', 'o', ""'"", 'clock')",26.315960693423918
403,"('dat', ""'s"", 'whut', 'I')",26.31229618341556
404,"('Dick', 'Varley', 'sat', 'before')",26.30847637851592
405,"('Grandfather', 'Mole', ""'s"", 'neighbor')",26.29303712855144
406,"('eight', 'or', 'nine', 'day')",26.29259574050014
407,"('dear', 'reply', 'mrs', 'Allen')",26.28466413488693
408,"('There', 'be', 'no', 'Majesty')",26.257068199375617
409,"('carve', 'his', 'initial', 'on')",26.255459620311683
410,"('Nita', 'Selim', ""'s"", 'body')",26.245950483279906
411,"('like', 'Master', 'Meadow', 'Mouse')",26.23965517816731
412,"('information', 'or', 'to', 'volunteer')",26.230645159084894
413,"('bold', 'fearless', 'man', 'and')",26.223659270596514
414,"('Master', 'Meadow', 'Mouse', 'look')",26.209919857181845
415,"('time', 'Master', 'Meadow', 'Mouse')",26.188155882890186
416,"('Allah', 'O', 'my', 'master')",26.183221829266294
417,"('about', 'eleven', 'o', ""'"")",26.171628416142944
418,"('auspicious', 'King', 'that', 'when')",26.144020998280197
419,"('thirty', 'and', 'thirty', 'four')",26.139000838264778
420,"('day', 'Master', 'Meadow', 'Mouse')",26.126218580202767
421,"('the', 'distraught', 'the', 'Thrall')",26.088153082589777
422,"('with', 'evident', 'reluctance', 'it')",26.07897727408941
423,"('Peter', 'Mink', 'and', 'Tommy')",26.058470368872136
424,"('swell', 'almost', 'to', 'burst')",26.014898953532345
425,"('exclaim', 'Joe', 'Blunt', 'as')",26.00627517315386
426,"('d', ""'"", 'ye', 'see')",26.00285093166189
427,"('mister', 'Damon', 'Bless', 'my')",25.991033381080975
428,"('Nu', 'al', 'Din', 'to')",25.96966283683416
429,"('brave', 'man', 'whose', 'name')",25.962920240991885
430,"('bottom', 'of', 'black', 'Creek')",25.949345155668063
431,"('double', 'a', 'little', 'slam')",25.877011268157823
432,"('Quiet', 'as', 'a', 'mouse')",25.859952688914568
