,trigram,freq
9797,"('so_SCONJ', 'I_PRON', 'be_AUX')",10
30302,"('you_PRON', 'and_CCONJ', 'I_PRON')",10
18234,"('to_PART', 'get_VERB', 'a_DET')",9
7662,"('you_PRON', 'have_AUX', 'be_AUX')",9
5727,"('I_PRON', '___', 'can_AUX')",9
2453,"('you_PRON', 'mister_NOUN', 'president_NOUN')",9
233,"('of_ADP', 'the_DET', 'United_PROPN')",9
20783,"('we_PRON', 'need_VERB', 'a_DET')",9
1284,"('all_PRON', 'of_ADP', 'you_PRON')",9
5677,"('that_SCONJ', 'I_PRON', 'will_AUX')",9
22560,"('to_PART', 'make_VERB', 'sure_ADV')",9
62,"('want_VERB', 'to_PART', 'thank_VERB')",9
27910,"('that_PRON', '___', 'be_AUX')",9
34503,"('you_PRON', 'I_PRON', 'will_AUX')",9
27,"('I_PRON', '’ve_VERB', 'be_AUX')",9
6287,"('and_CCONJ', 'I_PRON', 'have_AUX')",9
47424,"('you_PRON', 'and_CCONJ', 'i_PRON')",9
6960,"('you_PRON', 'be_AUX', 'go_VERB')",9
10531,"('the_DET', 'number_NOUN', 'of_ADP')",9
3912,"('as_SCONJ', 'I_PRON', 'say_VERB')",9
30486,"('some_PRON', 'of_ADP', 'you_PRON')",9
17005,"('and_CCONJ', 'we_PRON', 'will_AUX')",9
5213,"('one_NUM', 'percent_NOUN', 'be_AUX')",9
266,"('in_ADP', 'this_DET', 'country_NOUN')",9
2141,"('can_AUX', 'not_PART', 'be_AUX')",9
6648,"('have_AUX', 'not_PART', 'be_AUX')",8
31148,"('I_PRON', 'have_AUX', 'propose_VERB')",8
9054,"('at_ADP', 'the_DET', 'same_ADJ')",8
45316,"('cross_VERB', 'to_ADP', 'the_DET')",8
44665,"('you_PRON', 'only_ADV', 'get_VERB')",8
9947,"('the_DET', 'state_NOUN', 'of_ADP')",8
47726,"('comic_ADJ', 'book_PROPN', 'Guy_PROPN')",8
56503,"('periodicity_NOUN', 'in_ADP', 'time_NOUN')",8
2296,"('of_ADP', 'the_DET', 'people_NOUN')",8
25562,"('that_SCONJ', 'be_PART', 'how_ADV')",8
4084,"('this_PRON', 'be_AUX', 'not_PART')",8
52889,"('all_DET', 'right_NOUN', 'now_ADV')",8
12050,"('be_AUX', 'why_ADV', 'I_PRON')",8
755,"('that_SCONJ', 'there_ADV', 'be_VERB')",8
1673,"('many_ADJ', 'of_ADP', 'the_DET')",8
33294,"('of_ADP', 'it_PRON', 'be_AUX')",8
31727,"('the_DET', 'health_NOUN', 'care_NOUN')",8
57151,"('for_ADP', 'periodicity_NOUN', 'in_ADP')",8
680,"('be_AUX', 'at_ADP', 'the_DET')",8
51483,"('so_ADV', 'empty_ADJ', 'without_ADP')",8
51484,"('empty_ADJ', 'without_ADP', 'i_PRON')",8
51902,"('to_PART', 'love_VERB', '___')",8
1113,"('will_AUX', 'like_VERB', 'to_PART')",8
45262,"('say_VERB', 'my_DET', 'mamma_NOUN')",8
16414,"('thank_VERB', 'you_PRON', 'to_ADP')",8
14646,"('the_DET', 'people_NOUN', 'of_ADP')",8
5428,"('thank_VERB', 'you_PRON', 'very_ADV')",8
1955,"('of_ADP', 'the_DET', 'American_ADJ')",8
19166,"('we_PRON', ""'_X"", 'll_NUM')",8
2112,"('a_DET', 'part_NOUN', 'of_ADP')",8
20652,"('as_ADV', 'well_ADV', 'as_ADP')",8
6051,"('it_PRON', 'be_AUX', 'the_DET')",8
10263,"('the_DET', 'cost_NOUN', 'of_ADP')",8
6482,"('but_CCONJ', 'I_PRON', 'be_AUX')",8
151,"('and_CCONJ', 'there_ADV', 'be_AUX')",8
2164,"('some_PRON', 'of_ADP', 'this_DET')",8
10411,"('we_PRON', 'know_VERB', 'that_SCONJ')",8
2492,"('what_PRON', 'I_PRON', 'be_AUX')",8
2057,"('all_PRON', 'of_ADP', 'us_DET')",7
5960,"('to_PART', 'take_VERB', 'a_DET')",7
7930,"('to_PART', 'make_VERB', 'the_DET')",7
27312,"('a_DET', 'consequence_NOUN', 'of_ADP')",7
13842,"('in_ADP', 'this_DET', 'world_NOUN')",7
1796,"('part_NOUN', 'of_ADP', 'us_DET')",7
13379,"('see_VERB', 'it_PRON', 'in_ADP')",7
31024,"('___', 'shall_AUX', 'not_PART')",7
52628,"('we_PRON', 'be_AUX', 'gonnon_NOUN')",7
2452,"('thank_VERB', 'you_PRON', 'mister_NOUN')",7
51351,"('who_PRON', ""'s_PART"", 'back_ADV')",7
14072,"('we_PRON', 'be_AUX', 'in_ADP')",7
261,"('the_DET', 'history_NOUN', 'of_ADP')",7
3516,"('to_PART', 'work_VERB', 'with_ADP')",7
576,"('the_DET', 'way_NOUN', 'in_ADP')",7
9532,"('I_PRON', 'do_AUX', 'not_PART')",7
18287,"('look_VERB', 'forward_ADV', 'to_ADP')",7
9055,"('the_DET', 'same_ADJ', 'time_NOUN')",7
51481,"('it_PRON', 'feel_VERB', 'so_ADV')",7
5429,"('you_PRON', 'very_ADV', 'much_ADV')",7
11194,"('the_DET', 'United_PROPN', 'States_NOUN')",7
4396,"('I_PRON', 'mean_VERB', 'I_PRON')",7
13607,"('we_PRON', 'do_AUX', 'not_PART')",7
21958,"('that_SCONJ', 'we_PRON', 'have_VERB')",7
59081,"('hold_NOUN', 'on_ADP', 'you_PRON')",7
59080,"('a_DET', 'hold_NOUN', 'on_ADP')",7
13616,"('for_ADP', 'us_PRON', 'to_PART')",7
50618,"('can_AUX', 'not_PART', 'you_PRON')",7
59079,"('get_VERB', 'a_DET', 'hold_NOUN')",7
6155,"('you_PRON', 'have_VERB', 'to_PART')",7
6899,"('I_PRON', 'know_VERB', 'I_PRON')",7
52721,"('all_DET', 'right_NOUN', 'and_CCONJ')",7
847,"('to_PART', 'deal_VERB', 'with_ADP')",7
20926,"('American_ADJ', 'people_NOUN', 'and_CCONJ')",7
60706,"('you_PRON', 'do_AUX', 'I_PRON')",7
3501,"('be_AUX', 'on_ADP', 'the_DET')",7
6959,"('that_SCONJ', 'you_PRON', 'be_AUX')",7
12694,"('the_DET', 'right_NOUN', 'of_ADP')",7
50185,"(""'s_PART"", 'Friday_NOUN', 'I_PRON')",7
55834,"('tend_VERB', 'to_PART', 'think_VERB')",7
45481,"('uu_PRON', 'oooh_ADJ', 'u_NOUN')",7
58517,"('sine_NOUN', 'and_CCONJ', 'cosine_NOUN')",7
51482,"('feel_VERB', 'so_ADV', 'empty_ADJ')",7
32094,"('when_SCONJ', 'you_PRON', 'say_VERB')",7
808,"('for_ADP', 'i_PRON', 'to_PART')",7
7092,"('in_ADP', 'just_ADV', 'a_DET')",7
50025,"('it_PRON', 'all_PRON', 'and_CCONJ')",7
232,"('president_NOUN', 'of_ADP', 'the_DET')",7
17722,"('of_ADP', 'the_DET', '21_NUM')",7
152,"('there_ADV', 'be_AUX', 'a_DET')",7
6142,"('you_PRON', '___', 'can_AUX')",7
13380,"('it_PRON', 'in_ADP', 'the_DET')",7
5616,"('in_ADP', 'the_DET', 'middle_NOUN')",7
19023,"('many_ADJ', 'of_ADP', 'you_PRON')",7
50401,"('lum_X', 'lum_X', 'lum_X')",7
14547,"('I_PRON', 'will_AUX', 'not_PART')",7
4736,"('and_CCONJ', 'this_PRON', 'be_AUX')",7
30195,"('be_AUX', 'just_ADV', 'a_DET')",7
30194,"('I_PRON', 'be_AUX', 'just_ADV')",7
9405,"('have_AUX', 'be_AUX', 'a_DET')",7
1323,"('it_PRON', 'be_AUX', 'also_ADV')",7
2632,"('I_PRON', 'have_VERB', 'to_PART')",7
11864,"('that_SCONJ', 'be_PART', 'why_ADV')",7
31149,"('have_AUX', 'propose_VERB', 'a_DET')",7
6439,"('be_AUX', 'a_DET', 'very_ADV')",7
50911,"('moment_NOUN', 'you_PRON', 'own_VERB')",6
4771,"('on_ADP', 'behalf_NOUN', 'of_ADP')",6
11196,"('States_NOUN', 'of_ADP', 'America_PROPN')",6
50910,"('the_DET', 'moment_NOUN', 'you_PRON')",6
50936,"('once_ADV', 'in_ADP', 'a_DET')",6
50906,"('yourself_PRON', 'in_ADP', 'the_DET')",6
50909,"('music_NOUN', 'the_DET', 'moment_NOUN')",6
57211,"('in_ADP', 'one_NUM', 'second_ADJ')",6
30627,"('tax_NOUN', 'cut_NOUN', 'for_ADP')",6
30629,"('for_ADP', 'the_DET', 'American_ADJ')",6
19180,"('to_PART', 'build_VERB', 'a_DET')",6
50915,"('you_PRON', 'better_VERB', 'never_DET')",6
9810,"('let_VERB', 'i_PRON', 'be_AUX')",6
29990,"('I_PRON', 'have_AUX', 'say_VERB')",6
6128,"('I_PRON', 'be_AUX', 'in_ADP')",6
45003,"('I_PRON', ""'_X"", 'll_NUM')",6
50916,"('better_VERB', 'never_DET', 'let_NOUN')",6
33116,"('and_CCONJ', 'I_PRON', '___')",6
10644,"('there_ADV', 'have_AUX', 'be_VERB')",6
8481,"('know_VERB', 'that_SCONJ', 'we_PRON')",6
6717,"('it_PRON', 'be_VERB', 'for_ADP')",6
50937,"('in_ADP', 'a_DET', 'lifetime_NOUN')",6
53389,"('for_ADP', 'you_PRON', 'I_PRON')",6
11195,"('United_PROPN', 'States_NOUN', 'of_ADP')",6
1203,"('in_ADP', 'the_DET', 'United_PROPN')",6
2825,"('of_ADP', 'my_DET', 'life_NOUN')",6
14449,"('shall_AUX', 'not_PART', 'be_AUX')",6
8098,"('the_DET', 'use_NOUN', 'of_ADP')",6
32177,"('we_PRON', '___', 'do_AUX')",6
50913,"('own_VERB', 'it_PRON', 'you_PRON')",6
50908,"('the_DET', 'music_NOUN', 'the_DET')",6
29976,"('I_PRON', 'think_VERB', 'that_SCONJ')",6
6703,"('have_AUX', 'get_PART', 'to_PART')",6
8500,"('to_PART', 'have_VERB', 'a_DET')",6
50907,"('in_ADP', 'the_DET', 'music_NOUN')",6
50938,"('a_DET', 'lifetime_NOUN', 'you_PRON')",6
50914,"('it_PRON', 'you_PRON', 'better_VERB')",6
8338,"('as_ADP', 'part_NOUN', 'of_ADP')",6
50935,"('come_VERB', 'once_ADV', 'in_ADP')",6
10889,"('to_PART', 'think_VERB', 'in_ADP')",6
50927,"('not_PART', 'miss_VERB', 'you_DET')",6
50926,"('do_AUX', 'not_PART', 'miss_VERB')",6
50925,"('shot_NOUN', 'do_AUX', 'not_PART')",6
51354,"('guess_NOUN', 'who_PRON', ""'s_PART"")",6
51353,"('back_ADV', 'guess_NOUN', 'who_PRON')",6
51352,"(""'s_PART"", 'back_ADV', 'guess_NOUN')",6
36797,"('but_CCONJ', 'if_SCONJ', 'you_PRON')",6
58516,"('the_DET', 'sine_NOUN', 'and_CCONJ')",6
1275,"('the_DET', 'beginning_NOUN', 'of_ADP')",6
50924,"('one_NUM', 'shot_NOUN', 'do_AUX')",6
45403,"('girl_NOUN', 'in_ADP', 'the_DET')",6
6779,"('you_PRON', ""'_X"", 'll_NUM')",6
50912,"('you_PRON', 'own_VERB', 'it_PRON')",6
50923,"('get_VERB', 'one_NUM', 'shot_NOUN')",6
33804,"('a_DET', 'look_NOUN', 'at_ADP')",6
50921,"('go_VERB', 'you_PRON', 'only_ADV')",6
21430,"('the_DET', 'world_NOUN', 'we_PRON')",6
19372,"('member_NOUN', 'of_ADP', 'congress_NOUN')",6
33803,"('take_VERB', 'a_DET', 'look_NOUN')",6
51330,"('round_ADP', 'the_DET', 'outside_NOUN')",6
50922,"('only_ADV', 'get_VERB', 'one_NUM')",6
18773,"('challenge_NOUN', 'we_PRON', 'face_VERB')",6
1185,"('of_ADP', 'the_DET', 'most_ADV')",6
20900,"('over_ADP', 'the_DET', 'next_ADJ')",6
50917,"('never_DET', 'let_NOUN', 'it_PRON')",6
50920,"('go_VERB', 'go_VERB', 'you_PRON')",6
60750,"('do_AUX', 'I_PRON', 'will_AUX')",6
50934,"('opportunity_NOUN', 'come_VERB', 'once_ADV')",6
50933,"('this_DET', 'opportunity_NOUN', 'come_VERB')",6
398,"('in_ADP', 'some_DET', 'way_NOUN')",6
2330,"('I_PRON', 'hope_VERB', 'that_SCONJ')",6
32873,"('let_VERB', 'i_PRON', 'say_VERB')",6
50932,"('blow_VERB', 'this_DET', 'opportunity_NOUN')",6
50931,"('to_PART', 'blow_VERB', 'this_DET')",6
50930,"('chance_NOUN', 'to_PART', 'blow_VERB')",6
8656,"('to_PART', 'try_VERB', 'to_PART')",6
50918,"('let_NOUN', 'it_PRON', 'go_VERB')",6
26786,"('be_PART', 'why_ADV', 'I_PRON')",6
11684,"('that_PRON', 'have_AUX', 'be_AUX')",6
50929,"('you_DET', 'chance_NOUN', 'to_PART')",6
22496,"('so_ADV', 'that_SCONJ', 'we_PRON')",6
2853,"('between_ADP', 'the_DET', 'two_NUM')",6
24949,"('in_ADP', 'some_DET', 'case_NOUN')",6
50919,"('it_PRON', 'go_VERB', 'go_VERB')",6
50928,"('miss_VERB', 'you_DET', 'chance_NOUN')",6
46004,"('if_SCONJ', 'you_PRON', 'have_AUX')",6
32962,"('you_PRON', 'be_AUX', 'not_PART')",6
50905,"('lose_VERB', 'yourself_PRON', 'in_ADP')",6
30296,"('do_AUX', 'not_PART', 'get_VERB')",6
30298,"('get_VERB', 'a_DET', 'lot_NOUN')",6
26282,"('so_ADV', 'let_VERB', 'i_PRON')",6
51531,"('for_ADP', 'i_PRON', 'so_ADV')",6
801,"('the_DET', 'civil_ADJ', 'right_NOUN')",6
17622,"('at_ADP', 'a_DET', 'time_NOUN')",6
235,"('United_PROPN', 'States_PROPN', 'and_CCONJ')",6
1816,"('because_SCONJ', 'it_PRON', 'be_AUX')",6
36857,"('I_PRON', 'know_VERB', 'you_PRON')",6
11004,"('I_PRON', 'know_VERB', 'there_ADV')",6
44914,"('if_SCONJ', 'I_PRON', 'close_VERB')",6
44915,"('I_PRON', 'close_VERB', 'my_DET')",6
11164,"('that_SCONJ', 'it_PRON', 'be_AUX')",6
246,"('the_DET', 'need_NOUN', 'to_PART')",6
44916,"('close_VERB', 'my_DET', 'eyes_NOUN')",6
44917,"('my_DET', 'eyes_NOUN', 'forever_ADP')",6
44921,"('it_PRON', 'all_PRON', 'remain_VERB')",6
13378,"('we_PRON', 'see_VERB', 'it_PRON')",6
51535,"('just_ADV', 'follow_VERB', 'i_PRON')",6
1116,"('not_PART', 'have_VERB', 'to_PART')",6
51536,"('follow_VERB', 'i_PRON', 'Cuz_PROPN')",6
7884,"('I_PRON', 'hope_VERB', 'you_PRON')",6
51537,"('i_PRON', 'Cuz_PROPN', 'we_PRON')",6
6991,"('a_DET', 'year_NOUN', 'ago_ADV')",6
45577,"('you_PRON', 'be_AUX', 'a_DET')",6
51538,"('Cuz_PROPN', 'we_PRON', 'need_VERB')",6
45494,"('party_NOUN', 'uu_PRON', 'oooh_ADJ')",6
45493,"('go_VERB', 'party_NOUN', 'uu_PRON')",6
51530,"('job_NOUN', 'for_ADP', 'i_PRON')",6
51529,"('a_DET', 'job_NOUN', 'for_ADP')",6
31191,"('so_ADV', 'if_SCONJ', 'you_PRON')",6
34977,"('if_SCONJ', 'you_PRON', 'look_VERB')",6
2220,"('the_DET', 'name_NOUN', 'of_ADP')",6
9083,"('the_DET', 'story_NOUN', 'of_ADP')",6
7072,"('it_PRON', 'mean_VERB', 'to_PART')",6
13439,"('be_AUX', 'not_PART', 'the_DET')",6
31144,"('state_NOUN', 'of_ADP', 'the_DET')",6
5361,"('I_PRON', 'say_VERB', 'this_PRON')",6
45079,"('you_PRON', 'be_AUX', 'my_DET')",6
20028,"('and_CCONJ', 'I_PRON', 'know_VERB')",6
2782,"('say_VERB', 'I_PRON', 'be_AUX')",6
17968,"('the_DET', 'kind_NOUN', 'of_ADP')",6
34978,"('you_PRON', 'look_VERB', 'at_ADP')",6
2745,"('of_ADP', 'us_PRON', 'be_AUX')",6
51528,"('like_ADP', 'a_DET', 'job_NOUN')",6
51526,"('this_PRON', 'look_VERB', 'like_ADP')",6
11055,"('to_ADP', 'the_DET', 'American_ADJ')",6
24640,"('not_PART', 'go_VERB', 'to_PART')",6
47308,"('a_DET', 'dream_NOUN', 'on_ADP')",6
52927,"('be_AUX', 'gonnon_NOUN', 'be_AUX')",6
51527,"('look_VERB', 'like_ADP', 'a_DET')",6
45663,"('Achm_VERB', 'what_PRON', 'Jeff_ADV')",6
6030,"('when_SCONJ', 'we_PRON', 'be_AUX')",6
15218,"('we_PRON', 'be_AUX', 'a_DET')",6
15219,"('be_AUX', 'a_DET', 'nation_NOUN')",6
7826,"('the_DET', 'right_NOUN', 'to_PART')",6
45492,"('yeah_NOUN', 'come_NOUN', 'on_ADP')",6
29974,"('to_ADP', 'you_PRON', 'I_PRON')",6
51541,"('little_ADJ', 'controversy_NOUN', 'Cuz_PROPN')",6
45489,"('Ah_PROPN', 'ah_ADV', 'ah_ADJ')",6
44409,"('how_ADV', 'we_PRON', 'be_AUX')",6
6629,"('and_CCONJ', 'I_PRON', 'have_VERB')",6
51543,"('Cuz_PROPN', 'it_PRON', 'feel_VERB')",6
32770,"('the_DET', 'board_ADJ', 'tax_NOUN')",6
50619,"('not_PART', 'you_PRON', 'see_VERB')",6
13514,"('be_AUX', 'not_PART', 'just_ADV')",6
51542,"('controversy_NOUN', 'Cuz_PROPN', 'it_PRON')",6
45487,"('go_VERB', 'party_NOUN', 'Ah_PROPN')",6
20845,"('we_PRON', 'need_VERB', 'to_PART')",6
22186,"('some_PRON', 'of_ADP', 'they_PRON')",6
5209,"('out_ADP', 'of_ADP', 'the_DET')",6
45488,"('party_NOUN', 'Ah_PROPN', 'ah_ADV')",6
51540,"('a_DET', 'little_ADJ', 'controversy_NOUN')",6
910,"('of_ADP', 'black_NOUN', 'history_NOUN')",6
5839,"('not_PART', 'have_VERB', 'a_DET')",6
45490,"('ah_ADV', 'ah_ADJ', 'yeah_NOUN')",6
45491,"('ah_ADJ', 'yeah_NOUN', 'come_NOUN')",6
40411,"('we_PRON', '___', 'will_AUX')",6
24493,"('but_CCONJ', 'that_PRON', 'be_AUX')",6
908,"('the_DET', 'fact_NOUN', 'of_ADP')",6
12064,"('why_ADV', 'I_PRON', 'have_AUX')",6
4365,"('that_SCONJ', ""'s_PART"", 'what_PRON')",6
653,"('as_ADP', 'a_DET', 'nation_NOUN')",6
51539,"('need_VERB', 'a_DET', 'little_ADJ')",6
2616,"('of_ADP', 'the_DET', 'thing_NOUN')",6
45401,"('a_DET', 'barbie_ADJ', 'girl_NOUN')",5
10921,"('there_ADV', 'will_AUX', 'be_AUX')",5
45400,"('be_AUX', 'a_DET', 'barbie_ADJ')",5
18855,"('the_DET', 'moment_NOUN', 'when_SCONJ')",5
52731,"('and_CCONJ', 'so_ADV', 'on_ADV')",5
24115,"('in_ADP', 'pursuit_NOUN', 'of_ADP')",5
52657,"('say_VERB', 'a_DET', 'little_ADJ')",5
50620,"('you_PRON', 'see_VERB', 'oh_ADP')",5
52734,"('all_PRON', 'right_ADJ', 'so_ADV')",5
32449,"('most_ADJ', 'of_ADP', 'the_DET')",5
26525,"('and_CCONJ', 'by_ADP', 'the_DET')",5
50597,"('be_VERB', 'to_PART', 'see_VERB')",5
57777,"('relationship_NOUN', 'between_ADP', 'the_DET')",5
45421,"('everywhere_ADV', 'Imagination_NOUN', 'life_NOUN')",5
47313,"('kiss_NOUN', 'to_PART', 'build_VERB')",5
15059,"('to_PART', 'focus_VERB', 'on_ADP')",5
44947,"('when_SCONJ', 'you_PRON', 'be_AUX')",5
31156,"('for_ADP', 'small_ADJ', 'business_NOUN')",5
11126,"('in_ADP', 'many_ADJ', 'country_NOUN')",5
3679,"('be_AUX', 'with_ADP', 'us_PRON')",5
18956,"('and_CCONJ', 'the_DET', 'world_NOUN')",5
31143,"('at_ADP', 'the_DET', 'state_NOUN')",5
19525,"('have_AUX', 'make_VERB', 'it_PRON')",5
32628,"('it_PRON', ""'s_PART"", 'not_PART')",5
1182,"('in_ADP', 'the_DET', 'face_NOUN')",5
40285,"('be_PART', 'how_ADV', 'we_PRON')",5
1305,"('side_NOUN', 'of_ADP', 'the_DET')",5
47314,"('build_VERB', 'a_DET', 'dream_NOUN')",5
9188,"('the_DET', 'very_ADJ', 'end_NOUN')",5
47312,"('a_DET', 'kiss_NOUN', 'to_PART')",5
22712,"('when_SCONJ', 'it_PRON', 'come_VERB')",5
35328,"('health_NOUN', 'care_NOUN', 'debate_NOUN')",5
